,dates,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038
0,1999-08-21 21:47:20+00:00,179.50500680166658,177.4041853945916,183.0760648157145,169.95573729917726,158.6991801827574,156.0290296378122,168.3520681305512,171.16545580809418,169.93672873974447,173.902924913089,179.25865111505968,176.31457981229175,167.18873153941843,159.350711323786,168.47214260094887,180.68296821731587,177.0729769870334,166.2546947253945,166.8955675180431,176.16119674661377,170.73942070011748,164.0679749265992,167.40836892821605,,167.65193335022298,161.1077152649059,159.3776463779264,160.95510116198588,172.05309147297547,178.25955909429047,175.88570657074354,160.88215267324665,172.36192608757202,171.75497414899894,171.49882467545936,173.95685621878354,173.78311537078582,172.82813304551226,170.8294783238606
1,1999-08-28 21:53:35+00:00,,,,,,,,,,158.27860774522674,160.83956211056068,162.7379745614557,153.9356036461033,151.7382684164039,158.64423204693088,160.62899108935233,150.4718542399096,145.5719443063997,146.93139345805062,154.47534661948484,154.08738789300128,150.58653314887252,138.96334030612326,,144.30010702268888,148.60170140812292,150.21192578533396,157.4371837134106,159.72021244413688,160.97272032584885,159.5826030239351,154.40889367140056,156.9940741245306,154.35949533219684,161.16826480918382,157.72000403780604,157.24645507036655,152.44779631738527,158.18261258687372
2,1999-09-22 21:47:24+00:00,212.99657159586093,188.06249331697117,200.95017920588273,204.06843064122617,181.23090303738957,174.47127450385779,182.60392920831447,177.8394894597816,166.20075061326355,180.39135168959336,186.6840866613862,186.18339838294497,185.38039915878048,174.93822666174304,190.6604696677835,194.87188251138656,183.06141237572095,173.34664332576267,169.4648231868829,178.8870870549892,175.71387183078983,174.18928514707642,,,161.7878870223342,,175.000172944335,172.61619042728677,183.58821349284747,180.81601448393238,,,184.8828621939142,186.203270445585,187.9534024358677,182.5236505370682,172.40549282437314,193.38690251498994,
3,1999-09-29 21:53:40+00:00,,148.14537214006742,153.8734659333856,,,140.38486829560424,,,138.2683357775869,141.8479309853086,148.98543878226792,149.3378964208128,147.68986592289585,143.0658446005686,148.22182166775116,146.8598488533031,136.98096227877642,132.85359748449366,137.5938738980982,145.1906748160062,143.8770493566073,144.15077846542275,139.44597632095588,,130.2444725843854,146.21453549116643,143.40743815468903,152.18365472807136,152.1797764503453,152.21358385982347,157.67102647979834,149.46867053355265,155.49892022868448,156.9432165763361,158.37484863717435,149.6592987584546,153.6592983639303,156.87122402232433,158.87457524762215
4,1999-10-24 21:47:20+00:00,198.20796623916593,187.70278814957618,182.9665015220711,190.801778107735,206.39631144094295,191.065919287873,182.18404197643116,186.13262180033058,195.6745320205859,181.03627163224246,182.96768708222942,195.61110123398961,184.03973845365255,183.89064337504308,180.01083393447868,182.2445887830998,170.71238061847356,169.56309533048147,166.93985842688403,188.6744931466308,185.8000014234487,184.41128674879462,205.45266943885355,,,206.11786864976864,185.46554121515834,197.07453004371786,202.58464341581646,199.5121139973189,204.38132023546314,210.20683034884274,192.88194775636455,194.4455257959843,194.76946276610303,194.61924768437729,186.4792596095047,191.89651863251595,190.73359590501863
5,1999-11-16 21:53:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-01-03 21:53:28+00:00,191.95996743957505,180.43402920917828,164.54901574692377,167.13730835366027,,164.19084447230097,163.15306536711577,172.48207236673173,166.55252564349595,187.79603150767406,192.0595406884398,180.1985558110628,168.93024709902016,165.07260043255076,169.50152486462434,173.2630259350906,154.82768016266047,145.92925703655925,172.65650892711736,171.36371503946827,173.352412915978,160.51987200077605,165.72572173679256,163.58680502865798,175.61829614998453,174.59424228044307,174.60853646019012,191.44272307566706,188.95052647436714,192.02760071536323,202.56715871167083,194.56613988860914,186.08515599192395,187.39451447205465,198.52201548528308,184.9063351597905,180.04147161843244,191.81936535324098,184.57835200714624
7,2000-01-12 21:47:18+00:00,169.3425646936826,166.40544418753612,161.62973620544415,157.8091720361615,,156.57388163110224,154.45274946454023,153.24195089788515,155.26555148934543,162.92899729164589,167.15975669908505,167.1996715581398,167.64867690902017,179.65212281778952,,164.45219639326916,154.01872218983183,154.11586761769166,153.96347529893572,162.07662638038107,165.09406040137063,158.36755700474302,150.98196376621343,134.04453607368708,152.94978907793157,159.46646337283312,172.57056379335415,180.22334658973105,178.99059739877904,180.00028042443648,185.8916580845902,177.58710567081832,172.45208645165616,171.16305530501054,168.2348374385522,168.2147284045156,161.45839171211304,166.31809716196778,172.55423763041549
8,2000-01-19 21:53:25+00:00,214.63861405023243,199.84001558149976,196.05823317266075,204.705068252765,201.32194089637477,201.72034265521182,197.56208219653897,180.22439986649042,199.0328251277053,187.17782158273195,206.3915966552593,211.67699771236,178.29858982771617,180.77078643573165,200.1330565314587,175.6956456074028,148.31085508018748,189.76261752471575,163.3772432542073,177.83956363915442,179.64045741273077,169.0530911744931,206.98296184998765,153.76296248705708,,214.47752979161908,228.37432596152283,213.66027719391073,220.12618376903816,214.7803474954136,205.20069059047952,194.17526247159086,220.91878720490433,219.52764136608727,220.83324606117424,211.28679394908838,190.95970609403764,196.7626194723966,185.6690733095295
9,2000-02-04 21:53:25+00:00,195.5259693468588,187.01649635266878,176.90672043958517,174.0101210572982,175.43338262574179,178.81388755559198,175.6733081693148,178.15803831095448,178.7755474182165,183.6214324220679,184.61028168747458,188.37715537729855,182.847726020509,181.41168102729026,182.6011892198713,177.30565729785891,175.32442631409606,172.1674376178949,177.84339772123465,183.57705553028006,182.03156363247268,178.61006499121373,181.066988348139,192.4298429534311,189.45695318280252,194.5794576083686,190.92842893475577,193.81427806460192,197.6999966452648,198.05462643760788,198.43712231651477,197.43569936716585,199.06246184430566,194.93790493583907,195.43286685748404,184.18348831143882,180.93471828398378,186.81803820112555,198.25023678091705
