,dates,aus0021-0000,aus0021-0001,aus0021-0002,aus0021-0003,aus0021-0004,aus0021-0005,aus0021-0006,aus0021-0007,aus0021-0008,aus0021-0009,aus0021-0010,aus0021-0011,aus0021-0012,aus0021-0013,aus0021-0014,aus0021-0015,aus0021-0016,aus0021-0017,aus0021-0018,aus0021-0019,aus0021-0020,aus0021-0021,aus0021-0022,aus0021-0023
0,1987-05-22 23:06:08+00:00,230.00979614490535,230.20153931669446,237.77413281556542,213.13137261240263,208.57641989497435,220.88777906310352,211.7757501258265,226.90591713406585,206.85041636403744,217.7631168766789,215.4716570238703,199.95615207064975,210.00071261268084,212.60343718123238,204.7618828502559,208.5891044735448,206.20877287485553,200.58805767587475,198.86229959526327,198.84686031283536,202.45040710877493,215.58184339062404,205.45177543175703,193.97465486787968
1,1987-09-11 23:08:53+00:00,240.0975228292386,231.65453178054514,221.93797517164927,211.87862908538386,206.13349848846403,200.45273616484909,204.45125230735067,205.83600477003074,213.38840310215582,218.8048065511449,212.433036758627,203.9060569301226,207.58048053417082,206.96445161621446,198.48980597811413,194.89738735790343,193.8994288581089,190.58257164193807,195.90911957753883,195.81352556463634,197.77642707403535,205.6398795987196,211.31356262493807,202.5754545263924
2,1987-12-16 23:10:17+00:00,245.42507563028266,227.18734529952877,226.93678567932236,220.47591277868912,213.60483314840008,211.49291407565593,220.69106326742173,223.24150164099257,217.0064647156669,220.3872971199883,220.04767685037854,212.6203831266168,211.75815382802892,211.21571047613213,201.40562371605705,199.90105554109778,196.88386511158512,200.0477456402553,203.65611494868705,203.6923952781759,204.06013698879278,218.65641560589057,225.13153032436355,208.7933466746494
3,1988-01-01 23:10:57+00:00,231.70600016192935,211.11675608652308,210.84278130475587,204.45878663428098,206.40676792304657,200.00284149027135,197.50131108065273,207.45983010835852,197.21091038382568,196.4447750222175,200.7576198764845,203.50127146565518,197.36369141989815,196.69576607761675,189.46153387162894,187.04298172947233,182.92760672127687,179.20574730808218,182.78429933952458,182.87215191330174,187.80486115679466,198.90800419061776,206.3299367682062,194.01477618626296
4,1988-01-17 23:10:50+00:00,218.78129641105136,191.03907494005972,198.36717103424073,189.31322766232333,186.03572033175155,189.65686767532202,194.03659974120694,197.57446932460675,191.28511787755377,189.60566160476304,186.54792998760894,185.92679782796665,180.62209594059635,181.2234617832628,176.531396168034,177.4416419995606,174.07393860651325,166.56871879206517,180.93455692023468,180.93631012385592,179.67918769442227,189.85943223670995,194.57469587431032,181.34443810643683
5,1988-02-18 23:11:47+00:00,198.89144220021728,190.18382452825887,192.02563087889172,176.71143394841016,175.96782999492797,175.389283928137,186.4836286030801,185.7548784926673,186.52405180777566,181.38904717964158,184.31587288840177,173.9914375374031,176.46044835943727,175.85624381311192,160.34793802714705,164.394157789725,161.71150323652068,160.62205453260606,169.29704993808411,169.30848350164538,171.04142814930458,188.45341960923326,190.08176025584515,171.2602987551041
6,1988-03-05 23:11:57+00:00,207.7625312758793,199.32160815553405,195.82278479279336,188.75000763011047,176.7217908507312,186.13293770762874,184.94920508819868,195.83000533622868,184.3660183972147,191.5496655912893,186.93884646349056,174.67775103045653,181.93251201826945,182.22150140813014,170.39030279956668,171.71643859099885,177.68775392223358,174.00541460828094,186.11503170722625,186.15845219731963,177.19417274243932,194.53795114257994,191.0069386744171,176.13746755700552
7,1988-04-06 23:11:48+00:00,223.05593286398877,203.49372885507793,206.36514028952882,190.34823217991925,189.73714223284412,177.9525002504884,201.42746629768226,197.74211993839756,202.96232040276357,198.54429287435505,202.04806501300672,183.4320357102244,194.11448730252079,189.70091857062374,185.61028967965606,182.61185115109248,179.2948563853154,173.04354193223156,188.90181244752884,188.9143534649301,188.21022394027705,194.5822811469232,188.03894707045006,180.5162503358328
8,1988-04-22 23:12:17+00:00,244.7089955989206,224.22841273916083,221.69499090876667,204.93968971917315,192.88136029503139,196.513537753136,211.56601736355677,207.0482670654667,220.21860088619746,224.35177401267688,209.61697887789518,200.389232518066,213.5137287844105,203.1451912124818,198.4015065190941,195.70738823404136,195.59841239197343,194.8857316857017,212.33933422750533,212.36852693533783,209.93766417944008,207.53497054484188,201.24366546241046,196.392753726455
9,1988-05-08 23:12:26+00:00,249.93548503211582,228.01731479037454,224.259649270629,204.6264776169174,192.4678365635826,203.10923728447233,208.12452783667004,211.99031884411477,214.8338298984939,217.55704413266295,204.63605573777207,205.44031360055368,204.37395481002372,209.20770037605797,204.776421275452,209.29817294583125,203.23117370413257,200.0519913389754,212.4656674200462,212.4802342802694,211.48306002247438,212.84237133419256,204.99916924812155,211.08028600057185
10,1988-05-24 23:12:34+00:00,258.4234539660922,228.3839267359128,229.54600419764824,205.87965137617016,212.11521036441752,206.8200674483694,213.09556921144812,233.799753230679,229.57233961907093,220.95624660557036,213.24335767990135,211.2173041797427,214.1036787358079,210.09426396292707,214.52274308351326,216.55223238128912,205.69718504053023,206.72725755634718,220.88800422695422,220.92928935779642,214.18595041583265,204.6631297569407,211.63070756955187,211.24064273979243
11,1988-06-09 23:12:39+00:00,259.45666096622824,228.47796732972583,220.91277439648223,202.44005316967792,201.89284760496867,207.3690063768459,215.51055022695073,219.11159733140312,215.99095840636755,215.3894083834444,201.9168503056018,206.4551580028018,210.5899899354975,210.0431953441927,206.38003028192125,208.48301868725719,201.9805720297694,201.01811274146547,204.0054939711218,203.96256355145837,198.58197967822392,205.60884780545598,205.65538770294285,214.86534829321093
12,1988-08-28 23:12:54+00:00,237.08418880737466,210.30422459966235,215.8579056147791,198.73518427901735,195.32584601628847,188.86232043440555,193.39199500807024,200.44459581281063,204.95504370241343,194.37667471330826,186.58672707392185,185.43265340788673,188.50260820862673,196.567518668599,190.82495518318382,191.88677069833673,186.87665649874123,181.96184808092724,199.72875382133319,199.7172723888034,198.4325705817933,192.43678945005632,203.42423166986327,189.31863955430612
13,1988-09-29 23:12:21+00:00,240.0502353169278,212.83471512164053,218.2507969536988,206.1547475339043,195.0060109124699,198.2769400743949,194.53353171442305,204.34239545489746,207.0453178821732,206.60615278728986,197.66074368474673,199.88442974912545,196.8580774798552,191.0120433553803,190.77591032641232,188.8434714779419,187.12508377388735,183.07879542193388,196.29809850375375,196.28347510989047,196.24452995083806,196.50808207777095,201.45363047972205,196.70417146135713
14,1988-12-02 23:12:39+00:00,239.4511728033335,225.1244495559364,224.38274099431516,207.16199938322728,198.99814975381037,197.70791752642208,207.59073622991943,216.6292813669708,213.51220459676375,216.28129688448854,206.7228752382571,204.9336809887032,213.91061533525277,211.42891513922444,209.41324486165453,205.33419793787806,190.76489326937138,193.16683300572126,205.87043275672875,205.92162394712693,197.8924233608834,198.7518010684244,201.66847169134402,201.9209688315329
15,1988-12-18 23:12:03+00:00,232.7700652619125,213.82251740539334,213.66361602889225,199.75944796811535,182.7142859550191,180.37239082341702,200.77859157944266,205.90162761521856,201.82342192298287,193.6808835712909,192.90174367372794,197.21225720199683,207.1359121657734,203.91826167340264,195.70909924534652,190.3279138981908,185.2962726206497,178.0362380592424,191.4444431751623,191.4476458481244,187.76061652405195,189.5053810146259,190.13627565607484,192.86262959211098
16,1989-04-09 23:11:16+00:00,231.91564837824262,202.12539040118568,202.07453318525856,198.68484466932532,179.56618589942133,172.94856340463622,198.84626053167517,207.47412931224517,198.16898789471063,192.94894975501404,191.91658980043002,198.79089372629056,204.1556080378442,199.1732384787231,192.69111832916926,189.14237815761803,181.30143425249418,178.9261293098672,189.48450627779368,189.49490722992834,190.85933808022435,195.00647920498287,192.45753115448093,189.54385845356254
17,1989-04-25 23:10:33+00:00,219.76263186818045,192.09006755158939,188.28441129032043,171.39763860356237,157.24488705414333,162.5772769684715,180.23289912353567,177.3077129743184,173.92737019819566,181.30419130564957,179.90382585626878,173.77924893727405,175.77001406328088,173.47449041797927,162.92730053179992,171.152592859425,167.3127014233931,165.4753658853356,183.63156214675502,183.65700289700948,180.92147919312765,173.40649272192726,179.07394863913933,179.8896062654583
18,1989-06-12 23:10:05+00:00,231.51448483115263,211.35779951353297,215.6800977102857,208.60383984464454,186.56277130252974,187.05299340404014,201.76501558090686,204.7999367826664,206.77146621658625,207.37329802807892,201.24323167231722,201.13045191733488,211.5848268816502,212.791550505761,201.45132660217854,199.47330174088472,191.87496292241718,190.8837643486906,201.35473825680114,201.35881923341947,208.26224793734286,207.4312864238964,198.66293176654654,214.11799495903182
19,1989-07-14 23:09:29+00:00,239.7143921449986,217.10408214991037,220.54881089574621,210.8440817801079,189.8894098933079,192.58773055940438,201.10676133808974,204.1114435293672,201.62174104175523,213.26972861788116,207.57515090846698,205.81595121662798,211.56479119309483,207.87141099183034,209.06162436770785,206.96615936899968,202.58974878979893,201.17312571701777,203.9798713728419,204.02060998953397,203.98508864737335,211.34966053613024,213.2487301723476,207.96783422284736
20,1989-07-30 23:08:47+00:00,234.48277729588676,210.02131620390242,211.22688969811114,199.17072572038538,191.07794451112693,190.8144543713733,195.59541082523265,202.02419305768984,193.01633641427816,197.0900230555055,202.1819453902528,198.02859620540636,200.2654130478493,201.39661752061224,197.18518272818102,192.97042802328045,188.23410792288112,182.14844830285583,201.8781280303943,201.87646288053728,199.99010167488927,195.48533747003393,200.6085731856233,193.6173469633277
21,1989-08-15 23:08:48+00:00,223.6676133777174,201.94212916347237,200.16731857170106,195.18572355874363,190.81081751658024,195.0764424230157,193.68761950833525,197.93436123861198,192.62206288517757,192.04576480110796,194.15711020920497,190.64221717716197,188.68364336861623,191.565812923433,188.41036945509904,191.45028355633306,186.79987256662878,177.75257561549674,195.5393154139972,195.52747881011197,186.28027293807497,187.8702793699009,192.61820675351265,189.55974485387244
