,dates,aus0021-0000,aus0021-0001,aus0021-0002,aus0021-0003,aus0021-0004,aus0021-0005,aus0021-0006,aus0021-0007,aus0021-0008,aus0021-0009,aus0021-0010,aus0021-0011,aus0021-0012,aus0021-0013,aus0021-0014,aus0021-0015,aus0021-0016,aus0021-0017,aus0021-0018,aus0021-0019,aus0021-0020,aus0021-0021,aus0021-0022,aus0021-0023
0,1987-05-22 23:06:08+00:00,221.98990311810311,222.18164628989223,230.48332097301792,205.84056076985513,201.28560805242685,212.8678860363013,204.484938283279,219.61510529151835,199.55960452148994,210.4723050341314,208.78841283486844,192.66534022810225,203.31746842367897,205.31262533868488,197.4710710077084,201.90586028454294,199.52552868585366,193.29724583332725,192.1790554062614,192.1636161238335,195.76716291977306,209.8533483714796,199.72328041261258,187.2914106788778
1,1987-09-11 23:08:53+00:00,247.8577916238872,239.41480057519374,228.99276498496616,218.93341889870075,213.18828830178091,208.21300495949768,211.50604212066756,212.89079458334763,220.4431929154727,225.8595963644618,218.89992742083416,210.96084674343948,214.04737119637798,214.01924142953135,205.54459579143102,201.3642780201106,200.36631952031607,197.63736145525496,202.376010239746,202.2804162268435,204.24331773624252,211.1829287377543,216.85661176397278,209.04234518859957
2,1987-12-16 23:10:17+00:00,243.7712824442101,225.5335521134562,225.43333732834728,218.97246442771404,212.101384797425,209.83912088958337,219.18761491644665,221.7380532900175,215.50301636469183,218.8838487690132,218.66951586198473,211.1169347756417,210.37999283963512,209.71226212515705,199.90217536508197,198.52289455270397,195.50570412319132,198.54429728928022,202.27795396029325,202.3142342897821,202.68197600039898,217.47513475869587,223.95024947716885,207.4151856862556
3,1988-01-01 23:10:57+00:00,241.4601271743013,220.87088309889504,219.71016949782128,213.3261748273464,215.27415611611198,209.7569685026433,206.36869927371814,216.32721830142393,206.0782985768911,205.3121632152829,208.88605905346114,212.3686596587206,205.49213059687477,205.56315427068216,198.32892206469435,195.17142090644896,191.0560458982535,188.0731355011476,190.9127385165012,191.00059109027836,195.93330033377129,205.87523777088344,213.2971703484719,202.1432153632396
4,1988-01-17 23:10:50+00:00,232.8942500533244,205.15202858233278,211.1971288908526,202.1431855189352,198.86567818836343,203.76982131759507,206.86655759781883,210.40442718121864,204.11507573416566,202.43561946137493,198.30872468950315,198.75675568457854,192.38289064249057,194.05341963987468,189.3613540246459,189.20243670145481,185.83473330840746,179.39867664867705,192.6953516221289,192.69710482575013,191.43998239631648,199.94011340976215,204.65537704736252,193.10523280833104
5,1988-02-18 23:11:47+00:00,221.08077639370634,212.37315872174793,212.19775287297267,196.8835559424911,196.13995198900892,197.57861812162605,206.65575059716105,205.92700048674826,206.69617380185662,201.56116917372253,202.8069847163093,194.16355953148405,194.9515601873448,196.02836580719287,180.520060021228,182.88526961763253,180.20261506442822,180.794176526687,187.78816176599165,187.79959532955291,189.5325399772121,204.302944033154,205.9312846797659,189.75141058301162
6,1988-03-05 23:11:57+00:00,221.1494856517231,212.70856253137785,207.99274331628772,200.91996615360483,188.89174937422555,199.51989208347254,197.11916361169304,207.99996385972304,196.53597692070906,203.71962411478367,198.09464177669372,186.8477095539509,193.0883073314726,194.3914599316245,182.56026132306104,182.872233904202,188.84354923543674,186.1753731317753,197.2708270204294,197.3142475105228,188.34996805564248,204.1000614110398,200.56904894287698,187.29326287020868
7,1988-04-06 23:11:48+00:00,225.4364733973581,205.87426938844726,208.5292680471373,192.51235993752772,191.9012699904526,180.33304078385774,203.59159405529073,199.90624769600603,205.12644816037204,200.70842063196352,204.0318487908145,185.59616346783287,196.09827108032857,191.8650463282322,187.77441743726453,184.59563492890027,181.27864016312319,175.20766968984003,190.88559622533663,190.89813724273787,190.19400771808483,196.28266724218702,189.73933316571387,182.5000341136406
8,1988-04-22 23:12:17+00:00,239.42807286963347,218.9474900098737,216.89415206396018,200.13885087436665,188.0805214502249,191.23261502384887,206.76517851875028,202.2474282206602,215.41776204139097,219.5509351678704,205.21620993682254,195.5883936732595,209.11295984333785,198.3443523676753,193.60066767428762,191.30661929296872,191.19764345090078,190.0848928408952,207.9385652864327,207.96775799426518,205.53689523836744,203.76288288106534,197.47157779863392,191.99198478538236
9,1988-05-08 23:12:26+00:00,240.1546387913828,218.23646854964153,215.36797086996262,195.73479921625102,183.57615816291622,193.32839104373932,199.23284943600365,203.09864044344837,205.9421514978275,208.66536573199656,196.48535053716122,196.5486351998873,196.22324960941287,200.31602197539158,195.88474287478562,201.1474677452204,195.08046850352173,191.160312938309,204.31496221943536,204.32952907965856,203.33235482186353,205.85605259081183,198.0128505047408,202.929580799961
