,dates,mex0465-0000,mex0465-0001,mex0465-0002,mex0465-0003,mex0465-0004,mex0465-0005,mex0465-0006,mex0465-0007,mex0465-0008,mex0465-0009,mex0465-0010,mex0465-0011,mex0465-0012,mex0465-0013,mex0465-0014,mex0465-0015,mex0465-0016,mex0465-0017,mex0465-0018,mex0465-0019,mex0465-0020,mex0465-0021,mex0465-0022,mex0465-0023,mex0465-0024,mex0465-0025,mex0465-0026,mex0465-0027,mex0465-0028,mex0465-0029
0,1986-03-13 17:25:55+00:00,181.07614245282298,182.66529510356804,193.21177629197254,196.97173194873474,190.53897065080588,196.22594726778217,187.66928337399503,181.49567551397945,179.17758317368038,193.40527005589246,184.22205265463268,183.95752609096246,191.294316333938,188.0800471644937,178.20943971754576,179.05622468259048,185.19826655360333,184.638271051064,200.62484069548208,189.90001137458185,191.2188389823735,189.07019423694263,200.54663928018647,198.90639586695275,200.59151766062644,199.67575074768075,198.91263662954614,205.74472761773347,206.735535879091,207.08103988909988
1,1986-04-14 17:25:15+00:00,188.8789164524169,193.82005110102938,196.1001698955738,197.5472462496002,192.74272434789475,198.43431936094618,189.34729522124405,189.99489157079188,189.16591534737415,203.8837530644666,187.85212425008604,188.74709266717213,190.98074563596865,203.75574103545708,182.2883487561053,181.72119474289303,182.15640599392862,183.91977775455263,203.42849372751925,193.64750907309258,197.0027672353771,189.80090436609308,206.71624648952243,201.317369831607,205.48391310757685,197.90524647284008,200.93745574930819,207.8255717851623,202.15223443660983,217.522401115707
2,1986-04-23 17:18:52+00:00,194.5752332927328,197.27631529900327,202.36613869443377,203.29621771984378,203.1977596650813,204.96800962583507,195.66084429693652,186.3921142423878,187.08858342149287,196.5543294570616,192.28018738027197,188.19667311610942,193.35509702254782,197.81108240985483,189.53116327146066,196.11135636780992,200.6476050078556,195.96974292942335,212.75040212610534,204.77483651394218,203.25833449665146,195.76348708996423,210.06700738731763,203.40433585478698,205.90506162055848,199.69290101079687,201.24610213729736,204.33987722875318,207.6746318975691,212.50393782920122
3,1987-09-24 17:26:52+00:00,188.30907317634254,192.19444304528076,196.99992819008472,198.53214403427395,195.7254994448232,197.47640460017814,196.45802118006483,189.27272379497614,183.78887898890562,195.02613237451519,189.0810567852427,190.6388924650201,199.74847534863258,202.06261204135183,194.3262914363034,189.21621790997375,194.47510113207983,185.44506127737316,205.8027457699744,197.54656311633298,198.87164273748692,194.135361440978,202.90532845558505,204.19308705031546,203.44037213075276,202.64405940933173,201.32547781616736,209.69287265594346,210.70036919477755,204.28560182571414
4,1990-03-24 17:20:03+00:00,189.85001819644182,193.08522808996443,197.42649345827738,199.78079645421337,199.8884558316451,197.75084858489416,196.98447405626698,188.1225226239456,184.47400433193343,203.32903930753017,203.17088482059242,200.2809091782172,207.4941899268102,203.05449253493518,196.4767555001475,196.88496057114048,207.24487593989593,194.01632450368683,209.6191586644539,202.53815908041722,198.5649844408757,197.6924269672921,211.98667964853448,215.46648961380558,212.8480421174855,213.9615670760343,215.67178124902574,216.08455903274424,213.80682954784115,208.71039198282276
5,1990-04-18 17:13:52+00:00,197.1186247208306,206.81959748472227,210.06566170361512,209.50673159870098,208.828767889511,207.28092387016875,205.09849585928197,197.9033843860869,199.60507029494815,211.56106001983636,208.67431580227753,209.68942836125998,214.8258571912102,209.6377571125983,199.72343188921838,201.35349140632397,208.75182309475667,199.67602178852485,215.37304023593677,212.4254651050679,211.2503390113692,204.44657783606843,214.462336972341,213.5078997193841,209.95099342468774,214.57547476699247,214.84147771941957,217.47260342374486,211.22605849459168,211.41500183036516
6,1990-05-04 17:13:46+00:00,202.1780405148205,206.83438379908847,207.5246481540166,204.3781346392854,206.3267988738196,208.34628648717094,206.30129853921474,203.315684730054,200.70250405273973,212.99779382865626,213.1709451065951,215.23152129374412,218.3273537695416,212.89655254135872,200.3452560282631,199.84606436512817,208.03821340135846,199.45921595913674,214.74747816974624,208.5806590517173,213.55346180656267,205.8560257234669,213.32687060484187,214.81725197194345,208.82708832744572,214.9842198266712,212.51843669788923,216.8272688265691,209.1939381066434,210.3933155108281
7,1990-05-11 17:20:04+00:00,191.5597284591965,196.71117203018463,195.676103332956,195.55305377507665,194.56608148762143,201.07606007005313,202.37238783451804,194.18164261886625,191.88468584769453,199.15562720844952,201.81597768736484,206.23460397753342,213.35325240214164,201.91259002455655,187.6669139450454,195.870023905548,205.58780987980097,202.29734562298336,210.706054118099,207.62235263258964,204.49634420657046,198.48781890320984,208.94815614834886,203.97683512157823,209.13244088881655,204.13144280377787,208.06494907348687,206.4749403011629,205.50343901065634,198.6448354157662
8,1992-09-05 17:22:03+00:00,191.3903396683134,197.21984611695225,200.18831729715637,197.89481274116767,198.70912264096472,200.7758824716734,188.24802860147062,183.11670344139822,184.551606346447,196.7628827615036,190.33309261895758,196.33153521450947,197.07805691826348,192.66451278642631,177.54244465182524,181.93642882265564,192.29231075319458,184.29136043105424,207.41832961412632,203.33521796066088,199.08389318440672,197.79783325097202,208.68034868964543,213.22460674581515,207.9497175721671,209.29344754393674,210.89943739895128,215.53678707931425,213.70951249619628,206.65730957414615
9,1993-01-20 17:15:20+00:00,189.78164311610314,189.6299986338902,195.11086250222743,198.07964331422906,189.88660850144723,195.9905682680384,191.48740478353903,186.506341651329,189.32376056379397,201.0386542585521,188.49075484046094,193.16973934852876,200.61427477792992,200.2939642244313,190.00789456084755,188.0531563145321,196.47581073053652,190.38970610257488,201.09526016086787,198.53638117214368,197.58180676438954,194.6434026448222,207.39799376888521,210.88240508371513,208.52418584458295,209.04249769748102,202.2739325435836,209.36636296864268,205.81725458682754,200.96591375873757
10,1993-01-27 17:21:34+00:00,188.82712117982544,184.3091027239025,188.59446559801214,194.1523848739705,192.5194640533036,196.0900734780648,191.35007885039246,183.8557547318073,185.87160673864142,194.27182266727303,191.5718961242575,191.58348606405178,196.48437822786536,195.91053873675412,186.7245487763736,194.5914772128531,199.63406410841264,197.91675319679013,205.9324384520061,201.57651214207846,193.3339396689563,190.68074634403138,202.13391762627813,207.37933248669893,209.41973632914232,204.04369734754763,201.5803951658255,201.0071237925051,206.58207729486358,197.98032465679862
11,1993-02-05 17:15:30+00:00,184.73096345944867,188.3139670591014,197.28300361132077,194.76811573170664,190.56741651312103,196.1629268267739,193.12528485404286,188.99099109075834,185.8941699256602,198.39447643537073,186.37810027445713,189.4969331648861,196.91276001183147,195.71127759267785,186.7525188033317,196.67489292712676,195.66070272773175,195.70431255056585,207.20029057761255,199.51847243643886,193.12174641283084,191.94430588753784,201.79016669439744,206.09539896601507,202.3598032889651,203.1437115742044,199.46189896671595,202.91422483715948,194.8506836435016,193.28153391518765
12,1993-02-12 17:21:45+00:00,183.3155178370787,186.2252022789829,192.13457372098654,196.8168458403461,198.21906057288305,200.43377725041344,195.9006747430537,193.11062347200559,190.6485142836732,196.56408517523417,185.57030880809538,193.40637743118347,203.30738554216822,200.63365961844374,190.58703374370106,187.45063026407567,196.6806112137819,192.58461721441907,210.25420585547167,196.1249098041728,199.69089697276144,190.1785182440373,203.73587900736706,205.56658588715797,204.4085084970511,204.53845452089107,197.5461785829157,206.89054753597284,199.51893544384177,194.08330224979497
13,1993-02-21 17:15:36+00:00,176.52171817991515,190.00048500355322,190.21421065883828,199.29300296526336,192.44590470075906,192.8858298466304,190.78525712866048,180.5622429133107,182.4945124372677,193.0509960100748,189.9213314292102,189.4585957685299,,188.49756727792922,180.60766456269954,181.85995011161577,185.59820374734693,176.83616424580345,192.03261714622067,184.87475224895522,177.85354533032393,172.3029097616543,189.9270824691003,193.80615228390764,192.53142085443162,190.393734280032,187.77685514826112,191.77416195214425,188.47530137152057,188.22521937395726
14,1993-03-09 17:15:47+00:00,190.29122321715315,184.9399350529977,195.09862347516452,202.10494771093255,202.6518901637169,206.44668891000282,198.45465161921123,193.772697451816,186.6714205087434,199.44228857945438,190.75672161334433,190.41869359720937,193.66486684269697,204.16662342685814,194.59577037959517,195.93897952416862,193.1789835147952,189.5988530068906,208.94005193895578,203.13410906939123,194.88627959118836,188.23677617324083,200.13482983692916,199.75825474832837,201.88564841881387,197.5259941476172,200.94586150848514,201.835438412329,199.92425333346617,200.56919592365475
15,1993-03-25 17:15:47+00:00,184.55631401359346,189.84731930037057,201.51769841777238,203.39649437795012,197.7384415815611,201.30142534578786,204.92916646134253,197.52233065892804,191.86063322962136,202.54703764381745,195.97111806170838,196.14105593293615,198.7727725908113,198.15317644839934,190.73123964166663,194.86883200969467,196.25445647762828,197.56083179368238,208.218322450921,202.68222326803587,196.84179223843591,,,,,,,,,
16,1993-04-01 17:22:02+00:00,181.51712153826549,187.16716732544214,193.15318110163494,193.9843154895261,187.65449527896297,198.35285168634684,197.67499548735177,191.6962875282227,186.25514100098255,202.8517096203754,188.6502678122495,190.63863419423157,196.34709369188104,195.87629701550006,186.61309717395187,186.8326964771272,185.002035098341,191.88104337482542,203.06499400846775,196.71197077943762,196.1326978871603,190.68631695014358,205.6302392823451,200.91783849023537,204.78106853985145,202.23977205462617,202.54346298633985,205.4243362649084,203.3558043726636,204.58409415235968
17,1993-04-10 17:15:55+00:00,185.36249339755364,187.1370764034809,196.25617906460872,197.01956982847338,192.11108230817987,190.78748688243044,199.92104414689936,195.6624454570595,193.13164611112575,201.65091417154198,192.92861443140106,189.2874859106054,196.4528926360397,200.72810166112222,186.92919731535736,184.26632245157313,190.81202114007084,188.2545222301903,210.2427062325959,198.76944565014932,194.6135837815787,188.82933333189084,199.22962374301196,197.366103603778,201.52453864870995,201.40011230454888,194.651423007492,199.7634298847074,193.17954364845733,195.50279591948362
18,1993-04-17 17:22:11+00:00,179.63480951577998,182.55572250564828,187.5143594984348,191.18549255387614,183.9538205213748,196.31664035194146,193.77300315259114,188.29225799915824,182.06409212851145,194.4264286642955,186.57109016220303,185.27359292879203,188.55404425091183,191.1227717452855,182.71852735960397,184.04301945177627,183.55983121171258,181.86488634932664,204.56209240406412,188.79581591653806,190.58375435315642,181.44172464699946,199.93276249455914,194.52410080581495,197.2135215760259,193.0769424868185,192.57606145254763,198.27253887783857,191.8193760270526,192.60117653990633
