,dates,usa_CA_0086-0000,usa_CA_0086-0001,usa_CA_0086-0002,usa_CA_0086-0003,usa_CA_0086-0004,usa_CA_0086-0005,usa_CA_0086-0006,usa_CA_0086-0007,usa_CA_0086-0008,usa_CA_0086-0009,usa_CA_0086-0010,usa_CA_0086-0011,usa_CA_0086-0012,usa_CA_0086-0013
0,1984-05-04 18:01:45+00:00,197.24918621563825,176.36811910688485,175.08181898754992,169.61997702539344,171.96008578086273,173.74018945934984,172.6786525519309,169.93801585657195,179.36508246785326,181.8285765061435,182.11640097268534,176.91812037141108,166.46148088123607,164.08228372873785
1,1984-06-21 18:02:54+00:00,199.48124093495883,177.85031764219164,176.78931625005652,178.5322621135193,175.05783651861648,174.89371533417128,191.38067442427283,194.769105024155,192.1194604429247,178.46715394494782,185.3288244465396,189.2492153869558,189.5645764946916,176.57196147667918
2,1984-10-27 18:04:31+00:00,212.84746839682467,203.10539523760684,202.19157110604655,189.18861191801585,190.94437877981397,186.71920192158953,188.21818211002687,188.66349191697336,195.51397383418043,190.64216476310304,187.8447373979905,192.33754124198043,186.69038855751478,188.5245680389717
3,1984-11-28 18:04:24+00:00,185.99890349152474,165.7057782269534,166.34506316770765,163.28055178643868,176.44032557112146,179.39331539302768,169.45799410687877,171.5704989647254,190.1868047561512,186.04046352304252,173.9968896681258,163.69931553470283,164.31613767412,164.06330771930237
4,1984-12-14 18:04:35+00:00,186.16740701195283,174.38003452253673,166.7775942586599,168.9456344557804,176.56977274022037,173.83814911958822,165.2910137106831,160.33101410445204,175.2961530815543,180.12879842594293,171.461785568545,169.52777686544584,177.8720911636935,173.31159719804876
5,1984-12-30 18:04:44+00:00,198.7354998226534,189.88113372741702,180.7386943027428,181.46545470172788,192.3848735599965,187.4385693491579,178.83011091852995,180.76211471441871,185.7087198696832,187.00132251744816,183.1095280636096,183.46522071321863,185.11509157306782,184.63683311695658
6,1985-01-15 18:04:51+00:00,192.79324214522754,173.21610469913247,171.58605707157764,177.82927061760827,186.32972912840214,175.02751677346652,162.84101549774803,173.44584289647992,185.9059542726509,176.87623540928067,173.01292608716173,172.5808746776079,169.7580508658528,173.59598790849648
7,1985-01-31 18:04:55+00:00,192.4070851550263,181.19556312518202,176.0153700667115,177.3223105948784,183.06908450395065,171.91449163694858,169.50293955972035,173.12687412503186,179.8043572655848,170.66886402089844,175.16627956713154,170.30471290957973,168.47482355476674,174.79739425265353
8,1985-03-20 18:04:55+00:00,189.25673825279475,177.85679313607596,171.86906501835017,174.29705002767955,178.86222444310127,175.90585676179256,163.82925880986008,161.65406586510485,179.55786621009986,177.6154769396279,175.20392570542762,175.07247089519177,172.09870279208553,168.5060981348848
9,1985-06-08 18:04:37+00:00,207.7460171245827,190.9601870926348,185.6930280753832,177.36755431665412,176.3002261709664,180.7776986792262,192.95368436057717,195.17359938751952,190.89464402246819,188.89016950886614,177.71143315863284,180.3760155566535,,197.8463039255281
