,dates,jap0057-0000,jap0057-0001,jap0057-0002,jap0057-0003,jap0057-0004,jap0057-0005,jap0057-0006,jap0057-0007,jap0057-0008,jap0057-0009,jap0057-0010,jap0057-0011,jap0057-0012,jap0057-0013,jap0057-0014,jap0057-0015,jap0057-0016,jap0057-0017,jap0057-0018,jap0057-0019,jap0057-0020,jap0057-0021,jap0057-0022,jap0057-0023,jap0057-0024,jap0057-0025,jap0057-0026,jap0057-0027,jap0057-0028,jap0057-0029,jap0057-0030,jap0057-0031,jap0057-0032,jap0057-0033,jap0057-0034,jap0057-0035,jap0057-0036,jap0057-0037,jap0057-0038,jap0057-0039,jap0057-0040,jap0057-0041,jap0057-0042,jap0057-0043,jap0057-0044,jap0057-0045,jap0057-0046,jap0057-0047,jap0057-0048,jap0057-0049,jap0057-0050,jap0057-0051,jap0057-0052,jap0057-0053,jap0057-0054,jap0057-0055,jap0057-0056,jap0057-0057,jap0057-0058,jap0057-0059,jap0057-0060,jap0057-0061,jap0057-0062,jap0057-0063,jap0057-0064,jap0057-0065,jap0057-0066,jap0057-0067,jap0057-0068,jap0057-0069,jap0057-0070,jap0057-0071,jap0057-0072,jap0057-0073,jap0057-0074,jap0057-0075,jap0057-0076,jap0057-0077,jap0057-0078,jap0057-0079,jap0057-0080,jap0057-0081,jap0057-0082,jap0057-0083,jap0057-0084,jap0057-0085
0,1984-04-26 00:40:59+00:00,297.2296501046299,292.9117701391002,286.13800833303424,271.2438080806415,265.27811934476847,,,258.0362873215911,249.05935795396542,243.75198550021847,239.94743107966278,231.23282802324107,215.4289161519696,206.59328304911696,204.1980269178234,204.89345569013128,206.16302670220315,210.8961006518334,,198.1936074704499,189.16326731508406,179.03879981621216,166.61030102428816,160.24852288145252,,,133.88113470127524,133.98499838839308,132.99225906696515,138.85738057222107,146.86053722276858,,,,,,176.12686751717928,174.70449062955748,180.64166398033288,171.8595844179587,157.64965347976343,148.28220962660205,127.30657153679519,,,,,127.00370733734178,124.0882814198863,117.66363167438591,116.20629364338116,115.23476911477707,110.93400790457063,,,,,,,134.0603377917964,128.38224045143937,132.49576672129268,132.3901624627179,,,,,119.73655163331802,,101.49759006429753,,81.09916110714335,64.313987749023,65.33959045541542,76.19935513409338,76.7797350836246,71.79137553798365,70.52845532596052,68.3605366751056,58.25684488262185,,,,53.9636190384665,42.66519345420138,37.42264576444579
1,1984-08-16 00:43:37+00:00,276.1847653403654,266.75750277839853,262.362908716129,,245.50387392618075,241.37834688146964,240.68120839012693,236.88792174103253,238.91906572540427,232.14205658216167,222.37219425227164,213.48735873764608,210.50929642596293,198.27936845113146,185.54534025208724,,,183.62791830325034,,,172.9548400163393,159.9718108699151,152.32622202754484,149.6283758124068,137.9609215216778,,131.98771806798817,121.39136839507809,133.49773213968297,139.38679415707358,146.53266917521782,139.33430469054878,,,165.11588837049482,160.46128708236412,164.72138519062705,168.61915511491986,168.58810984965794,167.80554265352933,158.46346508265668,146.85965563010757,137.03704094293846,128.8752443473763,,,,104.62925354837526,107.61202016792728,107.12805720824097,102.64670359296801,102.21836925826588,102.54769593553033,,116.26888481801006,,,,,135.7067265692685,125.73280887578652,118.63692702441377,112.33577385315141,,111.06386958491757,,108.58330450376266,,98.49708754437847,,79.25203790995879,,,44.71412990689302,60.799480215313274,52.92954588689283,46.241713796130924,47.03751834688845,48.33430477565636,45.794534080960645,,,,31.295483114064925,26.36064502277399,
2,1984-09-17 00:43:56+00:00,264.34826957284673,256.73384441909695,,,229.23494334039947,221.63012063158826,210.9449616821322,206.91782975461115,202.5987436412878,200.86974130426287,204.81859428887225,193.01812411763575,188.33216023258868,187.37335375894108,186.3971569766618,195.3174189770364,,191.0748732122228,182.31988274943257,171.46463780661193,166.59023509229738,172.57354697919243,168.35652473915482,167.0895120321009,160.0889599624214,,155.95912948027225,,160.51250444913202,153.94493574407295,164.6135560833216,177.09921196324336,183.56107702045327,176.06387304275722,,,,188.28740427013878,194.11144653707416,187.49552208398043,167.90725647207964,184.4971797456734,178.17406284754912,,,,,,,142.60953464475608,144.55109976152846,147.539554345563,,146.57644907226594,,,,157.26999091278927,,,136.84952137750804,136.10344905520503,128.06917766373275,135.39844491224386,136.61001754649348,,,,,,,,,112.37503757860883,109.32262252542988,107.21511993951795,104.57350538285208,101.49136613309527,96.1311626473653,111.16442472423883,108.85406738516389,,96.32700178972432,73.89571030990327,34.28526934389397,19.23734376628132
3,1985-01-07 00:44:07+00:00,302.7825935935933,303.4531243558867,291.840867563353,288.07152016865354,274.28279971673317,,266.9380545588054,,264.4079166318255,,256.55919307551767,246.13886896844596,236.6650930669785,223.8205043979011,216.86562861286288,216.98574581955,218.47340970168446,223.05158137551683,,,,195.35999141445492,181.3686782629898,168.46689140912534,160.7834287261732,,157.867557391585,,166.28242064988586,162.39626100537765,163.28348535976212,170.9525966053969,174.62467556037234,196.50973034795138,186.1854602339097,,198.96985177517328,,197.67043188333844,185.99436790351947,174.9526023044634,165.73100313305412,,153.20213227111483,,,146.01998157731322,,,138.4693114003713,128.83866931640878,132.95334742481512,134.00110055323626,134.83572966799952,,,,,,,152.3602623342548,144.3272365832819,148.64573554563574,133.54225100286519,,,133.15875596769166,,,101.88903909030822,,,,79.0102550125183,82.3317811611606,76.62815734067829,76.56467365687672,79.11533361343194,78.32242250344274,75.63821587842388,,68.43869977084857,81.80587714800083,75.40273345209742,60.657264107658015,46.25398938873671
4,1985-03-12 00:44:15+00:00,278.91045317367394,263.19223907828103,262.5850379562832,250.2370867054327,244.56903147091137,239.80198723366377,,235.6404759526029,230.28571649620434,228.182018685331,222.87744261880798,210.4539252430636,207.03627487472204,180.31533971192187,177.82385072340776,177.48690784939595,,,,171.1877828028131,169.1909189309209,148.8958823368986,137.16749790652415,132.73676591944164,,125.54769089982305,110.67311059820025,117.13124662332376,120.24759321856986,133.95216408100936,122.874388141992,,,,,145.2248338094242,146.31499947092087,151.91282091942142,145.75386047611997,147.5482511568403,138.97964340970947,130.69661096065957,,,111.59272472097591,,,107.3472957895187,100.49210001193342,93.90306468807687,92.803341060379,91.59655588106332,91.64810144196589,,96.29774095284378,,,,112.68481292830238,124.34861662857193,116.50917772618479,118.49364094304482,115.45901133178269,,109.43011931285459,99.81901337177385,,98.33993733727634,,,61.339843974308096,40.237008147262074,,35.99208725516541,42.49103539197446,46.73746869296356,44.269306526348366,48.04857087383007,46.39006156621691,60.09958103567023,,50.16548788689388,46.00564295110946,47.52871911311832,26.03162681003191,-3.1055718081269728
5,1985-05-31 00:44:21+00:00,,267.8664094953646,260.1228126345935,252.13464907126703,244.88360366439073,243.7798225938956,,235.32495254046356,231.50492440790364,225.9241459741646,220.8554038260481,,210.77811774093536,195.6162037730935,187.21755534950782,188.68018681611522,,185.78187490671533,,172.82193753313115,165.04547152558771,158.0001586672325,146.7376772317233,144.73074020998587,138.39243547002891,,,120.34289672519654,135.07786146267264,144.3956525716953,150.4863644812808,,,,,159.74956895799386,164.3398113786886,164.1837283296123,160.64461498866794,152.103540337694,151.65244748793575,146.67629879701454,124.55018329406894,108.35182752804498,,,120.87063591799694,,124.20934204439612,112.2658262730776,107.06357295390397,108.93923886922393,109.14189839385045,109.74077848677247,,121.00224621734931,,,,132.1004795823106,127.03124559542609,127.0614290383863,116.60226380823461,,111.51193270256823,99.44206021437965,,,,,,,,58.70121253821941,55.8638044654454,58.387014672505906,51.099371368692005,54.421207612340716,65.54812731382034,66.78337135627847,,49.31305444425242,45.80404732212495,43.76835372609046,33.56230879122326,32.523754058195806
6,1985-06-16 00:44:19+00:00,276.52441073756654,266.3157195796349,260.2623800801647,245.44361779148107,,,,234.64447301085244,232.68325641223532,222.26283311151806,220.79055696133162,210.4902930526448,204.20873019418852,189.86190526604486,184.49420469188078,,189.05742500813489,186.3074391033709,,175.00832746906877,166.73939114428256,156.09146040507116,147.6862420672871,,,,,125.91805649340104,132.33921729884537,141.78109759053777,153.53430422906015,,,,161.85810043414523,160.42705618262497,156.00642335290937,152.38054086351363,167.55217567991772,161.95631368568704,156.49422702263203,155.62812684366793,138.3491079803265,127.94005045811461,,,119.22872661131717,123.20297651042141,113.92479781482886,108.76614910215577,110.69933505403537,109.24788843259479,106.69831338018312,,,,,,,130.53314682611312,123.00738849734265,117.13947358615258,108.79484013729933,,,,,,95.91606169746517,,77.46936432000263,,,56.60412838875114,61.091461992583014,60.931744230036834,60.34376365100058,60.84778519563935,67.75900820786049,63.82904840714211,,,43.636651574172156,48.757503543414224,40.72085238824023,39.351723253913605
7,1985-08-19 00:43:51+00:00,278.42704459881344,266.32537518058643,257.6349554412833,249.2675265679126,245.14698793176933,239.5203166992095,,229.86810209820737,,224.8117814809995,220.64444314277563,209.53666085950977,205.31106273978574,196.05052053729543,189.55516129580803,184.02704794736727,189.1592282042531,,,,176.11060437984003,161.49168702977923,150.11158135850619,141.29735597334027,,,129.88117713683616,124.72528445127529,129.8371069203039,140.19664234710808,151.4248669206761,,150.96664455822255,,,,164.60364801673128,170.7769123239194,177.30290130652784,162.9186040167271,159.66759852412008,149.75782201008712,148.09988884786614,126.66761355245262,,,,,126.07145913564969,120.16737135263912,120.89578980819185,115.72487552449516,115.44050105257796,,,,,,,149.71159004888796,136.31895309144082,136.60366128001363,122.01990088823783,115.4296020497859,,115.83367237794569,,,,,,78.46590788592228,,72.21480735207338,76.4034589866776,74.49392778636417,64.44337044534069,63.86180137320664,69.78580965194067,64.50007346067602,,56.83093003713722,51.10138925485431,51.86411895501677,37.97464613366813,
8,1985-10-22 00:43:06+00:00,298.76061166609713,296.12650135892505,287.59500743788993,274.6024562937797,270.1811561898694,263.3503786971383,262.35124516890244,,256.12295191556285,244.99923903029983,,241.3010733094567,233.92932850007878,223.1045947642007,213.75400017601274,210.9478484463305,207.02569431122714,211.1425947490996,207.68654863927483,198.36369449987134,191.64568455816683,186.07233073056284,178.41842139559031,170.54607148042032,,,,,162.570246366619,172.03234543953454,169.69936028538035,178.94300992754305,183.18471334422938,,,,188.51983713934484,186.6335507944285,195.31395872359587,190.19487428916491,188.660707685489,179.39700648732594,161.7235651657275,150.87506493581967,,,,,,125.22229895522455,126.26610997923332,130.07960258443646,130.25793161407714,134.9701567117393,139.40869364758004,,,,,,160.3336573052559,149.0993424403291,142.94985659499054,135.3221426068892,,,132.18991460340752,,120.69309496403565,,102.35287110741864,,,89.29134331651686,100.73979672518284,85.8286979443677,82.78357013940841,81.2397345559799,75.02580578683332,76.54821927216553,71.40975300942135,83.22410586598765,82.69545298332446,84.66739266617921,72.41796644492707,57.128193209518095
9,1986-03-15 00:39:55+00:00,,256.78651846947434,253.0351259275022,248.5480183332606,,,226.06899375542096,,,,,,,182.9149468466434,177.6378594969977,157.95451083540402,,,178.40958558006986,167.87709758211076,155.39344680347537,147.53482847112997,133.79631111525217,,,,,111.84468092716814,118.2507227829719,,,,137.65083905495854,,,,144.2756503947579,152.1034786144577,139.45166173398408,148.20840158659564,136.49486941909058,131.26923385777658,88.41638332631597,,90.46592721988384,101.26311010177068,,,110.31511948947484,103.5310195421094,96.03289400375677,97.06732927272371,100.29006529327674,,,,109.00339901015177,,,127.55519619163961,119.81968455740342,114.48840907217789,119.4000128025835,,,102.9216759027535,,96.45693793094298,,76.34690148827681,,59.09087942754767,,44.922097364270535,51.843734544159695,55.74391331907714,49.502239310878416,50.94862358396491,57.26788289167993,64.12849067921768,,,44.40310770222354,43.834149015145535,24.98462418797536,-2.884053041261927
