,dates,chi0260-0000,chi0260-0001,chi0260-0002,chi0260-0003,chi0260-0004,chi0260-0005,chi0260-0006,chi0260-0007,chi0260-0008,chi0260-0009,chi0260-0010,chi0260-0011,chi0260-0012,chi0260-0013,chi0260-0014,chi0260-0015,chi0260-0016,chi0260-0017,chi0260-0018,chi0260-0019,chi0260-0020,chi0260-0021,chi0260-0022,chi0260-0023,chi0260-0024,chi0260-0025,chi0260-0026,chi0260-0027,chi0260-0028,chi0260-0029,chi0260-0030,chi0260-0031,chi0260-0032,chi0260-0033,chi0260-0034,chi0260-0035,chi0260-0036,chi0260-0037,chi0260-0038,chi0260-0039,chi0260-0040
10,1988-04-30 14:08:52+00:00,200.25851057062832,197.2078178618595,203.0264310879947,222.34401855762587,216.7292879221972,225.83604494052636,257.4127647404434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.78159321324867,229.7361926086538,215.8610019937148
11,1988-06-17 14:09:14+00:00,214.76214601733355,211.93309937067318,212.37729844649164,235.49368381970373,229.96927255022806,222.9729148908255,221.74027664390107,219.5083337525614,222.74790905142962,215.23651663839058,222.65261452969295,220.5173543011822,213.44567762686387,209.4268166259359,209.2078101135874,207.10062318732056,204.53696885877983,207.3860967941297,202.6476196810945,189.49895610568473,183.66400433937446,,184.58653014860596,176.461590987976,188.11397421376472,202.7728615675556,205.50422528226375,202.46878486464968,213.18036201238482,202.07305988682288,203.2382950389965,208.78994336034918,199.70960761086496,180.13152501384127,182.15628837012127,162.3826024868622,169.08513305194927,190.5703516932903,214.41825776954025,213.67302278618536,207.16977800542253
12,1988-08-20 14:09:24+00:00,225.6580874176724,225.1929235294373,226.6592673500412,248.56206120784367,247.67071906571437,242.5191870857291,240.10623558805588,225.4217698624315,233.69019850345774,232.67253719368776,235.95864975056182,241.92354641712146,239.03495257413354,232.35951773129415,223.2657835122203,229.1921647122306,228.7745193472006,224.14350329363796,217.04820201119136,218.72115858719383,223.87456624609175,216.95803138454477,224.51268601234253,220.58808395949714,219.91290424308926,224.51476130571527,224.94459695702844,222.0008434538263,233.72456376829152,228.22345466645677,222.9066927475056,229.38784443495294,223.73465559853102,203.99227339169272,195.89519070213373,207.46439383396583,211.4603852046893,229.49149632285088,236.85703600200532,246.659916917533,236.6694333791524
13,1988-09-05 14:09:27+00:00,225.86274627283555,232.84570126341333,230.43574155779294,253.88220941989042,243.08374933482273,242.55907413105226,235.6694490386865,226.54856377026917,228.6229400188544,228.7321339318964,238.20240576065154,237.628324758277,229.4035945370737,228.9978147281661,220.7444291634439,223.49371526684138,225.26314843075053,224.06555667728722,223.37048017138923,217.02619186940575,217.31569674950936,218.14113696089206,218.30815749709188,217.41997722862862,218.20303545929372,221.38942635960143,222.169479217061,217.58701355481736,226.25939670242315,218.7210571714089,217.93689159514722,225.71736628775707,216.9273604948063,200.8291063886382,196.62360351773845,202.35534116103457,210.35972844026466,216.7378297954954,222.95920788944082,237.1609720383873,230.29289600923846
14,1989-08-23 14:05:11+00:00,244.28726919417252,246.51112606101407,243.8392128392769,269.08633486681873,252.52309921579982,242.90971003306575,237.98306207430423,227.46557939043743,235.50708991725102,239.08730075423415,237.19062986197983,239.8118940758963,242.35565636748558,226.178526082906,216.79969331353647,225.88957399843508,223.9337171933036,216.31246814495876,211.3857264481265,215.40556588247983,212.68141342811577,219.09310856752327,219.00083215607222,219.32228920121474,206.90226572124192,222.58233156190443,225.2478949058587,221.0216008822755,230.79564742141739,226.9499978450409,232.43098311958707,224.78982118953692,221.53430644059193,194.2162792336024,191.79487479672522,201.6192064406154,203.3082745348671,217.14432779826498,222.85202553570477,229.7967684140246,227.56950850301828
15,1989-09-24 14:04:23+00:00,245.06770915602058,244.22153125491027,239.9621016883129,257.3895218775382,242.29352860662263,237.01613117592794,232.75633695872753,228.82554258003236,236.7080878549262,,,,,,,,,,,,,211.5711013410912,212.88613951909022,206.70557359640367,208.22626983126867,222.42041845583597,220.14774247516192,218.35051370041387,220.52054075194317,225.3678150222442,220.74586189508634,225.58339057348317,202.26142879392944,,,,201.32007513807045,209.4793620486121,222.5504483331787,221.452365039671,215.6741213515181
16,1990-07-25 13:58:43+00:00,222.4250977617111,223.67014670720067,231.51426823241928,250.19492071927658,232.98180820960087,226.21360943555356,227.27137021100484,225.09824579521103,220.35954100268032,225.83862176776302,229.5590029089113,225.53422413925807,219.58569849528433,224.0299722735335,219.4214522944093,221.40855311961698,229.83796617912105,212.22481027501257,,194.38630811496245,210.06053397208814,194.52932733822638,201.4404239769567,199.08968631774675,200.42615639069294,212.60654652708234,207.79946639846614,208.24287425204932,225.3091448773623,215.0000396672362,209.59276716865168,217.56663899354191,210.28043285791472,193.03636274373596,181.17369537086566,173.20139092218076,185.84860354486113,219.5978700170616,226.31661167134294,233.778992188306,222.94581010903028
17,1990-11-14 13:58:09+00:00,237.4222532289658,238.7803727656236,237.74117942010653,258.24043986978717,243.54515925230905,240.24326243351103,235.37498002258695,232.8948608849392,234.99001424140116,236.2558767349033,238.0131554841647,233.33411895121523,230.34717623010098,229.12013845279554,218.64170293783621,221.79356167844966,224.7105275360189,221.09660535206592,213.8878602422606,220.80065494290028,222.4999188929308,226.79010519662776,223.58912052454082,224.4596715692208,218.22745571126856,220.27672558128873,223.64471184284164,216.50158868248656,223.15486570737988,221.0752617837274,216.9729040325286,231.8975032033583,223.1851215077672,206.45681359303367,207.20326918151272,205.34472224693098,207.49250419528832,200.6679102521929,204.4390642410003,216.48332236778785,219.38551980894414
18,1991-01-01 13:58:31+00:00,236.15600191786908,241.92877455034898,241.19372708008711,262.74209325625907,252.73908086260593,242.6134987128536,235.26535996885912,229.7121756415865,228.9197583967398,233.02471965215906,232.11997845632962,232.4927581829441,228.7506831650745,233.36166608497518,214.25473683576485,219.3837245877633,226.42592759844698,217.11293778572997,218.02364960257736,219.2894287826665,219.5646026133303,217.69683781655726,222.2261598910194,218.82387929287893,217.29482887081278,216.42211820860228,216.2575477159629,215.486909390091,218.78837061814883,221.594247183899,215.73731198530905,222.7926487547513,215.5372614622239,204.390726385216,205.00363165027096,209.67850396165758,208.12874485008263,208.8528817844538,216.73792911663213,227.37396964951122,216.5403434673629
19,1991-02-02 13:59:12+00:00,227.7333778867076,233.73172764027566,230.6384608611694,253.55670540786357,244.90355441804698,240.17960945223754,233.23170531252595,235.88324793052945,231.14786200462711,231.1351106593198,233.005980366693,229.7236020411544,226.21420669490922,233.9950264806999,216.02457948126008,217.29736210263277,224.02402316991547,213.72497220867575,214.20681109383423,218.22035815675594,216.41438439337077,216.01758487182133,216.00548696395074,212.80640643852936,213.79220056628756,216.18729126006622,216.20063985077127,215.76282797378082,221.34435292755555,218.59525771175745,212.81622538851428,220.78961620507607,214.6543151420714,200.15987444137423,199.8027228199066,203.2581208098363,203.65185844105466,208.10589634808838,217.62220581749546,215.9620023315522,214.19825508711537
20,1991-07-12 14:01:52+00:00,225.89463117800454,215.389133404211,216.24512465685032,,224.291912899164,226.00406509959282,222.64546381078287,216.2522396480011,216.58315946572048,216.82998953184278,228.2667828173793,222.41774353770654,217.3126174064642,213.8687574413108,206.09563874981234,210.52376631349887,210.21488149622976,184.2390311044733,184.0421968160889,198.22506201406273,195.80392740526875,190.38412072299008,193.1036362076454,191.80835909682966,187.31284090516158,185.55934317699567,194.82659972674315,198.1594445257359,219.0669069720369,207.42973695896626,211.24254018988424,217.1981222550957,206.21939310770804,183.25209702174732,181.4361258914945,177.6073871998073,,192.2996864754494,211.6239663348305,223.0000732439076,219.36796651072058
21,1991-09-30 14:02:37+00:00,221.28738442209664,227.44716186536326,225.38114482056935,253.40598295016673,241.4878486242675,238.3732963240972,238.50929451077002,226.82337602780464,231.76230749493868,229.2578994116681,235.50283754617013,240.90650030250907,233.93347151378168,236.98740155831456,217.08878658045924,223.6536891379429,224.40456741931803,218.22609854626504,214.88652716685237,219.69825393493835,218.00543653404233,217.61657521082387,218.322544010589,216.60304225477074,212.96217179231206,215.2068829290873,220.23537074560883,213.24961184672142,221.72245386358924,220.78751933168095,219.01301428524968,220.68731818814175,209.30736055191196,197.76599682008265,199.7502779397257,206.63056324342384,207.7584799870203,227.68864997142182,243.18064073023865,244.69740543865507,226.81477460480193
22,1992-02-05 14:02:52+00:00,230.8233098036502,228.37653280938042,227.2347665033644,247.32324524928177,240.05810390804635,226.9824665515517,223.52687508297493,230.13282911607925,226.4547597188804,229.19749336202557,232.13408889319965,228.28767200396635,225.2453750063202,226.85543980222437,214.77741068289515,221.11168156893567,219.7007647678896,214.56190356525607,217.5535713565108,218.98922393382833,218.3187134663244,216.82914271739372,217.81807694828206,215.33093667342334,217.3080929293813,216.16396557599325,213.41440669344647,211.77673699661497,215.65169132554738,208.63265954768585,212.89928476156223,218.22658713625944,213.22449579063243,200.98864919854043,201.07023140250826,204.0648667803836,213.5210488541547,235.3270260316698,233.486682098164,238.69483272233947,232.82018803353054
23,1992-07-30 14:01:27+00:00,219.33302612441662,214.15467024206885,220.88530402996372,242.25904516067803,229.9051220125443,222.64279533865266,230.90337155828527,214.36469041261256,215.24001128348124,217.70444249522996,223.2024094348222,221.91070538962765,216.84609686439273,212.88890211846413,204.38389657512118,211.7406203024437,218.20783901960425,199.8801505595619,183.39828839052626,196.6511716832116,183.67305245512915,163.6485255805687,,,,,,,,,,,,,,,,,,,
24,1992-08-31 14:00:57+00:00,213.95202644989433,212.128139909431,210.73101361436323,232.26511571954904,223.92994460138283,220.05277470177356,205.95665798049586,209.64598155526545,213.6127849439025,205.44873834514289,223.01468902138143,216.49678489539323,216.48276088026148,214.743505478234,211.00506251622357,208.39690088052353,210.70988728787063,205.61434407813158,195.21636458131456,199.75949453165583,197.54657210532608,196.67734807110415,195.80779450831673,195.918939189861,201.25252375122685,203.96778517728256,197.23219730366273,192.16557585873258,210.10943367015003,194.84961378234013,,202.0599641227393,198.5320104529769,187.8194861635635,183.99216443069287,196.08646394418858,200.27142787213,209.5212621038671,227.4261073181134,234.573989769414,230.19080527650164
25,1992-11-03 13:59:54+00:00,219.69559342542587,223.69062385655303,222.93036606553437,249.56560951480168,237.9682008469753,243.76010405625286,236.84264942526644,230.97339011536374,228.3739773676436,229.3659672813008,233.13511755728845,232.5591783554063,223.96245337255644,223.20300197805918,214.98596064347302,220.01571340585076,219.72456734596446,211.30607319127793,212.16773128320204,211.65010996587085,213.62044733500034,214.2662298746155,215.58240722118586,210.55952723611634,209.10546163392254,219.37291629534155,214.9090733876367,210.35645664744334,219.28202482826669,211.30664305981963,207.29217018311428,218.16737001076407,209.3458644959647,199.1691524077971,197.4094100817962,197.63654061183118,198.50883752082353,203.90299615878277,218.19246594645747,230.21784824633372,230.6553749973465
26,1993-01-22 14:00:22+00:00,208.3606684532522,213.48256111636695,214.06306284494514,237.557812516679,223.1185147123325,222.60447776242415,220.10952681889054,205.0945292806407,205.4207139983006,208.3075941941155,214.27427830057556,208.0609176281262,211.28340076202076,206.12487564828282,198.33937098312683,200.68506130464291,205.17039143344638,194.98476041938594,187.40256758996676,196.16569490255287,201.31502653178856,194.2137323317608,194.83293330866903,194.30198159995453,197.12965661870726,198.73129134446563,197.68354973073525,197.2739127012668,204.19951517615675,181.4256292416156,148.3378184658067,208.8249321141504,201.71587828597512,188.3963335016835,184.79803093822102,189.0615795746581,192.68258072043997,203.76741354148805,221.75339288946304,225.9696897339573,226.69160151227987
27,1993-05-30 14:01:12+00:00,214.5632478254293,216.75149138294293,220.27385406853563,244.2074482545724,237.9727683586056,229.48122901622645,235.13110457670305,215.6207168645211,214.33625313885256,223.39897420243716,230.85304412301463,223.9303029644674,223.74908259166673,217.37929302373325,206.15223913465013,210.8808872799747,210.2467905490356,205.8773914272825,182.47534062823803,189.4129482388909,189.16845092798104,185.43410604282917,190.21905451375005,189.8174352629333,172.8515310568979,202.22184859204188,201.82162689740295,197.5874380298213,216.20857344622206,,,209.6621076640126,198.5461273711676,175.42632331049307,174.9778758658397,162.34339336429989,170.22093361576552,213.7327468690868,234.91302566666593,242.7998609797194,244.08839450960275
28,1993-06-15 14:01:10+00:00,220.064559630452,215.69945529343477,213.10088127068892,227.98298743302823,225.69052706591413,222.48484976606048,224.3783787586498,215.88575018276865,214.7393532172626,218.1439521682846,221.69686546974984,218.80609432336604,213.02892964169496,211.4422942384045,203.32814545000033,209.09829221608163,,167.08323088064023,177.0935191004106,184.02366552541523,189.20087603000658,188.31101344495315,183.5074170385099,174.62664565496542,189.94368316261838,187.04239888616726,197.5090946860255,195.3816272504389,206.24388305061322,,179.69339741034472,207.20291256236396,200.55208514651292,181.2134914223956,177.19226918215952,159.52100633987357,166.71301246756371,,223.91058628510825,234.55107183566324,225.81864842520315
29,1993-07-01 14:01:02+00:00,,,,,,,,,,,,,,,210.32540075394473,214.46438576161486,211.52948845489854,182.54302695094268,177.45481013076625,186.03658277716355,188.50349525577633,189.26893196735386,187.96274595266976,177.00157121846752,188.56541762393323,184.67864814246826,199.69662095811722,199.43665127990232,212.69721903808096,207.41281450143615,186.97612867468783,209.27860787686257,198.68743519644198,186.46595116427932,178.9473115905114,168.90263579765823,163.43074124867414,200.1487351609168,215.61654854513378,232.67080059487273,218.31772019329398
30,1993-07-17 14:01:03+00:00,213.8216557829961,212.39894966179807,216.0762123647083,230.52453003802856,211.32815552374672,229.81368167848603,232.39105175204142,221.01239770725968,213.29624092125866,219.3448269124156,222.67758782951864,222.0505487331562,217.24659464746355,222.6095648523496,205.12146705492808,206.36259190546076,,177.1021037573805,176.4794316916764,179.81337766218454,184.3048972173757,192.13342413221804,192.43024008010713,178.88221919033802,174.77930085734326,188.04829999207502,204.43110102064904,200.78298091091244,220.65140324204083,203.15930863046157,194.84967863270433,213.6920122466664,205.90988219850806,182.61886817728518,185.83149095220259,176.11926373105962,206.73285359472578,205.88044904205788,223.01028357536802,241.99521327131762,234.98760682038855
31,1994-02-26 13:59:30+00:00,234.2105339926309,237.21373757448987,237.4899254774664,254.83840804635068,243.3157458860615,236.50679990692586,239.4112835392444,230.71822059322275,227.55510217378227,232.31197685849452,234.4677631678605,229.41216501725594,226.60789074201165,227.24079988109605,215.30917041698441,215.38461131919473,228.2864455620492,217.0519741444735,,222.52253939914306,221.17535576495732,217.17606455941652,219.21473334989759,209.91803115399776,215.54507821797444,219.85218548620398,212.14421746219682,211.3533030113556,218.1877646741684,214.39922280662697,215.76956757709019,219.66784608943976,218.0991492422113,208.2888041036633,205.84168132073017,209.50131432712112,212.13879166526428,235.77088907853064,234.24310001940344,234.75401519759868,235.97353961806962
32,1994-07-04 13:57:05+00:00,223.5143069595205,222.5533638138639,219.3727282906173,242.58865745478906,231.36967198564946,226.7380654007949,233.18824584794214,224.05190699361043,220.7760496515827,226.2359921995828,229.20743304446896,223.08155823650733,215.769750517756,223.37242475000568,205.41298510295462,204.66972580446017,215.15804624722955,193.53742484280426,174.56300627915255,194.10392924116792,189.44813045437445,188.08073798848707,187.71072523625614,181.98569483505423,176.97134522425114,,198.54204746019028,207.56570625733713,212.56624031055034,207.97358656941748,212.51839687185273,213.2682206833082,209.50204971107408,185.1122242472629,180.39341920267915,167.9309880620929,201.48821456063817,214.91831691105233,227.7355440746959,246.75554204119447,243.09353600948486
33,1995-06-21 13:44:33+00:00,205.45013844052667,208.86616178468137,206.87454422656222,223.42969328609007,224.4499320440826,219.4119381188327,214.85317179222716,211.66576548680584,211.41361868941462,216.90252573006208,218.8250982762481,218.55116920715784,216.09367513097536,212.93249150606647,,,,163.13005816821462,163.8633722752018,178.27993068691768,173.69336857688268,174.05207368034556,184.2554783397737,174.73732063695576,165.4690101373962,,183.40879377659732,192.93756630473422,214.4805179647683,198.67615483523107,186.67241005802163,215.29451506731704,198.7804643700313,178.11351060149704,179.0496467930391,162.4227731381721,167.4731438336341,,222.68302899957266,235.91783988148993,225.43959174146954
34,1996-01-31 13:43:05+00:00,223.09568599487437,227.5701532882281,228.41501950710835,249.0320361292432,242.5991907252859,241.87900677675654,243.80870723150898,227.2523249527743,224.75867761528963,236.19489581314318,236.66943208292187,234.72292444159694,238.56556147372788,226.09107820968825,216.78459130412858,221.351290459923,225.07044136403982,225.5618314304405,222.24786043354908,218.61478677987165,224.39727713244147,216.86486330209914,217.65716775709944,223.87086216910373,220.2859033687612,223.81875183012755,215.2211990695799,213.41365747571444,218.83299765433688,217.40806102889889,215.34316597907224,222.85927402545556,219.41776447618147,211.75382064320974,206.67828704388887,217.82915944367264,234.22417034093598,241.11998368026065,243.44161711404342,241.75224749558146,241.21508846073493
35,1996-04-20 13:48:17+00:00,221.76727954382932,220.83208247739879,219.35490407190593,242.06728671336253,234.16841270147026,230.49169817140168,233.49150504374148,227.2169454957608,223.84461090176129,226.93335048896938,228.95138437591729,225.59658285638102,223.97177911350275,217.57951058163076,212.7009845746612,218.87751180856017,223.5572366397818,213.76972730741974,211.3021263652058,216.28340004945423,210.5155369783743,210.54648465027017,203.46902851116886,209.28318847715406,215.65811258667236,211.95462006779647,216.43535386497163,212.8090779767199,222.21578283673279,215.5857387566126,210.19824453875194,217.2206143259609,214.20113526472457,208.02650129992648,191.44373375661328,216.34380139554852,219.84342990055913,243.82731179749743,247.37370917421586,250.1971301779391,234.46478390620325
36,1996-10-13 13:57:52+00:00,239.2962759932616,235.62293979095654,232.94302436995184,247.57136924342873,238.8363105269089,235.6189341494182,241.3102629258829,231.98274741722784,232.30728634526895,234.0476090767959,233.96158670104862,232.21133574774134,229.18908604036983,228.46728382106113,214.25710866522147,218.62043222849113,223.24145727839598,219.66218502042472,217.7679670186952,223.7216226904301,224.79068489369027,219.6055843977874,222.40756048647089,215.3115916136519,216.45535926572668,219.50859932430308,217.24951161797358,211.17198422708537,220.86253972893647,223.86940659942633,218.0612857664795,230.0092079669813,222.79356817326325,214.69314563132306,212.16188767620378,217.2648623932472,227.05625856952923,238.9965980886218,240.73063744716697,256.9827312008701,240.60994515413515
37,1997-01-01 14:01:42+00:00,238.09246110854238,231.06400980150906,228.78853462045853,255.84243847074075,247.4633892149582,246.494627036827,243.85776112856644,238.33046827058976,237.45230161567832,247.7342690762076,247.69463699552352,247.49488181109731,240.90717708657405,236.1086636155546,219.3071390378509,227.39886058004666,226.2841443609481,221.73153230113567,225.34891399206094,233.03097283755855,230.16602644639218,225.67664475388756,224.67933557982832,223.59509839014993,218.2758709791837,226.88214824147914,225.8214811676183,217.77715939628246,223.66084551540092,228.59305698778354,230.01597179450033,225.93614247611637,226.45468927874492,217.9042273161004,216.75164987688225,231.19139392439183,236.96670032088758,245.00854352190592,240.82338976834893,252.07066769243707,255.48447603965724
38,1997-02-02 14:03:10+00:00,230.0290619112888,236.54820384489864,223.38205081579017,248.14061330104266,236.1376821127727,241.25707337512947,238.805097919156,230.94821470580683,231.89697034904796,239.9873025220191,241.7451817828385,233.31805025951724,227.61994521175902,228.92840401173834,214.83488957484178,220.48230580524182,225.02178309719005,219.09659227003945,219.09048915972625,221.69789582635417,227.73436644381206,220.2454783652774,218.08581443486577,219.99401697027002,218.91950233048658,226.58218674709994,219.35976405743202,214.66811423531402,222.03677206891746,219.2040230814403,215.1853329249141,225.58481013192477,218.29455146335116,211.6715949485124,220.60148568930634,231.29602695273306,233.60320286631557,233.83837373309862,237.99410235094345,242.9148236321717,237.06225828552468
39,1997-06-10 14:07:56+00:00,224.8763792794838,223.46991141031094,224.77186410027383,239.9204587609189,236.58122575646652,228.8678061948597,227.4259417375833,224.30911970549528,223.1535031998736,228.76244330058597,233.04148789658763,226.6370099267027,223.31266721192264,220.30452373929097,210.91479481582704,218.7335370877656,224.61135870677833,221.8189089647948,215.93300580651362,216.04735281640114,214.74457172841278,212.03979994940548,199.42867300343704,209.71274531247047,212.13514271103048,213.40039272108308,212.1255901467514,207.9571462918947,218.96361733305145,218.55170018751778,207.79610140201126,217.44347451599282,211.41102446769682,191.32380706929465,180.27521083475872,221.72948236180682,242.3304677996018,254.64472934973438,259.1793143658072,256.27602740860016,239.60027186758964
