,dates,chi0260-0000,chi0260-0001,chi0260-0002,chi0260-0003,chi0260-0004,chi0260-0005,chi0260-0006,chi0260-0007,chi0260-0008,chi0260-0009,chi0260-0010,chi0260-0011,chi0260-0012,chi0260-0013,chi0260-0014,chi0260-0015,chi0260-0016,chi0260-0017,chi0260-0018,chi0260-0019,chi0260-0020,chi0260-0021,chi0260-0022,chi0260-0023,chi0260-0024,chi0260-0025,chi0260-0026,chi0260-0027,chi0260-0028,chi0260-0029,chi0260-0030,chi0260-0031,chi0260-0032,chi0260-0033,chi0260-0034,chi0260-0035,chi0260-0036,chi0260-0037,chi0260-0038,chi0260-0039,chi0260-0040
10,1988-04-30 14:08:52+00:00,188.60702101317824,188.73400727462308,192.6695514813724,210.6925290001758,207.40809627623713,219.17805090769775,249.64510503547666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.4604015672886,219.3793130020315,208.0933422887481
11,1988-06-17 14:09:14+00:00,202.74989249626825,203.1969149917166,201.69973976110026,223.48143029863843,220.35946973337582,216.10877002164534,213.73210762985752,212.64418888338125,215.35575303846636,209.58369145200692,218.0765179502395,216.33917916342034,208.64077621843774,205.8676303974721,205.36388898684652,203.0965386802988,200.16887666930154,203.38201228710795,199.54768328856153,186.4958927254184,180.66094095910813,,179.78162874017983,173.45852760770967,183.3090728053386,199.6729251750226,202.8348356109159,199.87154086009502,208.60426543293136,197.70496769734459,196.8317598277617,203.98504195192305,194.37082826816928,175.95334987607941,176.15016160958862,155.97606727562737,161.69297703898602,180.96054887643805,204.808454952688,202.99546410079398,199.16160899137898
12,1988-08-20 14:09:24+00:00,229.52241471050127,228.0033433787674,230.09422494366686,252.42638850067254,250.76218089997747,244.72737411020273,242.68245378327512,227.62995688690512,236.0682460682755,234.49104415501898,237.43077443354423,243.26766025810542,240.5806834912651,233.50450359583604,224.50236824592554,230.48027380984024,230.17972927186563,225.4316123912476,218.04544776417947,219.68724041040105,224.84064806929896,217.75071390615068,226.05841692947408,221.55416578270436,221.4586351602208,225.51200705870338,225.80333635543485,222.8363736793028,235.19668845127393,229.6286645911218,224.96766730368097,230.9335753520845,225.45213439534385,205.33638723267669,197.82735434854817,209.5253683901412,213.83843276950705,232.58295815711398,239.94849783626842,250.09487451115865,239.24565157437164
13,1988-09-05 14:09:27+00:00,227.67811679631484,234.16597073503465,232.0494042453301,255.6975799433697,244.53604575360617,243.59642871589756,236.87969605433938,227.58591835511447,229.74009111022627,229.58642594294548,238.89397548388175,238.25975798383502,230.1297427464654,229.5357022906785,221.32534773095728,224.0988387746678,225.9232831665612,224.67068018511364,223.83896288712583,217.48003450027556,217.76953938037917,218.513520658016,219.0343057064836,217.87381985949844,218.92918366868543,221.85790907533803,222.57289488894529,217.9795261004345,226.95096642565335,219.38119190721955,218.9050892076695,226.44351449714878,217.73419183857487,201.46053961419622,197.5312887794781,203.32353877355686,211.47687953163654,218.19012621427885,224.41150430822427,238.77463472592447,231.50314302489133
14,1989-08-23 14:05:11+00:00,251.4129886748101,251.69346750147776,250.17318571095475,276.2120543474563,258.2236748003099,246.9815497362872,242.73354172806262,231.53741909365888,239.89214805918184,242.4405805098283,239.90518966412748,242.29040519959634,245.2059441597406,228.28985037346527,219.07992354734048,228.26481382531426,226.52488791353545,218.68770797183794,213.22462179796844,217.18699575263923,214.46284329827517,220.55479461483355,221.85111994832724,221.10371907137414,209.75255351349693,224.42122691174637,226.83138812377814,222.56229698619714,233.51020722356503,229.54116856527276,236.23136684259376,227.64010898179194,224.70129287643084,196.69479035730242,195.357734537044,205.41959016362208,207.69333267679792,222.84490338277504,228.55260112021483,236.13074128570244,232.31998815677667
15,1989-09-24 14:04:23+00:00,247.33858002558108,245.87307370549973,241.9806535723667,259.6603927470987,244.11022530227103,238.31377167281966,234.27025087176787,230.12318307692408,238.1055468515788,,,,,,,,,,,,,212.03692100664207,213.7944878669144,207.27329131379378,209.13461817909285,223.00644964798062,220.65238044617536,218.84151280734588,221.38563441653764,226.19358624753892,221.95699302551859,226.49173892130736,203.27070473595631,,,,202.71753413472305,211.2960587442605,224.3671450288271,223.4709169237248,217.18803526455844
16,1990-07-25 13:58:43+00:00,212.46725366318006,216.42807827190538,222.66285125594726,240.23707662074554,225.01553293077603,220.52341280782156,220.63280747865082,219.40804916747902,214.23163694204584,221.15257748610136,225.7655384904233,222.07062619194292,215.60256085587193,221.07949994804284,216.23494218287937,218.08927175343996,226.2169319614734,208.90552890883555,,191.8968470903297,207.57107294745538,192.48669265134822,197.4572863375443,196.600225293114,196.44301875128053,210.0367803081066,205.58661215434813,206.08982687939397,221.51568045887427,211.37900544958853,204.28191698276845,213.5835013541295,205.8547243696787,189.5727647964208,176.19477332160014,167.89054073629754,179.72069948422666,211.63159473823677,218.3503363925181,224.92757521183398,216.30724737667626
17,1990-11-14 13:58:09+00:00,234.2399960847457,236.46600393346355,234.912506403022,255.0581827255671,240.99935353693297,238.424829779671,233.25347525977355,231.07642823109916,233.03170215265033,234.75834396115266,236.80086704827136,232.22724690105173,229.07427337241296,228.1772474471007,217.62338065168578,220.73280929704296,223.55334311993886,220.03585297065922,213.06663259213929,220.00509065684525,221.70435460687577,226.13733450037748,222.3162176668528,223.66410728316578,216.95455285358054,219.45549793116743,222.93754358857052,215.81353308373627,221.94257727148653,219.91807736764736,215.2757002222779,230.62460034567027,221.77078499922496,205.34994154287017,205.61214060940267,203.6475184366803,205.5341921065375,198.12210453681683,201.89325852562422,213.65464935070332,217.26401504613074
18,1991-01-01 13:58:31+00:00,230.0089602263967,237.4581987747327,235.72969002100055,256.5950515647867,247.82144750942803,239.10090346058368,231.16733217454419,226.19958038931657,225.13696350967987,230.1319941502897,229.77824828814965,230.35465672504066,226.29186648848554,231.540320398613,212.28768349449368,217.33471069060585,224.19063971063883,215.0639238885725,216.43731626284256,217.7526683597984,218.0278421904622,216.43590618753728,219.76734321443044,217.28711887001083,214.83601219422383,214.83578486886748,214.89153845119125,214.1578192946375,216.44664044996887,219.35895929609086,212.45888974985712,220.33383207816235,212.80524293268064,202.25262492731255,201.93011080453476,206.40008172620566,204.3459499630227,203.9352484312759,211.82029576345423,221.90993259042466,212.44231567304797
19,1991-02-02 13:59:12+00:00,225.22020598056525,231.90396625399035,228.40453027793177,251.04353350172124,242.89301689313314,238.74351122015622,231.55625737509774,234.44714969844813,229.6012946777703,229.95244152701753,232.04858154530544,228.84945529119187,225.2089379324523,233.25038295295403,215.22036447129454,216.45963813391867,223.1101424767728,212.88724823996165,213.55825060192655,217.59206518022035,215.78609141683518,215.50206242953573,215.00021820149382,212.17811346199377,212.78693180383064,215.53873076815853,215.64215720496188,215.21943945353382,220.386954106168,217.6813770186148,211.47586703857172,219.78434744261915,213.53734985045259,199.2857276914117,198.54613686683544,201.91776245989374,202.10529111419785,206.09535882317454,215.6116682925816,213.7280717483146,212.52280714968717
20,1991-07-12 14:01:52+00:00,203.2103722290943,198.8914905322763,196.08133892448566,,206.1445057400358,213.04163141450127,207.52262451150938,203.28980596290955,202.62361549716033,206.15504414412032,219.6251603606516,214.52756651199863,208.2389138269001,207.14749553052258,198.83667588616106,202.96234666386212,201.9660600602624,176.67761145483655,178.18819450669272,192.55399727683516,190.13286266804118,185.7309394001367,184.0299326280813,186.1372943596021,178.23913732559748,179.7053408675995,189.785653293652,193.25473988813368,210.4252845153092,199.1809155229989,199.14426875046544,208.12441867553162,196.13750024152571,175.3619199960394,170.09399641703936,165.5091157603885,,174.1522793163212,193.4765591757023,202.83628751154293,204.24512721144708
21,1991-09-30 14:02:37+00:00,229.0286546118628,233.07717654882956,232.26227387813927,261.1472531399329,247.68086477608045,242.79687928967786,243.67014130394747,231.2469589933853,236.52616607325632,232.9008500892051,238.45189285655724,243.5991160206886,237.02997958968814,239.2811112441712,219.5659930411844,226.23411253453162,227.21957476105118,220.80652194285375,216.88427431259848,221.6335714823799,219.94075408148387,219.20452807026308,221.41905208649547,218.53835980221228,216.05867986821852,217.2046300748334,221.95565301000133,214.92339999586005,224.67150917397635,223.6025266734141,223.14169171979165,223.7838262640482,212.74792508069692,200.45861253826217,203.62091303460878,210.7592406779658,212.52233856533795,233.88166612323477,249.3736568820516,251.578534496225,231.97562139797938
22,1992-02-05 14:02:52+00:00,224.91036112140043,224.07620649501695,221.97881211914236,241.410296567032,235.32774496224653,223.60363873312326,219.5849092948084,226.7540012976508,222.81602206826517,226.41492927626098,229.88153701424736,226.23099420144467,222.88019553342028,225.1034550074837,212.88526710457523,219.14069867485242,217.55060161070787,212.59092067117282,216.0276491159302,217.5109867632659,216.84047629576196,215.61623016718863,215.45289747538214,213.8526995028609,214.9429134564814,214.63804333541265,212.10041809739096,210.49826160585826,213.3991394465951,206.4824963905041,209.74571213102902,215.86140766335953,210.5965185985214,198.93197139601875,198.11375706138335,200.9112941498504,209.88231120353947,230.59666708586997,228.7563231523642,233.43887833811743,228.87822224536401
23,1992-07-30 14:01:27+00:00,197.29433232892393,198.12652929989233,201.29535398952578,220.22035136518534,212.27416697615013,210.04925602694254,216.2109090279568,201.77115110090244,201.67773817856266,207.33329247382161,214.80671656034878,214.24507276510846,208.03061934619566,206.35891877165147,197.33151456056353,204.39438903727947,210.193768548516,192.5339192943977,177.71088354007654,191.14149823433843,178.16337900625598,159.12776787892918,,,,,,,,,,,,,,,,,,,
24,1992-08-31 14:00:57+00:00,206.47002769646636,206.68668627057428,204.0803480557606,224.78311696612107,217.94434559864044,215.77734684267185,200.96865881154386,205.37055369616374,209.00847801871606,201.92779775529442,220.1644037819803,213.8943505463748,213.48996137889029,212.52661695869978,208.61082291512662,205.90290129604753,207.98916046844226,203.12034449365558,193.28552619333314,197.88899484329883,195.67607241696908,195.142579096042,192.81499500694554,194.048439501504,198.25972424985565,202.03694678930114,195.56953091401206,190.54784639853193,207.2591484307489,192.12888696291176,,199.0671646213681,195.20667767367556,185.21705181454507,180.25116505397887,192.096064609027,195.66712094694356,203.5356631011247,221.440508315371,227.92332421081136,225.20280610754963
25,1992-11-03 13:59:54+00:00,226.76565519804782,228.83248696391445,229.2148654189761,256.63567128742363,243.62425026507285,247.800139354894,241.55602394034776,235.01342541400487,232.72478461233402,232.6930551742994,235.8284744230492,235.01833027631827,226.79047808160522,225.2978350958731,217.24838041071206,222.3724006633914,222.29549889964517,213.66276044881857,213.9922633535561,213.41762540902633,215.3879627781558,215.71649895617898,218.41043193023464,212.3270426792718,211.93348634297132,221.1974483656956,216.48019822599716,211.88511865233457,221.97538169402742,213.87757461350034,211.06286979517932,220.99539471981285,212.48811417268556,201.62830432870908,200.9444409681072,201.40724022389622,202.85964476551396,209.55904557688032,223.84851536455503,236.50234759977545,235.36874951242783
26,1993-01-22 14:00:22+00:00,201.9496835793863,208.82002666264628,208.36440962373098,231.1468276428131,217.98972681323977,218.94105783450078,215.83553690297992,201.43110935271733,201.47549253746004,205.29066013582565,211.83199834862663,205.83100984591195,208.7190068124744,204.22532457454477,196.28785582348974,198.54806634668762,202.83912420658604,192.84776546143064,185.748119880582,194.5629486840864,199.71228031332208,192.89865851148062,192.26853935912266,192.69923538148805,194.5652626691609,197.07684363508088,196.2588864254317,195.8877538096201,201.75723522420782,179.09436201475526,144.9186265330782,206.26053816460404,198.86655167536804,186.16642571946926,181.59253850128806,185.64238764192962,188.7373592595994,198.6386256423953,216.6246049903703,220.27103651274314,222.41761159636926
27,1993-05-30 14:01:12+00:00,219.42013121941284,220.28377021493097,224.59108375207654,249.06433164855594,241.85827507379244,232.2565909556456,238.36902683935875,218.39607880394027,217.32510445822703,225.6845663878412,232.70328541596075,225.6196537102008,225.69183594926014,218.81836958491357,207.70644182072488,212.49984841130254,212.01292996502963,207.49635255861034,183.7287298912015,190.62716908738676,190.3826717764769,186.430389815954,192.16180787134346,191.03165611142916,174.7942844144913,203.47523785500536,202.9009343182882,198.6375749798718,218.05881473916818,,,211.604861021606,200.70474221293804,177.11567405622648,177.40631756283148,164.93373117442445,173.20978493514,217.61825358427365,238.79853238185277,247.1170906632603,247.32631677225845
28,1993-06-15 14:01:10+00:00,218.17885855556926,214.32803632988367,211.4247025374598,226.09728635814548,224.18196620600793,221.4073062946989,223.12124470872797,214.80820671140708,213.57892178656553,217.25656342716331,220.9785031555088,218.15019829731986,212.27464921174186,210.88356799399477,202.72472110603786,208.46972519112072,,166.4546638556793,176.60688656495697,183.55224025669455,188.7294507612859,187.92420296805412,182.75313660855682,174.15522038624474,189.1894027326653,186.55576635071364,197.09005000271821,194.9739080991129,205.5255207363722,,178.68769017040725,206.44863213241086,199.71399577989837,180.55759539634943,176.24941864471816,158.5152990999361,165.55258103686666,,222.40202542520205,232.87489310243413,224.56151437528132
29,1993-07-01 14:01:02+00:00,,,,,,,,,,,,,,,207.10709819852383,211.11198726638474,207.87232646010204,179.19062845571256,174.85940484413646,183.52228390574095,185.98919638435373,187.2059175087507,183.93986775839363,174.48727234704492,184.5425394296571,182.08324285583848,197.4616886279638,197.26212252623955,208.8659064721037,203.75565250663965,181.61229108231964,205.25572968258643,194.21757053613516,182.96779621273484,173.9187138476662,163.53879820529005,157.24169787286468,192.1029787723645,207.5707921565815,223.73107127425908,211.61292320283374
30,1993-07-17 14:01:03+00:00,202.09719041514919,203.8720657579094,205.65446537106664,218.80006467018165,201.9485832294692,223.1139871825735,224.57474150681014,214.31270321134716,206.08118531027594,213.82743144519355,218.21112483224363,217.97247382260076,212.5568085003248,219.13564918780236,201.36963813721707,202.45443678284514,,173.19394863476487,173.4537632096514,176.88226132022282,181.37378087541398,189.7284055952238,187.74045393296836,175.9511028483763,170.0895147102045,185.02263151005002,201.8256642722386,198.2479613719185,216.1849402447658,198.89586667851725,188.59663043651932,209.00222609952763,200.6990087016872,178.54079326672974,179.96925826827913,169.8662155348746,199.51779798374307,196.50087674778035,213.6307112810905,231.57346627767595,227.17129657515727
31,1994-02-26 13:59:30+00:00,222.30305237232443,228.5537509415397,226.9054973705273,242.9309264260442,233.78976058981632,229.70252469532215,231.4729624590401,223.91394538161904,220.2274211766706,226.70845609599735,229.93157969345805,225.27043227975804,221.84489809388907,223.71265717878302,211.49877629848635,211.41545077909257,223.95645224557413,213.08281360437132,,219.54566899406643,218.1984853598807,214.73350422704596,214.451740701775,206.94116074892113,210.78208556985186,216.77928700354425,209.49811043546205,208.77871239074878,213.65158119976593,210.06922949015188,209.41891071292673,214.9048534413172,212.80693518874176,204.1470713661654,199.88794051057693,203.15065746295767,204.8111106681526,226.24490378228546,224.71711472315826,224.1695870906596,228.03521853786532
32,1994-07-04 13:57:05+00:00,219.6281601636548,219.7270752350525,215.91837558318113,238.70251065892336,228.26075454895692,224.51741008887166,230.597481317365,221.83125168168718,218.38457470028072,224.40721723682248,227.72699616985346,221.72985500316275,214.21529179940973,222.22097384752695,204.1694181282776,203.3743435391716,213.74490195782386,192.2420425775157,173.56012968667108,193.1323925422015,188.47659375540803,187.2835796713864,186.15626651790987,181.01415813608781,175.41688650590487,,197.67845928333122,206.72545830147428,211.08580343593485,206.56044228001178,210.44578524739103,211.71376196496192,207.774873357356,183.76052101391832,178.45034580474632,165.8583764376312,199.0967396093362,211.8093994743598,224.62662663800336,243.30118933375832,240.50277147890773
33,1995-06-21 13:44:33+00:00,208.9201967932368,211.38984058665238,209.95904054008236,226.8997516388002,227.22597872625073,221.39482860609564,217.16654402736725,213.6486559740688,213.54903921415934,218.53549436663155,220.14702526775673,219.7581460254918,217.4816984720594,213.9606569439065,,,,164.28674428578466,164.75887120493346,179.1474452750952,174.5608831650602,174.76388052192712,185.64350168085775,175.6048352251333,166.85703347848025,,184.17991785497736,193.6878491918067,215.80244495627693,199.93799423621658,188.5231078461337,216.6825384084011,200.32271252679138,179.320487419831,180.7846759693942,164.27347092628418,169.60856435837883,,225.45907568174079,239.00233619501006,227.75296397660964
34,1996-01-31 13:43:05+00:00,222.81236629029928,227.36410259399167,228.16317976970828,248.74871642466812,242.37253496162583,241.71710980271362,243.61982742845893,227.09042797873138,224.58432702785882,236.06156889334315,236.56150076689326,234.62437845739692,238.45223359189785,226.00713163055488,216.69392899866455,221.25685055839799,224.96741601692162,225.46739152891547,222.17474567107809,218.54395685372788,224.3264472062977,216.8067464396222,217.5438398752694,223.80003224295996,220.17257548693118,223.74563706765656,215.1582391352299,213.35239916121174,218.72506633830827,217.30503568178068,215.1920621366322,222.74594614362553,219.29184460748144,211.6552746590097,206.53662719160133,217.6780556012326,234.04981975350518,240.89332791660058,243.21496135038336,241.50040775818138,241.0262086576849
35,1996-04-20 13:48:17+00:00,210.15980207597687,212.390280682597,209.03714632270376,230.4598092455101,224.8824307271883,223.8588539040574,225.75318673183983,220.58410122841653,216.7015478446213,221.47100815115647,224.52948819768778,221.5591993893019,219.32878812636176,214.14025799856336,208.98659178494842,215.00835265260935,219.3363357423809,209.90056815146892,208.3066483089858,213.3815306824911,207.6136676114112,208.1654636312235,198.82603752402787,206.38131911019093,211.01512159953137,208.9591420115765,213.85591442767108,210.29935311880584,217.79388665850328,211.36483785921172,204.00758988923062,212.5776233388199,209.04225639012347,203.98911783284737,185.63999502268706,210.1531467460272,212.70036684341915,234.54132982321548,238.0877271999339,239.87937242873693,226.7264655943016
36,1996-10-13 13:57:52+00:00,227.97009663833947,227.38571844192228,222.87530938779884,236.24518988850662,229.7753670429712,229.14683166089128,233.75947668926815,225.5106449287009,225.33732981916302,228.71764232153845,229.64685170869734,228.27179510255104,224.65861429840098,225.11137882701013,210.63273127164638,214.84503911018376,219.12284660387886,215.88679190211735,214.84508202387659,220.89007785169957,221.95914005495973,217.28226555575208,217.87708874450203,212.48004677492136,211.92488752375783,216.58571432948446,214.73258287243533,208.7230805827779,216.5478047365852,219.7507959249092,212.0206567771877,225.47873622501245,217.75971068218675,210.75360498613276,206.4987979987427,211.2242334039554,220.0863020434233,229.9356546046841,231.66969396322926,246.91501621871708,233.0591589175204
37,1997-01-01 14:01:42+00:00,246.43563562895332,237.13177308908064,236.2046897497127,264.1856129911517,254.13792883128696,251.2621553342047,249.41987747550706,243.09799656796744,242.58656285900813,251.6604688505186,250.8729891937753,250.3968555573272,244.24444689473842,238.580715325306,221.9769548843824,230.17991875351697,229.3180260047339,224.512590474606,227.50199128765087,235.11676646766128,232.2518200764949,227.38806516833083,228.01660538799268,225.68089202025266,221.61314078734807,229.03522553706907,227.67551994993184,219.58108902231726,226.8391977136527,231.62693863156935,234.46566487205283,229.27341228428074,230.162766843372,220.80620106233027,220.9232371370877,235.64108700194433,242.10096156421739,251.68308313823468,247.4979293846777,259.48682282169125,261.04659238659787
38,1997-02-02 14:03:10+00:00,236.90642998273756,241.54992607867956,229.49526687930017,255.01798137249142,241.6395765699317,245.1869979873859,243.3900099667885,234.87813931806326,236.1291968545549,243.22371102623026,244.3651315243428,235.71017828436896,230.3708924403385,230.96614269957502,217.0356473577054,222.77476182905806,227.52264421408051,221.3890482938557,220.8652938233259,223.41723784421634,229.45370846167424,221.6562205337797,220.83676166344526,221.7133589881322,221.67044955906607,228.3569914106996,220.8880680733095,216.15511273724888,224.65672181042174,221.70488419833077,218.8532625630201,228.33575736050426,221.35115949510615,214.06372297336412,224.04016972503072,234.96395659083908,237.8354293718225,239.34026819025763,243.49599680810246,249.0280396956817,241.6471703331572
39,1997-06-10 14:07:56+00:00,222.69253937177334,221.88166420470333,222.83067307119785,237.73661885320843,234.83415383029813,227.619897676168,225.9700484657763,223.06121118680358,221.8096017182056,227.73475393225164,232.2095488841265,225.87741343706426,222.43913124883844,219.6574600629323,210.2159660453597,218.0055904518621,223.81723510397453,221.0909623288913,215.36943421742706,215.5013928394735,214.19861175148515,211.59183278884947,198.55513704035283,209.16678533554284,211.26160674794627,212.83682113199652,211.6402923894824,207.48496469022757,218.1316783205903,217.75757658471397,206.63138678456568,216.5699385529086,210.44042895315883,190.56421057965622,179.18329088090348,220.56476774436123,240.9865663179338,252.897657423566,257.4322424396388,254.33483637952418,238.14437859578265
