dates,satname,nzd0507-0000,nzd0507-0001,nzd0507-0002,nzd0507-0003,nzd0507-0004,nzd0507-0005,nzd0507-0006
2008-02-24 22:04:50+00:00,L7,319.72,320.54,312.19,325.71,322.72,310.64,320.57
2008-04-12 22:04:44+00:00,L7,326.50,329.99,334.37,344.02,340.07,338.60,342.54
2008-06-15 22:04:20+00:00,L7,319.22,330.46,,,,,
2008-08-18 22:03:44+00:00,L7,322.70,326.27,327.78,355.61,361.84,364.64,357.57
2008-11-22 22:03:51+00:00,L7,322.80,318.84,318.42,333.35,332.09,332.09,331.30
2009-01-17 21:59:44+00:00,L5,324.83,312.60,299.16,310.81,299.42,299.84,309.02
2009-02-10 22:04:28+00:00,L7,354.14,347.20,,355.84,350.74,352.42,365.64
2009-03-14 22:04:45+00:00,L7,355.85,355.23,351.50,362.03,361.05,358.49,366.38
2009-03-30 22:04:52+00:00,L7,350.73,346.29,348.02,357.05,352.18,348.53,353.67
2009-05-01 22:05:01+00:00,L7,323.94,325.44,321.33,334.94,327.80,327.04,333.28
2009-08-05 22:04:48+00:00,L7,338.40,344.47,343.68,,,370.19,378.42
2009-10-24 22:04:54+00:00,L7,319.67,316.13,317.49,334.06,330.23,319.38,347.40
2010-02-13 22:06:30+00:00,L7,354.12,349.62,353.70,367.84,366.79,365.73,371.70
2010-03-01 22:06:39+00:00,L7,360.61,349.40,345.26,354.52,361.62,363.24,361.11
2010-05-04 22:06:46+00:00,L7,333.29,339.62,340.15,347.70,345.26,336.94,342.72
2010-07-23 22:06:50+00:00,L7,329.92,334.82,326.86,342.16,345.29,346.22,351.55
2010-08-24 22:06:52+00:00,L7,332.24,333.99,325.80,353.09,,,
2010-09-25 22:06:53+00:00,L7,324.25,324.46,336.34,359.55,358.92,357.25,356.94
2010-10-11 22:06:57+00:00,L7,334.96,338.76,339.44,356.80,357.87,355.48,351.38
2011-01-31 22:08:00+00:00,L7,335.49,339.43,341.53,,354.29,353.85,352.53
2011-02-08 22:04:35+00:00,L5,322.19,337.37,345.52,352.75,348.28,345.49,344.08
2011-03-12 22:04:31+00:00,L5,334.60,337.19,336.92,350.00,344.58,343.76,343.46
2011-06-08 22:08:12+00:00,L7,,,324.36,338.25,333.74,322.11,336.07
2011-06-24 22:08:08+00:00,L7,315.19,315.86,311.30,333.03,327.58,328.03,
2011-07-10 22:08:07+00:00,L7,321.83,316.79,306.18,318.91,317.21,308.56,333.81
2011-07-26 22:08:05+00:00,L7,,,323.86,342.79,340.68,328.29,
2011-11-15 22:08:10+00:00,L7,318.50,315.99,320.96,339.20,336.30,334.33,340.24
2012-04-07 22:08:40+00:00,L7,339.70,340.12,334.60,345.59,346.98,343.96,352.65
2012-04-23 22:08:52+00:00,L7,338.91,339.83,348.18,355.07,353.64,349.36,351.52
2013-02-21 22:10:46+00:00,L7,348.40,348.18,353.22,359.78,358.09,357.96,359.15
2013-05-12 22:10:28+00:00,L7,341.93,,,,,,
2013-05-28 22:10:23+00:00,L7,,,338.86,354.41,364.68,361.87,350.82
2013-06-05 22:16:38+00:00,L8,334.88,331.62,340.38,363.68,357.88,350.06,352.00
2013-06-13 22:10:16+00:00,L7,330.80,333.92,329.65,341.39,338.79,333.31,337.25
2013-07-07 22:16:35+00:00,L8,332.27,341.43,339.56,355.46,355.76,355.17,360.12
2013-07-23 22:16:34+00:00,L8,357.70,362.25,346.10,372.29,376.21,356.62,379.93
2013-08-08 22:16:37+00:00,L8,334.93,343.10,336.87,352.76,350.57,346.20,356.24
2013-09-17 22:10:16+00:00,L7,332.17,331.79,329.91,345.76,346.54,335.14,341.50
2013-09-25 22:16:28+00:00,L8,319.03,313.21,302.61,316.25,317.28,307.27,318.80
2013-10-11 22:16:29+00:00,L8,313.06,313.07,307.27,321.09,318.08,316.44,332.84
2013-10-27 22:16:19+00:00,L8,310.59,310.04,313.04,334.74,333.57,335.70,334.00
2013-11-04 22:10:43+00:00,L7,362.00,361.58,358.82,357.32,367.70,370.71,378.83
2013-12-30 22:16:01+00:00,L8,338.08,339.88,334.07,347.12,343.83,335.96,344.01
2014-03-12 22:11:26+00:00,L7,335.48,336.36,335.31,345.03,352.92,350.43,353.07
2014-03-20 22:15:01+00:00,L8,345.43,343.75,342.69,356.85,354.31,352.07,352.77
2014-03-27 22:21:01+00:00,L8,321.27,324.33,322.57,336.51,,,
2014-04-12 22:20:49+00:00,L8,,,,205.10,,,
2014-04-21 22:14:29+00:00,L8,318.42,315.41,305.49,317.42,316.57,311.33,327.11
2014-04-28 22:20:34+00:00,L8,,,,,,,
2014-04-29 22:11:49+00:00,L7,,341.68,324.30,336.74,363.18,351.41,362.09
2014-05-15 22:11:56+00:00,L7,341.35,343.55,330.31,351.58,359.85,354.35,360.30
2014-08-03 22:12:15+00:00,L7,322.15,318.25,312.77,323.67,323.24,318.36,335.69
2014-08-11 22:14:39+00:00,L8,353.50,355.66,340.98,368.49,378.49,380.51,379.14
2014-08-19 22:12:14+00:00,L7,,322.77,314.85,333.47,329.38,326.11,335.40
2014-10-06 22:12:32+00:00,L7,326.74,326.14,326.34,344.58,344.99,345.39,348.83
2014-10-30 22:14:46+00:00,L8,317.58,314.24,310.61,325.52,326.64,319.59,332.76
2014-11-15 22:14:49+00:00,L8,318.12,310.58,313.28,331.67,336.90,331.35,336.18
2015-01-02 22:14:38+00:00,L8,338.13,342.87,355.37,362.00,357.61,360.66,363.70
2015-03-31 22:13:40+00:00,L7,328.94,335.91,336.09,347.32,348.49,,351.79
2015-05-02 22:13:55+00:00,L7,342.67,345.80,352.78,363.10,363.87,360.93,365.00
2015-06-03 22:14:09+00:00,L7,307.13,311.29,,344.33,355.22,,395.64
2015-06-19 22:14:13+00:00,L7,,335.50,336.73,368.21,368.88,361.91,357.89
2015-06-27 22:13:58+00:00,L8,322.04,319.66,315.03,342.41,344.64,335.89,349.28
2015-07-05 22:14:17+00:00,L7,324.08,323.67,310.79,338.18,333.54,322.65,
2015-07-21 22:14:21+00:00,L7,,325.45,325.94,348.65,346.93,344.91,351.80
2015-07-29 22:14:13+00:00,L8,326.04,337.50,339.84,359.00,358.87,355.09,356.07
2015-08-06 22:14:25+00:00,L7,308.62,310.68,296.37,312.46,315.15,309.99,325.57
2015-08-22 22:14:27+00:00,L7,323.73,318.05,313.05,331.65,332.44,330.95,336.82
2015-09-07 22:14:29+00:00,L7,313.16,312.89,301.45,319.60,317.80,315.36,328.61
2015-09-23 22:14:34+00:00,L7,319.50,315.89,309.67,330.65,319.68,317.72,332.81
2015-10-09 22:14:42+00:00,L7,323.79,326.58,327.69,344.59,344.89,344.91,349.93
2015-10-25 22:14:59+00:00,L7,335.90,335.98,339.41,360.15,349.03,351.20,347.15
2015-12-20 22:14:45+00:00,L8,313.34,314.27,329.97,340.64,336.26,333.23,330.90
2016-01-13 22:16:13+00:00,L7,337.04,340.72,342.96,349.96,349.52,348.68,351.70
2016-02-14 22:16:29+00:00,L7,330.74,335.54,334.22,343.64,339.08,337.52,344.23
2016-03-01 22:16:34+00:00,L7,324.92,327.41,325.93,332.86,333.66,323.11,
2016-04-18 22:16:54+00:00,L7,330.68,334.13,337.09,349.27,343.72,340.25,348.27
2016-04-26 22:14:08+00:00,L8,328.17,337.46,339.37,351.25,351.39,345.48,350.49
2016-05-04 22:16:59+00:00,L7,329.72,332.98,331.70,345.89,341.41,339.47,347.77
2016-05-12 22:14:08+00:00,L8,324.02,318.35,312.83,325.66,320.84,315.75,335.06
2016-06-05 22:17:08+00:00,L7,325.53,320.78,,,335.76,312.44,
2016-07-15 22:14:34+00:00,L8,320.28,319.58,308.76,328.05,324.81,315.65,
2016-08-08 22:17:13+00:00,L7,323.39,323.50,,,342.91,338.19,344.06
2016-08-16 22:14:41+00:00,L8,325.72,330.09,336.89,353.12,351.39,349.91,352.67
2016-09-09 22:17:18+00:00,L7,321.08,314.66,309.96,323.23,319.68,316.24,320.10
2016-11-12 22:17:10+00:00,L7,335.14,333.14,338.06,350.77,347.11,342.60,343.23
2016-11-20 22:14:57+00:00,L8,317.01,311.73,306.74,322.00,317.28,312.94,315.99
2017-01-22 22:22:50+00:00,L7,,,,,,,
2017-01-31 22:16:36+00:00,L7,337.36,340.91,342.31,355.86,353.83,350.92,350.92
2017-03-04 22:16:43+00:00,L7,322.23,318.63,318.46,330.72,327.73,326.15,
2017-05-23 22:17:07+00:00,L7,325.38,321.24,326.16,344.94,348.37,343.50,342.76
2017-06-08 22:17:12+00:00,L7,323.89,324.19,316.10,346.63,344.36,335.78,352.41
2017-06-16 22:14:19+00:00,L8,314.52,314.14,309.22,341.57,336.41,,
2017-06-24 22:17:15+00:00,L7,338.11,336.87,319.26,356.48,361.16,352.06,363.37
2017-08-03 22:14:35+00:00,L8,324.75,326.85,325.06,342.39,337.31,333.40,348.32
2017-09-28 22:17:12+00:00,L7,320.43,313.55,308.75,322.68,319.98,318.09,318.59
2017-11-07 22:14:53+00:00,L8,309.94,313.08,318.58,341.97,341.06,337.25,334.95
2017-12-25 22:14:47+00:00,L8,318.87,326.19,326.15,339.86,337.45,341.08,326.30
2018-02-11 22:14:26+00:00,L8,323.48,323.58,320.91,336.14,328.29,325.00,323.62
2018-03-06 22:20:26+00:00,L8,,,,,,,
2018-03-15 22:14:10+00:00,L8,320.39,327.03,324.79,336.10,331.90,326.92,330.26
2018-03-22 22:20:18+00:00,L8,,,,,,,
2018-04-08 22:15:27+00:00,L7,315.49,316.90,,,332.80,315.11,318.19
2018-04-16 22:13:54+00:00,L8,326.74,331.30,326.22,343.57,340.78,332.52,334.92
2018-04-24 22:15:11+00:00,L7,322.06,314.25,310.12,329.39,,,328.21
2018-05-01 22:21:14+00:00,L7,326.86,330.34,330.59,350.66,349.05,332.07,335.75
2018-05-02 22:13:45+00:00,L8,324.48,326.39,328.17,346.46,342.81,334.27,347.95
2018-05-17 22:20:58+00:00,L7,,,,,,,357.79
2018-05-18 22:13:34+00:00,L8,318.06,320.03,313.31,338.55,335.57,325.40,335.23
2018-06-02 22:20:42+00:00,L7,,,,,357.32,350.44,351.86
2018-06-27 22:14:04+00:00,L7,346.72,344.49,343.40,358.85,358.00,,353.29
2018-07-21 22:13:49+00:00,L8,323.30,319.83,310.53,321.72,317.88,315.20,334.28
2018-07-29 22:13:28+00:00,L7,354.31,356.10,352.06,366.08,364.47,366.89,364.13
2018-08-14 22:13:11+00:00,L7,325.92,337.55,325.82,338.36,333.50,327.42,343.25
2018-10-17 22:11:44+00:00,L7,325.09,319.93,313.42,335.80,334.79,326.11,330.29
2018-11-09 22:17:25+00:00,L7,,,,,,304.67,
2018-12-28 22:14:29+00:00,L8,318.52,312.73,310.62,328.49,319.23,321.29,324.84
2019-01-13 22:14:27+00:00,L8,320.75,320.16,330.54,348.33,347.42,341.25,339.90
2019-01-28 22:15:07+00:00,L7,,,,,,,
2019-02-14 22:14:21+00:00,L8,322.63,316.89,310.17,328.42,319.93,314.61,320.85
2019-02-22 22:08:12+00:00,L7,348.85,351.51,348.74,360.50,357.26,355.07,351.52
2019-03-01 22:14:09+00:00,L7,,,,,,,
2019-03-02 22:14:17+00:00,L8,343.41,343.42,346.41,354.96,352.81,350.16,349.79
2019-04-02 22:13:06+00:00,L7,345.93,344.54,348.25,,,,
2019-04-18 22:12:32+00:00,L7,,,,,,365.90,379.36
2019-05-20 22:11:18+00:00,L7,,,,352.30,361.08,,
2019-05-21 22:14:15+00:00,L8,348.76,350.03,352.84,365.81,366.93,360.76,352.72
2019-06-22 22:14:28+00:00,L8,323.43,333.84,327.04,347.25,344.94,332.77,342.04
2019-07-16 22:03:00+00:00,L7,324.40,325.37,319.95,343.99,344.55,334.44,339.15
2019-07-23 22:08:55+00:00,L7,336.74,325.31,327.12,331.66,320.62,315.87,317.93
2019-08-01 22:02:22+00:00,L7,347.98,350.17,339.83,356.60,357.87,357.81,
2019-08-08 22:08:16+00:00,L7,,,,330.32,323.12,314.26,324.35
2019-08-17 22:01:42+00:00,L7,,348.02,350.60,368.38,369.66,369.35,362.10
2019-08-24 22:07:35+00:00,L7,,315.29,306.81,325.02,321.20,316.98,320.31
2019-09-02 22:01:01+00:00,L7,332.19,334.85,332.35,354.36,366.92,364.60,352.93
2019-09-09 22:06:54+00:00,L7,323.82,323.13,317.20,341.41,335.99,329.61,
2019-09-10 22:14:51+00:00,L8,321.51,319.04,312.83,341.44,338.60,332.86,334.41
2019-09-18 22:00:19+00:00,L7,326.41,327.94,332.80,347.08,,,
2019-09-26 22:14:56+00:00,L8,323.80,329.34,329.11,348.36,348.02,343.83,350.15
2019-10-04 21:59:38+00:00,L7,,,320.14,339.45,335.06,334.70,334.88
2019-11-13 22:14:57+00:00,L8,352.47,348.52,346.03,358.85,359.17,358.91,365.42
2019-11-21 21:57:31+00:00,L7,,,,,,,
2019-12-15 22:14:54+00:00,L8,331.56,331.50,327.66,350.60,346.89,341.43,349.14
2020-03-03 21:58:28+00:00,L7,333.15,336.18,331.95,,,,
2020-03-04 22:14:32+00:00,L8,340.81,340.11,338.30,349.37,344.82,343.23,339.41
2020-03-19 21:57:35+00:00,L7,330.26,332.77,328.79,341.16,338.40,334.66,335.68
2020-04-13 21:49:59+00:00,L7,,,317.90,322.21,320.53,316.60,321.31
2020-04-20 21:55:45+00:00,L7,,,,,,,
2020-05-15 21:48:04+00:00,L7,336.63,342.54,341.04,355.63,350.84,342.20,349.45
2020-05-22 21:53:49+00:00,L7,337.22,325.84,,290.32,,,324.60
2020-05-31 21:47:06+00:00,L7,331.66,333.77,325.20,334.28,,,318.86
2020-06-07 21:52:52+00:00,L7,356.60,359.42,,,,,
2020-06-08 22:14:11+00:00,L8,342.63,350.13,343.23,358.36,358.19,355.62,357.63
2020-07-02 21:45:13+00:00,L7,,,,331.53,321.65,318.38,
2020-07-09 21:50:59+00:00,L7,333.42,,,,,,
2020-07-10 22:14:27+00:00,L8,334.87,341.99,340.32,353.08,353.18,345.13,348.96
2020-07-18 21:44:15+00:00,L7,364.19,368.75,372.97,379.23,376.57,372.75,
2020-07-26 22:14:32+00:00,L8,336.80,343.22,339.28,353.95,349.79,344.68,348.86
2020-08-03 21:43:15+00:00,L7,,,351.71,370.33,362.87,,
2020-08-10 21:48:59+00:00,L7,330.84,332.24,329.75,342.45,331.57,320.40,332.00
2020-08-27 22:14:44+00:00,L8,322.14,320.06,321.51,335.12,328.77,314.98,325.47
2020-09-04 21:41:12+00:00,L7,343.80,,,,351.18,354.85,347.88
2020-09-11 21:46:54+00:00,L7,318.83,321.04,319.70,329.99,333.90,336.31,326.42
2020-09-20 21:40:08+00:00,L7,333.51,339.68,337.77,,,,363.36
2020-10-13 21:44:50+00:00,L7,338.21,,,,,,
2020-10-14 22:14:56+00:00,L8,339.76,343.56,342.18,360.61,357.35,351.91,353.97
2020-10-22 21:38:04+00:00,L7,327.61,326.94,326.83,341.11,339.81,329.46,330.91
2020-11-30 21:41:33+00:00,L7,,,356.07,366.79,369.86,371.25,377.10
2021-01-17 21:38:05+00:00,L7,,,328.82,339.21,338.83,333.64,335.59
2021-02-11 21:30:04+00:00,L7,370.67,365.33,376.82,376.33,372.78,374.35,378.32
2021-02-18 21:35:43+00:00,L7,,,,370.22,359.37,356.42,357.69
2021-03-06 21:34:29+00:00,L7,,,,,,,338.76
2021-03-07 22:14:32+00:00,L8,323.99,337.24,333.40,344.10,338.81,334.48,337.23
2021-03-15 21:27:36+00:00,L7,339.57,343.18,,,,349.85,342.61
2021-03-31 21:26:18+00:00,L7,348.14,349.83,356.68,362.96,355.70,355.64,354.52
2021-04-07 21:31:54+00:00,L7,351.29,343.26,359.05,361.73,358.13,,
2021-04-16 21:24:58+00:00,L7,347.66,,,,360.97,347.05,354.75
2021-05-02 21:23:37+00:00,L7,343.51,343.98,344.44,,,,351.56
2021-05-26 22:14:18+00:00,L8,352.21,351.12,349.80,359.69,358.68,354.06,361.40
2021-06-10 21:26:32+00:00,L7,343.82,344.72,341.42,,,,
2021-06-11 22:14:25+00:00,L8,353.16,353.72,357.35,364.70,359.80,355.97,359.81
2021-06-27 22:14:29+00:00,L8,352.18,351.66,349.34,365.20,367.59,361.92,364.82
2021-07-12 21:23:52+00:00,L7,,338.11,309.81,,329.64,314.50,336.20
2021-07-21 21:16:55+00:00,L7,,,,,,,
2021-07-28 21:22:29+00:00,L7,322.69,321.31,,,,,
2021-08-06 21:15:30+00:00,L7,329.98,331.21,331.57,337.93,334.13,337.43,342.76
2021-08-14 22:14:45+00:00,L8,323.36,319.40,319.45,329.95,324.38,317.41,335.93
2021-08-30 22:14:49+00:00,L8,322.03,324.48,327.21,340.13,332.70,321.41,335.85
2021-09-07 21:12:42+00:00,L7,350.02,352.27,350.62,370.15,354.05,351.42,357.33
2021-09-14 21:18:16+00:00,L7,323.35,322.02,325.30,,,,
2021-09-23 21:11:17+00:00,L7,,,338.57,346.11,348.40,337.52,343.68
2021-09-30 21:16:50+00:00,L7,,,338.65,351.65,349.79,344.83,337.37
2021-10-09 21:09:52+00:00,L7,333.49,337.76,339.61,350.49,350.28,342.64,344.15
2021-11-02 22:15:01+00:00,L8,336.06,344.08,349.85,361.23,356.73,350.13,353.43
2021-11-17 21:12:25+00:00,L7,,,357.33,371.38,368.06,366.71,374.27
2021-11-18 22:14:56+00:00,L8,352.93,351.87,357.97,366.34,364.55,363.28,370.54
2021-12-12 21:03:52+00:00,L7,327.63,336.77,337.20,345.55,343.12,337.21,339.86
2021-12-12 22:14:55+00:00,L9,323.81,333.97,334.44,347.51,344.06,335.78,341.23
2022-01-04 21:07:45+00:00,L7,,,,,,352.03,352.13
2022-01-13 21:00:44+00:00,L7,355.38,362.71,364.60,370.38,363.11,368.20,371.58
2022-01-13 22:14:50+00:00,L9,354.02,353.18,361.84,360.38,358.61,358.45,363.53
2022-02-06 22:14:44+00:00,L8,340.24,343.20,341.34,350.39,349.64,344.12,347.46
2022-02-14 20:57:32+00:00,L7,363.74,364.28,,,,372.04,378.10
2022-02-22 22:14:38+00:00,L8,344.85,343.48,337.93,348.94,350.32,344.57,345.54
2022-03-02 20:56:01+00:00,L7,359.17,347.52,349.34,355.58,354.49,353.95,368.48
2022-03-02 22:14:37+00:00,L9,365.69,363.40,361.20,365.70,363.98,366.82,373.18
2022-03-25 20:59:56+00:00,L7,,,306.26,313.09,301.70,302.65,311.33
2022-05-05 22:14:18+00:00,L9,348.19,347.41,354.29,361.10,355.08,349.95,351.39
2022-05-21 22:14:07+00:00,L9,317.46,311.96,291.47,306.15,304.33,285.24,300.55
2022-05-28 20:52:20+00:00,L7,,,,,351.98,,
2022-06-14 22:14:46+00:00,L8,326.58,328.34,327.95,341.76,340.70,330.66,345.10
2022-06-22 22:14:26+00:00,L9,328.36,330.00,331.88,347.28,347.26,327.57,
2022-06-30 22:14:51+00:00,L8,342.65,344.67,342.97,358.94,358.48,351.16,354.03
2022-07-30 20:42:20+00:00,L7,309.99,316.67,310.97,327.37,,,
2022-08-09 22:14:46+00:00,L9,326.30,324.89,327.24,346.51,342.27,336.92,348.32
2022-08-21 20:46:14+00:00,L7,,,,,,334.88,342.53
2022-09-07 20:44:37+00:00,L7,344.23,348.52,356.22,375.82,368.34,,370.28
2022-09-10 22:14:51+00:00,L9,330.11,341.33,,364.18,356.84,317.11,334.10
2022-10-06 20:35:40+00:00,L7,326.36,340.62,,,342.42,331.84,344.18
2022-10-28 22:15:03+00:00,L9,321.30,326.35,325.24,345.97,349.19,333.19,339.57
2022-12-01 20:33:51+00:00,L7,321.95,323.80,,,,,
2023-01-21 20:25:12+00:00,L7,354.02,352.68,345.77,351.68,355.11,356.83,360.02
2023-02-12 20:26:24+00:00,L7,335.43,332.15,331.41,338.52,332.18,328.39,329.64
2023-02-17 22:15:01+00:00,L9,324.55,320.66,322.65,331.50,326.67,321.82,330.54
2023-02-24 20:17:45+00:00,L7,,,,,,,
2023-02-25 22:14:39+00:00,L8,323.12,319.10,323.40,330.78,324.98,316.76,330.74
2023-03-01 20:22:18+00:00,L7,342.41,337.60,336.82,344.94,342.35,335.94,339.86
2023-03-05 22:14:49+00:00,L9,332.25,337.56,338.43,347.57,343.36,339.88,337.58
2023-03-18 20:17:38+00:00,L7,354.58,358.33,373.59,,,,371.55
2023-03-23 20:21:58+00:00,L7,334.42,331.16,325.81,342.29,342.08,350.92,355.76
2023-04-06 22:14:33+00:00,L9,339.33,343.20,346.23,354.39,356.67,359.57,364.61
2023-04-14 20:20:43+00:00,L7,,,,352.23,342.08,345.25,348.85
2023-04-14 22:14:09+00:00,L8,323.04,319.62,318.46,331.88,336.67,328.59,336.44
2023-05-24 22:14:04+00:00,L9,324.61,323.45,324.26,343.52,335.15,323.61,336.10
2023-06-01 22:13:55+00:00,L8,325.13,323.30,324.84,341.52,335.74,323.45,337.67
2023-06-09 22:14:00+00:00,L9,325.83,325.40,326.14,343.06,337.89,323.62,336.18
2023-07-03 22:14:15+00:00,L8,327.75,321.61,322.11,337.40,329.08,321.74,340.80
2023-07-11 22:14:12+00:00,L9,320.03,318.63,299.88,317.99,313.55,307.64,334.62
2023-08-12 22:14:23+00:00,L9,322.33,318.06,311.14,337.76,344.69,345.51,353.51
2023-08-24 19:59:58+00:00,L7,,,,302.94,,,
2023-08-28 22:14:31+00:00,L9,320.83,316.31,311.11,340.40,340.91,337.97,350.10
2023-08-29 20:03:16+00:00,L7,,,338.97,,,,
2023-09-05 22:14:34+00:00,L8,320.77,313.92,302.28,324.62,325.54,325.56,336.14
2023-09-13 22:14:41+00:00,L9,324.69,320.10,312.33,346.48,350.61,347.75,352.64
