,dates,mex0174-0000,mex0174-0001,mex0174-0002,mex0174-0003,mex0174-0004,mex0174-0005,mex0174-0006,mex0174-0007,mex0174-0008,mex0174-0009,mex0174-0010,mex0174-0011,mex0174-0012,mex0174-0013,mex0174-0014,mex0174-0015,mex0174-0016,mex0174-0017
0,1985-09-26 16:41:55+00:00,215.00490883254395,220.91364221012665,211.3370767925518,222.19723249298903,225.42324460131314,220.29459359151483,228.5644414259547,221.21176382244627,214.24157978558253,219.9669971763844,216.38092969959692,219.8619177002261,218.72463528831275,209.91276698539812,205.4506313054072,204.99027983477427,205.93496643297038,204.43072919758788
1,1986-01-25 16:33:44+00:00,223.44496961871138,227.82467232139655,216.4825695735895,228.09885250585853,226.5395017189826,214.97806479559708,216.93195625059636,216.73059046315913,208.50089177145847,218.8626583227692,223.54057968366817,242.5115510969725,232.9634771763689,217.399158363765,213.91139385244503,216.50849188141572,221.48058711407444,223.0894171466621
2,1986-03-14 16:32:40+00:00,226.6475322778858,237.80270274842474,228.24306768772163,249.5110061881917,250.1695057568305,239.57031762821055,241.68368352197615,240.94211514330917,233.4534677385942,247.57432686891005,249.90433815372913,246.00325154797991,220.615515617158,212.21318685977647,231.64624200998495,240.34554230284888,251.90710431361737,244.24383555937038
3,1986-04-06 16:38:23+00:00,231.36581042224716,237.05420473620003,223.99029963039027,233.7056073749555,243.31842073286322,232.4133735017189,231.25454446535474,236.540699528284,228.5592346857896,235.30764808919946,245.2037097020795,246.51401429162547,230.90374052919447,219.03899767492913,226.96744716845507,239.88193895982812,238.3460484013691,234.1387504987692
4,1986-04-15 16:32:00+00:00,217.62302499174808,227.677823601664,211.787780297504,231.2612058737353,234.28740895519778,223.4038004976631,235.71572964892084,239.26425549053081,226.44294481436583,235.1494251551443,249.57974796582982,248.1052163270799,225.31309109851367,209.0604179312239,221.39736318343918,238.7474535395701,228.85729632768485,227.61399384740304
5,1986-04-22 16:38:01+00:00,229.5490615303291,233.26023055304123,226.28294730201813,232.57805563288002,241.51200039652161,234.0224241033306,232.35763830662177,236.9787189050153,225.20890262472068,234.17827552631823,247.33687940059195,246.59286070846434,235.13143927291918,218.43097359289382,223.01831578546933,229.5416264752946,233.80558643376042,231.77209777152405
6,1986-05-01 16:31:37+00:00,220.67066648616668,226.7906740846008,216.05877218910632,233.01800386820125,238.80289477506045,229.40318889232634,226.69783420121854,226.86251688710877,220.18038914615855,229.08898030385365,235.92653183470952,233.41832210831754,229.55352660352702,217.85129097339137,224.54621261327566,227.4142641301939,224.97557265149624,226.30204521871087
7,1986-10-08 16:26:23+00:00,218.40096656813517,220.29538501203916,215.54995713296353,218.0687855254118,216.47707216224435,212.62685009704686,217.4931456190609,209.0442007292197,210.2866388383762,213.5308096972034,218.79486159225667,222.0693300994958,225.89094190190374,210.9690394812028,210.81004183596366,211.6416250713936,209.52270824881725,208.05127080401994
8,1987-09-16 16:39:39+00:00,213.7563532900735,216.45250201361605,214.4964915427655,221.65457712780622,224.57985161071045,219.84952980443956,227.7842774414916,218.92746711338458,217.55130248588353,221.38936170175893,225.45185631082745,226.35091975328055,224.0269040984841,212.47066604043323,208.93638836454323,204.56981395809547,211.51841291400288,212.81513989452523
9,1990-01-27 16:34:51+00:00,222.25742205383017,222.78831021142113,217.49873090770836,228.87722195248298,234.49835207451355,227.40884341302092,228.34237913173087,230.15567571299027,227.62701553935108,232.75283702322898,235.2861146488046,229.72669526876942,230.92522178210112,224.17336365437444,203.1273496511017,227.0868063848398,225.852985412507,224.45293817981067
