,dates,nzd0337-0000,nzd0337-0001,nzd0337-0002,nzd0337-0003,nzd0337-0004,nzd0337-0005,nzd0337-0006
0,1999-08-17 22:12:02+00:00,,,,,,,
1,1999-08-26 22:06:20+00:00,181.5635769538435,,,,,,
2,1999-10-13 22:06:00+00:00,145.96136053129595,126.71826153924731,121.94242277726306,112.02748661527352,126.07968709376873,129.67600243982176,155.14107523480283
3,1999-11-21 22:12:00+00:00,177.8547071955506,156.79073059339717,142.55645958687498,135.90986441861315,138.95747962367443,140.23660971129112,157.37489386202776
4,2000-01-17 22:06:11+00:00,161.55008450830488,136.2543169711195,132.76411881685104,143.550891866635,139.76314870895027,136.1236098102906,156.8295350579071
5,2000-03-21 22:06:01+00:00,179.2495333530844,134.09675972775884,121.63389108277484,118.0536150997524,114.18208763240496,106.80201237211877,
6,2000-04-13 22:11:30+00:00,,,,,,,
7,2000-05-24 22:05:22+00:00,,,,,,,
8,2000-08-12 22:04:29+00:00,,,,,,,
9,2000-08-19 22:10:13+00:00,,,,,,,
10,2000-09-13 22:04:02+00:00,161.60307626944137,138.00700231789995,129.80346964020657,119.89538174184479,105.52767716193476,,
11,2000-10-15 22:03:32+00:00,140.6949261918961,130.34469166238068,131.74926890651136,,,,
12,2000-11-07 22:09:29+00:00,165.7485146779053,146.59222511042043,135.90184844809815,139.59505011832633,136.50886382371934,134.4829104107344,155.25543673092844
13,2000-11-23 22:09:30+00:00,182.2473914720698,135.30458200315746,132.66889712183792,140.587615844524,141.27407473261758,140.7169927906477,157.3825498981099
14,2001-01-10 22:09:39+00:00,189.6379716523899,153.4576080005417,139.3898264815932,143.2564314775943,144.80115192054853,145.5176224759919,161.60749254603766
15,2001-01-19 22:03:55+00:00,186.65585166209567,147.61197624250812,147.76601501542746,145.6158610713432,141.4162539787475,150.09734174615875,171.02997004547458
16,2001-01-26 22:09:42+00:00,158.89054134679634,144.48776603520864,126.69604409182882,128.50700852951118,126.72267235283222,136.7113542359641,144.63501355938757
17,2001-02-20 22:03:48+00:00,198.55678769845753,149.69343973929745,143.60339933532805,152.62788339287604,147.98822145794398,158.06826223052263,166.61548691827196
18,2001-03-15 22:09:27+00:00,197.2291464327964,167.6140534703955,152.8597837342474,151.7806299048798,161.9937895382265,152.30154785227953,186.07527993910216
19,2001-03-31 22:09:19+00:00,205.5175070422335,164.29872058631787,154.34961016061797,160.28675968318223,158.854630873851,,
20,2001-04-16 22:09:18+00:00,,,,,,,
21,2001-05-02 22:09:15+00:00,178.23130629568809,124.78896742552656,120.90889252341886,110.87951985051212,120.10799271629354,119.0265660049556,
22,2001-05-11 22:03:21+00:00,,,,,,,
23,2001-08-31 22:02:05+00:00,,,,,,,
24,2001-09-23 22:07:39+00:00,191.92960554743885,153.03434113054126,150.05730198573465,145.80086265787438,146.69729322826555,144.29377486975665,185.0180084032478
