,dates,jap0170-0000,jap0170-0001,jap0170-0002,jap0170-0003,jap0170-0004,jap0170-0005,jap0170-0006,jap0170-0007,jap0170-0008,jap0170-0009,jap0170-0010,jap0170-0011,jap0170-0012,jap0170-0013,jap0170-0014,jap0170-0015,jap0170-0016,jap0170-0017,jap0170-0018,jap0170-0019,jap0170-0020,jap0170-0021,jap0170-0022,jap0170-0023,jap0170-0024,jap0170-0025,jap0170-0026,jap0170-0027,jap0170-0028,jap0170-0029,jap0170-0030,jap0170-0031,jap0170-0032,jap0170-0033,jap0170-0034,jap0170-0035,jap0170-0036,jap0170-0037,jap0170-0038,jap0170-0039,jap0170-0040,jap0170-0041,jap0170-0042,jap0170-0043,jap0170-0044,jap0170-0045,jap0170-0046,jap0170-0047,jap0170-0048,jap0170-0049,jap0170-0050,jap0170-0051,jap0170-0052,jap0170-0053,jap0170-0054,jap0170-0055,jap0170-0056,jap0170-0057,jap0170-0058,jap0170-0059,jap0170-0060,jap0170-0061,jap0170-0062,jap0170-0063,jap0170-0064,jap0170-0065,jap0170-0066,jap0170-0067,jap0170-0068,jap0170-0069,jap0170-0070,jap0170-0071,jap0170-0072,jap0170-0073,jap0170-0074,jap0170-0075,jap0170-0076,jap0170-0077,jap0170-0078,jap0170-0079,jap0170-0080,jap0170-0081,jap0170-0082,jap0170-0083,jap0170-0084,jap0170-0085,jap0170-0086,jap0170-0087,jap0170-0088,jap0170-0089,jap0170-0090,jap0170-0091,jap0170-0092,jap0170-0093,jap0170-0094,jap0170-0095,jap0170-0096,jap0170-0097,jap0170-0098,jap0170-0099,jap0170-0100,jap0170-0101,jap0170-0102,jap0170-0103,jap0170-0104,jap0170-0105,jap0170-0106,jap0170-0107,jap0170-0108,jap0170-0109,jap0170-0110,jap0170-0111,jap0170-0112,jap0170-0113,jap0170-0114,jap0170-0115,jap0170-0116,jap0170-0117,jap0170-0118,jap0170-0119,jap0170-0120,jap0170-0121,jap0170-0122,jap0170-0123
0,1984-07-31 00:45:05+00:00,117.23496241069745,140.5402119336824,161.8448422181771,154.5092745313029,157.22154170505956,159.87038912606184,169.38391057662915,181.41201022361776,170.5975217749043,155.61560098107162,149.78596592708888,163.6293176422307,166.03264589314946,163.0680066845271,163.61224396512463,165.71529884844782,166.2660543390322,170.66868961113752,174.1996895656652,174.28570931930534,176.00109466327217,178.48392438157035,174.88978546344165,177.0032874139412,170.4567088396918,170.5248904222888,172.975578599228,179.01350937214062,181.92080966641512,181.53130271089495,178.5880605668659,183.50771636541575,188.99309374421503,189.17995145687732,194.9790660490016,190.81618872806285,188.46226960558676,188.90653717091323,189.67971935577458,186.78967233695306,180.98724453665065,181.2204756178209,179.72253261352725,181.933554046,183.02838902330075,172.25508284074786,185.48610145392178,187.3747289415118,188.02402703871962,189.49138616066566,186.56574722527438,181.1846734089589,184.4708029947649,180.21484996623414,184.80691353754443,186.56468381073662,176.58104764679408,177.22448472905808,177.30954068164394,171.7647613070156,162.36966678055927,157.86971982641188,141.59733179330345,161.96141999494688,167.68952208435496,172.41518653642407,175.75534522069006,167.59445001061,167.24111743251342,181.67234326198053,180.03917464880826,181.09236473202344,181.66430703342374,186.0989865655791,184.52022804351955,184.28974569604975,181.53893210337597,172.42127089936224,172.8831006827511,168.09570665034693,152.67599511215718,155.65322792024028,151.03572599531873,140.35961623451524,137.3246921992355,135.96024562887348,118.39525471393154,117.10278664925559,110.16337352627787,100.90360402148966,100.63993035331899,103.07925614194744,94.88779113140967,93.2905270469476,87.88052475863407,84.35203438697374,88.03740884909794,87.2490741990361,83.18953365023741,91.10120246204886,100.10476024032597,98.48155813753509,97.69214014021952,104.49144909035594,102.61131777297186,110.80722281064851,109.49391067055268,108.44242834139754,113.80657167584735,119.26031213736863,119.3658318376915,122.40859007882707,124.74876371184897,129.07547033971358,135.43443861641902,135.4210863650106,133.129987862647,123.96027792342392,118.86892843620743,98.8962242366429,89.38106415838908,86.58602941017219,,66.6240087789425
1,1984-08-09 00:39:12+00:00,110.5072624742096,139.1288579046729,152.5628404607845,155.1391976850216,154.35438810791788,158.94925366665632,161.12964007619564,170.80301319091063,176.8420655726948,158.9725301983434,154.95426259053238,168.53241580451845,181.43506450361562,177.05655415604463,175.24634860261622,168.97809089053567,166.53660131115066,169.92111409362525,175.0816739550928,169.503789465371,177.77124635315255,175.1585398578768,170.87115074867842,172.6322657600887,180.48979667372606,176.13424757984097,180.04162761240423,193.98322999231712,192.04300269321544,185.2213399696056,175.0954375381333,177.85244023954965,181.41142830171952,183.42949490570595,187.21202074875117,185.85192896154274,178.6694581880502,187.8262202129548,188.01232595753623,195.77694593409515,185.2929675596382,178.34872657425404,192.54018961519276,188.31580375216151,176.62995417756196,172.83995103581762,171.03346267682383,185.15302872726352,184.81800174803283,180.11821773107852,184.85053525352234,176.59036251374374,183.2115463960688,185.30646623429593,195.80751849977318,198.5673849467974,193.48668029633143,185.0998900639392,179.38695105462304,164.6331998081341,149.3812223134245,155.45799968564478,134.0336263910528,153.39264041302977,164.50846450329146,174.62030849365516,175.44592252030452,173.05630781592347,184.5939317139531,185.78321482556814,183.74453617162175,188.93514993974912,176.72592720278777,184.2402351548537,184.66315001458412,182.93081051158958,175.95390210289753,175.39682664575156,172.69290520094177,169.0095485059844,155.9984411169599,155.11384113653807,145.61782996992076,146.80161122633652,145.00043627302335,140.49344875056687,125.03341827638313,108.29195554419275,100.20209638477766,98.88903140551487,95.52444970296828,101.44353679894283,95.20442762901264,96.87908638773614,93.86952909381169,97.3418546207762,101.66450185739835,100.16194121786069,81.64591224918921,86.57703638126662,93.74801463283794,93.08208701462799,97.53489228254908,94.82981736747048,100.23880107001892,105.67324820091282,115.64649145604393,110.14915268203924,118.19474669792255,128.42244813919007,133.1800351610844,136.5879984797253,116.01808503116375,116.6570352790791,127.2357731221863,123.86371442165958,119.09583579179615,111.38807759482195,115.83301805240872,101.5998168088545,94.92262341084327,88.85657050653334,79.62078022097413,67.13919462143117
2,1984-08-16 00:45:37+00:00,130.7931604858131,159.52417781233595,176.51683794719258,176.00348513012798,176.52072539365352,181.24776504198763,191.06019144103183,193.88522031028748,194.1065044229026,178.8159716074089,162.72854595457093,171.29523668111776,180.94226156335282,183.27427945025272,178.5662412964769,182.22352695859718,186.31516703277546,192.38697291360089,192.77586672887114,197.24098256276764,197.9780279396618,196.4276479540737,195.76447994582162,192.37803387369306,188.07799393169248,187.1741927492079,186.2374211835552,202.172455586376,196.75465594241084,194.92194739132376,193.88262167833008,194.43277403687685,202.00804712081396,203.31283566800576,205.4456115812005,203.4050931771171,198.19001767470215,200.533511541689,202.6889178075565,204.62410982620642,195.04029983729993,192.6040571456455,194.6755126374853,193.25222599321663,189.40956048033073,187.79618054306977,196.07636373905694,202.8544649525839,199.63780193211144,200.23662429936633,204.15203355865293,197.0602187199841,198.49454006758518,195.91113184766576,195.64727969536423,193.84951451405817,197.6881514879363,186.39495897866632,188.16278025165994,177.96776850864936,175.89289470348479,173.09767838125998,156.62086757859652,177.8140378439547,183.3745100839533,190.50309555068068,194.91468254539774,186.3202751612324,188.33869399225583,194.87781533830795,194.04794641141453,195.840752217291,195.7298655513513,198.81781328681322,202.0796012446174,203.07278790740105,197.72253047053783,202.1220817692609,194.87685763520096,188.73025143595683,176.9669410899995,172.93960370109292,162.2964302123306,159.93790663171623,149.04803943001266,150.03285268751978,136.47322196951254,125.10081091316822,120.27469944616377,115.94140866025094,114.49093423382689,121.23127086452149,115.63866867312925,114.27421055817746,105.11703998400469,106.53539441744073,107.88136622494818,105.90418236894561,100.47069277796238,109.12754277634849,107.74242791408226,118.04826632222783,110.55160506091573,123.57312405598128,123.1664982203623,,,,131.25464000022356,141.626482256711,141.19855066566822,141.84645508938345,144.79920496191107,150.697159842403,151.88005139362713,151.5197529472975,146.26832969986958,142.6423966560266,136.65755550127378,128.58166812497467,111.10223842501797,105.99143229748033,91.58588400139378,87.6513239914773
3,1984-11-04 00:45:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,225.38781562699336,212.49113962187286,195.44861502420514,,192.7776850703782,193.9982020564428,191.93928040343576,194.32004956828314,193.8785667229185,,195.65380445821503,193.0861966487465,193.84874350385846,197.19130304683827,201.1004549788315,198.9465157641752,194.5018917463991,189.440158001409,186.0462021280731,178.40870020499898,171.4080815381241,177.05961159426667,183.9130203461283,186.5345924711992,190.20090085112838,191.72314126829752,194.3565621408918,197.05533409626713,202.56322731771036,208.070604729367,203.41101900247577,201.46510894643993,197.15415178333896,186.96840680607522,166.471951504567,168.96768784010234,169.6072624420383,166.6232122841179,156.17056627736918,168.78365939134912,163.67188184128497,178.2131494229553,186.87078594422943,179.97422516819475,179.51596931823028,179.72968355895355,179.2963971459557,179.75928962822317,179.61331885528256,184.4907422264573,182.209273740267,181.6500766055655,183.3633390165663,182.59600244350852,174.38721959119934,169.52569366509238,177.77096147233812,172.81076117885632,147.49597744624953,141.54601608676717,138.2936637154059,127.64461353186765,121.926836386795,110.23369369345042,109.84598995149642,111.56602837720838,104.82135683208593,97.31281123019949,105.91795969230533,112.96202358986187,105.37789206386746,102.91756318670217,98.53985571309595,102.6779078455133,101.70224727320188,93.42463512420309,93.29838532041433,102.41674676926323,108.67831814214742,111.53770741785883,109.28750469084673,110.67144806292266,118.18739981876877,129.29055079628452,133.80062260191275,138.00008017711212,145.66269375935687,139.78504820865328,132.27750210076766,128.48023197695994,133.92730726558128,139.3657462806208,129.56209298766575,102.62797028768829,95.10401499035784,,,79.17676951064296,,68.7846793500265
4,1985-01-07 00:46:06+00:00,157.10513034628192,192.91269744633362,190.76122956497036,180.98916066319853,169.83797317177925,174.93469958784618,175.954895874687,189.583942798522,195.1541008359859,192.25726555250563,183.43372555520818,184.97828240981227,181.69504468058588,182.39236043999475,180.72918391490705,184.02671648786227,189.7041778258859,190.98358511756,195.37045660827218,197.93134243708616,198.98864693024575,202.06456582378453,196.16217914744712,191.97145533737572,184.09372178814058,188.64078824058578,194.15251288492593,191.51948633169022,198.77444451331348,194.20636263856042,194.47008098101352,196.4716226339519,198.41270110953198,200.03553579235853,211.34765766295732,212.24195958763673,208.31128448165185,208.9392913369152,201.76426840236698,200.72921657601447,198.23716265157765,190.01691463404936,188.7778962162091,192.92501195436037,192.23503986559822,201.3251491142532,200.54732318285062,200.4839671700882,207.6431497629363,209.28527447049368,210.7991943878328,206.82377167822477,204.70674234194323,207.30577312832727,209.66808611983893,205.19323530999142,198.59260901233822,196.80967933604634,193.8578537647551,190.67512480715646,181.9926397164986,177.02134248258082,165.85735795719555,173.04938938892502,184.7500880199818,189.87285122055644,189.1768637679506,188.4542652416411,194.81555979677682,193.39928494584686,201.11211464550502,199.25185483590624,196.88603880031022,199.66671634094473,198.16230892472853,188.12766962700246,185.82854030606615,187.11974409161976,189.88888381624042,179.9059459854221,175.77877269719198,169.91332431219232,169.48307558455787,159.32871657042372,153.51817573934358,147.38491867467886,141.87035809630345,133.85923506436112,128.4976308882064,123.93481258874452,121.0700769481005,115.8651150990753,113.88246216628649,113.21285213809045,113.8185234874876,116.44872121818995,118.53583896442173,119.6309366128816,114.96349669379637,114.92338122401729,124.22320830765946,122.07403799201686,122.58303499044182,129.81565384616965,123.32106434818714,123.1459414982624,125.86397080060016,142.36736852036054,150.28454120608637,146.26899077688222,149.85460371139686,154.86480624915478,153.57023875320874,148.8608596334212,144.53928981817893,145.04670893840523,142.36926041070637,145.89222646395615,139.0782731464152,131.36492487766097,119.79120346340268,99.58843453633918,82.5685706923168,65.58943182419691
5,1985-12-09 00:43:54+00:00,145.28844715356982,166.69120420850564,185.27298617707547,185.95100453938872,186.35281916685207,180.73293123364977,175.3108572848399,176.09391094889617,177.00529715607,177.89048889984846,173.45653447508442,182.45620454168662,178.95354586551915,172.85345223741442,169.34746299353168,170.84140779707323,170.6226246107134,176.1194439677628,179.562061858317,176.088998534514,185.55938003345395,193.3195119939541,203.96697462740318,220.6805365491011,203.4273015830666,210.0898886121812,188.09343058249178,175.28171262901458,179.6791178634365,180.7120583629841,179.60032263452774,180.58459205272885,181.63171283027006,186.68022547310852,193.08826451885793,185.91998609839007,180.14370702435232,176.3136127315292,182.55206510079492,174.72212774146394,175.12730604364233,177.77565221880312,173.70925821616825,171.13337426292773,168.34132642307992,171.5426774296512,175.18952139815917,179.59326742280425,181.85624265602414,180.23278538416352,179.16443681439907,178.22372811934056,180.50320012101267,185.0995797263031,185.31389305457444,187.47736425880686,190.14913575237202,179.62110144239182,177.60718768984276,165.52869123766706,164.44614031198185,157.9269390459634,144.97963927428506,151.72387780949853,156.38901717682236,160.51009130955313,162.8518464142979,169.8694688368753,167.8577755631329,171.76599063849707,178.28008825332537,175.50961651193646,174.2097038806048,179.03488084807753,175.06300222808326,178.8514079342417,171.94120386099584,164.12418737103977,162.36465751455458,164.12232284801402,161.82835440810894,157.0463726433832,154.47858387791615,148.90490041636932,146.3327798474782,141.81138877793617,130.00249633856586,123.64939046769743,115.93565078734775,115.86875657668371,107.9599685187685,107.79318151998932,97.33250230326921,117.05093432290678,110.62716684459448,111.69548349974446,109.49641178756245,106.08122084529059,104.32441678596821,107.85675509781507,109.31328903707079,115.82367531048843,119.45808017730621,126.75780956168336,117.89051098509587,128.5974483534608,128.89908229154977,132.22164030271924,141.2152311544286,144.30591527221313,149.31278552958494,137.67667894838186,138.36265359476857,128.55111721143888,131.1121403344739,127.34204405264614,125.52708664019292,123.32864172423092,118.32719676026272,105.74300622170125,96.10955680074048,80.73224274620189,76.96173570835654,72.08692701023706
6,1986-01-10 00:43:19+00:00,159.8577374507389,183.21136316419395,204.19457428544817,204.63302005191463,205.75824618006865,203.86979101494987,206.6239654730634,209.10165043633174,210.44658171579385,208.843809431195,205.65379380636315,209.9653425211357,201.44245809011218,195.30804985516417,191.41797255957476,195.96090720716558,197.94262007397793,196.72595633324022,197.14231212604392,198.6710155544452,205.71732525711883,202.84460536080852,199.06987929677507,196.32552563293396,194.90433892267032,208.70819134124145,207.17199689170695,201.86169959886868,203.37996511923308,201.9857369791032,203.0538106643961,203.97847381593206,201.6130754989217,203.785560755098,208.43754068618867,208.18810991119392,204.5755840585302,204.59658542400777,203.45320047016497,208.46463378423334,205.67982918286265,200.18166370913642,192.48609257718334,189.2517537735966,190.95855731890836,194.50026679675196,194.25910518260142,199.93945526429098,202.45493258887177,206.66624681518272,205.37896131117378,205.07027527282392,213.3750872318719,217.11378762761237,221.64548639576455,214.33485082429223,208.63188347481056,201.11901765793502,203.2018815081927,193.8177284061083,190.21694823436937,181.7785139500543,166.83212701813375,184.46390067233395,194.35853272793963,192.2228057468098,195.2391100680476,197.76443816264174,200.4267253765859,199.17868572492637,199.65846079892032,199.01869284331735,198.9544987665063,200.0502596453745,198.73155478625966,201.1048574579509,199.9424190225358,197.17001521961677,190.0883132135806,193.32179572486518,195.50061012196298,194.16187382442067,192.0913429729277,176.7716884937121,169.73192680723497,169.86887197322264,158.21708305256203,149.83445735846146,143.1256280755257,140.33880812800322,139.77821896071868,137.44279343473067,133.40997814634056,142.78627394116927,148.79414803088994,144.56401292634652,139.66555308330504,136.7559111985974,140.76529804242622,140.70852932324271,147.4104145348147,147.01808519349137,152.73747492159958,158.76729670741466,158.81955628842547,157.77602837353547,167.93961520201438,169.57004333002882,175.08428807106836,176.23138117895212,179.28666934612656,174.7633254369413,166.03271859198478,158.29788039979357,157.66637998338413,159.88208045016952,160.21772777024333,156.14832140721293,149.99747894051234,139.6713044674588,132.32274825748465,123.81480593340355,111.71604355081479,
7,1986-04-16 00:41:14+00:00,141.9867781405164,152.6503657361749,176.63595340583134,185.47132776790767,175.7496862178733,165.8935544257678,,,,,,,,,138.089835086137,148.61742814029728,152.53399358482713,161.9389746675361,168.0691634145334,171.70709918877793,175.42215209233063,170.0893900301742,171.41677102782998,166.30430742399537,166.02627847586498,168.2725411106368,163.45457320607616,164.33394384730676,164.59363682215766,164.040500904011,161.26714194753887,162.37611123817564,168.54772231659638,174.50742893225046,176.2409055991121,172.58787699992587,168.9447066014408,169.81884483656418,170.1371264413569,175.93714876039903,171.81337843800034,166.8192601474945,169.18375383752718,173.31002193905388,156.45637818382727,152.65547727660208,156.53865326650853,166.0112596722166,174.1260467301187,173.4687483149509,173.68795882317576,173.97727495148717,176.2790589250518,182.72076061984015,183.8336275450013,177.36207141210704,177.1698554844281,168.39605941254123,163.08346308881127,152.05320247920756,147.83505092364223,142.65418725065896,129.49456328146618,146.88107918515698,149.7082321862965,149.9808981914226,151.5907518187485,151.523604900981,153.3635734232164,156.15819031104573,158.5370875146163,164.12272942992345,162.28393379400765,156.63188038416484,159.55258816001717,156.15669142531263,152.1536623889672,143.66155426782888,139.86269154039888,129.1533448447632,131.16435975182273,126.043495810541,124.1559755026861,128.68239114375004,135.59033052942289,111.81916516629387,,,85.29854003035983,86.7729322147949,86.37000983565606,87.46760526835806,77.94519869269753,82.04908911445904,73.44469527085607,,,69.54534151687471,,,,,,89.71668557482171,86.54322648839116,106.01580355976046,118.31116411006714,128.51224754322115,132.1256296206351,141.0908804540784,137.94460546317669,134.87478855782965,135.90044728163835,142.6458001586667,139.57578476253545,139.5719619504341,138.60637877915477,139.99954797293898,138.36190398781855,128.38783099403983,113.13320551002435,107.32979086400736,93.26710761301852,77.72434351094917
8,1986-11-10 00:34:29+00:00,119.42351330252829,149.56188630497178,174.69257232994062,181.4844538027609,172.474625776545,166.36312576705626,169.32276002949914,180.2427572375664,186.9830524880596,178.32005276419312,172.46313347018747,185.45628307588083,176.1410201156956,171.05371452437498,166.46972463146366,168.47381644337048,168.15344067547358,167.04010692930586,176.30529821895703,175.96371709309958,175.03316671013337,166.00745039639136,167.2777497904213,166.6525375778246,173.77737571893334,169.97073168360586,172.0059103814327,172.4348919706951,179.3425242263346,176.91767931001328,179.55266190101662,180.50957594019349,184.0295970241719,184.95488887444142,189.75598847721065,186.7466825100827,187.97374448932175,184.36352704145267,182.6741352247178,177.16553688003134,175.49243362735743,177.53687078077112,173.53848661981831,167.96962655845766,162.69067995636004,163.17572731771446,166.43925480488957,166.34227687832697,170.536407682053,177.36113461530906,168.30369532558424,168.80541705078264,177.05316171902163,179.17327242633542,181.4681293349509,180.35674283071,172.39216294630648,169.5763943507302,167.83028247075433,162.06159199292733,158.6816079764422,154.30709018828873,142.43442730110527,148.91914947919685,153.1529020422902,159.19329014959183,163.60797929357008,161.60471636878944,166.67355600396792,164.3150476284067,169.11328820128122,172.92448462672505,171.7466779922603,164.9975725684149,172.67980912200377,174.75187608889158,167.57773343449037,164.25095197327136,161.30662523435146,163.56978452618202,159.583344607161,157.83107554940463,156.55362468545837,157.76765919059355,147.35717613960747,148.49844954033284,139.96388880235833,133.3258141398369,118.30344457065983,121.33930523061687,119.11435397479659,110.13396635983258,95.47939243390996,109.80577486658144,102.4941607263691,104.65389663775679,106.08030436476953,100.97424711739441,103.88721915150063,111.01866116646062,111.48896311469042,117.09718470464193,121.75530624210657,125.64317713863406,110.87096784388253,122.84565135516684,136.29062909932412,142.30572906553925,138.6894882346362,144.5155416932789,151.7771442392907,147.02854850327003,147.92384373515063,142.93443255528032,138.16923108168152,137.14732595153973,132.5990534438459,127.8761059131901,130.39950386929974,118.34661941309308,94.77916839541801,84.64594746927933,75.62842267504443,66.92829033281242
9,1987-02-14 00:36:34+00:00,125.83724990473631,154.45015598566067,176.7777364839946,172.3504755030207,173.20728383713146,179.74624350022202,178.66674849294014,189.4793925565211,191.1207028217872,191.53416460782125,189.84970572878206,179.626477387806,171.13787647156124,165.13763930422178,166.94946304962465,167.01566490090704,176.64645577717405,173.7947488071753,175.45691612598898,173.7082715062634,175.95260393127924,173.17977492715985,174.82563251906424,172.8340529222575,174.7639306699069,175.76056233307207,175.56331462735852,176.78520718207213,181.02973879139847,174.72709914534244,173.14292022201246,178.16411838564557,184.81084027613537,192.67255147478943,193.3917715816443,194.11571504319997,194.08269473281214,190.19227307541482,193.13390714748542,194.00210448016816,185.0954005433139,181.42491089032663,178.21375360107535,174.03829822050022,173.04013790061026,176.33112852365116,182.32401821086518,184.6641068949471,183.43218371320606,184.58052511455094,190.09050234068874,189.75513701960438,191.46345016536608,191.07987443030333,191.8665601629981,186.3330476165093,182.68923891028183,175.4768842095449,169.15252706871038,167.02350669971446,162.77636017934103,155.10746611789696,145.13455796102502,160.77709673958282,166.11575330088462,165.51065005956107,165.40832880342188,169.07667745853624,162.7083816591114,162.46192063129436,168.40414801630783,164.5057143490834,169.037442398667,171.51555812379826,175.34881143464466,173.13926121823138,175.1649409643992,175.34843825471063,180.5583174441205,180.04742378674757,180.50533441962983,172.97481068067103,166.80258535135096,168.4291800292444,165.3933230800813,159.6891848915305,155.93507960683138,152.34858937078985,142.88780245888208,141.76433405815155,133.06033921934423,138.03256285253283,131.2579035779555,134.51333674116796,130.95583597563615,125.73053709787133,131.84312667025114,129.09401050325133,113.4827512429514,127.31277109600762,135.8408124958895,139.73306130188672,140.5696166987163,141.76254942007972,140.14081442293715,146.44016870851803,162.2739298421497,167.3297362105681,166.26593901549626,166.49207830229946,171.32144357947422,165.38092865766134,168.65510046421886,163.99586569179775,163.91237755247795,155.5281235349175,153.25988432177977,143.69534451067008,143.07341464801738,132.33766111273007,114.90338387602338,104.11062377118414,86.43436755013431,72.82830803423957
