,dates,per0108-0000,per0108-0001,per0108-0002,per0108-0003,per0108-0004,per0108-0005,per0108-0006,per0108-0007,per0108-0008,per0108-0009,per0108-0010,per0108-0011
0,1984-05-06 14:44:03+00:00,,,,216.56515618670775,,231.35661301520759,208.24889005354765,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,196.54470918236217,179.6646180359299,204.72900104713,188.09787492871263,195.35170798433657,203.9261308320131,211.26078490040047,208.12605158570557,190.0181902078241,190.4139070805021,186.49893765100072,192.72379709915106
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,
5,1986-12-06 14:35:14+00:00,191.66883065342438,181.04039243167546,200.10087159089716,182.95188016310536,190.68288644977088,198.68381167630025,198.9382664244921,198.34772607577318,196.1776315824819,188.73012361587922,182.21028836293942,179.30642705493736
6,1987-01-23 14:36:40+00:00,,,,,,,,,,,,
7,1987-02-08 14:37:16+00:00,,,198.16875951417322,195.87778747224925,187.4227938485501,166.93359671778643,,168.62798590951223,150.41399146219888,169.14884098808236,166.4006284255221,
8,1987-04-13 14:40:00+00:00,182.28688104717818,167.96507400012774,193.25858857582006,175.69778937037634,180.78675710559963,195.33623122333466,191.97832715764616,196.70307815440276,186.68470264681866,183.24021748460925,181.3562210870923,183.82248743506204
9,1987-04-29 14:40:06+00:00,,,,,,,,,,,,
10,1987-05-15 14:40:33+00:00,,,,,,,,,,,,
11,1987-05-31 14:40:57+00:00,,,,,,,,,,,,
12,1987-06-16 14:41:19+00:00,,,,,,,,,,,,
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,,
14,1987-09-20 14:44:06+00:00,186.5688622844828,185.914737858453,208.53248110265994,197.38447120252255,206.12908117376443,204.35519913186295,202.21730996247038,203.58512036034978,199.01222171403253,195.6848931249937,180.85324767732612,182.59512382350988
15,1987-11-23 14:44:57+00:00,177.2763329914963,162.35949418283155,184.97784091463657,167.81217038306738,176.82894785262653,188.25977411952334,188.84030994771481,191.58193183837005,182.83094464839377,171.28153012107052,171.24410234884238,180.56366222141259
16,1987-12-09 14:45:10+00:00,,,,,,,,,,,,
17,1988-03-14 14:46:39+00:00,,,,128.7515613991859,145.3872360911147,,150.63586625028228,,,,,
18,1988-03-30 14:46:46+00:00,181.9484621928518,171.49776480607142,195.86227774206816,173.88296514212627,187.25879865870212,198.52052072013066,198.73862318962708,195.3032320298043,184.05663697930734,186.8520687949432,170.12455782688215,175.57833897240357
19,1988-04-15 14:46:50+00:00,182.37641825886226,176.14417435684686,194.65484346327764,182.504282091374,191.29418042335263,197.63498503844934,204.43730802501608,198.29929158829626,192.7214956563692,183.72443177629495,178.8435697556282,184.537005202417
20,1988-05-01 14:46:57+00:00,182.86831863209284,175.07737999678733,192.9999410253555,174.6691767788081,187.40251909145758,197.55005946527535,203.69238715419831,197.82549256718016,193.93864076630535,179.83285726594215,173.34801759409174,178.05395245619746
21,1988-05-17 14:47:08+00:00,178.29425471986895,165.1376550086758,185.76907222597805,171.65289345028137,180.16348834571636,194.6789792271113,195.47908920237882,197.64504893676713,185.3816243094044,179.2683888838372,176.15547624246642,186.06059614878217
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,,
23,1988-07-20 14:47:26+00:00,,,,,,,,,,,,
24,1988-11-25 14:47:44+00:00,195.23216415131634,181.13212861479644,207.93493551002396,192.04725937278903,198.41702774051623,205.45935585001718,207.1655667286484,209.63805945001218,199.85487887071133,197.01114085617826,187.5282883076717,187.47887079040106
25,1988-12-11 14:47:08+00:00,188.93983047503053,179.20440272872148,203.76777017406312,190.67013536967482,196.164679212085,196.3259490015483,205.41928769339535,203.32764181047435,199.09332455571956,193.15128502031442,183.00028114417543,183.588192741044
