,dates,chi0480-0000,chi0480-0001,chi0480-0002,chi0480-0003,chi0480-0004,chi0480-0005,chi0480-0006,chi0480-0007,chi0480-0008,chi0480-0009,chi0480-0010,chi0480-0011,chi0480-0012,chi0480-0013,chi0480-0014,chi0480-0015,chi0480-0016,chi0480-0017,chi0480-0018,chi0480-0019,chi0480-0020,chi0480-0021,chi0480-0022,chi0480-0023,chi0480-0024,chi0480-0025,chi0480-0026,chi0480-0027,chi0480-0028,chi0480-0029,chi0480-0030,chi0480-0031,chi0480-0032,chi0480-0033,chi0480-0034,chi0480-0035,chi0480-0036,chi0480-0037,chi0480-0038
0,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.7737570175635,369.78857773636474,,,,,,,,
1,1986-02-04 14:08:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5973665169909,,,,,,
2,1986-08-15 14:03:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.46279685272833,336.29351165751075,279.34654240119335,224.43346201312053,186.29287180252692,136.20079178186083,99.00580731474906
3,1986-08-24 13:56:34+00:00,,,,,,,,,,,242.03374764681755,,199.4550870234871,,,,,,,,,,,,,,,,,,,,,,,,,106.86889923287991,
4,1986-09-25 13:55:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.59852948112257,329.69349126112763,,206.99526098510816,170.5554620096953,127.54793069474417,105.82584558790853
5,1986-10-18 14:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8173431213983,371.2750859904661,316.09238532459256,254.24385325553436,205.25664353435172,173.9956858197018,141.93747048232038,84.41144988941811
6,1986-10-27 13:54:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.09792821091696,348.8221252499251,299.5501675994151,235.50549984574212,189.33970616108257,173.40268670217006,,56.531974762754636
7,1986-11-03 14:00:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2269541825577,318.2692351335092,251.8722198567142,203.4695628440802,184.1077869795282,151.06108430772323,99.46086252655581
8,1986-11-12 13:53:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.1871441752767,354.1568534870976,304.90160767995235,252.07962495380286,198.16491437868285,156.18050997791968,133.79475191429157,99.10606351264198
9,1986-12-21 14:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.97961163105487,362.52999747703393,,205.07066708914485,159.3533938567661,140.94198285689708,110.47797545297264
10,1986-12-30 13:54:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0119615006322,,,196.84663198976463,141.43042568845755,126.2421451496271,105.17067068276751
11,1987-01-06 14:00:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8308866963117,368.64583082037,,206.6901654567327,148.47106839574747,126.46409357497586,110.74469505240508
12,1987-01-15 13:54:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.09148643711745,387.9855737861918,372.4391189678429,,,151.39392809249847,122.74580106762112,102.3846836079519
13,1987-01-22 14:01:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.42255762683067,360.4561747789028,,,142.74961571232598,113.90151687182365,103.5105812258721
14,1987-02-07 14:01:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.90839147520865,283.7011572608229,208.3392792337733,170.92759099989541,140.61549465968068,133.0661304772729
15,1998-03-09 14:17:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6861446707169,233.11536279500663,,,,,
16,1998-03-25 14:18:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.14993960315724,,231.30570503935022,,,,,
17,1998-06-13 14:19:18+00:00,,,,,,,,,,,212.61212072390185,,,216.59242972636565,,,,,,,,,,,,,,,,,,,,,,,,,
18,1998-09-17 14:20:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.86642832957443,,300.8221775376085,270.1370075696859,,196.9413548115971,166.57835953417296,146.1191643625088,91.72744221202241
19,1998-10-03 14:20:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.5424526881658,355.4135047754136,,,,,,175.90074168620538,140.99053414234902,,
20,1998-11-29 14:14:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.67035931069427,304.07930876040143,258.62254515297155,,174.49796669668157,150.36825308085315,128.1749598979161,99.54909156392449
21,1998-12-22 14:20:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.17184417809864,378.78597690843657,341.00115756615355,,,151.6544064163428,138.50066962020895,118.7606468433311,87.4471538397907
22,1998-12-31 14:14:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.68525537301343,380.12957520384566,380.623241135227,358.76678831532263,340.22048546025,337.76984345316794,285.83679790221083,,129.51947059460048,102.09273291853069,86.63145044412191,57.17281598298003
23,1999-04-13 14:20:10+00:00,,,,,,222.4849358758961,,,,,,,,,,,,,,,,,,,,,398.6820558460471,376.71529736436503,357.10346273859045,342.0867848198123,,,,,,144.26159575481498,,,8.01125703317266
24,1999-05-24 14:13:29+00:00,,,,,247.3577019440521,,,,,,,216.5838621678202,,,,,,,,,,,,,,,,,,387.3853506965681,390.6237204443587,365.2756674569025,328.43309453173975,286.5064356388825,262.46554696092585,,,,
25,1999-06-16 14:19:24+00:00,,,,,,,,,,,,,,216.45041819301025,,,,,,,,,,,,,,,,,,,,,,,,,
26,1999-07-18 14:19:11+00:00,,,,,,,,,148.88130359868063,,,,,,,,,,,,,,,,,,,,,,,,,,,113.50677736113418,113.00397506131507,,
