,dates,chi0480-0000,chi0480-0001,chi0480-0002,chi0480-0003,chi0480-0004,chi0480-0005,chi0480-0006,chi0480-0007,chi0480-0008,chi0480-0009,chi0480-0010,chi0480-0011,chi0480-0012,chi0480-0013,chi0480-0014,chi0480-0015,chi0480-0016,chi0480-0017,chi0480-0018,chi0480-0019,chi0480-0020,chi0480-0021,chi0480-0022,chi0480-0023,chi0480-0024,chi0480-0025,chi0480-0026,chi0480-0027,chi0480-0028,chi0480-0029,chi0480-0030,chi0480-0031,chi0480-0032,chi0480-0033,chi0480-0034,chi0480-0035,chi0480-0036,chi0480-0037,chi0480-0038
47,2000-07-12 14:32:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2000-07-28 14:32:38+00:00,,,,322.8062346535227,,,,,,,,,,,,,,,,,,,,,,,,,,418.77028624981074,397.97488788129914,358.66852100616245,331.23646570108997,286.04177741188346,,,,,
49,2000-08-22 14:26:16+00:00,,,,,,,,,,,,,,,245.31769497849626,177.5209991559689,248.2213052371331,,,,,,,,,,,,,,,,317.90175712505965,325.467915930519,,,,,
50,2000-09-23 14:25:43+00:00,,,283.38754669747556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.74551216527,323.2109866435022,,188.82754020279665,143.206183913832,84.15748798384709,31.936141062342895
51,2000-09-30 14:31:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.48823535877295,,,,
52,2000-10-01 14:13:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.31520692322675,,185.6602013361115,137.1486602909701,82.31894609025538,20.124985378509503
53,2000-10-16 14:31:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.45853823239156,,,125.80130427061185,76.92701055220938,15.590800963848837
54,2000-11-01 14:31:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.30731923947904,62.044397905783406,7.72859152102693
55,2000-11-02 14:14:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.3383964318671,372.4354743923265,,,168.41636738387396,102.29928386635328,57.55048950587746,-5.857729046367199
56,2000-12-19 14:31:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77853767298271,46.22447947092155,
57,2000-12-28 14:25:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.1128021851406,,47.79443811399328,-1.0389569800209295
58,2001-01-13 14:25:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0450135005226,,24.450457217665097,
59,2001-01-28 14:21:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.16284279381966,395.02415111012374,,368.56918908074795,,15.016073877417229,
60,2001-02-06 14:15:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.10766918969074,389.48310773290785,398.2420474373989,,395.28769340319906,,,
61,2001-02-13 14:21:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5220497561816,,,,,12.737092774801905,
62,2001-02-14 14:25:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.38869839671133,,21.827410179703225,
63,2001-02-21 14:31:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.403347335269057,
64,2001-03-01 14:21:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.8013162485838,378.0914678920496,382.25095738581695,,,,,,,
65,2001-03-10 14:15:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.8840241970089,384.96925666030484,392.19767908762174,,288.48253838769614,,,,
66,2001-03-18 14:25:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4645639654605,,,,,
67,2001-03-25 14:31:37+00:00,385.9311908357871,387.56128202863067,401.7759826196925,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.2204420763644,399.25195257689734,405.2451885286718,382.34562778485133,,,,,
68,2001-04-03 14:25:19+00:00,396.59841672009,391.96744494223435,406.32921643206504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.21916719017173,,303.05182491108866,,,
69,2001-06-21 14:21:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2001-08-01 14:15:35+00:00,,,,,,,,,,,,,,,262.4775156260993,,230.36587271974287,,,,,,,,,205.89330293575387,,,,,,,,,,,,,
71,2001-08-16 14:30:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.8902409904813,330.7152112136613,297.559688226649,258.24046469288555,220.14496909531778,,
72,2001-09-01 14:30:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.09047537904394,361.5801744211939,322.25994213099295,272.06964058982095,,,,
73,2001-09-02 14:15:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.20868458110397,397.497256376771,401.7231623714266,410.8770742404095,386.9181882875179,354.1624034550287,310.1567428741617,267.4824437492671,231.20775230660038,198.60248343109393,144.3968812058082,109.33845933098836
74,2001-10-12 14:23:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.63317972826417,279.89632025043153,247.38140809587574,217.58258509667772,166.981526475105,133.39278659856657,128.1053969598967
75,2001-10-28 14:23:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.47346333926026,233.6156864595106,201.16643499817366,163.4153729735943,133.77799705910886,118.45953829016908
76,2001-11-04 14:29:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.51893706741282,181.18592323690456,151.34399880505322,115.15424846224614,
77,2001-11-13 14:23:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.3073258853397,387.7662722549779,387.98396704131824,,273.1376941577453,221.72652626666707,175.75899228997412,148.97892233732182,,
78,2001-11-29 14:23:49+00:00,401.6511274122798,403.4376399856544,401.4522932738283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.16140223638064,,268.19203319673,212.78097531846208,173.1482521773711,150.33565886389925,,
79,2001-12-07 14:14:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.48651675225113,373.37357549176807,,261.23924772250746,192.87298001159402,145.2578519669021,115.7795017365329,94.33995679589412
80,2001-12-14 14:20:54+00:00,392.47878336800943,386.72188198996594,393.52323211578334,,,,,,,,,,,,,,,,,,,,,,,,,,,402.30197497707326,403.0530801147194,381.58915406021157,355.9085268269781,305.2491453566622,,,133.20341461980433,,
81,2001-12-15 14:23:56+00:00,393.26876313447866,397.5825048750142,394.4937419348951,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.98962193420215,391.2215537994528,365.7004858608783,,,172.63203418883387,138.0437468203996,,
82,2001-12-22 14:30:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.1300735135036,345.3049568185139,,202.04516715119618,148.48937356814594,119.56246634413975,91.1388386537791
83,2001-12-23 14:14:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.51762598144353,370.3859393302564,326.28889079026396,247.96158390190095,184.98709012851026,144.81054298199234,106.23453083638547,81.72013707092468
84,2001-12-30 14:20:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.48187567611325,384.4539575280969,336.8309940790799,,191.62996439294807,151.14776775401677,100.16436349353931,69.85261797311307
85,2002-01-15 14:20:30+00:00,386.2634285979545,394.4022285790715,397.0111351519549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.01507617438,368.4730801623827,358.18487708852126,314.25537494760147,,,,
86,2002-01-16 14:24:02+00:00,382.2150321116762,386.36120311382865,393.84021240180886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.2066571400999,372.76732988257726,351.15997759805964,318.5395161332363,,,,
87,2002-02-01 14:24:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.196532684361,374.6285228943058,364.4067362125739,312.66461952665173,,129.8734776846818,84.37263247532555
88,2002-03-04 14:19:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3439651917143,385.5477460555741,377.530582648339,342.367320458966,343.6000206863616,284.8503489802086,,91.95704894547494
89,2002-03-05 14:24:11+00:00,384.1448533505467,,,,282.1930531210943,,386.3359425193327,,,,,,,,,,,,,,,,,,,,,,,,,,389.0021304607032,377.99790655362335,344.84953246522434,335.0902771742579,289.34399019907517,,95.95803860365257
90,2002-03-20 14:19:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2919645972757,381.1972205301661,354.2295523367805,338.42028108704875,303.9803891687529,,
91,2002-04-13 14:30:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.36845280975314,397.86008565459133,383.4389798841052,361.80959480599336,341.37066365372425,325.41190290044256,310.4545335959085,,
92,2002-08-03 14:29:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.72066285097833,379.63282581142664,,349.6401618485614,356.8521702748403,346.12165381052665,,,109.28414904909654
93,2002-10-15 14:22:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,213.97137613519124,,,,393.4992244426929,,,,,,,,,
94,2002-10-22 14:29:14+00:00,,,,402.8751389915709,,,399.20977125036256,,,,,,,,,,,,,,,411.4137997285493,,,,,,,,407.68029517898935,396.8982611001051,400.98025048659645,382.14387590347894,341.5134455772357,305.75893513153346,,220.97388221137618,,
95,2003-02-04 14:23:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.75533420082303,351.23132141388015,,,114.03716290276027,,
96,2003-02-11 14:30:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.02922786140266,377.23553604679154,,,125.15313814491971,81.22317684154741,65.02531593485041
97,2003-02-20 14:23:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.00688462105785,,,137.1212493050757,95.02863289759,70.78747759085905
98,2003-02-27 14:30:07+00:00,393.6848096409526,391.55497330091566,399.09306253880726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5084905283691,378.74465396465894,338.3772568037027,,134.12468954121812,83.59304392810375,70.27684206293863
99,2003-03-08 14:24:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.4210996851738,387.9360019698193,383.02108862253914,386.15280089986675,369.129053022343,,,94.34910369782261,67.3604484467119
100,2003-03-31 14:30:09+00:00,358.81676834836065,353.37164844989144,381.1967878172982,392.2029538668515,387.70534684073607,395.61621222362567,390.85312235204253,413.44514676120826,415.18387297497094,402.0079392040034,,,,,,,,,,,,,,,,,,,407.10164423543074,372.6594223081166,403.67859635489083,366.5367566551229,,,,,,,
101,2003-04-09 14:24:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.10628833890115,357.731047040247,371.53887605874047,,127.29568384146468,79.80395583804713,66.74622710196348
102,2003-05-02 14:30:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.97222072764015,331.90489133625516,,137.68630979312442,91.9159126051992,63.58514275838316
103,2003-05-18 14:30:08+00:00,379.8801047186355,391.2130114990709,399.53041181013924,413.0531565580933,404.1853209376449,399.24322089387636,,,414.8043618481327,414.28762510722123,,,,,,,,,,,,416.19011032774466,411.395599061922,,,,,,419.3996871002883,,,,,,,,,,
104,2003-08-15 14:23:40+00:00,372.7873035976389,,393.1311848184342,,,,,,387.8660797162028,393.62730107161417,,,394.3865247717865,,,,,,,,407.8464240880608,392.9926008425596,,,,,,,,364.3029396699658,365.1961742655708,387.49331633280116,,356.55495230712165,,,,,
105,2003-08-22 14:29:50+00:00,383.1115043184915,401.3928283936069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.90552085203814,365.1440785288037,335.5233417367131,,,,
106,2003-10-02 14:23:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.05221485536026,376.24009700111185,,,,,,,131.65612662531834,87.64443980420204,54.9170379536659
107,2003-10-10 14:13:06+00:00,375.9031271068896,378.018628696945,387.36574843420493,409.30526480650957,414.3176501821742,413.201766274712,392.8215831973448,394.31861238861507,401.4465071038712,,,,,,,,,,,,,,,,,,402.8175676978563,406.5362716547126,399.5095433726533,366.1432971285762,381.06280976954486,395.3630810164834,372.21563990384317,351.0789817656187,,,138.85301668792846,87.16797614530077,37.27324761192817
108,2003-10-26 14:13:18+00:00,356.1843782633616,365.0621265335251,,,,,,,,,220.53640507855374,278.4527496738468,386.3915367815319,,,,,385.58392504654455,,,375.5646798417833,,391.7295510167653,409.55329626631556,401.44800741711026,,384.6429801546015,377.3025090249479,376.57448783474587,366.94206511833295,352.28518532894554,349.36934002701804,342.83085790257803,,,,101.97823783561388,53.10969606306046,
109,2003-11-19 14:23:54+00:00,,,362.83564219410886,374.81989456789063,376.9751197472123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5411663578616,58.29889041050395
110,2003-12-20 14:20:06+00:00,373.8504555320465,370.00854033089144,388.2390773401355,412.70173243069337,412.82950805460155,,,404.25229231988976,394.18765653725814,399.3750388119223,,394.9606824649223,384.94960944943284,,,,,,,,,,,,,,,,,,372.5824339526838,357.05399677507745,352.9986739184772,340.6897667658092,,,130.04051636183,87.22076384183494,37.18704726138555
111,2003-12-21 14:24:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0002816657799,365.8157834812584,351.45605086238345,,,,107.26430894576488,71.45336473128461,41.96606727964318
112,2003-12-28 14:30:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.28910290946885,354.67062577287714,353.55474689563175,,,,75.70713086881915,57.280448511555065
113,2004-01-13 14:30:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.83623054244754,349.14917363444073,336.2616838485316,310.4321242561606,,,,52.57655038116398
114,2004-01-14 14:14:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.95038629978745,354.4575147187151,340.68435322200577,318.75303664376065,,115.42894004772778,74.02348163378973,57.75767395084981
115,2004-01-21 14:20:15+00:00,393.05728811281546,386.450560907624,393.3309677106008,394.1470667478705,386.49893730856905,405.468357612442,,,,,,,,,,,,,,,,,,,,,,,,,,393.88923002227244,340.6586429588633,307.9283262168116,292.95829543366915,,,82.79617089145094,62.23341045911764
116,2004-01-22 14:24:17+00:00,389.9445609713879,389.9885912461716,400.3111408938879,402.1104532915192,394.60777870183443,,,,,,,411.6905843601422,398.67063875287846,,,,,,,,,,,,,,,,,,,395.7796592589939,366.7331361514654,331.76517756448635,308.19696645327593,,,,
117,2004-01-30 14:14:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0522635232452,294.35115206557305,277.7382180323491,,88.00335342877398,60.37609118234641
118,2004-02-06 14:20:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.69458058565885,361.60407354340293,318.2156580907232,269.21496385119866,242.20703475042785,,93.21711468103165,59.88241849546411
119,2004-02-14 14:30:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.51947928282726,363.9860490099352,329.1499107699084,,,,74.90270302601851,55.71609114537656
120,2004-02-15 14:14:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.86629703932702,49.60139153020661
121,2004-03-02 14:14:16+00:00,368.9376534173323,370.4908694937323,388.7623883052282,404.26913207025876,391.0525413286106,402.7786129776185,402.8633541863754,,,,,,,,,,,,,,,,,,,,,,,,,,339.6117096891211,305.9235012613578,255.47100561570628,,144.02919782500067,,
122,2004-03-10 14:24:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.7180384744222,339.2915425468946,,,,,75.31205691000906
123,2004-03-17 14:30:43+00:00,381.4777573112392,390.81560638345866,,,,,379.3508594159905,385.86189169406185,407.13709382558125,389.0807793375125,219.5622185270894,,,,,,,,,,,,,,,,,402.3269496469148,392.50211109655373,383.2536473838043,367.9258461623899,379.67691909080105,361.636732465491,316.8122113247353,,,,90.59713511612888,49.64187410875579
124,2004-03-18 14:14:22+00:00,374.39882590914215,383.4221899507508,393.33329048360935,401.62670026759594,391.6051472101146,401.64832931899707,398.4305143095586,404.5310395468075,408.00555263872445,397.89844650358674,,,,,,,,,,,,,,,,,,388.0747910911328,385.4285517269892,394.706167878564,408.281762611381,393.45963821081756,382.0734291127996,344.8724104719147,,210.10134275841838,154.4170493559726,125.54275765709863,75.4107133132486
125,2004-03-25 14:20:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.17649340643163,397.0486664961981,367.855534538618,,242.0269755397539,167.76839724999334,140.98409269453657,
126,2004-03-26 14:24:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5060709275317,383.1215827163551,397.1964581861153,,,,,302.0118359654485,,176.25450310244258,149.80220846312707,
127,2004-04-18 14:30:34+00:00,390.99840796967084,393.3618028126361,406.6790985817219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1554449029556,368.44173913560496,324.07346086500087,253.8677783081421,207.82513213550175,158.21856731892456,
