dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079,satname
2008-12-23 22:05:16+00:00,322.56,331.32,338.70,330.20,340.23,345.42,344.77,351.86,356.37,355.28,361.76,363.78,361.00,361.78,369.95,370.71,367.16,363.43,356.25,342.52,339.46,336.37,343.61,355.81,342.65,334.21,345.56,343.67,348.86,342.82,350.50,350.82,345.75,345.05,343.35,342.90,343.01,346.38,339.14,340.37,351.11,349.08,341.53,345.44,336.15,337.48,335.12,326.55,331.19,330.23,337.22,332.97,338.61,331.03,330.24,328.03,326.35,323.85,311.48,316.99,315.11,323.74,327.28,319.57,308.30,305.08,303.54,308.23,311.77,317.49,319.42,318.65,321.60,323.22,326.34,318.52,314.49,317.25,329.11,321.26,L5
2008-12-31 22:10:25+00:00,322.56,331.32,338.70,330.20,340.54,346.16,345.75,353.65,358.19,356.30,362.42,364.23,361.31,361.68,369.29,370.68,367.41,364.63,356.25,342.52,339.46,336.37,343.61,355.81,342.65,334.77,346.13,343.90,349.92,343.37,350.82,351.60,345.57,344.40,342.68,342.32,342.93,346.40,338.89,340.37,351.11,349.08,341.53,345.44,336.15,337.48,335.58,326.95,331.59,331.06,338.49,333.92,338.13,330.16,328.46,326.47,326.20,323.55,312.04,317.75,315.11,323.74,327.28,319.57,308.30,305.08,302.87,307.88,311.63,316.71,318.54,317.69,321.45,323.37,325.90,318.24,315.62,318.96,329.11,321.26,L7
2009-02-10 22:04:28+00:00,323.84,333.83,343.91,329.70,338.13,343.70,342.25,350.04,354.72,352.42,358.83,360.46,358.28,358.38,365.85,368.71,364.41,361.62,352.68,342.52,339.46,336.83,345.92,357.24,346.34,337.74,349.95,345.41,352.86,346.50,351.71,353.25,346.19,343.07,341.03,342.32,342.93,345.13,337.68,340.07,351.11,349.08,344.82,346.35,337.39,342.36,338.03,328.59,333.18,333.10,340.02,335.33,338.36,327.97,326.23,324.09,324.56,324.11,312.23,317.04,315.51,323.88,328.31,319.52,312.29,308.53,304.36,309.69,312.75,316.55,318.88,317.50,323.41,324.55,328.99,317.97,314.94,320.09,329.99,322.70,L7
2009-03-30 22:04:52+00:00,322.57,331.11,341.35,338.78,343.12,346.55,345.12,353.51,356.70,353.50,359.64,360.83,358.61,359.98,367.83,369.98,365.45,362.67,351.96,342.11,339.12,334.32,343.44,355.35,343.12,335.22,347.41,344.16,350.76,343.34,348.73,350.36,344.18,343.60,340.88,342.56,342.54,344.66,337.68,338.32,349.03,346.24,342.40,346.35,339.43,343.49,338.83,329.55,334.85,333.59,339.61,334.32,337.17,328.17,325.95,323.46,324.75,323.31,312.23,317.04,315.51,323.88,328.31,319.52,313.57,308.14,302.18,308.20,312.24,317.64,320.15,317.89,323.60,324.08,327.49,316.66,314.94,322.63,332.53,326.99,L7
2009-04-22 22:11:10+00:00,323.39,331.49,343.83,346.06,348.63,348.84,346.55,360.45,358.73,354.14,361.31,364.91,359.24,362.26,371.35,372.01,366.58,362.86,354.75,341.11,338.96,334.97,341.44,356.20,344.05,335.48,347.43,343.61,351.23,342.34,354.10,354.99,346.43,341.97,339.49,340.93,341.92,343.48,341.72,338.46,349.18,346.63,341.31,344.87,336.75,340.82,331.95,323.35,328.21,332.14,338.22,332.81,336.53,332.18,327.03,321.36,322.07,323.83,311.67,317.23,317.30,323.06,327.88,318.03,311.38,305.15,301.42,307.32,306.91,313.88,315.35,311.17,318.82,322.04,326.44,317.77,314.46,321.52,334.75,326.02,L7
2009-05-01 22:05:01+00:00,322.45,330.34,343.04,347.85,351.30,349.04,348.20,360.08,360.47,357.63,362.38,365.14,359.90,363.78,371.91,373.71,371.99,368.70,362.52,350.60,345.87,336.28,337.89,355.14,343.49,335.91,345.65,341.60,348.40,341.95,353.37,353.53,344.74,340.68,339.77,340.36,342.15,347.71,343.19,339.44,347.45,350.81,346.50,350.82,343.60,345.30,331.37,323.63,325.98,330.92,337.65,333.34,336.72,333.24,328.79,320.09,323.22,327.15,317.08,322.27,321.79,326.57,331.35,319.71,313.17,307.04,300.87,306.52,307.21,313.07,312.09,308.79,317.79,323.18,328.95,322.25,320.12,327.28,342.43,332.95,L7
2009-06-09 22:11:13+00:00,322.69,329.89,340.99,349.06,352.39,348.58,348.32,361.03,360.37,359.82,363.35,365.80,361.11,363.78,371.91,373.71,371.99,368.70,362.52,350.60,345.87,336.28,337.89,355.14,343.49,335.91,345.65,341.60,348.40,341.95,353.37,353.53,344.74,340.68,339.77,341.74,340.71,347.71,343.19,339.44,347.45,350.81,346.50,350.56,340.14,339.60,332.59,324.89,328.40,332.49,339.41,334.12,338.23,333.34,327.99,322.17,322.69,327.15,317.08,322.27,321.79,335.85,338.88,319.21,314.06,309.85,304.18,310.03,307.58,309.57,308.52,307.32,321.83,328.62,330.91,324.71,320.12,327.28,342.43,335.58,L7
2009-08-05 22:04:48+00:00,316.11,322.19,331.14,342.03,349.11,342.71,346.96,360.25,357.31,355.51,361.23,366.27,361.39,358.63,372.80,373.99,370.10,362.25,355.75,347.65,344.71,332.84,340.86,357.54,347.71,336.31,346.64,343.00,346.40,340.21,356.44,356.53,344.96,342.32,337.75,341.01,338.86,346.34,344.91,332.06,342.36,339.61,333.92,349.43,339.04,341.45,332.68,325.11,329.75,329.36,335.04,329.92,337.19,335.34,330.52,323.83,319.47,326.02,316.58,321.92,317.35,327.38,330.25,321.34,317.26,312.89,306.56,313.62,311.50,314.43,314.61,312.53,325.83,330.19,332.60,328.25,319.25,326.83,340.15,344.44,L7
2009-08-21 22:04:47+00:00,316.11,322.19,331.14,342.03,349.11,342.71,346.77,359.27,358.23,354.85,362.56,367.78,362.22,362.97,374.72,374.93,372.81,367.60,361.48,351.11,346.38,332.84,340.86,357.54,347.71,336.31,346.64,348.44,350.79,343.17,357.88,357.58,346.71,344.44,340.57,344.06,339.36,352.58,345.38,337.72,345.99,339.61,333.92,349.43,339.04,341.45,332.68,325.11,329.75,329.36,335.04,329.92,337.19,335.34,330.52,323.83,319.47,326.02,316.58,324.22,317.47,330.14,334.77,322.94,320.50,315.69,309.20,315.32,311.01,314.56,315.66,313.60,325.83,330.19,332.60,328.25,319.25,327.21,343.91,353.16,L7
2009-08-28 22:10:57+00:00,316.11,318.19,324.03,332.62,341.62,338.73,343.23,354.41,352.94,352.26,359.61,363.95,359.67,357.45,369.59,371.59,372.81,367.60,361.48,351.11,346.38,332.84,340.86,356.01,348.56,337.30,347.42,348.64,351.50,343.57,356.43,356.87,346.16,343.26,339.37,343.20,338.35,347.45,345.38,337.72,345.99,339.61,333.92,349.43,331.23,335.72,331.76,324.01,328.14,327.84,332.58,327.28,333.88,331.83,328.17,321.26,316.97,321.20,316.58,324.22,317.47,330.14,334.77,318.36,318.81,315.59,309.64,314.79,313.31,317.42,318.27,317.22,328.44,330.81,331.78,326.91,318.89,327.21,343.91,353.16,L7
2009-12-02 22:11:36+00:00,323.94,326.96,331.21,322.35,327.83,335.28,343.14,349.67,353.75,352.23,360.37,367.37,362.22,357.55,367.17,368.66,373.52,371.46,365.63,352.72,347.51,334.82,340.49,359.67,352.51,342.90,354.68,356.59,360.04,350.31,359.92,361.22,349.55,348.28,340.81,345.69,340.58,347.43,340.91,343.61,349.56,335.17,332.83,344.94,328.00,335.91,335.08,329.35,335.10,329.43,333.68,327.16,334.38,329.78,326.96,327.47,319.10,321.57,325.23,325.95,317.36,328.01,336.36,322.53,322.09,320.86,313.51,321.69,324.56,325.23,330.03,329.29,331.95,330.47,328.44,322.56,316.01,313.60,333.30,341.28,L7
2010-02-05 22:05:29+00:00,333.15,328.37,331.22,322.77,319.14,326.80,337.64,342.72,346.38,347.38,357.18,364.05,358.68,357.55,367.17,368.66,373.52,370.03,366.93,354.58,345.72,332.49,338.27,357.34,351.45,343.66,353.91,357.55,360.14,351.51,358.11,356.90,350.49,346.81,340.81,345.16,341.99,347.43,340.91,343.61,349.96,326.02,330.58,335.95,316.95,330.36,328.37,319.64,321.68,320.23,320.31,314.08,317.35,322.70,328.02,325.96,318.37,321.57,325.23,325.95,320.94,325.88,337.94,322.11,323.67,319.68,310.12,312.64,322.52,328.86,328.70,331.73,325.04,325.60,323.29,316.58,316.01,313.60,321.48,320.39,L5
2010-02-20 22:12:45+00:00,333.15,328.37,331.22,322.77,319.14,326.80,332.29,346.21,347.42,351.38,356.26,361.91,355.70,355.37,363.10,366.03,367.21,364.84,361.96,348.81,343.71,332.49,338.27,357.34,351.45,343.66,353.91,349.38,355.80,349.48,352.65,353.44,349.45,346.30,339.96,341.96,341.37,342.11,332.61,334.85,344.77,328.45,330.58,335.95,316.95,330.36,328.37,319.64,321.68,320.23,320.31,314.08,317.35,322.70,328.02,325.96,318.37,321.57,325.23,328.69,324.51,329.94,337.94,322.11,323.67,319.68,310.12,312.64,321.50,325.89,324.27,327.58,325.63,325.31,323.18,316.75,319.75,320.97,327.62,320.39,L7
2010-04-09 22:13:00+00:00,333.15,346.55,352.63,341.13,,,335.52,362.30,367.45,367.46,370.64,371.41,363.01,364.57,372.16,372.56,369.60,366.89,363.77,351.61,346.69,333.92,338.27,359.53,352.04,345.85,358.06,349.35,356.53,349.66,355.35,355.47,352.65,350.87,344.28,345.28,345.79,348.69,337.08,337.95,345.21,331.59,332.39,335.95,318.30,336.47,328.68,,,,342.10,350.44,357.71,342.64,340.98,340.43,335.17,339.14,332.13,332.95,329.02,333.94,338.87,335.04,331.92,324.06,308.86,,320.49,322.92,319.76,322.69,322.40,324.53,321.90,317.26,322.00,322.86,329.33,330.57,L7
2010-05-04 22:06:46+00:00,332.27,344.64,352.53,347.45,361.56,363.69,349.28,364.97,368.17,367.80,371.18,372.29,365.01,365.17,372.26,372.56,369.60,366.89,363.77,351.61,346.69,331.87,336.62,356.00,348.10,343.22,354.04,347.48,354.15,348.45,354.09,355.15,352.26,349.97,344.99,345.69,345.79,348.69,337.08,337.95,345.21,331.59,330.14,336.67,327.67,340.32,332.78,326.79,334.31,333.75,344.65,345.99,352.40,343.25,342.19,338.49,335.17,339.14,332.13,332.95,329.02,333.94,336.22,327.08,320.30,313.96,305.95,316.67,322.53,326.40,318.40,318.66,321.73,325.16,321.18,317.26,322.00,322.86,329.33,330.57,L7
2010-05-11 22:12:55+00:00,332.27,344.64,352.53,347.45,361.56,363.69,349.28,361.54,367.35,366.94,370.68,372.11,365.45,364.78,371.42,370.85,368.27,365.24,361.83,349.79,344.30,329.41,336.62,356.00,348.10,343.22,354.04,347.48,354.15,346.33,352.79,354.14,350.10,346.85,342.68,345.69,345.79,345.19,335.54,335.93,342.73,332.92,330.79,336.67,327.67,340.32,332.78,326.79,334.31,325.29,339.91,341.03,348.25,341.02,338.85,335.67,333.35,337.77,329.84,331.87,327.58,332.35,334.33,327.08,320.30,313.96,305.95,316.67,322.53,326.72,318.65,316.88,320.93,325.04,321.21,314.92,317.56,321.94,332.17,332.31,L7
2010-06-21 22:06:46+00:00,331.40,330.83,337.06,343.04,349.79,354.31,350.21,360.04,365.47,365.69,368.67,370.01,363.81,362.91,369.45,369.17,368.10,365.41,362.70,351.07,345.36,329.70,333.64,349.63,342.10,336.61,346.90,344.28,350.92,343.70,350.98,351.73,346.87,342.93,340.82,343.27,341.52,344.82,335.56,335.17,342.63,335.22,330.86,335.92,330.03,335.97,331.25,326.79,334.31,325.29,339.91,337.22,344.33,339.52,336.64,331.86,332.98,340.87,332.14,333.85,329.80,334.50,333.12,319.12,308.67,303.85,303.04,316.67,322.53,326.72,318.65,316.88,323.36,326.67,322.20,316.46,318.78,324.72,335.73,338.27,L7
2010-07-07 22:06:49+00:00,323.47,326.40,332.45,342.17,348.77,354.31,350.21,360.04,365.47,365.69,368.67,369.27,363.06,362.67,367.98,368.05,366.00,364.73,362.18,350.01,343.67,330.63,335.26,350.61,342.57,337.36,346.90,344.28,350.92,343.70,350.98,351.73,346.89,342.63,340.80,343.43,339.75,344.97,335.05,334.75,342.46,335.90,331.04,334.43,329.51,335.53,331.25,326.79,334.31,325.29,339.91,337.22,340.60,336.30,333.92,328.83,330.49,338.19,327.56,330.08,329.11,333.80,333.38,323.30,311.80,306.46,303.04,316.67,322.53,326.72,318.65,319.15,326.24,327.21,322.73,319.50,323.43,331.45,343.19,342.58,L7
2010-07-23 22:06:50+00:00,326.37,333.19,336.83,344.82,348.77,354.31,350.21,360.04,365.47,365.69,369.94,370.88,364.29,364.28,368.71,369.21,366.00,364.73,363.41,350.82,346.13,332.24,337.64,353.34,344.32,338.64,346.90,344.28,350.92,343.70,350.98,351.54,347.74,344.61,342.89,343.43,339.75,347.91,337.51,338.15,346.26,338.70,334.91,339.37,333.41,340.11,331.25,326.79,334.31,325.29,339.91,337.22,340.80,336.70,335.27,330.77,332.15,338.61,328.38,331.61,329.71,335.37,334.81,326.30,315.78,309.77,303.04,316.67,322.53,326.72,318.65,322.95,328.95,329.37,325.44,325.74,329.22,338.67,349.14,347.89,L7
2010-08-08 22:06:48+00:00,326.52,335.32,340.28,347.21,352.82,358.99,354.03,363.27,365.47,365.69,369.94,370.88,364.29,364.28,369.00,370.08,367.28,365.82,363.44,351.38,347.89,333.01,339.21,354.30,342.76,337.94,346.71,342.89,349.02,340.97,348.88,350.86,346.79,344.61,342.89,341.31,338.47,347.09,337.51,338.15,346.26,338.70,334.91,339.37,333.41,340.11,331.13,327.68,334.46,325.29,339.91,337.22,340.80,336.70,335.27,330.79,332.39,337.97,328.57,331.96,330.59,336.72,335.75,327.17,316.90,311.10,307.28,316.93,322.53,326.72,318.65,322.95,328.95,331.63,328.47,329.05,331.26,340.01,349.80,348.55,L7
2010-08-15 22:13:00+00:00,326.03,335.32,340.28,347.21,352.82,358.99,354.03,363.27,364.64,365.29,369.68,370.56,364.63,364.21,368.10,369.64,367.74,365.73,363.41,351.83,347.77,332.47,339.22,354.30,342.76,337.94,346.71,342.89,349.02,340.97,348.84,351.11,346.64,344.83,342.15,341.03,338.34,347.09,337.34,337.16,345.94,337.67,333.70,338.61,333.41,340.11,331.13,327.68,334.46,325.29,336.53,335.33,339.21,336.10,334.56,329.62,331.27,336.64,326.46,330.38,329.91,336.00,335.50,326.08,316.90,311.10,307.28,316.93,322.53,326.72,318.05,321.87,329.08,332.75,329.75,329.92,330.52,338.77,347.84,346.81,L7
2010-08-24 22:06:52+00:00,324.42,334.45,340.21,345.94,352.82,358.99,360.20,363.52,364.95,366.17,370.25,371.30,366.24,364.62,367.75,369.06,367.11,365.38,363.29,352.62,347.84,332.21,337.79,353.37,342.82,337.94,346.71,343.77,348.38,339.72,349.16,351.19,346.21,344.11,341.57,340.06,337.74,348.35,338.72,337.03,344.82,338.28,332.79,337.43,330.42,334.05,331.13,327.68,334.46,325.29,336.53,335.33,338.10,334.82,333.88,328.99,330.44,335.45,325.77,329.90,328.93,335.33,334.75,325.84,317.23,311.10,307.28,316.93,324.57,328.62,316.10,320.60,329.87,335.00,331.58,331.81,329.89,338.73,348.19,346.62,L7
2010-08-31 22:13:03+00:00,324.42,334.45,340.21,345.94,352.82,359.27,361.09,364.30,366.13,366.09,370.46,371.17,366.43,364.65,368.45,369.71,367.46,365.04,362.55,351.98,347.84,332.21,337.79,353.37,342.82,337.94,347.80,344.46,349.19,341.21,350.33,352.45,346.85,344.86,341.81,340.21,337.71,348.12,338.04,336.49,344.58,338.28,332.79,337.43,330.42,334.05,331.13,328.33,332.39,328.39,336.85,334.81,338.18,334.70,334.07,328.90,330.53,335.28,325.62,330.11,328.98,335.33,334.75,325.84,317.23,311.10,307.28,318.69,329.32,330.76,318.01,321.66,331.41,336.14,333.41,333.22,330.58,337.66,347.85,346.62,L7
2010-09-09 22:06:53+00:00,322.34,332.86,339.64,344.28,351.76,358.30,359.28,364.86,366.93,365.61,370.46,371.17,366.43,364.65,368.45,369.71,367.85,365.43,362.39,351.83,347.65,332.50,338.25,353.17,342.55,338.07,349.65,346.20,350.74,341.83,351.59,352.45,346.85,344.86,341.81,340.21,337.71,348.18,337.31,336.49,344.56,338.28,332.20,336.83,329.34,335.28,332.95,327.13,333.22,328.94,336.41,334.81,338.18,334.70,334.07,328.90,330.53,334.68,325.46,330.41,328.91,335.08,334.23,325.77,317.67,311.89,308.15,319.11,327.65,330.16,318.01,321.66,331.41,336.14,333.41,333.79,330.47,335.55,344.98,343.28,L7
2010-09-16 22:13:04+00:00,320.82,330.77,336.53,341.85,349.44,355.39,357.67,362.76,366.28,364.55,369.37,370.41,365.60,364.65,368.45,369.71,367.85,365.43,362.39,351.83,345.99,331.39,337.10,351.26,339.79,335.55,348.10,345.75,350.36,342.29,351.25,352.28,346.46,344.73,341.72,340.21,337.71,348.18,337.31,336.49,344.56,336.81,330.39,336.83,329.34,332.03,330.70,325.14,330.81,327.87,335.76,334.16,337.98,334.59,333.83,328.90,330.53,334.68,325.46,330.41,328.91,333.45,332.10,322.87,315.64,310.00,304.93,314.32,323.87,328.61,317.26,320.39,330.88,336.03,333.41,333.79,330.47,335.55,344.98,343.28,L7
2010-09-25 22:06:53+00:00,320.83,331.03,337.02,341.62,349.51,355.21,356.67,361.99,365.61,364.05,368.85,370.41,365.60,364.65,368.45,369.71,367.85,365.13,361.61,351.04,345.99,330.94,336.17,351.22,339.79,334.93,347.26,344.49,350.05,342.24,350.67,351.76,346.46,344.73,341.72,340.21,337.71,347.78,336.74,335.24,344.10,336.79,329.39,335.97,328.78,331.88,330.44,323.49,329.03,327.55,335.52,333.65,337.98,334.59,333.83,328.90,330.53,333.68,324.80,328.91,327.02,331.88,331.09,322.10,314.61,308.38,303.95,313.51,321.97,326.59,317.51,320.39,330.88,336.03,333.41,333.79,330.47,335.55,344.98,343.28,L7
2010-10-11 22:06:57+00:00,320.96,330.48,337.02,341.62,349.51,355.21,356.67,361.99,364.28,361.85,367.07,368.70,364.09,361.83,366.66,367.78,366.33,363.62,360.25,349.40,344.41,329.83,336.07,351.22,339.79,334.93,347.26,344.49,350.05,340.91,349.11,350.82,345.43,343.91,341.06,339.64,337.71,346.68,335.40,333.67,343.27,336.39,329.18,335.97,328.78,331.88,330.44,323.49,329.03,326.36,333.73,331.31,335.75,331.41,331.55,327.45,327.61,330.93,321.92,325.48,324.56,329.23,329.20,322.10,314.61,308.38,303.95,313.51,321.97,326.59,317.20,320.20,331.09,336.67,334.40,334.97,331.16,336.66,346.51,343.64,L7
2010-10-26 22:10:38+00:00,322.48,333.06,339.71,342.88,351.99,356.92,358.22,363.51,364.11,361.34,367.23,368.93,364.51,361.88,366.83,368.00,366.49,363.56,360.81,350.16,345.13,330.56,337.38,352.79,340.93,336.42,348.92,345.98,351.81,341.62,349.04,350.66,345.37,344.21,340.94,340.27,338.77,346.68,335.40,333.67,343.27,336.39,329.18,335.97,328.78,331.88,330.44,323.49,329.03,326.36,333.73,331.31,335.75,331.41,331.55,327.21,327.00,329.94,321.04,324.51,324.56,329.23,329.20,322.10,314.61,308.38,303.95,313.51,321.97,326.59,317.20,320.20,331.09,336.67,334.40,334.97,331.16,336.66,346.51,343.64,L5
2010-11-28 22:07:29+00:00,321.58,332.09,338.30,341.67,350.63,355.95,357.53,364.18,363.33,360.07,366.46,367.99,363.49,361.59,366.56,369.11,367.12,364.11,361.49,350.92,345.93,332.14,337.75,353.22,341.01,336.22,348.76,346.30,352.15,341.71,349.06,350.34,345.17,344.96,341.08,339.44,338.77,348.01,335.96,334.15,344.28,336.33,329.18,335.77,327.41,330.12,329.16,322.83,327.98,326.79,332.03,329.63,333.80,329.42,330.26,326.39,326.70,329.43,320.62,324.10,324.70,329.42,329.07,322.47,315.46,309.13,304.18,312.87,321.31,325.58,317.06,323.24,335.22,339.77,339.14,338.83,335.01,339.16,347.34,344.95,L7
2010-12-21 22:13:51+00:00,321.58,333.55,340.38,342.83,352.72,357.78,358.20,366.04,364.92,359.69,367.30,368.86,364.32,362.95,367.59,369.69,367.14,364.50,361.20,350.81,345.87,332.14,339.13,354.92,342.66,338.37,351.45,348.24,351.75,341.96,350.26,351.46,347.03,346.26,341.71,340.45,338.94,347.23,335.70,334.57,344.48,336.95,329.18,335.99,328.28,330.52,330.04,322.83,327.98,326.79,332.03,330.41,333.98,330.54,330.86,326.80,326.77,329.43,320.62,323.20,323.59,329.18,329.07,322.47,315.46,309.13,304.18,312.87,319.40,324.06,317.23,322.56,334.08,338.82,338.64,337.02,333.26,337.47,346.31,343.01,L7
2010-12-22 22:04:29+00:00,321.58,333.55,340.38,342.83,352.72,357.78,358.20,366.04,367.21,361.64,369.07,369.78,365.22,363.69,368.69,370.44,367.92,365.37,361.34,351.23,346.30,332.59,339.40,356.31,344.25,338.90,353.17,349.85,352.86,342.77,351.87,352.80,347.86,346.44,342.15,341.70,340.34,347.65,336.19,335.66,345.33,338.31,330.25,337.61,331.05,332.89,334.37,325.99,330.72,329.54,333.70,331.12,333.43,329.76,329.85,327.08,326.91,329.16,320.22,323.30,323.53,329.81,330.01,324.55,317.69,311.92,308.24,315.46,321.51,325.43,319.99,322.92,333.65,338.55,338.86,336.87,332.56,337.00,345.90,343.73,L5
2011-01-06 22:14:01+00:00,322.26,334.67,342.53,343.32,353.57,356.98,356.94,365.74,367.37,361.80,368.86,370.41,365.94,364.44,369.77,370.81,368.74,365.70,361.46,351.72,347.01,332.41,339.32,356.66,344.28,338.80,353.17,349.85,352.86,342.77,351.87,352.80,347.96,347.03,342.31,341.41,341.07,347.87,336.49,335.90,345.71,338.35,330.08,338.64,329.85,332.13,334.35,325.43,330.24,328.54,331.85,328.65,332.62,328.59,328.64,327.17,326.18,327.89,320.40,323.71,323.18,329.62,329.55,324.19,317.87,312.76,307.80,314.49,320.38,324.14,319.34,321.48,331.38,338.34,339.34,336.24,330.33,335.17,343.44,342.66,L7
2011-01-31 22:08:00+00:00,321.15,332.40,341.84,341.77,352.68,356.38,356.74,365.88,367.43,362.20,368.38,369.51,365.46,363.39,369.44,370.38,368.74,365.70,360.64,351.46,346.10,331.63,338.44,354.63,343.11,337.69,352.78,350.24,352.91,343.27,352.80,353.25,347.73,346.06,340.67,341.41,341.07,346.56,335.13,333.91,343.74,336.91,327.18,335.53,326.80,328.51,334.35,325.43,330.24,328.54,331.85,328.65,331.31,327.15,326.72,325.51,324.61,326.69,319.24,322.32,322.19,328.29,328.18,323.03,317.03,312.16,307.80,314.49,320.38,324.14,319.34,318.56,329.79,338.11,339.39,334.43,327.57,330.55,339.23,339.14,L7
2011-02-16 22:08:03+00:00,319.90,330.98,340.10,339.62,350.63,354.67,355.65,364.59,368.12,362.09,368.40,369.64,365.29,363.35,370.31,370.25,368.12,365.41,360.12,350.79,345.59,331.25,336.72,353.23,343.19,336.61,352.41,349.42,352.42,343.20,353.50,353.71,348.00,346.02,341.20,343.53,342.93,346.99,336.31,335.77,343.65,337.54,327.10,335.52,326.80,328.51,335.05,324.90,329.52,328.54,332.64,328.80,331.58,326.25,326.13,325.28,323.12,325.19,318.81,321.80,320.65,327.19,327.95,324.53,319.05,313.11,308.98,315.54,321.24,324.86,320.55,319.09,329.78,336.51,338.08,332.45,325.50,327.15,337.08,336.39,L7
2011-04-12 22:14:24+00:00,322.16,333.97,342.86,341.68,350.91,353.11,354.39,365.23,368.23,363.24,369.44,370.07,364.57,363.41,372.19,371.80,370.20,368.68,363.80,354.51,349.17,329.89,337.86,353.79,345.14,337.76,351.44,348.54,350.98,342.07,353.94,353.42,347.01,343.46,337.73,345.97,345.51,346.01,340.04,343.48,349.57,346.25,330.24,337.71,330.10,333.07,336.03,327.27,330.23,327.41,328.22,322.22,322.38,317.48,317.77,320.04,322.02,321.77,316.98,320.29,320.97,333.74,341.60,339.35,328.03,321.48,316.23,320.53,321.16,324.14,323.69,320.22,325.84,331.99,334.92,327.64,321.74,329.44,340.87,340.06,L7
2011-04-21 22:08:12+00:00,322.16,333.97,342.86,341.68,350.91,353.11,354.39,365.23,368.23,363.24,369.44,370.07,364.57,363.41,372.19,371.80,370.20,368.68,363.80,354.51,349.17,329.89,337.86,353.79,345.14,337.76,351.44,348.54,350.98,342.07,353.94,353.42,347.01,343.46,337.73,345.97,345.51,346.01,340.04,343.48,349.57,346.25,330.24,337.71,330.67,334.77,337.38,327.82,331.21,328.29,329.32,322.53,323.56,318.01,318.49,320.88,323.19,321.77,316.98,320.29,320.97,333.74,341.60,331.85,324.57,318.09,313.59,317.52,320.95,324.39,323.46,317.76,324.73,330.74,332.19,324.66,321.74,329.44,340.87,340.06,L7
2011-04-28 22:14:24+00:00,315.64,327.12,337.83,338.99,345.89,349.11,351.48,362.49,369.21,365.16,369.57,369.83,363.72,363.61,373.10,372.25,371.02,366.62,359.30,350.26,344.56,326.65,334.85,350.57,343.10,334.53,349.25,346.87,349.30,341.63,354.70,354.29,347.58,342.53,337.05,346.29,345.16,346.01,339.34,343.25,347.38,343.61,328.81,337.24,330.97,335.11,336.85,327.97,330.85,328.55,331.09,324.31,323.56,318.01,318.49,319.88,323.73,322.67,318.29,321.02,320.71,332.36,338.16,330.85,323.88,317.23,312.55,316.37,321.92,326.03,324.81,319.65,324.73,330.74,332.19,324.66,321.74,329.44,340.87,340.06,L7
2011-05-14 22:14:21+00:00,312.46,324.08,334.00,335.67,342.73,346.88,350.80,362.53,369.06,365.21,368.93,369.83,363.72,363.61,373.10,372.25,371.02,366.62,356.18,347.81,342.97,326.20,334.96,350.53,342.04,333.28,347.38,345.59,348.27,340.99,353.32,352.41,345.88,342.53,337.05,346.29,345.16,346.01,339.34,340.53,345.11,340.73,327.30,335.10,329.56,333.82,334.23,325.97,328.87,326.73,329.49,323.24,323.08,318.01,318.49,319.88,323.73,322.67,318.29,319.01,318.47,328.94,332.31,327.55,321.31,314.81,310.73,315.08,322.22,326.66,324.25,318.64,322.88,330.74,332.19,324.66,321.74,330.49,339.45,335.07,L7
2011-06-08 22:08:12+00:00,317.95,329.49,338.22,340.71,347.13,351.42,354.24,366.14,371.46,368.30,368.93,369.83,363.72,363.10,373.79,370.73,373.67,368.44,360.51,349.29,344.62,328.83,337.86,352.76,344.39,335.73,350.43,347.78,350.13,344.05,355.52,352.41,345.88,342.53,337.05,346.29,345.16,352.14,342.00,342.15,347.71,342.98,331.32,338.69,332.99,337.00,337.97,328.35,332.08,330.47,332.72,323.24,323.08,318.01,318.49,319.88,323.73,325.97,319.96,321.20,320.72,329.67,333.30,328.66,324.31,318.17,310.73,318.59,325.95,330.22,324.25,318.64,322.88,330.74,332.19,328.64,325.79,334.81,344.80,339.20,L7
