dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2010-07-25 21:52:04+00:00,298.49,296.32,301.01,317.59,346.79,364.40,374.95,369.63,366.31,365.97,370.24,372.91,371.01,376.41,378.08,365.21,367.29,366.50,360.43,357.42,355.09,351.55,350.79,352.17,350.10,347.80,343.53,346.56,347.53,349.35,349.55,355.49,342.39,349.05,352.60,354.02,356.22,360.83,360.56,360.81,356.18,353.89,352.82,346.78,345.71,347.79,349.05,348.80,350.69,348.85,348.10,348.71,350.63,352.16,355.26,355.62,355.69,363.44,366.08,365.90,367.78,372.88,377.16,377.49,379.23,376.70,374.44,370.84,369.93,368.17,369.87,369.14,365.53,366.75,366.40,364.73,364.31,362.61,362.63,366.43,361.69,364.04,364.90,365.78,366.33,365.65,368.60,369.84,371.88,373.74,372.57,371.73,370.61,371.11,369.70,367.92,367.94,367.24,367.00,370.16,370.01,369.46,370.13,371.86,373.97,376.38,376.33,374.16,376.57,376.15,379.20,378.85,381.37,382.28,384.83,385.89,390.12,389.29,389.32,388.83,392.58,392.39,397.18,402.64,405.99,410.81,408.67,412.57,414.89,412.84,412.98,413.12,414.29,416.93,418.82,417.95,416.10,405.64,404.18,393.54,372.51,L7
2010-08-10 21:52:03+00:00,298.77,296.92,301.52,317.97,345.39,363.97,373.91,368.86,366.66,365.86,370.27,371.93,371.00,376.29,378.20,366.14,366.70,365.57,359.42,356.50,353.14,351.36,350.35,350.51,348.86,347.80,343.53,346.56,347.53,349.35,349.55,355.49,342.39,349.05,352.60,354.02,356.01,360.17,359.61,359.53,354.78,353.32,352.81,344.99,346.01,347.82,348.61,347.94,349.74,348.10,348.17,348.33,350.22,351.67,355.07,355.63,355.66,363.20,366.01,365.77,367.54,372.97,377.08,377.50,378.88,376.75,374.18,370.99,370.10,368.34,369.39,369.10,365.53,366.97,366.42,364.58,364.13,362.49,362.29,366.18,361.78,363.49,364.81,365.47,366.45,365.35,368.60,369.67,371.37,373.52,372.17,371.72,370.71,371.01,369.44,367.39,367.88,367.09,367.11,370.06,369.88,369.32,369.91,371.79,373.90,375.85,375.82,373.95,376.60,375.78,379.02,378.32,381.35,381.69,384.67,385.48,389.91,388.69,388.98,388.63,392.38,392.70,397.16,402.72,405.78,410.39,408.47,412.35,414.32,412.69,412.67,412.44,413.06,415.09,417.29,416.54,415.31,405.45,404.31,393.90,372.31,L7
2010-09-27 21:52:07+00:00,302.92,300.44,302.70,317.92,341.08,362.52,372.06,367.98,367.09,365.80,370.74,371.93,370.18,377.01,379.81,368.85,369.01,367.14,361.02,357.98,353.14,352.80,350.23,349.34,348.36,346.59,343.87,345.69,346.88,347.91,348.07,351.66,348.21,350.49,353.44,356.04,357.40,360.65,359.02,359.55,354.84,353.36,353.70,348.65,347.06,349.95,349.17,348.61,350.26,348.82,349.37,351.11,352.66,353.15,357.10,356.96,357.91,365.72,368.34,367.52,369.64,374.34,377.72,379.17,381.84,378.55,375.00,372.34,371.62,370.68,370.68,370.88,368.01,368.49,368.15,366.34,366.68,363.62,362.48,365.35,362.66,363.30,366.06,365.52,367.48,364.80,368.73,369.83,371.62,373.55,370.32,371.05,369.12,371.40,369.59,367.72,367.44,367.28,367.17,369.24,368.76,369.36,370.51,371.10,373.88,373.31,375.87,373.30,376.63,375.74,379.48,377.06,380.68,380.36,383.76,384.45,387.12,387.78,386.66,388.84,390.69,394.29,397.78,404.15,405.58,411.26,408.87,413.37,413.18,415.45,411.71,410.84,410.12,412.54,412.26,413.54,415.69,409.43,406.31,395.74,372.86,L7
2010-10-22 21:46:31+00:00,302.47,299.36,301.28,315.26,338.19,360.37,370.20,366.55,364.61,362.86,368.78,370.28,368.41,374.51,377.66,366.32,366.52,365.33,358.44,355.37,350.02,349.73,347.90,347.67,346.07,345.95,344.04,345.27,346.45,346.84,346.66,349.55,347.82,350.41,352.50,355.63,356.83,357.76,355.57,355.44,350.75,350.23,350.45,347.16,344.00,347.04,346.29,346.38,347.80,346.63,347.25,349.20,351.02,352.84,356.07,355.78,357.47,364.72,367.71,366.88,369.38,373.22,376.89,378.28,381.52,377.42,374.10,371.95,370.60,370.13,369.94,369.67,366.92,368.33,367.11,365.94,365.53,362.94,361.80,364.69,362.12,363.02,365.12,364.73,366.29,363.53,368.04,368.73,371.29,372.76,369.85,370.32,368.21,370.98,368.54,366.50,366.10,366.06,365.94,368.58,367.82,369.02,369.81,370.61,372.61,372.66,374.59,372.41,375.34,374.73,378.24,375.82,378.99,378.98,381.98,383.22,385.56,386.49,384.73,387.28,389.01,392.62,396.24,402.97,404.66,409.54,407.90,412.34,412.79,414.62,410.31,408.58,407.23,409.87,410.06,411.92,414.13,408.40,406.00,395.29,373.23,L7
2010-11-23 21:46:54+00:00,302.12,298.26,299.91,315.26,338.19,359.40,370.70,367.66,365.90,364.57,367.55,366.32,364.18,373.86,380.72,369.60,366.82,366.31,356.50,355.04,347.95,352.59,348.14,347.98,346.81,346.47,343.22,345.61,346.66,345.84,346.00,347.19,347.25,349.88,350.19,352.23,353.59,354.13,352.87,352.21,349.19,348.44,349.55,346.55,341.51,344.84,344.08,344.64,346.22,345.41,345.78,347.33,349.47,350.09,354.30,354.09,355.83,363.04,366.17,367.48,370.18,374.96,377.16,380.36,383.77,379.30,375.54,373.41,372.15,371.69,371.82,371.47,369.08,369.79,368.23,367.68,367.36,364.10,363.62,365.54,363.07,364.32,366.55,366.76,368.16,364.95,369.41,369.50,372.50,373.52,371.10,371.16,369.39,371.88,369.34,367.24,367.04,367.44,367.66,369.97,370.10,371.25,372.20,372.12,374.58,374.17,376.68,373.92,377.64,376.99,380.76,377.47,380.93,380.83,384.24,385.50,388.84,388.71,387.25,388.65,392.22,395.69,398.69,406.05,406.84,411.84,409.74,414.69,414.18,415.67,410.97,409.11,407.13,410.15,410.39,412.54,414.57,408.44,402.33,398.88,382.55,L7
2010-12-09 21:46:39+00:00,302.12,298.26,299.91,315.26,338.19,359.40,370.70,367.66,365.90,364.57,367.55,366.32,364.18,373.86,380.72,369.60,366.82,366.31,356.50,355.04,347.95,352.59,348.14,347.98,346.81,346.47,343.22,345.61,346.66,345.84,346.00,347.19,347.25,349.88,350.19,352.23,353.59,354.13,352.87,352.21,349.19,348.44,349.55,346.55,341.51,344.84,344.08,344.64,346.22,345.41,345.78,347.33,349.47,350.09,354.30,354.09,355.83,363.04,366.17,367.48,370.18,372.48,375.38,378.43,382.00,377.98,374.54,372.72,373.59,370.94,371.98,370.53,367.94,367.79,366.81,366.02,366.09,362.72,362.30,364.05,361.62,362.18,365.18,364.95,366.57,363.68,367.94,368.08,370.75,372.17,369.90,370.00,368.13,369.68,367.68,365.36,365.55,365.54,366.66,368.42,368.75,369.35,370.69,370.20,373.48,372.45,375.74,372.72,376.48,375.56,379.68,376.56,380.29,379.74,383.44,384.21,388.14,387.70,386.89,387.69,391.79,394.45,397.75,403.35,405.54,410.02,407.95,412.74,412.47,414.26,409.64,407.55,406.46,408.29,409.61,411.05,413.35,407.52,401.15,398.79,380.98,L7
2011-01-26 21:47:02+00:00,302.18,299.75,301.04,317.04,334.28,359.38,365.72,363.02,367.46,366.09,368.77,368.14,370.93,375.61,378.92,371.75,363.74,360.91,354.82,352.05,347.65,351.05,348.66,344.59,345.31,342.26,345.07,342.69,344.31,341.80,340.88,340.65,348.50,351.15,351.22,347.23,349.80,349.41,349.03,347.65,346.69,345.09,342.08,336.21,328.38,335.11,336.87,338.16,339.01,340.21,340.52,339.21,340.60,339.48,344.53,344.73,348.77,353.58,356.50,354.28,361.95,363.30,365.55,368.43,373.17,370.84,366.19,366.02,367.25,362.40,365.46,362.51,360.33,359.93,358.44,356.41,357.12,351.10,352.45,353.05,354.62,352.83,357.05,356.18,357.69,353.39,359.18,356.80,360.94,361.08,359.83,361.63,359.17,359.84,357.84,357.94,357.62,358.06,359.23,361.08,359.77,362.11,362.03,362.51,365.16,363.26,367.06,365.51,369.76,367.63,371.63,369.81,374.32,373.36,376.57,378.43,380.74,382.00,382.26,384.42,385.66,387.54,388.30,390.68,394.82,398.37,396.07,400.01,399.36,402.06,398.48,396.44,396.33,393.49,399.74,398.43,402.25,397.03,395.61,396.47,372.73,L7
2011-02-11 21:47:30+00:00,303.62,298.36,296.94,313.84,331.54,357.82,363.76,361.75,366.16,366.98,367.04,371.21,,,,,,,355.28,352.21,349.95,351.28,348.70,344.94,346.00,342.26,345.07,342.69,344.31,341.80,340.88,340.65,348.50,351.15,351.22,347.23,348.40,347.38,347.33,345.96,346.75,343.89,339.42,337.60,323.38,331.87,334.81,337.43,338.47,339.93,338.45,337.88,339.44,338.04,341.52,341.07,346.70,351.15,353.57,350.96,360.95,360.65,362.89,366.13,372.63,369.25,364.84,364.40,366.13,360.49,365.68,360.97,359.04,357.62,356.38,354.75,355.81,348.54,350.86,350.39,352.62,351.56,355.32,354.63,355.21,351.17,356.83,354.00,359.59,358.54,357.75,359.12,356.03,357.29,355.59,356.90,355.20,356.16,356.96,359.11,356.84,360.17,360.13,359.64,362.48,360.85,365.85,363.41,367.38,366.16,369.77,368.73,372.04,372.55,374.41,377.46,378.46,381.99,381.27,383.77,384.07,384.70,385.43,386.38,391.84,395.76,392.60,396.62,397.06,399.76,395.71,394.13,395.24,392.44,399.17,397.09,400.97,394.85,392.20,395.98,373.66,L7
2011-02-18 21:53:18+00:00,299.44,297.41,296.94,313.84,331.54,357.82,363.76,363.35,359.53,360.34,359.40,361.39,352.33,355.24,357.04,352.14,346.94,346.03,349.56,343.02,344.02,345.20,344.52,340.81,340.79,338.15,340.92,339.71,341.13,339.31,339.50,338.53,343.08,347.67,349.80,346.97,348.09,348.22,347.91,346.22,346.20,342.95,338.61,336.07,322.63,330.26,334.00,336.71,337.95,338.90,338.04,337.86,339.36,338.04,341.52,341.07,346.70,351.15,353.57,350.96,360.95,360.65,362.89,366.13,372.63,369.25,364.84,364.40,366.13,360.49,365.68,360.97,359.04,357.62,356.38,354.75,355.81,348.54,350.86,350.39,352.62,351.56,355.32,354.63,355.21,351.17,356.83,354.00,359.59,361.63,358.86,361.98,356.85,361.23,356.46,358.60,354.71,356.13,356.56,359.36,359.11,360.74,360.37,360.27,362.51,360.78,365.12,364.15,366.61,366.79,369.74,370.03,372.00,373.59,374.12,377.67,377.20,381.44,380.71,384.17,384.20,385.42,385.42,386.94,391.01,394.74,393.72,396.34,395.64,398.22,394.76,392.89,393.27,390.66,397.85,397.08,400.51,397.27,396.13,397.91,376.14,L7
2011-02-19 21:43:39+00:00,299.44,297.41,296.94,313.84,331.54,357.82,363.76,363.35,359.53,360.34,359.40,361.39,352.33,355.24,357.04,352.14,346.94,346.03,349.56,343.02,344.02,345.20,344.52,340.81,340.79,338.15,340.92,339.71,341.13,339.31,339.50,337.21,343.08,347.67,349.80,346.97,348.09,348.22,347.91,346.22,346.20,342.95,338.61,336.07,322.63,330.26,334.00,336.71,337.95,338.90,338.04,337.86,339.36,338.04,341.52,341.07,347.38,352.27,355.09,352.77,362.04,362.02,364.84,368.56,373.48,369.76,365.69,365.24,366.24,360.70,365.17,361.45,360.02,358.85,357.28,356.09,355.84,349.51,351.39,351.43,352.86,352.29,355.41,355.99,356.30,353.93,358.34,355.72,360.87,362.36,359.79,362.30,357.30,361.48,357.48,359.28,355.66,357.27,357.37,360.69,360.23,361.73,361.14,361.92,364.41,362.80,367.10,366.18,367.76,368.46,370.57,370.59,372.71,371.46,373.55,375.62,377.26,382.00,381.72,382.69,382.71,382.98,383.73,382.69,388.69,391.57,389.93,391.58,392.05,394.55,391.28,388.74,389.65,390.66,397.85,397.08,400.51,397.27,396.13,397.91,376.14,L5
2011-02-27 21:47:11+00:00,299.44,297.41,296.94,313.84,331.54,357.82,363.76,363.35,359.53,360.34,359.40,361.39,352.33,355.24,357.04,352.14,346.94,346.03,349.56,343.02,344.02,345.20,344.52,340.81,340.79,338.15,340.92,339.71,341.13,339.31,339.50,337.21,343.08,347.67,349.80,346.97,348.09,348.22,347.91,346.22,346.20,342.95,338.61,336.07,322.63,330.26,334.00,336.71,337.95,338.90,338.04,337.86,339.36,338.04,341.52,341.07,347.38,352.27,355.09,352.77,362.04,362.02,364.84,368.56,373.48,369.76,365.69,365.24,366.24,360.70,365.17,361.45,360.02,358.85,357.28,356.09,355.84,349.51,351.39,351.43,352.86,352.29,355.41,355.99,356.30,353.93,358.34,355.72,360.87,362.36,359.79,362.30,357.30,361.75,357.26,359.50,355.18,358.25,358.11,361.64,360.89,363.16,360.48,362.20,362.54,363.20,366.03,366.41,366.45,368.49,369.01,370.60,371.58,371.42,372.56,375.03,375.47,379.90,378.85,380.98,380.59,381.05,382.06,381.35,385.26,388.18,388.47,389.80,390.21,392.17,389.62,387.77,389.17,390.66,396.35,394.60,398.06,392.33,392.82,394.56,376.60,L7
2011-03-06 21:53:24+00:00,299.44,295.88,293.19,310.31,327.65,352.15,359.56,360.13,357.67,358.69,356.92,359.19,352.76,356.50,359.76,348.67,349.93,346.76,346.48,342.10,342.23,343.75,342.62,339.99,339.93,337.81,339.92,338.61,339.35,337.65,337.90,336.55,343.08,347.67,349.80,346.97,348.09,348.22,347.91,346.22,346.20,342.95,338.61,336.07,322.63,330.26,334.00,336.71,337.95,338.90,341.81,338.69,339.75,338.69,341.61,342.07,346.71,353.31,355.31,353.68,361.33,362.76,365.18,369.25,374.06,370.02,366.82,365.84,365.78,360.56,365.55,361.53,361.43,359.45,357.52,356.09,356.26,350.48,352.87,351.90,353.06,352.57,354.96,356.29,356.45,356.02,359.17,357.11,361.37,362.38,360.48,362.44,357.31,361.94,357.54,359.77,355.78,359.34,358.69,362.68,361.79,363.99,361.41,362.21,363.23,363.58,366.50,366.74,367.11,368.51,369.74,371.71,372.54,373.10,373.63,376.37,375.97,380.17,379.45,382.31,381.61,383.26,383.41,383.15,386.16,389.73,389.01,390.77,390.26,391.92,389.49,388.12,389.69,390.59,396.76,394.94,398.78,394.30,396.12,396.45,376.65,L7
2011-03-07 21:44:00+00:00,299.44,295.88,293.19,310.31,327.65,352.15,359.56,360.13,357.67,358.69,356.92,359.19,352.76,356.50,359.76,348.67,349.93,346.76,346.48,342.10,342.23,343.75,342.62,339.99,339.93,337.81,339.92,338.61,339.35,337.65,337.90,336.55,343.08,347.67,349.80,346.97,348.09,348.22,347.91,346.22,346.20,342.95,338.61,336.07,322.63,330.26,334.00,336.71,337.95,338.90,341.81,338.69,339.75,338.69,341.61,342.07,346.71,353.31,355.31,353.68,361.69,363.03,365.93,369.36,374.28,370.29,367.85,366.22,365.83,360.70,365.29,361.53,362.51,360.33,358.52,356.91,356.75,351.37,353.14,352.06,353.59,353.32,355.83,357.45,356.90,356.95,359.84,358.15,362.16,362.54,360.97,362.47,357.93,362.26,357.81,360.21,356.55,360.41,359.57,363.57,362.31,364.98,362.05,363.33,364.32,364.79,367.47,368.32,368.46,369.73,370.55,373.01,373.64,374.55,374.71,377.45,376.82,381.03,380.45,383.23,382.47,384.60,384.79,384.44,387.16,390.34,389.23,391.15,390.30,391.51,389.11,388.07,390.03,391.18,397.36,395.10,398.63,395.97,398.25,398.05,375.64,L5
2011-03-31 21:47:17+00:00,295.25,294.63,289.44,306.78,323.77,346.49,355.37,359.32,353.43,354.54,351.86,353.17,352.76,356.50,359.76,348.67,349.93,346.76,346.48,342.10,342.23,338.34,340.27,338.83,337.97,336.48,338.15,337.41,337.70,336.16,336.47,335.64,339.46,346.56,350.06,345.96,346.89,347.07,347.43,343.91,343.93,339.45,335.76,333.04,321.95,327.84,332.31,334.01,336.53,337.13,341.47,336.85,338.36,336.95,339.72,340.64,345.02,351.01,353.95,352.96,360.50,361.85,365.33,368.12,372.78,369.16,367.81,365.47,365.82,358.77,364.28,360.58,362.16,358.99,357.58,355.31,356.11,351.19,352.43,351.41,352.16,351.91,354.02,356.23,355.85,356.69,358.98,357.60,360.54,361.98,360.87,362.26,357.74,361.84,357.62,359.18,355.83,359.43,359.25,363.33,362.00,363.73,360.62,362.28,363.43,364.53,366.77,368.19,367.36,369.38,369.42,372.79,372.86,373.50,373.75,375.63,375.70,379.15,379.13,381.46,381.28,382.85,383.60,382.56,385.31,388.21,387.33,389.03,388.33,389.07,387.23,386.23,388.78,391.18,396.05,395.10,397.11,395.97,398.25,398.05,374.97,L7
2011-04-07 21:53:28+00:00,295.82,294.38,292.98,310.10,326.67,352.46,359.90,360.11,356.73,355.57,354.63,357.20,357.37,359.79,362.01,348.67,349.93,346.76,346.48,342.10,342.23,338.34,340.27,338.83,339.82,339.55,339.04,338.38,338.79,337.49,337.31,337.23,341.06,346.44,349.26,345.50,347.53,347.33,349.82,345.98,346.31,342.09,337.81,329.17,327.43,330.92,335.14,336.50,337.94,339.23,341.32,339.27,339.87,338.76,340.87,343.56,347.27,352.68,355.07,355.45,362.31,363.30,365.89,370.24,374.07,370.36,368.77,366.58,366.49,360.69,365.12,361.39,363.43,360.25,358.67,357.28,357.18,351.85,354.04,352.26,354.07,353.17,354.89,357.65,356.72,358.42,359.86,359.89,362.14,363.05,362.37,363.26,358.83,362.43,358.23,360.12,357.47,360.76,360.36,364.22,363.09,364.96,362.13,364.05,365.68,365.76,367.52,369.52,368.43,371.02,370.67,374.73,374.10,375.52,374.86,377.76,377.10,381.13,380.85,383.58,383.23,385.28,386.83,384.90,388.15,390.31,389.65,390.66,389.17,390.49,388.26,388.45,390.47,393.13,397.38,397.54,399.61,399.89,401.10,400.37,374.86,L7
2011-05-18 21:47:14+00:00,295.82,294.38,292.98,310.10,326.67,352.46,359.90,360.11,356.73,355.57,354.63,357.20,357.37,359.79,362.01,348.67,349.93,346.76,342.08,337.04,338.36,336.23,336.53,335.04,337.70,338.48,337.09,336.79,336.95,336.16,336.56,336.26,338.25,345.21,349.13,343.26,345.78,345.71,349.24,345.87,347.00,342.15,337.22,325.57,325.54,329.25,334.85,336.07,337.88,338.43,341.28,338.69,339.94,338.76,340.87,343.56,348.70,353.52,356.40,355.92,362.34,363.28,366.66,371.32,374.85,370.86,369.94,366.98,367.83,361.92,365.66,361.95,364.11,361.02,359.30,358.12,357.74,352.92,355.02,352.69,355.16,353.38,355.63,357.95,357.10,359.12,359.96,360.76,362.16,362.78,362.25,362.64,359.17,361.92,358.64,360.18,358.03,361.03,360.25,364.29,363.29,365.47,362.98,364.66,366.70,366.51,368.57,370.11,369.08,371.80,371.29,375.34,374.34,376.19,375.39,378.42,377.93,381.56,381.61,384.20,383.77,386.18,388.00,386.04,388.66,390.82,389.50,390.93,389.27,391.10,389.46,390.30,393.16,396.67,399.80,399.20,400.22,401.19,402.27,401.35,375.24,L7
2011-06-26 21:53:22+00:00,295.88,292.97,293.81,311.72,326.12,346.79,356.21,356.68,355.12,355.21,354.88,354.59,356.08,358.23,367.36,356.32,361.60,346.76,342.48,337.18,348.02,345.84,335.43,334.35,337.16,338.50,336.91,334.76,335.65,335.81,338.16,342.70,345.24,346.59,346.21,340.65,344.10,343.82,347.20,343.31,344.16,338.21,333.13,318.70,324.31,325.89,332.42,333.53,338.87,335.06,339.93,336.96,338.22,338.13,340.93,341.21,347.15,352.75,356.65,355.33,362.13,364.24,367.61,373.49,375.04,370.72,369.33,366.49,365.74,364.37,365.79,361.39,366.04,363.10,360.99,359.80,358.39,356.26,356.97,354.20,355.77,355.41,356.13,359.64,359.42,362.61,360.70,362.56,362.88,362.95,362.25,362.84,359.03,362.81,358.35,360.99,358.77,362.55,361.46,366.42,364.27,367.25,364.74,366.57,367.85,368.65,369.52,371.42,369.90,373.40,372.64,376.72,375.25,377.53,375.42,379.02,377.39,381.66,381.44,385.06,384.74,387.28,387.89,387.13,388.31,390.18,388.43,388.55,386.90,390.28,391.45,388.02,391.45,395.73,398.90,397.44,398.71,401.69,405.53,402.93,375.80,L7
2011-07-28 21:53:19+00:00,293.07,291.52,290.65,311.72,326.12,346.79,356.21,356.68,355.12,354.65,358.06,356.07,355.49,356.72,366.01,356.76,363.52,350.61,344.44,339.04,351.21,342.79,336.84,334.32,336.59,336.80,336.01,340.42,335.65,335.80,338.59,346.29,344.33,344.18,352.08,344.17,348.91,347.40,351.55,348.76,355.51,349.43,340.77,328.53,339.32,339.77,347.02,348.56,347.07,343.34,350.08,339.71,338.82,341.26,343.80,344.29,348.49,355.77,358.84,358.01,365.75,367.72,370.01,377.50,377.71,373.20,371.88,369.13,368.48,367.59,368.74,363.60,369.58,365.95,363.72,363.30,360.62,359.45,360.42,356.40,358.01,357.73,358.78,362.84,362.24,366.70,363.33,366.21,365.88,365.30,364.34,364.72,360.90,364.61,359.69,362.78,360.59,365.05,363.47,368.38,366.46,369.32,366.81,368.45,369.95,370.30,371.20,373.25,371.44,374.98,374.37,378.62,377.00,379.28,376.86,380.53,378.62,382.98,382.90,386.35,386.27,389.26,389.88,388.39,389.48,390.86,389.50,389.02,387.43,391.62,392.89,389.90,392.96,399.21,401.33,400.25,401.23,404.36,407.31,404.03,375.92,L7
2011-08-13 21:53:15+00:00,291.99,289.69,290.39,308.91,323.82,345.53,354.80,354.99,353.77,353.28,356.59,356.07,355.49,356.72,366.01,356.76,363.52,350.61,344.44,342.04,347.35,340.16,334.57,333.29,335.61,334.88,334.86,337.99,333.31,333.95,337.22,343.38,339.70,340.56,346.63,341.20,344.76,345.26,347.36,345.56,349.90,344.75,337.23,328.51,332.39,335.60,341.86,343.36,343.78,340.70,347.59,338.25,337.70,339.81,342.64,343.86,347.90,353.90,356.56,357.16,363.94,365.71,367.84,375.49,375.38,370.21,369.10,366.80,365.93,365.13,366.15,361.44,366.85,363.56,360.72,360.78,357.86,356.88,357.62,353.69,354.37,355.10,355.66,360.24,359.32,363.50,360.29,362.29,362.72,362.48,362.75,361.90,358.14,361.77,357.57,361.17,359.08,363.24,361.42,366.57,364.29,367.34,364.35,366.65,367.47,368.91,369.14,371.37,369.40,373.34,372.32,376.66,374.54,377.10,375.23,378.97,377.33,381.39,380.67,383.55,384.37,388.00,387.57,385.54,389.48,390.86,389.50,386.68,387.43,390.37,392.89,390.13,394.06,400.67,402.30,401.09,401.11,404.36,407.31,404.03,375.92,L7
2011-08-22 21:47:28+00:00,291.17,288.33,290.39,308.91,323.82,345.53,354.80,352.49,353.99,353.20,357.55,357.20,356.29,357.09,368.25,358.30,369.05,352.13,344.64,344.08,349.67,341.95,334.17,333.47,336.66,335.87,335.31,338.84,332.95,333.88,337.32,347.23,341.56,341.39,347.00,339.63,344.07,343.16,346.40,344.99,351.87,346.61,337.84,328.03,336.65,339.53,345.58,353.44,349.26,345.35,351.30,340.91,339.02,342.09,346.25,350.24,347.53,359.02,360.45,361.94,367.66,368.05,370.48,378.88,379.98,373.91,371.34,367.89,366.75,366.85,368.64,363.29,369.22,365.62,362.49,362.10,359.76,359.18,359.60,354.76,355.42,356.96,356.80,362.88,363.34,366.35,361.64,363.26,362.83,361.83,365.07,362.52,359.17,360.60,358.75,363.24,363.38,366.37,364.75,369.57,366.86,369.77,365.88,367.94,369.15,372.36,371.83,373.48,370.97,375.00,373.93,379.39,376.41,380.55,378.42,383.30,381.80,384.00,382.74,385.53,388.03,392.91,390.81,387.97,390.27,391.57,391.33,389.36,390.96,394.37,398.94,398.78,405.13,403.74,413.11,409.68,410.52,411.25,412.48,408.36,374.64,L7
2011-10-24 21:47:48+00:00,295.38,279.73,287.77,318.34,332.29,339.28,358.29,363.42,349.33,350.94,364.68,364.91,352.12,367.25,377.66,364.26,377.12,361.85,360.25,348.14,358.12,348.44,343.74,340.90,340.57,339.77,332.20,341.35,334.66,338.43,343.50,351.98,344.04,339.83,347.05,345.66,344.95,348.62,337.89,345.26,355.20,349.11,344.91,335.20,330.31,337.68,345.13,354.25,352.77,346.15,352.51,344.76,338.95,346.53,347.45,352.89,352.97,358.88,360.48,362.98,371.36,369.81,373.84,380.23,380.39,374.81,371.52,371.39,369.66,369.63,372.24,365.61,368.74,367.49,364.63,365.15,361.76,360.08,357.92,357.24,351.65,357.24,358.43,363.19,365.91,367.39,358.51,361.12,361.35,360.18,366.32,361.26,358.17,358.01,359.48,362.52,364.61,365.02,365.07,369.06,367.66,366.41,365.32,368.17,371.20,375.39,374.16,373.84,371.98,376.44,376.04,379.95,378.44,381.62,379.61,381.68,386.53,388.34,387.31,383.39,387.66,394.48,390.68,386.38,386.73,384.22,385.59,386.89,396.69,402.06,412.81,410.03,423.42,414.73,440.96,433.98,424.49,419.45,425.32,406.93,376.73,L5
