,dates,chi0525-0000,chi0525-0001,chi0525-0002,chi0525-0003,chi0525-0004,chi0525-0005,chi0525-0006,chi0525-0007,chi0525-0008,chi0525-0009,chi0525-0010,chi0525-0011,chi0525-0012,chi0525-0013,chi0525-0014,chi0525-0015,chi0525-0016,chi0525-0017,chi0525-0018,chi0525-0019,chi0525-0020,chi0525-0021,chi0525-0022,chi0525-0023,chi0525-0024,chi0525-0025,chi0525-0026,chi0525-0027,chi0525-0028,chi0525-0029,chi0525-0030,chi0525-0031,chi0525-0032,chi0525-0033,chi0525-0034,chi0525-0035,chi0525-0036,chi0525-0037,chi0525-0038,chi0525-0039,chi0525-0040,chi0525-0041,chi0525-0042
0,1986-09-09 13:58:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-12-23 13:50:55+00:00,174.02099221985748,,,179.43551949191075,179.28014232783244,148.99030388812028,155.82687010393852,,120.1512050081496,121.02658317448125,114.72303925427401,109.28838382476543,122.95190028106853,135.61141618391565,,,137.1237679216637,138.7542544054676,96.11229701720497,85.44251559330233,99.45864612825166,,,,,,123.07540884208323,149.10514415142987,131.1906585127852,152.33108720077016,,137.51545444712946,122.24188302905638,99.04788790174692,109.06046446662369,134.7787801489482,127.10778390794304,100.86806630834867,,,,123.79464587434515,120.10605848670808
2,1987-01-08 13:51:23+00:00,195.9658274482404,,,219.05169420602854,194.69598609298328,158.00303886990363,163.35069309577676,146.96471904038506,132.16633943769324,128.37923564892134,126.58307724886588,119.89009696535933,130.81560053087946,163.55137845551343,288.4986541538563,,146.11678237129087,148.18774838210425,119.6657180083258,109.22692387885947,123.3312828920979,,,,,,127.26686281212903,151.28660148412516,164.15429784448952,164.99947045649452,,151.95976594696228,145.53066781150548,135.13721261338185,142.37157342916106,143.11054990545335,142.11775110653235,151.65101308395995,,,,127.86591418987153,130.5349081417726
3,1998-02-14 14:14:11+00:00,242.33565444308906,266.7579335873728,276.37361994899095,242.31112770305825,242.46960938236137,,,166.52773710886862,168.48426657880907,171.69532346742804,186.0060920346454,,180.42896213704336,,306.43623731424697,191.22230646221033,180.09701676994658,177.24153128992012,176.99376185319778,170.84724534236022,174.78495635043507,181.6038636967165,182.5183530883053,176.6349491629411,180.63149952091092,177.10781750979666,179.9465720595126,,187.65799661514967,,,,,,,,,,,,,,
4,1998-04-28 14:09:02+00:00,225.09773734214932,241.32924887827872,259.13163473938425,234.46411584333,225.64666418626385,180.24727149434474,171.84668875803274,158.83578936556563,149.27587027164756,157.28966861288137,155.12617119244172,123.98399767197179,173.88184379566536,189.11958692048088,290.603500865589,180.63690974352917,174.13549961143138,169.72623725945243,167.27649480808333,154.75184171322923,153.9772545948571,163.56569711509712,,,,,,,,183.9665499543951,191.08687000540436,,,,,,,,,,,,
5,1998-05-05 14:15:21+00:00,232.50961375052486,,,,,,,,,,,,,,,149.77499155602194,160.4441461040858,165.95295117600025,146.19837826654373,150.05629598845047,174.44016889218045,177.93942513271296,171.6254559331856,169.33126677570948,163.12611108095433,169.87125007686132,171.85969718754862,174.3903529070967,184.7538397855588,189.3434574765759,181.01166957598105,177.878139562362,191.4357744327072,,,,,,,,,,
6,1998-09-10 14:16:46+00:00,207.71495531859827,,244.1171732801607,223.64261870220056,216.51481289878683,166.12415101760794,179.1152746560748,144.54169286476386,132.09518153261013,129.49373127774334,117.67086945160865,118.92994299948397,129.6067311745569,,298.34404383029374,150.25170264269227,143.7299186024204,131.53163665404756,122.1823292314612,110.92358177444272,,121.52335697476671,121.68679083241786,,127.28542343209888,142.45677682159598,102.05017534389066,,124.56358055446661,134.51612452953285,111.94021555150731,111.54969604365336,107.59708061145355,109.64218356112579,100.33925245732658,110.00325294435535,100.92467754180379,,97.79541234636655,102.29914049887431,99.65792246685103,90.5745299718242,87.70818954432045
7,1999-03-05 14:17:13+00:00,,,,,,,,,,159.96884167850865,155.88763314361296,147.75264470033432,164.47149738407103,181.57356937621637,313.8502104960571,176.13890151906298,164.80267691136115,164.32151279530046,158.7013721484098,156.40668212504985,156.07501789306679,163.27726607766277,155.90821608749644,161.6025321452712,164.1862571858885,165.98962710893602,150.4882979552747,157.8375780041565,170.86328274841242,179.92373722171897,128.1081070696768,,,,,,,,,91.1679119947617,84.1124142766574,95.504145907484,127.38278338005145
8,1999-07-12 14:24:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1999-08-12 14:15:42+00:00,,,257.8821870477866,251.45596484246914,228.42255420444928,187.73587570666996,186.14418650580615,154.2005750599298,137.82150529167188,147.00746555774722,165.62608400261968,163.48361735951377,171.51056095822054,180.50766576748808,310.09124210750554,187.75788878704668,184.0563083966316,164.1456067597914,146.14650301216636,149.13252558105222,149.78845917106614,155.80927932641126,153.2083721026208,162.26658808433746,161.3891655334728,183.3725423637845,145.8997857931438,159.15740979318232,176.84485505286736,179.31365470491897,166.61899797434873,159.94012638802204,165.42206334956765,167.63517952661073,165.47234616377747,176.1058999501505,166.76890463524705,161.40898968560475,159.17372207294372,156.88782344855653,151.34260219993487,142.88331972259627,141.7712183619648
