,dates,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0012,nzd0490-0013,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0022,nzd0490-0023,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0034,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039
0,1999-08-26 22:07:32+00:00,161.3417835285785,120.86454535372397,90.33532242667053,83.25273004066273,95.86717676667692,105.35390748071592,118.68170397827706,133.4576559037577,138.92416733054483,144.384592045921,144.55105703091363,136.79740986467468,146.99090534553034,147.65890751624954,142.60584704921757,143.05612621427682,135.78267569023836,137.97616280003507,143.56764599565986,147.11455384980906,156.10600634983626,156.61649340459084,155.05435031787908,163.61884305120108,164.1765912445665,162.86110890818168,166.09185609135034,164.40340702231276,156.573733239946,157.22756867712306,148.53814067135866,148.08223151916542,148.37120174761765,143.99721579392497,139.85165386179483,144.50838128829875,147.25957337057076,129.43306506102604,136.51801114087823,136.89439110597112
1,1999-10-13 22:07:36+00:00,151.90102217263754,120.53431709644848,104.44220101539929,77.561961073726,84.5961631148227,86.108972449416,113.97446767374706,144.48886169725927,143.76084319142853,147.37247863244656,143.73420804512168,136.97524915391733,128.76631408810186,135.24939748188632,134.2334649830686,138.52619702545311,138.55298414238428,140.43768461623384,139.6860573850887,146.440856150113,143.17693460920782,145.33393107303743,145.1329829476069,139.01096354556825,144.13051159849235,153.31140658484208,157.7933292074979,158.09363921569465,156.55645731090777,159.10165615671008,156.71189131487063,148.49328391347325,141.90524279209524,137.46659788400035,133.12367972550476,131.08361919370515,118.45469744719988,115.50195315053428,110.56192644925193,109.26334487175357
2,1999-11-30 22:07:23+00:00,121.634636600286,109.08834796114496,91.76725874188624,74.29797837763778,73.2766336462309,82.6740752749109,95.9799359765043,117.46709760747956,124.96238888837657,123.27982413584144,127.10852029411528,121.80243754625504,120.38005692723108,116.47510204946177,120.90986989628247,111.99138772171337,114.24082897631317,124.84845513562455,126.24391141965991,130.6974808824207,136.43441974362923,137.461794633269,136.3163158016591,134.2031381894646,134.01127818881622,134.2998942633127,137.77931047866883,135.33292874163794,135.52866902923176,132.10086121885732,130.92450833972666,121.23149756886235,115.64478819454257,118.81746340802009,118.66398897628628,114.41639164534064,112.48389718572683,111.70248147428093,106.90547754788925,102.54646449014375
3,1999-12-16 22:07:33+00:00,128.38677185728793,117.28047337396734,96.8777125220555,82.48593079141473,88.2271910340036,103.41334098443457,110.65875794804302,130.34489503975672,134.1974389683225,134.60852041269445,130.03833883929036,127.5819436132524,123.07787455807272,126.40170900874563,125.1920202055463,120.42325673782236,123.37755788531621,131.24503229399153,132.3543321017614,133.71840051561807,135.83614275754627,135.0059503971429,135.06800648868705,130.60557773341736,130.74652458417137,136.19418638837473,145.72456073893437,140.3035962953805,139.73080554151323,137.25676868639178,137.6380037884171,125.53055518845207,119.56790577166775,121.21618864354755,120.5606685812568,116.61988793969292,114.03305754733758,112.72022670429725,111.6510106072322,99.36815579261805
4,2000-02-02 22:07:23+00:00,161.00457608798902,142.50485231955716,109.6289211141626,91.95493198366233,100.02509830348691,109.25423982553029,124.37231614205902,136.504333683411,133.57171941394958,132.96034177975696,127.72000252179556,124.99590006242653,122.59452399935452,124.460592917118,126.60491286706639,120.76635078030273,116.31057106213015,123.13995605178965,125.48345431975223,127.78346358778518,128.51916895114874,125.04096760072784,121.94575595586949,121.58822167066242,120.21079911081162,130.32618817845602,134.43870686705998,145.51090044092302,135.73388632961365,133.62562447096028,128.84458247546604,122.18930410473695,117.02931309366143,112.50573056225636,114.76944468301325,118.74001057527249,120.46773030014177,111.63418089724627,111.1834888261641,105.62500788423517
5,2000-02-18 22:07:16+00:00,163.18957797450534,144.7956501326318,127.6089826167199,109.11243545944231,111.75811981900233,122.84025530903267,134.3821542356911,146.19596081396259,148.4777529769807,151.95523040420963,143.80465787888716,138.94824562807412,135.98351731155398,132.3645895755125,143.83539190111685,152.96728482593193,153.09003581215626,156.07586805594474,154.96818265270818,154.92317201029334,151.21561329729568,153.28779590129858,161.6793931458855,158.23817379785726,161.99521465228202,168.94783147341363,173.62089218372637,171.9400804752545,168.29721453819465,166.61201664716933,166.33579346698843,158.76296957903824,150.93643664278312,145.0151670829816,144.74764683562123,146.17196811163103,138.23975627701483,133.02453843837668,136.52407673327252,135.1389901439643
6,2000-05-08 22:06:44+00:00,155.73809608812343,152.43913514091562,132.94434407265908,112.11682550720751,117.36680816996741,123.06159960576062,142.59761459393837,150.6482725552354,162.4982383373956,157.20078637464076,144.68674520678897,133.17763304724264,124.13239612100838,125.84017805821746,131.96685805582993,126.35257432034409,129.901450373787,135.9785274719782,136.33805671428382,139.4795097337019,140.1606509874238,140.99739317247366,137.41279113492726,133.07734640244058,136.50712845644938,138.44622770870404,156.5216730815538,147.1377504781986,140.80121156148138,139.22329604515966,141.9283662911377,114.363303446692,112.13745672679534,110.78602908697343,113.46964400112667,118.91382813546164,107.48655782594102,97.52810154034543,107.531274317215,117.29942421038302
7,2000-06-25 22:06:19+00:00,128.3115233012336,120.88186630662042,106.82468760495343,90.89478340848459,90.23479694709008,105.69740697462508,125.33873888040497,137.31027897241853,136.11472648544628,137.96378747291266,135.46875865373434,127.79466039003054,112.44189153422423,116.06428339014371,118.63236477657142,126.25112182301967,126.37935819318712,122.59009896529328,122.0074782815595,,135.40939006760516,134.6232238753133,142.26347055833247,138.80807867350438,139.867512431718,141.84099605468944,,151.75492726455496,121.13987599631731,,142.1945850544666,127.88929810796566,113.48811747074811,100.73186832470725,117.03862458703992,125.06635117119608,113.62244964418849,98.11058152432713,109.99991927091286,126.64665455454072
8,2000-07-11 22:06:05+00:00,122.03662842411009,123.37099633107668,98.1103327629586,88.88339067119962,88.94556198339959,97.49532490892054,108.70777873841664,129.85998907743897,128.4980028799513,122.89679906578091,118.08362673577184,119.86934747185086,111.41500446342295,118.4148790407911,124.70443083320373,128.85662137372367,115.36805641809764,104.97907302024048,113.93085558569118,132.70962530634802,140.06308515676017,142.13015195476376,136.93630919437908,138.2740606470873,134.30017282335552,136.465422572994,128.11863239664177,124.58390101775584,134.35121154904692,129.90290250487806,134.29266746485217,131.32803235384264,112.75855859866024,112.94151261725611,123.32824676946478,123.30381354041259,114.79001739691518,101.90139731009168,110.96257043755344,109.89424370791062
9,2000-07-27 22:05:48+00:00,130.34022738264858,124.37697934046177,114.53432648000553,87.87273819056702,101.02230188105393,107.09978821235563,117.15164893949473,123.22132380810889,121.72078113745633,135.13302595895033,134.83915471627924,124.69035821656661,122.23484215717761,121.83407678857807,127.8598195671736,118.39510156386055,120.7002465285539,124.187555941191,131.05054525195513,137.3502994069687,136.78142956630907,140.06528568787525,147.0582703380491,151.8561693784994,147.6530863900311,159.02875787408612,154.22114957516237,155.33122924370338,152.07434580284917,150.187506338547,153.15309954269125,141.37779114088966,142.57189485347325,137.71230511267217,147.48822056566996,145.04884220897034,124.44880436242447,110.98918567162158,117.53393167552264,116.78639740155452
