,dates,per0170-0000,per0170-0001,per0170-0002,per0170-0003,per0170-0004,per0170-0005,per0170-0006,per0170-0007,per0170-0008,per0170-0009,per0170-0010,per0170-0011,per0170-0012,per0170-0013,per0170-0014
48,1994-04-25 14:31:14+00:00,211.23504149223754,214.2632768954583,224.27431518013486,227.76986071847864,235.96930158343685,228.879745076451,221.38909593691653,217.570279591655,213.9615146091998,202.77500716039583,198.90399925313034,200.98606472635913,202.941729965348,190.45375300358583,170.95517270686497
49,1994-05-27 14:30:39+00:00,206.75615060772031,212.46248085479706,222.22744027172388,226.7300752464714,242.04254536008386,238.53600095913004,230.14772243712935,231.90433906198123,222.24466981937854,214.15501336656274,207.47808990238366,202.96019955023476,205.36748541103626,198.77013737346044,188.65932357932033
50,1994-06-28 14:29:57+00:00,,,,,,,,,,,,,,,
51,1994-12-05 14:25:18+00:00,,,,,,238.94302245911234,214.09463563886112,208.6306910892365,201.21186008584885,194.95236072785139,194.71600494291,206.7940616941097,180.33631259209483,194.49720538362976,
52,1995-02-07 14:23:01+00:00,,,,,,269.68270980596947,,,208.029662007916,241.76207726671493,,193.0582918545697,222.58855884152308,,219.70295839571634
53,1995-05-14 14:19:00+00:00,207.86134266989046,214.50521102804296,219.15900630233887,226.33761508371896,236.84625261081968,,221.23878922565922,217.39784951874023,217.5539648658743,215.09381662034312,205.47258318039005,202.62473840399917,198.69702060642206,198.621772627269,179.19751556391662
54,1995-06-15 14:17:31+00:00,,,245.3466615068852,249.58954985169026,,,,,,,,,,,
55,1995-07-01 14:16:48+00:00,,,,,,,,,,,,,,,
56,1995-07-17 14:16:04+00:00,,,,,,,,,,,,,,,
57,1995-08-02 14:15:21+00:00,,,,,,293.1039789771517,,,,,,,,,
58,1995-08-18 14:14:37+00:00,,,,,,,,,,,,,,,
59,1995-12-08 14:11:54+00:00,228.05745985960704,232.87654074180327,241.34757969534948,237.90104777545955,239.07273886097343,239.10659162743002,229.4957832589429,227.79577522651817,226.0595211462159,228.45835190229616,220.4993025885068,212.82041622502587,213.98971863239126,211.70264887918336,202.94204646124038
60,1995-12-24 14:13:05+00:00,,,,,,,,,,,,,,,
61,1996-02-26 14:17:33+00:00,226.62060463250899,234.82296780887867,249.16301434946428,254.8215182514772,257.52838165553715,250.11560441619875,247.798124926559,234.83761775604393,231.85153159262597,229.06085084381934,218.38993099464636,204.96308214049682,210.01561033001758,211.25753798627176,189.7378271338116
62,1996-03-13 14:18:36+00:00,231.94057738588938,245.19324596221952,258.9070082223478,255.0744672548612,259.410400664333,247.7410981088012,240.7600989425386,234.41302505997407,232.96694770037504,226.55454849937968,217.01701725020285,214.97401277412206,210.4379850773218,202.08656949685647,191.97033622937306
63,1996-04-14 14:20:37+00:00,242.83440553858216,259.2557440812302,272.36905003695404,271.0499290474017,269.47685860623466,259.3754124124363,250.96105439620158,251.63172609497352,245.41321784893103,250.58746090197383,235.62167002152643,231.19229110225874,229.4670402493424,223.6406711155342,218.85868704618912
64,1996-05-16 14:22:30+00:00,,235.2641311965565,,,,,,,,,,,,,
65,1996-06-01 14:23:24+00:00,,,230.00555823963313,,,,,,,,254.12396603450497,,,,221.98347133291736
66,1996-11-08 14:31:50+00:00,,,,,,,,,,,,,,,
67,1996-11-24 14:32:34+00:00,238.84808907755894,239.71683983490863,249.1833130956786,245.22799739140348,246.05435384295322,236.4697821738877,229.42962419704332,232.5836312596508,234.47335912126817,235.00963553257137,232.0547891357485,223.52687606756263,224.07376514117743,221.65520770520556,219.1172453219121
68,1996-12-10 14:33:21+00:00,230.18381939485843,239.17066178892398,243.04997841399242,242.10243928244762,239.02103769239167,229.5118910777264,220.54726653788566,223.54996021830883,215.1527682941335,217.55489852134195,216.94218034155168,213.68902823741269,218.40928643482727,209.6341929975929,203.82662587655392
69,1997-01-27 14:35:35+00:00,,,,,,,,,,,,,,,
70,1997-02-12 14:36:17+00:00,237.28166468082574,248.31464099228168,250.08844792137893,247.35175715617115,244.66343550530797,241.9296222845565,232.2201389616305,230.93045066299004,225.68824132223898,227.83128802758077,216.57312043070345,210.97125814519543,220.89685290397608,214.1536982010756,207.28424395384656
71,1997-05-03 14:39:18+00:00,212.02075602730733,218.32952474349753,224.8067309774603,230.11953069541246,234.23815807437282,228.47276784172686,220.542912633691,217.70442405886257,214.12546192173755,211.39545699132293,209.18326862852695,212.23400994076871,212.6002838923651,205.41891125199248,198.35976355243307
72,1997-08-07 14:42:35+00:00,,,,,,,,,,,,,,,
73,1997-09-24 14:44:01+00:00,,,,177.69939255009274,177.1483127717711,174.78408603586712,168.34141222712287,156.7415649895709,,148.53192103394647,,,155.8413891955248,,131.07413269414775
74,1998-03-03 14:47:45+00:00,,,,,,,,,,,,,,,
75,1998-03-19 14:48:00+00:00,176.17638251539347,152.22143350866298,,,,,147.52241929325646,171.79400262244013,231.95107582181151,179.45265941650518,200.88206742873913,177.43693175628533,179.09513926768363,183.92003136820017,
76,1998-04-04 14:48:12+00:00,185.3165586288904,186.77521155163817,169.9702956607145,187.6096299506703,188.54773165705006,180.72264412637566,174.50505369645526,184.43132726566273,,,,,160.10415524363253,,
77,1998-04-20 14:48:24+00:00,,186.89005647082104,184.6481287185179,193.40471609639383,196.3778356137676,190.00764149367745,182.54924272636953,182.4719439924294,175.28654664311682,176.98955822481116,169.74317498152527,170.3105881407331,173.15762780276162,179.16800679301906,163.97694081096915
78,1998-05-06 14:48:39+00:00,209.88080941983876,204.73594829716177,209.29277736500902,212.6543134017581,215.24000543603427,206.43942706273518,199.93601028928697,198.79907998837967,192.70638340013852,197.39005466180106,195.5606663783867,202.24622799543852,192.2422363078752,192.46294170578162,177.25936479480063
79,1998-06-23 14:49:18+00:00,,,,,,,,,,,,,,,
80,1998-11-14 14:50:22+00:00,195.68849129036838,202.4615285252007,229.34444824767837,217.26385827728143,212.6025380053862,207.5719827310088,201.00752167508637,201.55042867310434,205.80923702816625,202.89113605784672,197.99006411082456,200.2699755249073,206.33614406363137,204.35648445322008,159.48822623660087
81,1999-01-01 14:50:27+00:00,209.94021761192354,,,,,,,,,,,,,,
82,1999-01-17 14:50:20+00:00,230.6925663315149,231.1546771334506,226.2724109968686,222.3219160297864,218.5083683281212,203.0082457089706,200.06913566402613,203.69635944395992,211.01116153727048,208.19260678071072,203.97139819823008,200.69712605030497,197.41990787308714,196.12014773274632,174.56621680229037
83,1999-03-22 14:50:15+00:00,210.75615007384138,207.72487421502473,206.27413644072251,206.88594080190813,213.34214226781674,208.43050939249645,208.6412534599505,212.87359134723948,210.81392777885952,204.8618406479503,201.0684765852854,196.31082937294454,185.308096928323,195.94575764974616,173.45908620107167
84,1999-04-23 14:50:05+00:00,212.1987760176278,218.13793136922266,216.1140385997427,215.72690183000122,219.7361053843382,215.8676755928502,204.70701096118674,204.5448587922824,212.57462424216595,214.39998042845662,203.9572080214167,198.62020742484097,198.66706564691245,197.00760576662452,166.7555839101054
85,1999-05-09 14:49:57+00:00,227.8729716803084,233.41614739896454,224.2307883702078,222.7358526796225,230.25631922229343,223.367467451234,224.02585151843977,221.74452295247332,218.22723333582985,220.61656996838408,209.2126305786303,203.8310001575101,211.08357616990952,204.99616848132035,174.3571125365042
86,1999-06-26 14:49:12+00:00,222.32584530166827,218.05711281453807,221.51065546711456,227.4750253914869,235.84292850814398,233.29005613853695,229.9413865913189,220.3745194924336,207.24512645580646,205.29357138808496,201.03446042784987,194.9678061317649,199.60512946981893,198.12926378689133,160.94392315308465
87,1999-09-30 14:47:52+00:00,,,,,,,,,,,,,,,
88,1999-11-09 15:04:16+00:00,222.33437124152954,233.76880372806022,234.52771709229455,245.11817886965568,251.29943890293697,239.87824137666013,228.16970149516897,227.5909809217875,220.84268971302038,218.70894302415638,219.51698099058893,221.19404793981997,211.8545991923072,206.5035215991122,196.77716653501994
89,1999-12-03 14:46:29+00:00,227.18312991015642,239.42093881627505,249.43000870098308,256.6906318668346,260.61238382919134,250.26677133581882,248.4912120519178,243.47486727825174,236.53155210989854,227.48352102273878,220.04470787099123,215.96333772714962,222.93616125469137,213.73607957801207,199.64407820153627
90,2000-02-13 15:04:04+00:00,,,,,,,,,,,,,,,
91,2000-03-08 14:44:46+00:00,260.0492877128403,284.0116034160243,290.94884422242393,281.23799646609876,270.7605892293045,258.7531205460192,256.93254781357285,251.1161349859733,239.0951864821353,232.42356910950488,221.60846322685663,213.50020440381013,211.4510436119009,201.99597978673916,183.85072117046622
92,2000-04-01 15:03:51+00:00,269.0700399539611,290.2444430030059,295.54445148837544,290.7560030512912,292.3056144875045,280.69219157466273,269.32607915806994,261.3169072887149,248.94377152908748,245.9005546400266,238.11733129668346,225.32729027241837,220.61930884180188,207.7421257654797,188.85861315451479
93,2000-05-03 15:03:36+00:00,259.96546135672526,272.21502234402396,280.5077970524214,284.9177339180174,286.2015438585741,280.11991829577704,265.4659944713387,265.13041926856727,256.42301554524613,248.82257552585583,237.57896449641993,230.3126367376709,224.9757434935015,214.35440896115665,189.60013716512103
94,2000-05-27 14:47:14+00:00,235.03863210988584,239.6556564662982,249.61789399198653,264.6211724825199,269.1764827024245,267.03991651199124,256.90562596467925,256.1605453226013,240.40888536352548,228.1227541578133,220.1978054729417,214.48573864549064,205.2061011893928,194.24272302622177,164.30996777900154
95,2000-07-06 15:02:56+00:00,,,,,,,,,,,,,,,
96,2000-11-19 14:50:24+00:00,253.15160284861759,273.6366284894543,279.1229156748283,278.00978920880556,283.6617931929601,274.4199976022877,257.2259937603511,249.0896322549201,252.1153328866332,252.2618391115521,247.29509368583984,239.78326988637744,235.00862712767534,222.29107311882768,212.85631168400874
97,2000-12-05 14:50:35+00:00,266.9112638296788,267.2258354595843,267.43916393533146,277.88930393852934,282.98586666146724,274.984968963593,258.27815348280944,257.7059784286774,255.10753402503923,248.12073674870743,238.0935107390588,235.69715960396286,227.9193861926948,218.2567601192744,206.66293836332494
98,2001-01-14 15:01:49+00:00,268.22869361466695,272.0618269505569,283.97685907014943,280.72182541818125,283.1066161171368,280.9995413667921,267.9190427139006,269.82985722013814,259.95417414541856,258.75901619237277,238.454746359999,230.13699691012377,234.68187256510288,219.72526637482463,207.84909961947267
99,2001-01-22 14:51:14+00:00,295.64932468519027,303.6741143340456,308.9151429257252,291.13406686577855,285.71155380859784,284.1552284128055,278.1021362771918,276.2822632788512,278.2344870152866,282.0374227530954,262.87877115514334,248.61062464230048,247.07251999727856,243.17945864341965,230.78970901446343
100,2001-02-15 15:01:46+00:00,270.1402365552419,289.43624190001196,298.39697552358336,294.80148514195764,293.2332195715205,282.8481452331904,289.2680254571138,,,,,,,,
101,2001-03-03 15:01:41+00:00,271.7067195757633,284.49164586551296,294.47024290922013,296.53271446426237,298.99679800371115,284.46064342739885,277.96449635190356,272.2610306974775,274.653079741384,263.4265337574365,254.93689290831728,246.28279764425955,242.50938914006963,225.03521082431214,211.38964158515614
102,2001-04-04 15:01:23+00:00,278.51134136324634,298.23552653218934,320.3843590019795,307.3596172470871,308.35953137765273,295.7826598078982,283.7693372787457,282.32323622117576,277.7847194343839,264.51174670762,255.22927880089628,245.89351683190114,242.7140259449361,225.33892610894847,206.33349515406286
103,2001-04-12 14:51:13+00:00,262.5728036453596,269.47141176392404,286.383668437406,283.1203481491943,294.86918211663203,280.94452883963675,273.9549071404462,269.0419387161315,264.0418965952249,252.15682166287567,243.26133616374955,235.4185827778928,226.23886117934023,201.64628809009952,190.7692648767814
104,2001-04-20 15:01:27+00:00,264.4189351388633,279.03914728864265,292.29281702771607,296.1893272664628,301.9657010810006,298.1581914813554,282.74481124155943,276.21530225635394,272.64417306331814,261.1483895129332,254.37173927204088,245.11690429047536,240.54030157406177,218.57791729321457,207.50850615145185
105,2001-07-01 14:51:43+00:00,,,,,,,,,,,,,,,
106,2002-01-17 15:00:09+00:00,265.17071385983274,293.04006171665196,305.518054256366,302.08933502668094,296.2241196768041,284.8110538435592,279.26939450480654,276.5649124550558,276.1922122062467,259.96604639151366,261.04040102445083,246.52230472953858,243.68318585078873,229.5340210129358,218.64741515794984
107,2002-02-18 15:00:11+00:00,264.7823260207445,293.7360370720396,304.84773188864716,299.963222499434,295.8626274081897,280.16160869275944,275.337946383356,268.1370338986969,263.712413045322,262.05707060672717,253.98248844103227,237.91936702698865,237.9790331017163,230.1039743144398,221.43423974526013
108,2002-03-06 15:00:16+00:00,302.26174093790615,314.69204246123127,319.8988890492943,314.9028867951016,305.86559187026893,303.0749282741675,301.27785126871777,307.2010998124596,301.0575530314813,295.86192515802713,,,,,
109,2002-03-22 15:00:08+00:00,285.5775579579637,301.907862406925,312.49971045515287,308.1900972800619,310.1712960766873,294.198245295769,291.8827396774274,294.6227922202961,286.3407022241921,277.5764273993594,264.68823514793144,258.4612250323527,251.46994028645543,240.4402988828138,232.94982110518646
110,2002-04-07 15:00:09+00:00,265.0972010760727,264.8154049991974,,,,,,,,248.8006365011558,,225.1882088054195,,,
111,2002-04-23 15:00:06+00:00,253.04675088098026,262.57693230881625,271.14764229898697,283.90392212601535,289.4445891906397,280.3256769909175,275.6665272597654,268.30534711556385,272.5468576728444,268.8726891380629,257.1254238676245,245.39586819324535,244.5208778317387,230.2119063286719,226.6305037342078
112,2002-11-01 14:59:10+00:00,,,,,,,,,,,,,,,
113,2003-02-05 14:59:58+00:00,271.7006523373805,291.99511340252343,301.1380984487528,298.18096864799634,297.0894442670908,281.0823258513153,267.47059380450554,269.053252800677,275.3984370254695,270.00777882393953,261.5821932887794,245.40314851033892,244.9709524782454,239.9393174815173,225.29273102566975
114,2003-02-21 15:00:01+00:00,272.0421488590576,283.2080447506889,298.37649526734464,294.6856896534951,297.66957736990946,294.45641483393223,287.81620038151607,290.5591075054632,282.78588565045163,270.9916056313369,258.54159035289314,249.27103315813562,250.4191227810136,232.3812301770003,219.88373367700393
115,2003-03-09 15:00:05+00:00,267.25942054771144,273.98357239157576,292.0085239304416,296.783471126131,299.132460901101,286.8356444476467,281.1682226880613,279.485032107878,277.7386415532344,268.34689637268553,261.443595743503,247.4984314032425,243.95314834927962,234.35638402723302,221.99193659204272
116,2003-03-25 14:59:58+00:00,277.87121480714916,293.1235218309631,304.53679272530997,308.96864643415114,293.20357816438235,291.1130324099296,274.24088561654173,273.7469797196992,268.3891666032049,243.26663224646381,235.4362577009593,254.91368918163488,256.4367905508803,246.6634137079609,234.93589208590427
117,2003-04-10 15:00:06+00:00,264.2472424766527,278.65480881105384,289.0823198525489,297.96923182085516,299.2243011885044,287.4662783174666,284.0114126360536,277.764570924074,273.08249432931933,260.14114819703786,254.21702228247102,253.90415848126537,249.2447150668265,228.80069266825495,219.85695264107108
118,2003-07-07 14:47:38+00:00,,,,,,,,,262.93366144669415,,,,,,
119,2003-08-16 14:59:45+00:00,226.15597430574718,231.9720045346677,239.26474670558162,248.66406968840658,264.3556169088933,251.1518998278658,250.3730249980087,254.23848743923216,252.8406433503421,247.19034429931432,239.11386604382258,236.4941826924273,228.24921707711718,215.62987359007096,208.7822132615171
120,2003-11-20 15:00:00+00:00,237.56495624278102,251.7943927052036,254.11650874229738,264.815298585872,264.8715818106937,276.4574915887377,275.4730189257272,270.32638371369393,268.30835715799543,262.0931167820761,256.09447784145664,245.77743789505206,241.89675385335562,233.38326946898047,233.5728146101885
121,2003-12-22 15:00:12+00:00,237.054300908862,252.46510825055208,268.805112235175,265.508063488273,274.16322421841744,269.5694821578531,265.4420450673788,264.45703137832186,260.15444160326047,264.3402078055162,261.89687383639694,257.3226013755691,249.99161811642912,244.68374976532775,243.82587608382357
122,2004-01-07 15:00:16+00:00,236.44370187955514,,,249.20681527666872,,,,,234.40132168572836,,,,,,
123,2004-01-23 15:00:22+00:00,272.6990800978491,291.5102501238401,295.845848089265,287.35027091727306,276.1410779203625,270.70598552854534,261.9084087436825,262.1735199637243,260.0738493511216,256.3325985504579,247.2108783733923,233.87320926766034,235.84310406388133,227.44795062785923,217.9885966298193
124,2004-01-31 14:50:12+00:00,261.43795746375224,280.2706456819869,283.0531087240901,276.82499515002,286.51183153744637,277.3290151249645,271.10989516404686,267.0243089707125,265.42759018442376,244.8073911233429,232.72289792496227,226.57633442433627,224.0442767262634,220.57743574963024,222.00956760009635
125,2004-02-08 15:00:27+00:00,,,,,,,,261.7205069728253,,,,,,,
126,2004-02-24 15:00:26+00:00,245.33077131478856,260.7430578292528,270.52953525843895,270.0527268325959,273.19712894719873,261.88081810880243,254.24439245763,,,243.45017274286562,236.9340423903118,236.48213359588547,233.1461993780587,217.5247956205634,208.34861832612955
127,2004-03-03 14:50:21+00:00,241.77969862555068,273.36702634174543,282.16220709297914,284.7024447317251,281.2053875147403,273.2515655512663,265.1583221824637,246.8379268867838,245.30111772075048,237.81541840520345,230.67321023245637,228.3151899383727,241.63731855965926,225.54468431959833,219.10233304543925
128,2004-03-11 15:00:35+00:00,249.93398255511875,269.52656251432325,281.5513465889587,278.1385206554909,275.5479199015406,262.3273321383467,256.99304603403573,258.0919668737178,236.3705785023375,202.8983338891797,218.47417026527663,220.88055100931132,222.64465483619415,218.88580117563998,218.69751767504079
129,2004-04-04 14:50:41+00:00,223.28645226602782,238.59930050414525,254.97873997155605,262.87769547051187,271.5440851180344,255.6187921956954,242.67009852561355,256.77168591317053,252.56267883100634,240.93869112461854,200.74516154594392,190.54113259386233,205.9780246546073,213.0978020051072,196.83834365488377
130,2004-04-12 15:00:32+00:00,221.84754056823945,238.28544504913793,248.23255787336973,254.31460266509407,258.17416198916396,253.71901370572635,250.5131920878007,255.3386491450904,248.0482611389824,241.74888015816617,232.14737799189115,227.47299177306658,,,
131,2004-05-06 14:51:38+00:00,,,,,,246.7468290902737,239.36348917728967,245.51027797370324,235.73617335505264,233.40467636375053,229.2891084704,223.74588946790635,217.7002720197443,207.40302993074363,198.15702348300147
132,2004-05-22 14:52:05+00:00,,,,,,,,,,,,,,,
133,2004-06-23 14:53:02+00:00,,,,,,,279.14642432589943,,,,,,,,
134,2004-12-08 15:00:30+00:00,238.23230593992128,246.5291483729203,256.27607170270164,254.23963664573517,258.04575601181256,251.44248007309466,250.02338597195404,248.0013778673571,244.22264570431093,243.8771168487193,242.06696478163178,244.02004958951773,244.90011383292736,244.0858006577052,243.3208914597392
135,2005-01-09 15:00:44+00:00,,,,,263.2756760927472,268.8508740784442,271.67140124948827,238.1281676733206,238.69654111422204,,,,,,
