,dates,mex0470-0000,mex0470-0001,mex0470-0002,mex0470-0003,mex0470-0004,mex0470-0005,mex0470-0006,mex0470-0007,mex0470-0008,mex0470-0009,mex0470-0010,mex0470-0011,mex0470-0012,mex0470-0013,mex0470-0014,mex0470-0015,mex0470-0016,mex0470-0017,mex0470-0018,mex0470-0019,mex0470-0020,mex0470-0021,mex0470-0022,mex0470-0023,mex0470-0024,mex0470-0025,mex0470-0026,mex0470-0027,mex0470-0028,mex0470-0029,mex0470-0030,mex0470-0031,mex0470-0032,mex0470-0033,mex0470-0034,mex0470-0035,mex0470-0036,mex0470-0037,mex0470-0038,mex0470-0039,mex0470-0040,mex0470-0041,mex0470-0042,mex0470-0043,mex0470-0044,mex0470-0045,mex0470-0046,mex0470-0047,mex0470-0048,mex0470-0049,mex0470-0050,mex0470-0051,mex0470-0052,mex0470-0053,mex0470-0054,mex0470-0055,mex0470-0056,mex0470-0057,mex0470-0058,mex0470-0059,mex0470-0060,mex0470-0061,mex0470-0062,mex0470-0063,mex0470-0064,mex0470-0065,mex0470-0066,mex0470-0067,mex0470-0068,mex0470-0069,mex0470-0070,mex0470-0071,mex0470-0072,mex0470-0073,mex0470-0074,mex0470-0075,mex0470-0076,mex0470-0077,mex0470-0078,mex0470-0079,mex0470-0080,mex0470-0081,mex0470-0082,mex0470-0083,mex0470-0084,mex0470-0085,mex0470-0086,mex0470-0087,mex0470-0088,mex0470-0089,mex0470-0090
0,1987-09-24 17:26:52+00:00,202.58207323645559,192.26811381161613,186.67463172401227,182.23780177124314,174.96903440053072,,175.79692073660436,176.9129518014081,178.27195683140988,176.8349717748634,175.8339384459353,174.92724976380373,172.20744903925277,170.07343166104386,164.45729351084998,160.49794944288107,163.45281063245852,161.74734258954612,,,,,,160.88398412652322,,160.89604942919271,161.60751611302172,163.7782525701021,167.25838436879042,171.06597543605852,,,177.1963064220487,180.61582666817634,179.1718348369805,174.78917675334114,176.53539300410972,174.0144851646241,,174.53517361492428,174.02960594247685,173.64808529218604,174.133322356901,175.57936014998342,174.14617315916212,174.8200531106137,174.99518496715143,173.96947948161423,,181.5124798071827,,,,192.48612191460714,191.32222921542848,192.97410489140717,185.77316101538617,184.16126289982685,178.74652725790145,,181.74998795348858,178.75198876447018,180.27600425349198,181.5069767088481,181.05220932659796,179.88991107994215,179.62312740402967,179.20991140470065,183.46653625509418,181.30102216683315,185.41012776991226,187.43249044572292,191.63557345699633,190.76039640828705,190.10314224047133,190.4913611051353,186.56486484124176,193.19228377517157,192.90385690433723,,195.34022772831278,,,,,,,,,,
1,1990-03-24 17:20:03+00:00,225.30939600994756,225.00954952443388,219.33978813088285,219.95612852774917,214.85380805168757,215.52306382197477,215.58739253873824,213.16962084055777,207.86092170467202,211.35310838194204,203.7179052064384,199.86326532763505,196.63264396659048,201.39239879025615,199.37162637048453,196.55668876384914,195.02835883030153,198.6320993849148,202.64819331374042,204.17072516502384,207.15228083523647,206.55037793650126,202.10171808524683,199.3580910002357,198.77706206397198,199.9071527874171,198.75477395593603,200.55114909752405,202.44444471826876,210.07174154721457,212.42483953979405,212.35925549926299,213.29742927447796,217.58006340264035,215.6448362772843,210.79495750267387,208.08927666853842,211.64580637392936,213.57444510244994,212.50822674782944,210.7937283180588,210.7463671401294,212.78713553549738,215.39255658131339,211.99314044668512,211.13632909320586,209.14406029655908,212.52843977560553,217.22297065444798,220.05072157935405,224.10289448565885,227.52178456751005,226.21734591335223,228.49770554928307,231.2153418674479,227.19839678204417,221.81025675717024,218.1792785627693,216.03916387368696,219.34343638399884,214.40230998752065,214.0613281749777,213.067935865464,211.67434241231598,212.00116368355663,209.36765450909107,214.85978168527788,215.22387023822208,214.41737601847888,213.93603305269215,215.56276221736778,222.10539866632942,222.24562769949546,226.1613035075843,224.97013423526855,227.09484877913022,226.13111109598492,228.81137108234122,228.18713952674113,232.48104602982045,235.02863784685175,233.88439061400044,233.16896531330764,232.8687542906497,236.61426122245234,236.6819419512534,236.5982704182125,233.68363061568238,237.76560565533876,242.76145722254705,272.47133810630396
2,1990-04-09 17:19:58+00:00,222.13187935742803,216.39108647906392,213.16179076205273,209.9062590805628,205.64921806185123,209.7931111911332,209.3906033803221,207.2906787132049,205.2866428162618,204.1528668429535,199.98227961945074,199.7706005812554,199.67118126279223,191.94220992886093,190.93088711799567,189.91929677966493,192.1181947602205,186.77263618186018,192.51169395262428,194.4750921024783,196.50546293923543,196.3755650064765,195.94588941590996,190.758506343068,188.4016225671552,190.21675584526315,193.23791259434418,195.83985506763136,201.524388052952,199.75222312495114,201.94315914101864,202.34065475235533,204.09562993441847,206.02530695980693,200.2090917149863,202.83417480852972,197.55000330454516,199.5897259601134,200.66732209219595,199.752008775327,201.6127473130419,201.0226557384339,198.89641104262782,199.96495924604196,198.85313120085218,202.25746525074396,203.50056400762952,206.84412136885672,209.14760374378494,208.809796146255,211.81307323794655,211.79674552732757,215.5694508688938,214.5006560283519,217.87691594229128,214.8992141387948,207.925880156963,210.4381268419063,212.13140644656812,207.45193050758155,205.55925639984494,204.47928052898715,203.32992356443182,202.34368628887827,198.98171802773965,200.62418119768603,199.4163053780979,203.6222702799979,204.9589615732878,208.78499915773864,208.22799270029654,211.78575393385722,211.76228850112759,214.31590467904974,214.51501925456284,218.02290856619936,221.0932053920464,220.43825892964446,220.7278425638524,223.24550038641894,228.39417228476177,226.05010191815177,229.38821918375243,226.58999352307436,224.01983436829852,226.34148714353947,223.71334031599116,222.30522070310627,225.4451002379763,233.27639277324585,264.66448072698853
3,1990-05-11 17:20:04+00:00,222.57555404826417,221.7117094891353,222.47189663216366,222.93293828384938,221.05142869187785,214.60436095806674,211.78630887359907,209.22678621190107,213.58132086499916,217.12562471938998,212.57939499025076,212.02359064291994,204.0910274828338,201.25121432011542,197.0003051646742,196.86627008323325,191.018300009482,201.43441053346885,200.27265913008432,201.2742011256865,203.76566366531608,199.7387364604753,199.18947122777917,195.2892289255121,198.65055166873577,202.53203037502726,210.58381914536287,213.69146946549856,214.52265660712823,211.59731201450094,213.6286221524912,208.2311905093228,213.25407183255444,216.09646617815466,220.09627914592076,214.67597059833764,212.00146485732648,209.783500957113,210.23347631608698,207.06366017753166,213.50833612581647,212.54147362945926,215.77767284082546,216.97996393002296,216.31342121497303,217.1548047739038,216.5566987909561,210.85923837551877,214.98240106594224,221.23559157022737,217.80206457221425,221.23339610287448,226.97861190328214,225.34805515006954,233.78895134567654,230.39693016473112,223.34981922288773,221.25242230912372,218.91262011265593,215.3387074360569,211.87060158349666,207.37636922150594,208.76473314730669,211.56006289343955,212.23161707899757,208.96598473282523,219.76310656744815,218.08677438105653,216.41536482961925,212.64021862739523,217.72671926121023,220.28312463417262,218.12265013750374,220.19430783548955,222.00258743384427,224.9881110077617,224.1288145215467,230.7031324026448,235.15497577568317,237.23385809595416,242.49186372246945,236.6888210779129,231.795494973925,233.16651959673652,233.89692674570912,230.2231442646209,231.20290140193686,228.29304855893395,234.7831443669566,246.2010785988375,284.07818099638786
4,1992-09-05 17:22:03+00:00,,,,,,,,,,,,,,,,,171.4265666585381,173.97636610746162,168.94528596686695,173.7077448942902,174.05390443269454,171.57430609150575,166.36996342534567,166.3024487676751,162.45031959967216,162.16497858668106,160.20619538332988,166.6889336369843,,169.94583197297618,169.60057383053018,171.63617182538513,171.30574893005522,177.79889872237737,174.96593674691346,172.6913513752383,172.5969834325216,168.6278819635758,165.28812814036314,166.19990962026264,165.05928331297383,168.8599160585709,167.26411536317613,168.58864492538828,168.82756896507783,165.62406887800955,174.31177890831822,173.16366738947494,174.07554553926593,172.92731541781114,175.84475681552692,,178.14816521890523,179.83044686040392,185.9144086380264,180.43030885170313,,179.7435880660214,176.4984451930374,171.95895013833837,171.6156569909796,171.07981613040303,166.7486968584431,166.1109402864089,160.2762481989437,161.87874421438414,165.89829332037618,166.60778551386008,172.69691101330852,177.2891018506286,179.83228928182942,178.55926878953028,179.81900442217346,182.47972164754202,182.717766446032,184.99280382248946,181.8987080705474,,186.27509780429307,188.46499168311627,,190.06762106977834,191.50729533240408,,184.75061970093168,183.9821391748063,187.06724614189386,,,,227.21000266779345
5,1993-01-27 17:21:34+00:00,189.41764882979103,174.1900737444141,165.18607934794676,166.55896805807458,163.36848208366007,162.2817240773174,161.47101819145973,159.57644872817392,160.89715045130006,164.1546318762669,168.02165314425233,162.81009711268578,,157.1350167508374,153.70883183618065,150.82296393553648,150.2091850606448,154.91373575532444,156.02070688646248,159.81730979444205,160.83549362795043,164.50649983194748,158.5383241863773,157.3699323340363,157.4360917245374,158.2687193102973,155.60322138663835,160.04976190357348,,160.6860414350184,160.81188953448014,164.0850576811889,171.03717602500774,176.5451369444599,174.4028408031433,174.32203007565374,168.64142040014514,170.8122947636441,171.9896444524524,,,164.1400468125624,162.28676632730404,180.06566331585026,201.99359199938368,182.95784571878735,172.33021511640177,,,195.59444400770548,206.81288318320384,216.53214019847275,,,,,,,,,,,,,176.26190444970658,169.50275527932033,171.07921301498806,176.4208538682072,176.20077785493677,181.59321565255112,179.19200851374026,179.80742134534864,180.8115746696867,184.64822189496007,179.34228847764638,179.1967673346752,182.0823688730237,,184.6697247864875,186.24022167479723,,183.99652859254374,176.8137582735198,,166.52557902960024,165.99693464473143,171.95398529024604,,,,213.93156724227606
6,1993-03-16 17:22:00+00:00,217.21243249318684,211.29243215180404,204.5785163048495,204.1489736139894,199.46062300592945,189.9973081856758,188.13585851427888,183.97613259725154,190.81665213324737,202.78854015143648,195.27637905256995,189.79378921226265,201.64828700250587,184.1033020879072,177.01603730048947,181.37719882489787,183.98160161314462,196.71451192310013,196.19043256834541,188.1414641869143,193.41068157616732,201.26807150637723,180.51062743050178,183.0041010281629,189.51454639178587,191.4234547244616,193.0913649631215,198.17634025772696,212.61925373558526,197.09333908502768,192.97991209888443,197.50669279063936,206.91970272706578,211.09101809509156,210.2561954885948,210.97080179620724,207.02698056808993,203.13755727474097,195.1662726644911,195.99166641405606,191.77184769108186,192.68550881912,197.95206139717905,198.58411353887521,205.61520145776143,210.26567668845286,209.93280943471942,205.69257503546552,201.87030069819667,204.27672283588055,207.8955611701624,207.2557008581455,216.2417931230354,218.3766836638907,223.4177685787855,219.72417106548517,213.56450021195894,204.83816995086784,202.48744845702416,200.24553974091225,194.95508744395792,193.36809291820444,191.2625643156689,196.55909596282459,196.44070898103084,192.0641855332939,190.37021598793643,192.72762288695017,188.5946049574602,192.18558381546532,195.986893524042,198.60990959185534,204.00750707022974,206.42255369067436,208.77011094262178,211.82172005649744,220.76317287783473,218.84317515416976,218.28945127330454,221.24819271604287,220.38223035869964,215.88968875536887,215.54928313207398,214.4594220167086,205.16049943864746,204.74027515021714,205.76852844009414,205.36280901074716,211.6996924495181,218.48352054104384,248.78357446833348
7,1993-04-01 17:22:02+00:00,213.72181229173128,212.4927059496357,201.4705170035559,201.91690488669462,204.8915888470853,195.76373578938768,190.71957149135102,189.89179449030388,186.3600421322336,192.7407191259705,191.42743389537515,192.77964019740818,189.2993907892338,188.27899646062482,185.39078629271273,182.17280068694095,181.42799855081245,182.97772652950522,185.54573324689085,180.90125279999984,185.84331838978272,185.99029269709607,180.63075394990932,180.00320191599317,181.7188424115196,193.46747687872036,196.18485349200324,190.49768413001914,191.06090008843915,190.46158972320353,191.07920808608284,188.67976229112418,195.44770579297625,197.27296545861577,191.2322620976617,194.9868899561385,196.20816757015274,193.31209990054148,188.84048113193404,189.66174005382186,191.02244262046753,187.96915474973738,182.63984150417141,184.564082104881,189.44414916795205,200.15744285220006,201.56697002165205,203.20305010479166,203.82697541801497,202.9082544872009,200.85805411150335,197.61113411226145,201.67039838967466,199.1938623313183,204.73989445903308,206.89294351757505,203.76118526219733,201.08436814822537,198.32640599249814,196.38183548149004,195.0777673566552,195.61182237109261,195.61090775389806,197.6906234539128,192.16474393431028,187.93876182870187,184.37494103374533,194.78384247659056,197.41729154938912,194.50993524808894,193.00961923874394,195.90822945266638,201.99718135170903,204.46977423994682,202.97570605049472,209.93044178388027,209.0565093361801,208.93112337134008,204.68048958063866,209.26971668293794,215.90754944378253,210.45196332423913,212.79420119877722,211.17031625451665,205.3166437497211,204.83269191596622,205.82689539326924,203.69403001772272,203.45680059940335,210.67838028039048,245.29196131414287
8,1993-04-17 17:22:11+00:00,203.77834822611567,202.3862083325838,194.60002829144258,187.56043528281742,185.0548285898248,178.59871660597108,172.99640889931663,168.6993196825349,173.68146639726854,171.80914395143367,183.12098476043042,179.79545918725267,176.56472539991302,179.97927743228723,173.73641134753873,172.54507752079707,176.5214565949961,177.405548816561,174.58439793605817,179.73513363760503,177.0812238055891,177.0120800739278,175.4549456717249,171.21409607793464,171.60585697351726,179.90687366073786,182.2401509648395,171.86584627029526,174.28657031482442,173.2702038177026,167.47527289943852,174.3961995152442,180.93238278828633,190.39415416689658,189.47869385151745,184.6966255570406,185.92295135813248,181.16211690920682,179.56476416677947,177.07191384067823,177.62106872738607,173.75469831470548,173.05080697103173,179.10724561378757,192.50924982863893,187.77502106356908,189.74183918399348,190.1043190919487,186.2136079212403,186.78435833036187,192.32833785247547,191.6146091876554,193.57987936204518,192.02505019521521,202.68440245175697,204.05329747886836,197.47854789807897,194.09709675767806,190.91990214357483,191.0532214013587,189.4272456748127,186.55642587028956,184.64157900250257,182.43694123614662,181.5661270500823,176.71831149574078,184.5497291599283,186.25067714438808,188.21835152142245,188.97761321536336,190.80303539091318,188.65623017614584,186.9631285087401,188.8697424839443,194.37611084992108,195.14937314259018,195.788677415356,191.49697954768072,203.67231340411374,211.702346006012,207.94647292742866,206.77719226078273,206.19897721681534,197.76176412039854,196.52464437680757,195.94275710210104,195.07540236981066,195.3325801039158,200.8968431428666,206.1758134894194,227.24868738201235
9,1993-06-20 17:22:18+00:00,190.396681285755,185.8047521680095,186.9919705833037,180.41910836438637,173.196931218349,169.03588332026416,163.44195661761816,161.7535076595629,164.57815596330872,169.92575007813053,168.29230413133791,163.26933622489545,160.56748942478742,161.3364492555688,160.09612929458663,158.30900744895195,158.61869473364644,159.66588526322164,163.695737323555,162.6309864760425,166.32188082771256,167.65366280908586,161.31573281583832,159.38964683086903,159.07496657369612,166.90039738186582,165.5948616362443,157.07525100557262,163.73080321173953,167.80769961481099,168.7143585055793,165.14720826948442,169.13264272341902,173.25684908462534,171.28091273518365,170.8348076759732,172.84537864607717,165.7155361976697,166.24270256528703,159.08539058776267,157.6778213008145,163.25174269778165,163.91178065956325,170.0924958491498,169.30473250331588,167.65927011420706,171.8862768585342,169.06469458743737,171.06664325306008,171.2950751642752,175.26304313231105,176.79691480913132,183.20012595911845,187.41534112109514,183.8750729125036,179.84319402372967,178.62689263219661,175.51776485081342,173.17291252311782,173.43577741125762,168.12190309245696,167.45744011746797,162.40105952745694,168.84755017875568,166.48506142938737,167.71602013712337,166.29201328697468,164.9388937682637,169.4858568608679,165.4740829215797,173.93358042086874,169.59787954243671,169.17386179419648,172.03501256877024,175.2622168590507,175.99228232020224,174.95537142122674,182.44588864171345,186.44456465835322,190.57388274381628,189.43636298551462,186.799687687451,184.57391125460367,188.74757601674492,183.20166862485948,183.8375166900223,178.1113344435645,177.85274111046655,181.71481890501371,188.86149656443,225.03982314561827
