,dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
0,1999-08-03 21:59:44+00:00,157.74436497902565,149.6246982941342,138.99843888494865,141.75064256409806,137.87274496948385,129.76858843855737,118.97642058033543,119.31827817285652,118.14095653435538,112.53922244428298,122.12728277668128,115.93776195858074,110.5938897814774,111.71980622362275,104.24355531697563,102.56377723621034,95.44885756530334,94.23214896816748,95.29346750940985,94.9896140890956,90.51270077475004,95.51991877411422,96.40254145901471,94.90853155081378,97.47404142543043,101.74810926244254,103.35056901095967,115.85170754178222,115.04829772328888,124.08088528378858,113.63553398202224,108.6909421065205,,,,99.1932286038902,95.45443891532176,89.79181742546729,93.97342454237831,114.20632136414511,118.86866932113057,103.98868663593743,95.94695412013238,104.90853043070115,102.70532495436743,102.79524511779195,97.78432923536667,101.80959696699244,103.56572296086293,110.3069797237439,129.2477502815351,128.2937158371278,126.94745060100448,100.92210576144959,104.0888430743751,100.26650875822808,100.06327887990251,99.26520171991004,103.26867587384555,97.19006023391123,100.82048811567739,104.55817118514256,109.67278137120641,113.25554481937081,124.06446241296172,132.909336916608,130.88872595519814,132.99356938819994,149.68072437776587,145.68400381466392,149.2839303125044,149.97348578074434,139.704953256751,134.88919953079508,131.62324390275097,133.86996994038802,128.23398100114883,
1,1999-08-28 21:53:35+00:00,165.39495739935327,161.70018837881733,156.13716708636466,153.12170574871635,147.91564565758702,141.21058738708592,139.65769893393957,139.16492659858866,135.32008112175203,134.82348691388026,130.74292591287127,129.76829976420652,127.25282228878942,120.75824241560488,119.79200583743004,118.54425903335607,114.42849242922362,112.9109756615928,112.62776307955772,110.64683953016488,113.86928079370298,118.15635010559426,115.86170905979994,119.00223459310656,121.39081295573452,123.13568110639989,125.87173758319084,134.21111903193253,133.13659727886346,142.2053226788029,136.58002011952195,129.56968089408443,125.91426992970557,122.64279056491664,115.9763298553612,120.15475731732079,118.02657742764421,119.54322825715528,122.45697011135067,122.63537664619463,129.97659037837602,126.2267692963257,127.06193431584809,131.1927802849862,131.3331277718395,123.83028216256905,120.6433544914201,122.99300101584453,123.24758024911579,122.36875814913425,122.38002951236858,126.49473429654411,127.39725976034487,124.14965470903724,125.84696557260537,125.83600138227743,121.3437470499284,119.71766845059881,122.46036067631812,124.51424966669882,127.10559296291262,132.13575574894318,139.1253990273789,141.95676607975238,149.44246293243398,151.194080229279,156.36061370307465,159.84997949637207,157.87814412663212,159.66081894749058,161.05351615411962,162.19741721738134,160.44214345917297,160.39126066705668,157.15384854338942,151.09119115962767,141.5658593700296,133.9849053059909
2,1999-09-13 21:53:29+00:00,163.15178221495268,157.251509074763,152.90871545444017,151.4191077054493,145.5228902813436,139.6817549367049,138.0262603179016,135.30671557683058,133.61498735379067,132.32377121233168,130.54302231015083,126.71377183609607,120.59327089936791,119.34152847577224,116.7747000153579,115.08670046525823,109.64184225356344,107.23050718225791,104.55007513570085,106.385989372063,108.40377939808533,111.96213761574596,114.96215368253428,112.63549228484779,118.23216785869195,123.07949095320599,130.50872415018864,132.72840909179513,132.9347137226754,149.56714249391237,137.97824410392528,128.0217472636348,124.63950475367484,117.77603425539075,114.01356469418349,110.979270004475,112.46027207400047,113.00334516252579,113.65518459183676,117.07105612159559,126.38928408513745,129.62167599873163,129.1681086710609,127.9270761271948,127.3816230305683,121.7889037739897,118.55278867319743,120.55837683511814,123.67892545296333,120.00546204377635,122.22817757307467,128.67288092923812,124.57540026529279,117.764311819178,116.87937009512584,115.2444083122222,121.07636228860537,115.62526220236253,121.21498828694493,122.02797720346335,126.43276110618416,128.88971254369125,134.6794899480244,139.01851005257427,144.27950042522278,146.84309556950407,150.7448664769139,152.88614414467546,152.75757111177018,156.96046744107363,159.91806472031882,157.02137169870267,155.2794637509697,155.7175746717489,156.24298749856862,147.78540362913915,143.82963102868348,135.48739128012653
3,1999-09-29 21:53:40+00:00,158.96836416572975,163.71262827430107,155.11568074755075,148.55451992467977,142.71260418107386,136.8900264064882,132.5594193220019,130.3162570506479,133.0336600696863,124.7328579417209,125.88246994591574,125.46567515144052,111.10688636615251,110.14675868567457,113.89817744418264,109.02039770054179,105.52383933807664,102.31027350661336,104.9474588982826,101.30110240662597,102.54673992743093,107.77332105142763,115.08462521634053,108.17744117718767,113.76173436122991,115.76530917146381,123.99468394844098,128.25622852241025,130.47600141148996,133.80756116164125,119.96106209711041,107.47999432715994,105.33488343529066,97.4900483744574,91.26665742309079,99.78750278461258,120.97675562307039,111.0528511128408,110.19025775864067,101.83479167010086,97.76452931874346,123.97052205464087,130.2538272061715,126.08996450653488,105.36357980013862,119.54433660301527,108.69811052119445,99.39444071260495,108.59789615730782,111.27432943320596,121.29032929988892,114.30491850133207,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1999-12-09 21:59:45+00:00,178.9845212214347,169.55332030978974,168.05138463167316,159.97626569056837,153.93880391873557,145.60069826588477,139.71420239328066,137.18309776925574,134.4042303754439,132.50616288859575,122.73161141420476,118.9117764245817,115.62077791278233,113.39597229105982,109.71569028351256,117.76340282617394,111.72318683459848,112.97802074700797,117.61424529692057,119.28857521182381,118.3821191984736,119.30715502211841,117.51665194426174,117.50649085292079,121.95999305006194,122.5204790464715,119.29755154290793,127.89242614950471,122.34586157125486,130.02307653411108,125.98049845943403,121.54130238934644,118.66805063612577,117.72703877051039,113.77188459409338,113.77653469287503,110.54113924940103,112.53275322429741,114.28169843763007,112.3712032341969,115.41410667869488,124.09382080576611,123.94883931521696,122.6784894713012,122.15483286027025,120.71952456452374,118.09926564388418,111.02572985165567,105.51870691837179,110.09802492324089,115.13838561402706,119.35864523344009,120.48070563611591,121.75125528800275,121.72921201813999,116.69929278820649,112.52540916237642,117.83117957239709,113.48934752072877,112.15010499254477,108.91329947807702,115.70689133345185,113.2478786984923,114.10219068010757,123.31490086917665,127.81392007813578,137.34889336409893,141.37195055239425,144.0955547499185,144.54336622312715,146.30082956755973,147.55085229662564,149.10933705708572,145.76242548601888,142.6316822996606,142.0556857484961,136.61846186416608,
5,1999-12-25 21:59:40+00:00,170.09156502584193,161.9502230789677,157.372619792351,157.11024990766143,145.02584057549655,136.84901570049695,134.5644219625661,132.6579374196003,129.04144203482116,122.37074944527293,121.0716124820396,115.10406862578087,113.44426212562294,112.47629407892923,112.27044180743735,104.49877402815507,111.30256870012073,106.06282370579605,107.27750618571213,110.79366035957467,110.51499530382267,109.30439817368786,107.63257051906993,111.82590805661252,115.67543142075105,116.22285294582724,113.1507529767058,114.87851986009511,116.09522127547184,119.64871243124784,117.30867064020372,113.91927856603591,110.72948005272052,108.43194428134129,103.57022864441305,104.87824904573898,102.5615715198431,108.21301868256938,105.20759002926323,107.47612234302986,115.68006307343009,120.40320657782286,118.71275115492818,121.03930889773355,114.8070405646257,109.52519470581316,109.14658554690818,113.62922432886926,113.74669809823914,102.54698177894385,107.61139918984402,109.4457152523925,112.13790524208812,110.66092148491451,105.531946185267,104.17229693616008,108.8983145622966,106.07466837444022,100.84517573882472,98.61877546951092,102.34146630317942,104.27406581150301,105.25305388681667,86.5906780275852,,,125.33109040790498,129.63692077566677,135.67568151203287,,,,,,,,,
6,2000-01-26 21:59:38+00:00,193.43384233964827,178.59880825779663,,,,,,142.28792247081702,140.11685899940778,137.00862587421915,127.9381337863789,112.99830941303419,90.57537287997624,114.02216701330903,121.8816883281263,120.96280189476082,132.71456435090624,128.54286329758952,122.66708841668314,,,116.05018285301846,121.91118915706491,128.34351191039363,135.0115409694398,129.71918759451566,127.59567787212707,127.03001167537349,133.22863619864967,134.31495754442665,129.07462591349142,124.09335951607973,128.9060526933647,126.0083604985672,120.00638347206846,120.97414503483333,130.18335558388983,117.81242609711057,138.30382173104917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.68262609114367,171.08508073349952,161.42417626875903,168.69983510103847,165.280248222554,147.1536625325093,
7,2000-03-14 21:59:23+00:00,178.47649369167763,171.17210583201796,166.18621359644115,165.10771133022718,158.6112086085785,148.7407411510966,144.52515887612947,,,147.26058017977073,132.9351965301781,127.39146335388126,124.49813258552986,131.52782910179326,133.31679236891017,135.82542567203703,131.29563596238182,128.4770448653399,125.9875248086524,124.05442149291427,124.46692061431841,124.02725762664133,128.05641561166308,130.2836044831561,134.69768466529254,136.62544928656894,137.63320698691118,140.59613766771952,140.06341420793143,143.08870550315538,137.6247722703569,131.76762919468865,130.08523196072008,132.28692653797836,132.4070210896724,131.0345203563527,131.23586267447462,128.9271926217171,129.40533617567118,138.54234256910402,142.10408048320033,149.05764759265227,148.7562321139058,146.8242655309504,138.09278959647514,136.52569473525503,135.76817391838023,136.55102095816255,136.92099135616303,136.2202488596477,143.44416360637513,141.50836297752326,132.84946011961182,131.42544429835334,132.69838515057236,133.39209865784795,135.83197131222755,135.2488294587747,131.03344289123504,132.53251536528938,134.13763837411526,136.35542143645353,139.00426684232485,143.58044019062177,146.21590870887306,147.90617308129958,153.79173945749505,159.75811821713074,173.30308127113918,172.6748164647592,166.53013670423394,168.65245998570907,162.2646455078783,165.48130607514477,163.66801285337982,152.49666177727116,154.3470724389453,157.9505968753904
8,2000-03-30 21:59:21+00:00,172.28895010846685,169.54810179941032,166.60818956616515,162.05466074354925,156.32804760319905,149.94888932362906,141.9657449111469,142.39119322076525,138.69858815488908,139.64104065066968,132.57665517319313,130.5926837551347,130.15380297781817,132.1201994525321,129.87537368828785,130.107946418613,125.88950813706106,121.24691833360855,121.54700112125153,121.83675004112861,123.67589279855592,124.70755843632247,125.16807621130633,127.20995576119171,130.20768007082648,134.2380478552478,138.53805566745856,139.24079856419615,137.18460891024358,136.51798581472255,131.48990417149201,126.97728866088192,127.43327034641308,128.84251951976356,128.30098239664997,127.53737734100822,125.24421999552735,126.37983053203101,125.76181775558474,128.87618420632202,133.44708278634482,138.18724849602359,137.82235782837625,141.90514313451487,139.9427183317813,133.40254593949058,128.8870829219578,129.813558842497,128.9262926196702,129.15590725505496,133.7599598105138,131.296916567282,133.7728486153406,133.48482265020533,130.19314597957936,129.39973197043895,130.30357735130963,129.28612564336456,132.7471200754495,130.61313104511794,131.59800280654275,135.4534882063042,136.1419752293592,140.8146264032784,146.41963316452762,142.5984846940682,144.83174573159894,159.0002351490254,164.91221228360888,173.31551192170514,174.05863904188175,164.62610278342873,163.97459435843243,160.42799312629597,163.63914024566327,159.10080872896978,157.05639877395492,148.78204479558218
9,2000-05-26 21:52:36+00:00,166.0728612618351,166.55963208899738,152.19515136370268,152.5904161297346,148.215269077783,142.5828050204728,128.5347306334138,133.06619612255977,132.07316964352924,129.31928563728727,125.06208055129588,117.62480048345125,108.64279888907743,110.57480004590555,114.29135254437976,109.07134359725458,109.7815255689036,114.78369368175387,109.32750712370115,107.60029752887475,116.57870000985288,116.16612957510732,111.88138750202212,112.9637341355298,116.86775448960637,116.09724677535695,121.56671850563102,124.84978117590158,124.92736545857848,124.58957957862626,105.9307935571175,106.9069859654755,,,,111.16598339505632,108.26227549409737,109.56598369926328,112.08578926579511,117.49655523054861,117.13803832198712,122.47668100977273,126.99408969538348,128.39491267886066,125.83889483503009,119.77348850151871,118.07961208114601,117.11566953741386,107.11992608208523,105.00453126952128,111.20427429907136,118.37938049837928,116.69419620760394,110.45315744403663,110.73451654014261,109.61414661996278,107.67033073967963,111.6404921453017,111.63485920030305,111.05194708098928,115.59396812028389,114.10775475077202,121.04206713614869,121.31256376124091,162.65949092026452,164.796854980073,152.88079813885003,159.27097698618297,158.6871280179827,150.99103323435696,159.3892418660425,159.74752117648134,155.9727820212336,141.3795585280937,132.72292810621207,135.98356513029827,,7.869161498263563
