,dates,mex0104-0000,mex0104-0001,mex0104-0002,mex0104-0003,mex0104-0004,mex0104-0005,mex0104-0006,mex0104-0007,mex0104-0008,mex0104-0009,mex0104-0010,mex0104-0011,mex0104-0012,mex0104-0013,mex0104-0014,mex0104-0015,mex0104-0016,mex0104-0017,mex0104-0018,mex0104-0019,mex0104-0020,mex0104-0021,mex0104-0022,mex0104-0023,mex0104-0024,mex0104-0025,mex0104-0026,mex0104-0027,mex0104-0028,mex0104-0029,mex0104-0030,mex0104-0031,mex0104-0032,mex0104-0033,mex0104-0034,mex0104-0035,mex0104-0036,mex0104-0037,mex0104-0038,mex0104-0039,mex0104-0040,mex0104-0041,mex0104-0042,mex0104-0043,mex0104-0044,mex0104-0045,mex0104-0046,mex0104-0047,mex0104-0048,mex0104-0049,mex0104-0050,mex0104-0051
0,1986-01-13 16:09:40+00:00,,,,,,,,,,,,,,,,,,,,,36.27997642779849,,2.9636598268195753,,,,,66.93164050672421,43.4175165992932,26.917763207723496,21.020301760820498,12.361105611417146,14.773473845298184,15.387783420355177,24.17321915184153,36.89610873882832,44.61280902251552,52.58143179142761,13.97801483795398,-8.387850716070448,,14.779370785042964,47.71762844385118,64.66050398605144,68.47986972153944,88.8573629672305,132.20588069490768,182.26473988807453,190.76459562642884,200.77208533097152,214.45994041411876,224.70256851010078
1,1986-03-18 16:08:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,116.10776454831274,60.0708706769446,32.53723485426459,17.608220101839507,7.348222196110692,,,,11.310177069585988,24.951132429257616,34.53282721700338,43.12584011803732,6.237281192645877,,,15.022791458034513,46.32214169376763,60.85449935773175,66.7750493360965,87.14355098797999,124.55295120428806,172.73892835736677,191.42245043049584,206.41725447513278,221.1810494217719,240.48645249572598
2,1986-04-03 16:07:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.24544079602835,64.74921933817967,84.71159365626866,122.6045341984249,162.6566367429034,176.56674356929767,207.60887305344573,223.295111942765,198.7132101398792
3,1986-04-19 16:07:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.858888234475618,44.718406935660774,48.71646255968228,69.11507698659068,101.53959469991662,145.04009844434609,167.85324372018974,186.78980913192183,209.69770594638197,218.66343075014103
4,1986-05-05 16:07:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.717695719215,35.34356895465172,40.761248337467045,64.57440116482968,102.12037295732064,147.8624983784155,172.60805226952422,188.5480307585578,193.19518921902625,200.9718169084072
5,1986-09-10 16:02:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,124.92383287912085,44.42772307182958,12.480871597862903,0.41248195385409336,,,,,,,,,,,,5.691162297966918,28.60798054159014,45.10571457342005,46.81903224156093,66.2954957248359,106.834080298016,170.67238665300593,182.44726417179837,190.63074160154102,193.6122867381934,215.0062103170221
6,1986-09-26 16:02:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,104.36781415969362,40.98139284710045,12.795126846121557,10.506813921034013,,,,,,,,,,,,8.965719017478184,37.02506524183292,48.27759459930046,44.07342147816202,69.1945060969494,101.92441664066516,164.10665230350926,186.2804134389758,189.63665306614334,196.76969895302204,229.18279452850746
7,1987-07-27 16:07:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,111.76767621535795,56.64888647436656,29.676571032444194,23.317841016425664,15.344737442686085,11.141393492923585,10.989004483343773,17.01266501330983,24.255058348221162,31.603646121522278,41.3519354185807,47.563071682569365,13.724353664940903,1.2950316976653662,,3.3228844175511094,29.92237952037873,38.916210311264564,45.16430588890988,64.11854028029434,102.86255757126017,170.71994779650268,205.15198750935048,212.5247919615057,,241.2251295076593
8,1990-03-13 16:02:52+00:00,,,,,,,,,,,,,,,,,,,,,36.93873229502909,,12.898595418753523,,,,,154.8011293362114,133.9766369636576,111.3493002616272,95.14034105636365,86.28973731714505,79.95574902468172,90.81536185367648,94.06673857193836,106.34386143660467,115.22658054394026,124.08803760255138,87.12355562222339,71.94859740197036,67.12202543289968,78.74103967917571,101.86945669531481,117.7031208298309,146.233419186013,177.86249093621893,218.22372784131358,,,,,276.7354054910661
9,1990-03-29 16:02:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,182.8235193690369,,,,,,,,,,,118.90914893588896,73.52954449468311,51.12739842482972,51.762611568963585,56.13895672182694,82.45274966243271,106.71596651070753,129.65219568072158,161.0339067692245,207.25979646237442,,,,,265.7092888591006
