,dates,chi0100-0000,chi0100-0001,chi0100-0002,chi0100-0003,chi0100-0004,chi0100-0005,chi0100-0006
0,1984-07-15 14:11:57+00:00,205.01587067835018,206.063585448788,209.23953458743074,206.37577168239227,220.15126068472307,210.59083817530745,214.48000304529597
1,1985-03-05 14:07:29+00:00,205.7676962119947,209.24319563412845,212.5640006168453,215.58127369250872,228.77041999259683,219.44039641083594,218.28242812848026
2,1985-03-28 14:13:37+00:00,220.5506451728439,,225.9764758771338,216.00962527418903,220.62630752407514,209.73769449990482,215.7399395719471
3,1986-02-04 14:04:00+00:00,216.65852671862882,217.34423516216998,215.18658222376388,213.37444871056545,223.36295780052822,220.26358015133854,223.08495083216164
4,1986-09-16 13:57:34+00:00,208.74852719066297,209.1101107963792,212.8100060894762,208.64372693028255,229.53115890397092,222.80297910527486,215.8238667489106
5,1986-10-18 13:56:32+00:00,198.97684221943993,193.74490664974007,198.61270397209708,203.57083565237195,216.16124599159716,210.41604580801413,204.83975819173904
6,1987-03-18 14:05:13+00:00,211.41219904750082,210.88677456496475,218.28031498318472,224.18775721323587,233.57857316915099,226.93682763903044,225.44794173328197
7,1987-11-22 14:05:16+00:00,210.93592463116963,210.79013440722485,219.00767534885256,211.23582962181035,217.33246924078543,217.50454960821273,224.2730504534164
8,1987-11-29 14:11:33+00:00,198.59306410967434,199.02531364429424,206.56328758243106,208.4754588831789,221.53157710435926,216.66935679510058,213.75572269394988
9,1988-01-25 14:06:19+00:00,205.22878878205884,203.02734852152238,211.2297907004353,213.40727431601408,224.59352598903516,217.36927620093294,217.0028335796433
10,1988-02-01 14:12:38+00:00,199.86940200520854,201.74065507061644,212.63253200523147,215.09037968354232,224.76873138132194,222.50555032826568,216.3442908096047
11,1988-02-17 14:12:53+00:00,186.1505260513591,187.44905410391482,197.19663181497322,207.29503901221656,215.2491371489145,201.58640877405855,203.48505362443117
12,1988-02-26 14:06:49+00:00,211.3153862961863,213.51614072890692,214.7938755322026,214.89674710545808,228.30029594677512,223.20545065950145,223.00499573913606
13,1988-03-04 14:13:03+00:00,200.98418758944985,198.89401614667366,209.02628670711943,211.0216224145527,223.15617854538894,216.65500077763383,218.51714562271653
14,1988-04-14 14:07:09+00:00,203.85279449431894,207.16347448830444,209.0068831223486,216.05258090639992,223.31135550813948,219.54957936151166,217.36492030304902
15,1988-04-21 14:13:23+00:00,201.21891246417812,202.1248828192542,209.4998024384715,208.4753733446955,222.2967825688172,211.24266877036754,217.68056601240698
16,1988-05-16 14:07:27+00:00,203.18691730666524,203.25562087946645,210.60517252084225,211.45552138760183,222.07683595703622,216.83656433887523,219.42832007726318
17,1988-06-01 14:07:33+00:00,210.6319793583142,210.08050643399184,212.7954986610735,210.73746813959553,229.94689401475628,217.21925184564216,222.89062076046426
18,1988-06-17 14:07:39+00:00,203.19284449820293,203.88174365863594,208.11423014008426,208.9567937233345,224.13380422049647,219.02422914914118,223.99751140797318
19,1988-11-08 14:07:39+00:00,211.86733556209953,210.18893786420998,214.19995362454725,215.45875365395435,230.02822894020395,227.4623594673629,220.43259586441533
20,1988-11-15 14:13:49+00:00,206.48908452899065,202.33958347142163,208.8346062701059,213.57487282092416,223.7262522112726,216.7635384215181,217.35126741643856
21,1988-11-24 14:07:39+00:00,202.4869023590197,205.7469869248892,207.52364272558822,215.696500210629,226.6822820720169,217.569222670836,217.88080178920413
22,1988-12-01 14:13:48+00:00,204.76862138765347,199.87172138849215,210.69506947582713,213.7363368451507,224.1835067967652,217.51219937323745,217.17768553452993
23,1988-12-26 14:07:23+00:00,206.4943623273102,209.08960925852324,211.02457962532353,217.31670864113534,227.84805373760287,222.62229884577098,222.9167982976853
