,dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
13,2000-08-03 22:10:43+00:00,,,,297.3642911260063,,314.8758658961507,306.36266779294857,279.3363401810106,,,,,,,253.92364697542837,,,254.46712901888304,254.32797729842486,257.88155970363385,248.41931560365026,251.00958441783382,259.5353998241599,268.72467100066336,268.8706746433059,,,,,,,,238.67417609295603,256.28172387057043,279.15622715093855,291.28536648407356,263.1797154850498,249.31018375667693,241.64970837801542,255.50170931660261,283.0032009793301,,,,,,248.574043432661,261.7438833266973,269.6746581957221,,267.69506386739096,
14,2000-08-19 22:10:38+00:00,,294.7764302137036,,289.6633613737262,,308.9990757797143,301.58855028506036,275.2051502284882,,,,,,,256.30482452875805,,264.06818704228573,263.6530670196233,262.51801131591174,237.52732750925102,248.34031786077688,263.61722162840573,279.28741144347333,283.44150544663074,,,,,,,,,262.66688720265455,275.74200702081106,268.7117650097711,248.2304082594509,236.76115807135392,232.2998943362755,246.08096337363477,272.06534381709395,274.1098924699916,,,,,,,267.8036240157355,,264.7982400025307,254.55095800577962,
15,2000-09-04 22:10:22+00:00,,,,,,288.54851797095216,278.76007628913055,267.12296365207686,,,,,257.21801560225407,,,260.65227516953536,256.8725794405248,254.09000888070503,255.0285531915036,250.75579121978348,252.5975019794661,257.33066736500984,275.5126292881895,289.11847757082677,,,,,282.5608026015671,,,268.6852536146007,247.89615620229122,259.16616337269426,259.62516319727746,243.5752391067675,249.0189821409957,231.2320460833788,266.6783056377771,290.5540837618076,294.20590387585554,,,,,,,248.4932761107575,253.43485194607848,251.08536130245704,258.99307508060616,
16,2000-09-13 22:04:02+00:00,,,,,268.89678994120095,,,,216.4113109742328,214.9683017236926,225.96374327994545,,,,,,,,,,,,,,248.583065104331,229.0005675318993,226.73373217325752,224.79915346512556,,248.80922421691633,256.8166450598786,,,,,,,252.19339679172913,,,,216.8065598272529,217.35346289288975,220.9321785802722,212.63486219929928,,,,,,,248.7276510245482
17,2000-09-20 22:10:03+00:00,,301.5624505047816,,287.8433870741114,,284.6767767576519,269.8820692084054,258.92127123866146,,,,,254.25213358062825,,,,240.102599259925,242.1852323441165,248.92312811837292,250.34163379303294,255.29656876347696,264.50266500869617,272.0146398473563,266.23842552302744,,,,,,,,,,237.7488276435778,,240.530320642121,252.02908290996473,,256.70820966130464,,,229.54632568869582,233.72822994354166,,,223.3720324229933,,230.0232882073135,251.44757784851808,255.54937590104316,227.88394965632298,302.76026411898056
18,2000-11-07 22:09:53+00:00,265.7073847715836,,300.5017072065689,279.90567082976014,282.5418075320402,,,,,,,,,,,,,,,246.5305585772336,256.04712856159887,,,,250.92795547685807,248.93838764225504,,,,,,,,,,,254.46187648148575,259.5641799578079,,,,228.03815895052085,225.76819004571522,236.9545555154474,,,,,244.7946028260387,,223.54551461301466,357.1816242779821
19,2000-12-18 22:03:49+00:00,,,,,,319.0428931577396,,298.33393877289205,,,,,,,,259.97852116679746,261.4545421899135,270.54854929967564,282.8859663156418,,,284.94488113579393,294.2530345831747,297.8236266775767,,,,,,,,304.1898304966032,289.0385646895233,280.3781756343328,258.6500266519539,275.27591211155726,,,,286.3574487867924,261.81174074988826,,,,,,271.92717121727685,269.0558577680562,,271.4562112429729,,342.59898913446
20,2001-01-10 22:10:03+00:00,284.25622835132106,,308.24356485565914,275.34228830332944,287.34019390124035,,,,,,,,,,,,,,,247.15790709843805,254.5164327540414,,,,273.54086031061803,261.218846423152,250.2675255999568,,,,,,,,,,263.9076053341253,266.5794337400589,277.91747540219467,275.0185270243925,,248.08133270607703,232.68358926104867,234.54325331198544,236.55852808846404,255.27820630520338,,,263.65034496764406,,247.50474163022704,411.6711339937332
21,2001-02-20 22:03:48+00:00,298.1048686703057,,321.5781649897589,299.9654028945752,314.64785972049305,,,,264.79781635473387,,,,,263.4578856929252,,272.8512649564006,,,263.34077225500914,258.4199245611229,265.1105228886497,,,,297.17324070480396,,,,,,297.58888641219613,,,299.55248227950744,,304.616198344772,281.3959020027445,282.69966837069404,288.8515206201554,291.3858159149397,286.56861920113687,270.93845855044066,,261.50655295448297,,269.266249683946,266.8166894742006,275.258952028642,277.2653810382494,,267.6605457019152,425.13677287949696
22,2001-03-08 22:03:44+00:00,,,,,,,,,236.14392699193462,231.49109006972418,,,,,,,,,240.09346020442652,,248.75626287875212,,,,,252.14683661312333,243.8352593339859,,,,,,,,,,,,,,,,235.61035255831192,238.85453763320447,235.0490574380219,254.86668733082035,242.58076211464981,249.5710897412705,257.41689970821204,,241.3547263569785,
23,2001-03-15 22:09:51+00:00,,,,,273.60729074054024,284.20676466870646,,279.99005832828965,,,,,,,,,,,,,,,,,,,,,,,,,,260.2064902630378,274.1523075006071,277.24810824300283,282.74973894644233,,273.420972828795,276.329982492467,,283.9266626946513,,,,,,252.49282321595862,279.54143099804196,271.61001104331257,,335.846737699211
24,2001-03-31 22:09:43+00:00,,314.0382247734183,,,,279.4616752614458,273.85877536576527,284.1257580070762,,,,,,,,262.3907192359948,267.1259801631152,281.854642071681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.82276533752758,265.9329549255938,268.81170798921465,,306.58835126127724
25,2001-05-11 22:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,244.18485342186054,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2001-05-27 22:03:12+00:00,,350.30890589409194,,245.30128505059872,261.6700550334546,273.7965624940781,276.22221906749206,281.9798647607138,,,266.7132951747686,,234.94480870524308,207.974347845154,,,,,188.2154273052563,182.49609296613886,,247.52435244932062,265.69127991489023,269.75794873128467,259.33631986405334,,,,,,242.5567685825481,,,,220.09013279836824,246.1026331145889,243.24962149304073,257.5926466404124,244.09851617763712,247.93650442505157,255.24939086727122,252.2345697979143,,,,,,209.44484294932744,240.14215757574308,243.42619268508105,,280.1029359427174
27,2001-07-05 22:08:57+00:00,,,287.8934922185607,,,,,,215.39044590431666,222.13643453727693,,235.6810291524401,,,,,,,,,222.99997070555222,,,,251.56641360777368,232.1902134458458,227.87605893473219,227.01511175510228,,,,,,,,,,,,,,250.7443998030257,246.9059100524123,246.03224414221935,235.4167016551739,235.80768041278756,229.4605942522232,235.579070347873,239.6697517222088,,217.68974123168942,
28,2001-07-14 22:02:45+00:00,,,,289.3700198780818,283.3886905202169,284.0848858643847,267.7490743370016,258.5443257887612,,,,,,,275.22023692670683,266.00552511628536,260.61048421303957,259.7763879225767,,259.73082568857836,253.22781811471594,254.8949780854283,259.3336316661994,264.6875903909045,,,,,266.989982839676,,271.6671727661664,,,,259.7881488863865,260.2888277631755,267.26286056298994,274.72413331335133,263.81089236343627,257.76958717638473,267.86046960065045,,,,,,,,250.16387639065707,242.070027888571,244.92851258470952,270.9561217447551
29,2001-08-15 22:02:14+00:00,262.3401029643085,,290.42895089706354,,282.4772960931009,,,,,,,,,,,,,,245.44766980980097,252.0969774814496,251.76606258792117,,,,258.3541719514067,259.2846300667878,,257.9537135175679,,,,,,266.4367777031803,,,256.3417362469736,,258.1636167558148,262.83078625344643,265.01695917363406,260.25870844019124,251.10524491316417,,,,,242.83596003116483,255.80151048222405,243.03854289617428,244.26926991692136,
30,2001-08-31 22:02:05+00:00,261.78226986471043,,,,280.3029868341902,,,,227.74954579477392,,,,,,,,,,,235.64290918584211,239.79166418667197,,,,251.20551953646552,246.6699913484839,241.1269411834725,,,,,,,,,,,,251.86335692879328,255.34293470776822,259.13404270713875,244.68849587271117,236.95768948091413,228.31677014666093,224.90047819134338,233.20813906513627,229.25604786421044,,248.68376563320177,234.2532757246903,224.61295926372756,
31,2001-09-23 22:08:03+00:00,,,,293.7051045681867,,303.3116023012248,287.16801300065276,270.7323584499317,,,265.3591898923865,,,,270.8578059883376,265.4852807971172,263.2523196649076,262.09624154349433,261.75056025120773,261.36637126518474,256.3208082048355,254.63951383455017,264.06576667728143,265.27780199488245,,,,,,,266.234181707432,,,,252.58932250129325,262.0492649032216,271.1259019301767,278.8302075542405,,269.3752630826239,261.16215643495104,,,,,,,,262.63407737945914,252.34854446107678,245.4227202981536,283.5472943412345
32,2001-10-02 22:01:40+00:00,294.0637821764045,,311.88835317274123,,309.13526600516104,,,,,,,257.3185927369473,,,,,,,264.45416641353063,271.89809166668283,271.78860943148504,281.0909950221927,281.4895268517846,283.45200115268364,276.4194147584236,264.9669389094808,,,,,,,,,,,265.8376179021399,,277.0040591124901,284.31567045702025,288.5980336951852,273.12456757844586,264.071522248535,,,,,258.65400431485847,269.96075737705036,261.2515014128156,255.51068345538712,395.1934729701366
33,2001-11-03 22:01:46+00:00,292.8772777813457,,300.3418045724818,,289.02685041632134,,,,,,,,,,,,,,262.44384702128013,252.69150930547823,254.56728622052475,255.3748369001883,250.726688936989,260.2358292058696,264.7484223246216,,,,,,,,,,258.22363263584083,,252.49643078390739,,265.0772269604812,275.14314903072324,279.44723124555657,271.02906486590626,,,,249.13261419081408,,258.21855023922933,263.5224922120947,246.67154028641286,242.95312565899684,
34,2001-12-21 22:02:05+00:00,,,,331.7358377055029,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.083569255,289.12478145370176,278.21117820691944,,,,,,,,,,,,,,,,,,
35,2002-02-07 22:02:17+00:00,303.6289291812142,311.43736432723955,288.07592069735364,,282.0497229016613,,,,251.19862754773604,,,,,,,,,,252.09948335033488,262.04012673998034,270.4323124446652,257.3741997633371,252.91792232297857,236.2653731900099,,216.7960688824628,211.158314033121,,,240.03007503066678,,285.8813422552729,,300.906909974081,235.6421190868026,246.89101365557752,,281.5665849630309,293.01658828196304,,,,218.653972502161,232.34025701710104,225.55917236524914,216.13609187876253,210.15293934569294,,233.48881266978864,258.767547117389,254.59506116812864,
36,2002-02-14 22:08:29+00:00,335.9904100816579,340.9100106756748,,,316.3022368496879,,304.59828295982936,,,,,,,,,,284.80752355367,283.08078978483996,284.0640308148618,288.2745506169071,301.0501671542405,303.8732136058172,302.4291772732149,303.6686435901465,301.5915441060402,,,,297.7285643198077,,,,,,,286.34570050007096,282.40817570808883,285.4528948495443,285.2689047893899,285.9807304270909,287.90740482262214,273.81807118411007,276.2131094685637,,,,,262.3938861053075,264.04342193957837,259.70017050759765,263.0911384083439,399.55659940583047
37,2002-03-02 22:08:32+00:00,,245.58066483849495,,,,,269.8542394690354,285.6789278102755,,,243.4545592740301,,,,,,,248.15159487040773,250.75485236975453,255.618159902531,252.364712486197,258.88287983865956,265.4587599041424,259.76097104852965,263.8008631185863,,,,,,,,,,228.74572936904286,,235.77389112262074,239.05862703711787,238.01559531305185,241.69866952684754,241.7012334743736,238.0765071814826,228.3294776519369,218.7261930520034,,,,216.48917857726232,239.29740801788785,216.695765731488,223.33936865752162,
38,2002-03-11 22:02:19+00:00,,292.18396662474134,298.91891275658566,,,,,,231.41932840466487,,245.96873532268938,,,,,,269.48108437967653,,259.69800967339876,269.5991642119709,268.41304773801886,274.55570117417034,276.1396051725559,281.4743530974003,274.5720549883716,255.64719637867148,246.51850639573036,245.63439365259066,,,,,,,,267.37905248219835,,,248.50739935526454,249.47107178643802,258.21017673476035,248.3991228227191,230.49773952209765,236.1492111664393,228.86496808643037,,,,241.38008928154255,232.03044643261356,226.97171041460297,
39,2002-03-27 22:02:13+00:00,,303.7028444584125,,,,,,,,,,,,,,,,,,257.1145084858883,260.50962992131525,276.6260313767482,284.794402057993,,,,264.357348760996,,,296.8386309180544,,,,,,309.6969269489305,292.8320189755008,302.4797665473406,297.45289844381966,300.1858820623877,,,,278.17850630528034,237.67030265521063,248.2410683720056,241.64434395502212,,272.0637004144325,,227.75813888094427,
40,2002-04-03 22:08:21+00:00,316.3299425777572,,,307.7174354031258,,,,,,,,,,,,,,,,,192.0641728082387,158.1713502114025,,177.61507557147954,,154.5422617483977,,,,,,238.12676899395615,261.98081713459044,237.4430865588503,,,,,252.73271261125456,,,,,,,,,,,,,
41,2002-05-30 22:02:01+00:00,316.66384403750607,,,,306.5194652186374,310.0668324578803,291.3282836554977,275.5983007965438,,,,,,,,,,244.50743586278386,259.5861095003655,,,,,,,,,,,,,,,,,238.83965028446127,246.93991417204703,255.2322720157345,266.873317253581,,,,,,,,,231.62129101603063,251.6133599058957,,218.46584826850412,
42,2002-08-25 22:07:36+00:00,,268.14770587759887,263.274841953647,,,,,,183.97965484603213,141.93885770694092,,,,,,,,,,,208.65670537324561,219.39031822836034,222.76098760648102,218.67036612815923,,192.43011484683495,195.85655601255087,196.21066923415123,,,,,,,,,,,,,191.04124290093782,,179.2280171982661,,165.04476380196556,180.5583885991809,185.79614663991822,,,185.3962115636879,,
43,2002-10-05 22:01:07+00:00,,292.56095731843635,294.9610462134187,,,,,,210.5693530537674,204.75714794034803,219.26978189968048,,,,,,,,,251.01327300400115,257.370923141559,265.56769166156636,262.16947221635047,275.01192964597016,255.78876509403779,235.83850651103788,225.5460501894693,213.27118782253152,,,,,,,253.81468797530835,,,,,,258.0997339801699,231.10326436069622,227.4722636437899,238.39590555320643,229.73130681599926,234.19644279908164,222.5357776043845,,,220.4673347326503,,
44,2002-11-13 22:07:30+00:00,297.67778260119866,,,288.5939783635884,292.80114689243806,290.94058596803904,278.8799264888242,,,,,,,,,,260.9548240120728,264.1047134610974,266.1366127938324,,,,,,,,,,280.0057291819162,,,,,261.59293472810725,,259.6206398228159,271.5627313942107,273.56425332924323,266.0472231086845,256.3187203091065,241.46262280428934,242.66891802291494,,,,,237.67460271017418,248.55573955598095,262.8524633579822,254.84296666646728,249.72722147784683,368.7455226892723
45,2002-11-22 22:01:33+00:00,,,,287.8360757363352,,,,,232.74267412462802,214.9079809162283,,216.34526560663176,,,,,,,,227.72249565011583,239.32941341536076,243.36814347037864,244.58280802798478,243.28023526867702,239.89929664105847,239.66002241013027,231.46135452796875,234.80835922787782,257.71659002411263,,,,,,254.61815239213075,266.80552735019796,269.30337469211145,260.8136230483876,257.0116830362558,257.4608103522976,260.28131157706747,234.042525418547,241.57230453715667,261.0528670895489,,,,243.86901160512744,252.13505268587738,238.4557301187182,231.86769736012118,
46,2002-11-29 22:07:49+00:00,285.1465156260721,,,304.05444077690584,290.08605644507486,,277.10839691509545,,,,,240.9624027302862,,,,,250.69936980459923,257.5535805531085,261.935747675586,257.7628892456539,253.46799748450528,260.0737604054094,268.43013164898196,266.1480794264648,,,,,,,,,,,255.49120807908724,259.7851718897181,265.6613679805674,266.5849148769,254.86746832297692,258.4382338477183,248.59229105522726,238.2728916609897,245.58801918335436,,,,236.63678523004845,,253.1351266866867,250.87910370856704,241.9495903883536,331.64679224904836
47,2002-12-31 22:07:56+00:00,288.2377762042698,311.4395906490622,311.5392980801023,,,,,,234.028831076294,,,239.55611067735055,,,,,,,,253.64228536050786,264.57431152935146,277.3878025563034,266.9604135363561,272.789316640715,263.09600815660565,255.65589512590276,258.11920334810316,,,,,,,265.34738465721347,,265.43373666085216,,262.5823094947396,272.42008650776916,265.42449089008363,265.2989799391348,241.69407910921876,239.48652368270407,255.49911422903926,,253.60152937324298,,241.65041644075956,249.49661888280508,241.56376589044862,245.72859078066878,
48,2003-02-01 22:08:09+00:00,271.61272742490144,288.5106825598318,288.37455894901757,,,,,,227.4859469231974,,,,,,,,,,,,242.11431887734747,250.86679874901066,243.4074529816033,256.6192453472381,260.6529172907122,243.26067688252132,230.28249804048215,215.1068820000085,,,,,,,,,249.47943669020356,252.64290792030607,253.75319166140758,252.62446768236572,251.2467635442455,233.9167181929978,229.63147309898307,230.4229650919923,231.97660579457573,238.10849646251714,228.90127609543902,236.81959046630996,243.7610057452409,238.22162714038654,241.86697115584613,
49,2003-02-26 22:02:04+00:00,274.74022645977914,297.49665455474246,306.98623216208307,302.15291699520924,306.4233967312698,303.04761569258244,,,253.22036764058393,,,259.50633116567496,,,,,267.7351377156466,276.09102537301897,275.23720852676524,273.42927013550354,269.079909540842,266.4865655308827,264.88977024072193,269.94017015360754,276.3727358716587,,,,,,,,248.1707652849157,262.8720700901091,,,,252.7280916861072,270.27122603889904,273.67132491264437,272.70791490550295,,249.9978307830223,249.1947141746717,,246.8770036843221,247.71070340195791,259.8245270617841,263.70277127222874,259.7110489217792,256.90589541027447,
50,2003-03-05 22:08:19+00:00,,327.0184391700381,326.577923324674,308.7649921898181,311.49599393504565,,300.86732101006095,,,,,,,,276.4232554649596,,277.16921112949746,283.115496585318,279.1272749288584,275.8672038362803,264.96411581989577,270.9415177021998,269.8382681598386,282.13290094112415,296.74218240838036,,,,,,281.2835834142597,,244.4378316620196,260.9685182426678,,292.4078072269465,287.0219655515437,284.8741376777612,287.3198867981466,288.84890492679824,284.9501311246224,,,265.67801801205997,,,,261.7938431090483,283.26743735489447,278.1231145029489,273.2121647336922,390.70875026655506
51,2003-03-21 22:08:15+00:00,,,,306.5194072433609,309.6204776898056,306.6620201312921,289.2697009040707,268.9914157557664,,,,,,,,,,,,275.49291524237964,278.10154968352447,278.4351828816094,283.575970846492,286.5101758003148,306.1344445570547,,,,,277.28130022444856,274.83041878877964,274.2981565640128,,258.1318131414493,274.6991442074779,298.61544532983527,307.11150488226554,297.6070763594576,296.23767719984255,,,,,,,,,266.1284869846922,,,,339.9308696627561
52,2003-05-24 22:08:16+00:00,252.09914646832567,288.2647157813798,306.8344588396006,282.38023978447075,275.91728093442816,,,,239.05379791620234,,,,254.56112898268074,,261.62047819168237,,257.111913558442,257.92415586875467,260.8354951060704,260.41167868025934,259.59382668546954,261.2235041944986,273.36574397725553,261.1715398422697,255.93565969828526,,,,,,,,,261.1055685751816,,268.80425160732904,272.0253807823418,266.6439029633421,270.8001423757123,268.0520532351681,261.86218474982996,,,,,244.94667094415553,254.55537211838575,,272.64888554741407,251.44638651334105,245.84194503744138,298.0770832268427
53,2003-07-20 22:01:56+00:00,,,313.1284993080603,,,,,,,,,243.4982812922695,,,,,,,,,,,263.38684033969207,255.83017020625803,258.2739081158402,,,,,,,,,,,,256.7941961799509,264.41457867174825,254.68752160752058,248.06127587494746,226.24902012706917,,,257.12429348892397,,,,,,,206.96193453666157,234.40331449828457
54,2003-07-28 21:50:04+00:00,,,,,,,,,,191.73726763512707,199.11673662425898,,,,,,,,,223.87989245546981,,,,,,215.07960104630018,219.2728009026439,210.24821546966095,236.27958974861997,,,,,,,,,,238.2010508543513,225.78340319220987,223.6892308634218,213.72100906057813,208.65395516641598,,216.90768861379547,,,,215.56769786893858,,200.18422706865175,361.912948489518
55,2003-08-28 22:07:57+00:00,268.1693476140698,,,,,,,,,,,,,,,,,239.22789069998947,,235.6030028586132,,,,,,229.97868813754812,227.8491165124676,226.3459163615677,,,,,,,,,,,258.0993942701727,252.1155752969487,255.20101511048568,241.61545842279767,237.21247405793116,,221.40959949661044,,,,,,,
56,2003-08-29 21:50:38+00:00,,315.8655778535516,,282.6198184901058,,,,,212.35229150328527,207.4589557647827,,,,,,,,240.5987267145917,,238.16829807370033,247.74667958427082,254.14284097718357,261.47764195878597,,,233.93103622166228,227.92859866757658,,,,,,207.5767802509106,,,266.469871415789,262.2125409306939,260.43721170811165,251.79134917439754,249.6137013150775,246.39590972541743,247.31489183409892,242.52578022106778,,231.71480510300697,,,,239.4174461394281,236.66434346866893,222.96325796475017,
57,2003-09-14 21:50:54+00:00,,,370.599832651411,,283.17706660232255,,,,214.44465323680691,,,,228.38270078253143,,,,248.61404412460658,254.99215073209893,259.4804818400051,256.6490837234642,255.2700543573585,260.3458022090477,266.64692055446307,242.57037969984327,,225.2779658733974,,248.65903561861703,,,243.79956070949157,,,237.40087705806425,,265.5686130488778,269.27418656601924,265.08461367911326,259.08381167702555,252.86760262959712,252.0337613038883,261.49676700611457,,,,,,,243.03667617421988,239.72974510339802,236.32983814655128,330.39306001045287
58,2003-10-16 21:51:19+00:00,,,,,,301.6809290140194,274.65403916178695,259.7898619308207,,,,286.0720157115408,,,,311.069045232772,,,298.70233088572314,297.92024274315696,,,293.69921917104284,,299.30469471382435,,,,,280.36712370786154,,273.3168196844734,,,288.74100020522945,311.3551034560789,303.4726242619706,,,,,,,,,,277.4503077989194,283.41071102696964,,,,322.120467055777
59,2003-10-24 22:01:46+00:00,,,,,,,,230.9932788934421,,196.98460642720255,211.46180759123632,,,,,,,,,,,,,,,242.77107949918317,232.86913977601336,228.32255005212892,,,,,,,,,,,,,,,,,,,,,,,,
