dates,nzd0246-0000,nzd0246-0001,nzd0246-0002,nzd0246-0003,nzd0246-0004,nzd0246-0005,nzd0246-0006,nzd0246-0007,nzd0246-0008,nzd0246-0009,nzd0246-0010,nzd0246-0011,nzd0246-0012,nzd0246-0013,nzd0246-0014,satname
2014-09-29 22:04:16+00:00,343.75,353.62,364.07,367.82,357.67,357.18,,,,348.84,349.89,355.20,362.86,356.83,355.50,L7
2014-12-02 22:04:48+00:00,325.81,343.43,359.55,358.12,,,356.32,357.56,350.34,336.90,340.19,352.38,359.65,354.82,355.36,L7
2015-01-03 22:04:58+00:00,335.22,348.65,364.51,357.35,359.84,348.89,362.88,366.53,,,,357.77,363.12,373.66,394.47,L7
2015-03-24 22:05:28+00:00,337.93,341.86,360.10,,,,360.06,356.80,349.72,350.02,349.58,354.90,362.39,357.21,361.58,L7
2015-04-01 22:05:25+00:00,320.88,336.91,363.68,356.80,354.02,348.59,363.33,359.32,349.23,344.76,347.68,353.83,367.31,373.87,359.75,L8
2015-04-25 22:05:18+00:00,,360.94,378.01,375.74,373.89,374.48,,385.67,380.63,366.62,373.98,377.53,379.79,375.75,,L7
2015-05-27 22:05:30+00:00,,,,360.80,356.00,351.72,363.11,387.15,363.62,349.38,351.94,360.43,369.99,364.45,366.57,L7
2015-06-04 22:05:36+00:00,332.88,345.73,373.09,364.87,362.33,350.18,367.51,368.49,359.04,352.40,348.50,349.83,363.13,365.43,338.01,L8
2015-07-22 22:05:37+00:00,335.76,344.84,361.39,362.00,357.34,356.24,380.55,370.64,361.47,349.43,356.84,362.33,366.71,358.98,,L8
2015-08-15 22:06:16+00:00,,,,359.89,358.30,347.41,368.44,371.22,356.51,345.65,339.39,346.61,358.19,357.24,336.29,L7
2015-09-24 22:06:25+00:00,325.34,341.98,355.54,352.99,350.02,346.72,358.11,351.17,347.85,333.44,338.14,350.33,364.70,358.10,356.57,L8
2016-01-22 22:07:45+00:00,,,,356.21,358.43,345.48,362.67,355.35,349.84,344.19,346.97,357.11,360.71,367.54,379.68,L7
2016-03-02 22:06:19+00:00,,346.69,360.68,365.76,349.03,358.08,390.59,369.21,348.62,337.18,344.34,,,355.96,,L8
2016-05-21 22:05:38+00:00,338.31,346.51,361.38,362.88,361.18,349.65,365.21,363.82,356.35,348.88,354.02,364.55,362.92,364.11,339.23,L8
2016-06-30 22:08:35+00:00,355.34,362.67,375.55,,,,363.22,360.26,361.70,358.20,349.49,357.92,366.15,362.29,354.19,L7
2016-07-08 22:05:56+00:00,342.94,351.56,369.68,362.96,361.54,357.33,365.15,360.82,357.43,350.63,353.43,357.70,365.43,356.26,357.30,L8
2016-08-01 22:09:02+00:00,331.77,337.46,360.50,355.75,353.83,343.01,356.37,,,330.49,332.86,338.50,348.08,352.43,334.54,L7
2016-08-17 22:08:39+00:00,329.63,349.26,369.38,364.94,368.64,358.12,377.55,377.53,362.94,348.49,348.90,358.17,,,359.74,L7
2016-09-10 22:06:15+00:00,333.14,346.80,365.72,364.84,362.23,361.81,400.10,384.58,378.82,351.65,356.69,369.10,377.96,368.90,375.21,L8
2016-09-18 22:09:09+00:00,330.27,346.91,368.83,359.96,359.91,349.42,367.80,373.32,358.16,342.51,,339.71,,,,L7
2016-12-15 22:06:18+00:00,314.88,329.50,359.57,345.51,353.52,344.44,367.34,367.71,352.21,345.94,343.55,348.64,349.78,357.55,,L8
2017-02-17 22:06:21+00:00,319.19,333.94,355.60,352.75,347.46,347.07,357.98,360.77,359.57,351.72,344.39,366.52,,,,L8
2017-04-14 22:08:46+00:00,,,359.47,354.38,356.37,346.04,357.39,369.63,356.03,,,,,,344.57,L7
2017-04-22 22:05:24+00:00,342.28,344.43,368.32,364.25,360.72,357.91,362.71,361.07,359.28,349.27,350.10,355.67,368.20,364.70,396.33,L8
2017-04-30 22:08:28+00:00,335.06,342.26,359.92,354.52,354.48,350.09,361.20,,,346.61,342.76,350.34,363.53,363.57,370.40,L7
2017-05-24 22:05:58+00:00,348.32,355.52,382.99,371.37,371.95,365.81,383.21,379.37,369.76,361.75,359.51,365.89,371.85,373.88,399.47,L8
2017-06-25 22:05:47+00:00,340.24,345.93,374.60,362.37,364.52,362.07,379.23,378.99,363.76,359.93,360.06,361.15,369.14,375.86,,L8
2017-07-27 22:05:58+00:00,344.50,350.72,366.43,362.06,363.06,356.71,360.07,360.04,359.67,355.94,355.70,357.25,357.54,357.63,393.45,L8
2017-08-20 22:08:38+00:00,335.74,347.07,365.68,359.09,,,,367.87,356.51,345.20,344.85,354.64,361.23,367.78,,L7
2017-11-16 22:06:40+00:00,342.61,355.00,377.56,371.53,368.12,362.55,372.50,372.15,361.82,356.17,355.46,365.36,369.69,374.72,411.28,L8
2017-12-02 22:06:10+00:00,,,,,,,,,,,,362.56,379.26,367.40,410.32,L8
2017-12-26 22:08:16+00:00,333.45,,,,360.70,358.92,378.39,367.51,363.23,348.06,348.26,353.09,364.40,357.66,373.86,L7
2018-01-11 22:08:02+00:00,338.76,350.20,369.29,370.09,368.64,367.44,365.38,,,,357.71,361.62,370.34,369.44,373.29,L7
2018-01-19 22:06:02+00:00,326.27,337.18,367.15,361.83,356.11,343.92,361.68,354.87,351.00,353.57,345.50,355.83,360.72,363.33,351.10,L8
2018-02-04 22:05:53+00:00,341.26,351.80,372.44,368.87,365.56,355.92,366.74,365.67,361.60,362.61,359.79,361.82,367.49,368.52,364.29,L8
2018-03-08 22:05:39+00:00,338.03,352.20,373.48,368.71,362.09,360.15,370.72,365.32,363.60,361.69,364.47,363.65,372.02,365.15,393.59,L8
2018-05-03 22:06:50+00:00,,,,,,,381.17,370.72,363.25,361.71,355.81,366.08,373.75,373.85,339.66,L7
