dates,nzd0246-0000,nzd0246-0001,nzd0246-0002,nzd0246-0003,nzd0246-0004,nzd0246-0005,nzd0246-0006,nzd0246-0007,nzd0246-0008,nzd0246-0009,nzd0246-0010,nzd0246-0011,nzd0246-0012,nzd0246-0013,nzd0246-0014,satname
2001-03-01 21:56:21+00:00,344.23,358.32,380.63,375.50,373.41,370.71,377.41,366.90,363.37,357.17,359.63,364.46,378.00,372.65,371.99,L7
2001-03-17 21:56:40+00:00,347.66,361.16,380.81,376.30,373.65,370.40,381.13,370.24,366.81,357.28,360.28,365.89,378.73,371.85,372.61,L7
2001-04-18 21:56:09+00:00,352.62,361.16,380.81,376.30,373.65,370.40,381.13,370.24,366.81,357.28,356.30,362.96,373.26,366.38,365.57,L7
2001-05-20 21:56:16+00:00,350.96,353.98,369.83,366.90,364.79,360.33,374.92,369.36,363.63,353.75,352.83,359.71,367.55,362.02,358.97,L7
2001-06-05 21:56:04+00:00,352.26,357.60,373.23,368.59,365.43,360.87,375.48,371.34,362.61,353.84,352.96,359.14,366.79,363.61,354.54,L7
2001-09-09 21:54:36+00:00,360.98,367.97,376.41,372.92,369.02,363.17,383.63,377.85,366.85,355.35,354.28,359.72,366.22,362.22,353.82,L7
2001-09-25 21:54:52+00:00,362.00,368.09,376.98,375.17,368.86,364.40,386.34,378.65,368.33,355.52,354.30,358.88,365.13,361.54,359.47,L7
2001-10-11 21:54:33+00:00,362.00,368.09,376.98,375.17,368.86,364.40,386.34,378.65,368.33,354.49,354.04,358.51,364.97,360.71,361.22,L7
2002-02-16 21:55:18+00:00,364.67,375.96,385.47,385.89,378.60,376.08,395.33,382.39,377.19,360.67,364.17,367.59,374.89,366.00,379.71,L7
2002-06-24 21:54:28+00:00,353.25,365.44,389.11,379.01,377.86,370.89,378.33,377.39,369.24,362.03,362.72,369.58,373.49,374.11,353.75,L7
2002-07-10 21:54:25+00:00,351.18,363.73,385.13,376.88,373.84,365.86,377.07,376.19,365.26,356.21,356.55,364.79,368.83,368.40,351.83,L7
2002-08-27 21:54:00+00:00,347.12,357.72,381.14,373.20,368.04,359.41,371.95,370.65,358.84,349.22,348.35,356.17,361.54,362.24,346.14,L7
2002-10-14 21:54:07+00:00,345.77,358.63,380.52,373.86,369.00,361.98,375.76,371.75,362.49,351.39,351.89,360.91,366.04,364.34,346.14,L7
2002-12-01 21:54:16+00:00,344.44,357.31,380.10,372.88,368.64,361.77,374.36,370.52,361.41,351.51,352.82,360.46,367.47,366.03,349.47,L7
2003-01-18 21:54:54+00:00,338.27,353.82,376.95,371.52,368.46,362.27,373.49,367.83,360.83,352.56,353.28,359.48,368.12,366.08,356.49,L7
2003-02-19 21:55:06+00:00,335.46,350.70,374.72,368.72,366.51,359.64,370.84,365.81,358.93,350.65,351.15,358.70,366.29,365.29,353.32,L7
2003-04-24 21:54:46+00:00,336.23,349.26,371.27,365.11,365.23,358.20,368.09,365.44,357.93,351.16,349.87,357.69,366.03,366.62,362.56,L7
2003-07-21 21:42:33+00:00,345.99,355.47,368.93,364.33,359.94,356.52,362.73,363.40,361.26,351.19,351.97,360.73,366.43,362.22,364.41,L5
2003-07-29 21:54:29+00:00,347.15,355.82,373.81,366.76,363.23,359.22,367.47,367.14,362.67,353.67,352.95,361.65,366.52,362.22,364.41,L7
2003-08-06 21:43:15+00:00,344.71,351.04,370.65,364.69,358.98,354.15,361.04,364.83,365.10,358.11,351.96,359.34,364.38,359.65,363.37,L5
2003-08-30 21:54:22+00:00,349.83,354.25,371.87,364.79,358.64,354.98,361.75,365.14,364.94,358.23,352.53,358.00,362.62,356.50,360.66,L7
2003-10-25 21:44:04+00:00,350.35,356.57,378.06,366.18,360.73,354.65,363.75,367.41,365.05,358.48,352.28,358.68,363.18,359.46,352.55,L5
2003-11-18 21:55:03+00:00,350.35,356.57,378.06,366.18,361.12,355.50,366.33,367.86,365.81,356.11,352.00,358.93,364.38,358.24,360.39,L7
2003-12-04 21:54:43+00:00,346.88,355.46,376.78,365.28,361.12,355.50,367.75,367.66,364.38,354.50,351.38,358.50,364.37,358.93,365.96,L7
2004-02-14 21:45:21+00:00,337.37,352.82,374.00,362.60,361.88,356.47,371.52,364.73,356.41,345.25,345.49,353.96,362.57,356.36,364.57,L5
2004-03-01 21:45:26+00:00,336.36,351.48,373.92,365.25,362.53,354.53,369.35,361.69,354.69,344.18,343.78,352.31,364.86,357.60,368.68,L5
2004-03-09 21:55:15+00:00,338.65,352.80,375.32,367.15,364.58,356.64,370.89,363.34,355.73,346.14,345.53,353.73,364.27,357.60,368.68,L7
2004-03-25 21:55:42+00:00,338.16,352.14,374.20,366.78,364.87,357.56,370.61,363.58,355.76,346.64,345.53,353.73,364.27,359.76,367.68,L7
2004-04-02 21:45:42+00:00,338.16,352.14,374.20,366.78,364.87,356.08,369.81,363.54,356.09,350.32,344.75,352.56,362.61,358.40,367.68,L5
2004-04-18 21:46:13+00:00,339.60,353.06,375.83,368.37,367.14,357.79,371.65,366.44,357.27,351.56,347.27,354.99,365.00,362.28,367.18,L5
2004-05-20 21:47:08+00:00,340.34,352.39,374.21,367.88,366.97,357.03,370.55,365.71,356.16,352.94,347.55,354.53,363.59,363.20,361.93,L5
2004-06-05 21:47:12+00:00,341.22,351.18,373.67,367.82,366.36,356.25,369.14,364.79,355.60,352.60,345.68,352.89,361.49,361.30,347.04,L5
2004-07-07 21:48:33+00:00,341.41,351.23,372.54,366.85,364.66,355.84,366.68,363.95,355.65,350.31,344.07,350.96,360.57,359.56,343.39,L5
2004-07-23 21:48:33+00:00,341.44,351.36,371.87,366.80,364.62,355.86,368.48,364.09,355.03,349.77,344.58,351.11,361.00,358.53,343.68,L5
2004-07-31 21:54:51+00:00,342.43,352.05,373.54,367.52,365.74,356.64,369.94,366.11,355.03,349.77,344.58,352.67,361.94,360.40,344.89,L7
2004-08-24 21:49:18+00:00,343.57,352.71,373.51,368.03,366.62,356.95,371.48,367.70,356.65,350.58,347.09,353.84,363.01,361.61,345.91,L5
2004-09-09 21:50:07+00:00,344.32,352.69,372.57,367.12,365.99,357.11,372.59,369.58,358.39,351.59,348.33,355.07,363.62,361.64,346.10,L5
2004-09-25 21:50:07+00:00,344.79,352.99,373.08,367.36,365.23,355.74,371.84,368.94,357.71,351.03,347.75,353.99,362.44,359.76,342.98,L5
2004-12-06 21:55:35+00:00,342.70,347.87,365.58,361.53,359.26,352.77,370.90,366.94,355.29,343.43,345.83,351.26,361.56,355.34,344.48,L7
2005-01-23 21:55:49+00:00,343.02,345.82,365.59,360.76,359.44,352.13,372.47,369.19,357.88,345.99,347.54,354.25,362.31,358.89,351.12,L7
2005-01-31 21:52:21+00:00,337.01,342.44,359.84,358.21,356.29,350.84,369.18,365.75,360.00,347.33,348.81,351.72,362.24,356.31,355.31,L5
2005-02-08 21:55:35+00:00,335.02,342.98,362.89,359.42,357.44,350.84,369.18,365.75,359.75,347.74,347.70,351.39,361.70,357.55,351.92,L7
2005-03-28 21:56:06+00:00,336.09,342.18,363.78,358.66,356.43,350.14,369.00,369.31,362.32,348.75,346.17,352.44,363.78,364.61,354.07,L7
2005-04-05 21:53:07+00:00,336.73,342.94,363.91,358.24,355.80,348.93,366.67,365.83,360.22,347.36,345.65,353.08,362.90,363.09,352.10,L5
2005-04-13 21:55:36+00:00,336.36,342.78,364.03,358.37,355.81,349.75,365.59,365.94,360.22,347.36,345.65,352.53,362.17,361.82,355.19,L7
2005-04-21 21:53:34+00:00,337.58,344.12,365.78,359.39,356.86,350.29,365.83,365.17,358.71,346.75,344.29,351.23,360.77,360.54,352.63,L5
2005-08-03 21:55:49+00:00,339.40,347.94,371.11,363.60,360.29,352.56,364.58,363.75,355.80,346.19,341.03,349.86,358.98,360.20,344.97,L7
2005-08-19 21:55:44+00:00,342.61,350.22,372.56,365.32,362.30,355.16,368.85,368.39,358.21,348.07,343.64,349.89,358.98,361.48,346.98,L7
2005-08-27 21:54:08+00:00,341.18,349.53,377.06,366.59,364.15,355.33,374.05,367.82,357.68,346.83,343.24,352.08,359.54,359.86,344.29,L5
2005-09-20 21:55:30+00:00,341.18,349.53,375.01,364.85,362.73,353.28,372.21,367.13,357.63,345.41,342.96,351.87,359.05,360.08,343.42,L7
2006-01-10 21:55:52+00:00,339.34,349.58,376.87,365.70,365.41,354.17,377.45,368.83,358.57,344.96,343.50,353.71,359.26,361.26,334.01,L7
2006-01-26 21:56:24+00:00,339.34,349.58,376.87,365.70,362.96,351.83,373.13,365.33,356.17,343.59,341.47,349.72,357.90,359.17,336.03,L7
2006-02-03 21:56:42+00:00,337.42,348.83,376.22,365.25,362.17,351.97,375.29,365.73,358.50,343.95,343.88,353.75,361.66,358.91,337.06,L5
2006-02-27 21:56:31+00:00,336.94,348.55,364.40,358.73,358.68,349.38,369.20,365.12,358.92,341.14,342.27,351.39,364.39,363.94,344.42,L7
2006-03-15 21:56:08+00:00,336.94,348.55,364.40,358.73,359.38,350.13,369.21,365.83,358.62,340.80,340.44,349.40,362.49,364.17,343.22,L7
2006-03-31 21:56:06+00:00,336.94,348.55,369.24,364.12,361.70,353.64,371.85,368.69,359.96,344.75,343.57,352.22,364.74,366.12,345.69,L7
2006-05-18 21:56:30+00:00,338.28,349.92,369.14,365.45,362.42,355.17,374.37,369.79,361.92,344.75,343.57,352.22,365.88,365.41,348.37,L7
2006-06-19 21:56:24+00:00,338.38,349.56,368.74,365.43,363.34,355.17,374.37,369.79,363.41,347.56,345.01,352.88,368.36,365.19,349.02,L7
2006-06-27 21:58:48+00:00,341.19,350.92,369.77,366.37,364.02,356.25,374.90,370.93,364.15,348.40,345.27,352.97,367.92,364.84,347.88,L5
2006-07-13 21:59:02+00:00,342.74,350.77,370.92,366.02,363.68,355.10,374.68,371.55,364.41,348.51,345.37,352.52,366.28,363.52,344.54,L5
2006-07-21 21:55:45+00:00,341.92,350.29,370.92,366.02,363.68,354.93,373.02,370.30,363.33,347.80,344.67,351.79,365.48,362.39,342.94,L7
2006-08-22 21:55:41+00:00,342.17,349.75,370.53,366.65,366.25,356.72,373.13,372.73,363.44,347.91,344.52,350.61,364.46,362.96,342.09,L7
2007-02-14 21:56:27+00:00,335.74,342.29,363.67,356.94,357.72,354.37,366.79,363.04,354.86,342.97,340.14,343.12,357.05,354.11,334.54,L7
2007-04-19 21:56:31+00:00,333.19,342.02,369.75,364.89,368.24,363.47,373.74,371.07,361.45,352.75,348.70,353.23,365.07,378.56,353.25,L7
2007-05-21 21:56:21+00:00,334.39,343.15,369.29,363.54,365.68,359.98,368.85,365.92,358.40,349.52,345.93,350.79,365.07,378.56,353.25,L7
2007-07-24 21:56:11+00:00,335.77,347.96,368.24,362.67,365.68,359.98,371.34,366.70,360.73,350.06,346.70,351.85,365.34,367.35,360.79,L7
2007-09-26 21:55:47+00:00,338.65,352.11,373.76,366.90,370.83,363.39,375.01,372.14,363.25,352.80,350.97,357.92,370.28,367.35,360.79,L7
2007-12-31 21:56:23+00:00,339.32,355.53,373.76,366.95,373.16,365.26,385.18,379.06,373.03,354.52,353.35,364.52,373.18,360.01,376.08,L7
2008-03-03 22:02:28+00:00,339.72,358.42,364.40,373.87,339.57,365.26,388.37,384.07,375.69,355.94,355.53,369.27,376.84,363.88,383.83,L5
2008-03-20 21:56:34+00:00,339.72,350.63,360.26,359.22,340.55,355.93,375.54,372.42,363.07,348.63,355.53,369.27,363.66,352.65,347.27,L7
2008-04-05 21:56:34+00:00,337.44,348.38,356.18,352.62,337.77,352.55,374.78,371.56,361.05,344.19,352.82,371.35,354.29,354.46,338.60,L7
2008-05-07 21:56:28+00:00,339.91,348.30,359.76,357.52,345.03,354.64,375.08,375.06,361.05,344.19,352.82,365.02,356.19,356.93,338.06,L7
2008-06-24 21:55:40+00:00,339.91,348.42,359.12,358.95,347.37,354.75,371.81,370.75,359.12,344.46,352.86,362.05,356.19,357.24,338.06,L7
2008-08-27 21:55:06+00:00,341.74,349.77,361.76,360.99,350.34,353.33,365.74,365.57,351.99,343.77,346.97,354.62,348.87,355.58,322.80,L7
2008-12-25 21:50:58+00:00,343.57,360.09,372.38,358.01,360.75,357.17,369.19,366.11,359.06,352.22,343.37,346.27,351.07,358.89,345.68,L5
2009-02-03 21:55:49+00:00,337.51,355.35,367.20,359.50,358.96,356.14,370.91,363.45,358.44,352.22,343.37,346.27,356.90,357.38,345.68,L7
2009-03-23 21:56:15+00:00,338.95,352.76,369.01,361.76,361.44,358.54,373.22,366.95,359.60,352.90,352.19,351.84,360.30,357.38,345.68,L7
2009-07-13 21:56:45+00:00,336.38,350.38,381.16,383.98,364.00,364.66,381.51,372.33,361.52,347.08,349.72,368.25,362.15,344.75,329.84,L7
2009-11-26 21:56:52+00:00,344.08,362.11,392.21,394.54,366.58,365.56,374.72,360.60,350.14,341.40,357.90,369.19,370.96,358.46,352.35,L5
2009-12-20 21:57:31+00:00,341.21,356.62,386.14,384.34,365.55,364.85,373.31,360.60,350.14,341.40,347.62,369.19,370.96,358.46,352.35,L7
2010-01-13 21:57:13+00:00,343.44,356.66,376.38,369.09,364.25,358.29,363.43,346.12,342.38,343.98,349.44,358.10,375.27,375.10,365.21,L5
2010-01-29 21:57:17+00:00,342.47,354.14,375.81,368.29,363.75,355.42,364.18,351.88,344.77,343.32,347.99,355.43,369.02,371.33,354.87,L5
2010-03-26 21:58:37+00:00,343.60,353.11,378.84,367.94,363.75,355.42,364.18,351.88,344.77,343.32,347.99,355.43,369.02,371.33,354.87,L7
2010-05-13 21:58:09+00:00,343.60,353.11,378.47,367.52,364.31,355.23,366.08,357.19,347.87,345.19,349.47,355.77,366.27,369.04,350.15,L7
2010-05-29 21:58:33+00:00,343.49,350.87,378.53,365.92,366.28,356.62,371.08,366.93,355.54,350.41,348.97,358.19,363.99,367.95,345.88,L7
2010-06-30 21:58:37+00:00,346.55,352.56,380.65,367.20,366.61,356.33,370.11,366.93,355.54,350.22,352.69,357.00,362.94,366.23,343.86,L7
2010-10-04 21:58:17+00:00,349.01,360.59,380.05,369.72,369.02,361.69,370.98,369.73,360.01,353.22,357.64,360.26,364.31,366.82,350.47,L7
2010-10-28 21:56:14+00:00,348.70,360.96,380.29,371.87,369.90,362.14,370.38,368.15,359.88,353.05,356.92,361.44,366.12,367.62,354.87,L5
2010-11-05 21:58:37+00:00,343.32,355.35,378.12,369.24,368.39,359.76,369.35,368.15,359.88,353.05,354.49,357.83,363.41,365.75,351.26,L7
2010-11-21 21:59:14+00:00,343.32,355.38,378.76,369.50,369.06,359.37,368.66,366.40,360.72,352.40,352.88,357.25,363.70,366.56,351.93,L7
2011-01-16 21:56:21+00:00,340.87,353.99,376.75,369.51,368.03,359.59,367.65,362.75,359.38,353.66,351.31,356.32,362.79,365.75,357.83,L5
2011-01-24 21:59:47+00:00,342.99,356.39,378.73,372.63,370.59,361.86,369.05,364.71,362.33,357.35,354.67,359.10,362.79,365.75,361.16,L7
2011-02-09 21:59:51+00:00,342.99,356.39,378.73,372.63,369.99,361.97,368.47,364.17,361.49,357.00,354.42,358.02,362.47,364.84,365.79,L7
2011-02-17 21:56:00+00:00,349.57,360.32,384.00,377.16,374.78,366.03,373.71,364.17,365.53,361.02,357.95,359.93,367.35,370.28,365.42,L5
2011-02-25 21:59:56+00:00,347.50,359.12,382.60,376.96,374.36,366.07,374.45,363.20,364.75,360.08,357.94,358.93,366.77,370.28,365.42,L7
2011-03-21 21:56:15+00:00,344.72,356.34,380.39,375.22,372.85,364.39,373.66,364.36,364.21,358.56,357.49,358.93,366.77,370.28,365.42,L5
2011-03-29 21:59:38+00:00,344.72,355.15,379.30,374.72,372.28,364.72,373.01,364.11,363.63,358.50,357.53,359.27,367.00,369.29,365.42,L7
2011-08-20 21:59:49+00:00,336.60,349.70,371.88,371.49,367.35,362.82,375.18,368.86,362.90,353.45,356.36,359.38,369.40,367.50,,L7
2011-09-21 21:59:41+00:00,349.51,356.97,374.97,373.00,367.75,364.69,380.63,374.92,368.46,354.23,354.37,360.99,371.60,365.55,,L7
2012-01-27 22:00:26+00:00,338.02,352.23,371.58,368.87,364.21,358.89,377.52,381.35,373.44,352.37,348.16,356.46,369.34,364.24,348.28,L7
2012-02-12 22:00:09+00:00,339.02,350.82,371.09,369.00,364.35,358.89,377.52,381.35,369.88,354.21,349.91,356.52,369.40,364.68,356.99,L7
2012-03-15 22:00:33+00:00,333.77,341.46,367.26,369.05,363.86,358.76,380.74,383.47,371.34,350.92,347.88,353.57,366.32,360.35,359.25,L7
2012-04-16 22:00:29+00:00,345.92,346.98,367.70,368.77,363.81,358.89,375.80,377.22,368.13,354.27,350.53,355.06,367.06,362.02,363.37,L7
2012-05-02 22:00:31+00:00,351.86,351.32,369.68,369.32,364.99,361.40,374.96,373.45,368.13,354.27,351.79,356.42,368.04,363.30,364.64,L7
2012-06-03 22:00:47+00:00,351.86,351.32,369.68,369.16,366.00,361.06,376.14,375.38,366.64,355.50,352.10,357.33,367.91,364.46,357.36,L7
2012-06-19 22:00:29+00:00,349.27,354.17,369.21,369.16,365.03,357.90,375.86,374.06,366.64,355.50,352.10,357.33,366.42,364.26,354.07,L7
2012-07-05 22:01:04+00:00,349.05,354.38,369.21,369.16,365.03,357.32,375.36,374.06,365.58,355.56,351.68,358.40,366.09,364.72,352.00,L7
2012-08-06 22:01:28+00:00,353.55,358.27,371.68,371.98,365.67,357.35,375.50,371.39,362.73,353.33,351.48,358.45,364.56,363.42,352.14,L7
2012-08-22 22:01:38+00:00,356.09,362.32,374.56,372.99,366.23,357.86,374.17,370.24,361.76,352.34,351.15,358.74,363.84,363.05,354.87,L7
2012-10-25 22:01:51+00:00,347.62,359.25,371.41,367.42,365.35,356.30,370.53,365.61,355.35,349.88,348.58,357.13,362.00,363.74,351.49,L7
2012-12-12 22:02:29+00:00,340.62,356.72,371.46,365.46,363.69,352.02,368.21,363.56,353.42,347.15,344.57,351.62,356.14,360.01,353.94,L7
2013-04-27 22:07:47+00:00,334.68,346.23,370.77,360.92,362.10,346.96,372.95,370.57,355.82,349.59,346.05,351.69,357.08,360.60,337.75,L8
2013-05-13 22:07:59+00:00,339.86,348.42,371.65,363.02,363.69,351.24,370.88,368.50,356.11,350.13,348.98,354.31,360.86,365.09,339.93,L8
2013-06-06 22:01:43+00:00,343.17,351.49,372.85,366.13,365.05,353.07,370.16,368.86,356.07,350.04,349.66,353.19,360.86,365.09,344.86,L7
2013-07-08 22:01:27+00:00,347.07,352.34,371.85,366.12,364.55,353.93,369.66,368.95,356.89,350.20,347.71,352.83,361.34,364.88,342.74,L7
2013-07-24 22:01:20+00:00,347.55,352.49,374.73,366.39,364.22,354.06,370.96,370.15,357.97,350.45,344.90,352.83,361.34,364.88,342.74,L7
2013-09-02 22:08:04+00:00,349.34,354.71,375.46,367.26,364.88,355.36,371.13,369.41,358.51,351.49,347.37,354.80,362.28,364.11,342.74,L8
2013-11-05 22:08:10+00:00,348.86,355.48,376.46,369.24,365.94,355.72,370.06,367.57,357.03,350.84,346.54,353.43,363.25,365.38,344.87,L8
2013-11-21 22:08:01+00:00,348.23,356.57,377.75,370.95,366.54,357.46,369.80,367.92,357.53,350.87,346.12,353.24,365.35,368.50,345.79,L8
2013-12-15 22:02:45+00:00,346.97,355.65,377.74,369.58,365.79,356.89,369.45,366.11,357.84,351.09,345.00,354.63,364.54,367.90,344.72,L7
2013-12-31 22:02:28+00:00,346.97,353.09,375.84,367.84,364.21,354.57,368.11,365.40,356.88,348.94,343.08,352.87,361.75,366.27,344.72,L7
2014-01-16 22:03:02+00:00,343.38,351.34,375.07,366.61,362.90,353.19,366.70,363.20,354.94,346.95,342.10,354.81,363.05,364.73,345.45,L7
2014-01-24 22:07:33+00:00,341.57,351.06,373.32,367.13,362.85,353.79,367.62,362.15,356.61,346.75,345.01,354.38,363.85,364.19,359.00,L8
2014-02-01 22:03:18+00:00,341.72,351.49,374.02,367.13,362.85,353.79,368.06,362.93,356.27,346.33,344.35,353.16,362.16,364.24,362.93,L7
2014-02-09 22:06:57+00:00,341.24,351.35,373.93,367.57,363.15,354.61,368.00,363.05,357.50,348.12,346.18,354.41,363.51,364.82,363.82,L8
2014-02-17 22:03:08+00:00,341.24,351.35,373.93,367.57,364.37,355.59,369.30,364.45,358.36,349.56,346.18,354.41,363.51,365.63,362.53,L7
2014-02-25 22:07:08+00:00,340.37,350.47,373.34,367.68,364.28,355.77,368.78,364.01,358.09,349.65,346.54,354.65,363.13,365.25,366.43,L8
2014-03-05 22:03:13+00:00,337.72,348.69,372.26,367.50,363.68,355.79,368.29,363.84,357.75,348.87,346.15,354.26,363.58,365.87,369.53,L7
2014-03-21 22:02:56+00:00,337.80,348.52,372.09,367.47,363.73,355.79,368.29,363.84,357.53,349.18,347.00,354.88,364.04,365.91,371.88,L7
2014-04-06 22:03:00+00:00,337.80,348.52,372.09,367.47,363.48,356.15,368.03,363.43,357.99,349.74,347.78,355.70,364.69,365.66,371.99,L7
2014-04-30 22:06:10+00:00,338.72,348.85,372.57,367.86,363.94,356.19,368.75,364.28,358.42,350.69,348.72,356.32,364.68,366.17,370.30,L8
2014-05-08 22:03:40+00:00,339.73,348.71,371.67,367.11,363.44,356.96,367.90,364.58,359.17,350.78,348.90,356.10,363.75,364.83,370.47,L7
2014-06-01 22:05:38+00:00,339.63,348.25,371.19,366.51,363.31,356.21,368.42,364.86,359.28,351.30,349.44,356.69,363.33,363.98,369.41,L8
2014-06-17 22:06:08+00:00,339.04,347.63,370.72,365.94,362.87,356.19,368.05,365.54,359.89,351.92,349.92,357.19,363.74,363.44,369.65,L8
2014-07-03 22:06:14+00:00,340.04,348.52,370.57,366.67,363.33,357.89,368.23,365.28,360.15,352.98,351.05,358.08,364.70,363.07,367.28,L8
2014-07-27 22:03:38+00:00,342.49,350.02,372.37,367.77,365.32,359.74,368.89,367.97,360.53,355.12,353.13,358.93,364.90,364.85,365.81,L7
2014-08-12 22:04:05+00:00,343.05,349.44,371.44,367.45,365.33,359.67,370.07,369.22,360.41,354.73,352.94,359.61,365.31,365.25,363.39,L7
2014-08-20 22:06:06+00:00,342.97,349.17,370.54,366.54,363.35,358.15,367.51,365.88,358.01,352.35,352.13,358.64,364.74,363.91,366.57,L8
2014-09-29 22:04:16+00:00,346.29,351.25,370.42,366.05,362.81,357.70,368.05,366.67,358.67,352.19,351.44,358.26,364.23,362.73,357.34,L7
2014-12-02 22:04:48+00:00,342.73,350.43,368.12,364.71,362.11,357.04,366.15,364.73,354.90,346.78,347.07,356.15,363.05,361.37,356.99,L7
2015-01-03 22:04:58+00:00,339.76,350.65,368.09,363.23,362.10,354.53,367.27,366.03,350.89,342.78,344.62,355.54,363.15,365.40,367.03,L7
2015-03-24 22:05:28+00:00,335.68,346.89,362.06,361.10,358.75,353.03,359.75,360.30,350.03,345.25,346.55,355.06,362.00,360.63,366.73,L7
2015-04-01 22:05:25+00:00,329.96,342.71,361.96,357.42,356.93,348.74,360.65,360.05,349.76,343.89,345.82,354.72,363.12,364.89,367.79,L8
2015-04-25 22:05:18+00:00,329.96,346.36,365.17,362.00,362.58,357.32,360.65,365.18,357.48,349.57,352.86,359.28,366.45,367.06,367.79,L7
2015-05-27 22:05:30+00:00,329.96,346.36,365.17,361.76,360.94,355.92,361.14,368.84,358.71,349.54,352.67,359.47,367.04,366.63,367.55,L7
2015-06-04 22:05:36+00:00,331.73,346.82,367.88,363.11,361.22,354.77,363.38,370.66,360.45,352.64,354.34,359.05,367.62,368.39,364.08,L8
2015-07-22 22:05:37+00:00,331.86,346.06,367.25,364.04,360.72,356.24,366.91,371.35,360.62,352.10,354.75,359.81,368.22,365.95,356.48,L8
2015-08-15 22:06:16+00:00,331.86,346.06,367.25,363.35,360.31,354.77,367.17,371.33,360.03,351.18,352.56,357.92,366.79,364.70,352.44,L7
2015-09-24 22:06:25+00:00,328.71,346.08,366.34,361.87,358.84,353.62,366.84,370.52,359.76,348.81,350.92,357.27,367.12,364.83,351.44,L8
2016-01-22 22:07:45+00:00,325.34,341.98,355.54,356.36,355.58,346.54,363.07,359.25,351.40,341.09,341.50,351.35,361.20,360.96,357.51,L7
2016-03-02 22:06:19+00:00,325.34,344.34,358.11,358.32,352.49,350.09,370.46,358.58,348.77,338.27,343.15,353.72,362.70,360.53,368.12,L8
2016-05-21 22:05:38+00:00,338.31,346.60,361.03,361.62,356.21,351.07,372.82,362.79,351.60,343.42,348.44,360.83,361.81,362.54,359.46,L8
2016-06-30 22:08:35+00:00,346.82,351.96,365.87,361.62,356.21,351.07,370.42,362.16,354.13,347.11,348.70,359.86,363.26,362.48,357.70,L7
2016-07-08 22:05:56+00:00,345.53,351.86,366.82,361.95,357.55,352.63,369.37,361.89,354.79,347.82,349.65,359.32,363.80,361.23,357.60,L8
2016-08-01 22:09:02+00:00,342.09,348.98,365.56,361.84,356.39,352.02,368.11,363.53,356.03,345.08,346.83,354.67,360.64,358.21,346.31,L7
2016-08-17 22:08:39+00:00,339.60,349.03,366.19,362.46,358.84,353.24,369.68,366.33,357.41,345.64,347.17,355.37,360.64,358.21,349.00,L7
2016-09-10 22:06:15+00:00,338.52,349.04,367.04,362.27,361.48,353.98,371.27,369.40,363.45,348.06,349.23,357.66,364.11,360.80,353.37,L8
2016-09-18 22:09:09+00:00,337.34,348.74,367.29,361.89,361.22,353.22,370.77,370.06,362.57,347.26,349.23,355.09,364.11,360.80,353.37,L7
2016-12-15 22:06:18+00:00,334.00,346.31,367.03,358.99,359.94,352.36,371.08,370.70,361.88,346.84,347.49,352.82,361.48,359.49,356.20,L8
2017-02-17 22:06:21+00:00,324.37,339.29,362.43,355.76,355.78,350.69,373.31,371.59,362.19,347.95,348.21,355.99,363.87,363.22,375.21,L8
2017-04-14 22:08:46+00:00,317.04,331.72,358.21,350.88,352.45,345.85,360.90,366.04,355.94,348.83,343.97,357.58,349.78,357.55,344.57,L7
