,dates,usa_CA_0225-0000,usa_CA_0225-0001,usa_CA_0225-0002,usa_CA_0225-0003,usa_CA_0225-0004,usa_CA_0225-0005,usa_CA_0225-0006,usa_CA_0225-0007,usa_CA_0225-0008,usa_CA_0225-0009,usa_CA_0225-0010,usa_CA_0225-0011,usa_CA_0225-0012,usa_CA_0225-0013,usa_CA_0225-0014,usa_CA_0225-0015,usa_CA_0225-0016,usa_CA_0225-0017,usa_CA_0225-0018,usa_CA_0225-0019,usa_CA_0225-0020,usa_CA_0225-0021,usa_CA_0225-0022,usa_CA_0225-0023,usa_CA_0225-0024,usa_CA_0225-0025,usa_CA_0225-0026,usa_CA_0225-0027,usa_CA_0225-0028,usa_CA_0225-0029,usa_CA_0225-0030,usa_CA_0225-0031,usa_CA_0225-0032,usa_CA_0225-0033,usa_CA_0225-0034,usa_CA_0225-0035,usa_CA_0225-0036,usa_CA_0225-0037,usa_CA_0225-0038,usa_CA_0225-0039,usa_CA_0225-0040,usa_CA_0225-0041,usa_CA_0225-0042,usa_CA_0225-0043,usa_CA_0225-0044,usa_CA_0225-0045,usa_CA_0225-0046,usa_CA_0225-0047,usa_CA_0225-0048,usa_CA_0225-0049,usa_CA_0225-0050,usa_CA_0225-0051
0,1984-05-02 18:13:15+00:00,347.09896413649426,,,,193.486094117451,161.27281603548587,175.33077219057313,183.5664947806419,170.66069253276612,171.51849107504154,179.65741791774306,174.38120798196687,175.63212818757592,178.88194269389777,179.06740298561718,176.5557687241648,166.78253895512117,177.74481061371822,178.61984617130963,179.129747138514,179.10051389784385,174.531757667986,175.48077619205395,180.73814464973682,184.74204945096523,195.51230958090315,196.4112655959687,192.47745344104894,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-05-18 18:13:47+00:00,,,359.7963924013877,291.8835614524893,230.39227772481945,190.10139280683777,204.28356236673778,222.49427058514573,202.21894287306196,198.09590517869918,206.15131298633474,194.6530294368665,208.57722606101274,212.7358456302024,209.10611080564126,208.76021320715978,205.49957301565456,204.52212275292987,198.72916164994766,195.14854169402804,193.25808135863167,188.02431321184872,193.18638177849783,194.2790644629892,215.07857864456932,220.77084912717015,211.91352876977942,206.8664659865419,197.92549991070598,201.9390786758973,211.4612629992352,220.4854043092471,216.30986668607036,208.40772544812063,212.20366776543105,212.7003416838917,212.61275557748218,206.11667437623444,201.428133641251,203.52598353106802,207.79310854420189,205.3917287175159,213.5917273193081,223.16925945376167,227.44084677988585,226.05412501057737,235.67965916379126,234.87542869133216,233.65594496855948,244.77012345833245,239.7362140155467,224.60929755840846
2,1984-06-03 18:14:10+00:00,379.54340856792373,,355.9311093811925,308.873969094576,227.79324149025896,180.3166074118596,198.76769310758917,197.91415902133932,196.5797155612924,193.57718324385192,199.60960575392548,198.62316098895246,234.18098248302582,217.6906581107753,207.25026797837154,216.821810282424,225.63670686466546,213.40500063577872,217.49139870255388,211.6471944435763,203.59986892384075,201.91392665397285,200.84895871848468,199.6595995736862,220.06839080081795,219.35437518743112,214.26572115811194,206.80244150245062,208.75246912305462,211.13369528504387,208.65561003724684,216.26133496311658,219.5697945696224,213.01338765627992,214.06622832121974,209.72392714429975,211.15091688459665,205.71470858169894,198.47347920619782,191.8429702490139,197.61825760052753,205.78794360233644,214.39823817216654,223.08034687837207,225.71155018317498,224.08810966942008,222.07782644764504,229.9889401090934,240.914307865266,242.74130764917786,237.85301550127622,223.86654677198217
3,1984-06-10 18:20:29+00:00,344.8742748007603,345.672007156075,307.81363740406283,259.6801461867214,201.69100430393962,163.522851285534,178.1177362975965,191.42832766195764,187.08211434155197,186.86446846201275,190.38131278902904,180.31399185781453,181.5151819727029,184.7474189328934,187.0873703030504,178.49820108485517,174.36905446000563,175.3495822033023,178.17221450447866,178.69104349196851,177.77722886310357,170.2979469046423,173.836227002364,181.29256925410883,196.7047681009055,209.33160951590722,201.08890164912486,194.1222585109194,191.68747374804775,199.77512283259608,205.2461060437169,215.6318868484529,203.20297190637567,195.68956818537214,197.3892761253769,195.9831585470444,195.50656955211304,195.79514593863757,189.64729661242941,189.24554987565608,190.61198017401642,199.55240087818993,208.83712309620716,221.25057417410488,214.4277414490529,215.91872813130703,216.8557222695759,219.63772034463148,223.44491200013212,230.09223538400983,226.3947842792179,208.13373283190583
4,1984-09-07 18:16:09+00:00,330.9581538413349,322.437659901279,314.8507092460585,266.73131073275107,208.91440917452925,163.20402745672612,176.1458551675926,200.33640579944182,198.56889019937807,193.63019360388887,192.6497804806989,185.02968933309631,186.4363573166431,181.81782384148076,198.22436306704188,207.3577776356182,213.31779668399943,215.91153475106324,218.9093758921403,212.072789399023,210.7641752921844,206.1982173962943,210.98097632609978,216.54414176961163,226.39747535707636,224.84572985936546,213.16232957925584,208.15985664925068,197.09416708349653,198.8168832370428,206.58111715987184,213.00464602210542,209.87144384699724,204.22609348084546,204.52917239964347,203.7524073794223,200.40007092470262,195.3389597190353,194.57082142209714,202.46533180849474,207.83419730274977,215.8834684145504,227.12600700346474,229.54383567393103,233.54454686437992,228.58234060698982,234.6519949940663,234.29196902218666,232.308248924022,242.26762091402725,237.38539665375842,214.17802746409785
5,1984-09-23 18:16:11+00:00,319.80508468688015,321.20400626577714,318.19884408889794,270.2800114736766,203.19174752434878,143.7281359124242,168.53862249165363,195.03501150295125,196.4086137110593,185.7930428828452,192.15457265563657,183.54687631424554,183.85477202527775,182.96830993761392,184.9287328661987,201.0642440510504,202.0504519331447,209.73199752388348,208.32420578380982,207.62495971391405,202.93115123685237,194.82281156131705,176.78677498716368,197.5066271538679,216.69700588055954,200.29934383459403,209.58264872948513,205.5769315958055,190.01760978843754,196.35616996498717,199.47234725979706,205.80125383349346,206.31856460908082,199.57858760462062,205.57593549643326,210.24459821937248,204.42931999675022,196.0973593351871,192.07849749053776,196.43334115023518,207.53601615496098,204.55526825809275,215.4218676150561,223.08511808190318,222.9582139807147,224.0525486238637,225.0144886876277,229.783144230729,226.14439267535639,234.0563781130191,232.20957713993735,214.06298941905936
6,1984-10-25 18:16:05+00:00,317.25371001100626,320.6678938755353,310.24974880440396,269.21713924013443,211.5528309444526,146.9920435850822,168.85200599442132,192.63077451841133,193.44637365858128,194.00258376228737,190.25698626834537,186.0475120256321,182.44256733963607,184.13527936562866,170.80523607415608,180.98303041220785,184.55082545142196,199.42853734104997,193.83268279680996,192.96735219676913,191.3729676427584,185.57575660755992,185.17950207368736,202.59265861615228,211.1615644392368,202.06923597353227,202.5767994069011,192.62332389408277,185.4961199312765,191.6487259507772,198.90204173011756,207.17728357179442,207.81038455139202,200.4891644068012,200.75507009197574,199.5159592172268,194.9424983907609,191.3902507703899,189.25847109497175,196.77544597608585,197.587790283266,204.21268187073287,214.81999287919515,219.46625370446793,223.4232546185759,220.9792911214591,229.31014252735127,229.04919466239716,227.9959378530824,235.25806067255786,232.52078728839018,210.02120796113502
7,1984-12-12 18:16:08+00:00,299.6447635340476,298.5354907853111,278.52291309777564,240.81743215167617,185.59102177601244,140.62794192205388,165.67929324420504,172.6200410894096,171.2320477691482,173.05445763100448,181.98069549775488,181.3032262176145,168.3015864135713,171.6509788419924,163.5274228671335,151.48161401757346,146.09880900506928,158.6780143764855,161.5891764745876,163.71460024194224,171.1022131064133,168.02817180298797,176.034326232598,165.27210110851067,169.86336213471125,176.58009738408708,159.66315010580036,152.62991130137814,156.95933144921946,173.89750610202543,181.23339147569806,194.15653108752963,191.34758893882756,186.72327674584656,189.30021638247908,198.85430457398732,200.52291880326317,188.8827938775238,176.95627707631783,174.44285934704314,174.54828079845726,177.3653474315476,184.10884497415782,197.15275070850956,202.79812471608727,203.19922354735814,210.57075944207887,213.2971446412873,216.44500948737914,219.1894018915786,227.0959073338762,206.99813062072147
8,1984-12-19 18:21:59+00:00,306.9307450932919,301.77494320874484,286.709284031546,253.40569100558943,192.7223381217802,156.10562407085584,173.54493095988528,185.0832177666754,185.29414411455042,182.68469450098956,190.34368248785978,184.8962644153845,182.2002428061301,184.82372605831034,168.1790330466718,,,,,,181.2934012618806,177.49153627369134,182.52376455311278,167.2179642340277,175.24405647898624,181.58886689579631,163.4755816539114,162.70645724989663,162.3756639838867,172.9671133965805,186.89901752007884,192.60373274792738,192.6898642785893,188.49084104785777,191.75069532179822,197.70200120394162,197.14235065709795,186.52371035592552,177.70387307089618,178.69461746327022,173.11703766184553,,,,,,,,,,,
9,1985-04-19 18:16:20+00:00,317.5759037039685,328.4039018963037,324.23673130922407,276.7556165062956,218.07515508263376,161.18852961067643,174.26765466850728,188.1147072329515,182.90112995641016,189.23444090930764,189.14781688883068,180.80235679304587,174.050694723903,169.6583794557905,173.08910934367603,157.68212452335308,160.11064392621017,169.31024515997046,174.30719184724873,172.58811115296595,168.7950683077017,165.0896296789296,169.21646230838286,164.01604237147404,171.26927564839508,181.46202662837558,183.41086155878742,181.30183774404964,183.39956469102125,190.13848316364871,196.97157506360685,208.84622663077988,206.24288156139872,198.33798515782465,200.75439664012055,199.86317374950707,202.7756657581026,192.46130426887493,183.43553294072245,183.93186896428838,187.2128100441444,194.22881097011285,198.13324625807246,209.90306480254233,211.45799080517864,211.3841367871841,220.66746990706562,227.46198106824096,222.94655324862828,221.55754740128324,221.5278183490317,200.3007836592039
