dates,sar1296-0000,sar1296-0001,sar1296-0002,sar1296-0003,satname
1999-08-21 09:53:13+00:00,,215.83,219.27,265.69,L7
1999-09-22 09:53:17+00:00,,220.37,227.29,254.12,L7
1999-10-08 09:53:23+00:00,202.81,224.80,227.91,255.30,L7
1999-11-09 09:53:16+00:00,201.64,214.40,250.46,253.88,L7
1999-11-25 09:53:07+00:00,,227.61,228.67,254.06,L7
1999-12-11 09:53:17+00:00,207.86,222.52,207.83,253.53,L7
2000-02-13 09:53:05+00:00,206.15,228.23,246.52,253.57,L7
2000-02-29 09:52:59+00:00,203.26,220.39,238.56,257.63,L7
2000-03-16 09:52:55+00:00,200.31,219.00,238.61,256.23,L7
2000-04-01 09:52:52+00:00,204.02,219.94,211.44,265.17,L7
2000-05-03 09:52:36+00:00,204.63,225.69,230.41,264.64,L7
2000-05-19 09:52:25+00:00,195.06,218.23,215.34,266.16,L7
2000-06-04 09:52:13+00:00,199.30,212.11,221.61,267.19,L7
2000-06-20 09:52:10+00:00,191.68,207.46,221.16,266.68,L7
2000-07-06 09:51:56+00:00,200.37,217.39,214.78,267.08,L7
2000-07-22 09:51:40+00:00,200.70,223.69,228.65,257.86,L7
2000-08-07 09:51:26+00:00,201.06,220.96,215.41,265.78,L7
2000-08-23 09:51:20+00:00,198.34,223.31,228.04,265.34,L7
2000-10-10 09:50:42+00:00,,226.86,229.12,255.26,L7
2000-10-26 09:50:39+00:00,182.96,200.72,220.11,272.06,L7
2000-11-11 09:50:41+00:00,202.05,213.55,219.66,255.46,L7
2000-12-13 09:50:44+00:00,,231.12,235.29,253.08,L7
2001-01-30 09:50:51+00:00,204.45,222.94,207.35,255.18,L7
2001-02-15 09:50:46+00:00,207.32,213.09,215.63,267.62,L7
2001-03-19 09:50:34+00:00,203.66,225.95,238.89,256.62,L7
2001-05-22 09:50:12+00:00,183.98,217.33,214.53,255.76,L7
2001-06-07 09:49:59+00:00,206.80,218.67,233.03,255.19,L7
2001-06-23 09:49:46+00:00,212.29,223.55,240.04,267.07,L7
2001-07-25 09:49:36+00:00,199.28,209.35,218.86,267.89,L7
2001-08-10 09:49:18+00:00,196.94,214.28,211.26,266.66,L7
2001-08-26 09:49:07+00:00,207.36,227.62,226.45,264.11,L7
2001-09-11 09:48:55+00:00,202.04,220.34,229.75,255.08,L7
2001-09-27 09:48:46+00:00,207.24,217.02,214.59,255.79,L7
2001-10-13 09:48:31+00:00,204.10,225.21,235.30,254.79,L7
2001-10-29 09:48:38+00:00,205.38,219.39,243.09,264.97,L7
2001-11-14 09:48:50+00:00,,,,284.03,L7
2001-12-16 09:49:01+00:00,201.57,215.94,212.13,266.06,L7
2002-01-17 09:49:08+00:00,199.73,222.71,225.88,254.18,L7
2002-02-02 09:49:11+00:00,189.09,212.93,226.03,265.03,L7
2002-03-06 09:49:16+00:00,186.59,214.64,206.95,255.33,L7
2002-03-22 09:49:08+00:00,202.24,220.13,210.00,256.45,L7
2002-04-07 09:49:09+00:00,182.18,209.68,217.37,266.12,L7
2002-05-09 09:49:10+00:00,193.84,208.57,196.09,267.72,L7
2002-05-25 09:49:00+00:00,199.12,217.34,202.62,266.01,L7
2002-06-10 09:48:54+00:00,194.50,216.10,196.83,269.30,L7
2002-06-26 09:48:46+00:00,196.15,222.44,218.96,255.47,L7
2002-07-28 09:48:36+00:00,200.36,215.55,229.33,265.99,L7
2002-08-13 09:48:31+00:00,200.82,216.26,220.33,266.70,L7
2002-09-30 09:48:05+00:00,203.61,225.50,228.86,254.17,L7
2002-12-19 09:48:38+00:00,190.86,216.81,253.53,255.88,L7
2003-01-04 09:48:41+00:00,188.04,218.56,,254.22,L7
2003-02-05 09:48:58+00:00,183.88,199.68,,275.35,L7
2003-03-25 09:48:59+00:00,,228.71,249.29,250.98,L7
2003-05-28 09:49:03+00:00,203.53,218.33,232.27,266.42,L7
2003-09-01 09:48:41+00:00,202.88,225.92,229.48,255.62,L7
2003-09-09 09:37:46+00:00,,232.01,263.40,,L5
2003-11-04 09:48:44+00:00,197.06,219.80,230.86,256.59,L7
2003-11-20 09:49:00+00:00,,,,262.06,L7
2003-12-06 09:49:03+00:00,,211.04,221.16,255.65,L7
2004-03-27 09:49:38+00:00,,216.12,,252.72,L7
2004-05-14 09:49:32+00:00,205.47,226.30,211.77,255.42,L7
2004-07-17 09:49:19+00:00,185.50,203.27,209.90,267.78,L7
2004-08-02 09:49:10+00:00,202.56,226.48,238.25,254.44,L7
2004-10-05 09:48:54+00:00,202.19,224.74,252.33,255.95,L7
2004-10-21 09:49:04+00:00,,,,252.72,L7
2004-11-06 09:49:16+00:00,,219.33,221.88,,L7
2004-11-22 09:49:22+00:00,174.28,198.60,196.39,261.53,L7
2004-12-24 09:49:38+00:00,211.68,237.92,221.01,,L7
2005-03-14 09:50:03+00:00,201.85,220.35,240.38,254.47,L7
2005-03-30 09:50:01+00:00,198.86,226.51,235.25,254.43,L7
2005-05-01 09:49:56+00:00,,235.34,253.78,252.79,L7
2005-10-08 09:49:22+00:00,203.82,225.36,240.92,253.62,L7
2006-01-12 09:50:12+00:00,194.53,225.99,249.77,252.36,L7
2006-07-07 09:50:12+00:00,190.89,211.34,215.49,265.41,L7
2006-07-23 09:50:04+00:00,196.87,222.91,229.38,256.16,L7
2006-08-08 09:50:02+00:00,,,,256.22,L7
2006-11-12 09:50:15+00:00,204.35,230.96,251.55,254.35,L7
2006-11-28 09:50:25+00:00,193.54,219.18,242.42,254.19,L7
2006-12-30 09:50:34+00:00,,238.44,241.98,,L7
2007-01-15 09:50:34+00:00,186.35,221.06,239.37,264.56,L7
2007-03-04 09:50:51+00:00,,222.65,221.65,264.03,L7
2007-08-27 09:50:18+00:00,,,,253.93,L7
2007-09-12 09:50:10+00:00,194.49,218.03,219.61,264.36,L7
2008-04-23 09:50:27+00:00,197.49,221.47,208.71,255.44,L7
2008-08-13 09:49:31+00:00,192.53,217.57,230.37,,L7
2008-08-29 09:49:24+00:00,201.96,224.98,230.53,254.93,L7
2008-11-01 09:49:18+00:00,190.62,207.14,204.37,269.90,L7
2008-12-03 09:49:43+00:00,199.03,225.01,251.51,251.96,L7
2008-12-19 09:49:53+00:00,,226.57,218.40,255.43,L7
2009-03-25 09:50:35+00:00,202.79,223.38,231.63,216.74,L7
2009-04-10 09:50:40+00:00,180.86,199.23,199.50,265.70,L7
2009-05-12 09:50:47+00:00,198.14,212.72,219.50,267.12,L7
2009-05-28 09:50:48+00:00,202.89,223.56,244.52,255.05,L7
2009-06-13 09:50:47+00:00,195.81,234.80,228.22,254.93,L7
2009-10-03 09:50:28+00:00,,226.00,221.51,225.67,L7
2009-10-19 09:50:33+00:00,198.98,219.48,246.97,253.28,L7
2009-11-04 09:50:49+00:00,,223.57,226.58,,L7
2009-12-06 09:51:12+00:00,183.87,226.68,227.16,249.61,L7
2010-04-29 09:52:32+00:00,205.72,233.10,241.58,254.63,L7
2010-06-16 09:52:29+00:00,198.41,224.03,213.80,255.43,L7
2010-10-06 09:52:38+00:00,200.04,223.16,230.80,254.73,L7
2010-10-22 09:52:48+00:00,202.69,226.85,232.55,253.19,L7
2010-11-23 09:53:11+00:00,188.91,215.30,196.92,264.85,L7
2011-05-18 09:53:54+00:00,,227.51,248.08,253.46,L7
