,dates,jap0074-0000,jap0074-0001,jap0074-0002,jap0074-0003,jap0074-0004,jap0074-0005,jap0074-0006,jap0074-0007,jap0074-0008,jap0074-0009,jap0074-0010,jap0074-0011,jap0074-0012,jap0074-0013,jap0074-0014,jap0074-0015,jap0074-0016,jap0074-0017,jap0074-0018,jap0074-0019,jap0074-0020,jap0074-0021,jap0074-0022,jap0074-0023,jap0074-0024,jap0074-0025,jap0074-0026,jap0074-0027,jap0074-0028,jap0074-0029,jap0074-0030,jap0074-0031,jap0074-0032,jap0074-0033,jap0074-0034,jap0074-0035,jap0074-0036,jap0074-0037,jap0074-0038,jap0074-0039,jap0074-0040,jap0074-0041,jap0074-0042,jap0074-0043,jap0074-0044,jap0074-0045,jap0074-0046,jap0074-0047,jap0074-0048,jap0074-0049,jap0074-0050,jap0074-0051,jap0074-0052,jap0074-0053,jap0074-0054,jap0074-0055,jap0074-0056,jap0074-0057,jap0074-0058,jap0074-0059,jap0074-0060,jap0074-0061,jap0074-0062,jap0074-0063,jap0074-0064,jap0074-0065,jap0074-0066,jap0074-0067,jap0074-0068,jap0074-0069,jap0074-0070,jap0074-0071,jap0074-0072,jap0074-0073,jap0074-0074,jap0074-0075,jap0074-0076,jap0074-0077,jap0074-0078,jap0074-0079,jap0074-0080,jap0074-0081,jap0074-0082,jap0074-0083,jap0074-0084,jap0074-0085,jap0074-0086,jap0074-0087,jap0074-0088,jap0074-0089,jap0074-0090,jap0074-0091,jap0074-0092,jap0074-0093,jap0074-0094,jap0074-0095,jap0074-0096
0,1984-06-06 00:36:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-31 00:43:30+00:00,,,,,,,,,,,,,,,,,135.04169303355891,156.57302184764572,152.42399651166699,140.628592428684,,144.02474244524018,147.27276466462192,135.58004919566366,134.16029723980654,129.85928193485262,134.2284391115138,124.89101521930831,104.10109732764298,118.191014531067,115.93808290279446,124.50491948210319,125.00868589206861,131.95317392528486,130.880529746484,129.8541038012475,124.42956107223064,115.41193437666024,102.541947740932,105.82859044100006,110.55355021290475,107.54365790473354,107.82075250404537,108.29895058641029,106.87923453087193,102.70966685498723,108.60820888485021,109.57289534036698,104.16264707409599,108.15521796890718,97.06221935012323,115.65604484949469,128.1090157181124,154.23463027522268,153.28491796665233,121.81508479188423,125.42604590333298,131.33997775353183,125.32057822480684,120.05358906753438,117.23671872666387,144.08763681509805,136.97427463431822,128.47993513214564,125.35568095833476,128.06848821260218,136.59598768211737,137.81686777411684,137.24512681522063,129.70473175155476,125.2019030090573,125.20675530910987,119.60854007857367,129.90425058667083,132.294344901096,136.02166262664056,136.469722446641,136.5315765009025,158.1923634069562,165.7051703811667,140.9740367268924,130.65757106087256,140.9175002211631,136.22161252147822,130.707289151538,127.09543712641819,110.7095256568094,99.14818358592211,98.11509970804225,97.94980263545139,98.21393256728591,99.28182469587317,99.64760434283804,96.82493792078499,99.52862543399083,109.27598119111907,110.90078778310125
2,1984-10-12 00:38:08+00:00,116.23298396456212,103.95813948714482,93.21856405671014,102.09207748844514,114.79506271200229,115.79119615413998,112.94728357524133,113.60463565600602,122.41338421954491,130.54429675798556,135.04608082775985,140.8830667287963,145.384444057288,152.37154943635483,168.8833229455642,163.61234269571898,156.3180741015036,156.3681083479117,155.7104623265496,165.06234443039875,171.8967967817897,168.70821987685494,164.91579775922838,152.05800544778685,147.51312448666255,146.48111694428084,144.5647871666859,140.68986160168473,131.47765194002758,127.2632911627841,131.9125354350337,140.05410364378952,143.54851102498986,146.41982921723715,143.13554550968146,145.59293497986567,147.40884206358987,142.4888087221978,125.1020402824637,120.166929887097,127.36288674832339,127.02712703237269,124.08144662605946,125.43661689354145,124.63347235789455,117.98280877640683,121.6281726952355,130.0563215841806,124.3753268921451,126.17818872906604,115.13505231118616,133.1501226376938,144.58580039826361,158.7321996300221,162.63275485969328,140.22003733934804,139.98561332720263,148.918304690823,148.33482256759368,140.8073286823003,135.0951297039123,156.31639030417506,142.0315621223987,134.99412496878125,137.58678822524567,142.1149895227392,150.98988256592108,150.19827001342108,146.5001681741958,143.23698062703158,141.87698686746253,142.60491660823828,139.39874693892267,147.69077316612058,150.04184562530511,148.1480554523312,150.61504960107908,156.11428135871552,173.98825259449453,169.116108043975,151.18305129993516,,,,,,,,,,,,,,,,
3,1985-01-07 00:44:31+00:00,,111.68203472993416,108.5876051460047,112.37234995998612,129.8609415930258,127.42236660119843,126.11059879851425,133.02430035437547,132.48282332291438,146.5990762471692,155.3706930065352,157.5858432785177,165.08516544378864,169.69445310261946,167.20188387225065,167.42532629298137,161.53688492949283,159.94499207846815,166.34299608598639,173.14107112090534,176.2465613189295,172.55851027473378,170.64230890644552,167.19266672732363,165.20653206358784,157.26638182820173,158.1261659201406,159.89403393027678,147.57416252788127,148.53554288585707,153.98301144521585,144.2354961835432,146.7009318089567,143.2289081121764,143.36734817939328,141.2152925215221,137.0609341373034,132.840315534724,123.6827262376266,128.88436936690482,135.5645189825663,130.63667445417337,130.25130775125845,125.57953848536643,123.65641789844001,120.82057875399178,122.16803737573109,139.71229433532355,140.8840630221426,145.50688501519156,143.5421902661797,154.7171805620715,168.85167653506525,174.60841220146668,176.9219400817323,145.69357895131742,137.27735815328762,146.4544489080401,147.53794591392892,139.37880106186108,,159.29504499327098,146.80834761950513,140.54765176224467,144.94955545063902,149.6009790533994,159.87651064158462,159.54643350243708,155.1840439623847,153.06292650878217,150.71410590153164,145.94292706846056,146.2016740494123,155.412868100961,157.52844753012695,160.21242657398284,159.7956063832709,163.71887607924074,167.20754925462512,165.34132351210093,157.0892163149861,154.7141195377914,155.7716727351033,154.82812759228239,150.33237881147855,146.15631804280838,134.81978563730166,126.9037577238542,132.82715351871494,117.38440149085496,115.36091063060613,123.36581339274709,140.90893997550432,133.29644954815834,116.24316559497673,118.9943148081562,113.50652667253813
4,1985-05-24 00:38:10+00:00,115.29702404877986,105.21307257937788,95.77703105211305,99.24080598058549,109.6695055144016,113.10508415433178,112.98716195314759,113.46172028814051,122.63706514641527,125.76750368311774,129.77214602017614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-06-16 00:44:19+00:00,121.72112342504532,111.08878907430335,106.94566003205944,107.61916590916611,118.97942536799887,123.36954818284724,121.66152811889881,123.20744205933065,131.48515750496526,141.6982405328974,145.86253873684274,148.70662694325944,157.21726508259354,159.9156459270968,162.65434463206915,160.98905628010723,146.42516168126292,148.21309197046563,156.00326595086585,159.9646592920258,166.32546020819132,161.0802072769932,153.30551770390502,142.46951469280938,138.42327510189034,134.0734702794914,134.91486098220767,134.4733098341336,125.38923865966593,130.85320437561018,126.2841806394534,130.6021509570449,134.82797255175012,141.44304902670254,143.63948162612863,146.6838731203579,138.7306755046049,128.79165241293427,117.07654339812012,110.5848524514281,117.15994227572092,113.8422067122417,114.16286813528912,114.36812752402074,115.13363773712524,112.03747322817352,118.59978715486179,128.99720199932835,123.07885867976982,127.14778558978227,116.73361117177038,136.34111476276664,164.2500375733733,193.01649342915667,177.35530195440103,161.97107430870324,153.78715856221268,151.79361827343482,146.63129815499266,136.48541265099928,138.8715238511964,155.00730988022298,145.66540564416806,144.91332722637725,141.24870506014068,145.29857645212633,146.3800792189538,147.36086984578557,145.66811470948505,148.1572682467741,146.1868031126963,137.7365838006667,139.54759287081,145.60278623794056,157.34711506924387,152.790079553065,152.47246530804819,161.21151663691492,172.13877556154043,155.40940171474182,144.26436112173332,146.00789903080107,145.1563272791703,147.88401646021637,144.3908213008552,136.02096117700975,123.00393810921355,109.45792185576352,112.30378107705593,111.08674178610738,109.16992665209713,108.20083312952872,111.02607020452302,105.03156436228477,111.08689135915066,118.37609212090344,122.08121359757133
6,1985-08-19 00:43:51+00:00,117.45373334988624,110.41836373636897,105.16118874848041,106.09713161696929,120.96886755967029,125.91233446725802,126.44027248678329,129.94595522707257,129.6519545618651,137.47474082014364,142.2621470217763,148.01917341958037,158.2217015431623,159.00470171406025,165.32545989999483,162.48171183630166,150.68756641009517,153.08243028537993,165.96591020677872,170.2570055308944,175.44311474436756,166.74471095161465,160.53782575492474,147.84746986657413,140.77936993869878,139.67305618104135,137.81715853664423,139.30868762260363,126.79763144285782,129.0305369643217,135.45149771309852,142.92290069772847,151.6274214352585,148.89010350868918,149.77366663317545,149.08964234303335,146.25329117695233,132.72027978374362,124.17781502454126,115.4847726991017,119.4259458227479,121.79423644201302,117.11901228785224,121.76958142716491,113.05369955309128,110.66183296450127,113.44592579657149,123.97788727455223,116.10043925126605,118.45213031180744,107.11127172457603,125.2978064250245,156.7705638005605,172.5094316481532,171.3470100573239,158.07605006638312,147.2500327501936,144.9559998218713,142.90670104561892,136.90489184170227,138.23389107049613,155.58723301431306,146.07555189650793,140.7375417183426,142.20400722500565,145.71872271280574,152.55613355283927,148.25867514602874,142.4831304639503,140.86939029411258,137.91265117349812,130.729283455483,137.5596347201728,146.06505174741196,151.3634249824099,158.17432155671622,156.79782106649404,168.50495612063983,179.34484601684446,149.7127859225009,146.31732174696947,146.06958104861303,149.0290508546605,146.51328753713156,143.76321674001812,135.9069624485125,121.33181383742688,112.1642345116567,110.53561631000046,110.72878430523629,112.59864830796081,116.55363718265663,118.61964271077197,112.4437497568717,114.6128657088923,124.79622040857102,130.11062458938576
7,1985-09-13 00:37:21+00:00,124.0283867713336,117.11844009185461,105.18202803282546,107.71495832839896,120.96305953036175,125.46122692735234,129.8151317259407,131.02171255411912,136.71997566683802,141.23895320422432,145.28760824622762,148.08736944642934,152.49890101909483,161.84910913214918,166.397292450023,157.7225454389459,150.88536465195688,155.03374882675317,169.11709865663087,173.6191076219473,175.4853945482242,167.77115128875,156.81521386415625,149.35683991353713,143.1466768782026,138.66557642597238,142.31348023062276,139.78019753971515,135.50606860666338,135.32632032789678,142.79937915412992,155.5765270949712,159.62422127622597,156.9921718783665,154.07746186269372,153.18604760077633,146.8925075669884,134.62634197921076,124.99785390190027,118.13689099615847,126.34562600557575,130.57019728358824,121.11446065835494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1985-10-15 00:37:01+00:00,128.45898296422197,115.33129854427986,104.03149944557006,108.95639243927411,119.30372467308821,115.68976672069276,118.65309001134747,125.120144808186,130.79893745096103,139.5000895119148,144.05970645353403,145.7694940193458,150.58700493488465,152.55338332191488,158.6793172057466,153.4918976241545,154.12858046087746,158.96725392441044,157.88059750351084,166.54025328661805,173.9992252721871,167.07009707203704,157.15751869333428,149.94159686147862,144.72878907254503,142.5317685550215,142.34460806176352,137.17443045079654,132.2752324247414,137.1053392545079,134.49006483258879,144.50333050358947,150.12650106639646,153.64946874765437,150.5113145402616,150.59548005569718,149.60110061637803,143.00952263676837,125.30768046550598,119.76649723283754,126.49136146047215,126.54620234003242,124.7186231719158,126.05989593769627,124.11933975428674,120.87003913945549,129.5708039801998,134.68776248886502,132.46311940630642,138.44831410299435,127.68187078669966,144.03155468721974,157.3717844578308,168.59198697100607,179.9953646142857,168.89148983387204,143.816089430917,147.54322253906497,139.1121333676221,134.75252306905804,137.3766530181519,150.89469983297232,137.10779065107954,125.03233042214339,126.5573279742342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-03-15 00:40:19+00:00,,,,,,,,,120.26754619541332,131.72936707639633,138.0844181130754,145.80309213437425,,,,,,,,,159.89419144717948,154.55218554454456,149.92573884781547,140.75842243504547,134.9824587879296,,,,,,,,,,,,113.47736452660477,,100.2793213047796,104.42792550702977,107.9805375205824,113.62146955514675,110.08929103484722,112.19391056283618,105.61475497112603,105.5130398720611,110.44602678546373,97.98113067010715,121.16640175420568,127.00520881222731,123.27090055543907,140.65298584565124,151.4286392892895,149.23955685779038,161.52847702916435,143.6364684683684,118.58042136378326,126.13027981240205,133.84459702076913,129.28866731290577,129.56015487576707,146.65698700955213,138.6528496894686,137.0494744481821,130.29790058888042,132.49999089155517,138.8231404070399,140.26863896104433,137.2103893353572,131.39204935134993,126.52764349827525,119.98708917696874,128.45265214034515,138.20304336675773,143.25389333987488,144.76002940535406,142.1355949865341,150.0514988565705,157.4486879368069,155.27004161128988,145.78442936301695,136.99217376061512,137.05366567483685,137.08654010922118,139.10708241988334,128.572559771172,118.53857654490167,114.65501990043991,113.46596352882607,108.23913514983718,106.06461263493625,99.69186918169659,86.61356895474421,75.92609300802923,79.41037328063771,82.04020807847925,77.66146950698537
