,dates,usa_CA_0001-0000,usa_CA_0001-0001,usa_CA_0001-0002,usa_CA_0001-0003,usa_CA_0001-0004,usa_CA_0001-0005,usa_CA_0001-0006,usa_CA_0001-0007,usa_CA_0001-0008,usa_CA_0001-0009,usa_CA_0001-0010,usa_CA_0001-0011,usa_CA_0001-0012,usa_CA_0001-0013,usa_CA_0001-0014,usa_CA_0001-0015,usa_CA_0001-0016,usa_CA_0001-0017,usa_CA_0001-0018,usa_CA_0001-0019,usa_CA_0001-0020,usa_CA_0001-0021,usa_CA_0001-0022,usa_CA_0001-0023,usa_CA_0001-0024,usa_CA_0001-0025,usa_CA_0001-0026,usa_CA_0001-0027,usa_CA_0001-0028,usa_CA_0001-0029
0,1984-03-23 17:50:13+00:00,261.79059153422725,250.87360579767406,249.80800862415916,237.5875169607921,232.33311741980904,232.5298419894527,219.63881701323837,214.85398993504933,219.55550945116133,205.70953880376592,208.16259437211852,208.11280158802708,210.50268119912218,206.1821566542824,204.2115820750849,209.32586815965672,209.19154938301503,192.7720427520206,191.3841584311849,192.39792386422988,182.62362836571745,175.32668875318183,183.75460568043678,199.01166435051752,196.40501054013404,184.71096938959917,176.47803906893344,170.09338902434914,174.20938575330692,189.59040155308136
1,1984-05-06 17:49:52+00:00,260.7335621381063,238.50993295767847,228.6191100781453,219.06411900988547,217.73982843673627,216.54909315120236,212.41576165900307,207.25671806004488,207.7117786212431,210.39566318953788,199.84757028276047,198.29013987384928,207.6627218714973,207.86600415294652,203.13471590918635,204.53775710919552,200.61264935233083,197.8903219120674,188.4882178395051,176.4227025485595,161.04079507434886,169.04483662200715,172.52535297672597,191.3992176073291,190.05529390663452,179.6443811912814,170.51098802369614,173.61718021123156,170.3217930145003,186.1204740637849
2,1984-06-07 17:50:43+00:00,265.3687433589137,,,,,238.59781753240125,226.97366047185332,220.1115507462638,220.04841418398362,213.84494140825169,215.5123207355662,214.8707882685424,206.65586707136367,210.57475681411873,220.5405252592285,216.19345231104967,203.40062342770943,203.2233332502568,198.17580767406454,198.1813138647465,186.72482008044594,176.23225030128316,184.1853868786882,193.8887610943757,190.30295024136987,183.87969658899212,181.20213554460636,183.65842884752087,180.1373949283644,192.7741053272074
3,1984-06-23 17:50:58+00:00,270.31433759923647,251.92279808385513,245.65473827992705,240.30793743947027,232.89394584190399,237.04350802309256,234.50503115978964,228.32388438145634,228.3148155962562,221.68010220087874,223.07462021622445,223.83307160480186,223.42189155655427,218.83589240306827,223.64232851407684,219.38149272291776,219.17099372379877,221.79158815197772,207.8141760401397,209.06485953072914,203.79875777616087,191.73491465656147,192.8132822072489,203.19003836648574,197.41519123995906,194.32935947641982,189.38937562760535,179.0282958080818,189.0936780631818,193.09433175069069
4,1984-08-26 17:52:34+00:00,274.0155524554703,247.19103111496622,235.80586680052096,230.31702198492235,228.557616597044,226.79222841111533,232.30295196528576,231.69158309611066,230.66617255131314,232.82118674354126,229.13266284539853,228.89956846113736,222.21854513844997,224.89842508883314,229.9447519577686,225.75225859030107,225.08517450074888,229.51944621175514,225.27931019431773,220.58023777249204,207.6103624630902,205.67133204235785,203.11241467063195,205.90555285506912,212.29113882535117,205.47456430410728,188.76566825354004,186.6614827873594,181.34810076185389,198.36422351859548
5,1984-12-16 17:52:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-04-23 17:52:47+00:00,271.7405267404247,252.73282102072744,242.72611030932862,237.9283994488749,231.62182546802325,237.0992349681865,233.36749838258342,228.33942547434742,229.3333266317822,225.1698105045511,221.3173950161805,226.15076939728968,223.5506589945566,223.89975497643337,221.60676685229006,222.96907953631927,218.0886262773399,221.07587049768406,216.51273949568136,208.09586233006763,196.02833542621207,198.4837115471816,204.9611825747778,214.68113119371236,213.37030936750182,199.8553086007057,198.18727315794598,185.2219688425086,189.38149469665325,202.1835078945996
7,1985-08-13 17:52:13+00:00,278.1324885149786,259.1009222045331,244.83362290649126,238.33063065625836,237.09253717888055,237.5075887296842,237.41808383678617,242.15839228648122,237.76729535600495,239.57435200915353,240.66417170431595,237.7823012667268,239.75493153381282,237.5607729881491,243.7388735176473,243.7676662644795,245.9883585281414,240.20472939371945,240.36998793469803,227.846058767003,218.96477595370646,215.47116876957503,220.82184498047528,224.6900132562856,227.4991875130229,217.20814741212476,210.9327112722626,208.0322788016597,208.1944791410936,214.3150521646227
8,1985-09-14 17:51:50+00:00,283.10393645043473,260.74458241895746,257.19309333964605,249.36691711053092,243.7905053480062,246.521727700755,240.7655018142103,242.28585830120954,245.44578740187367,243.26565934954505,240.70066266710293,241.99174730537277,244.2175635736205,240.5069610089832,244.00449273557663,247.78313954387107,241.17631111090472,237.745886151874,237.4741998076126,228.77942945873832,222.24300852729868,217.04326590745927,218.82184363660394,225.29226934804657,221.04002252749163,214.6334634561616,207.8781711841856,204.3247231950816,209.88460814184646,219.20627406714908
9,1985-11-01 17:51:17+00:00,281.3816392207494,262.10821508976295,248.3306820832669,242.77654845482843,237.15872374452962,240.27256778622325,238.77301062417206,238.42676942563955,239.03118571088618,243.43088533731066,238.0784506240145,241.75026698727217,236.05553816715405,235.928876464125,239.4497963029261,235.7358893272289,235.4766306758415,239.3526235365815,229.6721898673748,225.84442493863773,217.75504552473163,211.3993607932284,212.6122389365143,218.68864643272178,215.6804063610858,208.62900599922003,200.5583593401683,204.49943282181587,204.05066783184074,214.20310066778583
10,1985-11-17 17:51:01+00:00,265.1185829949639,242.63154305714852,236.2544407629651,231.02357046512287,227.09146813575282,224.90203460799424,226.930632229146,225.00900699177197,223.9602451030721,226.80987927305262,220.77072952089418,222.5977071604525,221.99935164126316,225.51351183597558,224.91055993063392,224.6433942005604,220.8810923186202,224.62455965692126,215.34268820760872,212.41484844800505,200.86556633348363,199.3263470757147,198.26569996626188,207.26046549603015,208.1361751818571,198.8828959461686,182.94823498096983,184.7629414858061,185.54484010923957,187.78918887842397
