dates,satname,nzd0417-0000,nzd0417-0001,nzd0417-0002,nzd0417-0003,nzd0417-0004,nzd0417-0005,nzd0417-0006,nzd0417-0007,nzd0417-0008,nzd0417-0009,nzd0417-0010,nzd0417-0011,nzd0417-0012,nzd0417-0013,nzd0417-0014,nzd0417-0015,nzd0417-0016,nzd0417-0017,nzd0417-0018,nzd0417-0019,nzd0417-0020,nzd0417-0021,nzd0417-0022,nzd0417-0023,nzd0417-0024,nzd0417-0025,nzd0417-0026,nzd0417-0027,nzd0417-0028,nzd0417-0029,nzd0417-0030,nzd0417-0031,nzd0417-0032,nzd0417-0033
2003-12-03 21:52:19+00:00,L5,348.93,337.84,329.92,322.28,326.91,326.86,333.35,334.18,333.34,336.71,337.48,339.90,340.43,340.58,346.74,348.71,350.64,351.35,345.42,350.58,342.41,334.03,320.80,335.28,329.47,327.72,328.60,324.92,330.53,333.51,334.45,337.15,336.41,336.39
2003-12-27 22:02:42+00:00,L7,,,,,,,310.86,319.95,324.52,330.49,326.84,325.55,327.01,325.39,327.83,325.39,322.24,321.81,312.43,326.02,,,,,,,,,,331.50,330.51,326.53,325.40,325.67
2004-01-21 21:56:38+00:00,L7,,,,,,367.24,368.04,367.01,369.87,370.78,369.93,366.24,370.07,371.78,371.48,361.63,356.46,356.31,351.21,357.24,354.48,351.49,,,,,344.86,345.57,349.53,352.69,353.92,351.03,347.46,348.06
2004-02-05 21:52:40+00:00,L5,366.60,360.36,355.38,352.68,354.50,354.85,356.24,353.54,354.92,359.87,356.22,348.09,350.54,356.35,354.72,349.59,356.71,355.02,346.83,353.17,352.04,344.58,344.47,353.66,333.89,331.45,334.03,333.71,338.81,340.11,342.70,338.91,333.76,341.86
2004-02-13 22:02:55+00:00,L7,,,,,,,,,,330.02,333.69,330.41,332.33,330.84,335.56,328.73,329.73,324.76,321.92,328.46,326.89,321.61,,,,,,,,,329.69,323.85,324.97,325.32
2004-02-21 21:52:46+00:00,L5,338.98,333.83,327.63,322.07,323.28,320.65,333.74,333.62,334.33,339.62,335.82,336.36,340.19,337.27,344.43,341.92,336.73,337.75,334.68,338.88,337.26,334.44,330.51,337.93,330.48,323.76,325.87,327.42,331.56,337.06,338.68,334.98,329.87,329.82
2004-04-01 22:03:04+00:00,L7,,,,,,,,,,336.44,315.57,,344.70,336.57,,355.73,351.73,349.34,349.53,348.28,318.21,325.89,,,,,,,,,,329.68,322.27,327.59
2004-04-02 21:46:54+00:00,L5,,340.19,329.76,,,,,328.91,,357.38,345.73,347.69,360.30,360.75,361.16,358.15,354.64,357.56,348.38,357.19,342.57,337.75,336.77,346.18,340.54,334.85,337.29,337.14,344.76,343.51,347.03,346.15,339.71,339.69
2004-04-09 21:53:19+00:00,L5,330.99,336.50,321.32,300.61,316.21,303.55,313.70,310.04,309.20,328.42,320.18,299.58,322.04,322.61,320.46,319.44,311.20,317.69,315.59,324.80,317.78,302.36,302.70,317.99,312.91,299.74,316.89,319.40,323.72,312.31,317.70,300.05,302.74,312.21
2004-04-10 21:56:50+00:00,L7,341.10,336.31,319.82,,316.35,295.44,310.48,303.34,305.37,326.16,320.10,279.04,327.60,321.38,309.98,320.40,315.22,320.44,319.25,248.92,134.51,,,322.07,312.07,,327.13,323.03,332.63,319.07,320.89,296.66,295.92,315.06
2004-04-25 21:53:47+00:00,L5,350.84,381.52,,341.27,329.56,309.88,,,,,603.20,620.87,,,,623.54,552.76,424.28,329.33,338.39,522.04,,,,,,494.18,,551.11,537.02,525.16,,,
2004-05-03 22:02:59+00:00,L7,,,,,,,,,,,,,,,,342.21,,313.80,317.71,333.25,318.61,289.31,273.12,,,269.90,266.90,,,,,,,
2004-05-04 21:47:51+00:00,L5,,338.55,315.68,299.42,308.91,300.15,305.27,292.28,284.61,300.66,305.81,264.30,,300.02,297.37,301.15,275.66,311.65,310.60,333.97,308.62,289.60,278.48,334.30,,270.32,326.25,337.90,345.52,312.02,314.38,299.28,283.16,270.96
2004-05-19 22:02:59+00:00,L7,324.35,329.30,315.26,292.36,305.27,290.77,300.65,284.11,273.89,274.91,281.63,249.65,,285.80,289.82,283.08,250.08,254.28,,,,,,,,,284.18,283.81,337.18,311.67,309.39,,274.43,266.29
2004-06-05 21:48:48+00:00,L5,322.45,329.64,310.98,287.25,307.57,292.55,299.88,281.52,281.17,282.54,283.31,252.70,254.93,281.47,288.65,294.17,262.44,289.40,298.45,318.01,320.49,281.69,274.41,291.21,282.89,267.77,291.38,286.21,321.27,303.41,306.25,,291.15,247.17
2004-06-12 21:55:11+00:00,L5,,330.18,315.81,309.74,308.43,292.50,295.49,281.83,270.70,268.55,279.15,245.48,248.70,283.99,291.33,286.07,151.73,296.92,299.98,334.70,316.81,295.69,285.11,291.12,277.53,271.93,297.04,284.57,315.39,311.93,298.42,277.65,279.69,245.85
2004-06-13 21:56:39+00:00,L7,,,,,,,287.93,,,,337.06,,,,,596.20,629.42,612.62,560.39,303.54,307.54,269.44,261.41,,,,,306.25,323.76,314.05,309.64,,281.36,269.27
2004-06-20 22:02:49+00:00,L7,,,,,,,,,,,,,295.44,302.92,295.71,293.53,303.18,311.27,291.91,323.17,314.63,299.95,286.84,313.55,298.44,,,,,,,,,
2004-06-29 21:56:38+00:00,L7,,332.35,326.09,293.21,310.70,319.19,323.94,,,,,,,323.38,337.31,338.91,328.99,350.59,317.07,333.11,325.21,310.67,288.43,299.62,,270.29,310.00,317.97,330.28,316.63,,,,
2004-07-07 21:49:44+00:00,L5,,332.90,313.43,287.27,309.35,301.33,306.67,293.84,283.90,282.94,276.87,249.22,254.02,281.67,293.48,292.34,271.64,294.82,296.65,327.57,320.63,284.40,275.60,285.30,278.01,269.63,280.71,289.73,323.44,293.33,307.27,292.85,281.17,244.44
2004-07-14 21:56:06+00:00,L5,,326.94,310.69,288.03,307.14,296.21,301.94,294.86,279.86,280.49,285.94,257.80,260.51,279.53,296.89,292.95,183.52,309.84,303.49,330.97,325.95,297.57,280.84,297.00,278.67,266.94,266.08,269.19,318.00,293.71,307.53,282.58,287.95,257.28
2004-07-22 22:02:44+00:00,L7,,,,,,,,,,,,,,291.46,289.43,288.72,251.53,305.94,309.01,327.75,318.82,289.22,273.35,287.44,282.62,272.14,,,,,,,,
2004-07-23 21:50:08+00:00,L5,,325.47,304.39,280.87,310.62,300.48,310.17,294.74,281.97,282.41,286.06,258.06,,296.76,298.03,296.30,262.38,305.36,304.23,328.69,322.35,292.38,278.75,293.27,290.92,275.63,297.36,,323.79,305.99,308.59,296.82,,249.56
2004-07-30 21:56:27+00:00,L5,312.26,328.27,306.89,282.77,304.63,290.55,300.82,280.27,282.59,278.71,275.78,251.60,,289.63,291.56,290.14,237.68,313.50,301.45,320.97,323.97,291.24,279.66,302.18,285.03,274.42,261.45,289.21,324.65,291.89,300.97,276.50,294.53,260.51
2004-08-07 22:02:36+00:00,L7,,,316.66,294.93,301.99,294.71,304.29,289.51,278.28,302.30,299.86,257.08,306.39,297.07,293.45,296.30,223.64,305.78,295.12,220.14,148.45,,,,,,,,315.00,304.71,304.71,,289.18,261.66
2004-08-08 21:50:26+00:00,L5,327.09,338.41,315.30,299.31,308.65,298.02,300.06,294.56,285.72,291.64,299.72,264.46,,308.45,298.77,301.14,302.55,310.20,308.13,328.29,322.45,292.51,282.44,312.09,290.94,275.27,296.59,,312.90,291.01,304.69,288.81,299.40,269.24
