,dates,nzd0183-0000,nzd0183-0001,nzd0183-0002,nzd0183-0003,nzd0183-0004,nzd0183-0005,nzd0183-0006,nzd0183-0007,nzd0183-0008,nzd0183-0009,nzd0183-0010,nzd0183-0011,nzd0183-0012
0,1999-08-26 22:05:08+00:00,157.61773036512085,160.53805720112234,148.84818909278152,157.21081811567615,149.08164775574494,145.5589743761966,136.30954449660175,152.99374804226767,161.44294662596906,158.15396791850313,149.03804136468787,145.2690519653744,114.16157322213083
1,1999-09-27 22:04:48+00:00,161.66345647995462,153.23167455360607,145.70613859489336,154.06093238555562,154.70449955703094,142.6594950319693,142.1844740527058,152.743625703104,157.86381996072936,150.64426380805335,144.11761124364176,144.320142007829,103.05560056965874
2,1999-11-14 22:04:42+00:00,,,,169.55763330556587,,,,,,,,156.94299021366263,
3,1999-12-25 21:58:52+00:00,148.42558464822525,147.78466775083245,152.26984489026717,157.6899585464292,150.54438003945438,152.86010563275994,148.47294966444807,165.13541389365537,150.5431188780799,146.27007983183233,149.79832192496372,145.84480412333562,
4,2000-01-01 22:04:37+00:00,153.77693643592684,159.90551037792213,,174.16163931338474,,,,,186.7928813224484,,,,
5,2000-03-30 21:58:33+00:00,177.41334402110036,174.06770788218716,165.273559826349,168.01209282290992,,,,178.395969009354,167.1260427750779,,,,
6,2000-05-17 21:58:07+00:00,,,,,147.954494361874,148.4974548314796,142.9988969334042,,164.3088805449805,145.58163046070445,139.5038069617721,163.0277807317385,
7,2000-05-24 22:03:46+00:00,172.65444824498263,168.06350071924157,164.34164322572863,169.89672155711833,169.81211420501137,156.86985841114148,152.20979068257458,163.43250397655856,165.28119352885489,,,,
8,2000-07-04 21:57:38+00:00,157.30668076000575,158.0323384010626,,155.30566308544076,156.3601357279509,151.21928521306012,150.4531622493764,148.3941490114042,149.88498370081675,162.4252243832468,,,
9,2000-07-11 22:03:17+00:00,,,192.19373542908662,177.1959107772861,170.89900042881712,,,,,,,,
10,2000-08-12 22:03:18+00:00,146.10977193171829,137.9030249975311,,136.26390230773072,141.1163269786161,135.20940014974667,119.78629861847766,131.7389219621095,142.29374690698376,112.92893045161276,,,
11,2000-10-15 22:01:56+00:00,164.74308633716652,167.16320923007152,,160.7526421501728,152.98703719494725,151.05480050858708,143.71091453469407,143.32035326504672,163.82085842162988,162.1011793684113,172.26305323695425,157.76110227850836,136.23430923958824
12,2000-11-09 21:56:21+00:00,183.51318420674846,187.23504913532926,185.76547881811933,173.58982257939982,165.35581965183076,158.22563150836797,160.58483169546446,172.3256517154348,182.21532883461896,187.63344003422793,192.73890945519514,181.56487076408456,
13,2000-11-25 21:56:23+00:00,,,,154.6166610664334,154.68430981821405,137.98623923601872,,,,,,,
14,2000-12-02 22:02:33+00:00,179.17890449433014,184.10955457309834,192.41367486847486,,,159.86985523448683,164.65013992818234,170.55117226230922,173.6130320581296,186.67261782235707,182.13722417412396,182.06898535006496,
15,2001-01-12 21:56:30+00:00,,,,151.58766224582314,149.8448064661796,151.712221072677,155.0033190741162,153.24077532357603,149.61897858520103,,,150.56539630382065,149.82780811225865
16,2001-02-04 22:02:38+00:00,209.54084271244307,196.33574668774995,187.12226559450676,,173.25508523144657,,170.1303408411069,169.1613895416258,167.6774376190007,171.63202111414407,169.83688158524424,170.1618820950351,
17,2001-02-13 21:56:27+00:00,229.78314366771278,209.54891986349608,199.05895177118538,,166.62575595451915,,164.77984677753875,156.8005327552163,155.3220210248596,174.2360504631804,157.79670148495873,,
18,2001-03-24 22:02:23+00:00,,,,172.96120632100087,174.19793298791888,164.1635829617781,,,,,177.51734733538285,171.69267472914163,165.5805973109119
19,2001-06-05 21:55:40+00:00,,,,182.80856068947773,175.8211937327267,167.19326525004544,,160.0954748188687,160.3337749286247,,162.58744916512723,162.33966291076095,154.3739772278358
20,2001-06-12 22:01:48+00:00,209.57625412079918,210.22681755416542,218.53941994367915,,,,172.38805971421357,,,165.36438394421486,,155.24199110995238,
21,2001-06-21 21:55:29+00:00,,,,187.20038368041799,181.09988092535588,173.8385986756354,,157.92521528462555,160.90361597344318,161.51528437647613,162.6237618640217,151.22884916790773,145.37872923123655
22,2001-08-08 21:55:01+00:00,,,,176.7301633726733,174.54450624923365,184.92433518917207,183.46081451622658,173.33811985549002,168.856390448177,160.64182347726097,150.76694963213416,144.70373635621954,129.0448382376282
23,2001-08-15 22:00:38+00:00,,,,168.044023403502,163.0570402443412,166.4351783629867,168.77892873027318,163.78436350700017,154.60818484506225,140.81335296737927,146.54023811407677,145.18736394942633,135.80722120217163
24,2001-09-09 21:54:36+00:00,235.14649798012874,224.5034197559014,,183.36634603247055,181.84061822097854,182.474834951231,192.0964009372942,194.61909158979716,,,,,
25,2001-09-25 21:54:28+00:00,235.92814558702221,227.6153097208677,225.82397373846294,219.2224129106367,212.43236426651038,216.66379022909322,218.5953493899819,213.81157374114875,,,,,146.62336830792117
26,2001-10-11 21:54:09+00:00,,,,,170.766381045871,,,179.26342695721448,171.95581712231726,,160.98148465074888,139.8101997646201,158.86216752189725
27,2001-11-03 22:00:10+00:00,,,,,,,,,,,,,
28,2001-12-21 22:00:53+00:00,,,,,,194.17009416591065,,,,,,,
29,2002-01-06 22:00:31+00:00,224.90563460628357,184.58870682699646,184.8415976540866,179.05237905174636,189.54534799200033,,,150.46125692842043,,,,,
30,2002-01-22 22:01:04+00:00,198.03828778562817,197.96348281962065,208.8090135480512,205.24037586705788,193.5779619752382,187.23044985277843,173.2855277008033,173.12152804349736,183.62057978853554,,,,
31,2002-01-31 21:54:50+00:00,,,,191.55231139221468,184.56753157538265,177.76021684201027,168.66945459542723,163.67861680111002,167.88056776706904,171.23933563209627,174.24307623726767,168.58320573802598,137.2629744275404
32,2002-02-23 22:01:07+00:00,166.5382873959243,172.16921206060695,175.31514762111286,178.65731948564132,179.84616603839228,177.58934616069345,167.2064663571121,164.94121452679624,170.71639509373935,164.6559889952678,165.26120868984367,156.24568792642867,136.7850907020912
33,2002-03-11 22:00:43+00:00,199.0038301012544,202.63187821425444,207.1578532310904,197.49144531926976,192.47666380469704,188.66394252015124,175.46504911920067,183.2843435200649,180.78866113800194,165.07268351192545,182.14716045492645,178.1231126814586,168.71609343834007
34,2002-04-28 22:00:38+00:00,,,,,165.65565023185107,,145.88708576217238,152.38097347765603,158.83101174610925,144.97489412660877,,,
35,2002-05-07 21:54:52+00:00,194.03177873531914,188.10446950871278,179.7984731223841,179.04438287156017,175.39109233195651,184.70133143496633,,,,,189.0443221066161,189.92878728031334,182.57497348471483
36,2002-06-15 22:00:19+00:00,166.4882477819783,163.73878174881926,158.4214884421252,159.79640635074293,149.65259706522394,150.2895260333708,,156.78758235795297,157.21975191169244,,149.75685947089133,144.67591243095083,162.75039356160877
37,2002-06-24 21:54:28+00:00,154.32664568530623,162.39207954585567,,,158.59218363908803,152.24993229859433,138.50675705789828,,,128.7126829496899,140.4060798884781,,
38,2002-07-17 22:00:32+00:00,,160.00579586545186,157.86441531996402,146.20603611101768,145.67076126443226,144.4911746202489,,167.358681037491,163.5735209740242,,,,
39,2002-08-27 21:54:00+00:00,165.20747139124134,166.40241946100048,159.69506767013175,161.9733958698205,160.38267997333216,147.08544442306658,140.19622508685603,138.318656258424,136.58656555283923,151.2547658832581,145.8488571979612,142.9154775625214,143.83427377587367
40,2002-09-12 21:53:55+00:00,180.63731121006558,168.87318066383267,,160.41648466998012,157.66317162575848,159.29404336985525,150.8288069018402,137.5220310882341,129.26002314225997,133.82556347220316,124.7975795272719,121.95598332501228,131.258724773745
41,2002-10-05 21:59:31+00:00,,,168.25041545181654,163.94966951635953,162.43779810376532,164.7019017003644,,148.0417027944458,,,,,
42,2002-10-14 21:53:43+00:00,203.7465602730103,191.39901413491114,,,170.2031319657101,,186.1147253078413,,163.90734901814395,160.5791506109003,150.30999540295556,144.20724424779306,167.90141290283026
43,2002-12-01 21:54:16+00:00,,160.53398773386073,157.8798943944072,152.58511277146948,154.4405908167991,155.09372609845465,159.59690107570975,154.55656256271453,148.301795215605,144.04619430445706,139.55060636756798,129.92609984950215,
44,2002-12-08 22:00:03+00:00,,158.83902175369278,156.31553151848337,155.04921137533967,152.4776750423219,151.16272086810235,139.6687739448576,141.70910291158796,141.3729856541395,133.0236752481814,130.56529388945916,125.99443796553416,
45,2003-01-18 21:54:30+00:00,,166.67595710610232,155.38277319987083,159.2999837543368,158.8837334939209,143.03605924642497,143.47482614827285,142.59426322188784,136.9819890118192,134.8395111299033,133.78931121149915,133.30375691773187,
46,2003-01-25 22:00:42+00:00,193.19984287366879,176.64247716021197,169.58018155387447,149.8466968961064,143.72094538462292,145.9617113479059,151.7120519041589,,,,,,130.17448513477632
47,2003-03-30 22:00:54+00:00,252.8845603948797,,,,,,,103.30498837845462,128.57859908048664,,88.38869151734224,,
48,2003-05-10 21:54:46+00:00,196.046902705309,183.15419201083427,180.98764781476177,173.29158490477005,170.25683046103694,166.76021613198765,152.455625029474,,,,,,143.24029910366056
49,2003-05-26 21:54:43+00:00,188.21534182981296,196.76132255968596,202.0198404501369,198.72192166720686,,,,,,,,,
50,2003-07-21 21:42:33+00:00,183.48233757454878,183.18266021352647,185.70212757642838,169.4984025492704,159.97436758260514,144.64944900510935,136.1219251273163,,,,,,150.11305479088443
51,2003-07-29 21:54:29+00:00,,,,,164.00630363852292,151.75823202390922,,131.19957853081166,138.19097253685894,131.63789500193081,,142.19919635579527,
52,2003-08-05 22:00:35+00:00,,178.35073792626227,175.89497953034885,183.49496532392465,159.09414518982106,148.25316348138995,134.42431715072252,126.65234456883941,128.09971673523057,141.20853263073903,,,
53,2003-08-06 21:42:51+00:00,184.81389180955694,175.20934346404408,167.92899440272288,173.04195566756843,168.25761276865524,148.53300407162965,127.47684601188263,116.79211396288989,121.09335690671853,130.8568597990077,,136.31751898844882,109.28765669562642
54,2003-08-13 21:48:45+00:00,189.5937799934088,197.9369253789436,192.55619088127798,192.66851528936468,180.05098032450206,165.01475922168083,150.2393500673372,140.9786244821621,142.9769596431978,156.57715169322168,165.14391246038733,165.69991902024347,145.0857804893664
55,2003-08-22 21:43:08+00:00,169.2211114440477,166.132754558033,160.92048344932715,171.23223086064766,169.34328071546454,159.46086540397602,146.6001238723027,133.17921856606566,133.40086319584694,133.64713709001748,144.79437507847288,153.95584260328877,
56,2003-08-30 21:54:22+00:00,,,,,,,,126.22363686364166,125.22942896460358,138.596622543508,150.17593871236267,148.83609450459437,119.05566531100249
57,2003-10-25 21:44:04+00:00,179.2343866091809,181.79543742665197,,,,,,132.30339392328113,137.1625224828761,145.68424971684544,143.8453622818164,,
58,2003-11-09 22:00:42+00:00,181.95501349750188,181.09590093987148,,,,,140.77224285872117,139.1612586059767,144.06109677425073,148.42003363582774,150.42984404422884,133.13820108836632,101.73604634126053
59,2003-11-17 21:50:33+00:00,,,187.19841447363362,195.75072842165332,170.76308936208318,162.61357031362047,156.4945705138835,149.28177913894427,156.5019704388885,177.58484795563973,,,
60,2003-11-18 21:54:39+00:00,,,,,,,,,148.11090753787562,171.08686749760275,,,
61,2003-12-03 21:50:19+00:00,174.86491136868344,167.43350962526495,155.47703757429846,178.57777777381753,164.35543718513506,148.78604698823798,140.2684366868377,135.23603202798947,138.31892227431578,148.34873044467994,147.40288045891336,137.63384499243972,127.33684039854619
62,2003-12-04 21:54:43+00:00,193.64048914355075,193.0499584762365,179.09639477930838,174.1487657601267,154.1759473769642,,,,,,,,146.45097929166852
63,2003-12-12 21:44:34+00:00,209.88975218636233,210.86559756018795,,,,,,127.98891073235617,154.81060622378726,171.8738993968938,181.38552253905578,181.96786696972939,172.37956705105296
64,2004-01-04 21:50:58+00:00,,182.07607857763426,170.18909326090053,175.94027798124597,162.3588760821479,141.10030781691313,125.24407684512852,142.9091490335878,153.8910913687131,158.10599692078657,155.43649389151042,148.5335440514463,148.8317994686343
65,2004-01-05 21:54:57+00:00,,182.22162336848965,177.73262472029978,176.58931465327208,164.94659140219494,142.94379008597795,,,,,,,128.8349407683011
66,2004-01-20 21:51:01+00:00,,,,,,121.5160396610704,116.6053704522411,,,,,,
67,2004-01-28 22:01:16+00:00,,,,,,,,151.34666285651394,138.6044734779157,152.229523886362,150.05081693166423,150.3123223469674,
68,2004-02-06 21:55:08+00:00,,,,,,,,,154.54904752671345,,,145.46510094292117,142.80465742615579
69,2004-02-13 22:01:19+00:00,,,,,,,,155.749028693451,,153.29129328272788,144.2132960731717,129.41076761653477,127.52165308136816
70,2004-02-14 21:44:57+00:00,180.11896354472677,173.1813323924001,,,,,,150.24255067336256,,135.89399217952464,136.6870073821644,131.04358547742186,124.38456513647334
71,2004-02-21 21:51:11+00:00,,,,,143.54971514976162,137.07382235999253,135.8077045307267,,132.33352487196038,,,,
72,2004-03-01 21:45:02+00:00,173.6033289771129,176.23261450167558,162.61096139101275,173.8503740671784,174.81387617025155,,168.26832185872712,168.20822779320486,158.68428357211712,153.03218704316222,145.69327484720364,138.36950282661826,162.600687545152
73,2004-03-09 21:55:15+00:00,,,,,,,160.2669629390905,154.23110296698235,154.6247346002755,144.59077769474143,136.4045643367788,127.29729422762222,
74,2004-03-25 21:55:18+00:00,,,170.1363977197868,170.45831183619055,174.02865433890094,,171.44835547919618,168.43381591958038,157.7791728993762,151.24757312919996,,,
75,2004-04-10 21:55:14+00:00,193.84822854901336,178.2326761303244,,,,,,,148.9782008395316,153.9134032513106,,,119.20821738360094
76,2004-04-18 21:45:49+00:00,,186.0691526084211,180.43052476928466,171.06572198294592,164.18673772064034,153.05938208294677,154.404937564691,158.14265398545132,162.1638563709987,,147.64034450531705,142.2839122667704,129.24065179398588
77,2004-05-12 21:55:13+00:00,193.69278675454615,182.2794912789779,,173.32897960555258,165.90541475166546,,,,,,,,101.26861376689621
78,2004-05-19 22:00:59+00:00,,199.36361293791433,183.49074019393947,179.35345772471334,177.18221513875832,170.3216078323557,162.32429932325346,,,,,132.69602596825314,119.62920496522709
79,2004-05-20 21:46:44+00:00,197.8560812185203,201.13013738995878,190.27102216920417,184.04035411800163,183.98565014570494,178.57475129295804,167.5083396438926,162.52276350126428,153.18238990770428,,152.32255847552722,136.23518087340898,121.88406280783032
80,2004-05-28 21:55:11+00:00,,,,,,,,,,,,,
81,2004-06-12 21:53:35+00:00,,199.70198947275802,,183.9063431197812,174.6372153826524,175.7219744979711,179.7441239496432,,,173.3948655962932,,146.93531173936552,137.90741480061232
82,2004-07-07 21:48:09+00:00,148.23064207780257,154.3962726293498,142.67643066003086,128.91960834759448,117.98408687354896,120.49881575701886,127.79464223289781,122.8461476433929,113.7275670262748,109.81843324006576,105.23674876014536,101.31223934596304,102.05592259065517
83,2004-07-23 21:48:33+00:00,164.03417065169128,168.40685644042424,176.22641373961386,163.17429941565433,146.6335068383684,141.96786146198355,128.3139501073689,125.31085913785819,123.85483189347026,124.0999172945327,125.41400093012194,114.52408225106423,115.74077654595227
84,2004-07-30 21:54:52+00:00,,,,155.5980638875778,152.16528397141226,142.63034926611596,134.86204092128995,132.61899769256974,133.92680711857213,128.35876352363812,,,
85,2004-07-31 21:54:51+00:00,,,,168.44120019781684,166.35520627472505,161.14844786093704,147.71582764385855,143.215792174805,139.8414266368746,138.388077617512,,,
86,2004-08-15 21:55:13+00:00,,,,136.80154944792105,130.62427731561604,126.42372259947791,106.52900005979225,108.54973223979398,104.67529808837989,103.00067376949038,,,
87,2004-08-24 21:49:18+00:00,162.70477240014154,160.92811882433324,164.2033871385393,,,,,,,,114.12439600031225,129.336831716278,119.29498313421684
88,2004-09-16 21:55:41+00:00,,150.8024222649276,,139.22026676713128,144.62401180119642,141.2846149171476,128.46657819457502,111.34640377086069,107.14576068309569,105.28230940162217,,,
89,2004-10-02 21:56:26+00:00,156.20277091330655,159.40357260780405,,150.72272070411827,153.788975003482,154.12441904188955,148.39673406647938,133.72914479945058,117.7383620890131,108.10734759324359,,,118.9837602900871
90,2004-10-26 22:01:00+00:00,,,,,165.73909901202416,163.70077772113046,153.9110718789343,145.0998043692424,137.50845277508506,130.86038227654612,129.08688609384257,,100.0092143617443
91,2004-11-19 21:56:55+00:00,196.65295719973417,165.02102618196295,164.4181090030708,163.0934332037537,152.75239319161827,146.89411690012213,135.57546680768203,137.41416676103887,,,,163.32010880588632,
92,2005-01-14 22:01:36+00:00,192.67195214117874,177.95964811996419,165.94060623404712,159.3104827607698,152.47766497254094,,,,,129.8857478548885,135.5276017173669,127.91424580473817,131.63375029401598
93,2005-01-23 21:55:25+00:00,192.38395061564893,190.21396299907673,179.86585775570902,167.19930691232162,,,,,,,132.51488447496303,138.69362163851667,133.03847592847117
94,2005-02-07 21:58:39+00:00,178.67850557826299,166.14447159867828,161.48169046970102,154.4571769473311,154.39070193341783,,,,137.65718808921997,132.99468103149707,132.5875761878791,137.795912382367,117.49931519221829
95,2005-02-08 21:55:35+00:00,174.27833796148514,172.34218524976203,158.06038322129612,158.5623469458893,156.05265708677098,,,,126.70842599584955,,,,
96,2005-02-16 21:52:37+00:00,,,,,,158.13976329320877,150.64246975595495,132.63768847823727,113.95121371422833,115.54732971608482,,,
97,2005-02-23 21:58:31+00:00,184.31459211529994,180.77512034164766,174.47704652188972,164.56118713218223,154.72472434026588,,,140.02510148396323,133.94521749023383,128.76951114578122,130.39043335675717,141.99089639878815,141.10911369839664
98,2005-02-24 21:55:41+00:00,177.44482801631528,174.9546387527228,169.31427195707053,166.5720711061302,160.0128210400045,,,,,,,,
99,2005-03-04 21:52:52+00:00,,,,,,153.97517303607916,146.77922312637276,,120.93530085657628,113.39340939139464,114.3741359658801,128.53052363741907,146.67718066662903
100,2005-03-27 21:59:15+00:00,167.07991634769007,165.22194219203365,142.6949290857544,156.2498810934074,143.00093268134572,,,116.81100076231418,,,,,
101,2005-04-04 22:01:51+00:00,,,,,182.55545217711764,179.8126642761362,170.43435368908484,149.56583222227064,,,,,
102,2005-04-13 21:55:36+00:00,,,,,,155.001664821467,147.65301450001897,142.8084767603986,133.21055935987917,113.54416595323447,106.14890382952817,118.89505862465766,135.12066805583893
103,2005-05-06 22:01:49+00:00,176.183123173432,173.5346134644936,173.21589908015457,178.3813418652685,176.2344459225917,167.78890788056088,151.49317818439872,151.57530005757678,137.92800568170145,128.54457696036357,,,
104,2005-05-22 22:01:24+00:00,180.139042578884,182.859840997371,,,,165.2085171531401,161.16568855325085,159.38611067939397,151.95156899569304,137.40838459755196,132.00737518566447,138.14070591862313,128.86257811755948
105,2005-05-31 21:55:35+00:00,,,,154.52630724163055,151.56779044179126,156.45790247513764,141.8879050385591,145.1669470822843,134.94677758155785,,,,
106,2005-06-08 21:53:33+00:00,159.93323102141568,165.0457824609995,156.3339548037164,148.85629936485847,147.7393711196256,147.9197828821965,139.74675869700806,137.48926594019375,131.96885702298417,123.74961433346559,119.4711482493349,131.32006542361003,124.229071100375
107,2005-06-24 21:53:38+00:00,,165.22817798176544,167.12481538169456,166.19690658832974,162.30632657132705,154.98292381037734,153.1330416728255,150.2870893473531,147.80813354527243,143.3837891520187,138.17434502745363,137.39134682479286,128.2728017136268
108,2005-07-01 21:59:50+00:00,176.33974908673332,173.0087020992757,166.7298885645531,161.47696441146041,156.12899731478257,160.6887884062872,154.81937317720264,149.7626948474512,146.1302100765608,142.8783508499515,,141.61822122671003,133.08168029986746
109,2005-08-03 21:55:25+00:00,,,,152.098044367192,150.93977962462733,143.85617480510624,142.03387575015188,150.82106369683748,155.14730881385154,140.67298082583127,135.84379580686502,138.2763312432492,
110,2005-08-10 22:01:34+00:00,185.96574276271804,184.17521435094608,172.4719047122335,,,,,145.5883492475651,146.586459559038,150.81068714714954,,138.72478742055054,125.53015620069796
111,2005-08-19 21:55:20+00:00,189.4191546986771,,,,,,,142.9707187087354,140.04317112297323,,135.32751892091596,143.67818982100363,
112,2005-09-04 21:55:11+00:00,,181.9069554985851,171.75456814856676,157.39345137152114,149.2536011057729,145.78050654411916,147.05548322732733,153.999411793748,163.67315981814352,,,,
