,dates,jap0017-0000,jap0017-0001,jap0017-0002,jap0017-0003,jap0017-0004,jap0017-0005,jap0017-0006,jap0017-0007,jap0017-0008,jap0017-0009,jap0017-0010,jap0017-0011,jap0017-0012,jap0017-0013,jap0017-0014,jap0017-0015,jap0017-0016,jap0017-0017,jap0017-0018,jap0017-0019,jap0017-0020,jap0017-0021,jap0017-0022,jap0017-0023,jap0017-0024,jap0017-0025,jap0017-0026,jap0017-0027,jap0017-0028,jap0017-0029,jap0017-0030,jap0017-0031
0,1986-05-13 00:19:38+00:00,99.88774140196307,93.52700999705041,85.9427287157874,89.95266371266453,96.23337510925705,109.09186420916828,123.1229103916245,123.28885733264326,131.32388544033194,138.83907101515672,143.7217847774126,156.458297622796,162.950677615906,161.99893113415516,155.5551455110285,153.96795313710868,159.6923976528979,156.96124167796052,167.97221445079674,176.31257345506583,182.59420270546553,182.5497964779214,181.02577469641636,181.6182774749057,176.92266612393064,169.96048531240547,162.79981113596904,167.60899239172892,161.10550941647608,158.9716109130614,158.20407526663598,176.40080566794444
1,1986-09-02 00:15:52+00:00,94.89747115918473,88.40176997840246,73.62234211611243,83.17046030061402,95.42508747123483,102.03993585555128,121.70594372763662,124.08778155370393,129.48669593059225,136.83472600782872,141.01749407393146,156.1889430127258,160.7812409268455,157.72568744628742,156.42909587366415,149.44750466439385,157.67524023246284,167.1519902581009,176.2655686596929,182.0972919035742,183.6481196875414,186.86640652839043,183.64258776768912,184.7262245091476,179.81655051945427,174.12993015039905,167.22054941218218,168.63422502330624,164.79794761518912,165.54370231319177,169.40508000427775,169.68559757273215
2,1986-10-20 00:14:19+00:00,96.16147478461679,81.78087971783427,78.41205165131308,89.09630526079081,101.47592923155452,114.16219808343953,122.247806458209,127.16330213092917,133.53523726588597,138.26530688083122,143.8281112791451,163.6126638697581,161.57248326274566,165.36039869757255,165.18291355408223,166.63454211006842,162.36220571963094,165.5370874234643,180.74984354911516,183.76961349359698,184.34346667014495,181.0285879601998,166.43155280903812,,,,,,,160.0954289536418,172.67112746996062,
3,1987-06-01 00:19:08+00:00,105.99166033780611,94.68638855736569,94.0779619824785,100.18849132756345,107.2767519467099,119.38840782791529,127.76630079502003,124.93324054214763,130.57235458935872,137.37045287375705,146.28026643997447,160.9442045868438,161.11535874706536,166.1251287364234,164.9387894437091,168.51265564217306,173.2907067178342,172.96348579496123,180.14059231673667,189.19827298796872,189.0974295353633,188.8130287101136,188.0387145420268,185.82802169145833,180.65654127589858,171.97475220939822,166.17196053690384,164.68576593551757,162.44781059431955,168.1065283978478,169.97860785166392,171.8067685657707
4,1987-06-17 00:19:29+00:00,109.04364765130939,91.8041379939186,91.89672985223416,97.28380404105779,106.295509490511,115.94250636266187,127.78474155710516,132.7448422796301,138.176872094738,146.0295485538032,153.915036460227,167.09103328623036,165.50537207000633,168.40327749085301,175.55853605957606,179.02767043852452,172.67432650249907,171.1358297757763,179.6588462777719,186.99268988423086,189.39599039465799,188.90616273020893,188.55965766137825,189.01471952823755,186.09275206462473,177.7510454731017,170.9310879186193,174.70343551795068,169.27131186772485,166.03400407792503,171.03402447930597,172.50028306940533
5,1987-11-24 00:23:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1988-07-05 00:25:33+00:00,97.56137536658277,93.84181251003707,89.78075803938725,97.51200903881075,101.98091043525062,113.09672511197058,125.80524931382209,131.7709365704557,134.10948083567337,138.90115874427553,148.0580786953607,161.67970849232532,161.63722003492782,161.52991826750855,159.2404184047008,160.3164266836091,157.7558507666065,159.89693937278813,165.62412667402904,172.24847722627348,177.31063735146427,180.28586134856388,174.69617518759014,171.94803147646132,173.00841510739053,166.24178542148164,160.26480668275477,156.70671317718563,159.44085805494575,161.3964774240095,162.41594489571804,168.96688526906055
7,1988-09-07 00:25:41+00:00,102.36134695299536,93.01795659934957,88.54235713957566,99.66768917343943,104.26994877955994,116.1777817299377,127.19150814995923,132.90944350447535,138.1544798211317,143.21513145913764,147.0602911051183,156.13639681211268,158.7613453468954,159.35997426660418,159.7128985818465,160.45049991011476,152.56523354016323,162.65283496973035,175.10001220183227,180.9669773542214,179.165085320865,185.01097563819837,186.3498077279121,179.47828815989982,179.65591460616378,179.27251349175125,167.5538802240184,166.41046471627473,162.52019441762548,167.40496242969022,171.97845521455514,173.4955471276935
8,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1989-08-25 00:21:24+00:00,108.12869656914113,98.77390482861311,99.56191238077943,106.49297113902664,111.5856722260195,114.9956321429892,124.96670554556607,125.34515287655857,132.03704902336858,138.01139914177438,143.8015739152741,163.69030754441394,161.671586304283,159.13431788234533,154.76152327865148,155.1434878110917,159.66652759148081,164.28187006232045,168.93293898362856,177.78038808070824,176.95774510095845,178.59003378581386,181.20425488054474,183.88430963288627,182.29970723713458,177.02979918752305,174.72289449037112,168.09089842759226,166.70868451993374,165.15540975029018,171.76405596267898,183.41104480281874
