,dates,nzd0516-0000,nzd0516-0001,nzd0516-0002,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0010,nzd0516-0011,nzd0516-0012,nzd0516-0013,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024
0,1999-08-17 22:13:37+00:00,219.07578021991986,222.58767976386838,213.52671027060035,187.38006004383283,157.35427903536765,148.0440592923554,136.23690480708817,123.88255790339637,116.98812744686826,110.74075047523169,105.97246249377608,93.7284613119773,,107.06322468317192,120.01769010896679,131.63039520197248,138.20447470310512,145.02307617852568,148.2005545307638,140.2884598305851,131.1152455810877,126.6707824103619,139.979727362115,159.1450809673837,184.73076614469272
1,1999-09-18 22:13:39+00:00,198.6810148763288,199.65315294530967,193.89413750697292,171.82016120064492,150.79865180762772,136.13968040926935,134.4248264900303,120.4099972680574,111.63143282593946,109.62234092021151,93.91901315551448,80.27267655674123,,77.77472687424238,101.02626601331868,120.69240423501405,133.81976281900518,142.6679340077937,147.58844148642538,145.26053663844715,133.41735516681803,125.86485705833769,136.2782723263554,142.11313457925746,154.81539582717414
2,1999-09-27 22:07:36+00:00,,224.86314407237296,211.6935253011626,191.8533151182858,165.53095253732383,159.44948227690966,142.52060979120722,136.03464017278787,131.2688147098492,121.90559785049231,113.76251860091651,98.4398616545062,111.61838622832707,105.64871975756287,106.49308481013796,132.75159097600027,,213.76291447262696,214.01386901388116,177.07329418647691,144.12580720967833,127.2712749708025,132.2398941245618,141.20161518322988,175.33446380315038
3,1999-10-13 22:07:36+00:00,183.74447099720388,196.42964773857352,196.15771217696584,179.39134684366255,165.47106051719112,162.3727640610404,155.6486825644422,149.97883865618726,134.0496800340652,127.84219184398884,112.16923955833283,95.63071748808534,86.76315890012779,111.36796079949082,139.7870094679443,165.81075687049105,180.36875137132284,186.49574842712175,180.0865092569268,152.50861642122965,131.57020646422723,124.16332607945768,128.03547681434594,144.67590277649012,165.08351674575465
4,1999-11-30 22:07:23+00:00,,,,,,,,,,,,,,,,,,169.4105229452548,172.88647426715423,148.426393607229,121.17642253021823,103.66922658847422,98.35887774250568,106.03387477698519,138.06980281810692
5,1999-12-07 22:13:41+00:00,,,,,,168.44748647401917,172.2128556941014,162.78478221376622,154.28806143739845,135.0880275598406,121.17035942338484,,122.6080938608126,129.3163431359516,150.5967023797961,165.97304765545323,176.74659600231035,191.0075072999943,198.51358427729954,189.3008704520436,161.16252217906288,138.70485237751979,136.59240853809914,144.68614279192923,
6,1999-12-16 22:07:33+00:00,,157.16224624874576,160.41543576847278,151.56969361674436,135.40928075656637,139.2877998331544,141.72087685523087,131.28490090573752,119.15277175724253,110.60364467716852,100.7606229779058,84.28954048863602,102.4185945799219,111.02241611669993,126.73519069576761,139.3671675015767,157.2017004697965,168.95487721292977,172.82106762249146,153.183513908563,127.92422170286456,114.8412845337573,110.9488876538606,118.67721893928382,144.7794255482882
7,2000-02-18 22:07:16+00:00,,,,174.06189714593836,187.91896919564746,191.52594504356182,,,153.83890858329409,130.69466508965817,,,,,156.40192125231198,159.72964404517018,166.40277469150593,180.0367551210395,180.27012770031314,167.11952484538674,142.07347641382862,123.12567897696809,113.71957376704059,120.53180386622846,
8,2000-05-08 22:06:44+00:00,133.7126220665713,161.95852439264903,178.9963122059518,175.31200230971618,165.93911663119874,165.0361873261535,161.37766008498542,159.46640881656862,159.36076963307104,,,,123.1672260695543,113.3643834794808,123.41257543571338,129.9967759338822,131.26239715986208,141.52451623948517,143.04977263341357,131.12166136550533,106.02633054857958,92.14859453865722,90.66354654852455,98.37528637666665,134.79864333363543
9,2000-05-15 22:12:54+00:00,149.4660611439935,173.36426489541734,186.5062757635505,182.3406876761096,170.1229948724388,170.7393964930004,166.6627492360871,164.40603302123736,166.9742978958717,,,,125.61021540546521,121.17405155829066,120.39208576096269,130.6144168940995,132.38134498854475,140.55910959579396,144.95260492107914,136.823701635872,109.87613604454901,85.70640226965276,82.25515811111168,98.25028435937222,131.865043657405
10,2000-06-25 22:06:19+00:00,161.66450571830973,172.6849777627902,182.85312566908675,164.56947243446862,147.19781935917257,151.27683022823072,144.8664384777418,141.43295141592378,137.45591374237645,135.33477238532544,124.15308408874387,100.87414094583028,70.11394917156787,,101.26806649630191,113.60121215072306,125.57021140673962,139.5958893179216,138.124835861655,133.2557306612672,104.88876691690692,90.27073751821376,83.0494586120146,98.11325475418667,132.65095138165898
11,2000-07-11 22:06:05+00:00,149.03100179806987,162.36689589462046,173.33513982821586,,,,132.5512513662151,125.42500093701395,,,,89.7232745888413,58.9004267075121,,,,,,,,,,,,98.63395107240714
12,2000-07-27 22:05:48+00:00,184.41303091684952,192.52463794756065,174.5328758533638,150.6363831799859,139.91784491767754,150.83668616138505,143.9435616684887,142.01482071042574,130.0706659695565,127.8109356666788,108.98028049699855,99.92002115534714,56.0137507825945,86.46097537611126,95.82350919759465,103.32027837099099,119.3840394398027,126.99487147597945,135.04715829220663,125.35669233216889,103.93291096338842,86.00918238999205,81.69042965822447,91.70392832548123,118.2439527383175
13,2000-09-20 22:11:14+00:00,116.58712012700776,162.9153393710163,173.0115412371437,166.46125900854986,147.8072229019352,143.81067753483387,135.87223334424493,126.44923782603662,119.52791118386153,114.04680160561846,109.37043526610962,69.70214434481062,45.75107822621171,78.48879519340068,95.29997977424736,103.43708257956978,121.74511273718736,118.75343220721265,120.00805454896386,111.56542478024099,104.4165360270292,99.80570055474283,89.35471446733409,95.57068163417026,125.08941437317566
14,2000-12-02 22:04:57+00:00,135.88473103722433,132.62007284604965,136.54591262227393,129.84588250067026,122.68726123340574,126.4963361922689,128.72464715366465,129.77390176385575,125.32681719285152,131.1492554840579,,,,,,,,,,,,,90.80084647168121,101.8726676259813,127.5800700503903
15,2000-12-18 22:05:01+00:00,92.85850934435899,114.61346822775728,118.65818557086446,108.85176403621534,106.99069114906477,106.828032600019,113.02617509121772,115.36637148164546,112.95663648931068,115.26977239334965,102.69481597900335,68.38402178852884,73.61401827195799,90.34949876280133,96.69467614685121,109.27544683085411,123.53784238331993,135.41474170579207,135.5681841273738,113.7888977884102,98.12003294021248,85.93499841388493,80.51665279756926,87.21196440236095,113.49468177016935
16,2001-01-03 22:05:00+00:00,131.81398523617122,133.29758216491535,134.0080086979989,119.11720186197022,116.46052617768011,123.69247857020542,135.952094367697,131.39001759655838,139.56017481796863,136.68940752665756,120.11932276429181,99.07370810754975,102.88610964249301,116.51703767024912,126.53353980323617,139.98392122599574,153.0176619568142,153.4194741442791,153.6488840978689,137.27127586753676,115.30660941312459,94.40601271640335,90.68910460719309,100.26435120935673,124.17503704774848
17,2001-01-19 22:05:06+00:00,105.1492797475377,124.65006805572817,127.00984020005997,116.2683291720991,108.62440234362565,119.12503569004522,124.58330513755008,129.2481502795751,129.087823013628,131.9896912846092,122.31360581473052,98.3366000711267,120.8806700694023,127.25004064883157,132.70704870990394,138.75828444421316,149.27993175769348,155.60827545073994,147.88363030808551,123.21174907162774,103.08707032451748,89.85795366067074,80.5972432952301,86.32312254387877,112.90880470815064
18,2001-02-20 22:05:00+00:00,132.59305375569886,134.16086847516362,129.89526306354486,136.15402866327426,136.4077111412146,133.02587069695733,142.038887123157,166.06345385341174,171.69401262184033,174.21404498885573,172.0457110696118,,159.77674383560668,151.85556866065957,144.81804174818822,152.44137671728475,158.94918883134528,161.51141822958752,150.72316247679402,136.8949458364773,120.43358251095958,106.36069350199577,91.27748348810701,97.72274318131653,146.50133669286578
19,2001-04-16 22:10:54+00:00,71.66364545839642,,138.32447347061134,144.51721895640938,143.00339450666877,155.24515112541218,155.54665064477024,156.97322832154742,150.83236389474155,149.4381324423062,134.80981144512103,114.88872279581449,90.06133666957682,101.63425651332352,114.85261664499336,116.23364319519119,122.34587146926582,114.63041447587929,115.43857025348684,106.93842429554573,95.42604248661631,91.90442122220449,92.88548822511405,92.49110228321715,110.1129289552639
20,2001-06-19 22:10:17+00:00,108.90106462172477,133.02500767065595,156.6810782157288,159.7836168690934,159.3867854241459,166.28306973828091,171.0576844772259,166.365127402179,165.987512730095,164.51653117277272,149.95746341892195,114.06837259094823,118.49232100971508,120.77499572104591,115.77893296849518,114.52596207329053,116.63487636545557,120.40770820225353,,,,,,,
21,2001-06-28 22:03:56+00:00,,,,,,,,,117.54304125368223,132.79535773430206,116.58861322746807,97.77706971681268,90.13357803340688,95.44813152994192,103.30807825776634,103.73358785450303,107.82944910728537,112.38520741933213,118.07228199263503,109.32593825595771,105.27353259994446,97.81404589000512,93.76722105543436,99.99526353382463,119.3268127434792
22,2001-07-05 22:10:09+00:00,118.58361148587204,132.45570972217902,158.96654438650575,165.2125917659513,164.1156860816492,143.41898254976957,151.6004278838139,,,,,,,88.98071761851618,,,,,,,114.98190468017657,116.6890691271926,112.20930170102723,120.07812811889892,146.51708932676644
23,2001-07-14 22:03:57+00:00,,,,120.7267091183256,123.45382003799138,130.3514716936188,133.91829890169527,132.34663827242082,132.98647835077708,119.26761807561567,111.21238456256162,97.60878176424902,84.364412801847,86.78750240992565,95.99650787267787,102.50000890328977,105.32021320189624,107.64635041073913,103.94238779217714,98.97757462076505,90.29798833166527,77.76250350669261,80.36448206517348,84.16582342224348,110.93837639051127
24,2001-08-15 22:03:26+00:00,,167.88636934084406,170.13467692587452,153.33236293505573,137.57768152543474,133.3930356574906,136.08342096367238,129.41110871213766,120.2416177387436,114.89558447432034,97.0600447080902,,63.40558323836268,84.73790502893971,95.96643026053388,101.43243221853065,99.78703120110306,104.9995344579035,112.3403192007263,110.02996774856706,106.08780459500159,107.65727595499519,115.34684668232295,123.94529065705106,142.49469684639334
25,2001-09-07 22:09:22+00:00,,175.6191487464534,158.294471231449,122.03521471753322,84.78319610882255,,,,96.6117493421557,,,,52.50677336507695,74.9813235177855,91.468915811686,94.6534449495731,90.54042969345778,108.44240064051247,128.1940214933907,125.45132164910777,111.22860898511644,111.01392637289905,110.52406792913223,124.16288295856131,150.09839260293413
