,dates,chi0143-0000,chi0143-0001
0,1986-07-30 13:59:40+00:00,208.19959933062046,202.5361632219876
1,1986-08-15 13:59:05+00:00,219.40262652754603,205.96723574112977
2,1987-12-08 14:05:53+00:00,,
3,1988-06-17 14:08:03+00:00,215.3184998912318,202.10212812546848
4,1988-09-21 14:08:10+00:00,211.61229558908047,200.88599446347666
5,1988-11-08 14:08:03+00:00,211.08727759067156,204.98845036757263
6,1989-02-28 14:07:14+00:00,,
7,1989-05-03 14:06:13+00:00,212.37206096507433,206.25188026870734
8,1989-09-24 14:03:11+00:00,,202.9268774021537
9,1990-02-15 13:58:56+00:00,213.2383469635417,204.70549330868727
10,1990-04-20 13:57:41+00:00,226.65312867964036,223.84910258445325
11,1990-05-06 13:57:37+00:00,,
12,1990-07-09 13:57:35+00:00,213.48085623543005,201.78594705916288
13,1991-02-02 13:58:00+00:00,215.1548332275516,210.58175421881026
14,1991-05-25 14:00:04+00:00,202.25365614899857,185.56561483924003
15,1991-09-30 14:01:25+00:00,218.71222174470768,203.62648706468596
16,1991-12-03 14:01:54+00:00,227.85468267399818,205.51149481665743
17,1992-01-20 14:01:43+00:00,212.74864046042143,204.31560949711698
18,1992-02-05 14:01:40+00:00,,204.92612702923105
19,1993-01-22 13:59:11+00:00,,
20,1993-04-28 13:59:53+00:00,209.80494514195306,203.33632826814187
21,1993-05-30 14:00:00+00:00,224.19185684326666,209.98617515799657
22,1993-07-17 13:59:51+00:00,,199.9218945402931
23,1993-09-19 13:59:47+00:00,206.46046239491375,
24,1994-01-25 13:58:43+00:00,,
25,1994-02-26 13:58:19+00:00,,
26,1995-05-04 13:45:34+00:00,227.52246922364878,206.6822218418593
27,1995-05-20 13:44:50+00:00,193.82758818862143,199.19220952393027
28,1995-07-07 13:42:38+00:00,212.32268720210806,196.59154709348775
29,1995-10-11 13:38:02+00:00,,
30,1996-01-15 13:40:45+00:00,,
31,1996-04-20 13:47:05+00:00,,
32,1996-06-23 13:50:42+00:00,,
33,1996-10-13 13:56:40+00:00,222.62346140767698,201.29825550127737
34,1997-02-02 14:01:58+00:00,,218.89345521164842
35,1997-05-25 14:06:11+00:00,223.12747086778364,207.22903354279552
36,1997-06-10 14:06:44+00:00,,198.47812450853226
37,1997-06-26 14:07:17+00:00,218.27437800045803,199.70950080575182
38,1998-02-21 14:13:42+00:00,224.9826796102472,206.32416454491488
39,1998-06-13 14:15:19+00:00,200.02350600187035,189.33865474392098
40,1998-06-29 14:15:30+00:00,218.4298690979229,198.4414943676993
41,1998-07-31 14:15:48+00:00,222.63826382386466,207.2311430514573
42,1998-09-01 14:16:07+00:00,210.96040133350328,206.8267410550797
43,1998-09-17 14:16:14+00:00,221.96983943936215,220.38591442915336
44,1999-01-07 14:16:30+00:00,213.47321550575464,205.10235608564165
45,1999-02-24 14:16:41+00:00,216.13432894210993,203.97962460255172
46,1999-04-29 14:16:09+00:00,216.50778182885392,
47,1999-07-18 14:15:11+00:00,,202.13772538998222
48,1999-11-15 14:30:20+00:00,219.60784608697628,210.9664222181061
49,1999-12-01 14:30:15+00:00,,213.72502966766103
50,2000-01-18 14:30:13+00:00,,
51,2000-02-03 14:30:14+00:00,,210.2835072944967
52,2000-02-11 14:11:30+00:00,221.94381341506653,207.3149157016767
53,2000-02-19 14:30:07+00:00,212.0540941767935,208.92325412289128
54,2000-03-06 14:30:02+00:00,222.11437582188324,208.6303246811874
55,2000-03-22 14:30:04+00:00,215.04115238207265,204.10860978524994
56,2000-04-07 14:29:52+00:00,211.9748311586713,209.19817315451346
57,2000-04-15 14:12:01+00:00,,
58,2000-05-25 14:29:25+00:00,,213.57333546199646
59,2000-06-02 14:13:32+00:00,187.00612716672788,174.0204099365574
60,2000-06-10 14:29:19+00:00,228.74075864725472,213.0918880095901
61,2000-06-18 14:13:53+00:00,209.25016099832436,193.51994678608438
62,2000-07-12 14:28:56+00:00,229.96363801436573,214.76920929559594
63,2000-09-14 14:28:03+00:00,,
64,2000-11-01 14:27:49+00:00,223.73474838348193,211.00663759000432
65,2000-11-09 14:16:18+00:00,212.7988744627902,202.77179732657044
66,2000-11-25 14:16:39+00:00,222.06033369108948,205.05729890925164
67,2000-12-19 14:27:52+00:00,228.68315775584367,216.12164346301216
68,2001-01-28 14:17:24+00:00,,
69,2001-02-21 14:27:51+00:00,224.32510949114672,212.81108006120027
70,2001-05-12 14:27:23+00:00,208.72725323170008,195.53448464692485
71,2001-06-05 14:17:49+00:00,203.05020780238323,201.02195951197015
