,dates,chi0493-0000,chi0493-0001,chi0493-0002,chi0493-0003,chi0493-0004,chi0493-0005,chi0493-0006,chi0493-0007,chi0493-0008,chi0493-0009,chi0493-0010,chi0493-0011,chi0493-0012,chi0493-0013,chi0493-0014,chi0493-0015,chi0493-0016,chi0493-0017,chi0493-0018
0,1985-01-25 14:06:03+00:00,149.28530876266964,148.33691312746188,149.19978535597843,171.31809832759004,197.26091697166422,197.12918749130492,191.98370664592122,185.89228197307227,,,174.3293217945696,175.41778333986576,191.67489380286668,180.48026989009787,169.3800860114162,173.74553890877556,170.71895904427598,147.55374784114645,147.64927740126876
1,1986-08-15 14:03:29+00:00,173.84941560200593,134.6855215464127,142.80620711505875,160.01598159815092,185.4015164426282,178.3366479413855,179.88007102307148,166.61734957330629,156.87856442465107,153.22927394206897,168.38113250164997,175.56019271381078,172.59163115278284,171.3860500691143,179.42177658059953,188.30261148174114,160.47046572791257,156.6213026830378,181.98788736421645
2,1986-09-16 14:02:21+00:00,182.62173850903474,126.35702133702435,138.40389874345516,155.7476945665418,188.82669153628495,184.67039961763126,178.76029079280462,173.33812762063414,170.86690574132948,168.8018582758114,174.63095185498264,166.21652984067754,171.31676913375733,177.81387017425317,193.255276944258,170.33896210528502,162.20777437221437,164.0489386692859,176.92377990732552
3,1986-09-25 13:55:54+00:00,207.054109367344,130.28340767699794,147.51797986855016,153.12941356204553,195.3331593680776,187.90936099314368,173.32997390819938,164.62250090494973,165.71488687321633,168.82996368709388,182.23781839724813,163.69383721736492,159.71136144025135,181.2196378403283,197.94824799603072,160.6021018500244,160.62182165626223,174.55400716193137,178.81843041525696
4,1986-10-18 14:01:19+00:00,,126.86464169659935,142.87682357857474,164.15568498522646,178.8123398285833,175.56696926042352,161.18220910338948,160.24042890404908,164.2496318250486,171.405765684429,175.91062833399644,157.92464703321733,157.60701678355537,189.1075887196756,193.54788753865407,170.7797749748399,174.47584358295396,180.81571948256186,173.30411860594447
5,1986-12-21 14:00:49+00:00,182.54672189159214,138.45940380754263,149.01814245053905,168.9764374955895,183.29305890581142,187.54943928427426,176.10066291302385,181.02586780030288,172.71743378502302,190.27247051030153,195.96235308939995,183.49656588712216,195.36981410128283,203.20955807768112,198.20201651299388,179.02919488401508,192.96740433828725,183.84695972983423,191.31060899975964
6,1998-02-14 14:11:47+00:00,166.1618337244572,123.24659334849824,146.85471736972445,160.025983635976,186.32610880780564,178.4054307985241,185.78981718825392,181.64871622239025,180.97601063383647,170.87001202618717,179.11876043367496,179.00264085002246,180.13338362642878,183.5570044030084,167.60759773901304,168.74172327960474,169.95317610758423,176.53914398841883,168.67622701975912
7,1998-08-25 14:14:16+00:00,154.9791089075878,129.78538723417853,134.85020224675827,156.47672940587702,182.99982278700347,170.01923289956562,169.45899572297316,177.28003786745455,176.96210216659793,150.81227910622874,165.5332777558463,178.42874774530972,192.27287946032902,191.06066478145524,198.95476973161541,177.41604609577806,140.15954764101653,172.2716707425726,200.89961975530608
8,1998-09-17 14:20:38+00:00,163.44032634902982,144.00943003758775,165.18956625403263,181.94738246981797,202.99260416551425,190.06775857145425,199.0400297973346,199.82324750106525,186.37924056911106,183.4559267058331,190.3284662357399,213.9255116959787,225.47368207279283,219.61864965306523,209.37528784193435,210.48106474121303,184.62260057098814,180.7341380702771,218.54276390216353
9,1998-11-29 14:14:40+00:00,150.12416076579123,141.80532737577735,144.52868752735094,176.6678280086587,199.7905265680412,198.9906553914383,187.4838795980151,192.53337792129997,206.5802286431293,206.52222286562613,217.7579777778143,208.28075814611907,230.813017648241,220.75877203980724,196.88547742897578,188.6336306038682,196.93181440204546,192.3445496577287,189.3374634816016
10,1998-12-31 14:14:46+00:00,155.72390649595368,152.5952081194717,163.7489229226075,190.62691082235753,213.558598239533,219.63862899328265,203.6172588353599,215.19671601777043,223.33087044021087,218.00580014479894,220.52437534582222,221.268082695655,225.0173218127554,224.92982781700772,211.28958039451405,201.63817226668223,202.8805357185424,198.05302658230227,196.7216116693157
11,1999-02-08 14:21:01+00:00,181.26369221085295,175.53939857278723,188.84178367015218,211.06360487131272,228.07247670617082,236.60877921154503,235.54796403713297,235.19289580588247,238.5434045222716,237.59320236914613,244.87147819887244,245.05449783564495,245.5350904146136,239.15214624607526,223.8147268821576,221.97167516866577,227.7273143085679,211.9192182184206,220.09310177277118
