,dates,mex0196-0000,mex0196-0001,mex0196-0002,mex0196-0003,mex0196-0004,mex0196-0005,mex0196-0006,mex0196-0007,mex0196-0008,mex0196-0009,mex0196-0010,mex0196-0011,mex0196-0012,mex0196-0013,mex0196-0014,mex0196-0015,mex0196-0016,mex0196-0017,mex0196-0018,mex0196-0019,mex0196-0020,mex0196-0021,mex0196-0022,mex0196-0023
0,1985-09-26 16:41:31+00:00,208.7684421499415,,,,,,,,,,,,,,,,,,,,,,192.36173101468205,
1,1986-04-06 16:37:59+00:00,238.59180271260303,243.95358920092318,246.20395196915203,234.34534452736978,238.11579057392996,251.51890937934598,247.33220857440895,243.68293637289344,244.43660460121353,252.88671800686836,247.10002623192744,247.18709502847943,254.12230201071768,246.71724251260096,230.51893579542454,236.86382896284636,237.98691061113885,235.28855342774006,247.36925812928254,235.5533175070903,242.00587380867353,236.7426481470797,222.6007862330914,245.1306833645739
2,1986-04-22 16:37:37+00:00,240.30729660868792,251.74960169474804,233.78334312058587,244.2292387725352,252.56710841081573,247.09668476813218,242.97465294407212,245.48852082591847,250.7890463463374,245.4443300084274,234.6109986164875,251.8606649561336,245.58716841570643,237.370998909437,235.9962981395034,234.5915173892174,228.14275104767734,239.20496406880346,232.27481084447456,231.96658974099242,232.03452940345548,224.35514075178872,228.2813445072998,242.8010875772222
3,1987-02-20 16:33:22+00:00,237.39112085415059,224.56723650242566,223.63448318966374,220.46059126568755,222.9608887720192,233.94524255970717,233.2576164296916,232.2068792869198,236.02800996592944,231.18645191792402,227.5262999248988,231.4815291847804,233.05737641704252,232.11736482282953,222.63392021249118,234.3799283258293,226.7276771760052,235.64633810298355,226.29329406647503,230.435561510281,219.7158398641089,226.71863632089276,236.3377000039816,249.50976172821564
4,1987-09-16 16:39:15+00:00,204.65678258119738,202.7297104536522,193.09685231189616,200.99130470687166,197.66461911906035,200.7810269574915,202.71588933216518,201.65886830412734,201.4749879870264,200.02772579505375,195.0739799900433,191.20108701829324,189.97374797906778,,,183.50732996715217,,181.8113728229746,,,182.01370330983903,182.14688880991415,186.89785098935656,
5,1990-01-27 16:34:27+00:00,223.56883025697638,222.75553473833756,215.55897173771228,219.57348034341,225.16704703064676,233.48342103976162,229.84008006971763,214.94704657450586,229.48693187899747,226.05201535193615,224.2890720892594,217.1036213713226,218.18547835654908,231.13655471713477,215.659103766231,205.23715315263357,209.92475463044582,214.89385277484752,219.9757141053896,210.6662280924696,216.10586701727664,219.71572359921237,220.77134467941872,234.6663366531291
6,1990-02-12 16:34:21+00:00,235.6958936051194,222.76778458839607,225.058823285688,235.656305191741,246.76085290115282,247.64587291019575,229.26767254635374,235.00843596388762,247.42868148050817,245.2345762423746,233.94327822122156,224.85922665934544,241.13573783925614,251.16204972960148,229.9312676697253,221.58296264051336,236.26284631291685,241.43261620231524,237.61475437684732,238.67739319381232,252.64092272857482,235.99428009135352,236.30767567079693,246.08476161463562
7,1990-02-28 16:33:25+00:00,223.4705020605656,222.15297214197696,218.86625230651882,221.47446381165128,216.40412060777038,228.20046165451436,226.0873718203616,224.50543864830593,223.27898227904433,219.8015062821666,214.3871885433999,214.9897828075585,214.23992018807175,210.75632065270878,212.14205802060027,219.76370738645613,216.7888496567154,215.4404678569475,225.53050156519552,216.33914328919224,213.1861702344348,216.0015432831404,219.50145344998123,225.36658448653756
8,1990-03-16 16:32:53+00:00,242.78690663486427,242.68484889093622,232.5004218249214,239.39653132432892,237.06180106908494,248.73548580517613,247.27172404702236,246.66679827437235,244.93460532255662,241.1302000905144,245.80992159972303,236.53050745368517,236.95663159477206,231.93759942837545,235.14098108876195,228.78365008490334,230.21811224437354,239.12817590924502,231.58978674000437,229.1390507353773,236.768178523397,233.2563576092274,240.7097734077066,252.38354444983207
9,1990-04-01 16:32:48+00:00,219.88650337225752,216.39100085365405,211.37954214760862,220.26098419238605,220.91324680985625,232.93007395543762,222.20705269438758,228.40529678662728,231.367404568343,226.16262648499554,217.54745864549446,215.47097532332302,216.06890639336962,223.63873846433475,219.82639962769102,220.49265902031306,229.1933729132099,227.9187047797583,232.82640423922547,227.2840909468664,231.22960876309892,222.69933353235322,233.60999837690812,241.79288093573544
