,dates,nzd0178-0000,nzd0178-0001,nzd0178-0002,nzd0178-0003,nzd0178-0004
0,1999-07-18 21:58:49+00:00,,,,,
1,1999-08-26 22:05:08+00:00,112.16181339630442,113.6681185288575,131.80194522772467,147.8937471614882,163.5192969903389
2,1999-09-27 22:04:48+00:00,118.64602046720222,118.1494181022349,166.11221646030026,169.5253670222077,161.26010677065432
3,1999-11-14 22:04:42+00:00,,,164.04894364792392,167.91129992305028,
4,1999-12-25 21:58:52+00:00,,,174.90603063580804,173.2184797804104,
5,2000-01-01 22:04:37+00:00,,,,,
6,2000-02-18 22:04:29+00:00,121.81513223586491,133.89645936452294,,169.93362196010324,167.82329220693623
7,2000-03-30 21:58:33+00:00,115.03702707548918,95.89994602905324,157.96820067151148,162.44908254565382,157.846823713973
8,2000-05-08 22:04:21+00:00,109.06369321195386,86.99951601654763,,146.3713071480893,155.53389110456013
9,2000-05-24 22:04:10+00:00,105.02548321105363,68.68658558035426,173.0762859222403,165.02856846485892,156.05233675839727
10,2000-07-04 21:57:38+00:00,115.8294745847263,98.86499508039239,,,
11,2000-07-11 22:03:17+00:00,107.66477590709962,73.97597244544951,196.7197875976143,195.08429339795393,186.91348378751414
12,2000-10-15 22:01:56+00:00,156.52717352043842,179.17951187552956,181.86069740947846,176.35088001579769,163.8078324922027
13,2000-11-25 21:56:23+00:00,149.9635747524512,184.1365654596774,179.10104619670926,182.37040179653428,177.19574668462283
14,2000-12-11 21:56:24+00:00,152.81654405253622,172.4323459839643,175.09154018214383,174.99943427802026,174.76108372683223
15,2001-01-03 22:02:36+00:00,,,,,
16,2001-01-12 21:56:30+00:00,113.63692319347732,114.45494860413825,166.75191244811916,,
17,2001-02-04 22:02:14+00:00,99.9371576757022,,162.20345484596774,155.43404005878077,119.55181883325541
18,2001-02-13 21:56:27+00:00,,,176.89539001654157,161.861914898711,
19,2001-03-17 21:56:16+00:00,,,193.7808174473706,179.48169499005243,
20,2001-03-24 22:02:23+00:00,120.55561071358377,128.8963466269895,,,159.25903327834922
21,2001-06-05 21:55:40+00:00,121.82897603341682,111.83030282133589,,,135.13154797289806
22,2001-06-12 22:01:48+00:00,104.1584898309362,66.47461558845382,176.20251648587404,187.87647737028348,
23,2001-08-08 21:55:01+00:00,113.25968919015104,91.80436474468125,,130.15633803793486,113.94398094420364
24,2001-08-15 22:00:38+00:00,102.07673356424074,74.63436836239556,146.85522506885678,155.23690066977414,147.35107200560407
25,2001-09-09 21:54:36+00:00,106.28121269238996,72.06292672517489,172.9699823484665,174.70991898650394,176.08295113484132
26,2001-09-25 21:54:28+00:00,,,180.90828834411144,177.21112122350058,177.45939608461168
27,2001-10-02 22:00:28+00:00,,,,,
28,2001-11-03 22:00:10+00:00,,,,,164.28815651691917
29,2001-12-21 22:00:53+00:00,,,,,121.9016957486203
30,2001-12-30 21:54:37+00:00,115.38361876433596,143.88750019788958,,,157.75851440049172
31,2002-02-16 21:54:54+00:00,122.63235317201341,116.48646029776668,170.06951237139265,179.6984526171299,194.84798774663716
32,2002-03-11 22:00:43+00:00,120.57263461640613,115.5283439587825,174.21589697562624,180.6635680696671,183.9859398821197
33,2002-04-28 22:00:38+00:00,126.6145864351615,,191.98520770739879,150.18989018389732,167.23508333279938
34,2002-05-07 21:54:52+00:00,,,,,
35,2002-05-23 21:54:42+00:00,114.00954869483873,92.94701054113227,,155.627554043913,135.54514063955043
36,2002-05-30 22:00:49+00:00,105.75527374359655,83.90636284260783,158.58677953954924,157.72381885685928,136.2138649514819
37,2002-06-15 22:00:43+00:00,113.11409599948425,95.99839481022155,,,
38,2002-06-24 21:54:28+00:00,112.1778448180835,112.33706190034069,,172.76663409125388,177.23260530576513
39,2002-08-18 21:59:57+00:00,112.29615066256281,83.85638067102714,,154.05044962738475,153.24228698336108
40,2002-08-27 21:54:00+00:00,115.68536357642532,95.47938346781737,159.39720788269702,169.06784692785388,171.42043202778223
41,2002-10-05 21:59:55+00:00,107.61224918462872,113.99079334588342,154.72959211037534,,
42,2002-10-14 21:53:43+00:00,179.06928686959193,164.24648162922858,,168.9892797913177,171.02738756912638
43,2002-10-21 22:00:00+00:00,168.69322375080085,181.07964893264185,166.82362655622794,165.8969185408478,
44,2002-12-01 21:54:16+00:00,165.44186513448525,176.6685065841798,167.51035359546393,160.35141728625706,
45,2003-01-18 21:54:30+00:00,156.18837105666685,166.054392109691,170.94511188986817,171.92582869074002,
46,2003-01-25 22:00:42+00:00,98.97928704345402,,,,178.53942396754383
47,2003-03-30 22:00:31+00:00,119.001159988214,113.05576020033888,177.61877647187345,183.9521867553832,189.50793892374583
48,2003-07-21 21:42:33+00:00,94.49135300507743,53.06005234586682,171.43016047367215,169.09208667512397,174.41004542612725
49,2003-07-29 21:54:29+00:00,115.40158133143393,126.99351809840748,,,
50,2003-08-05 22:00:11+00:00,,,,,178.39217259856406
51,2003-08-06 21:42:51+00:00,96.46356988492973,53.06664199048036,167.27187637153128,185.11737705245827,190.85808023689174
52,2003-08-13 21:49:09+00:00,117.24942874206081,122.2288215777869,,172.29637256664225,178.7875107685563
53,2003-08-22 21:43:08+00:00,109.69355463239211,75.79896137557002,136.56545514310793,156.48280639340194,164.2128064567473
54,2003-08-30 21:54:22+00:00,117.31012533549001,110.97697826473589,122.50502706927125,162.7638650968132,163.2972411249667
55,2003-09-30 21:49:30+00:00,108.86722996790677,84.31733911612159,140.42339325753449,150.77917492494484,144.1329648072857
56,2003-10-25 21:44:04+00:00,135.0405980483151,,173.64883247234806,180.1187618465402,177.9233511690555
57,2003-11-09 22:00:42+00:00,117.43249038938274,153.7960761246939,178.67842161573526,179.06641512993534,181.75752655800093
58,2003-11-17 21:50:09+00:00,,,164.36257022687784,,
