,dates,aus0207-0000,aus0207-0001,aus0207-0002,aus0207-0003,aus0207-0004,aus0207-0005,aus0207-0006,aus0207-0007,aus0207-0008,aus0207-0009,aus0207-0010,aus0207-0011,aus0207-0012,aus0207-0013,aus0207-0014,aus0207-0015,aus0207-0016,aus0207-0017,aus0207-0018,aus0207-0019,aus0207-0020,aus0207-0021,aus0207-0022,aus0207-0023,aus0207-0024,aus0207-0025
0,1987-05-22 23:07:44+00:00,186.36504525916422,210.675434693203,206.38075427693985,200.17921527442348,211.6230381313387,217.97921386464196,200.29636735200438,164.72552664903486,149.40222123870873,163.08830764516046,181.7879888349734,195.63716284848144,195.30441808820888,207.68485307398817,206.4026622969082,205.87634861782786,206.17653717653278,203.41824873187906,203.53278840125833,199.10223881977663,196.84518835342578,197.83098602681235,191.70792661511675,185.16462692648906,186.65595194110236,
1,1987-09-11 23:10:29+00:00,211.7903875747599,220.99227870986135,217.86243156620714,203.6947937282107,204.50718064640682,204.59066844622242,189.7094749362626,147.24320647632703,143.9571631579521,163.78888027273933,178.0599280184009,173.75401692943547,172.66423943726014,197.29472648383222,194.92315821532856,201.7106758129114,204.7574651577837,207.38381491349742,195.93596229002702,194.87132250578082,189.3442033686402,183.55596847763942,181.7829783527635,188.81277350264682,170.86819680046733,
2,1987-09-27 23:10:51+00:00,226.38711812454554,235.06556973733427,253.74167693842833,229.30306342155507,226.65158529938708,225.25571259216306,206.67738934396337,161.51715165476202,162.68158361963458,174.94819927872075,198.93626705751524,,,219.72586410702667,223.7553195517668,208.06562240918328,225.22030222187382,224.11634247271192,213.08772945898716,208.23623403392105,198.34720986282454,194.6088108857125,190.14387022983007,192.32953622829194,186.55280886800907,213.53816419964016
3,1987-11-14 23:11:47+00:00,222.19103018966422,219.0523912686121,231.1156951602133,217.70982487011702,222.59921962632487,224.5019531627431,204.7146633083743,176.15290261559278,166.37006255093326,179.0974619440474,192.70103089146565,209.27228567629822,202.8392248159492,217.95706797498406,217.57089451087995,213.18460286558616,210.8285101315211,212.45736844943139,204.76619485070418,200.97506305547836,194.7682315972078,193.43784752277514,199.21114676601374,185.10605877853257,183.42533007597362,246.9306758738428
4,1988-02-18 23:13:23+00:00,200.1822264104079,197.87214418473707,201.30125301917178,199.8527242561768,201.60117138971597,204.5293254129997,193.2997826050792,167.50075767418045,159.0217397098009,169.61949022049737,175.68992389641866,151.93989730534037,152.92498944769545,179.71001397748347,167.75229142209548,182.18347622424568,184.42409980548993,186.52454668671896,184.00432296091589,181.54171391674146,182.00552879837863,175.54098318287492,174.5088727853764,169.99584448530993,170.88351458377366,
5,1988-05-08 23:14:02+00:00,185.00046260086268,197.5620525504811,189.21164635441153,190.23259323521978,201.335317267824,206.3253309619734,189.09371031034917,159.30923893672752,150.5422259413917,162.70595449060633,180.76806675943962,187.29679361589788,186.90286126030247,202.6724409897151,201.3121107192588,193.24551044915188,191.0070624392965,197.430658289642,196.43457401865118,191.90129266169424,198.89500607544022,200.069072786912,200.48953098754458,184.85180653788467,,
6,1988-06-09 23:14:15+00:00,182.29072260916843,185.01672822364333,192.03412687072378,188.3176578468853,202.8612856862585,208.55325478326472,191.3577791926208,160.8686365656771,151.51393950087788,156.8376593062469,178.48584232329722,191.7618357827589,188.720299219045,202.16609654651523,200.59247287756332,195.44492163398834,195.21729170373894,203.12547921578522,203.5454956318532,193.87029762600108,200.22760522043225,196.93826706072355,198.77057773291614,188.84716270355523,186.57264529001577,249.37453304616605
7,1988-06-25 23:14:20+00:00,181.70135078050347,,195.14635825714038,197.95876090994042,210.71155651652822,225.42654797404577,193.9164069961306,170.31927534920942,159.30872890749004,168.4011291458535,191.2595377777972,204.30006427093508,201.1377707912224,206.68761543109164,207.50615457900062,201.9132290994856,196.65947517908884,204.19324421148104,209.12532578773653,201.09046873552683,201.55232224461412,193.36522974942625,197.38102984981862,185.02902243877625,186.99080677484216,266.549480737075
8,1988-07-27 23:14:26+00:00,189.54208129810795,197.6727002716115,187.94099126421452,186.40812889914613,194.9125641217514,200.47036582734535,187.02431387397286,148.52380580695814,143.07351788580925,158.01700454461826,170.77722926509563,166.17392585984564,171.3112012578149,195.42348463155986,183.8569457193706,200.1143935454667,199.0803701652759,193.07959172600457,195.66197275456912,184.60831404449442,190.41219526088895,183.78850399724274,179.0886423249508,171.17065898598702,174.95313856694662,214.36004912403848
9,1988-08-12 23:14:25+00:00,189.39145910854205,194.09758955578644,193.03786771846492,190.90429467654076,196.48623395434637,201.17167399277838,192.0503089713739,146.28204004126223,136.5998602811681,141.42600811057264,163.99057575572613,183.14685954078016,183.06316192385341,194.6536118517817,189.96232993014686,197.25009129486386,198.7151240069424,199.34823378154982,190.43395870212356,186.43880159986193,193.04089914183055,173.79227895918126,181.59200208106398,168.19067136815647,173.25947616093205,179.58922801643345
