,dates,nzd0223-0000,nzd0223-0001,nzd0223-0002,nzd0223-0003,nzd0223-0004,nzd0223-0005,nzd0223-0006,nzd0223-0007,nzd0223-0008,nzd0223-0009,nzd0223-0010,nzd0223-0011,nzd0223-0012,nzd0223-0013,nzd0223-0014,nzd0223-0015
0,1999-10-06 21:59:04+00:00,214.1677147465017,221.16280541490252,,,191.35744546790755,173.90488539137405,197.8428092269242,199.2144119083861,163.63266308797597,168.86143503966215,189.1929036864573,201.7196037810653,197.13498416713816,,180.72104995471585,
1,1999-12-25 21:58:52+00:00,228.16965355043277,232.21190211835858,223.81191054640686,,209.6768438158397,202.5406302350444,213.13498190411283,223.11101009959907,196.1063097073509,206.52968241683428,214.55732132315165,220.17791831156626,223.87716367327477,224.5084391712357,221.22655560559517,222.40007029273542
2,2000-01-10 21:58:52+00:00,,242.0019724198574,234.19560379114571,,,213.81941652502223,217.52733126723294,224.89006625226156,,208.74203644239049,211.53494102000715,223.86869790640952,229.8237686188957,232.16966663796475,,221.27683063364174
3,2000-02-27 21:58:40+00:00,217.09782766956775,234.47330165064116,221.1097090616412,,194.7117277219456,166.54767510217516,233.1700100829481,,,186.73609740769407,193.8576216786088,209.41455704565033,205.52501106272652,228.9125636846439,,179.9558355422685
4,2000-03-14 21:58:35+00:00,,222.83224764989617,223.26746559344903,,187.93783240103863,178.45787696292314,,,,174.39623095084085,204.05799354762382,222.71188083409197,212.16826096486542,210.52004918624792,,173.33262025816015
5,2000-03-30 21:58:33+00:00,244.73394359324982,237.6899574291441,222.7240993171486,,,186.98613183334515,221.58768544951343,223.34226150045424,174.6368497320129,198.09681652970977,205.23772459558452,213.63965326806488,202.50639891418305,214.60032357512125,194.61288868366614,161.92140869514554
6,2000-07-04 21:57:38+00:00,242.53841615331524,,219.90067186887845,196.53928895826635,215.05812300348475,205.96652984291524,209.22403651683476,218.45516758198764,,,211.83260001034628,223.15099919996567,,184.62675647768114,,140.65609068118147
7,2000-08-05 21:57:08+00:00,227.8905922356666,222.81592464881234,212.05507396602533,170.37698074775207,204.70438627047835,180.73277425353612,,199.26744154331905,148.16150476740776,,172.38953372211202,189.80142826335108,168.17723343109063,163.31206479043885,171.12644105660877,133.18593037987705
8,2000-09-22 21:56:29+00:00,214.17302701711358,201.9546871448136,212.96850611540924,,205.02637028521906,196.60990014963096,211.5162803958358,210.89747199967198,149.82650315531367,,166.91176391115144,182.85242506118607,,,201.7883439668453,
9,2000-11-09 21:56:21+00:00,263.5923399312783,,260.9567193401985,,,212.50816137564823,219.94525212537988,226.64354284638958,,222.00943228903782,,224.83285127221703,231.7545756400907,,,
10,2001-03-01 21:56:21+00:00,,,251.41786398895434,,,,,,135.85406617846624,,,237.54286425386567,237.16686375892937,,,
11,2001-03-17 21:56:16+00:00,,,,,,,,,,,,,255.35590406674828,,,
12,2001-05-20 21:55:53+00:00,,206.49106731009402,,,194.92581619556736,180.89556608018853,,201.7501450463184,161.60071420979295,,181.12365282558378,194.42750413238758,,184.53278209155064,198.79548308339452,149.85866456739222
