,dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
0,1999-08-17 22:13:37+00:00,111.13058996555432,114.67699473515961,128.42143564395326,113.77629817551772,136.4809874771068,143.09820861105592,147.24252955002373,155.64047477140858,157.57947132734597,159.54044497256365,162.98437875530178,164.4205675967431,160.6864302291644,153.95330888213,155.61298164369123,161.8325175950102,149.3434962015038,148.26498922676313,134.30395673857618,123.72361157983406,122.32694893545755,112.30764851033472,118.92489276319043,129.80382372302998,129.32177060095907,120.95595949704271,128.9214567665578,131.4550357776306,137.09629871201287,121.98392759114515,135.25078854979176,139.35242900512606,133.8289296680241,132.4470038946139,125.22221439450675,124.39545400740167,131.56979005019295,132.34551196381003,116.3619838093859,125.33302939374119,136.1527792852515,123.8338317782778,122.32907602911874,128.9589663269441,132.2598039384369,143.66579338917506,128.20375586851853,121.7447611966669,126.09145018101988,130.09506956941772,136.67655852256743,127.83030147601205,133.00551573833786,131.53664349568987,136.8021789146734,131.52343966398809,132.8904845267568,137.46429789887853,124.64251370303015,124.25381985866369,120.6484112284368,127.59903722616653,127.61039902821486,122.61532093122548,121.35918775710736,112.92489706798816,100.67015122653041,102.14421370778032,,121.9436067469423,126.41094197844292,136.9614833397623,144.21234831709418,143.95259244958265,143.30077780662418,125.91744236615064,118.77439099896405,118.1011605757185,125.26212968242912,124.76722120642164
1,1999-09-27 22:07:36+00:00,123.24452539772913,126.80923957234708,141.81234447775984,139.82923726943608,147.4124528606127,154.64029309452695,153.10151417514768,158.94444042402023,167.61276099569247,160.50530152327525,166.27061094039294,172.50971203602512,161.1865373879204,164.1532983648401,172.3481460016514,163.46131813348643,157.69552813147055,160.825873339016,159.54322268677095,153.22424969763014,141.77300803800975,123.90353321892611,130.63078760043396,142.20308506611957,140.1880242307237,140.46083448738636,147.25034062321606,140.73303656151626,141.79643144937486,135.27323517504857,157.08883787174028,157.1897972494142,146.57441842373981,139.59187121858108,135.56302503073493,136.76673599058762,142.2628109081915,155.80795267294366,148.93504792159843,144.27797930814918,151.56274655761484,146.04569694442634,137.10074340918743,140.28829946285734,130.4448337576426,140.05866465104083,137.39073318955153,139.69629520877828,146.65997597748105,144.03892896608778,153.7265199948605,145.61699690909234,147.20222653784822,143.39660780731683,143.20748052435005,143.84789919739092,145.87617698280758,145.8846289668627,129.8714056342262,136.76087779433777,131.16355654662732,137.4768779407841,139.16677973629237,131.5603820780217,124.18805090760955,126.49543002490917,126.26947634161115,135.32338679213728,144.7686204890391,139.27717405795156,137.57425620300126,147.97583381292444,162.79124645591577,153.44744764735879,144.08735988407483,132.84950310836027,128.36619733209187,131.2138554050671,136.41795252670227,150.1164015676926
2,1999-10-04 22:13:49+00:00,99.40113862581886,98.10620188711624,107.77594135205013,,121.54317727113745,125.9031424477323,121.68644674344434,121.0509106156846,126.40749266861341,127.99172625732672,143.64211564405153,146.52215460750995,142.50491286224758,138.09959984853094,137.16720788744325,133.98503151517252,136.7808945573262,138.72902275405517,131.79009975121423,119.22556607217001,108.55096491414369,95.04633828174065,115.87202255969521,131.14784792316428,118.67367878757206,106.47985017504438,113.92348591047805,113.76739618450745,119.70075404181577,113.19717758644387,120.34527070014448,121.00616518489363,110.96456385122742,105.50380913731541,102.600429706927,108.82999912580024,121.98654437395739,,,,,,,108.22469379589037,97.67478658470118,112.32264253362831,116.9150975889009,111.99316345962805,118.83848667282005,113.2308954929613,117.86699480086926,115.35535615962297,115.34224296804928,117.39579330076512,113.90715546866736,,113.54814877956338,117.14250952032424,107.31352133495892,107.2628791168633,103.78226877093557,111.19726474127965,109.36227323461314,104.07029923574459,103.3944569496729,98.91318161171837,96.19933943943465,102.03168310185055,107.9804781537532,108.03829567391024,,,,,,,,,,
3,1999-12-07 22:13:41+00:00,127.99451734287013,129.88005338406114,145.29910858463126,154.63158687729066,162.48248752852209,167.4301504422663,162.60017243993167,163.1426162660157,166.36386391369774,165.8718982685632,174.45037051875144,177.10049850559514,174.74561551722127,174.1664816434041,171.42633015740518,174.23863577352284,173.86584885753263,170.58391577184204,168.40476557695405,161.58179774774618,151.42338393163715,136.25419083194078,141.85424137290659,155.4034779100611,147.7860909957031,142.6279755708341,151.13542524565142,149.64519031315126,154.59031700669863,149.39885426276322,152.07203643083875,153.61751402528276,152.90176546613725,152.86309963385457,152.4197447089777,151.33285737535317,147.7238362685926,158.89210563986614,147.58280794367315,141.79230676865163,154.46579728628626,151.77305645769394,147.33039540620047,156.83797764596,157.450982782677,163.47781885596163,149.01347926661936,134.59716040282427,138.29160558031992,136.69090914842795,139.9891303697912,139.89043736207236,142.42132579760317,141.17050522642592,145.9796496393672,148.27780818481142,145.2552758508084,143.87318280604563,133.7271871286132,134.60774680455515,129.9878138232553,139.78763964783502,143.95417663997517,138.35294341391847,130.15554451906664,122.02933206587065,118.8486204100621,129.83440225117516,140.52762906497958,147.65425479381003,145.444942788565,140.40870583393666,133.9446292434004,132.35312428856827,130.04744964551716,129.8216222662208,128.26210789583743,139.59195968284374,148.04619459007952,172.69225976364706
4,1999-12-16 22:07:33+00:00,116.51440090079744,112.4015317183125,128.95971752004777,131.11905490556984,140.17452840538198,141.2564339437269,140.3736174227912,146.10167740794452,147.90075304762243,143.4803623076576,148.69975424971068,154.64324927480814,150.7529418778741,147.90073692606387,154.98213007047244,158.09398556364704,153.87404006527362,149.59027600559483,145.92025346218088,134.51967016578666,130.1290968954427,117.3380351186405,123.65349090549704,139.21149907684975,125.7020230231239,117.15209664328049,127.4939561073492,122.19865567473683,134.53803630543888,125.85763223819563,130.1013119337931,139.9131595502105,135.26412596261963,133.73626203422947,132.72856981575967,133.9741040131177,139.5698669945146,143.02442011467122,126.97437571998255,124.15014540840234,130.69788067671877,129.104543545666,124.93327559028289,135.0847703059502,135.33683421699047,138.81657765986415,134.04672525889498,117.25816025767946,120.13110731598127,120.65847446836075,124.99499731529684,116.57416468769699,122.92943531884424,118.023384268619,124.39571076251553,126.60638435239375,125.4994045636625,119.23053532222238,110.44037558181553,111.29149345843851,107.02883239651779,116.16822368886636,120.8073884649858,118.45029348366293,115.63120647622151,111.17770198369453,98.92201633940539,100.62674146455922,120.04233660619407,133.94269667769942,126.11116886890709,119.44371672060127,118.09160795519158,115.30186670730843,114.60759810513969,111.77763433040386,109.68202968953855,117.57616618333228,130.0635264425358,131.48288303770423
5,2000-02-18 22:07:16+00:00,139.56319566139,147.89994604401778,161.97265319502998,153.85264000032316,162.9160598763134,165.09889888171256,160.36797551576896,176.24804951909056,174.1900675160505,174.44142122480204,180.03020606693622,179.57639336530087,183.1140565830632,177.96555451592326,177.90508565720867,176.27134690628404,170.26815295990244,164.46436433867922,161.51066494173529,151.69618236361703,147.99881291070142,137.37655822331885,138.2122536132027,155.74384853521624,147.03942345965874,139.1013902910342,153.2250431236212,154.73882496853633,156.39474655547798,146.03616262795956,149.4172897908806,151.03042539063728,150.90838574552345,147.76687615740303,145.8644918499678,149.53094547246718,152.32318878168678,157.72226690749082,144.31795499524446,148.39107688383405,153.36931016739197,152.14419810427884,144.29562298671024,151.93197979056959,144.45543410345917,152.58583735485644,149.00742434348768,143.06561227797994,144.5907246981534,140.9553108188703,144.95151458340573,142.4704893159295,140.049755136801,140.10352928189656,145.09716974821922,146.4679526768221,146.41570183132467,150.4894672264801,137.41054106462104,134.60930035680803,130.24042310329858,137.02476467123813,139.21991793912935,136.17053052973029,133.0352008688785,126.76408414048362,127.87975623357363,136.0574866966273,139.00379696035833,140.20107129270062,136.61625978131025,139.27820763059458,138.17276369195096,138.07189107752004,133.37066459059133,130.37834784228073,132.81564840956645,134.03759268958635,148.8428942856336,145.8409361490548
6,2000-05-08 22:06:44+00:00,123.40871716970638,131.5810563797623,148.38986379260052,161.0017909440353,167.1443871712687,169.48359076540004,165.80585687396905,168.6771641175133,172.740196790805,170.76017366633138,173.23775041146385,172.24061759371767,169.18237657070054,176.12612815637203,183.24426525049716,185.7451690194089,179.44280982782027,174.25794489442862,167.73884841483883,156.36613791109258,156.0915649205677,141.30845239881734,143.53519867859768,158.1977071788699,150.0487020325047,144.84491857632273,157.8222538461434,152.54785247211012,153.9286977238869,146.63149574555496,153.93864572924687,155.68570759001582,149.79768156280545,142.49684133537536,143.866143352735,139.65584082270763,140.42200917439777,154.04891283221673,142.14311913480816,145.04333845774403,154.4902978776642,148.62410045532906,146.68308647222233,149.1409621348378,148.50788463741208,151.622190992836,152.11057965813114,139.01149727888037,140.22794574140397,138.82757361808763,142.21609609735842,143.3625324181334,145.10191349143702,140.13975378014823,137.46811349096254,131.64745190518966,134.79816221139143,132.2250971979538,116.17096981093901,122.19873603465567,116.9003840221385,122.58990499853948,132.68669421900137,130.7252063015962,133.16382098187287,124.27154817199722,114.45231097940606,114.61360788325155,120.01280853315063,127.0772876131845,125.7252805546305,123.38942911578094,123.60295864715042,124.66513730328472,127.15738607652702,126.97285861970289,130.11436453276752,132.96110502546705,142.6502818269792,140.37613560626335
7,2000-05-15 22:12:54+00:00,126.23413945095861,149.31600231045016,160.605896560526,164.01224819834442,177.70807520258398,179.41316807742245,174.54605327154826,185.01311782144032,185.56331976140197,179.49711877101612,179.93916210493973,182.23131704172948,171.9402601493922,174.21980253051217,183.50814114207412,186.67781631683033,179.6097983533785,175.0988174643887,170.53365516685497,163.25399504640825,156.9610774785375,140.45787307415026,149.6872764661381,168.43073925245602,154.08601124924166,149.78680597010538,161.09454384056266,156.41702668950404,160.83639948241296,149.34556241011785,162.21917928414234,159.55151068797068,151.77986998701547,152.21696805806528,148.00549926707623,150.35882315404592,143.34681497774417,159.4920148019871,148.37049885500855,146.3442780439113,159.470710478952,154.06322590387634,150.95709193776344,161.63226986949638,152.13231779833166,159.42389655238108,155.38848755126264,149.95071226438557,152.60279736308723,147.63305728432766,153.42984478810143,150.73870051491554,152.06351286468626,147.39460796788308,146.12275830176566,138.98267173562584,131.59837582688513,132.663974454822,124.79503278701117,121.72414284525783,122.99068566165873,131.10224979056835,139.37916530429294,138.03575271374228,133.5643599793722,126.93996725792339,116.08228928088266,118.93309631720886,121.56665138880558,127.11613474139901,126.89902840455534,124.11837710000125,128.8285901641483,126.37328186663072,127.41543059468813,123.48094725330986,128.90311927268777,133.50886182829845,138.76884754520495,130.77196443070653
8,2000-06-25 22:06:19+00:00,,,136.09174687958676,139.80583650117717,156.8019992412886,167.32474123406877,162.85481732376152,164.6576766027836,166.16000991969912,157.96341196853442,170.46774774640397,173.70893368365685,161.44676803550615,154.8943258239131,159.61416031819147,169.16002674010872,168.31080540960585,170.68728987429137,162.0443993168127,147.4073347217777,141.10131708272894,130.303501258746,134.29039188851186,150.0936510661956,136.80489652373103,126.3600819527449,139.60597962887243,143.27964344406038,142.49632615571574,137.911765677476,151.40807662613366,153.08613733163335,134.89958339973586,135.01512434893922,132.22966324253352,139.68286315139818,135.64595009073224,146.10758469995423,135.81181062480198,137.7405817979519,145.39523566972215,146.20867104642514,141.38753167494718,144.42186195542092,141.30985138985415,136.9960228367667,137.19817142706717,131.69632529468754,130.37602254021436,136.87813836993558,141.86474532018394,133.22302067401938,134.03386758040946,122.45958415660523,125.99334013259171,127.20255770677475,132.6687373757574,132.746063146373,119.73363846056317,118.80307204879334,121.49889236786053,124.82210062053623,123.26275156078135,131.0466547064825,128.43285565509206,124.23253395387131,113.969670737408,112.09485735030077,120.33844449288486,125.75326228131242,128.41910592649253,127.82537665867417,124.63794161470787,129.5419539696369,134.00942579536638,135.95164063707372,128.84546509128333,131.3732532893829,132.99362455647645,134.028727294158
9,2000-07-11 22:06:05+00:00,,,,,,,,,,,,,,,160.85012432799263,165.20009230238742,172.14637822742196,173.37860083733088,166.5274012015416,150.3020421714061,136.97079404512115,129.32485852224056,134.80845368379266,151.79236164151635,141.88944828931932,130.8036443514498,130.61499615709093,125.87239705829857,143.41333212907506,136.05668340182405,148.12230728864392,143.03742337956743,133.6947203776165,128.95966268834763,128.10058929363007,141.42620011915488,138.5288189251496,136.1466241266452,132.0060767186881,133.29785806743124,140.48486498063426,134.6767043827003,138.20753877333283,146.0186321601439,136.01504384817537,142.4252755763367,135.2298591382215,126.87745164150053,125.55768548854172,128.98758622066572,132.63796889118288,129.7642865098626,134.01429193190108,123.93120285857859,125.84513697024369,126.79446965447579,123.2534238403453,125.93730276079535,119.25079291376764,121.72391765862369,119.1062294148947,122.46649818583103,124.13651754853376,122.95797015465612,121.89248167725606,116.16197157586579,107.00626606789231,109.34029550976044,102.64243547286156,111.54852664477836,116.23479534143489,133.14090451531695,137.94131304808064,143.02017009366875,141.84929653140958,,,,,
