,dates,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
0,1999-08-17 22:12:50+00:00,,,,,,,,,,,,,,,,,,,,,142.00575917818497,135.562626124963,129.83377852415356,138.13305576780246,152.66212035871607,,157.3199003661369,167.94674169316272,,,,155.6833179777889,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-05 22:12:52+00:00,48.101460268376556,38.222433122457346,37.540438367580094,37.711577419468256,34.86204282425686,21.288650242740793,59.02855060456742,68.85271533475148,77.45103162923404,87.64754816298193,,,,102.39460582328522,100.04966423925129,96.8269906710321,91.12785055504418,89.36986216116406,98.58287041297385,99.72081814007035,113.946015203032,102.60821170894783,110.49626660902182,105.12853854627465,115.98578613149337,115.39063749500446,122.80075057144951,129.7781295541511,124.49338814534029,126.77094053634372,119.15368685787938,117.79957956769103,112.89944597555906,105.19808635033345,112.39050650232276,118.66274963899657,119.39224922663699,133.833294172524,132.52454460606765,151.51460960564273,158.73329443440747,155.7549200232291,148.8707634894155,144.06043730680818,137.93541656405895,136.10429186423903,134.2768489783665,129.97681336104495,128.09765696990183,133.23511026261062,139.9145419587083,138.91378881057562,137.91725774371855,119.74468854820844,129.96701303820316
2,1999-11-21 22:12:47+00:00,55.14470931686988,57.18007151469549,41.52035406353922,38.805487311498624,30.784116903894795,37.871325562071746,70.69335868892819,81.04836536972583,103.26091729374093,123.76643868621822,143.69309192669905,147.03228313957266,149.17532173331819,142.10959689569026,137.95251479110456,121.34238124123647,115.49423105603972,105.93311386136155,111.69428858487598,111.04312904469364,113.25152414975031,120.63679495396725,119.38649694433154,129.79071327277336,134.6582923889855,136.10473529186902,142.04824590710209,137.6310423695409,137.76458891375938,134.47976686123124,136.10043754909572,137.98187100419045,135.75398797888175,131.49385101178598,130.83145759536524,134.6113398902968,135.06404870575182,145.1909035424906,147.14202988768898,164.68157637274746,165.4793899774707,168.85374089733716,158.32573109129208,152.69972913216174,149.85647606015408,147.1514297145268,143.7143556121069,148.28210488158595,145.184011286645,151.1688230300736,153.70111559791533,151.98382603695617,147.86941400587753,142.48313462064527,152.02998185699622
3,1999-12-07 22:12:53+00:00,78.673861312795,72.58868811466402,65.02282592317134,51.363891270165325,45.69494537328146,45.68591250588989,80.08524787078996,96.97554372100302,111.22098716352878,116.93139348181354,140.87529436255434,150.20882681002362,155.6008057901465,151.93054153273079,146.7091166691366,139.3991675413635,129.44836358364603,128.44650880137218,130.7919058672236,132.87401787476054,131.33748982872336,143.12749822257962,147.64027327455383,153.52765772770437,145.159636377583,159.52585425803284,161.03669168464353,159.13140909692558,157.70080852051012,148.3742361358883,151.8949500833338,153.6508107729173,152.7673401294459,150.3118293412412,141.35517354587455,140.98772648247072,146.91451648207388,158.94658601980558,161.9457572781704,181.0148119111317,185.21571130756672,174.9615407967903,171.91098952748712,166.4035455933792,161.3789035182116,155.30327147749733,153.62844785181784,158.73332363533947,158.9394780106109,162.68858560495818,166.77209708943252,164.0167015593858,166.42788859851444,163.33462498858614,162.90468650878796
4,2000-02-09 22:12:43+00:00,71.10023705037338,84.7023333410539,93.49210719413861,91.52335197032738,90.25296033923445,88.57485480386286,90.56150064104146,94.85829319168155,91.76274880380124,108.65252172827735,131.5058927091785,127.54780145287918,146.47431152975935,159.61495651725372,170.46931820728943,161.26821641157215,156.64261683182409,149.0186648334702,153.9594113692805,141.36259097020312,152.6134305945182,154.85667542635866,157.79398604365872,163.76597831663918,189.97488780607029,191.40355649763924,,,189.35439447088717,184.17646513612007,180.35699965354303,180.62835549380162,190.32013026825712,194.3759070604003,200.1310972706389,213.468606073116,201.95883854880344,200.80741613818,186.472029658847,198.08085104741193,215.7087374703261,213.42342583584895,213.31122775486287,198.97285842021086,196.01910974398933,206.3532587502971,,192.3315984440509,193.2238767321806,196.19407768362515,198.31820813612745,201.31447751828208,200.27141147289154,191.33194855505866,191.5392053161783
5,2000-04-13 22:12:18+00:00,71.4153182649412,76.73199922891864,86.36805006118077,94.4854003632797,104.50083090352496,94.73518946528804,99.06351255962828,97.03048646856817,86.65511147270507,92.49311908581731,116.39809572230479,122.89286721597844,139.46468813226846,150.81276646272474,157.1429045703467,163.13938598668375,153.96875459264686,152.8684442189738,144.98972295459103,147.52138436732238,158.9157603795596,168.09581855882453,178.0371240433405,177.32168250887253,176.71698369105098,198.04562078005648,,,207.06321112933313,210.0027112626633,204.89020890841587,190.73016773441378,188.0444524815851,185.35468436743395,184.2964288852263,183.94408114175545,182.87324328859125,183.543471525442,194.69819458162357,213.49228397801687,218.5162741809879,215.28263716251314,215.24833195356183,209.40509121373253,206.42717628481597,207.8895858749463,,210.79304728051363,207.32553162202555,201.88390343763058,194.73733538475193,194.68862836099737,193.13904379585506,188.9632313709638,189.68615781922173
6,2000-05-15 22:12:06+00:00,,,,,,65.56467868163669,85.33306892376561,96.6434498996334,96.52678966926109,94.96260360144144,100.04981675386264,114.36611454062182,127.08109758969886,131.73110078503512,128.96529657007858,135.97185747851634,130.02265681248366,132.37665894013855,129.85329805072536,120.1953211730506,133.98618504710115,135.95252864132752,,143.05950262836842,149.74412078269182,163.22124178561396,165.96372655093273,168.3739281153102,170.4636059912092,,,163.91238510082746,162.1301298969115,159.57364237399864,160.81790438553932,156.95937485170623,167.10211621957217,155.95678724415336,161.69757016970578,179.32336183223794,187.95208805376393,195.18997594620186,186.069206694842,185.96784043389926,176.9700505526703,171.54645054728547,162.79657630356576,,171.12066365136977,169.5652255709116,168.29185623571414,163.63766913282973,157.93600578533182,166.71260146375408,171.74329493311626
7,2000-05-31 22:11:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-08-03 22:11:07+00:00,108.99252824244174,89.54786127445033,80.96527555012395,90.49309663719458,98.66573202349028,,113.8791279714186,109.0487527448522,113.1914176358051,108.81566452475795,109.03823072560219,100.60428923501253,113.199222126627,129.82440803656456,166.191325634493,164.55473376787046,154.60778296545942,148.45306125558727,150.74449264991577,,158.09351258313632,167.6871764194723,176.3048096468469,,,,,,,227.51175024665827,220.48531467910044,218.3624954679422,215.2755409521729,,220.2908322183378,,,,,,255.4275840712371,259.34100580980873,266.02470156348556,266.95092059307433,,,,209.55028452284745,,204.53475698641034,200.66186299217512,201.6355088554152,203.67907602183624,201.64491515718424,207.8101833130733
9,2000-08-19 22:11:01+00:00,93.38373250796026,85.46832315574045,84.63180393345495,62.590999169634294,66.57326378204418,89.49284601858737,103.43826703270089,117.13296442833186,110.55135329124656,88.09705137072136,90.55689366970564,94.78779045394924,102.22985333260736,111.094580819837,128.76309139759752,133.56920885764242,136.41553575364958,142.66477636256667,149.27031261694387,,169.94624101335106,182.86755769355563,185.7569061913283,,,200.58618368582148,,,,226.21132779722856,219.21583199420763,205.62170057980146,181.14261527969757,175.81180745009257,184.3074696281958,181.18007696083222,190.52251570588123,197.5969352611771,203.88342633028836,210.29849802891965,226.8775429772511,251.29386433057854,251.34383991922934,258.61071172801286,,,,,,203.81350101334516,204.00447976518808,195.58190393976508,200.17923446277052,202.14505935912342,199.973403708166
10,2000-11-07 22:10:17+00:00,76.05105994579974,54.31527649990174,,29.6391800719906,39.27892759295628,48.42544516024245,70.44388028463207,77.67293278150518,75.32726645258137,62.10249812834146,61.21855707942884,66.2345079395218,74.96630529427767,81.77867286677318,98.11165723236871,108.95162967949219,124.08712873806809,131.64384253665912,144.60982825547114,120.97659423865923,100.80408324177347,92.62350262000382,97.61759415756356,111.87124336347921,129.82694051218948,149.24403812770646,170.76892557271424,177.26324221829432,180.335930951965,183.53927349094738,187.56465540341168,181.6792683740546,182.4851235178126,189.43011176790327,192.35214725821788,191.64073582402665,194.82443049402283,206.14343421810645,221.0690816113538,232.47903491399308,235.39664572311418,238.28907772954338,240.25963132732994,241.21579372519125,208.2292784582691,188.0766125594312,186.40284211345667,182.5531700824733,181.9402570627813,182.59420755427752,176.31177249527576,173.044953584217,180.17658220885167,171.6522872855041,172.89516078610245
11,2001-01-10 22:10:27+00:00,122.96364386543681,116.01990353680847,,16.357780745509498,23.676317786505752,52.70217295782268,66.51853304769043,71.04088653165493,71.62913331440286,60.449968411660464,71.1931536898307,62.925151931913646,63.1522619759337,57.210238972596876,68.3151551388957,60.85022660499472,,94.74763486580768,106.01478308699325,108.62777900995242,118.09485518909518,127.17646116956216,130.6543107657392,123.04625848950863,124.05217459907436,127.5022640067039,145.05407988431483,142.4596510051003,143.77553238846963,145.34113937055767,147.28175752209526,151.64630033212427,151.65553970099845,160.2711794399536,169.45026623516853,179.05896355187497,191.71480329046724,199.38623535776662,217.55172165832653,224.78918895545556,232.5318347315055,233.2388535852414,240.10929772692222,242.05571302934436,239.441928131624,240.26960011561636,210.3879078191009,216.38276887792426,,158.26818881782827,153.9331057757958,148.84465341470752,141.70944298461376,137.34732336087455,157.17517340473267
12,2001-01-26 22:10:30+00:00,103.91232306073192,88.91302381782872,90.9051055177313,81.19399914297291,59.01309954474098,23.205395040238177,49.156066829243535,55.0532543558632,54.6000652178261,44.75783785699302,47.27323544217091,52.18339375564997,64.03424808273019,69.19364139325512,73.26174409541395,46.11605538160683,,59.40121973483541,66.76063935696253,85.32102958612273,97.86320928499408,117.48462965168234,129.52096374560017,123.99344974117503,130.78788436773567,130.23360951365999,127.57314882575307,116.2147512003526,119.46479244687953,119.28950505190345,,,,,,150.35851744427188,162.64507043819066,175.65422563930798,183.50135865768365,200.1490975962571,203.2691433198438,206.40881305498854,212.01252030241244,209.9216589494894,213.54088398562754,219.40450271301688,205.68104610596714,204.19766296149913,197.41539861017003,196.73535963718496,175.29426810517316,172.47025415717633,159.5554648953061,137.61008769163482,
13,2001-02-27 22:10:18+00:00,148.21083928050325,123.35566298324368,125.54371141556383,130.6990744243867,135.70398603505345,,89.70490438753464,101.28718560966155,99.34632826033982,86.17120973313106,93.36759186888209,95.02254627241737,86.0682003163831,83.97468501895659,88.32267807902946,81.53909067622388,85.70351748650458,105.66963897401308,118.36685964302728,121.03729011709342,132.15426296140566,136.5754187152766,146.44307779723528,153.0959595323542,163.52036484817097,167.93853768108323,178.58766201968857,175.6819031468093,171.16299361634117,168.70894871094293,169.44853760493606,171.264254933186,171.22534561534775,178.7338056806209,189.64804514566669,198.98608584279742,208.45347479064696,220.04130241198945,230.97241746687237,239.41853200522996,242.79719745386643,245.02263905578468,244.8577062110031,247.23107331011505,248.59355603408784,247.63480161228767,242.00375667220237,241.22836238496635,239.79159758273835,235.31193467562997,228.57104788081492,226.6004350137406,219.71755851290638,223.5385898534063,228.3720269693304
14,2001-03-15 22:10:15+00:00,140.05520729602512,112.36734028192093,106.03178682677105,111.6279393712028,112.81610465981026,,101.83193911702972,103.86628294995387,92.15155560722872,80.48179533800004,70.3453695374132,74.69724775663774,77.96356673577063,87.25119066286146,88.54060473660299,77.91004913914891,72.95455828466244,85.55725355749772,92.81956706020787,100.53007330657601,108.06809190602654,124.35582244771817,144.3158800297251,154.34084273135662,152.26427197791415,154.34308936082016,164.3528396135304,169.70814720799513,163.81351385145553,166.18087005743905,167.3907892079724,165.45084029892516,170.9740397408931,176.77453685149297,185.27279988878877,188.44186394704747,204.98188238983857,205.2470273628903,218.50685338126712,223.5952538718971,231.26939367631093,233.0120828342645,233.53692655711467,226.46312026746926,223.64143910220844,226.06297323499038,219.64703711051962,218.96829458628477,212.56605517087655,220.55630705230467,218.64748418014432,214.542927210718,212.8378390734581,214.13831561055898,216.65105299168982
15,2001-03-31 22:10:07+00:00,146.08884555876972,102.42048067891105,113.59043832693493,113.71894468934056,119.61882954751755,,87.62910150348057,111.64481143105633,110.88215284469825,108.22206821579596,105.47881549807255,107.97578069005095,101.7324586314264,104.8169961727321,104.46564235677478,102.43696035457751,88.95562588410871,90.94465671776283,99.37251399994487,108.78992956878434,106.28414554324335,111.70160417250167,134.44952294110982,147.63032417385992,150.0400620910468,157.72481445394067,157.30440679800915,161.2204272939598,167.60250187648123,171.30531579915993,,,160.1086375284919,,,184.75283819741242,190.72830289666734,199.2420029815675,210.3425147593095,216.7610131091399,229.9068251737401,236.2784623781453,235.1553267023259,236.1036771178973,239.07963511047663,231.84972724722005,231.80164214199442,228.59542642200898,230.7588712447304,232.7550278807741,,230.99602808697935,225.0955318892924,,
