,dates,per0017-0000,per0017-0001,per0017-0002,per0017-0003,per0017-0004,per0017-0005,per0017-0006,per0017-0007,per0017-0008,per0017-0009,per0017-0010,per0017-0011,per0017-0012,per0017-0013,per0017-0014,per0017-0015,per0017-0016,per0017-0017,per0017-0018,per0017-0019,per0017-0020,per0017-0021,per0017-0022,per0017-0023,per0017-0024,per0017-0025
0,1985-09-03 15:03:06+00:00,161.6001155086546,147.81271973844224,143.121077233734,157.39034937221044,151.81091711366102,146.7566949520834,160.00441148430284,175.64472727222693,180.75043255709036,169.62865764141438,158.1747220847717,145.50284479019757,147.20293554713675,152.15934321539672,160.87667454799598,154.58850814751435,150.31659099367533,150.0837287358056,152.90651482845553,144.84331968807058,143.82155975841528,150.68036192610532,130.9826650273654,127.40584224569339,133.54441403662742,147.1923682108954
1,1985-10-05 15:02:44+00:00,164.2055028599439,159.11557218660948,155.04212712786526,163.54965352415238,156.93239843872112,147.333136128084,159.30454346266515,174.79484714188519,177.4079732946943,168.1140484291682,157.3961502269076,144.08478811633805,144.2147214227788,147.40651272029808,152.90662850277258,144.74996565229372,144.17176207278956,144.14979655869868,143.20606829525514,140.15626906253067,134.08247109462872,143.25504625360514,125.98351929852146,123.85094698703132,130.26945446770458,143.32716484472775
2,1985-12-08 15:01:45+00:00,149.43447138427962,147.34208762516317,145.8261118179442,154.02630044007233,148.15268783160477,125.86076422677256,,152.82767968365266,154.14340662875432,131.43995666311875,129.5987402630854,128.8735644860615,128.21994244846215,126.55750249463179,132.45182165614423,125.17435335149804,116.75029347486063,118.28388058140045,129.37715324330983,115.04894599710741,116.81283829467066,110.83720492298272,112.9687148393221,117.98957156083155,111.01922148892582,111.5144005276375
3,1986-03-14 14:59:46+00:00,156.44293387503052,155.2739931185184,147.4143576466587,148.57213831115857,151.8501723949886,138.9155073502575,159.7526707054749,178.29460585702626,173.99508079373584,161.10818249229516,159.84352582215382,159.02647350359584,162.21103796969285,162.72998740939465,165.59813169909273,158.29921030064716,144.5392086333429,133.96561865556362,132.62422830273582,121.31141789163398,103.77890831387211,91.8839728364601,85.65709801198534,100.6751018122265,95.57948476222136,92.04570515220485
4,1986-05-17 14:58:17+00:00,170.02671739192002,157.75721214739494,157.58315892082786,166.40286320468078,168.3963926385672,166.1868665278098,178.81201029779726,193.76875097378823,197.91849396990597,178.64963481742916,169.9691964701575,170.05865930110303,170.42919765931208,173.42287305993648,170.29116554863492,156.99312329904464,152.2554043365775,147.76861136891654,141.7710832725911,124.74621638704967,109.37647283601665,115.78042589932988,113.81642860840553,108.98814616806636,110.80936477864938,115.32210545809886
5,1986-07-04 14:56:48+00:00,161.22544531794287,144.91099379638965,144.10200993545368,157.7119730835043,160.88261322306423,151.44667582336345,175.70894125147197,194.6195851736402,196.73300345677129,185.9074958305188,172.67910744867103,177.83084402509397,173.2888231543902,177.1739525164099,179.828205108793,168.66520769706187,161.79920012718918,153.37300875078805,153.95550181467976,139.14061557084116,127.63944188699385,129.34599441235443,118.54378270730588,117.02709210056045,122.35679758609776,136.55684123178324
6,1986-07-20 14:56:15+00:00,170.0746559708846,156.42844439072908,153.52273352522954,163.8719896166433,162.55853427796734,154.13534133068393,173.63772062932568,195.66845253864835,205.95670002871506,191.72227862236224,182.60491772418285,181.90881886373322,178.70584263155038,180.4762216746452,180.33960890706092,171.09039305860057,160.60051367326096,151.5158568423361,150.80908236068782,142.2412448891761,137.73910217253598,141.45001328378368,129.71583113540345,124.58131368601957,130.8909820757907,142.3139116983389
7,1986-09-06 14:54:29+00:00,166.23894214006643,153.8882986963655,148.63509135855875,158.4071429110355,152.45016391191692,145.95607094683305,164.36586042298623,184.1687859730045,186.98487362624485,176.60883689779598,165.87183864794343,152.60672539915987,149.5340031399508,158.81987162619353,162.8065463192477,146.93646751523517,139.97906157358426,141.47998788872158,144.73605298081938,134.54641806861494,132.28049385062357,133.63027084229074,123.30050713405402,118.29637686697528,129.52958591557166,150.70030222039097
8,1986-10-08 14:53:29+00:00,152.56575511865717,139.50542326753393,140.9560614661812,148.03813614794038,150.91684086416504,145.8698248289572,168.5812902595465,173.00322651287365,184.04980740265614,162.78866778363775,153.77592479859294,156.91393123649286,164.5867597966702,170.1720969652983,,,,,,,,,115.93470892465584,113.07559613277994,123.20926088240923,137.61117618134867
9,1986-11-25 14:51:54+00:00,172.15711090605507,157.84526240612362,156.04826968372197,168.3862077778733,160.65370767719642,151.27263333751475,169.70010612187667,186.84698511805306,181.9014956602883,169.99198128237097,159.64177286405922,160.79643819853706,167.64575548739194,165.87811511832288,169.14413147322205,158.72342482302943,148.49386032622505,142.03196163126324,149.46164060464747,139.74432783462785,131.2635114130973,125.5015247583994,117.86102300721488,122.17958258787354,124.15288505047404,132.2691672712083
10,1986-12-11 14:52:20+00:00,163.12491564395927,159.64234273033017,160.6287897866042,169.14846195027755,166.10335350714087,153.7612679144137,169.71981507486936,179.01767108820388,177.76729996171085,164.73668048261732,159.387488629871,159.90432496458092,161.20469685115253,159.826269558991,164.02311889603868,155.32223225561916,148.50007279352815,144.9167622842073,146.274283940733,138.7907355814263,132.32717577175686,116.12694361251545,115.1412446788203,120.37700446212172,113.54420550895058,116.11702881923517
11,1986-12-27 14:52:50+00:00,152.4555201223468,143.68629517748573,143.2084454984789,158.9491470484654,154.69380371699847,143.4169685232546,160.24239896348067,177.30530611128714,175.12083983134565,160.21497553374726,159.1845041046193,156.74895738382472,158.63585828355053,159.4827741944645,156.53331604948497,143.17067452522403,137.20918474997634,133.68017835209807,132.04777237493576,129.2536951661159,113.9060043056739,104.37997450172796,97.43435027489396,96.96731165362011,99.95596945940791,96.72101459441276
12,1987-04-18 14:56:42+00:00,144.03403490061154,133.11868325509005,131.97830323245512,130.50331992122892,137.11816934377023,128.31652184385618,145.1156625873804,169.74130745578378,169.88746630193032,156.69428220747696,153.56152473075593,154.9006849803917,158.15347991748718,159.24485534775113,160.56519084777025,149.01387773692852,139.95492734006308,128.6253057118823,124.50237150827019,113.83791810456863,100.0476993209175,85.40673937910063,80.91530611571477,95.65048532701276,96.14283982012999,79.05575071339972
13,1990-01-20 14:56:00+00:00,164.1677687140547,154.81993401090773,159.5891204683283,168.85855730452354,165.81376426567482,146.28780962406356,155.2819607670437,170.98706016202703,166.1328635925297,150.3259457434761,148.59144532875416,147.29131896188161,145.95614674464167,149.23987537948884,154.77517375752822,147.71374340173966,145.29250514522306,144.5565215551035,144.09355875873828,140.84370077598015,135.15940169137272,122.64662053838987,115.7906931857105,112.02365643513552,116.07429901131502,120.03432850919172
14,1990-02-05 14:55:29+00:00,162.5003029735745,153.356729501081,149.54646000313826,151.7088128796689,149.25234527487808,130.8876335016499,149.28880138733754,165.9563757441988,156.22008020756337,149.28058279505817,145.68414041877037,144.0111290662931,144.765722761416,148.02235870362637,153.5587267907858,144.80870320228064,133.36296975763383,126.02554756986255,124.7549563077934,119.43084989528415,112.31490535176805,106.48813998193918,98.30691908060133,104.4542456289726,102.94662926786454,109.11905789661783
15,1990-02-21 14:54:59+00:00,161.02450153326924,152.55908859273234,150.2811710429909,169.1485829433383,163.03290478493065,147.93496934925307,170.583717351683,186.0880301430383,181.16208236360657,165.87314056869081,157.25814952913154,159.1091209555036,157.88073873607465,164.97609628436663,173.09557860778872,163.51663970774626,152.96267961977597,147.42424354646397,150.50210755689486,141.08323712440836,118.6421856565643,117.1378045139054,114.43627213108331,117.13158367284423,108.11790246898501,120.12285325902512
16,1990-04-26 14:53:52+00:00,162.5595906669653,149.63177060435433,145.4604972344198,166.9707048561972,158.89083903290032,150.0454812960255,162.3092718385009,176.29096371054794,180.0253777816141,167.91205944790818,161.2171625173768,162.48198011618493,161.23676100292994,168.02705224271565,171.44397720729677,161.346230127853,160.63542050342045,156.34396085040302,147.61369569879236,134.93477220858995,133.08531422981088,133.89105161382304,122.34937266253714,117.60696924858112,124.15357343651684,132.97969272268764
17,1991-04-13 14:55:35+00:00,152.16008848503012,150.49478881902687,140.67412112108067,149.325948589407,139.6304898546708,133.8786792976718,147.8184783814023,163.35819585071127,162.5745793514854,150.76826490791453,145.47999475446662,147.26761365927774,148.90616937595428,153.50835872709825,157.6004851595605,145.6771085864305,137.0541654564834,135.9000415141221,134.50158507160938,121.14740122800852,111.75858725406984,110.00979624361379,104.44414556065898,114.85542045342066,116.98515872272468,111.24226469846376
18,1991-04-29 14:55:50+00:00,169.79991031204742,153.857990379831,157.43911743634655,158.68315418491514,150.70852119417745,139.56676502430338,157.08886244094745,172.65660250772626,176.8640825062048,161.8843241338404,157.17928106458183,156.8777809645827,157.96659186999784,164.26548977356978,165.2905573290887,159.09236586884649,153.8072627078284,142.3410218634735,142.02828210161027,132.55982659590353,119.5756819553608,120.00907286234363,112.96211340967545,112.29431503055555,110.54788455507824,115.88026610494175
19,1991-08-03 14:57:10+00:00,158.08166452234713,142.08021779016784,141.66559842981937,145.01579590090822,143.60182383277018,130.78663616156493,134.84716553412932,157.26453580655442,162.03823887815244,141.78003624229714,126.90258420422816,126.5629698280539,125.30341663966237,135.5561534107292,140.90110906852172,134.95519170468992,129.68337924923577,129.39875999833353,124.38575510182044,120.42742758311812,114.2238239278303,119.39450128050972,112.939135074221,110.41902596111933,120.40835337354679,133.3463219556868
20,1991-08-19 14:57:14+00:00,153.82336304914816,145.38525956445818,139.67048931184866,149.6099052123513,145.5951920031997,132.06352826729346,133.4462301626044,151.99092394247938,155.62192534507366,144.515977341393,136.06450247482766,133.40683566137344,135.5516952252572,143.42461995447155,143.03085603713802,137.11706201793183,132.80832072794897,132.0964150476988,134.45635398725338,128.61750454537136,122.52037800444684,130.78136341987502,120.40400104905402,115.5188479384081,125.28515207707828,131.77718231785812
21,1991-11-07 14:57:50+00:00,148.46016802508433,140.1804332294621,135.86367192462686,151.9182128602217,142.30650935456924,134.153300377492,135.6712986346621,150.91074162861543,149.17293987508356,138.03642688860856,133.04232285998677,133.53449941416696,135.25429520274332,143.7412731743299,144.44667500026355,135.06311492127696,132.83178562118044,136.76356391140533,139.7663572438165,128.55118259430935,125.6651928051517,126.05260723681747,116.19457372205228,113.87677122580058,123.53427662831899,125.38125695845883
22,1996-07-15 14:48:04+00:00,159.97485884558282,146.3645419354865,146.41475495673583,150.84380709680798,146.72088946615776,118.47891895950606,117.25806227549755,137.61912255924338,143.5083044365953,139.36877214065441,128.03352221795012,125.5419570899389,126.20432182326441,135.90051430623626,144.6119932555478,141.43316176024493,137.2450611865734,132.6250473248466,134.7576842319656,122.48367924271695,118.51125514390144,125.04705713088087,114.19265555210742,109.5104023811737,118.40665915237281,133.77450299912604
23,1996-07-31 14:48:56+00:00,160.64520340441447,149.9967584600905,148.2185683337037,154.56397727937915,144.5249040482176,124.0659597747745,116.38680049094407,137.0753664424946,143.22910807799022,134.0757935787548,122.15973468734565,119.48306146183418,126.65477002379068,139.1519324634069,144.41972656996597,142.56812900495424,144.36439345053435,139.81782405503168,140.69858711146722,128.57243541290643,130.48150488534446,129.09049287587135,123.39850320315453,117.74477874396244,124.9476925327799,139.69540385085293
24,1996-09-01 14:50:38+00:00,150.50627601276614,143.96968719527808,137.35956946754854,143.0702247315126,140.28836553524087,124.66925404034376,117.78023744912356,141.77986810392758,150.04256372802308,126.86208689771381,112.7646699388745,115.30096703181796,116.67470631357479,125.37434231730522,135.75210062346275,135.8137264015892,133.15569882114198,135.47399539847785,141.04478080508028,129.65895092653537,125.63995323382535,125.58306533461938,118.3006412165602,116.19192619844596,122.96378504316318,137.85624836072589
25,1996-09-17 14:51:31+00:00,157.67429663660303,141.99768917525395,142.7598628766383,145.41617850272092,139.8453244688168,128.9616995293201,131.54013576474173,141.0953522917571,143.46202811864993,129.15541482134523,122.33839119871409,120.12285440068605,124.76849463980489,129.9488815753935,143.41455771503976,139.65639682751353,136.09314988955077,141.08815643430813,145.28808468679134,129.3382712599921,129.19488717825098,127.0475460261507,122.7518419214665,121.61997936486935,132.61964836913344,142.57196664621435
26,1996-11-20 14:54:42+00:00,152.61013616064395,140.65018252946996,144.45125988796892,153.91843383365554,143.59702539031585,120.15887553282069,131.63968581995067,144.29908156914172,144.54858183758475,130.13915076847567,123.54424522677647,120.24863064591459,128.65945101185596,131.38872712940076,126.13108124413515,124.37972774652036,124.06304761697334,129.170085788808,131.04321457642223,129.30152693566288,123.85498269493965,122.29753803190768,113.11858615275302,127.16250249882052,132.2200672202801,125.43751546114405
27,1997-08-19 15:05:18+00:00,161.74679580805005,149.34060519328224,149.62056586981913,155.6029540782344,149.46932973983468,127.21645054237348,124.4645828386552,138.76641476339663,131.22337837476294,121.16350427438017,109.49116580408506,112.82002818446028,111.52295383985928,124.96965448019576,136.90718097321061,132.86228274301553,131.5852190666373,135.87225596856794,144.2154048024971,131.8586560229895,129.1590504240655,129.96993052727845,117.76152504072972,114.50639493527902,120.577661039542,135.98090822260053
28,1997-09-04 15:05:47+00:00,155.736917556043,152.19289737885592,145.78978585903184,159.32178990644314,145.36220079100002,122.20333336835304,120.57388968703717,136.01125451882558,137.12129727090237,125.16028601549641,116.57733667935031,110.78807360812532,109.82032459841575,118.75086012221688,126.23709642599655,122.39877636269067,124.8078223040809,129.29100994154896,140.05150868276175,128.76600164911787,130.92025630042616,136.56108706482976,116.1624564117749,115.38329019301638,123.54650418634903,134.94522983461923
29,1997-09-20 15:06:14+00:00,187.67233301642733,174.3791191389517,155.7809127551903,164.30580017356982,141.85563991878803,124.66498307009721,129.45251028726435,139.09266087879539,143.2333465088434,118.0122603612521,110.8026443408942,116.15936878746994,112.45338392381625,117.32803729027466,127.89416359301116,126.65253233789213,126.30055060082502,129.3640402657585,136.9332027705747,134.8330353731133,126.72652543723699,117.91085093838814,115.27643827479164,123.76626728871874,124.79088719053453,138.95374787041277
30,1997-10-06 15:06:41+00:00,159.19840105079643,156.69998625834916,146.3167840547657,140.23357610617748,135.81367613910388,118.63781356132341,115.33174087711753,135.43062597394078,130.7526037745233,116.08774367172025,113.8992630008191,120.29269670034442,112.3063815390051,117.71219176187364,126.05995470058487,123.6914191663654,111.8661286446751,114.79121363561056,116.16001816113229,106.01063221924991,104.00542170285627,104.82659989991072,108.04736262199067,102.96040758410814,103.59131347682566,113.19106786450239
31,1997-10-22 15:07:07+00:00,150.98343732040328,133.41151594986627,135.75623491463307,152.34150715549472,135.62781442834205,128.62091780953756,131.3696162718528,146.23280161348865,140.48760747778624,122.38060071437806,115.84664456773915,118.48250122666138,115.95786807017276,116.64066893749808,123.93581261759707,121.83846409619507,117.09013211617616,121.19376783013256,124.059391216898,118.05893611018861,,,,,,
32,1998-01-26 15:09:24+00:00,145.77945373570768,136.77805885245215,135.47650168643145,146.95755670754625,139.72902928099745,133.03404100721335,145.38723746107388,163.32911521814498,155.07868485466594,141.6674979376309,135.1831216013898,135.48851124614234,143.12693957050428,140.9324452358457,146.93495697497247,136.39798723204385,135.84174206795967,127.73145657053865,136.52942275005785,128.63706241600374,112.83229998913751,101.14310187933835,94.75790361655066,101.97927462860164,90.32479102595086,87.76606764803324
