dates,satname,nzd0262-0000,nzd0262-0001,nzd0262-0002,nzd0262-0003,nzd0262-0004,nzd0262-0005,nzd0262-0006,nzd0262-0007,nzd0262-0008,nzd0262-0009,nzd0262-0010,nzd0262-0011,nzd0262-0012,nzd0262-0013,nzd0262-0014,nzd0262-0015,nzd0262-0016,nzd0262-0017
2003-02-05 21:42:41+00:00,L7,,,,271.54,269.72,270.31,263.29,256.73,264.65,285.42,311.13,299.71,292.35,306.95,312.34,308.06,312.57,312.07
2003-02-21 21:42:44+00:00,L7,278.66,256.10,247.56,240.67,240.35,239.52,236.68,230.36,244.55,256.47,287.70,280.40,278.35,290.04,292.27,291.19,296.54,301.74
2003-04-26 21:42:49+00:00,L7,285.90,263.30,257.21,256.57,258.26,260.31,259.79,257.96,265.35,283.88,320.58,303.68,305.54,318.95,318.61,314.18,321.65,332.52
2003-05-12 21:42:48+00:00,L7,269.80,270.22,266.67,262.75,270.64,272.42,269.44,272.46,276.17,288.13,324.25,309.00,308.67,323.91,328.02,325.51,331.08,336.09
2003-05-28 21:42:46+00:00,L7,,261.96,260.97,260.45,261.77,269.61,266.61,260.78,280.39,292.76,330.79,313.23,307.31,320.47,323.93,313.89,323.92,327.12
2003-07-15 21:42:38+00:00,L7,,229.11,244.20,239.82,241.85,236.11,235.30,,,274.01,302.55,293.44,285.12,299.88,305.90,300.12,302.86,
2003-07-23 21:30:38+00:00,L5,255.10,230.86,231.97,252.80,,250.81,,238.53,258.57,275.77,313.14,288.60,303.10,320.32,361.94,,488.18,
2003-08-16 21:42:28+00:00,L7,259.82,244.46,238.21,236.16,237.61,230.70,230.25,221.18,,,290.94,279.95,279.04,291.82,296.52,290.99,297.34,302.50
2003-09-25 21:31:42+00:00,L5,,,,269.40,270.01,274.54,268.71,263.33,269.51,284.30,308.48,303.06,303.36,310.15,318.25,317.52,329.15,328.40
2003-10-19 21:42:20+00:00,L7,,,,263.21,268.53,275.65,266.70,260.57,271.82,282.60,313.53,296.63,296.71,311.66,,,,327.42
2003-11-04 21:42:27+00:00,L7,311.39,292.41,275.19,275.48,278.13,290.82,280.86,267.63,274.48,,,307.01,312.11,327.31,334.13,325.80,336.16,337.02
2003-11-20 21:42:43+00:00,L7,,,,283.95,289.57,294.85,,,,301.10,329.73,320.44,309.62,323.72,325.46,318.49,326.13,336.43
2003-11-28 21:32:34+00:00,L5,279.05,251.68,244.97,241.69,243.82,240.62,238.86,242.89,259.25,274.03,306.33,296.33,285.83,291.81,294.85,296.38,296.25,296.62
2003-12-06 21:42:46+00:00,L7,308.69,286.36,276.31,284.94,289.23,287.78,279.29,267.38,283.69,293.64,,313.94,311.44,320.11,327.03,317.85,322.79,325.93
2004-01-23 21:43:06+00:00,L7,,,,260.46,,,246.02,244.04,259.96,281.65,310.04,295.96,293.35,300.41,310.08,306.55,317.09,
2004-02-24 21:43:09+00:00,L7,283.80,262.63,254.79,251.90,252.40,256.91,248.79,247.20,259.52,276.90,,,288.48,295.57,305.66,300.94,304.38,301.69
2004-03-19 21:33:10+00:00,L5,299.86,282.53,277.38,282.32,278.73,285.86,270.95,267.15,282.90,299.23,336.60,323.68,312.58,320.43,323.49,323.28,330.16,326.34
2004-03-27 21:43:21+00:00,L7,,268.66,267.22,268.90,265.05,268.24,260.36,255.87,263.48,284.79,316.96,308.03,301.45,,,311.94,319.37,312.00
2004-04-20 21:33:54+00:00,L5,277.23,260.36,247.37,250.79,252.77,257.96,252.37,244.97,262.14,281.71,308.82,296.24,286.58,,,,,
2004-05-06 21:34:22+00:00,L5,260.71,257.37,245.52,242.64,243.61,247.72,245.86,237.67,254.01,276.83,305.95,301.11,294.98,303.50,303.50,299.46,304.46,305.84
2004-06-15 21:43:05+00:00,L7,,,231.85,208.19,,,193.44,,256.37,284.60,,,307.94,323.48,322.95,317.56,320.79,
2004-06-23 21:35:46+00:00,L5,,,225.67,246.91,,245.88,245.91,239.37,254.37,274.71,298.80,287.79,291.01,297.20,309.35,306.51,315.61,315.21
2004-07-25 21:36:37+00:00,L5,,262.39,258.56,254.40,256.78,260.37,250.05,241.58,254.10,273.25,305.57,291.46,298.40,314.28,317.92,316.39,321.77,323.90
2004-08-02 21:42:52+00:00,L7,238.86,256.88,246.40,244.24,245.94,241.74,234.83,233.47,254.15,275.39,300.81,291.25,,,308.90,305.12,313.67,310.32
2004-08-10 21:36:56+00:00,L5,275.60,273.80,261.96,249.30,257.28,275.60,260.28,236.15,244.11,258.90,277.30,268.08,269.96,287.87,,,,
2004-09-03 21:42:47+00:00,L7,263.63,247.09,240.58,235.68,237.32,226.57,229.76,222.31,240.92,264.74,,,279.04,293.45,295.67,295.26,294.76,302.41
2004-09-11 21:37:49+00:00,L5,327.67,288.17,268.46,267.76,304.16,269.80,276.90,269.68,268.08,284.21,317.23,298.40,296.80,319.41,327.53,317.70,335.63,344.82
2004-09-19 21:42:41+00:00,L7,,,,233.29,234.63,222.97,224.09,208.11,236.06,259.94,283.07,277.78,274.99,285.48,,,291.68,297.99
2004-10-13 21:38:32+00:00,L5,,,,267.65,259.66,270.21,253.37,253.40,262.39,277.38,305.38,301.84,299.14,313.96,321.62,318.33,321.18,312.35
2004-11-06 21:42:59+00:00,L7,,,,,261.37,267.98,258.81,254.45,267.67,289.13,,,298.15,310.37,312.01,306.29,316.87,310.89
2004-11-22 21:43:05+00:00,L7,312.46,295.13,289.91,295.07,294.17,294.29,276.51,263.07,282.33,300.21,326.58,,,305.12,316.38,308.05,320.84,329.33
2004-12-08 21:43:14+00:00,L7,,292.19,281.57,285.88,289.38,290.04,273.47,261.60,274.33,290.10,323.74,303.09,291.96,,,302.76,317.83,325.55
2005-01-17 21:40:13+00:00,L5,318.61,299.76,281.94,277.71,267.65,262.58,260.49,261.25,271.86,275.87,304.81,298.45,289.39,302.20,310.72,317.25,320.56,326.43
2005-02-10 21:43:38+00:00,L7,,,,264.52,263.47,259.99,255.86,243.16,,,300.93,293.78,288.32,297.85,303.38,302.47,313.72,313.45
2005-02-18 21:40:42+00:00,L5,318.33,292.40,281.96,277.80,278.55,277.91,265.55,250.46,261.79,282.09,316.63,308.09,305.08,318.06,327.55,321.96,325.77,326.44
2005-03-22 21:41:05+00:00,L5,302.20,284.18,275.87,270.67,275.84,294.75,276.58,268.96,274.91,291.48,320.99,315.01,310.21,316.60,327.04,322.93,335.05,341.50
2005-03-30 21:43:44+00:00,L7,,,,247.55,246.62,245.08,242.03,228.76,241.24,267.04,301.48,294.23,289.59,296.56,,,,
2005-04-07 21:41:09+00:00,L5,,,275.14,285.53,298.75,301.14,272.98,271.02,268.84,287.40,337.80,323.05,312.90,324.24,333.73,324.96,,
2005-04-15 21:43:37+00:00,L7,256.19,240.00,233.29,232.93,234.01,223.36,221.41,211.12,234.57,257.37,284.80,,,293.29,293.58,291.63,296.35,299.52
2005-05-09 21:41:19+00:00,L5,267.95,265.08,259.14,255.38,258.15,254.00,244.77,241.84,257.50,278.20,310.63,297.55,301.31,309.78,316.74,314.46,317.62,321.82
2005-05-25 21:41:28+00:00,L5,,259.40,253.35,255.53,248.75,247.47,242.74,243.97,257.72,276.49,307.60,302.55,306.33,307.06,315.60,313.48,318.01,318.11
2005-06-02 21:43:36+00:00,L7,,,,,240.28,241.48,241.88,244.51,267.42,275.06,307.68,295.82,290.95,304.99,,,315.93,
2005-06-10 21:41:36+00:00,L5,,,244.42,249.90,,248.65,242.50,233.86,254.14,277.70,304.81,297.92,301.39,313.82,317.71,311.40,317.50,319.34
2005-06-26 21:41:40+00:00,L5,,,,225.98,,225.54,225.11,225.47,253.44,273.03,290.38,284.26,281.18,292.47,295.22,294.65,303.53,306.49
2005-07-12 21:41:47+00:00,L5,,,235.42,239.48,231.39,227.57,229.72,218.98,245.95,267.93,297.11,296.12,294.19,305.24,311.78,304.06,310.13,302.04
2005-07-20 21:43:29+00:00,L7,254.56,272.27,268.25,268.50,,,570.25,,627.92,,331.00,,310.93,320.44,321.32,312.74,320.52,326.04
2005-07-28 21:41:57+00:00,L5,,274.84,260.64,247.93,251.83,250.55,246.36,246.38,252.77,276.45,319.36,308.60,309.20,313.01,322.73,321.32,314.07,312.57
2005-08-13 21:42:05+00:00,L5,273.23,259.97,253.95,255.47,264.64,268.70,261.38,256.32,267.32,272.70,301.73,290.92,290.67,303.19,308.13,318.32,327.02,330.13
2005-08-29 21:42:10+00:00,L5,296.61,278.82,266.70,272.35,287.53,299.91,281.48,282.50,279.19,297.93,326.56,311.41,313.26,305.91,312.51,302.45,326.03,337.42
2005-09-06 21:43:12+00:00,L7,279.21,260.38,256.25,258.44,263.75,261.23,252.77,244.43,256.70,272.04,,,285.27,295.85,302.94,298.88,312.04,317.03
2005-10-08 21:43:05+00:00,L7,,236.45,241.02,247.95,249.93,244.42,237.58,220.91,243.06,263.61,292.67,278.22,278.03,,,293.44,295.75,297.63
2005-10-24 21:43:19+00:00,L7,280.12,261.66,255.49,259.91,266.40,268.92,253.72,239.96,257.11,278.57,306.37,,,297.60,307.77,299.72,314.00,310.01
2005-11-09 21:43:30+00:00,L7,,,,257.04,262.93,260.81,250.95,240.17,253.76,264.90,297.52,,,290.44,301.11,293.51,306.61,300.77
2005-12-27 21:43:47+00:00,L7,,,260.58,263.50,264.61,261.33,,262.51,266.97,283.64,312.10,295.55,295.27,309.47,319.65,311.83,320.22,319.41
2006-01-20 21:44:01+00:00,L5,298.15,280.20,259.64,257.10,257.25,258.60,252.88,248.95,259.29,292.25,323.94,312.16,306.54,312.34,316.34,309.50,307.02,303.45
2006-02-13 21:44:07+00:00,L7,291.86,267.86,260.26,258.77,265.05,267.43,260.20,252.98,261.30,280.09,,,,302.18,310.21,305.40,314.83,310.05
2006-02-21 21:44:44+00:00,L5,288.41,267.79,256.60,254.54,261.87,264.22,255.03,252.80,257.59,281.86,309.77,307.92,303.55,310.10,314.32,305.51,316.14,320.00
2006-03-09 21:45:04+00:00,L5,301.96,281.92,264.05,271.79,267.96,278.69,274.08,271.03,278.91,296.41,334.08,324.26,313.49,326.49,321.54,316.79,324.48,323.36
2006-04-10 21:45:40+00:00,L5,298.26,280.93,274.32,279.42,283.82,280.13,278.15,269.28,276.23,294.43,336.96,327.36,316.05,321.96,326.19,321.15,327.14,322.84
2006-04-18 21:44:03+00:00,L7,282.99,258.35,249.19,245.20,251.11,248.46,,,257.73,271.51,304.28,300.11,303.76,310.55,312.23,305.52,312.69,305.34
2006-04-26 21:45:56+00:00,L5,296.63,280.85,264.02,264.55,271.02,280.96,273.61,269.78,270.23,287.58,311.57,307.75,301.54,317.45,316.92,310.86,320.15,332.51
2006-05-12 21:46:09+00:00,L5,,251.54,238.01,242.05,255.94,270.77,264.91,250.65,262.25,272.37,305.34,287.76,296.63,306.88,318.12,314.90,326.94,327.93
2006-05-20 21:44:08+00:00,L7,,260.16,254.41,248.71,256.62,254.08,255.82,250.87,,,305.88,293.22,292.24,304.83,311.08,309.20,320.60,318.49
2006-06-05 21:44:06+00:00,L7,,,253.68,247.95,251.24,256.61,254.03,248.07,260.98,280.08,308.61,296.27,,,312.94,307.31,318.60,323.59
2006-06-13 21:46:37+00:00,L5,,,235.62,238.26,,240.73,237.41,228.01,244.98,268.26,294.25,283.38,287.18,303.77,309.34,308.48,314.48,315.29
2006-06-29 21:46:52+00:00,L5,,,,81.90,,,,191.36,223.79,,,,,,,,,
2006-07-07 21:43:55+00:00,L7,,,246.58,246.72,,266.28,255.53,254.33,259.95,276.32,299.83,,289.42,299.13,307.46,302.71,310.16,
2006-07-23 21:43:47+00:00,L7,,236.72,235.10,235.00,239.35,242.66,249.26,230.03,248.59,,,276.62,280.18,293.86,295.35,294.13,312.05,
2006-09-01 21:47:43+00:00,L5,290.60,267.87,261.42,266.06,263.21,267.50,273.39,266.43,268.66,272.49,301.19,293.46,294.10,302.01,311.67,311.12,323.50,316.67
2006-09-17 21:47:54+00:00,L5,301.87,279.52,272.80,277.83,274.17,285.78,282.57,276.80,275.83,284.70,303.31,295.29,294.16,305.45,315.40,312.94,328.31,328.09
2006-09-25 21:43:32+00:00,L7,,,,,,,,,,,,,,295.44,302.04,298.58,301.98,302.77
2006-10-03 21:48:05+00:00,L5,,,,,288.09,282.39,277.44,268.86,275.23,298.95,321.59,312.76,302.28,316.36,317.30,302.90,312.86,321.95
2006-10-27 21:43:45+00:00,L7,293.24,264.29,256.47,254.67,255.47,251.91,249.90,242.37,262.13,280.02,,,287.90,296.08,300.53,297.89,299.58,304.07
2006-11-28 21:44:08+00:00,L7,,,,,264.23,262.73,260.55,254.81,266.87,285.98,324.60,309.78,301.46,309.01,,,,306.06
2007-02-08 21:49:02+00:00,L5,281.33,264.54,250.92,250.45,251.35,250.16,,,,,307.41,300.20,288.96,300.93,301.04,290.89,300.85,299.29
2007-03-04 21:44:34+00:00,L7,,,,281.01,280.23,277.07,270.33,265.38,270.88,,,306.21,299.97,308.43,316.94,307.08,318.20,313.62
2007-03-20 21:44:36+00:00,L7,,,269.31,271.11,268.36,267.02,261.36,252.95,262.62,283.02,316.21,304.57,298.82,303.46,,,316.20,310.88
2007-06-08 21:44:20+00:00,L7,,268.82,268.34,265.25,,257.14,253.51,250.60,261.80,284.83,,,281.14,293.99,296.17,291.36,291.48,
2007-06-24 21:44:19+00:00,L7,,,260.38,262.03,,250.53,246.54,239.04,259.05,275.61,,,285.60,297.91,303.75,297.26,303.12,
2007-07-26 21:44:13+00:00,L7,,262.79,268.59,260.70,261.10,252.68,258.70,259.32,270.56,,,303.48,292.48,308.92,320.59,311.17,328.72,
2007-09-12 21:43:53+00:00,L7,282.19,269.83,256.74,,,,251.96,246.46,262.11,278.92,304.25,294.18,291.01,300.48,308.60,303.62,,
2007-09-28 21:43:49+00:00,L7,293.48,275.46,267.42,269.02,265.88,265.39,259.82,,266.53,282.61,307.87,293.72,288.47,298.92,310.22,304.95,315.22,316.40
2007-10-30 21:44:02+00:00,L7,290.74,274.04,268.37,266.88,260.32,253.66,246.99,237.80,259.41,,,292.94,286.06,296.18,306.24,300.99,301.30,305.49
2008-01-02 21:44:25+00:00,L7,328.11,306.61,295.83,295.51,301.24,305.19,286.20,266.28,,,318.16,316.08,305.18,315.00,322.98,322.96,334.00,335.10
2008-02-03 21:44:23+00:00,L7,310.90,292.94,287.94,285.67,288.63,282.48,271.95,,,283.54,313.84,303.44,296.90,304.44,319.41,321.02,327.26,335.10
2008-02-19 21:44:19+00:00,L7,308.09,283.45,272.99,277.21,278.13,269.98,261.70,263.27,269.38,284.95,312.33,,,310.35,315.02,309.21,321.08,325.72
2008-06-10 21:43:51+00:00,L7,,,249.06,250.05,,248.31,243.41,235.01,250.98,,,298.47,300.43,306.30,312.73,305.81,309.96,309.29
2008-07-12 21:43:29+00:00,L7,,,247.22,248.49,246.34,,,239.60,258.46,277.78,305.36,291.89,295.73,304.87,314.14,307.51,317.73,315.57
2008-09-14 21:42:59+00:00,L7,,,,292.64,295.55,288.19,268.58,260.63,265.92,282.06,312.56,299.75,298.02,313.43,,,330.32,340.91
2008-12-03 21:43:27+00:00,L7,300.32,283.68,276.92,280.31,282.44,283.79,,,266.96,283.08,313.08,306.77,294.17,302.76,311.94,308.86,315.87,320.55
2009-01-04 21:43:42+00:00,L7,299.23,287.51,280.14,286.47,,,286.96,275.49,282.22,302.17,328.98,325.17,313.91,324.31,333.56,330.22,343.81,
2009-01-20 21:43:48+00:00,L7,,268.40,263.62,261.81,262.39,275.60,264.00,256.44,275.01,288.85,322.35,315.10,309.89,,310.61,307.47,325.78,328.83
2009-02-05 21:43:52+00:00,L7,,,,,,,269.52,246.79,280.07,278.19,343.20,323.19,320.79,330.28,341.34,,,333.14
2009-03-09 21:44:11+00:00,L7,289.89,279.09,280.12,285.93,294.40,299.52,283.63,278.27,296.60,314.48,334.80,328.27,,,324.52,328.52,340.03,345.68
2009-03-25 21:44:18+00:00,L7,293.43,276.14,272.24,275.47,274.27,274.17,,,287.90,308.11,331.32,318.61,312.46,321.73,328.19,324.41,323.65,329.20
2009-04-10 21:44:23+00:00,L7,280.17,262.57,255.31,254.04,256.54,,,237.12,257.51,279.15,305.62,292.80,288.33,302.14,308.12,303.66,311.14,
2009-04-26 21:44:27+00:00,L7,283.15,268.66,252.96,254.96,256.83,254.87,,,267.54,282.28,313.61,304.91,303.40,309.65,305.44,303.07,315.45,316.15
2009-05-12 21:44:30+00:00,L7,247.40,246.83,240.28,233.67,233.90,230.22,231.08,222.69,241.44,,295.68,290.12,283.44,292.61,298.33,298.51,303.59,299.93
2009-05-28 21:44:31+00:00,L7,,241.97,242.61,242.73,243.45,234.17,224.43,228.06,242.92,265.26,,,294.02,299.14,308.14,303.74,310.87,304.50
2009-09-01 21:44:14+00:00,L7,273.23,256.95,,,,260.29,261.64,267.18,263.57,281.08,303.13,295.60,295.12,302.91,313.98,,,336.42
2009-09-17 21:44:13+00:00,L7,306.24,287.84,289.85,,,,294.75,265.35,270.85,289.47,312.65,308.21,320.74,315.61,326.82,326.53,,
2009-10-19 21:44:17+00:00,L7,265.76,237.41,237.72,240.04,241.22,241.29,235.74,,,273.49,302.18,291.18,285.57,298.25,304.46,299.00,299.53,303.58
2009-11-20 21:44:45+00:00,L7,276.87,259.04,,,,240.13,237.14,232.59,249.81,268.86,302.43,292.20,286.47,295.03,294.00,,,303.61
2009-12-06 21:44:55+00:00,L7,273.75,250.80,242.99,242.19,241.87,236.64,232.91,229.98,249.04,264.15,,289.86,282.75,293.23,293.43,295.77,290.98,293.17
2010-01-07 21:45:28+00:00,L7,,,,263.46,266.22,266.27,261.21,260.54,271.97,282.93,320.46,307.14,293.14,305.26,,,312.62,307.47
2010-01-23 21:45:42+00:00,L7,,,,,271.71,271.27,262.06,262.61,264.77,286.29,328.41,322.81,311.07,320.61,318.89,,319.05,312.33
2010-02-08 21:45:54+00:00,L7,312.28,294.70,284.46,284.82,289.72,292.49,278.52,269.26,279.00,,,316.04,308.09,316.44,323.72,319.68,324.10,332.09
2010-03-12 21:46:11+00:00,L7,,,262.13,270.36,271.12,261.74,255.02,252.38,263.94,282.89,311.85,298.86,300.21,,,310.61,322.08,327.53
2010-04-29 21:46:15+00:00,L7,299.86,282.95,269.03,264.40,264.11,261.17,,,269.99,286.89,321.45,308.29,309.25,312.53,312.88,314.34,320.71,318.49
2010-06-16 21:46:12+00:00,L7,,,230.80,238.14,,,228.68,236.05,254.91,277.43,303.15,293.63,289.67,296.77,302.65,301.69,,
2010-07-02 21:46:16+00:00,L7,,,235.58,237.19,,234.80,235.40,236.24,249.31,268.31,298.99,284.73,286.66,,,301.24,310.35,
2010-07-18 21:46:17+00:00,L7,,,,,249.12,243.27,244.07,244.95,256.43,268.54,298.76,294.87,287.87,298.02,305.12,,316.83,313.72
2010-08-19 21:46:18+00:00,L7,,274.63,247.09,245.69,248.78,246.34,250.43,248.04,259.38,284.68,312.47,296.55,299.71,,311.40,308.96,317.95,316.89
2010-09-04 21:46:21+00:00,L7,294.89,268.96,260.76,261.24,260.96,,,267.12,277.37,288.90,314.28,299.36,290.65,297.34,308.42,301.36,314.48,
2010-09-20 21:46:21+00:00,L7,304.13,281.60,270.82,280.35,279.58,262.72,262.70,,,286.46,314.55,308.57,295.73,306.17,311.98,311.95,317.45,317.81
2010-10-06 21:46:21+00:00,L7,,,,,,,276.56,280.41,307.30,315.61,329.15,315.93,,,326.45,323.15,329.83,351.98
2010-10-22 21:46:31+00:00,L7,,,,265.25,273.11,268.50,260.88,262.41,269.50,286.37,312.15,,,309.66,315.50,310.33,318.67,316.66
2010-12-09 21:47:03+00:00,L7,273.89,250.13,240.11,235.81,239.84,235.33,,,246.00,264.46,295.07,285.75,279.38,287.72,287.68,291.46,289.16,291.22
2011-01-02 21:43:59+00:00,L5,,,,298.45,304.97,315.85,308.11,296.09,307.25,323.05,348.15,328.32,307.08,314.93,322.53,316.51,324.75,336.16
2011-01-26 21:47:26+00:00,L7,298.60,,,,270.42,270.11,261.02,256.88,265.35,282.64,316.82,304.48,294.68,310.18,,,,319.49
2011-02-27 21:47:35+00:00,L7,306.19,288.99,284.90,288.66,296.76,298.05,281.48,,280.35,288.66,318.61,308.48,298.93,309.54,319.66,314.81,327.82,334.12
2011-03-15 21:47:38+00:00,L7,315.32,299.70,292.08,294.72,298.90,292.41,283.76,274.36,279.99,,323.56,323.46,309.56,323.98,333.12,328.23,344.56,348.12
2011-04-16 21:47:40+00:00,L7,,,257.50,257.98,265.75,259.32,255.84,252.79,263.82,283.41,312.74,307.93,289.17,,,309.70,317.63,317.84
2011-05-18 21:47:38+00:00,L7,254.35,258.50,249.04,247.56,,,235.84,242.38,254.30,274.21,302.25,295.68,293.54,298.71,302.44,299.70,306.65,
2011-06-19 21:47:38+00:00,L7,,,236.12,242.08,,234.77,227.28,226.43,241.14,262.79,,,288.70,300.26,302.85,301.30,307.94,
2011-08-06 21:47:30+00:00,L7,271.83,256.33,252.08,251.84,256.21,251.25,237.26,222.00,241.05,,293.43,287.43,298.34,302.08,309.74,305.70,300.79,295.12
2011-08-22 21:47:28+00:00,L7,71.48,,,252.83,258.71,257.21,251.47,255.45,262.37,285.94,315.07,305.27,306.28,315.78,,,315.49,310.53
2011-09-07 21:47:23+00:00,L7,,,,252.96,262.60,259.23,264.86,263.76,267.25,284.12,312.58,297.35,292.22,302.06,,,331.49,330.27
2011-10-25 21:47:25+00:00,L7,315.57,299.68,292.70,298.32,309.99,317.34,299.50,263.38,275.54,,342.01,321.20,308.80,317.80,328.62,321.70,326.25,334.33
2011-11-26 21:47:46+00:00,L7,,,,,,240.19,235.53,232.17,243.97,259.62,286.94,282.13,283.42,292.08,300.83,296.28,,
2012-06-05 21:48:22+00:00,L7,,,242.64,244.90,227.94,,239.09,247.17,250.69,,284.42,286.90,283.61,,,306.47,312.02,311.26
2012-06-21 21:48:32+00:00,L7,,,248.16,249.36,,242.72,241.35,241.97,,,311.21,298.28,300.19,302.69,311.43,306.02,308.72,
2012-08-24 21:49:17+00:00,L7,282.15,260.30,255.90,,,257.03,249.80,248.87,259.64,276.55,302.13,293.41,291.23,297.41,304.57,300.76,,
2012-09-09 21:49:28+00:00,L7,288.45,271.06,261.92,265.52,269.83,270.28,,,259.49,280.06,307.67,292.63,294.78,296.93,308.59,303.78,316.14,318.19
2012-10-11 21:49:45+00:00,L7,305.24,283.69,,,,282.46,265.64,260.79,271.50,283.59,314.71,300.93,299.10,318.55,326.39,320.50,,332.27
