dates,nzd0262-0000,nzd0262-0001,nzd0262-0002,nzd0262-0003,nzd0262-0004,nzd0262-0005,nzd0262-0006,nzd0262-0007,nzd0262-0008,nzd0262-0009,nzd0262-0010,nzd0262-0011,nzd0262-0012,nzd0262-0013,nzd0262-0014,nzd0262-0015,nzd0262-0016,nzd0262-0017,satname
2002-11-01 21:41:54+00:00,301.58,283.11,269.87,270.94,267.08,265.15,260.59,253.26,268.82,293.07,316.33,298.05,287.75,300.97,308.68,302.21,315.79,312.92,L7
2003-01-20 21:42:33+00:00,302.47,282.69,270.44,271.30,269.38,269.75,263.31,255.13,270.67,293.18,317.30,299.87,289.31,302.34,310.26,304.22,317.69,314.70,L7
2003-02-05 21:42:41+00:00,302.47,282.69,270.44,274.85,272.95,273.86,267.30,258.95,272.58,293.96,318.61,301.99,292.07,305.60,313.22,307.14,319.78,317.67,L7
2003-02-21 21:42:44+00:00,301.31,280.62,269.11,272.53,270.89,271.99,266.06,257.56,270.91,289.96,315.92,300.47,291.86,305.25,312.18,306.56,318.91,318.39,L7
2003-04-26 21:42:49+00:00,297.61,275.25,266.11,269.65,269.53,270.94,264.00,256.97,270.54,288.79,315.79,300.90,294.67,307.49,312.27,307.46,318.58,320.68,L7
2003-05-12 21:42:48+00:00,282.99,266.06,259.20,262.58,264.85,267.28,262.19,257.45,266.99,282.68,314.08,300.72,296.88,310.46,314.56,310.94,318.65,322.29,L7
2003-05-28 21:42:46+00:00,282.99,263.24,257.55,260.14,262.25,265.28,260.54,255.92,267.37,282.97,315.35,301.53,297.34,310.74,314.60,310.15,317.68,321.01,L7
2003-07-15 21:42:38+00:00,282.99,258.45,256.23,258.20,260.30,262.22,258.04,255.92,267.37,282.33,314.23,300.96,296.19,309.83,314.06,309.31,316.42,321.01,L7
2003-07-23 21:30:38+00:00,268.42,248.79,248.30,254.09,257.64,256.03,255.80,250.68,263.06,278.92,312.25,297.77,296.68,310.93,313.91,309.16,315.25,321.21,L5
2003-08-16 21:42:28+00:00,269.32,249.86,248.54,248.64,251.83,249.92,249.77,244.29,259.63,275.89,309.08,294.70,294.53,308.51,310.94,306.03,312.31,318.74,L7
2003-09-25 21:31:42+00:00,262.49,246.12,246.00,248.53,251.86,250.11,249.49,244.87,259.38,277.25,308.99,295.35,295.51,308.57,311.69,307.39,313.37,318.18,L5
2003-10-19 21:42:20+00:00,262.49,246.12,246.00,250.46,254.35,253.41,252.07,247.22,261.56,278.09,309.62,295.56,295.72,309.02,311.69,307.39,313.37,319.84,L7
2003-11-04 21:42:27+00:00,269.14,251.14,249.17,252.98,257.36,257.40,255.29,248.78,263.27,278.54,309.38,296.08,296.64,310.17,314.43,309.46,315.97,320.80,L7
2003-11-20 21:42:43+00:00,273.66,249.88,248.23,255.94,260.42,260.56,255.98,247.50,263.53,280.98,310.43,297.70,296.95,310.35,314.31,308.55,315.52,321.27,L7
2003-11-28 21:32:34+00:00,279.68,253.18,250.39,257.78,262.65,261.73,257.73,250.11,265.26,281.58,310.41,298.16,296.84,309.56,313.52,309.06,315.87,321.77,L5
2003-12-06 21:42:46+00:00,283.83,257.48,253.47,259.77,264.81,263.45,259.30,251.25,266.96,282.42,310.41,299.28,297.83,310.05,314.49,309.50,315.69,321.05,L7
2004-01-23 21:43:06+00:00,293.07,271.73,261.67,265.13,267.13,269.57,261.81,255.18,270.45,286.50,313.05,302.11,299.38,310.10,315.71,310.95,318.48,321.05,L7
2004-02-24 21:43:09+00:00,299.74,276.87,266.42,267.47,269.67,273.80,264.95,259.33,271.15,286.82,315.33,303.98,300.79,310.82,317.32,312.64,319.87,321.36,L7
2004-03-19 21:33:10+00:00,298.25,276.64,267.25,268.18,269.74,274.10,264.49,259.24,271.67,287.66,317.84,305.79,301.51,311.26,317.32,313.31,320.21,320.92,L5
2004-03-27 21:43:21+00:00,298.25,276.34,268.28,270.01,271.25,275.74,265.87,260.44,272.81,289.14,321.32,307.71,302.46,312.17,318.15,313.92,320.88,320.99,L7
2004-04-20 21:33:54+00:00,295.49,274.63,265.86,269.10,269.81,274.13,264.69,259.02,272.07,289.38,321.05,307.99,301.63,312.17,318.15,313.92,320.88,319.97,L5
2004-05-06 21:34:22+00:00,290.26,272.11,264.11,267.87,268.21,271.85,263.42,257.99,271.92,288.74,319.96,308.93,301.21,310.84,316.03,312.30,319.33,318.62,L5
2004-06-15 21:43:05+00:00,285.84,271.47,256.65,267.00,264.96,270.71,262.63,256.98,266.75,286.77,319.64,308.36,300.77,311.31,316.01,312.78,320.12,318.28,L7
2004-06-23 21:35:46+00:00,285.84,271.47,253.31,265.49,264.96,268.38,261.79,255.82,266.26,286.05,317.32,305.91,300.28,310.01,316.05,312.72,320.68,319.57,L5
2004-07-25 21:36:37+00:00,285.84,270.32,254.25,263.19,264.06,267.69,260.74,254.04,264.42,284.17,315.36,304.13,300.14,311.21,316.15,313.24,320.08,320.75,L5
2004-08-02 21:42:52+00:00,277.82,269.29,254.06,261.79,262.58,265.55,258.61,252.44,264.04,283.77,314.09,302.97,300.14,311.21,315.92,312.82,320.14,320.36,L7
2004-08-10 21:36:56+00:00,276.12,268.95,254.13,259.41,260.79,265.52,257.65,249.63,261.25,280.68,308.67,297.92,296.17,307.02,315.92,312.82,320.14,320.36,L5
2004-09-03 21:42:47+00:00,272.61,266.91,252.63,257.49,258.78,262.02,255.41,246.75,259.30,279.40,308.67,297.92,295.05,306.62,314.38,312.04,318.82,320.32,L7
2004-09-11 21:37:49+00:00,278.98,268.23,253.22,257.34,262.52,261.46,256.21,247.87,259.15,279.12,308.67,297.17,294.51,307.24,314.96,311.86,319.53,321.92,L5
2004-09-19 21:42:41+00:00,276.77,267.29,251.48,255.09,260.56,258.20,254.55,244.62,257.03,277.16,304.86,293.88,292.38,305.08,314.62,311.09,317.87,321.69,L7
2004-10-13 21:38:32+00:00,276.77,266.21,249.04,253.39,258.21,256.60,252.06,242.80,255.66,275.53,302.30,292.12,291.18,305.48,314.77,310.68,316.52,319.76,L5
2004-11-06 21:42:59+00:00,277.28,266.71,248.04,253.15,259.11,256.66,251.43,242.64,254.96,275.08,299.27,288.90,290.95,305.43,314.83,310.69,316.81,319.02,L7
2004-11-22 21:43:05+00:00,282.13,269.81,252.05,256.45,261.65,259.03,252.54,243.46,256.45,276.62,301.57,288.90,290.95,304.58,314.02,309.55,316.12,318.80,L7
2004-12-08 21:43:14+00:00,282.13,271.66,254.28,258.22,263.24,260.62,253.22,244.04,257.07,277.09,303.08,289.77,290.32,304.58,314.02,308.15,315.33,318.30,L7
2005-01-17 21:40:13+00:00,288.88,275.63,264.87,260.80,264.05,261.62,254.02,245.57,259.33,276.97,303.35,290.72,288.70,303.59,313.75,308.81,315.95,318.92,L5
2005-02-10 21:43:38+00:00,304.98,282.15,270.17,266.98,268.81,263.67,257.54,249.39,262.37,279.76,307.93,295.94,291.25,305.08,312.60,307.71,315.53,318.97,L7
2005-02-18 21:40:42+00:00,306.23,282.79,271.07,267.29,268.99,264.18,257.42,248.70,261.52,279.43,308.29,296.98,292.24,305.93,313.74,308.74,315.84,318.92,L5
2005-03-22 21:41:05+00:00,306.95,286.57,276.09,272.22,269.45,272.29,260.15,252.73,264.75,282.11,310.64,301.17,295.51,307.00,314.59,309.85,317.64,318.93,L5
2005-03-30 21:43:44+00:00,306.95,286.57,276.09,271.07,268.63,271.23,260.11,251.79,263.54,281.52,310.91,301.54,295.96,306.99,314.59,309.85,317.64,318.93,L7
2005-04-07 21:41:09+00:00,306.95,286.57,274.37,271.38,270.47,272.88,260.05,252.54,262.97,281.30,312.94,303.33,297.04,308.03,315.92,310.73,317.64,318.93,L5
2005-04-15 21:43:37+00:00,297.87,279.61,269.18,269.07,269.31,269.80,258.45,249.71,261.26,280.11,311.79,304.24,297.39,306.77,313.68,308.72,316.10,319.08,L7
2005-05-09 21:41:19+00:00,293.40,277.93,268.28,268.05,269.41,268.88,257.54,248.87,260.55,279.21,311.93,303.68,298.12,307.02,314.66,309.92,316.66,320.97,L5
2005-05-25 21:41:28+00:00,291.77,275.00,265.61,266.00,266.77,266.37,256.33,248.86,259.69,277.99,311.41,304.01,299.49,308.65,316.29,311.82,318.42,321.95,L5
2005-06-02 21:43:36+00:00,291.77,275.00,265.61,266.00,262.97,262.53,253.43,247.08,259.11,276.68,310.06,302.25,297.70,307.26,316.29,311.82,316.64,321.95,L7
2005-06-10 21:41:36+00:00,291.77,273.70,263.21,264.65,261.51,261.10,252.95,246.61,259.09,276.94,309.83,303.12,300.02,308.51,317.32,314.32,318.82,323.98,L5
2005-06-26 21:41:40+00:00,291.77,273.70,263.21,262.66,261.51,259.73,252.23,246.24,259.93,277.60,309.23,302.35,299.25,308.11,316.33,313.38,318.78,323.90,L5
2005-07-12 21:41:47+00:00,291.77,273.70,260.93,261.48,259.59,258.05,251.29,244.84,259.43,277.29,308.80,302.29,299.29,308.35,316.51,313.04,318.72,322.61,L5
2005-07-20 21:43:29+00:00,275.49,266.52,257.67,259.08,258.33,257.25,250.09,243.09,257.94,277.15,309.72,302.39,300.08,308.75,316.18,311.54,317.14,320.62,L7
2005-07-28 21:41:57+00:00,275.49,267.97,258.15,258.40,257.94,256.93,250.00,243.52,257.67,277.21,310.53,303.02,300.89,309.16,316.87,312.47,317.05,320.10,L5
2005-08-13 21:42:05+00:00,275.60,267.29,258.00,256.97,257.19,256.76,249.59,243.80,258.64,277.03,310.09,302.29,300.62,309.09,316.69,313.30,317.46,320.75,L5
2005-08-29 21:42:10+00:00,271.75,265.44,256.51,256.44,257.87,258.32,250.69,246.15,259.87,278.18,310.72,302.49,301.18,308.15,315.34,311.60,317.37,321.61,L5
2005-09-06 21:43:12+00:00,274.02,265.73,257.12,257.26,259.15,259.31,251.61,246.70,260.25,278.19,310.72,302.49,300.46,307.75,314.92,311.07,317.61,322.02,L7
2005-10-08 21:43:05+00:00,270.96,262.91,255.20,255.84,256.28,255.12,249.69,244.19,260.26,277.38,308.35,299.07,298.89,306.98,313.61,309.49,316.50,320.70,L7
2005-10-24 21:43:19+00:00,275.36,265.56,257.42,258.32,259.79,259.18,252.64,246.82,262.34,279.30,310.31,299.07,298.89,307.49,315.08,310.31,318.05,321.80,L7
2005-11-09 21:43:30+00:00,276.21,265.27,256.97,258.62,260.47,259.94,253.35,246.85,262.18,278.30,309.34,299.01,298.48,305.99,313.79,308.66,317.34,320.21,L7
2005-12-27 21:43:47+00:00,276.21,265.34,256.68,259.08,264.25,264.86,258.28,249.71,261.57,277.92,310.25,297.98,297.56,304.81,312.26,306.87,316.44,317.33,L7
2006-01-20 21:44:01+00:00,289.86,269.65,260.13,262.08,267.54,268.78,261.71,253.46,263.43,280.90,312.71,301.04,299.07,305.31,313.40,308.11,317.49,318.60,L5
2006-02-13 21:44:07+00:00,293.55,269.76,260.68,263.94,269.24,270.55,263.33,253.61,263.73,282.17,312.77,300.84,298.04,303.83,312.10,304.65,316.12,316.53,L7
2006-02-21 21:44:44+00:00,293.21,269.88,260.52,263.29,268.81,270.29,262.79,253.91,263.39,282.39,312.70,302.68,299.32,304.90,312.70,304.98,316.47,317.31,L5
2006-03-09 21:45:04+00:00,295.48,270.78,259.72,262.70,265.88,267.48,261.70,252.54,263.19,282.75,313.83,305.31,301.07,308.28,314.44,306.85,315.83,314.46,L5
2006-04-10 21:45:40+00:00,294.16,274.33,261.16,263.01,266.49,267.80,262.76,254.96,264.12,284.19,317.14,311.57,305.10,308.99,314.82,308.08,316.53,313.99,L5
2006-04-18 21:44:03+00:00,294.19,273.50,260.94,262.45,266.19,267.27,262.76,254.96,264.67,283.72,316.69,310.97,306.19,310.11,315.56,308.67,317.36,314.44,L7
2006-04-26 21:45:56+00:00,293.50,273.50,259.61,260.30,264.04,265.56,261.68,255.69,263.75,282.94,315.16,309.17,304.18,310.53,314.64,308.27,315.67,314.28,L5
2006-05-12 21:46:09+00:00,293.50,269.98,256.52,257.16,261.79,264.99,261.51,255.34,263.39,282.79,314.94,305.90,302.64,311.38,315.46,309.74,316.62,315.82,L5
2006-05-20 21:44:08+00:00,293.50,269.07,256.47,256.51,261.48,264.12,261.09,255.07,263.39,282.79,314.09,304.63,301.62,310.86,315.17,309.81,317.20,316.29,L7
2006-06-05 21:44:06+00:00,293.50,269.07,255.72,255.12,259.93,262.74,259.44,253.69,262.55,282.07,313.05,303.38,301.62,310.86,314.52,309.20,316.78,316.34,L7
2006-06-13 21:46:37+00:00,293.50,269.07,254.35,254.09,259.93,261.33,257.75,251.77,261.31,281.09,311.64,301.81,300.46,310.49,314.36,309.37,316.92,316.63,L5
2006-06-29 21:46:52+00:00,293.50,269.07,254.55,254.19,260.51,262.43,257.75,247.30,259.17,281.53,312.36,303.08,301.75,311.29,314.57,309.74,317.47,317.33,L5
2006-07-07 21:43:55+00:00,293.50,269.07,253.02,252.48,260.51,261.51,256.20,246.80,258.27,280.27,310.36,303.08,299.72,309.39,313.19,308.48,315.90,317.33,L7
2006-07-23 21:43:47+00:00,290.83,261.97,249.27,248.52,256.17,257.75,253.22,243.10,255.49,278.22,308.07,297.96,295.51,306.17,309.90,305.89,314.43,317.44,L7
2006-09-01 21:47:43+00:00,290.57,260.97,248.51,248.38,255.03,256.88,254.05,243.19,255.74,276.77,307.23,296.53,294.58,305.57,309.45,306.30,314.84,317.59,L5
2006-09-17 21:47:54+00:00,290.47,260.62,249.27,248.89,255.66,257.48,254.84,243.67,255.42,275.43,304.12,293.60,292.62,303.44,308.86,305.92,315.15,318.06,L5
2006-09-25 21:43:32+00:00,290.47,260.62,249.27,248.89,255.66,257.48,254.84,243.67,255.42,275.43,304.12,293.60,292.62,303.39,308.97,305.88,314.88,317.65,L7
2006-10-03 21:48:05+00:00,290.47,260.62,249.27,248.89,257.73,258.43,255.67,244.79,256.20,277.00,304.93,294.68,292.84,303.82,308.95,305.10,313.92,316.97,L5
2006-10-27 21:43:45+00:00,298.27,258.92,248.37,248.19,257.17,257.84,256.00,244.00,255.95,277.11,301.50,289.40,289.62,301.23,307.62,304.13,313.43,317.84,L7
2006-11-28 21:44:08+00:00,298.27,261.60,249.64,249.82,260.25,258.99,257.15,245.01,257.72,280.04,304.95,293.12,290.87,302.01,306.53,302.76,311.70,316.62,L7
2007-02-08 21:49:02+00:00,296.71,273.50,264.85,267.81,269.00,270.08,270.03,262.95,270.72,285.16,311.84,302.48,296.61,306.35,310.63,304.62,314.40,315.38,L5
2007-03-04 21:44:34+00:00,297.63,274.38,265.00,271.43,271.76,271.58,269.30,262.64,271.08,287.71,313.82,304.97,297.53,307.22,311.45,303.89,313.45,314.87,L7
2007-03-20 21:44:36+00:00,299.73,275.62,268.83,274.44,273.91,272.02,269.34,261.62,271.77,290.41,320.45,309.13,300.23,308.72,312.04,303.25,314.20,315.09,L7
2007-06-08 21:44:20+00:00,292.00,272.78,269.39,273.89,274.81,270.77,267.73,261.56,269.77,288.10,319.54,308.68,296.49,306.33,309.20,300.24,312.85,316.10,L7
2007-06-24 21:44:19+00:00,292.00,272.78,265.54,269.92,274.81,264.90,260.15,253.93,265.31,282.16,319.54,308.68,293.33,303.58,306.38,298.26,309.48,316.10,L7
2007-07-26 21:44:13+00:00,292.00,266.12,264.15,266.30,268.26,260.48,257.00,252.51,264.14,282.16,319.54,305.46,291.91,303.08,307.41,299.31,310.84,316.10,L7
2007-09-12 21:43:53+00:00,283.97,265.21,263.71,262.77,263.10,254.55,253.04,248.47,262.16,281.68,314.32,300.49,289.07,300.15,304.50,298.51,308.10,320.13,L7
2007-09-28 21:43:49+00:00,292.39,269.43,263.17,262.00,261.37,253.86,252.51,245.04,262.77,281.41,309.78,296.67,286.88,299.11,306.85,300.81,307.63,324.65,L7
2007-10-30 21:44:02+00:00,298.36,273.87,266.97,267.38,268.35,258.85,255.78,247.99,265.47,281.41,309.78,299.12,289.00,301.07,309.41,303.10,310.28,326.07,L7
2008-01-02 21:44:25+00:00,304.58,280.03,273.67,276.09,275.20,272.73,263.99,253.97,269.04,284.18,311.24,301.84,294.40,305.80,315.80,310.49,322.53,327.25,L7
2008-02-03 21:44:23+00:00,304.06,286.46,277.94,282.96,282.70,280.89,267.21,256.35,272.24,281.74,310.07,302.14,295.59,305.24,315.93,312.77,322.72,326.71,L7
2008-02-19 21:44:19+00:00,303.10,284.49,275.65,279.61,279.59,276.20,264.20,255.33,269.08,280.71,308.93,302.14,295.59,304.87,314.44,311.05,320.44,324.31,L7
2008-06-10 21:43:51+00:00,307.85,287.27,271.81,271.30,280.50,269.85,259.17,250.44,256.74,277.25,308.35,303.49,298.33,305.15,313.31,311.18,317.91,320.49,L7
2008-07-12 21:43:29+00:00,300.16,279.79,259.00,258.73,261.12,260.16,252.26,240.46,254.72,275.48,303.30,294.76,294.51,302.08,310.51,306.81,313.12,314.80,L7
2008-09-14 21:42:59+00:00,,,245.94,258.73,237.59,264.68,252.42,240.08,254.01,273.84,302.32,293.63,294.98,304.87,311.43,304.97,314.89,316.92,L7
2008-12-03 21:43:27+00:00,313.21,295.28,260.13,267.75,237.59,276.57,252.42,240.08,260.47,280.14,309.43,299.14,297.01,306.76,315.12,309.24,318.36,321.46,L7
2009-01-04 21:43:42+00:00,309.33,294.19,271.49,277.79,237.59,288.85,276.34,254.82,269.11,286.82,315.59,306.39,300.96,311.89,322.97,318.15,327.65,324.43,L7
2009-01-20 21:43:48+00:00,309.33,283.73,277.43,281.56,255.39,281.76,269.56,261.02,273.64,289.88,320.15,312.47,304.76,316.17,322.22,318.49,330.06,329.43,L7
2009-02-05 21:43:52+00:00,309.33,283.73,277.43,281.56,255.39,281.76,266.34,254.65,272.93,286.04,323.13,313.23,306.59,317.82,324.95,318.49,330.06,327.55,L7
2009-03-09 21:44:11+00:00,298.92,279.92,275.45,279.78,268.27,282.42,266.77,256.72,274.91,289.31,323.46,314.38,306.59,317.82,322.94,318.96,329.70,328.52,L7
2009-03-25 21:44:18+00:00,295.83,277.92,273.57,276.70,267.69,279.41,269.03,258.12,278.83,293.84,326.80,317.70,309.69,320.19,322.88,319.10,328.67,326.53,L7
2009-04-10 21:44:23+00:00,293.18,275.73,270.89,273.38,265.59,279.41,269.03,254.47,276.13,292.00,324.06,314.38,306.41,316.94,321.05,316.81,326.16,326.53,L7
2009-04-26 21:44:27+00:00,292.25,275.29,268.90,271.46,264.84,275.65,269.03,254.47,275.61,291.20,323.21,313.58,306.42,316.28,319.56,315.28,325.26,325.63,L7
2009-05-12 21:44:30+00:00,287.24,272.83,266.42,268.11,261.51,270.17,263.95,251.01,272.90,291.20,321.04,311.73,304.39,313.95,318.09,314.03,323.77,323.53,L7
2009-05-28 21:44:31+00:00,287.24,270.94,265.31,267.21,261.40,267.84,260.65,250.19,271.44,289.60,321.04,311.73,304.42,313.54,318.35,314.07,324.04,323.31,L7
2009-09-01 21:44:14+00:00,275.73,262.06,259.25,260.30,262.40,258.87,250.98,247.76,265.70,287.47,312.27,303.56,297.77,306.47,312.67,311.86,319.67,321.98,L7
2009-09-17 21:44:13+00:00,278.08,263.02,260.54,257.82,258.65,253.77,253.04,244.68,261.71,283.03,308.28,299.96,299.67,306.28,312.74,311.27,317.96,319.89,L7
2009-10-19 21:44:17+00:00,273.87,257.94,256.24,252.35,253.35,250.05,250.67,245.88,258.20,278.18,304.40,297.11,298.07,304.14,310.74,308.91,315.80,317.27,L7
2009-11-20 21:44:45+00:00,279.02,258.32,258.39,252.38,253.34,251.47,253.14,249.73,258.06,277.03,303.87,295.76,297.68,303.59,311.01,311.04,314.98,318.59,L7
2009-12-06 21:44:55+00:00,282.01,260.97,259.99,254.87,255.30,253.66,256.09,251.59,260.82,277.54,303.87,297.38,296.10,303.14,308.87,309.51,307.48,317.13,L7
2010-01-07 21:45:28+00:00,282.01,260.97,259.99,260.73,261.94,258.24,258.66,255.18,264.65,279.44,308.50,299.93,296.53,304.49,308.87,309.51,311.86,317.00,L7
2010-01-23 21:45:42+00:00,282.01,260.97,259.99,260.73,266.00,261.65,260.21,257.50,265.63,281.04,312.61,303.77,299.18,307.41,311.32,309.51,315.10,317.31,L7
2010-02-08 21:45:54+00:00,285.91,265.56,264.56,264.81,269.20,264.79,261.39,258.07,266.56,281.04,312.61,304.71,299.69,307.90,312.29,310.86,315.52,318.31,L7
2010-03-12 21:46:11+00:00,290.62,269.24,262.19,263.57,267.56,265.08,260.63,256.03,266.67,281.35,314.12,305.15,300.37,309.78,313.49,309.36,314.88,317.11,L7
2010-04-29 21:46:15+00:00,297.86,278.32,265.45,267.65,270.71,267.27,261.19,257.10,268.65,283.53,319.98,308.19,301.88,312.49,314.22,310.72,317.81,318.67,L7
2010-06-16 21:46:12+00:00,302.96,286.02,261.20,265.64,271.93,269.85,260.01,258.72,269.43,286.12,320.16,309.18,303.29,313.69,317.49,311.27,319.14,318.93,L7
2010-07-02 21:46:16+00:00,302.96,286.02,257.72,262.60,271.93,265.96,257.86,256.68,267.86,284.29,317.87,306.59,301.82,313.69,317.49,310.53,319.19,318.93,L7
2010-07-18 21:46:17+00:00,302.96,286.02,257.72,260.63,268.16,261.79,254.67,253.79,265.42,281.70,314.04,304.68,300.91,312.01,316.07,310.53,319.63,319.83,L7
2010-08-19 21:46:18+00:00,300.53,275.39,250.01,252.51,255.03,248.84,245.75,246.18,261.07,279.68,309.47,297.59,297.00,307.94,310.83,308.20,317.10,315.91,L7
2010-09-04 21:46:21+00:00,293.26,270.58,250.47,252.29,254.22,248.84,245.75,248.00,262.13,280.04,309.12,296.97,295.21,303.62,308.89,306.04,315.18,315.91,L7
2010-09-20 21:46:21+00:00,293.26,270.88,251.85,253.88,255.81,248.92,247.17,249.48,263.56,280.50,309.46,298.31,294.53,302.50,307.92,306.21,314.33,313.35,L7
2010-10-06 21:46:21+00:00,293.26,270.88,251.85,253.88,255.81,248.92,248.73,251.72,267.59,283.43,310.33,299.17,294.53,302.50,308.75,307.09,314.32,317.58,L7
2010-10-22 21:46:31+00:00,293.26,270.88,251.85,254.68,257.73,251.09,249.53,252.42,267.19,283.33,310.06,299.17,294.53,303.05,309.07,307.05,314.23,316.47,L7
2010-12-09 21:47:03+00:00,289.64,266.08,249.29,253.02,256.52,250.02,249.53,252.42,266.08,282.10,308.51,297.65,291.76,300.81,307.47,305.50,312.17,314.75,L7
2011-01-02 21:43:59+00:00,289.64,266.08,251.94,259.26,261.77,259.34,257.74,258.67,271.03,286.30,311.80,301.05,291.53,300.67,307.36,304.82,311.53,316.13,L5
2011-01-26 21:47:26+00:00,293.99,266.08,251.94,259.26,265.13,264.24,261.00,261.03,272.59,288.25,314.26,302.62,292.90,302.94,306.93,304.82,309.85,317.28,L7
