,dates,usa_CA_0054-0000,usa_CA_0054-0001,usa_CA_0054-0002,usa_CA_0054-0003,usa_CA_0054-0004,usa_CA_0054-0005,usa_CA_0054-0006,usa_CA_0054-0007,usa_CA_0054-0008,usa_CA_0054-0009,usa_CA_0054-0010,usa_CA_0054-0011,usa_CA_0054-0012,usa_CA_0054-0013,usa_CA_0054-0014,usa_CA_0054-0015,usa_CA_0054-0016,usa_CA_0054-0017,usa_CA_0054-0018,usa_CA_0054-0019,usa_CA_0054-0020,usa_CA_0054-0021,usa_CA_0054-0022,usa_CA_0054-0023,usa_CA_0054-0024,usa_CA_0054-0025,usa_CA_0054-0026,usa_CA_0054-0027,usa_CA_0054-0028,usa_CA_0054-0029,usa_CA_0054-0030,usa_CA_0054-0031,usa_CA_0054-0032,usa_CA_0054-0033,usa_CA_0054-0034,usa_CA_0054-0035,usa_CA_0054-0036,usa_CA_0054-0037,usa_CA_0054-0038
0,1984-04-27 17:55:28+00:00,142.86134749703422,145.55230054702866,144.10032803774567,163.23308370211876,174.89569673836522,161.50961618438143,168.72374207846445,174.21931272143922,176.31966292097334,174.0009122752684,180.56916211368105,181.5236601402908,179.9323433710771,173.50662958539746,176.9047656320709,179.8678678182266,181.91529931170638,181.190824593973,181.63803739004908,178.44735863114207,,,,,185.256791093054,194.93502423697154,203.19232589638287,185.17917752015654,183.44359268759112,185.3255210922272,,,,,,,,,
1,1984-07-16 17:57:29+00:00,139.52566290871755,143.79877613792044,151.26870999061146,176.57225096668915,178.00548571683598,179.61463336621324,187.56899569156866,185.75536923519957,180.87991311748425,189.80078297025733,191.9872067224424,190.2320651014158,193.18638865468765,194.9462904317632,195.64441031979396,194.10018675025782,203.1139569191389,206.81663249598944,200.66797001879036,200.74534687830123,205.06852784435517,195.57098270021768,201.6244875538537,195.76709594261337,202.71237917033156,201.57210098826496,208.71660833602655,209.19285070063646,205.54266261497892,198.82892407676954,202.4307082517186,191.4313346260675,175.66699332007428,183.27097913181348,195.79082192164591,191.902446138772,197.06324259421342,209.16285786868792,211.544998547809
2,1985-03-29 17:59:06+00:00,136.453301486144,140.6171807873879,146.88149580151122,165.74986218104664,173.8604439736289,179.05566669059687,177.26531233363494,182.72075616104243,181.59452945715083,187.00452699093637,186.1204103465036,187.59442707601025,182.53000167596184,179.77796422220337,181.42025093545385,182.9470558145469,188.36252360727465,186.65459913314018,183.79403643770138,182.52514328686686,189.22546136370275,187.43624757133134,185.7306795794483,186.80958906584377,193.99551078222632,199.018900018599,199.8820374298412,200.81917469407585,197.9589737118555,189.6831552791654,187.4669378788747,187.54058949111888,157.15171733399995,160.260936474448,162.23082988644396,163.58338868788843,171.54466150079708,184.8562661723919,189.46728498017202
3,1985-06-17 17:58:24+00:00,145.68553584628268,147.42694238944566,160.34729237674858,165.62945600651761,177.4223727154154,178.89247198397067,184.88767779375672,178.3305151258011,185.26434838944493,191.55109283250687,192.4526689684164,194.3881146284674,191.64514739578175,186.74927175667042,188.35179963842575,194.60252950607048,199.44015022846116,197.84466894250608,195.99328084942974,192.94172295752958,199.57906270067534,196.0949469868375,197.6829524890779,200.19816963773113,208.31621508026774,206.84491318087973,209.45342376030413,210.64512766215802,210.78705988463517,207.4285511671079,207.9874703999003,197.75924014837247,181.92460434402494,182.50207156769147,194.92067272908128,195.8387743928052,195.78141392993044,205.77622514285184,213.21135354411075
4,1985-08-20 17:57:55+00:00,148.22414979168758,147.50457070246762,161.8961918173407,172.02026820444985,181.06964872298653,178.71522791565332,187.4016971793463,184.88912854924453,186.81174800757117,194.28921483528813,192.67561660079926,190.29723901690534,189.51575467774788,186.12173312199607,190.87940982805353,188.87346287700902,197.5454266867568,199.47124582267864,191.40877706798148,189.8131496683792,190.9920515385914,192.5905059665802,198.27831692095145,193.50777671502073,200.15613766568583,205.9598900430923,207.58362106280848,210.68321742078047,209.5238033997948,207.82475309688184,206.3381399036182,221.69094249829843,169.98352520500578,179.53631174503573,185.19216279655313,194.18379420647545,187.99095868495007,197.44827310080575,209.59391966168502
5,1985-09-21 17:57:55+00:00,139.0703789863009,151.09047492218855,158.58422271214846,172.86037485311255,181.68874086888508,182.72895763300647,188.47087330116298,184.6877702132894,187.6336268160141,191.56882177667532,193.4914272828589,194.38368947780765,189.41011118863005,188.5268633193196,189.78506915701965,187.7790281266586,195.906806612489,196.13577890057675,189.13602885621347,187.35983583008763,191.35204495183245,191.67938701770655,191.01947934101239,190.25794616257366,193.52223536609986,195.03248426087393,202.17422504421177,205.755391939267,205.0340285064695,207.87319616572196,210.72296591193702,225.47458949314293,165.6843107800841,179.54324769310122,189.8904342416299,195.8809724542268,192.77280842688677,206.27487264552875,209.30471003294292
6,1986-01-27 17:55:50+00:00,,158.55543816405822,156.82788357117602,178.3477306285993,,194.16186766890536,199.69926566169903,196.77025597150237,194.9041889705803,204.48920857693358,204.89431785751017,203.46609161853934,190.8202543396462,197.3183881145105,184.30686684586738,185.4212383691949,192.3742547275071,196.43455551451441,198.98230059484686,200.74047459391142,202.0737381037202,203.560381875362,202.81005275048804,209.77746838965098,215.51184947696655,222.63078124845828,222.97046367595806,223.0363208039722,226.13746987117077,215.99928164109437,209.56519925443882,213.0405989939823,190.38680595919786,195.49121119078407,201.0327068828553,197.05476794676724,205.5192090461267,210.64441268466626,222.77296750114155
7,1986-04-17 17:54:06+00:00,130.91986089279922,138.76471926000363,137.88595434941527,165.83062642251159,163.69776745176966,170.03683631467925,167.63732607603353,171.54317172006137,172.64680851429645,179.17206455866335,176.34375076181405,180.21322306002236,178.4038097165645,176.47413918002624,170.13139789746148,168.01952711794448,169.27710352661927,174.32895421851205,171.1338630884335,175.37946421695224,181.5840022045782,182.62588108856193,187.4264305768817,188.8869502395539,188.66690597517638,198.6944888958006,200.8871973101198,200.36591544431272,198.08366296341708,184.0811181170008,188.00735046327924,179.65507703428656,155.62269650054677,159.62854109252189,170.06475244624698,172.76196952257015,181.99407610658523,189.05280115302327,193.57128081726896
8,1986-06-20 17:52:18+00:00,135.73690007668847,145.0506564959306,146.71261604103256,166.87939823633417,168.25148584733165,174.11987762380153,174.41383091548778,176.88593050765277,183.38426117091808,185.12697868813035,182.17784779815128,176.35502270352936,178.32955490559365,176.23391540308393,167.815226490218,167.03519241560548,170.76012828644326,170.78414194520425,163.96546855386475,172.71703863701805,178.14382066740478,176.99013458707282,183.07367920425364,187.62754067343153,188.33027709695548,190.91145216352749,198.25917630263322,192.86830962067168,195.01083120509873,187.21616657408686,186.20551682317844,186.67470453520554,169.75708952758055,174.06920836039566,190.73627642607173,180.14510715676852,184.36352438175527,195.34493362413815,202.20512864449123
9,1986-08-23 17:50:03+00:00,139.26931077246522,145.79688090487775,158.76958463484132,168.2536052930189,171.15914409842784,178.16027989349203,177.2377668430874,182.3535645265424,184.69451361758144,189.86483800948966,189.07238065702273,189.9723802344347,187.89353895617384,182.92132462514115,180.6834367082992,185.23510983050684,195.93318077356687,192.8656576044233,188.68883714500393,190.825401821803,194.28523053801948,192.15148241377963,193.62211217249794,194.87777153519474,197.83773730694097,203.12526815955746,209.7471278031688,212.30110136552236,208.87096289221762,208.16675307860865,207.01203691794984,222.20478873053722,164.90365497785282,172.5305954587818,178.55146867594564,186.58730867888934,180.73604980823595,200.38299272798193,205.64213682874154
