,dates,chi0173-0000,chi0173-0001,chi0173-0002,chi0173-0003,chi0173-0004,chi0173-0005,chi0173-0006,chi0173-0007,chi0173-0008,chi0173-0009,chi0173-0010,chi0173-0011,chi0173-0012,chi0173-0013,chi0173-0014,chi0173-0015,chi0173-0016,chi0173-0017,chi0173-0018,chi0173-0019,chi0173-0020,chi0173-0021,chi0173-0022,chi0173-0023,chi0173-0024,chi0173-0025,chi0173-0026,chi0173-0027,chi0173-0028
0,1986-07-30 13:59:40+00:00,244.2356851392162,227.42546609630327,224.00380068787814,223.58346762173014,223.42117527160818,242.20889391210275,254.31184046914916,264.90127214501103,228.42768056601807,233.30968217957678,235.06975215574838,206.4781526465591,204.01346686124558,210.8246248261714,207.96198223152587,199.09387052142944,194.99156336959578,214.35235702248644,225.35441761637844,235.00785099262265,246.2066382778029,242.6730562361016,255.00626414888242,246.90027646402638,248.5219565548739,235.9543088717867,213.12656591358436,,260.9528936669715
1,1986-08-15 13:59:05+00:00,252.87744586045343,250.85403977854617,241.0419314209438,240.7162975405974,249.4325818708625,254.26338562461407,276.1301034403219,276.7012514687707,246.83667206963838,249.97925357215973,244.87072469732348,204.9896210997337,213.10591948666288,218.28379263681813,212.7292491082693,213.19532896162792,201.79946522504292,219.74131479444674,229.77968827783394,240.22505242218455,257.6153449032325,250.41877077565144,269.9279067951899,256.540971248569,251.75126628936286,244.43636760718437,219.80543033981084,,261.5823693401781
2,1986-09-16 13:57:58+00:00,259.44215152078345,249.59111349864435,238.05104047893315,236.4461839778965,238.6747129405322,258.27432996096235,268.14734219074484,264.8178813799741,233.92981182022945,251.72231244134136,239.5903859207853,198.13740611689414,213.2230601157996,224.43355228631003,203.37576357227147,198.67279057905546,200.99161025665617,204.220935314588,223.4946128965534,243.57582672505757,255.4203182661673,241.99177705212335,266.235638293628,252.79474259535735,251.51946902482126,236.5091250359591,224.78879012578383,208.5665536813335,259.6458323940121
3,1986-10-18 13:57:20+00:00,210.90691780633267,210.23562195290225,199.5789682876514,198.37970897251503,193.10772351096904,213.64174613913485,232.93115413789292,216.5248817510964,203.47259859719958,219.06399654239664,226.3978455109222,183.2847782345559,192.59848835824448,199.39903673604658,175.20437226748552,164.8357247061466,,164.21728297020002,190.1419643305746,209.24663113568798,237.28845232680652,226.76648606603973,245.02494605933546,233.96335438298254,228.71127122572457,225.27535213812993,194.85312457490485,172.3728328138464,222.06052294340785
4,1988-06-17 14:08:03+00:00,236.56275502368348,227.6601011893164,226.86918119340743,231.24926521933818,223.64713499634155,245.18185284821254,255.90766875322464,255.16309494993422,224.6868432784,229.61712025960784,230.92817600075756,198.43583302465635,198.5213849130737,202.45116500623354,189.95705372860567,192.64294773010155,198.07707275166342,207.17967484605015,214.49840917629737,230.9944166671307,246.37787825554378,240.08404256793926,254.8925477443112,243.77181758161592,241.68392435006572,235.23486274683916,220.0451878931256,229.37790492272168,237.45306804737424
5,1988-08-20 14:08:12+00:00,245.39095906986557,234.7012268690308,224.20881324870044,226.9066897052655,225.5747481768421,247.89069784847104,264.983940710622,254.3261015466792,221.33505326336618,234.19695205097983,238.77439485612027,200.75308592084494,201.7825468425217,213.37198323987337,200.1852038021947,199.13404426069783,184.99333306348547,204.25879506981695,222.47445304619913,230.5394975410511,239.54981014847093,232.48715640980913,258.23474733978867,244.94177511125392,245.67007801562036,233.42673801239224,216.95634583279713,214.90105717437552,248.68054924531577
6,1988-09-21 14:08:34+00:00,242.58516595552825,236.85059895321473,236.27092959006248,232.92620047777046,235.16695002354948,251.6035502621245,268.94843710243305,264.3586823575717,234.71190421873078,243.39466111299416,245.11387125957032,212.19741962659995,215.0184580893307,217.77702081158284,206.45082632371992,205.1394782110747,198.21613941741737,219.16817266339174,228.24538635848737,238.48427080652,249.95644099867573,244.28599829578303,265.77243467876326,251.5249169839585,251.94185430874327,243.92342439694397,217.99849273287734,217.8778773481412,250.58935034475863
7,1988-11-08 14:08:03+00:00,247.68895791299363,240.04206609019934,238.74990610422574,233.90301469621446,234.00435344467968,254.53042181514942,269.79573113028806,263.8885894767332,236.47980056341217,245.0478939715329,246.713597516397,209.7225343207469,213.9639307164755,217.17200170357918,205.91675216930224,207.45813022514238,211.14938413227543,209.36268970987774,220.5048247330759,244.64422165426132,255.21454857430302,245.2775468687916,266.8899818180497,251.34750724005414,255.37421551860294,249.33875121393228,221.53503778538644,212.4756489487763,252.1650811411624
8,1988-12-26 14:08:11+00:00,253.99179387894364,243.47346422377854,237.68631908237765,235.35330599985807,234.22539319621066,254.0904500522458,265.8236383517033,271.00985981008097,236.31140865827902,251.39019524615182,252.64074270451388,208.8229780786712,220.4342868931211,224.6978779091558,207.5829638340953,212.81571913904986,209.6682838051467,213.35011647269516,220.1782509176747,238.55422023908602,253.407789374842,250.58608367742372,268.0573539075666,259.13174892858166,247.344251989762,250.69821467318016,226.18974587776242,227.6358975897051,258.6447779864682
9,1989-01-27 14:07:50+00:00,255.54113737353643,242.8618100899557,242.70754590342284,240.5689726623418,242.18217046615112,253.362647416794,269.02375865112805,265.5795332398946,245.14103732010435,251.7363309442286,250.5430897127287,215.05576157820119,223.13233068863394,221.74784974813747,216.7543283086169,221.88888835877418,220.21610122399534,216.01223341078378,233.78207314641776,244.00173319465333,251.95620140618348,263.72546455378,281.1917450577036,256.652509580676,253.35161030636561,247.80726178702037,231.76731971694414,240.0595378798144,258.0813518620858
