dates,nzd0066-0000,nzd0066-0001,nzd0066-0002,nzd0066-0003,nzd0066-0004,nzd0066-0005,nzd0066-0006,nzd0066-0007,nzd0066-0008,nzd0066-0009,nzd0066-0010,nzd0066-0011,nzd0066-0012,nzd0066-0013
2012-06-10 22:06:11+00:00,183.00081577040262,184.2426849912466,,,208.65886619727573,207.3860221752808,212.70191507262385,213.079867681784,216.142395927986,208.01965996392806,202.39129663156876,197.61549552204914,198.25285594075768,194.53366570871862
2012-07-12 22:06:10+00:00,250.40245870082452,,,175.54221061273208,204.46152312655084,202.74280317487964,192.4934994221596,202.77166718322397,206.6434530838366,202.06253373039533,199.6710262628516,196.456452248095,203.33836613279706,196.85178687955764
2012-10-16 22:07:34+00:00,165.6829257354611,166.34016098319978,162.8600665563156,167.20769768686466,191.1250705038985,197.52993546059818,194.9269782289183,198.04593298302837,204.2584172879056,193.70986177980052,197.70658225441946,194.22678600197935,188.18637999210947,195.14793851086222
2012-12-19 22:07:56+00:00,,164.73641160853145,162.55140328879554,173.89112692202326,185.43589364693975,186.06179870171604,190.57590131277817,192.1758714741884,199.62471912184975,192.03679367220647,193.37860941373165,189.93658219860953,186.1242886425985,189.75302542716219
2013-01-04 22:07:34+00:00,165.63192377808903,165.6916420274587,167.9594482576312,173.34391360162965,,,,208.5999122392142,204.8256592671309,202.32050642186127,202.17856877197184,195.3674336634687,202.838177445292,196.17623834692924
2013-04-26 22:07:19+00:00,167.53468679522402,168.49258262745042,176.51378418391909,,,,194.41847803954184,208.60791420612645,211.18363030061008,199.44726403028,203.64963276892234,200.55406552880387,188.71862874771952,198.49612151932448
2013-05-12 22:07:41+00:00,172.9150921600851,169.71402212201724,164.3618827296485,177.17092568195324,192.82800359002965,194.7760814711321,202.15952930789652,202.8790492936927,205.7209767091428,203.33892291367025,196.06561867850516,194.58351003951248,198.96184379550112,199.42533947039942
2013-05-20 22:13:50+00:00,168.541709540678,166.2871729405187,163.43604627112444,172.5087116537637,194.9112098207359,196.9391152364958,196.63599941723072,201.60377243284577,206.39194247276362,202.6880261513042,200.69223098184798,194.99866590666608,201.59081491326603,193.5064669604083
2013-05-28 22:07:35+00:00,169.7301009333732,169.01010516991468,172.3585460175627,183.9209817486648,200.6868454066973,202.69567824873775,206.2947967556139,209.06024794676978,213.42967053454936,204.54426192452905,203.9938156322407,198.82317974334813,195.83641423149797,201.1277780089938
2013-06-13 22:07:28+00:00,154.25464582196363,164.15481088888592,163.36233311069958,164.90646522685844,181.7473297900279,188.01499882781837,192.21656354134024,193.84940344709574,193.4803460148976,192.52525344954105,199.87127078247318,199.39673957455204,206.13719940554904,205.2387969621938
2013-06-21 22:13:43+00:00,164.04966628649908,172.1293039138366,169.44252038721964,179.6603424514578,193.5168308554345,194.72061275455584,186.41386697636185,226.8120884452924,226.83700036482824,227.17277632018119,215.2843251324304,185.90130387845775,183.54160405590352,185.9126389044775
2013-06-29 22:06:57+00:00,,,,176.7569296360531,203.0250833353022,201.27587589720724,192.69368931507532,207.50488544763817,210.9540755689763,207.37680714625105,202.84046253804186,200.84579408181597,204.83266012684626,202.74437399868515
2013-07-15 22:06:47+00:00,175.96817221907511,171.4910772317885,171.64116936838383,182.94549654539267,196.14254513225015,200.56296705965622,203.27891658446657,206.8220233021349,212.399656916034,205.01503925827143,202.0056471375836,199.22212014218067,200.47704695363285,198.41507576499134
2013-09-01 22:07:18+00:00,171.25145008751954,170.3110393586614,157.05730746887423,168.37456547243917,193.1269483818216,,,,,,,,122.51334189416278,
2013-09-17 22:07:29+00:00,,153.34639232927802,,,,,174.0815804147463,181.07784049999282,177.7040334338628,171.81403280404132,171.12418362520543,159.810073158135,168.2404393981483,163.95205902131514
2013-09-25 22:13:17+00:00,165.3920199060159,163.74491258741972,160.586787761151,168.128448921367,186.76361755170825,191.47833036237049,193.85548580318175,203.13904706829987,223.4976423784033,199.73860353665754,202.2079074663722,203.53950462606994,192.90870894339278,194.20965708969388
2013-10-03 22:07:16+00:00,,173.0573492023715,167.43294823767263,174.5045223708755,194.25895722630457,,,,,,,,,
2013-10-19 22:07:27+00:00,165.29725513134255,169.45505690408228,167.58432924150566,175.24057161519457,194.02239623176163,193.81516828693725,197.14087276377305,204.71598008021252,204.959730980759,205.9616980822498,200.53260827240948,194.38172065824955,204.68879206739902,197.16627634725774
