,dates,usa_HI_0044-0000,usa_HI_0044-0001,usa_HI_0044-0002,usa_HI_0044-0003,usa_HI_0044-0004,usa_HI_0044-0005,usa_HI_0044-0006,usa_HI_0044-0007,usa_HI_0044-0008,usa_HI_0044-0009,usa_HI_0044-0010,usa_HI_0044-0011,usa_HI_0044-0012,usa_HI_0044-0013,usa_HI_0044-0014,usa_HI_0044-0015,usa_HI_0044-0016,usa_HI_0044-0017,usa_HI_0044-0018,usa_HI_0044-0019,usa_HI_0044-0020,usa_HI_0044-0021,usa_HI_0044-0022,usa_HI_0044-0023,usa_HI_0044-0024,usa_HI_0044-0025,usa_HI_0044-0026,usa_HI_0044-0027,usa_HI_0044-0028,usa_HI_0044-0029,usa_HI_0044-0030,usa_HI_0044-0031,usa_HI_0044-0032,usa_HI_0044-0033,usa_HI_0044-0034,usa_HI_0044-0035,usa_HI_0044-0036,usa_HI_0044-0037,usa_HI_0044-0038,usa_HI_0044-0039,usa_HI_0044-0040,usa_HI_0044-0041,usa_HI_0044-0042,usa_HI_0044-0043,usa_HI_0044-0044,usa_HI_0044-0045,usa_HI_0044-0046,usa_HI_0044-0047,usa_HI_0044-0048,usa_HI_0044-0049,usa_HI_0044-0050,usa_HI_0044-0051,usa_HI_0044-0052,usa_HI_0044-0053,usa_HI_0044-0054,usa_HI_0044-0055,usa_HI_0044-0056,usa_HI_0044-0057,usa_HI_0044-0058,usa_HI_0044-0059,usa_HI_0044-0060,usa_HI_0044-0061,usa_HI_0044-0062,usa_HI_0044-0063,usa_HI_0044-0064,usa_HI_0044-0065,usa_HI_0044-0066,usa_HI_0044-0067,usa_HI_0044-0068,usa_HI_0044-0069,usa_HI_0044-0070,usa_HI_0044-0071,usa_HI_0044-0072,usa_HI_0044-0073,usa_HI_0044-0074,usa_HI_0044-0075,usa_HI_0044-0076,usa_HI_0044-0077,usa_HI_0044-0078,usa_HI_0044-0079,usa_HI_0044-0080,usa_HI_0044-0081,usa_HI_0044-0082,usa_HI_0044-0083,usa_HI_0044-0084,usa_HI_0044-0085,usa_HI_0044-0086,usa_HI_0044-0087,usa_HI_0044-0088,usa_HI_0044-0089,usa_HI_0044-0090,usa_HI_0044-0091,usa_HI_0044-0092,usa_HI_0044-0093,usa_HI_0044-0094,usa_HI_0044-0095,usa_HI_0044-0096,usa_HI_0044-0097,usa_HI_0044-0098
0,2000-01-25 20:59:13+00:00,216.37784871025863,206.82755769421678,218.772010259382,220.81953169653409,221.98567808239636,218.6642293665419,216.2958849242029,222.69148087885432,234.93317884192325,241.9944910386104,236.26237169224135,225.07493853142884,235.49923620073722,236.014300141684,235.6335118409376,228.10303570559682,228.9463062475227,223.69320345864145,228.48866880562082,217.4928358297967,210.54795848122836,,,,,,236.70938115048608,239.71861528216618,222.1459307349861,209.79449690008948,206.6442153427962,213.61547303202698,216.4547153531817,215.65882776589808,210.67720073785884,211.0226503449371,211.05528530893338,213.4806249479278,215.1090251522397,213.48976576476514,216.6628444678801,214.1213181505919,219.32391652539172,219.0727175807531,221.25394470902862,214.86237905707364,204.92487544957527,202.8909875444134,202.5246721355776,202.93001429210815,201.72531710851067,209.4749383181308,209.07591452007316,202.67053711115324,198.37862615379987,212.25870220238176,204.17451259726062,198.15166859384,205.98340023699714,213.4406175010282,221.28000067182614,222.05015548519907,224.4148535882284,229.92052211399104,225.2008206775328,219.87533096140334,191.31627774062696,192.49652473243665,191.39116829596787,193.3005211341248,178.2650932273092,180.25334418297513,170.66333992661157,183.05087247102176,198.3593231127062,,188.2997612445284,162.60067432377986,169.72478594447932,172.96159395701304,165.4042872555783,179.28041042512325,186.61554699390356,187.98046168752975,198.37355882208215,,,212.15492809496055,203.65251197443493,191.88904864996476,202.805755339438,194.45537254084695,213.05575846213466,212.7580604149731,210.19212241885242,211.3411847376806,213.83468923787262,227.74933328155814,233.08901679148207
1,2000-09-21 20:56:52+00:00,191.360418875524,191.11539376679667,193.93073457452883,193.5460582851462,202.6913433366539,202.90587050372528,206.7977418719132,215.3644388134108,220.2171604337112,223.81553563401846,218.53568236024245,222.76338030567712,223.803197419888,222.8612102195529,218.71376680666933,214.03313075120155,214.3315211212045,209.30522399447582,210.80826822381556,192.29875201805078,180.2031028200759,,,,,195.03402383752913,209.3532849777393,219.55457695533198,213.892995799446,193.91321141711452,195.80211930718593,202.3583296909898,201.4792317835232,194.60529548846367,193.22913878972375,190.72076215932174,195.2312722704854,196.9328838051619,193.8211659393432,191.1632328735525,191.57780315219915,190.9386048946604,191.07213265133237,194.33479261182416,199.0454058575591,203.32970693287268,198.21895629459516,205.6368070647159,201.63199010914957,205.58860457192486,205.14028028507101,198.17017350519978,201.64971609147764,204.53017090281037,204.50456830191678,209.65820882616578,210.0228996632922,213.73926430984847,223.44325279310988,224.27195565723284,217.60209778693292,223.4363840904922,222.31799519018463,223.79944883151097,228.70456252672824,228.42523512727857,223.68963679082802,222.82719826196754,222.99243625356024,215.23543490355027,202.0262877306439,209.24816287394134,210.24622259072993,206.03441533414747,192.94311213541206,,158.7671162682708,161.88094391283997,166.1780567663013,170.75478461966912,169.56379443066712,183.89250707762835,187.49982933395333,194.140085563831,224.2297503313952,,,,200.23005515704926,205.67820416553127,198.21135549972382,192.3587154676112,197.38885519892605,202.08043593995288,194.26166413827545,194.00344929230064,182.8131477278751,192.50553054243798,230.0764372337872
2,2000-12-10 20:56:47+00:00,197.41683763777917,193.72999883834285,203.5164281001725,207.29030778224012,197.31518685908998,196.54532054086945,194.86583432447915,193.5586601181882,212.55702440577136,216.70096381271486,218.43914653789435,221.76571363820221,233.37168166666004,227.34529717231902,222.05735494859317,216.5972451793757,215.0103974310163,210.88161295372956,210.83039557648817,216.50698223253582,204.19777249103117,203.928756251257,205.21380520094004,217.15683927832703,219.17435323150752,224.03047834956354,217.53209217504582,211.945323850479,207.10028607596433,198.85697066509914,193.27852492738876,205.0982857788205,207.11326239589573,209.4276047370994,205.51275489905697,197.39313080238884,204.3400938871964,206.03695139880097,208.2162856894553,206.87660166553374,214.41719483330374,208.31779067020318,207.00385687619496,206.856788719309,213.05342318352064,202.42485601013854,196.16733790936664,194.11671373355622,185.22301309192787,200.43743997970765,204.45315808774524,205.99167936586068,209.97426024254807,216.7726991381589,210.85741778189293,212.9183370185629,208.02377548793496,213.9832273806076,225.52391722622025,223.1974334188623,219.3901601031335,218.53948902667963,212.95908556700982,217.62503537581998,214.02053389301128,212.65179462196954,202.53282657120982,186.82996177166058,183.93203475217035,189.5809211671169,182.6388591783659,180.63964151239998,179.25998501181576,188.5829090023298,197.87440631038038,202.5760753540782,198.96713590356197,183.12157680051175,171.2782241779021,171.53090386546899,168.46667135276303,177.714998344296,185.45005829305296,185.02645844227243,188.45461422551435,197.49324153330804,,190.88498378072072,186.16786341115915,174.9690159027095,197.17120976201588,192.9371075174635,210.64148678554741,208.21275165923885,203.23549428123047,202.14409096164863,206.67877321000174,215.20517466446543,221.47678701379206
3,2000-12-26 20:56:52+00:00,201.12336584783625,192.4603832808339,200.0807909633517,211.83612917103238,204.40285690176847,193.5107741243938,196.68910473570915,208.18833851060086,224.69085594903527,221.7833916634267,223.45499689407396,222.50158155931493,226.65878434094407,223.6731993206119,223.88741905154447,224.69983731313673,219.0289015705878,208.04761598946905,211.8745130578434,212.97893994139648,203.25127079864555,206.12748783148,203.37498445888102,221.44973739834919,222.8789128708828,225.2349158585006,219.20756967580678,215.84464805081996,205.444078670982,202.68581855616887,198.4377402339993,201.85043366279405,210.33047378186038,198.92023838199216,193.27096787714277,196.45240330993812,196.91801520680332,198.94731735422,200.54248427957046,204.05768077991388,198.43362731886705,197.72593048545303,188.77554607874396,196.15686305570893,192.1987077014768,187.13063688118189,180.68879724645225,186.06232778810687,187.0642945116773,201.21051332613948,200.63683628882382,203.8966540332779,208.24930455028962,211.9946657709433,210.19543000802364,206.08136127895386,195.5506803142048,210.5272381077918,216.0187799632491,213.24497174200667,207.47695015226336,201.52537466632361,200.23263556754605,201.6876615074407,204.6071815618838,198.48232392895707,186.51970422649663,184.19165741448364,183.97320343357444,183.53623287289295,174.5985643069512,168.31186457930045,168.19392962352282,176.50055575328963,187.2779126168934,199.83709090609273,199.5585353390564,177.44766583884035,163.6260238999506,158.58608022022543,159.0579689321499,175.8377179460933,182.84298057368255,176.81052310564058,167.6513329399314,165.24612821612027,163.191913983727,163.19910034738052,167.73704496151794,179.8927743681389,189.28940414366002,189.01790934184407,197.09990586682846,200.1199415016398,191.39908576585196,189.10759802315735,200.31352854076616,217.96525031583266,216.1846219906957
4,2001-01-11 20:56:53+00:00,193.8068838250985,199.19693831109046,206.22898395083573,211.59527453252477,207.8184911841366,201.03808367112208,200.77412239787532,203.22087605111676,219.01656525913873,222.031646915372,219.2719486692604,217.01586742923638,219.32484007661697,220.59402908709586,222.26092185072298,220.83697326646083,217.24074765793108,210.1065567599536,217.09314355352552,216.09497200450662,218.25103234988134,216.16889232733604,217.19986561598532,224.8614227904689,228.53212394312942,228.99495136026852,218.3338518681162,211.9720893607232,197.6571627706423,191.57551017831884,188.3933339784391,186.6288377594632,192.70162015191914,190.99607597175407,192.34502865531206,193.53173301385704,197.05235346207374,201.4022573496832,201.00632951681285,206.73689822348757,205.09910505313422,206.43329296224678,205.82635724040756,203.87259709653983,197.20242560515794,194.21495292543563,189.56054265423535,190.58975913395108,190.03312574887684,202.3710804448002,206.9143228193999,212.85933695753045,216.1584726178056,209.9824364901163,209.27100871002364,212.02890453348635,203.9349078899734,202.99416721582992,200.25890792795968,206.96670288758955,212.52829929343594,206.58885439637453,201.20212937712517,201.58037290296687,211.78629038614707,203.94995335671277,192.25554162453233,180.62457575002358,182.21535249294917,187.04935315657826,173.17075213332203,164.0596629049972,174.79646760808347,180.58154673215193,193.80625724081648,206.31451405223783,176.02282111135798,175.61379261085426,182.4366513597708,174.72171964899462,168.34737749928672,180.54641022955525,195.32150662455723,179.6877511546004,163.55317796863343,168.32501765114964,155.65950404080758,148.92189721132124,156.60333950985356,168.62091534091002,197.3084194023363,198.39101695766075,203.73408675402882,209.00232288909123,201.97560611399646,199.58914155002677,201.5755346906569,214.7273933485948,210.02296233050595
5,2001-02-12 20:56:50+00:00,194.43279597423611,212.1986473922536,211.31276314628604,210.4206037271007,199.16178144258055,195.76800059530956,192.3472734428752,205.8686088035301,214.05293123201938,225.6541007010511,220.04961751465822,219.75835707514364,221.50327165326235,231.29251522275925,227.554665689757,225.42476878374075,225.94880542344694,228.0980193849025,231.72179222430307,221.12894147458405,216.95615311786867,214.87720213915438,214.9542169118124,220.71893018494575,223.74970940416026,228.14690378613707,220.9366635507503,218.856338079065,205.8197541604188,194.10944436772684,187.51423687340807,195.182122704552,197.9993051976509,199.8155697018501,197.02389491301616,199.8045060482231,198.74243645494485,212.6888197543947,205.61078928116603,208.02694407389606,209.6085715259097,207.0194769570588,208.79750109616012,201.86564735622795,192.3646938867202,185.9765561788073,195.06076127303368,183.93841403648983,191.21696257499318,209.15474552139636,214.64803483957,206.56463202579408,203.54567825014712,217.419296866816,220.25795699466607,208.37474984571838,189.97052682047996,193.5729175875893,212.98726903233865,206.6069437353348,198.8292878283643,217.19060963668628,212.51957185981436,213.003756729989,212.79617278445923,208.1983824989378,194.94467801615613,175.12967625282988,178.61903499706804,193.21318022735923,161.81257665184395,165.39566079840688,177.28797795322384,177.47076550242434,197.48777737785423,197.26559771940387,201.7064938542217,179.48941452157655,172.30696083207226,174.00215114910284,162.6152985913525,171.21773213356232,186.26401214647785,169.41851934852355,155.69362021120418,149.34966088184956,159.50980719156166,150.4276664470197,157.52231682312302,162.74638076730272,193.72012379979725,185.37241403888387,195.94100968468481,201.39699554906608,195.7692367170167,202.27635027815327,198.60570869084842,205.23212628536268,204.1973801112663
6,2001-02-28 20:56:44+00:00,203.8879174605423,201.38420453717336,214.76693140754898,207.34018140278206,199.96724584137883,185.18865845028492,194.79871887213935,212.26937493040367,223.44352582275107,226.41360135159854,220.70598467272467,226.18753404608054,228.61095059866358,236.31597368216703,227.78238431068655,232.98927571346212,228.21058929368687,232.48175791123495,228.76712709235693,220.70726036910594,210.07092887613948,212.32165142443526,208.65089751079884,219.52122069813794,222.53323143524725,232.63617696543756,229.4604601830939,220.14516163225832,207.33080311072632,191.15268988776594,195.58927757686624,194.18223620717265,203.03365122175617,197.45606515949285,198.1994570114118,197.80217505276389,204.67547643380766,208.83031780858667,209.21195867142086,211.59734606257095,213.54012061078956,205.9735640911026,204.49618255162022,198.38725518383833,193.2011269565489,182.82815214899867,178.96691008279186,187.13183405376915,202.05735877520584,205.737138710928,212.95568626082107,211.85718809248317,216.4407471101173,217.89798826073417,216.12963018462494,217.85705388976316,202.71880600065944,201.29106566802696,212.40552496710643,224.506328108463,215.16846448319572,210.11224629439948,205.9458425827838,210.34287877366066,209.05893638078246,203.2388490851485,194.87481155885442,185.43708382307716,170.2984632598694,182.70836832119284,162.76191869147365,172.36060652092422,177.04449203735348,181.1884214136456,188.18385347556796,193.92436896580108,189.8359429136696,173.65739103854833,171.86698092190485,160.84186823106543,162.84065395621337,169.7475979061823,180.5448455912397,159.46386653085395,151.17580402568362,148.24432859963238,146.9341994654314,143.46775322676424,154.3537753685823,175.68059590115135,194.68488616472408,188.56157436344697,196.02437403203342,203.31027224296992,197.24978274375619,195.26565166764846,198.0130472235727,207.5062688652229,203.803846817282
7,2001-12-13 20:55:04+00:00,193.78316657313255,177.95966821093677,,,,153.6422171036915,182.29700150323973,179.26639613340424,183.0862845872562,198.56012832256826,210.03406625618942,206.43510848186966,213.27712256291792,215.25961034670837,217.52514361895842,204.8558882467477,210.1627155894045,206.39580590088698,214.5391054547261,199.1632684459495,186.58921793835344,186.82154214200875,176.78185582200283,,182.01325373431726,206.84628711120283,203.19863748754787,202.4824458370918,183.94200190096348,178.9029287077579,175.24567854446948,181.08051529629668,,,,,,,,,,,,,,,,,,,,210.50317860236947,212.11444146739993,241.65972738335924,,,,,230.91245179646734,227.56358727329297,,,216.24156813568763,225.9421300670042,223.1612695793696,223.41153242245585,214.65652935416912,190.16652742509194,176.22604252915164,188.1164349244786,192.8559950045907,199.1052974121991,212.97343286054277,,,,216.12093144480284,205.41684806353592,197.02594007114044,193.67624824559346,182.59214971448512,,,,,,,,,207.28830160811697,206.61125375235167,202.5275853160277,206.58745156139184,212.34945296490758,207.46330392024237,207.80733417354415,210.80468508793558,235.37546602884703,254.8790145547792
8,2002-01-14 20:55:11+00:00,208.16725606335612,223.4375797082345,235.83565264611693,234.77503730019882,232.3276591533176,209.5565777963132,214.85286472308138,215.36467082372943,221.97937243499052,215.26762467490022,213.57628841467343,211.5546749852617,210.48942623601462,201.90479652264128,200.23522697844797,204.861160178024,199.66245032416128,209.6739248390821,215.65731927501915,218.39589598562853,208.90890900322822,214.82592729594305,215.74173485280122,220.79813683655098,217.5903684208993,206.87097997447853,197.0906550447845,192.53237286915393,205.82671375513897,202.16871731184747,200.4916019713991,195.0044991152545,192.44450775876743,188.35705320692622,189.94677641039428,195.12258606957215,190.59467149006338,181.33948415263507,167.82582072864253,157.745331265512,154.37669481937422,144.25393569413103,152.4129895466121,155.7654675883551,166.79525197768734,169.59759314238843,174.10421878181737,190.39113498626395,193.57427176846434,205.95061681520016,205.51742404240147,203.92347745973285,201.1840549279446,199.56250192865448,189.61280138677046,182.82613982643147,176.50016451832045,180.77571775784835,187.70957054867418,187.0927514126778,186.43559569662554,189.61754744137966,186.4520137147109,180.30110581014264,177.1407024127027,169.64330569437686,161.0093114221384,154.64119824346724,157.71142121553711,158.22915709895886,151.54794993633215,156.047136319169,174.4285137416157,173.27622219074846,178.30943500758892,157.4517419661174,143.91179838158405,125.94382039954651,137.9543413339334,141.18359127388854,150.8297550873647,164.29191694589662,156.68201901626588,147.6282666970476,155.95728606642223,160.36031864516573,169.47765043210063,171.60895298027822,174.67571621882803,177.2196885306181,189.08048537494898,186.28357849280815,189.93695228035162,201.97639918127624,195.43943101795662,194.09711541750139,200.6829626415365,220.2572362569966,223.41840500308643
9,2002-01-30 20:55:12+00:00,190.7061461322614,203.59744370731653,212.49688508649044,200.17739681842477,184.6663400805685,176.60607688116886,180.1772296067859,187.71029671931763,204.08999792307532,200.23517782320923,197.4080996794806,196.2724417049024,196.66857015029458,197.98610842974534,203.56903751488662,197.34214646636954,203.1024271707679,203.3429330386317,209.02569944360422,203.40003976330337,194.4820322527918,193.5219705461038,194.52674720764136,189.22978421801903,178.41913511920842,180.35710653422095,194.28676205100354,198.7037641152496,193.28330324556686,177.21342202715437,175.10809014195658,176.07085613137858,183.28552471150198,181.91832306527527,178.46217904962302,167.3832154210778,161.7647383598187,169.66149335418805,161.3131805335203,156.49317865864734,155.93254828888897,156.73020842134102,152.69454756297634,155.68645148642364,156.44426404852987,162.67058312024608,170.56612812188314,176.79080607529974,183.08875648571563,194.4308464207767,199.42850005713163,194.0290170556796,193.54227507845113,191.68246730991405,177.55413076861947,173.9854671103368,164.6006718702116,165.26731744915656,177.39696151877928,185.23347009453727,195.28277030074503,190.8447381528063,189.19334380701181,187.58527909005744,183.62201668672128,163.8686069587647,154.96542896182007,150.60712894911143,157.92797916272076,162.50115889729506,153.5756184326326,155.98553420728751,159.4618338396205,162.44349763104086,162.54320089345865,151.8727656153661,143.9676748761517,138.76639236305851,141.96708076174886,156.46140774468995,154.9476954391688,162.2679410222016,149.30871277667458,151.65300661699902,150.61032824231847,154.51272536139987,165.2322206728607,170.13577673079033,183.22637293766917,180.54472938441373,188.6112657667178,180.65873529659882,181.71335328176465,192.22406870446594,181.16819114765505,187.5643542557324,188.2398408419742,208.91849663620482,218.89893810237487
