,dates,mex0596-0000,mex0596-0001,mex0596-0002,mex0596-0003,mex0596-0004,mex0596-0005,mex0596-0006,mex0596-0007,mex0596-0008,mex0596-0009,mex0596-0010,mex0596-0011,mex0596-0012,mex0596-0013,mex0596-0014,mex0596-0015,mex0596-0016,mex0596-0017,mex0596-0018,mex0596-0019,mex0596-0020,mex0596-0021,mex0596-0022,mex0596-0023,mex0596-0024,mex0596-0025,mex0596-0026,mex0596-0027,mex0596-0028,mex0596-0029,mex0596-0030,mex0596-0031,mex0596-0032,mex0596-0033,mex0596-0034,mex0596-0035,mex0596-0036,mex0596-0037,mex0596-0038,mex0596-0039,mex0596-0040,mex0596-0041,mex0596-0042,mex0596-0043,mex0596-0044,mex0596-0045,mex0596-0046,mex0596-0047,mex0596-0048,mex0596-0049,mex0596-0050,mex0596-0051,mex0596-0052,mex0596-0053,mex0596-0054,mex0596-0055,mex0596-0056,mex0596-0057,mex0596-0058,mex0596-0059,mex0596-0060,mex0596-0061,mex0596-0062,mex0596-0063,mex0596-0064,mex0596-0065,mex0596-0066,mex0596-0067,mex0596-0068,mex0596-0069,mex0596-0070,mex0596-0071,mex0596-0072,mex0596-0073,mex0596-0074
0,1984-04-13 17:43:56+00:00,,,,,12.88066679514677,37.24208284935637,45.86131595397955,54.118306247679946,63.371379861342575,73.03464792513299,76.65480508028998,95.43945261586487,99.8467221382281,105.7204360428552,110.80184208167886,120.5945803236672,120.00585538990556,125.43149463705252,129.56518307856933,134.88083243445024,137.47443597773008,140.80526738934418,133.94533186386593,127.23176011007786,134.65107747122929,132.56302394532307,130.0195332538329,134.88403303579238,137.1554058414391,134.04188908961785,129.89862647473169,138.57343336327742,138.79598866908717,139.49508878235193,149.3413845553535,154.23776841869255,154.34358126825296,157.204199448165,162.7452752824545,166.7465358108943,171.00454353479154,177.467809279721,178.8059700741058,179.0619342150697,180.1393509898885,185.06439339687995,182.68770985989886,180.65526797254321,178.9464486307208,180.1566159837804,181.2821336117636,181.44802744518816,182.6406227557624,178.15547074435702,179.60024733481603,175.79221822550912,176.21502260014046,175.57412840478344,169.78903539357637,162.3833688980342,158.7284092610641,161.99976085336525,160.627742283513,155.20246638971366,157.92362342703973,159.9985005385911,163.55067048509167,172.40393842985804,174.79427694678185,180.4330343578646,176.12894449084692,186.67840608370923,190.61519674824154,200.91338259708434,206.54932180106434
1,1984-05-06 17:50:16+00:00,,,,-2.5039005939265575,30.259289698474195,42.70288541133104,45.776311931137414,53.101224779934185,64.27381207495223,64.49394702532135,68.6836232438699,86.19085430896381,111.56247410531199,118.28912101910078,125.89870700566824,124.6449903679195,129.67690797238018,134.49731406157503,133.48898791585924,130.08967232698518,136.47648861823208,136.64449380252717,133.78663307810882,142.09349977142656,135.9218172138617,138.98979245776962,137.01159494107077,141.0984260162407,130.39026289008626,129.81120898825498,131.00371611316103,134.6042180215584,134.77240314152587,142.6711179192435,149.29086751570702,152.55284321052108,158.01338689503393,157.93719214197213,150.88597515707562,161.96469003400546,162.98530394659446,172.42601557095634,174.6240898286976,179.97301240356538,177.5791743750972,177.67054020902094,181.59126297668587,171.2069434153938,169.55736294595135,171.57381813780745,177.2457459965534,173.09211377987833,163.66335650584065,163.75306380821561,177.2995328358672,173.93029808122145,163.3158535971903,161.63354196698455,162.65477970212265,158.70599348486056,149.78239669609195,148.38251923448863,151.06699371416548,144.80604937342852,141.01148580624093,150.52081574673392,161.14681448099262,170.7707693511541,167.9534360916154,168.77013955236833,166.790689382324,177.70952847887565,180.95834246724232,194.44540034096633,201.6971203511224
2,1984-06-16 17:45:05+00:00,,,,,33.93169820187604,61.648854271533615,51.97225539062764,50.45109139537563,73.00662904353315,81.65097427161187,82.23941406733157,98.10752758932037,118.88891147944113,132.31846899900373,137.9810792108985,136.0184337599096,136.44720613268854,143.77567927373488,146.1571015074568,146.6391517618281,151.33612605983942,149.23395989633377,145.9328942561543,145.21723181608056,143.39667945926942,147.59277261225336,147.88877342819566,147.4493213762138,149.04433845301432,152.7123914522979,150.46196167104128,147.31168622527937,148.34078784903767,153.9041862173702,153.74155707320847,165.48493124474345,168.74914346327924,167.94361873412532,170.72514099571296,179.24543101087178,181.1616911391387,184.49421463677595,193.29000299820325,185.92539787149403,188.75432631896197,189.329523313698,187.9345103041563,185.4617950155756,184.57606211479788,187.83446503319388,193.0294808764103,193.7356087573372,193.50141968851761,186.6971071440378,187.50179999315242,178.2518465591684,179.63456592500145,179.31021511733718,175.63254598448776,173.1553319513591,166.41480182957335,166.95093391184506,166.38110540952985,165.67706702009363,160.6145571007655,163.29926578468488,166.11566453377185,173.79143146368594,176.88916269974118,183.03486544293108,179.26149794742653,188.31140876663537,191.61428996207687,202.01674811994565,207.93548975522933
3,1984-10-22 17:46:48+00:00,,,,,45.834827066541365,53.502144976195154,62.54883180830143,70.41403216954546,75.04241720624705,83.64295721682986,87.46810567475578,100.43731562452703,110.62284676812513,124.22286515883405,123.57035054884273,129.7496362552996,127.74011736221438,132.57314811617118,144.6080058032965,149.24659632204336,151.0645339481491,149.64219867054547,150.58234831577747,141.40886760899997,138.91900971347175,139.0305160832322,134.98156723556903,134.82643884942786,141.88362805377986,139.79196137492212,143.23380853234343,145.75518804415256,150.10454869075068,151.23278513456603,147.64240572726726,156.4015479378827,156.82627940203642,163.96250397607392,171.28857703569247,178.0743102306527,181.63061994054556,192.20067742317877,197.49984676732674,190.75381102246456,193.07364968799243,191.22488908136535,190.6042139316752,192.05263020406028,189.8133952681892,191.8013054372002,192.5968711546971,189.83724110534632,190.01934913925172,189.83228906068007,190.63227554039736,186.76916134950224,180.44467150700177,177.86358495242933,174.6173755605459,168.15041436835827,167.64548876732647,172.5362130679433,172.70623227842287,164.23330580582632,162.24344279270827,165.84976573260178,170.62101097293646,181.36500928184955,178.18470757908028,177.76002594968594,171.35523898102883,183.49635940484768,191.58169932327291,204.77463246723096,208.60771883456977
4,1984-11-23 17:46:39+00:00,,,,,19.938896486089476,41.247168183170785,47.51707115386013,50.23491635372364,72.46430766601551,80.53896519190207,82.68904449408618,94.80893776303543,110.8081444008673,115.98124320196548,122.09783151224264,120.28438880310759,120.71818608370452,123.93078819502969,132.53990710478107,137.88660374031372,144.8063753811641,143.80771283083703,142.74463113561453,135.2591881192197,136.5247974395904,130.9839466293463,132.55666032424762,131.78291800369726,136.6222174748283,132.21821705398818,130.95810613475402,136.72171663133923,149.02810119685162,149.66238205680585,149.8366120498748,155.88722686979173,155.0474987439626,158.09420232283122,164.2761191928529,166.0315844779429,177.18943579000353,183.6957841581862,190.6039510796018,186.63835795347111,190.89459310754518,189.64434282109542,195.28926138118294,191.2896133709247,185.0494543454459,190.02064131551708,190.5081394028539,193.28153997435896,205.59184395828964,211.29866450695351,203.96400356565994,200.53277627311735,186.10955383507624,190.46333954807898,176.5068642323288,170.73017362548376,166.61567330171007,170.35316936257766,165.6156368949854,165.49166829456414,167.8767709506427,174.40911308325715,181.0545253709034,186.6638799115494,191.2359322957832,185.38299231146664,184.3495771922811,195.0559243756556,198.34002392765387,208.81409110178896,218.17187466849026
5,1984-12-09 17:46:47+00:00,,,,,28.930235903759865,53.342781593559266,59.35760487728747,60.77173797449635,77.87550082851283,89.87777344222847,99.81213895140142,103.48969493324391,108.0857844935117,120.65626508769952,117.10515609094266,121.8675047314769,127.14532704085028,135.0344741926516,141.04914082707435,147.625138545014,153.01549177609365,149.70444895282745,142.1509799599081,140.41108248735338,134.150172394727,133.45685441926673,138.7822469942554,137.65825914971487,139.17269638916287,144.1379609487716,143.67239791689678,146.56676876805284,150.17500329186123,158.56243557057695,154.91823614674456,158.89896682313662,160.19733542377253,165.76164230490468,170.3000108327671,175.70275423705016,181.70558028904537,189.4479091417005,188.65042272577114,184.60726098754452,187.98881476399873,186.91090692208445,193.32393341155387,197.82836512513853,193.63942482760459,193.03051104569715,196.91512155426017,196.7789215181092,202.2258907872054,199.0852183360687,199.9483655392069,191.85538405291283,180.1157045611402,185.63610630768446,184.52392044569137,176.16850711420392,168.08244303158634,180.33404966507817,172.09635531278752,170.36680472329795,174.38352676424228,177.78691848588508,184.36679992249225,199.93576578078563,198.7878709376439,192.2022839772967,181.48006651991523,193.22380755217307,206.06792346781953,212.8461976343675,213.45293999892635
6,1985-01-26 17:47:09+00:00,,,,17.85024908929547,33.612669516728786,46.524948303487854,58.08473127725402,71.1844273482326,82.61604282835285,95.65028379230952,102.16800631403174,110.66200890870509,111.50210955081707,122.29730905675189,125.32991254296938,129.33365216876447,129.10723617810368,133.8006835418111,131.1298133978511,138.92737650078448,140.01176683084145,142.5994510955076,140.02666807834146,146.1112280073581,137.94800846513567,144.69480505884144,160.32135720554794,135.84817869358827,134.14318424413366,138.77961194129057,133.49229914524813,135.27074562667102,136.43805361735613,147.0448566806541,147.5857466856898,148.9423053644014,165.25456282226293,,164.22912058455304,161.99916318538217,173.3784110741845,179.86682074115166,182.76725150008238,,,,,186.75824733562953,178.0767283235455,174.70909626924623,181.93971997781716,182.0985741009916,182.01896152334024,181.85762208592044,187.76401489892035,181.4234394112509,170.66306454789932,174.44402018315742,172.3225970751763,178.77611488709246,,,,,150.49549030290822,158.05284232717347,169.55261934159793,177.23888208764416,180.19733940491224,177.25509348030266,175.89592741418508,183.6773791666715,184.4539081234178,194.06913585192777,205.9779580777412
7,1985-03-31 17:47:08+00:00,,,,33.916067274234976,74.40689224540787,63.62914653912595,73.9104393339048,84.86526341014326,101.98770804650135,107.3839520482246,123.89264779816432,124.39173131022469,128.19871273171242,137.71780338842234,139.67059882562114,147.7526408740298,145.01521041368702,148.18339832772693,146.58418256609943,147.7349017168708,155.0418017685816,151.1759106018909,145.18314977829894,149.1364487723379,148.6612239172954,142.99435309073226,144.40375575084366,143.4041872025624,141.86698397635018,137.73614348539616,144.7774162379743,145.22799478967522,141.7492275868119,149.41902045012503,155.6927477392703,156.2717975812254,165.45763923804395,167.4397226446392,169.55069595640384,172.52117944099177,177.58970525679314,183.5726279790739,187.3235225925904,184.54066182672165,191.37201712751985,189.06363124472648,190.06874747338583,184.70498387348903,185.58412586019645,187.4796946436929,188.57276933237756,187.31433902003334,185.14496718409484,179.15620347154206,181.6314092072486,183.29940969685558,182.55296355544323,174.26535193507726,174.2776093245684,170.15698015934186,166.58246157380907,162.75753155419315,169.86819534122125,168.61741648635467,161.58994449827642,162.93368028676036,164.59749769512044,176.81562472397053,186.6656823741629,178.8137327166225,175.55251285310965,185.62252492779564,192.92001358275726,204.60901811491533,208.24793957591467
8,1985-04-16 17:47:03+00:00,,,,,63.28260492588759,63.33145565317951,64.9835780077826,74.33660147761549,96.92686843326562,108.12194748412828,112.63491452242356,126.78629970557405,129.96099293996332,134.21379840023957,139.54527470863863,148.8067738483233,152.2847980362963,157.08745636812168,165.52729484262846,163.14141805494074,159.36691631885463,157.71592748472074,153.5625151285835,150.24175627625334,154.91251355678654,150.1288526584442,147.774561008651,145.88845846449047,143.93597020989193,140.44978427103933,141.92333132501923,145.2333009746052,145.57403693988147,149.80450843051457,161.26098134865592,158.99187853270368,163.0555535498418,166.40985622566433,172.8582545590832,170.48209894594072,176.2861429032547,190.01409490858376,186.86465326651782,187.687656889133,191.21567686120162,193.13968363805043,188.1773660472539,190.3092213219974,187.4178423910528,189.11440497892394,186.9462860421966,184.60537908611505,178.96853133858002,176.08286563218812,177.4912308523212,181.00674676378682,177.85403279292737,177.7753773257832,173.50211044367651,171.95359566926547,165.09663581682005,164.2877478224844,165.58885384418363,161.5526108751423,155.4818520350742,158.0565676729125,161.5859804470737,172.2365723514785,180.45181676691706,178.75451187212363,175.3719412772907,184.45029095410843,188.64147228001087,199.00428480219512,205.4415115036587
9,1985-08-13 17:52:37+00:00,,,,13.75029620775475,52.905806852233724,84.88046013912277,102.89449231807029,111.85583141434284,124.56149260356783,133.99681492022412,139.66240854404836,142.41915036605891,150.76798763227512,150.3656418281532,155.16211558530975,156.25629285157746,158.3303908568761,162.58982248826632,172.74363777164834,181.26909588119568,180.74984373491398,178.0980336227465,175.4933157289786,166.55276198862643,159.57531456503241,160.8322038515645,156.35880755631337,154.05874575820457,165.42762269463284,162.12083167488137,168.46845278043907,166.68489828662942,170.53332000311292,163.2547716191632,168.6796023521115,168.02341113761912,175.35992703922693,180.40825300154896,197.19800074587653,200.99023248531017,206.4976735431504,213.62464852760314,212.7038428735698,207.220488405479,204.30213025009328,207.7441721785906,203.04838019870402,200.56053214420547,206.06605498081842,205.5387573913648,204.88171692673916,207.2818766942309,206.0290864555199,205.33142713779256,203.9605987798688,197.84057749861074,194.047017074135,187.8013784976016,186.05995116818207,180.24319291445062,184.34906145965425,188.69798193752183,184.75280631196418,182.92525752341862,177.7808728118254,177.35778106005571,,,181.85083880619158,181.60577272002152,177.64426380468953,188.7221939400424,189.9933030683122,198.71568686470908,202.4311054254722
