,dates,per0017-0000,per0017-0001,per0017-0002,per0017-0003,per0017-0004,per0017-0005,per0017-0006,per0017-0007,per0017-0008,per0017-0009,per0017-0010,per0017-0011,per0017-0012,per0017-0013,per0017-0014,per0017-0015,per0017-0016,per0017-0017,per0017-0018,per0017-0019,per0017-0020,per0017-0021,per0017-0022,per0017-0023,per0017-0024,per0017-0025
0,1985-09-03 15:03:06+00:00,206.58101018533986,198.35018383564005,205.0628119171704,216.10247432443836,219.30886973937697,221.27975042360367,239.93041604358234,258.7908542056294,263.46488731636737,252.14951562366016,239.79269281410552,231.60008322657978,234.46467886893458,243.06951458825975,251.04618615423888,244.80824262469102,242.76977300266725,242.60262965483483,245.89722909712782,234.36405920701483,234.4732576415667,237.96552000292178,219.26937103137286,218.00731981004168,226.1575880575099,240.16775825536251
1,1985-10-05 15:02:44+00:00,220.9540888087021,207.91427959466944,216.70954555194518,222.7831687169881,218.61481359858695,222.56426255167446,239.66586296899084,256.3949354794007,261.186479931219,246.24577327970337,236.61285993166092,231.01101968911107,230.05229381516537,233.68531770174633,241.04239742777446,235.70894616407918,233.9191545620384,234.65453601459183,235.3160515639172,226.91126077109428,226.1421529180923,231.07712808551184,211.09549309014216,212.95811533660515,219.87525967441138,234.26833971250284
2,1985-12-08 15:01:45+00:00,201.882383312245,200.7394180019483,208.1775018749684,217.09988777965864,199.63870028909415,,215.13030864062063,233.9401805315746,230.11191022801665,218.5608444888631,214.58706164856972,214.55710289038328,211.38077637363654,214.47302345625508,222.7921206914175,214.56349137820976,208.05884837803777,212.3082075364735,220.08778315260977,206.3895025210227,207.47594091642458,197.82650058289863,201.231461485434,206.45061750909431,202.72028595440315,200.42645628713342
3,1986-03-14 14:59:46+00:00,211.44188833373832,201.8522488605927,201.80473199779922,215.52139956624802,212.5724096332832,220.75224875099013,242.44607012544498,256.74973181029907,252.64756682275015,244.7189982706991,246.30482236452838,247.0326283984195,248.62416606061709,249.39361464209873,256.73884868018246,246.77892259145176,234.0834237311471,226.38374190410656,222.14000072455957,208.541171826182,193.0522007712543,181.7786524881859,177.83348513108268,195.11335050013315,184.70806438695558,183.41475238896084
4,1986-05-17 14:58:17+00:00,197.49169418892188,189.5709362935164,204.74090749609633,214.33038601687872,223.34765751220988,227.2848971452962,249.2390033572947,258.95329332775674,262.2446218334716,245.92887037116483,240.3664771828187,245.73943742544628,242.9278690236004,248.81416046265372,244.51247984775392,237.35906804019567,229.61648549425064,226.92274149449628,221.53138347759017,197.36863703807865,190.58244450229,196.2236693753165,186.47379783173966,191.42018513802958,184.9375417116949,204.3737666803371
5,1986-07-04 14:56:48+00:00,201.86923614879822,194.96277752319594,210.1449900722381,221.000810056239,219.64094390551563,234.63432432177524,259.42310815153564,272.1435865614718,277.2482191835296,264.0072478906633,257.8476304655683,261.74951846576346,261.0239839581086,269.17037443537725,266.30797011887915,260.44385514137144,252.36539008044116,246.11000434306243,245.24561063634735,224.76301597768486,219.57541069977535,215.96667494072096,209.48163742089417,206.1959239731137,215.13664857032575,227.3541759399185
6,1986-07-20 14:56:15+00:00,223.07303433248802,205.2617046853034,215.84110149477135,225.16547142282568,222.25132317882668,235.71582258008647,258.9936739732817,286.8452292774738,287.57555770713157,272.7020014857461,268.56812489363625,266.31327069302677,267.60242355263244,270.9887661293708,271.4511785626553,264.84706055146904,249.02353889220836,243.75749926011176,241.8311218863152,234.34070461862805,230.72091272585476,231.47710395225135,217.06418931818854,216.48575586806584,226.53288929952726,239.69314437938846
7,1986-09-06 14:54:29+00:00,220.21533040243744,201.6521929369064,213.53675924200604,218.8854756788197,216.29798682518845,224.02235906677217,249.15985818255098,266.97052118304623,272.3381904084596,259.67406553792034,248.47938670919052,238.72036827880177,240.53187011195672,250.12991318476497,251.72300822244728,240.13237286595222,232.76515184740018,234.2445135853725,239.27281288548102,223.7295735434887,224.73296501846295,225.2525688331206,211.1033045971331,210.42577833781132,226.55969091563819,242.73292271860333
8,1986-11-25 14:51:54+00:00,217.58590381659718,200.43239489315368,215.99539568581253,220.05633700947064,220.22057994641898,228.5529959687558,249.39976394033138,260.1901034077181,257.4142258891247,245.20731716144024,241.52670304482052,243.55504720094797,247.67094725663867,252.8079168920414,254.35502271131344,243.7992380293224,234.9771376452411,230.14061976288335,237.4645777845388,225.18685942680446,217.59874106938247,207.6899130941253,203.87746816620597,210.25365148628578,208.85726278998314,224.61140863507708
9,1986-12-11 14:52:20+00:00,216.9286272904639,211.4632418105818,218.79261964863736,230.16771333502084,225.95369565672672,232.96144618039318,246.25681457096232,257.34203503494746,258.4418562344631,245.07978640339476,245.37647592854933,247.1011254538883,244.00785589933517,248.13027442444775,252.96479908816545,247.46948107873305,238.64229801278117,235.69695083030552,237.4919208052289,225.9852130936502,220.7027253516815,205.88697822846078,203.17278541619322,207.43239220569643,201.41946155163413,206.96263433467965
10,1986-12-27 14:52:50+00:00,194.97311153327578,193.57984622823182,206.61392518163137,215.84978711755048,212.15364446143207,218.48542112091891,238.58323972035663,252.42052481801434,249.82011038089541,237.55439157341482,240.3425727648962,237.849761730397,238.96176461745628,244.49522232756124,236.99013436909723,227.7179605739743,222.49147234218776,220.09538743810592,217.9236464896216,214.2905509401746,196.2958546924905,186.4776852242229,182.4707121720643,181.4568512271839,181.20819920323572,181.89104684396472
11,1987-04-18 14:56:42+00:00,191.3956699091116,180.53851243104822,183.1215617234686,196.9106605027191,199.17482263700475,205.05476857221404,230.92460651638237,247.4589048228647,247.64065044863003,238.42663985855683,236.8426303416621,240.11524199297884,245.13255389005417,246.95782686752898,247.9768660554044,236.6403124662395,228.62628887240373,217.57018160452043,214.4650963133306,199.8719860884722,187.57559169385686,169.0440154179263,169.11524639665845,192.21764404595478,174.9579376366574,170.00945138375363
12,1990-01-20 14:56:00+00:00,204.299365940337,208.4862684988273,215.16797961780398,228.73125844060064,219.95805265616187,217.8907425643336,231.83847834223474,244.68837618546826,241.6285804067548,231.5124237194833,229.19189232892285,227.482475650851,228.34561367180532,233.02732932233087,240.8022041961565,234.54087995806532,231.92455746325638,231.6204140791388,233.89684717306568,224.54717272699793,220.8199718101233,206.88717835765004,198.61498910538467,199.84060355644283,202.65984771731257,206.92115940230906
13,1990-02-05 14:55:29+00:00,205.6496504740568,199.37674664022916,205.93502797044795,214.47107365178678,206.9026814874357,211.42665925611766,229.9580422667854,240.81544128969847,238.59935758770555,232.93425020689108,230.5504261877162,231.5764835007667,233.70980950718143,235.11799624851426,243.839520389089,234.5978479432286,224.08464238669245,218.58552371709237,218.69873949946617,209.14014880452808,205.01132265978987,193.18183961300537,188.80639999202498,195.82231477341122,193.9913569112228,199.48026449566476
