,dates,nzd0456-0000,nzd0456-0001,nzd0456-0002,nzd0456-0003,nzd0456-0004,nzd0456-0005,nzd0456-0006,nzd0456-0007,nzd0456-0008,nzd0456-0009,nzd0456-0010,nzd0456-0011,nzd0456-0012,nzd0456-0013,nzd0456-0014,nzd0456-0015,nzd0456-0016,nzd0456-0017,nzd0456-0018,nzd0456-0019,nzd0456-0020,nzd0456-0021,nzd0456-0022,nzd0456-0023,nzd0456-0024,nzd0456-0025
0,1999-08-08 22:19:28+00:00,226.6764555997084,206.14374994870093,198.2423716312795,184.8524498799433,169.82223006236984,157.6744744246106,156.5033780917558,167.5230692041531,191.70076145341835,197.2686374699966,175.6702366552331,154.0125096828664,137.44587847904629,126.27423904675847,138.4004391132585,143.2348106084221,155.846552002951,163.52284189365702,,161.05089449069857,150.97364783802243,150.60558979906537,,156.58927818027,155.15593245064647,
1,1999-09-25 22:19:33+00:00,229.1530457943452,203.62118836704119,191.7967973442683,178.6547819567796,165.59668547636906,164.85556266948691,174.97200575012053,180.92877319068992,200.67586914867312,207.58566802581166,195.69481982302136,179.4365960954128,171.90932481321684,157.46206984346193,159.54459941356495,164.19965544656836,162.74159502283445,158.97082602491594,151.6889842763503,155.18920216523262,,146.53585473459844,,,163.54341549872575,
2,1999-11-12 22:19:27+00:00,219.80636608555548,196.76772031702723,176.77387053546093,171.51422990729435,163.85030280470522,157.22495330832967,164.05590436679324,170.44990159692085,188.89570448813473,197.7082157520439,172.7647303166783,166.87742878530864,142.49054388111003,126.476307631335,122.74169322885993,129.79942222112106,121.70104948294292,127.76130383054317,121.31622891730177,,,,127.11654647981074,129.6766816114639,,
3,2000-01-31 22:19:21+00:00,249.04882596881427,223.2875471247527,207.18740911412158,195.7769790539471,184.5300730881889,173.54682889298826,179.79770883835283,184.86859386281313,192.6364929494148,198.7152578416256,182.26746556308487,165.84155987890847,152.56198585124093,144.5194627646109,148.94685736302907,157.5147957130125,159.14612513888727,151.07390415537637,144.50940972383125,146.119613471765,143.79113098426214,142.60316620926295,152.83579166678516,,179.33949719518893,176.531401616221
4,2000-04-20 22:18:51+00:00,210.0524517013702,180.53337605245508,167.8101212649287,155.12361947781838,143.77827663286334,132.91069384742337,,151.78096533809318,174.04476224706778,190.26795515524861,155.21520276489383,143.25334812137663,129.12155431434763,125.8440466079326,121.10070057142862,130.78424517113,142.38509031557427,,142.47073285828844,,154.10067857248993,149.46949227385056,,,165.03256662773458,169.62631097900973
5,2000-05-22 22:18:33+00:00,,,,,103.7868408319438,94.69165200294117,,,,,,,,,95.40437065529915,99.62647544903575,126.41419601423425,151.84363630738633,,154.40044594395926,,,,143.06105736021755,,173.64591285315157
6,2000-06-07 22:18:24+00:00,215.17798570107198,191.03752924769304,,170.24618881391217,163.13870794009915,155.98512833784466,162.03405742201195,180.4480763871866,197.61342122633994,208.1812087013067,197.02716003437902,,173.62602276056032,,,,,181.8647921638444,,,170.28414129502502,,162.6465998023728,,170.35517959046308,150.98451519514737
7,2000-09-27 22:17:00+00:00,216.07554193194966,196.29265054925062,189.9578753045856,180.1017489759562,156.61764793988192,156.39127917127914,165.627165875146,178.805033790616,180.39819439256473,194.22468856147108,182.81640177789964,172.85360222175353,160.11054516226486,156.95431739967054,165.2923048417312,165.352200994474,173.3932991837354,167.54297939802188,,159.8440707160134,,159.94111338202697,157.0021934937237,170.26539007239526,161.1211117697249,
8,2000-11-14 22:16:54+00:00,214.52836846815168,192.891578864535,180.71891833845075,171.27660636123576,155.65311830550817,157.19879591124058,161.74983824342232,172.96387966401838,196.48100646690236,193.2352025558552,177.87849194560278,166.7354955954302,157.700447979136,153.18855986162808,139.4614749480907,153.0839286866615,153.17456828353843,148.58988774874553,136.18920246708163,,133.27359542959823,136.4946799125864,,163.92927390189556,158.7212360839442,149.46970234455577
9,2000-12-16 22:16:59+00:00,211.5064474470983,190.1576899879774,,170.44301069349612,150.2346379745886,153.78424921493632,159.8132751248705,158.86470505061376,183.38675909365307,191.5576298611981,175.21192039355634,163.24803416992893,154.10516208685132,139.95773969258244,147.97496663539764,149.55509857759964,150.7487837840526,148.85149018183714,153.03249705151762,151.93099325997224,,149.81671786237465,156.51296407349466,163.4722620042432,165.47304710174322,
