,dates,usa_HI_0050-0000,usa_HI_0050-0001,usa_HI_0050-0002,usa_HI_0050-0003,usa_HI_0050-0004,usa_HI_0050-0005,usa_HI_0050-0006,usa_HI_0050-0007,usa_HI_0050-0008,usa_HI_0050-0009,usa_HI_0050-0010,usa_HI_0050-0011,usa_HI_0050-0012,usa_HI_0050-0013,usa_HI_0050-0014,usa_HI_0050-0015,usa_HI_0050-0016,usa_HI_0050-0017,usa_HI_0050-0018,usa_HI_0050-0019,usa_HI_0050-0020,usa_HI_0050-0021,usa_HI_0050-0022,usa_HI_0050-0023,usa_HI_0050-0024,usa_HI_0050-0025,usa_HI_0050-0026,usa_HI_0050-0027,usa_HI_0050-0028,usa_HI_0050-0029,usa_HI_0050-0030,usa_HI_0050-0031,usa_HI_0050-0032,usa_HI_0050-0033,usa_HI_0050-0034,usa_HI_0050-0035,usa_HI_0050-0036,usa_HI_0050-0037,usa_HI_0050-0038,usa_HI_0050-0039,usa_HI_0050-0040,usa_HI_0050-0041,usa_HI_0050-0042,usa_HI_0050-0043,usa_HI_0050-0044,usa_HI_0050-0045,usa_HI_0050-0046,usa_HI_0050-0047,usa_HI_0050-0048,usa_HI_0050-0049,usa_HI_0050-0050,usa_HI_0050-0051
0,1999-08-02 20:59:19+00:00,217.3763316735589,220.54467627158934,236.50335108423812,251.9654533725518,239.497978628956,222.37076202299565,225.1974588544323,230.00581787605142,228.84035973642625,219.63875654202175,216.17266079348533,223.52319373494532,218.25343442806226,198.38406400836604,187.29241127490798,191.6442242025486,222.4156030640016,278.1218349387674,288.7504541200731,283.20677652190057,245.56578899695705,234.0639828181523,227.79615277908854,236.07865969254328,226.5380102159974,218.87101930706476,216.88259368829173,233.02005642689815,254.13993440936488,266.784903540443,262.3463568136692,247.0310881168663,243.09216361670298,229.0532341296923,221.21444350351888,203.93918361450807,193.04150232420042,206.8229511243562,216.66331521083984,216.68823010267684,214.7692788971227,218.37910227229452,239.84872275579775,238.00816614921948,223.71698697906038,206.37210982959976,210.79014839623864,203.34275349765653,194.05940161092835,183.83503194073913,179.21648917146464,176.62009652088568
1,1999-08-18 20:59:15+00:00,217.77807375987464,222.15801477278688,235.1776973402138,247.15195911328158,236.43969866735,214.45320313148903,219.12843027273436,220.84365642548332,227.36539613089477,220.89875619962692,218.08050053950973,221.66113948788274,217.23127708422146,194.2995354614082,178.66500797393203,183.78554698360608,216.02137456702883,283.08053276056046,293.835006711732,277.73800638439656,250.8165633365457,239.51574503452764,245.13359508301818,234.75257826450712,226.89788302580763,217.0535372367391,215.93888556937446,233.2772748930485,246.61635439206634,258.53817080995515,258.1030945878999,246.51492677884622,236.49149321814414,231.31351280076797,221.87624746956197,207.94140807306243,193.5028194217076,205.8779131851021,208.14456782000815,210.3155849001755,205.32873179359598,212.4835262531417,236.75275651479046,231.546438054982,217.6896438530406,206.41420652702536,212.43606117639126,209.32790088186314,189.59097177309457,183.5341824700701,182.0673560211044,166.13342758361475
2,1999-09-19 20:59:18+00:00,238.85516790344036,232.6782614838163,242.22430840533752,257.8937080894179,244.67862033489791,232.17197327978033,228.4453541174305,231.01346738867375,236.2161300606083,220.4055086985992,219.704020624328,223.59551330059833,218.746673286871,196.65777788761366,185.30440085041323,194.07486775588308,225.91107210869052,289.3317586359652,295.824187984787,290.87193081079107,268.65521999029824,254.48566896865236,255.04613665869206,248.73491618592698,233.14607436117012,227.34717755883605,234.0900944411753,236.07702677096637,237.41251674487467,249.0206855414987,252.65420531716723,246.64491786970905,241.21444836745388,232.98499268076978,225.41937948139463,208.055860754279,195.39354755239253,205.58269150781422,211.31132451773595,205.80748037310104,210.25043567393257,212.808191164967,238.8559151447779,236.65909089815483,220.81184152689482,212.36433332425335,219.86884250689099,210.20479507101248,186.3435160377658,156.45470362683585,,
3,2000-11-08 20:56:43+00:00,221.0252403008114,227.76669811712964,221.4022873469919,218.87021734261242,189.59109581038328,186.70718333420135,189.01400906820467,197.18696812953172,206.21632805730528,202.7822902655661,208.83312133490733,222.39489287008826,240.03855022990692,240.59125024010015,218.94341510063447,217.76818605617564,222.33444805110375,217.24219480208112,217.92306712920677,218.6454074082144,207.81909413359338,205.80126670927757,208.07562655514772,212.60923237783174,217.94971991378893,219.1143067484927,229.53279833247072,232.06755450690238,235.20526897596443,239.03929141381496,236.49004292919884,240.7741556633239,236.08831854829248,245.67264095630333,247.92484060285813,246.38046679268902,243.27402871177785,219.8411870437396,225.32766861279154,227.31978880683602,209.49355110158123,219.49820371953348,234.15923467111236,227.30461561469593,219.30079702874355,223.6715563172287,239.54444765690113,242.92439612849248,231.51308918127984,198.8605147941065,192.05758342906063,189.70990585386537
4,2000-12-10 20:56:47+00:00,218.31468315585388,218.93209287248433,222.8625640519958,212.12024784928653,194.56762769348092,186.12102922225526,199.55676436061427,205.09260787025877,210.8365065591445,203.92089983020622,211.42998589954863,221.2788574248408,235.5407506816545,228.02979834396263,213.91211594466785,218.43394487758474,216.29653314326683,191.44257316372054,188.2473380581774,196.31858291240545,184.4365420659091,181.19941068185935,202.62198491677245,212.76897154616617,218.33461267539636,224.2541752931173,223.33289197901237,233.58856638504116,,,,,,,,,232.14751358579002,,,,,,,,,,,,,,191.2585755915473,195.05187292458513
5,2000-12-26 20:56:52+00:00,205.1756738751419,204.3346383918424,,,178.92381227959035,175.36267755424728,179.07559243357815,,,,,200.8372442585355,217.38425755808217,223.74019229595706,195.53127826724892,203.0791939835647,203.9644021068718,183.87749022290402,173.01822934219078,168.52286552821934,164.36365686264105,169.4395286161426,175.0701172366781,198.42024508214226,213.01327259614644,205.5633111563275,213.5234427329212,217.41017732721332,216.63852096008495,,,225.93408744361298,244.93571652631246,233.90663603899768,231.35281109931483,229.70544664311743,216.3566155932575,205.98271144650326,215.33388441411137,199.89700673224158,196.9882422768915,215.89088193343716,214.84809545871056,222.27584176403295,226.8530424983995,212.40810331150269,223.29353580563313,234.6015618226516,218.68788840736764,190.91007832021143,182.36842521524574,192.12950531614865
6,2001-01-11 20:56:53+00:00,212.23510013076768,211.4758431878252,222.7083441969595,208.0196579686687,188.79884574347687,183.7354768964885,186.95299920585134,201.80163732655274,219.4687652202968,228.51151824521216,224.13493262668337,214.56832222930439,249.0511203256881,246.37734578280993,202.63873242131183,204.22905052182463,230.11718213293366,198.88361781575696,183.79516808981307,174.11242145950362,175.7539563325826,185.38501200479945,200.64974461027205,196.4016863999146,190.22859379388967,226.26551960142277,231.46005613843536,229.27425330723756,235.926459438998,245.22746597416463,197.915394128788,212.9886158830252,255.3756303078685,251.25862167133053,219.8051322206413,236.24440242147944,223.4712606020465,220.86423614675996,231.4374383163188,215.65365947080755,203.384921816235,217.61224899276826,225.70376574163274,238.28839204931,236.20789508569132,225.38203051768684,227.89460548093103,245.06200865699506,239.60652121202835,213.2657227139916,216.02175010537908,238.43559512799814
7,2001-02-12 20:56:50+00:00,212.2264078733909,205.68970883963718,220.2256846428167,212.67506330304894,204.34952205266566,187.27022547025751,195.17771062181262,205.88810161126978,210.5199382758166,215.57650560453956,218.1061181283684,220.34285095557564,235.0686177357148,243.37811629625205,231.15940821640947,202.80855154296472,208.6297458185728,211.35101527403967,203.8860376104594,212.9651187826615,176.60734426800903,170.86863298074738,178.87491874019034,203.36394460427326,217.4867640958981,229.12900484585285,210.26554577268107,219.02738676157966,230.45562682557343,240.66330462843092,262.3461562073096,233.02006237853047,225.54024931847826,226.55489766838855,215.3626067042259,215.54670563225926,238.2836281011342,235.15590587878606,242.9275867866893,228.1018007095973,212.97593035690164,217.92329436881963,229.25710752905368,235.43670044552402,233.87505333108044,223.19630574498078,222.91439066887435,226.5929502580832,232.2453040537133,228.83855089967685,219.36269204457096,216.76735339562796
8,2001-08-07 20:55:25+00:00,234.56407491847776,245.9236661977568,250.9092892835353,258.36916370620327,251.3279893063357,232.54646061472582,229.66044522901066,228.9372267732708,235.48192434785997,214.84267900959458,209.17318453285262,211.15278193736486,219.9650185319803,221.51544670815125,221.4329294140151,231.29966333886304,244.69606278997952,275.9972697507967,280.446659592266,269.65104198611317,249.63341025599206,232.8792300202772,226.11393411534291,220.6791857978204,224.26048719585387,225.05968736693805,239.53355834839542,248.49803716898836,253.92176646405295,256.93948251797235,260.99313703284463,265.12539803873096,257.77463251397984,249.42934590974275,237.60398608748042,242.04186420813542,256.07962238224,257.18896799993786,251.99234551755697,236.66723358075063,234.44314029482823,241.19348171117176,249.84795126326995,255.65884343393677,260.32354536087155,257.94979656647,250.4835631842016,244.59222626361122,247.9481080065181,255.14531593336218,247.74229516590628,244.958336608702
9,2001-09-08 20:55:00+00:00,258.98643155424685,261.09030538788625,252.12745130181165,258.2043348010471,262.3142113458276,247.40989696644255,238.01886535866137,235.65585774352837,237.4710130469612,226.71780744911217,218.9468245622596,223.3895002218201,227.4815235514057,232.0339045665168,230.7398889168168,219.222882150007,243.41993540613558,286.96478699522163,290.84595823711453,282.8239831540612,260.9150860241602,249.3145216405836,241.21544588963226,236.67077905162066,236.72311332145566,242.87586669840866,242.26852126245328,254.3782958275287,256.1050194933516,264.01324272293465,268.6317735215999,269.98088487619833,271.6519815850709,256.3958024273715,246.7018113720455,253.86616202677598,259.3306921854794,261.09134139781435,263.3007633322632,258.0931436059011,252.5359899978932,255.7406060517856,268.02991971905925,265.5776209160885,268.76551134086526,266.6066004105045,264.9279731711904,253.19875989246802,260.88345883175157,263.10316807131903,254.59241724685543,242.62679660958867
