dates,satname,sar1417-0000,sar1417-0001,sar1417-0002,sar1417-0003,sar1417-0004
1987-08-28 09:26:22+00:00,L5,191.89,199.04,194.75,219.05,250.06
1987-09-04 09:32:43+00:00,L5,,,,,
1987-09-13 09:26:45+00:00,L5,191.52,196.11,145.48,220.31,245.76
1987-09-29 09:27:07+00:00,L5,186.38,198.47,175.81,215.92,236.53
1987-10-06 09:33:26+00:00,L5,174.66,177.30,,,
1987-10-31 09:27:40+00:00,L5,193.88,184.47,,,
1987-11-07 09:34:02+00:00,L5,170.35,141.53,,,
1987-11-16 09:28:03+00:00,L5,171.63,138.33,,102.46,174.86
1987-12-02 09:28:18+00:00,L5,142.49,93.52,,93.98,173.76
1988-02-20 09:29:38+00:00,L5,188.41,158.31,,123.97,184.44
1988-03-07 09:29:48+00:00,L5,184.85,173.18,,198.15,231.24
1988-06-11 09:30:29+00:00,L5,185.67,185.25,225.22,218.72,247.35
1988-07-13 09:30:39+00:00,L5,194.26,197.06,202.73,222.40,248.74
1988-10-17 09:30:31+00:00,L5,177.24,173.51,,103.97,174.84
1988-11-18 09:30:32+00:00,L5,172.17,137.84,,,
1988-12-04 09:30:29+00:00,L5,148.29,98.35,,90.23,163.81
1989-02-06 09:29:59+00:00,L5,162.44,100.50,,,
1989-03-26 09:28:53+00:00,L5,184.99,174.30,160.53,216.61,256.95
1989-05-29 09:28:17+00:00,L5,195.24,204.05,221.97,236.89,262.42
1989-06-14 09:27:46+00:00,L5,189.59,186.11,200.33,216.48,244.50
1989-06-30 09:27:39+00:00,L5,190.78,198.86,229.30,230.26,256.33
1989-07-16 09:27:19+00:00,L5,186.40,191.71,226.40,228.35,269.07
1989-08-01 09:26:59+00:00,L5,210.91,206.69,221.10,227.34,270.55
1989-09-02 09:26:17+00:00,L5,192.99,186.19,194.33,216.27,246.13
1989-10-20 09:24:51+00:00,L5,196.76,200.52,,,
1989-12-23 09:23:10+00:00,L5,123.80,35.38,,93.94,177.79
1990-02-09 09:21:38+00:00,L5,172.09,112.58,,,
1990-02-25 09:21:09+00:00,L5,193.43,166.12,,,
1990-04-14 09:20:11+00:00,L5,187.71,198.82,219.62,233.55,264.31
1990-06-01 09:20:08+00:00,L5,183.55,188.93,217.80,222.31,248.24
1990-07-03 09:20:06+00:00,L5,183.76,192.87,219.77,236.58,261.81
1990-08-04 09:19:56+00:00,L5,193.28,194.89,217.69,222.58,267.90
1990-08-20 09:19:54+00:00,L5,207.94,207.09,220.14,226.01,260.10
1990-09-05 09:19:46+00:00,L5,196.86,194.53,105.47,214.94,261.36
1990-12-10 09:19:16+00:00,L5,120.25,36.03,,95.11,174.17
1991-01-11 09:20:03+00:00,L5,,,,102.98,174.99
1991-02-12 09:20:42+00:00,L5,178.95,114.54,,103.26,173.91
1991-02-28 09:21:00+00:00,L5,176.53,162.17,84.02,205.13,228.60
1991-04-01 09:21:34+00:00,L5,184.02,169.50,,208.58,235.74
1991-04-17 09:21:56+00:00,L5,179.50,182.72,198.44,216.64,241.72
1991-05-19 09:22:26+00:00,L5,207.55,202.28,208.50,219.00,259.33
1991-06-04 09:22:42+00:00,L5,195.75,198.93,214.67,223.19,259.15
1991-07-06 09:23:10+00:00,L5,187.59,194.26,220.94,217.55,247.35
1991-07-22 09:23:22+00:00,L5,183.47,192.92,216.25,221.45,247.50
1991-08-07 09:23:28+00:00,L5,207.91,205.55,219.96,227.54,270.03
1991-08-23 09:23:34+00:00,L5,192.05,197.51,211.47,226.49,270.69
1991-09-08 09:23:48+00:00,L5,188.65,191.59,160.66,232.52,261.41
1991-11-11 09:24:09+00:00,L5,175.13,142.39,,102.77,163.30
1992-01-14 09:24:13+00:00,L5,,,,102.20,184.41
1992-01-30 09:24:18+00:00,L5,166.33,171.44,195.44,175.69,216.51
1992-02-15 09:24:02+00:00,L5,187.48,143.13,,,
1992-03-18 09:24:09+00:00,L5,194.39,176.99,,218.43,253.25
1992-04-19 09:23:54+00:00,L5,180.58,184.70,177.28,220.18,245.70
1992-06-06 09:23:26+00:00,L5,182.21,187.16,208.35,213.32,240.30
1992-07-08 09:23:02+00:00,L5,194.99,196.65,212.57,221.43,265.90
1992-08-09 09:22:38+00:00,L5,192.31,191.69,209.14,218.83,250.00
1992-09-10 09:22:08+00:00,L5,190.57,195.89,,236.08,264.28
1992-10-12 09:21:28+00:00,L5,172.56,174.81,,214.82,263.81
1992-11-29 09:21:04+00:00,L5,,,,103.27,176.63
1992-12-15 09:21:16+00:00,L5,124.08,26.45,,122.15,165.34
1993-04-22 09:22:22+00:00,L5,202.19,202.28,219.86,220.96,268.09
1993-05-08 09:22:25+00:00,L5,192.74,193.48,210.55,218.62,248.27
1993-06-25 09:22:24+00:00,L5,191.66,190.84,194.38,213.04,263.14
1993-07-27 09:22:20+00:00,L5,191.02,193.09,210.97,219.91,247.24
1993-08-12 09:22:21+00:00,L5,192.31,191.49,218.39,223.84,251.58
1993-11-16 09:21:53+00:00,L5,166.30,135.68,,,
1994-03-08 09:20:40+00:00,L5,192.47,179.09,,212.02,245.36
1994-03-24 09:20:26+00:00,L5,188.63,186.28,173.15,216.98,246.57
1994-07-14 09:18:08+00:00,L5,187.84,193.16,224.74,225.94,267.68
1994-07-30 09:17:41+00:00,L5,190.03,195.17,221.72,226.19,271.21
1994-08-15 09:17:16+00:00,L5,190.83,194.14,220.72,224.66,259.49
1994-08-31 09:16:53+00:00,L5,186.93,187.30,196.67,216.51,246.36
1994-12-21 09:13:24+00:00,L5,,,,91.42,163.10
1995-01-22 09:12:15+00:00,L5,119.29,17.86,,114.46,174.04
1995-02-23 09:10:59+00:00,L5,189.81,141.15,,216.04,220.91
1995-03-27 09:09:40+00:00,L5,194.26,199.59,179.58,229.87,251.38
1995-04-12 09:09:01+00:00,L5,191.77,195.56,191.36,221.59,270.53
1995-05-14 09:07:35+00:00,L5,194.84,194.80,222.99,224.43,266.18
1995-05-30 09:06:52+00:00,L5,193.99,193.86,204.43,220.44,248.38
1995-07-01 09:05:25+00:00,L5,193.38,191.29,224.10,222.08,253.13
1995-07-17 09:04:40+00:00,L5,193.69,201.52,225.21,229.60,268.14
1995-08-02 09:03:58+00:00,L5,189.20,189.61,222.31,224.10,264.66
1995-09-03 09:02:29+00:00,L5,193.64,245.27,266.67,222.96,267.35
1995-10-21 09:00:00+00:00,L5,195.39,165.00,,,
1995-11-06 08:59:27+00:00,L5,173.55,114.12,,,
1996-02-17 09:11:43+00:00,L5,181.30,134.42,,,
1996-03-13 09:07:12+00:00,L5,193.03,182.47,,217.79,245.03
1996-03-29 09:08:13+00:00,L5,195.72,193.10,,222.42,272.03
1996-05-23 09:17:41+00:00,L5,,,,,
1996-06-01 09:12:00+00:00,L5,203.19,203.34,228.93,234.65,261.15
1996-06-08 09:18:34+00:00,L5,183.18,188.90,220.84,223.93,268.00
1996-07-03 09:13:43+00:00,L5,192.55,194.36,216.40,217.94,252.37
1996-07-10 09:20:15+00:00,L5,179.70,188.84,166.69,205.68,269.31
1996-07-19 09:14:34+00:00,L5,193.27,192.09,221.29,220.12,257.72
1996-07-26 09:21:07+00:00,L5,177.93,187.65,226.00,224.68,262.85
1996-08-04 09:15:24+00:00,L5,198.85,201.16,222.59,224.42,268.13
1996-08-20 09:16:14+00:00,L5,198.23,201.07,223.31,230.47,268.04
1996-09-05 09:17:07+00:00,L5,189.19,189.82,179.42,218.73,268.01
1996-09-12 09:23:41+00:00,L5,178.75,187.02,195.67,197.20,235.34
1996-09-21 09:18:00+00:00,L5,189.84,190.45,164.43,221.58,258.95
1996-11-08 09:20:26+00:00,L5,178.38,157.70,,104.76,174.91
1996-11-15 09:26:56+00:00,L5,171.49,165.52,,87.47,196.23
1996-12-17 09:28:27+00:00,L5,133.58,53.70,,102.43,156.78
1997-02-19 09:31:22+00:00,L5,175.13,156.43,,,
1997-03-16 09:26:11+00:00,L5,193.41,168.77,,220.96,254.41
1997-03-23 09:32:37+00:00,L5,191.52,192.93,,221.57,251.39
1997-04-24 09:33:46+00:00,L5,184.39,183.87,190.98,213.20,240.06
1997-05-03 09:27:54+00:00,L5,200.30,200.42,221.88,232.19,256.80
1997-05-10 09:34:19+00:00,L5,186.80,199.07,220.94,235.07,258.33
1997-06-11 09:35:26+00:00,L5,177.69,187.16,213.17,220.96,267.93
1997-07-13 09:36:33+00:00,L5,175.65,184.53,213.40,215.30,251.86
1997-07-29 09:37:05+00:00,L5,187.23,195.54,227.97,225.59,250.42
1997-08-14 09:37:35+00:00,L5,188.13,191.94,107.66,215.83,250.90
1997-08-30 09:38:05+00:00,L5,181.85,181.54,121.95,215.46,240.59
1997-09-08 09:32:09+00:00,L5,186.07,186.90,75.09,214.41,252.44
1997-10-01 09:39:00+00:00,L5,188.94,189.48,,208.20,219.82
1997-10-10 09:33:04+00:00,L5,186.48,192.54,,109.09,173.79
1997-10-17 09:39:26+00:00,L5,184.39,194.97,,95.37,176.89
1997-10-26 09:33:30+00:00,L5,194.55,199.99,,,
1997-11-11 09:33:54+00:00,L5,179.13,165.65,,103.09,176.08
1997-11-18 09:40:14+00:00,L5,154.96,145.51,180.94,121.45,179.54
1997-12-13 09:34:40+00:00,L5,144.34,61.27,,103.42,173.57
1997-12-20 09:41:00+00:00,L5,,185.32,,,
1997-12-29 09:35:03+00:00,L5,137.10,70.97,,102.24,163.63
1998-01-30 09:35:46+00:00,L5,,,,,
1998-03-03 09:36:21+00:00,L5,187.46,173.32,,214.08,234.83
1998-03-19 09:36:37+00:00,L5,195.94,198.68,98.90,220.18,259.53
1998-04-04 09:36:47+00:00,L5,194.73,202.84,165.81,219.77,262.57
1998-04-20 09:37:00+00:00,L5,173.06,191.37,199.86,209.90,237.13
1998-05-06 09:37:15+00:00,L5,196.42,198.08,202.23,216.15,262.51
1998-06-23 09:37:54+00:00,L5,191.60,188.70,220.06,224.14,245.56
1998-07-25 09:38:16+00:00,L5,191.77,192.57,214.70,223.42,251.41
1998-08-26 09:38:33+00:00,L5,194.27,198.19,219.27,228.15,269.13
1998-10-29 09:38:50+00:00,L5,187.11,189.13,,,
1998-11-14 09:38:58+00:00,L5,190.44,180.10,,102.15,178.55
1998-12-16 09:38:53+00:00,L5,143.69,95.35,,,
1999-04-07 09:38:38+00:00,L5,194.06,196.28,136.25,221.67,260.02
1999-04-23 09:38:41+00:00,L5,191.15,197.26,226.24,227.06,252.88
1999-06-26 09:37:48+00:00,L5,191.47,191.08,203.06,216.94,268.25
1999-07-12 09:37:41+00:00,L5,194.30,200.97,225.16,225.28,249.94
1999-08-21 09:52:49+00:00,L7,186.21,190.64,198.98,216.44,255.14
1999-08-29 09:37:15+00:00,L5,187.73,187.51,197.03,216.60,261.33
1999-10-08 09:52:59+00:00,L7,179.42,188.11,174.26,102.60,183.07
1999-10-16 09:36:34+00:00,L5,183.65,186.69,,106.96,176.74
1999-11-09 09:52:52+00:00,L7,169.65,174.12,,99.35,175.74
1999-11-17 09:35:33+00:00,L5,174.92,176.07,209.96,214.18,238.14
1999-11-25 09:52:43+00:00,L7,181.81,187.45,225.46,218.49,341.78
1999-12-11 09:52:53+00:00,L7,,130.79,,98.47,165.91
2000-01-12 09:52:47+00:00,L7,151.36,102.43,,83.32,148.01
2000-01-20 09:34:42+00:00,L5,145.03,79.28,,,
2000-02-13 09:52:41+00:00,L7,190.03,174.71,,100.74,169.64
2000-02-29 09:52:35+00:00,L7,183.00,177.29,,103.82,181.77
2000-03-08 09:33:21+00:00,L5,194.66,178.30,,207.05,245.44
2000-03-16 09:52:31+00:00,L7,181.62,189.65,,212.10,231.96
2000-06-04 09:51:49+00:00,L7,186.34,187.90,213.40,218.16,241.69
2000-06-20 09:51:46+00:00,L7,183.25,184.04,219.78,216.20,247.50
2000-06-28 09:36:38+00:00,L5,192.24,197.02,214.54,223.17,250.57
2000-07-06 09:51:32+00:00,L7,183.79,197.64,224.13,217.09,248.21
2000-07-14 09:36:58+00:00,L5,197.63,196.51,217.73,222.18,249.70
2000-08-07 09:51:02+00:00,L7,186.43,191.78,222.03,220.81,274.95
2000-09-16 09:38:11+00:00,L5,190.84,194.03,136.27,216.97,242.54
2000-09-24 09:50:24+00:00,L7,189.35,194.73,204.87,150.85,147.69
2000-10-26 09:50:15+00:00,L7,181.26,179.83,,104.47,181.49
2000-12-29 09:50:23+00:00,L7,171.49,148.36,106.04,178.60,283.71
2001-02-07 09:39:58+00:00,L5,187.40,141.83,,,
2001-02-23 09:40:02+00:00,L5,190.39,180.31,,,
2001-03-03 09:50:17+00:00,L7,186.41,196.23,,218.62,218.93
2001-03-11 09:40:03+00:00,L5,191.45,193.33,,209.49,248.77
2001-03-19 09:50:10+00:00,L7,192.91,192.01,98.35,219.82,249.08
2001-04-04 09:50:00+00:00,L7,187.51,192.38,160.27,217.35,259.60
2001-05-06 09:49:59+00:00,L7,185.56,189.73,221.93,218.06,247.86
2001-06-07 09:49:35+00:00,L7,189.22,191.01,219.47,218.46,248.79
2001-06-23 09:49:22+00:00,L7,185.56,191.09,229.35,220.79,252.75
2001-07-01 09:40:19+00:00,L5,194.72,195.50,207.17,220.09,269.31
2001-07-09 09:49:19+00:00,L7,188.50,190.53,202.01,218.19,253.64
2001-07-25 09:49:12+00:00,L7,,,,223.41,248.69
2001-08-02 09:40:17+00:00,L5,193.42,203.07,213.91,227.65,259.94
2001-08-10 09:48:54+00:00,L7,189.68,192.73,206.36,217.44,249.10
2001-08-18 09:40:15+00:00,L5,195.58,195.88,183.60,212.05,265.98
2001-08-26 09:48:43+00:00,L7,191.38,191.34,204.22,219.77,250.40
2001-09-03 09:40:07+00:00,L5,194.28,206.98,191.10,237.45,253.54
2001-09-11 09:48:31+00:00,L7,195.92,197.71,181.00,220.47,259.94
2001-09-19 09:40:01+00:00,L5,198.37,201.59,166.58,217.66,249.35
2001-09-27 09:48:22+00:00,L7,189.05,197.21,159.46,219.10,234.09
2001-10-13 09:48:08+00:00,L7,189.68,190.10,,104.97,170.15
2001-10-29 09:48:14+00:00,L7,184.01,195.22,,103.66,176.21
2002-01-17 09:48:45+00:00,L7,153.35,102.60,,98.87,173.60
2002-01-25 09:38:54+00:00,L5,154.91,98.70,,103.12,177.53
2002-02-02 09:48:47+00:00,L7,172.01,145.48,,99.49,173.81
2002-03-14 09:38:02+00:00,L5,189.37,186.35,,212.73,252.37
2002-04-23 09:48:42+00:00,L7,192.28,194.00,211.13,219.34,255.04
2002-05-17 09:36:49+00:00,L5,193.44,193.45,216.94,220.83,251.79
2002-05-25 09:48:37+00:00,L7,185.25,188.33,207.87,218.29,243.04
2002-06-10 09:48:30+00:00,L7,192.97,193.96,220.69,218.04,252.45
2002-06-18 09:36:04+00:00,L5,191.58,194.25,207.62,222.43,262.81
2002-08-13 09:48:07+00:00,L7,194.16,197.61,211.59,220.87,250.63
2002-10-16 09:47:41+00:00,L7,190.33,189.06,,105.67,170.35
2003-01-20 09:48:26+00:00,L7,,493.05,218.76,458.33,241.50
2003-02-05 09:48:34+00:00,L7,180.73,168.24,,102.23,181.61
2003-03-25 09:48:35+00:00,L7,189.65,198.33,152.35,221.20,260.68
2003-04-26 09:48:42+00:00,L7,184.65,189.32,210.61,218.56,249.10
2003-05-12 09:48:41+00:00,L7,199.18,198.51,217.78,222.31,267.11
2003-05-28 09:48:39+00:00,L7,194.70,197.81,227.24,219.15,252.86
2003-07-14 09:42:31+00:00,L5,,,,,
2003-08-08 09:36:48+00:00,L5,192.29,192.45,208.30,219.89,252.30
2003-08-24 09:37:05+00:00,L5,191.44,196.98,218.11,215.59,250.55
2003-09-25 09:37:36+00:00,L5,189.75,191.58,,215.57,238.63
2003-12-22 09:48:48+00:00,L7,150.85,102.51,,97.94,173.56
2004-01-31 09:38:48+00:00,L5,161.59,135.18,,105.39,165.38
2004-03-27 09:49:14+00:00,L7,,,129.63,12.31,41.77
2004-04-27 09:46:10+00:00,L5,189.08,186.57,199.08,217.34,244.35
2004-05-14 09:49:08+00:00,L7,193.06,195.60,224.12,217.97,253.00
2004-05-29 09:47:04+00:00,L5,176.96,183.18,206.04,218.07,254.43
2004-06-23 09:41:37+00:00,L5,190.00,196.52,214.63,223.45,251.68
2004-06-30 09:48:01+00:00,L5,,,181.04,206.67,256.26
2004-07-16 09:48:28+00:00,L5,,,,,
2004-07-17 09:48:55+00:00,L7,,,180.10,,249.37
2004-08-10 09:42:49+00:00,L5,192.26,193.35,215.25,218.30,247.62
2004-08-17 09:49:12+00:00,L5,,,,,
2004-08-26 09:43:16+00:00,L5,189.91,187.96,197.50,214.68,245.85
2004-09-02 09:49:38+00:00,L5,,,,,
2004-09-03 09:48:40+00:00,L7,189.41,,60.62,18.06,50.06
2004-09-11 09:43:41+00:00,L5,188.21,188.21,151.63,209.10,264.03
2004-10-05 09:48:30+00:00,L7,186.07,196.92,,105.41,182.81
2004-10-20 09:50:44+00:00,L5,,101.72,115.42,116.55,191.12
2004-10-21 09:48:40+00:00,L7,184.31,189.37,,103.19,183.19
2004-11-05 09:51:03+00:00,L5,,237.08,266.09,264.85,396.28
2004-11-22 09:48:58+00:00,L7,,128.81,,101.03,167.44
2004-12-24 09:49:14+00:00,L7,147.73,,,,
2005-03-14 09:49:39+00:00,L7,187.23,191.31,,215.24,242.03
2005-05-01 09:49:32+00:00,L7,187.36,190.22,227.44,221.62,256.25
2005-05-09 09:47:12+00:00,L5,190.09,192.88,216.82,221.06,253.22
2005-05-16 09:53:25+00:00,L5,,182.32,209.89,213.60,247.73
2005-05-25 09:47:19+00:00,L5,193.37,199.92,216.79,223.51,261.34
2005-06-26 09:47:33+00:00,L5,194.35,191.17,224.12,221.15,249.15
2005-07-12 09:47:40+00:00,L5,201.75,201.23,219.92,232.08,264.03
2005-08-13 09:47:59+00:00,L5,192.16,190.69,206.99,217.11,246.11
2005-10-08 09:48:58+00:00,L7,187.65,195.51,,106.50,182.28
2005-10-16 09:47:59+00:00,L5,178.01,189.26,,104.17,173.66
2005-10-24 09:49:12+00:00,L7,173.20,176.99,,90.19,86.57
2005-11-08 09:54:22+00:00,L5,172.72,179.81,,,
2005-11-09 09:49:23+00:00,L7,180.05,,,,
2006-01-12 09:49:48+00:00,L7,170.11,173.31,,204.17,
2006-02-12 09:56:36+00:00,L5,183.59,178.16,,,
2006-02-21 09:50:37+00:00,L5,189.89,172.61,,,
2006-02-28 09:56:57+00:00,L5,181.00,184.02,,,
2006-05-12 09:52:01+00:00,L5,191.57,197.58,226.81,224.19,253.58
2006-05-28 09:52:13+00:00,L5,190.31,197.29,206.33,217.03,247.31
2006-06-04 09:58:32+00:00,L5,,,,,
2006-06-13 09:52:30+00:00,L5,190.19,192.10,226.04,222.83,253.47
2006-06-20 09:58:48+00:00,L5,190.14,195.69,202.06,218.41,248.55
2006-07-31 09:53:12+00:00,L5,189.75,194.01,205.80,218.89,244.45
2006-08-07 09:59:28+00:00,L5,,,,,
2006-10-03 09:53:57+00:00,L5,189.91,194.03,166.52,115.22,170.70
2006-10-11 09:49:21+00:00,L7,183.64,171.54,,,
2006-10-27 09:49:38+00:00,L7,191.42,195.58,,100.56,167.24
2006-11-04 09:54:18+00:00,L5,183.52,174.77,,103.25,174.67
2006-11-28 09:50:01+00:00,L7,171.03,145.42,,100.77,167.32
2006-12-30 09:50:10+00:00,L7,148.12,88.56,,100.23,165.41
2007-01-07 09:54:46+00:00,L5,157.65,121.05,,102.40,176.70
2007-02-08 09:54:56+00:00,L5,188.67,164.10,,103.12,175.40
2007-02-24 09:54:57+00:00,L5,186.50,175.89,,118.83,195.54
2007-03-04 09:50:27+00:00,L7,189.33,193.46,,218.03,
2007-03-20 09:50:29+00:00,L7,187.53,192.91,107.22,214.17,245.43
2007-05-15 09:54:27+00:00,L5,185.53,188.22,201.13,215.60,246.20
2007-05-31 09:54:15+00:00,L5,190.64,194.75,214.95,216.28,248.23
2007-07-02 09:53:44+00:00,L5,191.13,191.36,200.75,215.82,247.88
2007-07-18 09:53:36+00:00,L5,206.33,208.60,237.59,245.31,271.73
2007-08-03 09:53:26+00:00,L5,190.66,198.34,222.64,222.86,252.74
2007-08-19 09:53:16+00:00,L5,192.41,194.03,211.28,219.38,250.73
2007-08-27 09:49:54+00:00,L7,187.70,191.72,,,
2007-09-12 09:49:46+00:00,L7,186.19,188.19,,215.67,242.92
2007-10-14 09:49:43+00:00,L7,,416.19,388.72,461.52,260.50
2008-02-19 09:50:13+00:00,L7,,389.19,372.40,407.51,
2008-03-14 09:50:00+00:00,L5,188.23,193.90,,210.23,241.33
2008-04-07 09:50:05+00:00,L7,191.91,192.55,174.15,218.47,253.52
2008-04-15 09:49:15+00:00,L5,188.73,195.27,204.37,218.54,251.91
2008-04-23 09:50:03+00:00,L7,192.98,197.34,208.99,217.43,250.47
2008-07-04 09:47:06+00:00,L5,190.87,194.63,214.32,219.87,247.80
2008-07-20 09:46:38+00:00,L5,200.45,202.55,208.69,221.09,255.35
2008-08-13 09:49:07+00:00,L7,,,,-18.89,46.35
2008-08-21 09:45:42+00:00,L5,192.24,197.03,204.56,217.24,249.45
2008-08-29 09:49:00+00:00,L7,189.42,190.00,167.07,219.22,253.40
2008-11-01 09:48:54+00:00,L7,183.50,173.40,,,
2008-11-09 09:43:04+00:00,L5,188.45,180.54,,94.58,172.87
2008-12-03 09:49:19+00:00,L7,,146.65,,100.08,175.52
2008-12-19 09:49:29+00:00,L7,152.73,106.09,,,
2009-02-04 09:51:44+00:00,L5,174.22,142.62,,93.29,164.37
2009-03-08 09:52:31+00:00,L5,,,,,
2009-03-25 09:50:11+00:00,L7,,190.53,98.21,215.65,254.14
2009-05-04 09:47:30+00:00,L5,189.88,204.28,228.11,226.99,262.52
2009-05-11 09:53:49+00:00,L5,168.02,180.00,151.54,209.54,245.10
2009-05-27 09:54:07+00:00,L5,,347.93,367.69,369.22,
2009-06-12 09:54:24+00:00,L5,,,,,
2009-06-13 09:50:23+00:00,L7,182.39,179.42,224.05,215.64,250.87
2009-06-29 09:50:20+00:00,L7,192.14,200.06,229.81,220.36,255.29
2009-07-07 09:48:40+00:00,L5,195.53,203.10,218.68,228.40,260.11
2009-07-30 09:55:12+00:00,L5,177.30,181.02,193.89,,
2009-09-09 09:49:38+00:00,L5,191.39,196.84,173.94,212.71,247.11
2009-10-03 09:50:04+00:00,L7,192.61,,113.10,121.53,185.42
2009-10-19 09:50:10+00:00,L7,177.70,169.39,,112.65,176.71
2009-11-04 09:50:25+00:00,L7,,,,100.52,170.67
2009-11-12 09:50:17+00:00,L5,188.00,178.24,,102.90,173.94
2009-11-28 09:50:24+00:00,L5,179.15,166.37,,87.10,161.92
2010-04-29 09:52:08+00:00,L7,191.67,196.37,219.55,223.89,259.16
2010-05-23 09:50:42+00:00,L5,199.80,201.93,221.40,229.85,259.16
2010-06-24 09:50:32+00:00,L5,193.56,197.72,218.64,221.51,258.18
2010-07-10 09:50:29+00:00,L5,192.99,194.92,228.83,224.88,250.33
2010-07-26 09:50:24+00:00,L5,195.16,197.48,208.69,,
2010-08-11 09:50:17+00:00,L5,193.84,197.39,218.97,220.46,254.04
2010-08-27 09:50:14+00:00,L5,188.83,183.23,202.67,216.52,246.23
2010-11-07 09:52:34+00:00,L7,194.52,185.94,198.73,,
2010-11-15 09:49:44+00:00,L5,177.11,177.70,,102.24,176.17
2010-11-23 09:52:47+00:00,L7,177.88,189.63,208.31,216.30,237.67
2011-02-03 09:49:54+00:00,L5,178.36,156.86,,103.49,173.90
2011-02-11 09:53:23+00:00,L7,,173.72,,106.53,172.50
2011-02-19 09:49:55+00:00,L5,192.12,185.30,,,
2011-03-07 09:49:53+00:00,L5,188.13,191.10,,122.58,180.87
2011-04-08 09:49:45+00:00,L5,193.50,192.38,158.64,218.77,246.36
2011-05-18 09:53:30+00:00,L7,186.44,191.92,225.01,218.82,253.43
2011-05-26 09:49:28+00:00,L5,191.45,198.29,226.50,225.62,253.96
2011-06-03 09:53:33+00:00,L7,190.00,196.56,210.91,221.77,250.01
2011-07-13 09:49:06+00:00,L5,185.50,185.90,209.78,214.65,245.27
2011-07-29 09:48:57+00:00,L5,190.87,187.90,216.93,217.51,248.33
2011-09-15 09:48:27+00:00,L5,190.40,191.36,161.77,217.79,247.45
2011-09-23 09:53:13+00:00,L7,192.69,198.86,190.07,214.98,255.21
2011-11-10 09:53:28+00:00,L7,184.93,175.30,,,
2012-01-13 09:53:59+00:00,L7,156.57,,,,
2012-02-14 09:54:05+00:00,L7,177.42,409.41,275.16,420.66,345.65
2012-03-17 09:54:04+00:00,L7,185.07,192.46,67.47,216.89,240.68
2012-08-15 10:01:16+00:00,L7,173.37,180.25,,209.22,246.89
2012-09-16 10:01:34+00:00,L7,173.96,,,,
2012-10-02 10:01:45+00:00,L7,174.74,181.77,144.66,,
2012-12-30 09:56:07+00:00,L7,,101.98,,98.54,167.52
2013-01-15 09:56:05+00:00,L7,,,,,
2013-01-31 09:56:10+00:00,L7,183.84,153.29,,102.59,177.60
2013-02-16 09:56:09+00:00,L7,187.63,164.15,,,
2013-05-06 10:07:57+00:00,L8,,,,,
2013-05-07 09:55:50+00:00,L7,193.73,,,,
