dates,nzd0148-0000,nzd0148-0001,nzd0148-0002,nzd0148-0003,nzd0148-0004,nzd0148-0005,nzd0148-0006,satname
1999-08-26 22:04:44+00:00,335.18,352.23,358.11,354.72,356.95,378.48,386.51,L7
1999-09-27 22:04:48+00:00,344.57,353.89,359.05,356.44,359.73,380.46,389.97,L7
2000-05-24 22:03:46+00:00,,341.85,354.52,355.27,357.18,374.65,383.96,L7
2000-07-11 22:03:17+00:00,,344.52,351.77,351.19,358.47,371.29,381.24,L7
2000-10-15 22:01:56+00:00,351.03,345.78,350.58,348.45,355.64,370.28,382.03,L7
2000-12-11 21:56:24+00:00,349.31,345.69,346.34,342.52,351.63,366.19,376.88,L7
2001-01-03 22:02:12+00:00,346.74,345.34,346.09,342.68,351.86,366.56,376.84,L7
2001-01-28 21:56:32+00:00,350.25,346.17,346.64,344.27,351.44,369.19,381.06,L7
2001-02-13 21:56:03+00:00,351.76,347.32,349.15,345.33,351.72,369.51,381.52,L7
2001-03-01 21:56:21+00:00,352.72,348.59,350.89,346.84,353.03,370.26,382.59,L7
2001-03-17 21:55:52+00:00,352.58,348.73,350.85,347.46,353.32,370.74,382.37,L7
2001-03-24 22:01:59+00:00,351.69,348.27,350.56,347.64,353.35,370.45,381.90,L7
2001-08-08 21:55:01+00:00,346.87,349.05,353.80,350.82,354.46,372.41,382.58,L7
2001-08-15 22:00:38+00:00,344.14,348.33,352.46,351.14,354.86,372.41,381.05,L7
2001-09-09 21:54:12+00:00,343.00,348.88,353.42,353.12,355.08,372.74,380.69,L7
2001-10-11 21:53:46+00:00,340.26,347.93,354.20,353.94,355.28,373.74,380.74,L7
2001-12-05 22:00:18+00:00,343.62,347.34,352.26,351.41,353.88,372.98,381.62,L7
2002-01-22 22:00:40+00:00,346.55,348.92,352.85,351.42,354.81,373.64,382.49,L7
2002-02-16 21:54:54+00:00,353.46,351.13,353.33,352.26,355.15,374.09,385.22,L7
2002-02-23 22:00:43+00:00,353.04,350.20,352.11,352.92,357.03,374.86,386.39,L7
2002-04-28 22:00:38+00:00,351.87,350.42,350.82,351.80,356.91,374.44,388.99,L7
2002-07-01 22:00:15+00:00,351.42,351.64,351.92,353.79,357.92,374.40,387.25,L7
2002-07-17 22:00:08+00:00,351.42,352.34,352.79,354.16,358.81,376.01,389.92,L7
2002-08-18 21:59:57+00:00,342.61,348.29,350.89,353.48,359.90,375.51,388.97,L7
2002-08-27 21:54:00+00:00,336.34,348.18,350.79,349.83,356.60,373.21,385.07,L7
2002-10-05 21:59:31+00:00,333.95,345.63,348.77,347.10,354.71,370.91,382.58,L7
2002-10-14 21:53:43+00:00,336.72,345.67,348.78,347.84,354.95,371.28,383.37,L7
2002-11-06 21:59:41+00:00,337.58,344.47,347.20,346.16,353.73,370.32,381.89,L7
2002-12-08 22:00:03+00:00,337.58,344.47,347.20,346.52,354.27,370.68,382.43,L7
2002-12-24 22:00:09+00:00,340.75,345.32,347.78,346.52,354.27,370.68,382.43,L7
2003-01-18 21:54:30+00:00,343.12,344.91,347.21,345.68,353.25,369.26,380.16,L7
2003-01-25 22:00:18+00:00,344.91,345.58,348.51,347.12,354.05,370.25,380.82,L7
2003-03-23 21:54:40+00:00,347.08,346.25,348.74,347.57,353.66,370.43,382.11,L7
2003-04-15 22:00:34+00:00,346.41,347.26,349.33,348.21,352.93,369.16,379.00,L7
2003-05-10 21:54:22+00:00,346.81,347.96,350.49,349.23,353.84,370.10,377.39,L7
2003-07-21 21:42:33+00:00,335.21,346.35,351.81,353.21,356.71,372.15,378.15,L5
2003-08-05 22:00:11+00:00,327.59,347.13,351.51,353.69,356.32,371.67,378.99,L7
2003-08-06 21:42:27+00:00,328.21,347.02,351.47,353.67,356.71,372.83,381.09,L5
2003-08-13 21:48:45+00:00,324.80,346.89,350.61,353.03,356.88,372.88,380.75,L5
2003-09-30 21:49:30+00:00,327.20,348.32,352.22,354.73,358.48,374.27,381.40,L5
2003-10-25 21:43:40+00:00,333.02,349.54,353.28,355.35,360.81,376.41,384.32,L5
2003-11-17 21:50:09+00:00,335.96,350.72,354.83,356.37,362.32,379.13,389.07,L5
2003-12-04 21:54:43+00:00,338.83,350.77,354.14,355.72,361.68,379.13,389.07,L7
2003-12-12 21:44:34+00:00,341.21,351.10,354.27,355.73,362.21,380.06,389.90,L5
2004-01-28 22:00:52+00:00,343.76,351.06,353.45,354.22,360.95,379.12,389.32,L7
2004-02-13 22:00:55+00:00,356.97,352.21,353.94,353.47,361.19,379.13,391.31,L7
2004-02-14 21:44:33+00:00,356.14,352.03,353.89,353.35,360.18,378.49,390.10,L5
2004-03-01 21:45:02+00:00,353.61,351.44,353.85,353.32,359.53,377.99,391.18,L5
2004-03-09 21:54:51+00:00,353.91,352.00,354.21,354.01,360.23,379.32,392.73,L7
2004-03-25 21:54:54+00:00,353.91,352.00,354.21,354.01,360.23,379.30,392.17,L7
2004-04-02 21:45:18+00:00,352.55,351.48,353.67,353.28,359.29,377.94,391.28,L5
