,dates,mex0476-0000,mex0476-0001,mex0476-0002,mex0476-0003,mex0476-0004,mex0476-0005,mex0476-0006,mex0476-0007,mex0476-0008,mex0476-0009,mex0476-0010,mex0476-0011,mex0476-0012,mex0476-0013,mex0476-0014,mex0476-0015,mex0476-0016,mex0476-0017,mex0476-0018,mex0476-0019,mex0476-0020,mex0476-0021,mex0476-0022,mex0476-0023,mex0476-0024,mex0476-0025
0,1986-03-13 17:25:31+00:00,,,222.36300955042293,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-14 17:24:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-21 17:30:52+00:00,224.814029077,222.53839981268638,224.71492973458678,231.64362318357635,238.42348003801197,245.85018867282386,248.68326478035942,254.75455071413623,260.74271533962076,270.20151846874364,280.415021456265,291.23703940731076,297.23423461565005,291.5159065019789,284.8127583505067,281.81076976447196,281.5509287146574,286.36337094433884,281.26617456710204,279.1361727990492,278.2209542741951,274.7624688354084,269.49039733026547,264.8505411421507,265.1828784976163,269.194704854208
3,1987-06-27 17:30:26+00:00,226.82751453257697,224.21084995778372,223.16861037676384,224.84184813328875,229.78552410709815,235.87400776201824,233.630964456691,239.25749761183977,244.75899747103028,250.13965537692462,261.70747125222715,267.94599285882265,280.5860060762554,278.4823253021393,277.03744597398537,273.64713128759314,265.1023340907513,271.37108572843493,269.15215253026787,260.57657396831945,261.72823747653206,256.4744834016903,249.57783616577302,252.1045687501399,245.1706959668159,250.23356568109233
4,1987-09-24 17:26:52+00:00,226.68705462479355,219.05543873963256,223.15598392596112,226.23131520695947,231.29880271426518,234.0964216070315,238.00523171429907,235.8293262198365,246.15582872196688,245.39532381419983,252.46631267376625,262.1826132918789,270.3900925243399,264.2067087870474,261.541329934798,260.95568209437556,263.1426877436832,266.95553446948077,263.8585882959128,255.69046296639644,254.70232085174337,251.3481235255813,247.11093263373624,245.61967393036596,239.4169042769747,243.91055195011802
5,1990-03-24 17:20:03+00:00,231.60119090369517,230.24628829455577,231.12544593674744,232.9944381146531,237.85410399423532,243.40118227497368,243.901966329137,249.2458860507695,253.6568297073692,258.1981712165265,267.08363034106,275.6397724404186,286.4141348904305,283.2311150790227,279.5679656646028,278.80193079932,277.83404461075133,285.18347327708136,286.123541441327,283.7834046998354,289.9311357467649,284.11224897706904,264.6393028751991,281.35783095193284,278.42268161055665,284.4617708155485
6,1990-04-09 17:19:58+00:00,234.21164940126053,234.5705569568478,234.7462808127502,235.41467371963876,244.50724598083602,251.13716413819893,249.83515542383543,255.25514395910946,262.6519976617508,264.86574932042356,273.7061330328975,283.8027710902195,294.10963188903463,289.8187272135662,286.3816488466073,286.2343174539005,290.4609877003788,292.9699825593815,292.9877493356992,291.326341909444,295.295838949715,293.027396475934,287.0863899536448,289.60820415133355,290.30774365775176,294.0246555403587
7,1990-05-02 17:25:42+00:00,248.62675007098426,252.14190263064816,249.99476067603655,250.63048298529287,252.8202587787925,257.09260615246455,253.86908236023692,261.70748711573526,269.13850177407295,276.38860281410473,286.0481205540139,302.03339278981775,304.26495206728885,302.52381114207463,294.38452990428533,299.7579254768995,303.5790921199729,307.198028832175,299.5055714472191,299.0723947540007,301.424548741053,295.2329907174527,294.90037318346924,294.4157768388481,289.39639616896125,291.236734975923
8,1990-05-11 17:20:04+00:00,243.93421568619044,243.90123676391156,244.0976777960385,245.6995991373224,250.4670723020064,257.3075862025708,253.57064147443413,258.75142231180547,264.2206181805196,273.3132677392742,284.09106474214224,292.7821586203575,293.3386055530436,298.5468459267458,295.98779420270256,298.4638867943854,300.8463640306518,303.7828905994324,303.983830025425,302.30622549759397,302.66511966530413,298.84617418568814,291.8359677932393,296.31958252242777,291.18569829951707,292.47892981919586
9,1991-03-27 17:20:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
