,dates,chi0505-0000,chi0505-0001,chi0505-0002,chi0505-0003,chi0505-0004,chi0505-0005,chi0505-0006,chi0505-0007,chi0505-0008,chi0505-0009,chi0505-0010,chi0505-0011,chi0505-0012,chi0505-0013,chi0505-0014,chi0505-0015,chi0505-0016,chi0505-0017,chi0505-0018,chi0505-0019
0,1985-01-25 14:06:03+00:00,181.27747453880642,171.80061364647804,183.7594274401987,173.00435442862553,172.44673060990598,190.02612961289066,185.98127290596105,169.60225610039302,184.24350492711454,172.91368114943242,163.65151231538135,170.06945826770084,154.4518623977845,166.96842567542495,178.80122042601488,184.96875466557267,190.80485703272936,172.60348328798213,185.36509618342865,193.26546994302677
1,1986-01-12 14:03:06+00:00,182.73830143257587,178.4732487386805,189.44355693596944,182.10416770757683,177.89684288989798,188.52747614694155,170.16997308263464,165.2228299891966,188.66896960588267,181.23655257199894,155.77753849138193,158.5132643687165,175.27879768833625,157.44797878668524,179.78171245441547,187.6437545257354,199.64793069489258,188.50024004660193,197.3100491281054,207.6423255187622
2,1986-08-15 14:03:29+00:00,179.21611722532214,,201.23632749477304,172.73852515864766,,211.23956782170418,208.70825055728952,131.277356317328,173.09820402741718,188.3060394310265,178.36311089832427,155.00632672019597,144.7402939327872,143.9128259904383,174.01566235095248,178.39518530609882,160.2958077021107,,,
3,1986-08-24 13:56:58+00:00,,,173.66967062816292,,,166.50398391497927,176.38557574605312,116.62009425665306,138.25745271562582,153.2014052205142,142.843215453351,131.42597720060593,,105.59866769585871,144.272347729787,146.19478694765337,131.03994117242797,,,
4,1986-08-31 14:02:52+00:00,169.81937250927038,,182.93728232866073,,,194.71738209732135,197.46536078191457,161.49576590538257,179.60662921444444,181.59603068634948,181.33069280534926,144.7293027122557,140.34559625730358,141.96597513153063,171.07239431499042,165.09784429007334,145.92883312599457,,,133.56020170266368
5,1986-09-16 14:02:21+00:00,199.21562545826256,202.14540888668535,213.8211911524146,215.020470758316,206.65223809845006,229.10172817905195,216.65293150799883,205.6770456869768,209.93112128648968,200.05670846723868,194.6260858842007,172.69404107135455,162.08881067029998,168.98166397132454,189.96654207687004,177.01585619911373,167.70750877239806,170.03772045873765,172.77587920143208,163.63114813415552
6,1986-09-25 13:55:54+00:00,194.9855137113642,192.13766280957094,203.01013454576065,201.9571806955902,209.73936769724384,228.37881980436674,225.91797725079596,178.5284822767527,193.01795304771173,199.57469299966243,195.52393168270723,158.75960909450495,158.72636155818597,164.37416889349868,193.31266105188396,179.64756050927716,176.5908294596453,176.7356283639887,190.66104653301113,152.85104303690926
7,1986-10-18 14:01:19+00:00,196.49288886295713,185.46063727996997,198.944236770411,197.39786616477775,188.7951192901243,210.49145597774356,212.9981503071074,161.66910841235838,178.10638770657226,193.59181356038061,184.02605511044032,148.21479842497638,148.68142031978167,164.15971858757334,184.76478003400422,180.0388369860456,157.42354759932604,154.2092936932056,179.51006703159635,192.35118245487223
8,1986-12-21 14:00:49+00:00,197.0370937125652,185.25324795141069,201.32191056032482,201.25786574178485,198.4541743450956,212.48309717763286,211.24071616088008,187.11922769246308,191.22697278115174,165.32150920980033,192.82831538318388,176.1735348794976,140.93775727902508,160.86193148195903,191.62884235416217,174.51762646131556,186.4610111657448,174.7913661692362,201.26072966153887,220.1993102525621
9,1987-01-06 14:01:18+00:00,190.62671103066722,190.32489210377577,198.64221897209035,192.48932060697615,196.3296042451963,206.1129758037677,195.74385668761386,199.7031490553514,195.96961739337337,185.81579244716306,163.188917577919,186.58490509152875,164.19424286275037,150.3460710900554,177.91016894096813,181.75163676667478,185.03765558379533,173.73842118326255,193.4292638695596,218.71182352759158
10,1987-01-22 14:01:45+00:00,191.84896264669175,192.47343453815856,202.23415309914725,195.53075854422116,197.09447530380186,206.79077681854335,209.31341189128213,205.48242365713946,209.6608427723496,196.27589937833494,183.90702377712356,172.02804649752136,191.24090334060782,158.24851872341577,182.2143137109977,184.86851761951763,195.5892669945557,177.10330077568398,195.21657085068423,216.19637132472695
