,dates,chi0386-0000,chi0386-0001,chi0386-0002,chi0386-0003,chi0386-0004,chi0386-0005,chi0386-0006,chi0386-0007,chi0386-0008,chi0386-0009,chi0386-0010,chi0386-0011,chi0386-0012,chi0386-0013,chi0386-0014,chi0386-0015,chi0386-0016,chi0386-0017,chi0386-0018,chi0386-0019,chi0386-0020,chi0386-0021,chi0386-0022,chi0386-0023,chi0386-0024,chi0386-0025,chi0386-0026,chi0386-0027,chi0386-0028,chi0386-0029,chi0386-0030,chi0386-0031,chi0386-0032
0,1986-02-04 14:07:35+00:00,,,,,209.73370061763336,209.19210504859737,195.2075832595092,192.35421240243892,198.27261097965072,198.48096738895484,186.11018546894294,218.33958757647918,212.70213143723512,207.89177873542872,,198.02439567892057,203.83109130367396,217.72756569104925,207.70846063439902,175.5463585005663,194.09832544556207,213.63667763954567,203.97577210032495,,175.8219616098326,202.46999274697623,206.8913311131644,158.40583583301864,196.18629349195945,197.54402543481083,190.30662480540218,200.08896633536574,
1,1986-08-15 14:02:17+00:00,140.17372258821058,157.55513221103692,164.23949180860788,171.82549091414745,180.12316850933584,175.79616985717723,169.26753882710756,168.88983850455216,167.2176295655193,169.5277690419604,157.40575942855094,185.97416480446597,184.92527679422395,201.1656136874454,184.46671524629969,202.8995014917326,190.3795912734012,204.92265526934904,215.8333518654958,159.63356073606235,166.78672445887048,186.57790390424896,186.90488390685437,,167.30923757427755,194.3550275215133,,164.84331605088894,,177.60234689959412,168.68654974403074,192.1710737550143,
2,1986-09-16 14:01:09+00:00,148.54119924973446,160.0719132207966,166.70808740854147,164.8699494516658,175.48989539405983,175.71643817168518,168.43960793094422,167.7041677670731,162.17832064699456,166.7539256587312,158.4908459663984,186.08262825431075,182.75152030072172,199.74381774744313,182.3343638849836,202.62068624911555,197.44321771452556,201.84455016567688,210.169347825097,,,,,,176.1724410784068,186.26847465689437,178.46678021145414,159.5732766070207,178.133140364844,176.93908704824466,170.23575016677634,164.37708045980287,141.16120327682643
3,1986-12-21 13:59:37+00:00,173.54935888702926,161.48044194568337,166.32701808995648,181.97279232094968,179.16215922182707,174.6854765931976,180.59310458438827,182.19609018829934,178.50161982071134,190.16073335239318,174.57385616052676,187.72400441274627,188.70350380245677,189.88406972709387,192.79963293083313,188.7907356080638,187.060334455566,193.16648656544047,206.53722971668023,177.6118538646823,186.98084577395426,213.67064203934098,200.76090453805193,199.60120502526485,169.2574872652992,183.8466324972783,205.55272812517293,153.90370563841864,179.49601324463356,186.20223935687497,177.87263416553344,192.3309711911918,169.26213614796876
4,1987-01-06 14:00:06+00:00,187.5572247229409,188.14856476466116,194.78184057887492,189.85375156623246,198.29793360155944,186.1158296301181,185.2836418328742,173.3393009823235,180.0313253789584,187.9179469128998,175.06600084372295,190.80872822733394,190.1303589483652,190.70060550230744,184.97242533633428,196.20829790590938,192.77687105645174,209.47127734752806,197.47298361863196,169.06824836022213,189.69002254210224,209.14504660408022,194.18616375503157,198.93790962033103,156.15977858026875,189.5620310417586,203.7686505777859,155.38299363483168,183.4511589369244,182.508317583393,189.66151208499653,182.91403471161695,171.0501383346951
5,1987-02-07 14:01:09+00:00,222.63357624815438,,238.96208692817618,228.26672436261256,231.47992984161257,212.2220278307431,203.95625026116625,196.14139648910168,200.08630806818252,192.5993795744901,187.62992120278767,206.81452943371195,204.32716696056158,209.71660493816123,220.35983587635977,205.26105810571826,200.72508235354252,220.09277924312755,210.6779244333888,182.1983792148337,198.1449602409908,227.67451305261235,214.9261492424745,226.9712327079313,177.96131554568905,197.53382262767332,223.30991807271567,165.65977998390082,191.22187990574656,202.65891228870288,203.04938687858504,201.72647176812993,182.5193947651057
6,1998-02-21 14:16:53+00:00,181.3772588954381,176.057096946976,200.39286026536388,237.22201574654508,258.2393500143056,229.93755836773232,229.6602045640592,212.25026772983506,211.27815333765346,200.39809667831668,187.83609964698033,200.61594932394357,209.08341554657645,206.6373838952379,213.778586247842,201.70709478600142,203.33399934710204,213.0296233185543,211.74372079866393,204.19276830782326,225.7356915152523,243.75720060675226,224.5312743839622,,160.67988129842084,174.45140220234762,187.9178169598982,148.13726731163516,167.71999351084966,186.62141181848116,181.19925830901025,181.91520228428112,156.18434864518056
7,1998-03-09 14:17:09+00:00,185.27198759615678,179.26745709536874,178.75592983743175,,,170.95616191628235,167.21728711604985,,170.64922328172094,160.83687538646737,147.40828677552065,166.59350155616937,178.08893934871531,182.82846826213665,209.330299368208,190.96759139166835,178.36004613371256,,,,,,,,149.09699911137452,183.33667520091524,169.4924862313325,147.58532893468177,183.37134919079887,176.18962476746637,167.34407692326005,145.72700358157036,145.0633025305131
8,1998-10-03 14:19:29+00:00,213.48953781991548,225.3154097361561,232.3235076043769,226.2752758185876,,206.22311207336347,193.74429237531874,185.72922518221878,188.39713808214518,187.89917965974985,182.37712809495935,200.438134616707,200.04545340600887,199.86467399739746,189.25557453303767,193.346588503043,187.63695922577574,202.17802053403435,196.9186549235097,,,213.62696842908971,207.2689600254953,206.72702764644137,179.0389621574075,194.15877242117892,204.84439565950524,180.8133903045928,191.68272311600765,193.99196767140725,191.6963246572543,189.3782757313936,163.79280678875793
9,1998-12-06 14:19:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1998-12-22 14:19:42+00:00,234.7081222236359,245.49663925822128,248.36766104733397,223.46449734469465,,209.90248028070246,187.17561135627727,184.4273876015131,200.1208317691515,192.66095811309617,174.61664919900286,191.28913340317962,207.27492338311455,213.1222937066009,203.71289835537914,203.61743776708119,206.12230126106485,217.45947538349742,211.41709232391437,205.17181886535124,225.49223079070381,249.42206289764619,230.72351739269797,236.07312753156694,177.00230808445377,197.13688447464978,210.22207416033692,179.64136564095412,203.83499510905764,206.95741369103456,204.56034061716122,196.11241120035575,196.65156634565804
11,1999-01-07 14:19:42+00:00,,259.6678449368214,261.54095131418387,256.0635818339813,266.4058699330597,,,214.11259182305824,216.85479562486793,212.39269879574394,201.7965766164166,217.10848448057547,219.82721545520616,226.12380574114485,224.1997743526916,211.58659381555648,211.63445833643576,235.23376310392584,219.52792686186535,205.46141392551667,234.21387134310558,247.13349754385038,231.17152115022068,219.5653925399662,179.45542559553567,207.37412950869364,212.59623507432255,186.43852071508076,211.58430417264688,213.53670532941203,211.93879671124907,211.24052495415972,194.63515097510376
12,1999-02-08 14:19:49+00:00,219.0332409917973,214.35947892199772,233.37631174453284,204.24380501348446,230.53053459075508,213.084788114286,203.24726670084567,202.607151810587,197.86293846107523,196.73957975402195,165.71684816718388,183.40029433928635,209.5904390507292,198.92928724377373,221.8215089239793,205.98086683404196,206.56494643782264,216.9872417201047,216.53777143518863,202.24825802449843,214.9196688136725,230.18249901769488,225.1761354397695,232.12900383583718,178.35311036476688,198.93862646735965,202.75732150437872,182.8923196364238,206.46867811099543,200.07960204283535,194.35335994790375,205.93820690424434,188.33688221994768
13,1999-07-10 14:33:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.32442720524318,154.95076667610954
14,1999-07-26 14:33:30+00:00,232.83014862673366,259.80082050666533,256.0561936750487,249.63638713717202,247.92308222976126,226.5197584998405,213.0914009826415,206.67709406525015,201.51394474560132,202.2415321067203,,,202.781919335848,219.870982794245,212.57345694863068,216.64999750918312,208.73094391117533,228.53992308166852,232.38920933653665,194.82782094124718,202.5301325871889,,219.21978655936874,217.94659419275996,198.4071831861792,208.50797758967968,224.9329437658949,199.43245811952872,219.3044076265443,204.0448161400115,200.55473665877795,201.60804903320258,174.06376178641
15,1999-09-20 14:17:14+00:00,230.11933679327853,232.55678800922936,220.25278732640248,217.6635250674772,220.86180900050817,212.36730350049592,199.79100005862574,194.6935064661576,191.88878888673088,189.50870971232973,175.44606779939375,196.15024923410382,192.4427221055781,198.11753052937783,182.31298059458229,185.4854610024548,183.65036112866895,194.46943303524537,200.4423749085615,175.1317278464119,190.2505969727704,208.43213846170477,202.965264969034,179.91777273373214,177.5976384207865,188.92835682215366,192.50098264391866,167.2429200737495,192.86214174953327,182.3521479771777,172.35887022353458,179.2149964989396,145.56388021448615
16,1999-09-28 14:33:39+00:00,232.9918830425389,241.5053860784208,237.22100439189637,234.0038862311794,236.07366275704857,223.9606415020192,209.8694568534986,210.65875307416462,206.69539660216682,199.66914620764484,193.43148033369866,224.2987530400576,204.66936954567723,217.23730613019725,209.40791729982072,212.8167468711474,203.63288939125178,,232.10521577028265,183.01309568051576,200.98714138774423,219.5858219587571,210.80649241096546,186.78231207210894,190.01425522234476,204.84321308689798,227.71281010880014,170.88652504948385,203.16668466575723,193.13397219633882,197.3450603877412,209.28187974216505,177.39497086326574
17,1999-10-06 14:17:15+00:00,215.1216842393176,225.66928658354493,212.43057102704003,209.11454549487672,205.62093347989304,204.67270270897066,202.91541139298837,186.94645300920413,191.99161121662536,194.45609149785102,174.4729765543204,182.28946727573629,185.0653106048109,195.2926379540445,189.4340949048489,198.3096464759697,194.57591545861982,195.9525006365856,214.7674188526561,173.187750834363,181.4713196039724,210.889694465436,185.2252025273581,172.50948831689044,177.25297146676286,192.48133575808384,191.52455287937153,161.02798781975986,192.32629746647507,188.93683206653918,184.53673820067,195.3573854608581,171.4357161781024
18,1999-10-14 14:33:38+00:00,241.83094320775623,,,,,,225.27253323409394,222.0287648371628,219.5847387412732,210.54905595495617,194.60580823129726,214.21548750362558,209.9487145117845,213.3758607313054,212.13490261529822,203.89637764602006,190.70164035184175,203.78525332572823,216.86280847098666,178.9999290753073,196.15779073963262,220.48143249197435,205.32031963077773,208.99587410999362,184.91580122095576,209.28337659510782,219.6116543471852,172.66050904403548,198.03321562255948,199.8826260355827,195.55958993238573,201.0404159708675,186.54981494746826
