dates,nzd0110-0000,nzd0110-0001,nzd0110-0002,nzd0110-0003,nzd0110-0004,nzd0110-0005,nzd0110-0006,nzd0110-0007,nzd0110-0008,satname
2008-10-14 21:54:18+00:00,,376.02,390.25,381.38,382.14,388.90,385.38,391.26,,L7
2008-11-15 21:54:47+00:00,377.76,382.71,389.10,384.41,385.89,388.93,395.97,403.87,411.38,L7
2009-02-02 21:57:22+00:00,382.55,378.57,388.09,381.64,387.87,386.00,388.19,396.20,410.24,L5
2009-03-07 21:55:43+00:00,,,,,,387.86,392.47,399.03,400.67,L7
2009-04-08 21:55:56+00:00,386.35,374.05,372.13,364.71,371.96,385.02,384.21,383.46,395.71,L7
2009-07-20 22:02:06+00:00,402.97,397.69,391.54,393.05,395.42,387.73,392.54,396.31,393.84,L7
2009-08-05 22:02:01+00:00,396.22,385.64,391.37,387.57,386.19,391.80,387.73,392.08,399.55,L7
2009-08-21 22:01:59+00:00,381.11,381.12,385.07,390.98,384.24,389.10,387.08,393.90,400.15,L7
2009-09-06 22:01:59+00:00,378.69,380.58,383.43,383.02,379.82,379.45,380.88,391.28,399.10,L7
2009-09-15 21:55:47+00:00,,,,,372.68,369.47,379.34,400.89,,L7
2009-12-03 22:02:19+00:00,379.04,380.08,384.56,385.30,377.67,385.28,388.97,398.78,400.99,L5
2010-01-05 21:57:00+00:00,391.71,391.23,397.40,402.99,392.01,399.66,396.82,402.43,409.97,L7
2010-01-20 22:02:37+00:00,376.61,378.35,377.05,383.66,375.12,379.80,384.29,391.69,398.17,L5
2010-01-28 22:03:31+00:00,382.35,378.82,384.78,381.11,378.16,381.82,385.07,390.31,395.63,L7
2010-02-05 22:02:41+00:00,382.68,376.88,384.57,389.19,385.07,389.40,392.68,404.65,,L5
2010-02-21 22:02:44+00:00,394.56,389.47,395.18,388.70,387.25,389.17,391.35,392.48,410.92,L5
2010-03-17 22:03:57+00:00,368.97,369.68,380.47,379.31,376.86,377.99,386.69,392.24,400.44,L7
2010-04-11 21:57:51+00:00,395.52,380.21,383.20,381.41,379.14,380.75,381.72,386.05,390.80,L7
2010-06-21 22:03:58+00:00,406.99,393.72,393.01,389.56,396.26,398.98,399.43,408.87,420.48,L7
2010-07-23 22:04:02+00:00,399.59,394.56,391.14,385.71,393.20,384.10,389.05,390.82,393.25,L7
2010-08-08 22:04:01+00:00,393.60,389.15,388.36,382.88,389.31,380.66,388.07,386.22,385.12,L7
2010-10-27 22:04:18+00:00,374.70,378.15,386.48,385.00,385.82,384.98,390.37,398.22,405.84,L7
2011-01-07 22:01:44+00:00,377.05,381.73,387.67,385.60,383.64,388.22,392.60,400.87,412.32,L5
2011-04-13 22:01:34+00:00,395.05,389.16,387.40,384.96,389.66,383.49,387.99,389.83,398.85,L5
2011-05-07 22:05:25+00:00,381.24,380.63,386.39,380.65,382.40,387.36,383.88,393.78,397.34,L7
2011-05-23 22:05:23+00:00,399.02,387.49,399.82,392.23,385.94,395.03,389.37,394.09,405.51,L7
2011-07-10 22:05:20+00:00,396.17,394.95,390.78,391.35,395.30,390.08,395.70,400.94,408.76,L7
2011-08-27 22:05:11+00:00,396.66,386.91,388.85,381.29,384.95,380.71,384.59,392.82,387.66,L7
2012-04-07 22:05:52+00:00,376.53,376.69,379.71,380.79,376.30,378.43,379.27,388.56,390.34,L7
2012-04-23 22:06:04+00:00,377.81,380.41,384.18,380.42,382.71,382.14,384.43,393.29,395.39,L7
2012-05-02 22:00:07+00:00,401.29,391.52,391.57,386.99,389.10,384.65,390.60,404.17,,L7
2012-06-10 22:06:11+00:00,397.32,400.21,404.91,396.89,391.67,393.17,387.16,399.27,398.81,L7
2012-07-12 22:06:34+00:00,402.00,396.95,396.05,392.39,394.75,390.48,393.05,400.55,399.02,L7
2012-09-30 22:07:25+00:00,379.06,374.81,379.29,379.07,377.46,376.71,379.75,383.87,390.92,L7
2012-10-16 22:07:34+00:00,373.89,359.73,355.12,360.39,370.28,379.71,381.52,388.51,397.03,L7
2012-10-25 22:01:27+00:00,,,,,,,,398.16,404.96,L7
2013-02-05 22:08:01+00:00,392.15,388.17,387.24,382.14,381.81,382.33,389.66,394.45,402.64,L7
2013-03-09 22:07:57+00:00,382.68,374.44,374.07,377.84,373.35,376.95,375.78,380.37,389.29,L7
2013-04-10 22:07:50+00:00,390.70,381.40,379.41,380.84,382.97,381.15,382.39,386.80,398.31,L7
2013-04-11 22:07:51+00:00,,,386.55,385.96,389.01,384.35,384.90,391.77,400.39,L8
2013-05-12 22:07:41+00:00,384.33,385.87,396.67,397.34,392.60,389.37,395.50,399.36,405.83,L7
2013-05-20 22:13:50+00:00,398.23,396.21,393.09,386.01,393.01,384.23,391.29,395.92,397.84,L8
2013-06-05 22:13:51+00:00,395.31,388.24,388.64,384.65,384.63,382.08,386.99,393.91,392.65,L8
2013-06-21 22:13:43+00:00,399.34,394.97,390.79,388.41,394.84,385.56,390.66,395.86,401.72,L8
2013-07-07 22:13:48+00:00,400.74,398.40,399.54,390.75,394.07,392.46,399.66,396.47,399.55,L8
2013-07-15 22:07:11+00:00,398.45,394.74,397.87,394.25,392.93,398.44,400.95,395.64,406.28,L7
2013-09-01 22:07:18+00:00,390.58,382.24,389.29,385.59,379.87,380.59,388.63,395.18,397.03,L7
2013-09-17 22:07:29+00:00,,,,380.51,378.44,379.37,384.72,389.28,397.59,L7
2013-09-25 22:13:41+00:00,378.13,377.52,385.28,378.73,383.18,377.93,382.10,386.82,391.17,L8
2013-10-11 22:13:41+00:00,395.69,394.95,387.49,397.07,388.05,397.28,389.20,391.77,402.06,L8
2013-10-19 22:07:51+00:00,,385.23,382.70,387.52,383.34,385.92,385.07,387.65,395.52,L7
2013-11-12 22:13:32+00:00,,,389.60,387.04,389.44,384.99,391.40,398.12,406.85,L8
2013-11-29 22:01:56+00:00,399.95,386.40,,,,,,,,L7
2013-12-14 22:13:21+00:00,385.51,387.84,388.75,380.07,374.89,382.17,384.91,392.45,398.12,L8
2014-01-23 22:08:33+00:00,386.24,380.87,401.49,393.95,384.18,392.87,385.39,390.92,403.91,L7
2014-02-16 22:12:38+00:00,372.56,375.05,378.42,376.97,372.14,377.46,380.97,389.99,390.23,L8
2014-03-05 22:02:25+00:00,,,,,,,,404.44,404.54,L7
2014-03-20 22:12:13+00:00,381.23,384.77,388.77,386.77,387.26,385.41,386.38,398.76,408.14,L8
2014-03-21 22:02:32+00:00,,,,,,,,,404.53,L7
2014-04-05 22:11:58+00:00,377.77,376.74,380.75,383.71,382.03,378.14,378.35,386.84,388.96,L8
2014-04-22 22:02:48+00:00,,,,,,,,,408.74,L7
2014-04-29 22:09:01+00:00,,,412.21,414.29,383.88,388.14,384.61,412.77,411.91,L7
2014-05-08 22:02:53+00:00,,,,,,,,,415.26,L7
2014-05-31 22:09:12+00:00,385.11,384.41,388.72,397.84,390.21,390.80,391.24,398.06,402.25,L7
2014-06-16 22:09:12+00:00,385.65,385.91,390.85,392.83,389.71,391.79,392.43,400.60,403.13,L7
2014-07-02 22:09:19+00:00,391.43,380.54,401.58,390.60,393.03,387.45,388.79,399.71,416.35,L7
2014-07-26 22:11:43+00:00,396.07,391.14,398.79,390.60,388.00,382.65,384.22,388.08,384.47,L8
2014-08-19 22:09:27+00:00,386.21,383.64,378.99,377.83,375.67,380.44,387.23,398.72,393.69,L7
2014-12-18 22:04:09+00:00,,,,378.73,393.75,406.52,,,,L7
2015-02-04 22:04:19+00:00,396.14,387.05,379.57,387.60,381.30,,,,,L7
2015-02-20 22:04:24+00:00,381.87,374.90,381.60,,,,,,,L7
2015-03-31 22:10:52+00:00,,,395.62,388.07,380.48,,371.87,381.11,373.44,L7
2015-04-24 22:11:08+00:00,380.28,376.36,381.57,383.41,379.71,386.23,379.52,389.31,393.18,L8
2015-05-10 22:10:52+00:00,385.14,394.10,391.96,396.08,386.60,393.93,383.62,393.07,396.59,L8
2015-06-03 22:11:21+00:00,,,,363.51,,,,,,L7
2015-06-27 22:11:10+00:00,393.64,391.89,390.35,386.18,384.37,381.73,388.96,394.08,393.29,L8
2015-07-05 22:11:30+00:00,391.92,396.26,396.36,400.35,396.41,399.80,,434.69,,L7
2015-07-21 22:11:34+00:00,397.88,386.61,405.09,398.98,391.80,403.25,393.30,397.26,405.01,L7
2015-07-29 22:11:25+00:00,395.11,397.66,391.97,390.88,393.50,386.04,391.75,397.26,396.71,L8
2015-08-06 22:11:37+00:00,375.14,374.58,376.71,386.53,387.31,382.21,390.26,391.86,394.70,L7
2015-09-07 22:11:41+00:00,396.07,384.89,391.53,382.73,376.34,377.05,383.76,386.57,401.39,L7
2015-10-18 22:05:54+00:00,392.29,,,,,,,,403.00,L7
2015-12-28 22:13:09+00:00,374.75,374.67,377.51,380.48,375.89,382.77,384.26,394.34,398.74,L7
2016-01-29 22:13:36+00:00,376.32,379.95,386.46,379.89,386.45,382.94,387.42,391.94,397.16,L7
2016-02-22 22:11:42+00:00,382.44,375.41,388.44,382.04,379.97,375.34,376.11,387.44,394.35,L8
2016-03-09 22:11:40+00:00,376.34,379.44,380.21,386.46,383.75,386.23,381.43,391.08,395.91,L8
2016-03-25 22:11:32+00:00,376.67,378.29,384.87,390.96,379.09,388.79,383.25,389.97,389.76,L8
2016-04-26 22:11:21+00:00,393.29,389.09,404.00,398.92,394.96,402.95,391.28,397.37,409.01,L8
2016-05-12 22:11:20+00:00,399.52,396.15,403.33,395.63,389.73,398.40,387.25,392.97,396.09,L8
2016-05-28 22:11:27+00:00,390.33,383.14,401.34,396.52,394.33,393.76,383.43,387.94,390.29,L8
2016-06-13 22:11:30+00:00,396.67,399.15,395.93,396.97,396.61,390.49,397.24,403.85,407.24,L8
2016-07-07 22:14:22+00:00,390.72,384.10,391.49,393.75,388.24,394.08,391.55,399.44,403.69,L7
2016-07-15 22:11:46+00:00,396.93,392.24,390.42,387.61,391.89,386.08,390.49,397.85,396.22,L8
2016-08-16 22:11:53+00:00,394.94,385.52,390.26,385.71,392.84,386.57,393.05,396.81,397.51,L8
2016-09-09 22:14:31+00:00,395.90,399.31,394.63,390.45,389.51,392.08,397.42,389.73,398.99,L7
2016-10-04 22:08:23+00:00,398.76,389.38,,,,,,,397.55,L7
2016-11-04 22:12:09+00:00,395.43,385.67,402.14,389.36,390.64,398.07,397.50,396.01,404.54,L8
2016-11-20 22:12:09+00:00,377.20,395.85,386.88,395.59,385.16,389.42,397.26,389.28,407.57,L8
2017-03-12 22:11:33+00:00,385.64,376.73,387.93,389.22,381.92,379.55,390.88,388.99,394.65,L8
2017-03-20 22:14:01+00:00,391.89,370.07,388.82,368.19,376.13,382.40,374.71,389.61,405.55,L7
2017-04-30 22:08:04+00:00,,,,393.32,395.04,394.33,395.25,400.31,402.43,L7
2017-05-07 22:14:16+00:00,395.07,386.16,389.19,384.85,383.91,384.72,388.16,394.07,394.47,L7
2017-05-23 22:14:19+00:00,398.12,391.82,386.48,384.12,380.91,381.93,384.45,393.12,392.61,L7
2017-06-08 22:14:24+00:00,397.04,395.16,393.27,391.94,393.15,390.63,398.18,397.25,393.80,L7
2017-06-16 22:11:31+00:00,399.29,400.48,406.20,399.81,392.25,398.23,403.80,393.79,405.40,L8
2017-06-24 22:14:27+00:00,386.96,386.44,388.20,387.59,383.26,380.33,381.32,382.37,380.58,L7
2017-07-10 22:14:28+00:00,398.07,396.35,396.00,398.94,396.25,394.45,401.09,395.12,411.07,L7
2017-07-26 22:14:27+00:00,384.59,380.12,387.99,390.18,382.62,386.07,389.26,396.89,396.25,L7
2017-08-03 22:11:47+00:00,397.25,393.71,391.75,386.52,388.83,386.09,390.90,397.96,396.14,L8
2017-10-07 22:08:14+00:00,,,,,,,382.77,391.15,394.31,L7
2017-10-14 22:14:26+00:00,389.04,385.53,389.12,382.90,381.11,380.61,384.99,393.52,399.90,L7
2018-01-10 22:11:54+00:00,390.12,387.84,385.96,383.85,382.27,385.97,389.05,398.96,404.70,L8
2018-01-11 22:07:39+00:00,391.35,379.14,384.85,381.30,376.71,,,,,L7
2018-05-02 22:10:57+00:00,405.88,402.70,386.49,387.10,389.56,389.60,384.88,393.82,395.02,L8
2018-05-18 22:10:46+00:00,393.11,394.62,395.11,403.44,395.10,398.18,393.99,400.32,407.03,L8
2018-05-26 22:11:51+00:00,393.83,,,,,,,,,L7
2018-07-05 22:10:54+00:00,401.81,400.44,403.26,397.29,392.40,395.34,391.53,403.62,404.02,L8
2018-08-06 22:11:10+00:00,394.21,384.38,389.94,385.57,390.64,383.86,388.25,394.90,396.41,L8
2018-08-30 22:10:04+00:00,369.60,372.91,376.75,379.81,379.08,383.00,383.62,391.53,393.32,L7
2018-09-07 22:11:24+00:00,393.57,385.92,387.84,386.75,391.40,382.75,388.00,395.38,402.69,L8
2018-09-15 22:09:43+00:00,395.04,395.93,392.40,395.31,390.17,389.93,389.13,397.00,403.26,L7
2019-01-05 22:06:53+00:00,370.61,371.53,378.08,370.83,377.22,371.66,376.20,382.44,389.31,L7
2019-02-14 22:11:33+00:00,393.90,386.18,384.08,385.26,384.58,386.87,387.14,396.18,402.32,L8
2019-03-02 22:11:29+00:00,390.43,385.21,392.42,386.83,384.69,385.17,391.38,395.79,401.97,L8
2019-05-29 22:02:00+00:00,398.32,391.75,390.13,387.04,387.75,387.49,389.19,393.71,400.06,L7
2019-06-14 22:01:26+00:00,397.12,,,,,,,,,L7
2019-06-30 22:00:50+00:00,392.38,383.57,381.47,380.33,383.52,381.99,387.36,392.74,393.87,L7
2019-08-09 22:11:55+00:00,396.25,384.30,388.60,385.07,392.42,385.43,389.66,397.08,397.73,L8
2019-09-18 21:57:31+00:00,384.28,382.78,385.46,396.77,389.71,392.63,399.38,394.57,408.02,L7
2019-11-21 21:54:43+00:00,392.75,385.19,388.63,388.85,383.94,381.91,390.30,393.27,411.95,L7
2019-12-07 21:53:57+00:00,393.78,385.85,390.56,383.26,383.33,384.35,386.85,393.00,397.02,L7
2019-12-31 22:12:02+00:00,378.36,380.93,383.75,396.69,388.31,,,,,L8
2020-01-16 22:11:59+00:00,383.07,373.02,380.77,390.08,385.73,386.16,383.17,387.30,392.63,L8
2020-01-24 21:51:31+00:00,382.96,380.58,376.38,383.35,354.85,,,352.75,373.39,L7
2020-02-17 22:11:50+00:00,395.36,384.93,388.52,384.09,387.29,385.76,388.81,398.91,402.58,L8
2020-02-25 21:49:52+00:00,381.61,384.52,391.11,386.56,387.64,386.53,391.67,398.59,400.22,L7
2020-03-12 21:49:00+00:00,,,,,,392.05,388.39,399.68,401.82,L7
2020-04-21 22:11:21+00:00,399.36,396.13,390.52,389.42,384.10,389.19,380.20,392.75,398.90,L8
2020-05-07 22:11:12+00:00,398.19,400.99,405.77,396.00,388.38,386.08,374.82,382.22,399.10,L8
2020-05-15 21:45:16+00:00,,,394.32,386.08,382.14,389.16,390.23,398.56,399.26,L7
2020-06-08 22:11:24+00:00,397.40,391.58,393.27,400.38,392.73,394.07,392.88,397.96,405.09,L8
2020-06-16 21:43:22+00:00,401.07,,,,,,,,,L7
2020-07-02 21:42:25+00:00,402.63,392.88,390.50,389.04,392.54,382.73,390.98,,,L7
2020-07-10 22:11:39+00:00,400.20,401.21,408.05,399.53,393.05,401.54,395.58,396.48,406.55,L8
2020-07-26 22:11:44+00:00,405.25,399.65,409.66,400.88,396.85,400.32,397.10,396.71,408.14,L8
2020-08-03 21:40:27+00:00,386.52,380.98,386.46,378.74,379.59,376.66,379.14,385.27,387.14,L7
2020-08-11 22:11:47+00:00,367.42,376.27,374.78,375.53,374.92,381.03,370.69,369.88,368.32,L8
2020-12-01 22:12:09+00:00,377.06,381.23,384.66,396.38,384.95,387.62,383.62,390.38,398.79,L8
2021-01-02 22:12:05+00:00,385.38,387.11,393.79,406.68,394.01,395.12,394.44,399.96,407.29,L8
2021-02-19 22:11:51+00:00,395.21,386.89,403.60,392.21,390.02,393.64,389.65,392.46,404.23,L8
2021-02-27 21:26:04+00:00,374.87,377.36,384.42,384.04,370.41,380.15,373.49,387.20,390.10,L7
2021-03-31 21:23:31+00:00,384.25,384.73,391.47,388.10,388.12,390.30,394.01,396.72,401.75,L7
2021-04-16 21:22:11+00:00,396.75,388.41,392.54,392.80,388.40,388.26,387.66,392.01,393.03,L7
2021-04-24 22:11:25+00:00,396.72,395.45,389.62,384.61,386.53,382.69,387.51,,,L8
2021-05-02 21:20:50+00:00,397.72,405.17,404.53,399.90,386.20,391.02,382.10,389.22,387.43,L7
2021-05-18 21:19:29+00:00,402.06,397.24,401.96,399.23,386.77,392.82,385.63,390.99,400.02,L7
2021-05-26 22:11:31+00:00,375.73,373.73,374.10,382.36,380.13,377.71,374.04,382.05,385.98,L8
2021-06-03 21:18:07+00:00,402.15,395.11,394.89,385.61,396.38,389.58,377.40,397.03,390.11,L7
2021-07-13 22:11:43+00:00,390.42,385.85,390.81,391.10,390.71,390.62,389.37,395.17,395.72,L8
2021-07-29 22:11:51+00:00,388.14,384.09,405.06,397.10,388.68,384.10,389.13,391.86,394.14,L8
2021-08-22 21:11:18+00:00,389.52,378.68,382.81,390.53,388.09,388.01,,392.17,,L7
2021-09-23 21:08:29+00:00,382.97,392.95,384.18,385.14,380.21,383.06,381.62,387.25,392.20,L7
2021-11-06 22:12:48+00:00,385.88,380.84,389.01,392.86,383.72,388.46,387.90,394.66,400.95,L9
2021-11-10 21:04:07+00:00,392.15,382.22,385.75,390.52,381.29,390.18,385.73,382.46,400.83,L7
2021-11-26 21:02:34+00:00,393.66,387.12,392.75,388.06,390.16,390.22,397.17,394.72,405.32,L7
2022-01-13 22:12:02+00:00,375.47,367.69,386.77,382.15,382.56,378.40,378.39,382.72,392.18,L9
2022-02-14 20:54:45+00:00,,384.45,389.62,392.68,387.78,388.82,389.75,391.55,405.51,L7
2022-02-14 22:12:01+00:00,394.54,388.25,398.04,389.80,383.08,387.00,391.60,387.93,399.83,L9
2022-02-22 22:11:50+00:00,391.83,387.69,397.61,389.56,382.91,383.55,382.88,392.59,396.34,L8
2022-03-02 20:53:13+00:00,385.43,376.09,380.40,382.19,373.61,382.25,377.84,391.10,,L7
2022-03-18 20:51:37+00:00,378.73,383.71,384.78,382.16,377.70,382.20,383.58,386.29,,L7
2022-03-18 22:11:49+00:00,383.33,377.18,378.72,377.75,378.39,376.94,376.09,386.61,388.69,L9
2022-03-26 22:11:35+00:00,394.53,379.63,382.38,380.74,379.73,381.86,378.17,388.35,393.15,L8
2022-04-03 20:50:05+00:00,381.39,384.10,383.89,,,,,,,L7
2022-04-03 22:11:45+00:00,387.07,388.61,389.33,397.88,389.10,393.46,390.90,398.28,403.22,L9
2022-05-05 22:11:31+00:00,382.32,373.78,381.56,381.36,379.10,386.97,377.93,379.28,,L9
2022-05-23 20:43:58+00:00,400.62,391.16,386.86,383.20,383.64,379.96,381.14,388.25,,L7
2022-05-30 22:05:09+00:00,,,,,,368.01,368.53,377.36,373.50,L9
2022-06-30 22:12:03+00:00,390.48,381.78,391.09,382.93,382.18,384.74,381.74,387.61,384.77,L8
2022-07-08 22:11:39+00:00,,392.69,391.79,384.36,394.56,386.18,391.98,401.54,400.26,L9
