dates,nzd0110-0000,nzd0110-0001,nzd0110-0002,nzd0110-0003,nzd0110-0004,nzd0110-0005,nzd0110-0006,nzd0110-0007,nzd0110-0008,satname
1999-08-26 22:04:44+00:00,392.71,393.50,401.49,393.29,387.41,392.98,394.81,399.62,400.69,L7
1999-09-27 22:04:48+00:00,390.80,390.39,398.98,393.92,388.14,384.59,396.21,400.87,406.89,L7
1999-10-13 22:04:48+00:00,387.57,388.17,398.68,391.39,389.04,388.21,395.33,399.91,406.35,L7
1999-11-14 22:04:42+00:00,388.52,387.65,395.46,390.69,387.76,391.37,395.83,398.16,406.07,L7
2000-07-11 22:03:17+00:00,389.06,380.74,383.61,382.01,381.74,382.53,388.66,393.97,397.53,L7
2001-05-11 22:01:45+00:00,373.56,374.58,382.93,381.08,387.32,387.40,388.94,398.86,401.31,L7
2001-06-28 22:01:09+00:00,387.39,383.85,388.36,382.57,386.04,387.11,385.52,399.85,397.28,L7
2001-07-14 22:01:09+00:00,389.20,385.29,388.92,383.97,385.64,386.74,386.63,400.67,397.86,L7
2001-08-15 22:00:38+00:00,391.52,386.02,389.13,384.88,386.08,386.35,386.59,400.38,397.86,L7
2001-09-16 22:00:17+00:00,386.54,380.76,384.21,380.96,382.90,382.79,382.65,395.17,397.86,L7
2001-10-02 22:00:04+00:00,384.20,379.53,383.36,380.35,382.14,381.79,382.29,393.88,397.34,L7
2001-12-05 22:00:18+00:00,383.83,379.09,382.28,379.76,378.78,379.58,381.23,392.56,395.70,L7
2002-01-22 22:00:40+00:00,378.02,373.95,379.37,378.91,376.49,377.65,379.59,389.25,397.07,L7
2002-02-23 22:00:43+00:00,376.71,373.25,379.41,378.31,377.14,378.36,380.27,389.37,399.88,L7
2002-03-27 22:00:37+00:00,378.28,375.49,381.94,380.81,378.23,380.13,382.07,391.53,398.53,L7
2002-04-28 22:00:38+00:00,380.16,376.99,381.92,383.34,379.21,381.59,383.30,394.21,399.95,L7
2002-07-17 22:00:08+00:00,385.83,381.09,386.09,386.51,383.78,385.03,386.69,396.54,401.61,L7
2002-08-02 22:00:01+00:00,388.33,383.65,387.73,387.33,387.64,386.57,389.54,398.19,403.21,L7
2002-08-18 21:59:57+00:00,388.33,383.65,387.50,386.88,387.91,385.90,388.75,397.07,402.93,L7
2002-09-19 21:59:35+00:00,387.36,383.40,386.33,386.09,386.29,385.09,388.31,395.52,400.06,L7
2002-10-14 21:53:19+00:00,390.60,387.00,388.17,387.76,388.42,386.63,390.79,397.59,401.45,L7
2002-10-21 21:59:36+00:00,390.60,387.00,388.17,387.76,387.36,385.60,390.00,396.02,400.36,L7
2002-11-22 21:59:57+00:00,392.30,387.82,390.67,387.75,388.66,387.09,390.94,395.55,401.36,L7
2002-12-24 22:00:09+00:00,389.55,387.16,389.64,388.60,387.55,386.71,391.31,395.54,403.94,L7
2003-01-25 22:00:18+00:00,387.43,385.33,386.34,387.45,386.71,385.78,389.42,393.39,403.59,L7
2003-03-30 22:00:31+00:00,385.45,384.08,385.76,388.49,384.18,384.96,387.76,392.30,404.10,L7
2003-08-05 22:00:11+00:00,386.82,383.51,389.12,387.01,389.57,385.85,385.18,395.86,397.51,L7
2003-08-06 21:42:27+00:00,392.77,385.80,390.42,389.28,392.19,388.33,388.85,397.47,399.83,L5
2003-08-13 21:48:45+00:00,388.76,383.83,387.69,386.71,388.74,386.46,387.85,397.39,399.18,L5
2003-09-14 21:49:18+00:00,386.26,383.62,386.65,386.02,388.13,386.13,388.12,397.75,400.06,L5
2003-11-17 21:50:09+00:00,386.42,383.81,387.74,387.46,389.47,387.14,389.99,399.13,400.89,L5
2003-12-19 21:50:27+00:00,387.54,383.41,387.36,386.79,387.30,385.67,389.17,397.48,401.20,L5
2004-05-03 22:00:59+00:00,389.77,381.33,390.46,387.52,381.72,384.02,389.10,389.97,399.50,L7
2004-06-05 21:46:48+00:00,391.55,388.08,391.15,391.55,389.29,392.09,394.67,393.92,403.97,L5
2004-06-21 21:47:16+00:00,389.97,391.42,394.00,399.19,397.50,397.21,394.28,395.52,402.42,L5
2004-07-06 22:00:48+00:00,391.49,390.36,394.98,398.49,396.75,396.33,395.03,397.21,402.29,L7
2004-07-22 22:00:44+00:00,391.87,389.31,396.31,398.54,395.59,397.19,394.51,397.40,403.78,L7
2004-07-23 21:48:09+00:00,392.68,389.56,397.95,400.58,398.62,400.66,397.70,399.92,403.61,L5
2004-07-30 21:54:28+00:00,393.85,390.00,397.00,398.94,397.10,399.25,396.58,399.07,402.58,L5
2004-08-07 22:00:37+00:00,393.82,390.19,397.30,398.04,395.43,398.14,395.22,399.23,402.05,L7
2004-08-08 21:48:26+00:00,393.56,389.81,396.78,396.74,393.70,396.74,394.19,397.93,400.30,L5
2004-09-25 21:49:43+00:00,393.56,389.81,396.11,395.85,393.42,395.69,394.13,398.11,401.02,L5
2004-11-03 21:56:42+00:00,391.46,388.86,394.37,395.00,392.61,395.60,394.34,399.12,401.52,L5
2004-11-04 21:54:31+00:00,389.76,387.37,393.07,394.17,391.90,395.50,395.17,398.46,401.94,L7
2004-11-11 22:00:45+00:00,388.84,386.09,391.93,392.45,391.90,394.10,395.17,397.45,401.35,L7
2004-11-27 22:00:53+00:00,388.84,386.09,391.03,392.12,391.13,393.81,395.17,397.45,401.35,L7
2005-01-14 22:01:13+00:00,387.56,383.68,389.77,388.87,387.87,392.03,395.24,397.62,402.17,L7
2005-02-23 21:58:31+00:00,378.93,376.37,382.37,383.22,384.53,387.23,395.25,395.40,405.81,L5
2005-03-03 22:01:30+00:00,381.45,378.05,381.91,384.36,385.54,388.10,396.17,394.33,405.43,L7
2005-03-11 21:58:44+00:00,381.22,378.72,382.07,385.67,385.61,388.32,395.63,395.42,406.64,L5
2005-03-19 22:01:30+00:00,381.72,379.04,381.73,385.15,385.65,388.06,395.41,394.81,405.76,L7
2005-05-06 22:01:25+00:00,383.30,380.45,381.43,385.34,385.35,386.77,391.36,393.89,403.47,L7
2005-07-09 22:01:14+00:00,384.95,383.02,382.72,388.95,387.41,389.33,392.91,395.52,405.27,L7
2005-07-17 21:59:35+00:00,386.37,383.21,382.25,388.25,386.37,388.87,391.68,393.92,402.77,L5
2005-09-19 21:59:56+00:00,388.18,385.48,387.96,388.35,385.63,388.22,389.25,394.82,401.61,L5
2005-10-05 21:59:53+00:00,387.18,385.22,388.66,388.92,385.97,387.87,389.76,394.69,401.53,L5
2005-11-30 22:01:24+00:00,386.37,384.00,387.15,387.94,385.53,387.55,390.82,393.41,402.80,L7
2006-02-03 21:55:55+00:00,385.12,381.07,386.93,385.40,383.51,383.63,387.48,391.07,402.07,L5
2006-02-18 22:01:53+00:00,383.06,379.27,385.87,383.40,380.42,380.66,386.75,391.72,401.34,L7
2006-03-07 21:56:35+00:00,383.06,379.27,385.87,383.40,380.42,376.49,382.34,391.72,401.34,L5
2006-05-17 22:03:57+00:00,386.41,381.49,383.96,386.19,384.22,370.54,377.06,395.05,404.10,L5
2006-06-26 22:01:44+00:00,389.05,385.72,388.84,389.87,387.94,376.03,384.07,400.21,407.27,L7
2006-06-27 21:58:24+00:00,389.05,385.72,388.84,379.55,387.94,376.03,384.07,400.21,407.27,L5
2006-07-04 22:04:41+00:00,389.05,385.88,388.36,380.58,387.68,380.10,387.55,399.21,405.90,L5
2006-07-28 22:01:30+00:00,390.83,386.45,390.49,384.93,388.92,384.72,389.09,399.83,406.80,L7
2006-08-21 22:05:19+00:00,397.24,390.17,392.58,387.06,393.00,387.20,389.60,398.75,405.62,L5
2006-09-14 22:01:21+00:00,397.89,391.58,400.78,389.05,393.00,394.05,396.77,398.75,404.91,L7
2006-10-01 21:59:38+00:00,397.89,391.58,400.78,389.05,388.81,394.05,396.77,398.75,404.91,L5
2006-11-26 21:55:41+00:00,397.19,393.25,403.51,389.26,388.27,394.25,396.77,391.21,404.19,L7
2006-12-11 22:06:52+00:00,391.29,388.54,400.53,388.57,387.50,394.42,397.54,396.42,409.40,L5
2007-05-12 22:02:11+00:00,387.81,388.14,395.09,391.70,393.32,392.99,396.36,398.04,418.46,L7
2007-05-28 22:02:04+00:00,383.47,387.72,396.87,386.75,387.21,390.04,395.04,409.70,421.82,L7
2007-09-09 22:04:57+00:00,390.07,391.44,395.24,387.91,389.00,387.44,388.39,398.97,397.94,L5
2007-10-12 21:55:23+00:00,390.07,391.44,395.24,387.91,389.00,387.44,388.39,398.97,402.87,L7
2007-10-28 21:55:34+00:00,386.59,389.52,393.93,386.61,388.28,388.40,390.76,400.46,405.43,L7
2008-01-16 21:55:59+00:00,380.25,379.97,385.36,381.90,381.74,386.93,385.36,392.61,403.41,L7
2008-01-23 22:02:09+00:00,377.73,378.96,384.23,382.19,378.86,384.77,385.86,393.04,403.07,L7
2008-02-01 21:55:57+00:00,377.73,378.96,384.23,382.19,378.86,384.43,387.62,393.89,403.26,L7
2008-05-07 21:55:40+00:00,377.11,380.37,384.50,382.30,379.50,383.55,387.79,394.64,401.76,L7
2008-05-14 22:01:48+00:00,384.28,385.06,387.35,385.00,383.60,384.72,389.32,395.58,403.58,L7
2008-08-18 22:00:56+00:00,391.04,387.99,393.61,389.83,391.88,390.63,392.95,398.47,404.07,L7
2008-09-03 22:00:49+00:00,391.04,387.99,393.61,386.28,386.83,385.33,392.42,396.49,402.20,L7
2008-10-14 21:54:18+00:00,391.04,385.00,392.77,385.30,385.90,386.04,391.01,395.44,402.20,L7
2008-11-15 21:54:47+00:00,385.36,381.48,393.37,383.38,382.68,385.74,390.81,395.66,402.76,L7
2009-02-02 21:57:22+00:00,384.42,380.75,392.05,383.03,383.72,385.79,390.28,395.77,404.63,L5
2009-03-07 21:55:43+00:00,380.15,379.10,389.15,382.48,385.30,387.92,390.50,397.59,407.43,L7
2009-04-08 21:55:56+00:00,382.22,377.84,384.89,378.03,381.97,387.34,389.24,394.76,404.50,L7
2009-07-20 22:02:06+00:00,390.62,383.44,383.92,379.80,385.08,386.65,389.35,393.75,400.11,L7
2009-08-05 22:02:01+00:00,395.18,385.79,385.01,381.78,384.52,388.10,389.24,392.72,397.44,L7
2009-08-21 22:01:59+00:00,391.66,384.62,385.03,384.08,384.45,388.30,388.81,392.96,397.98,L7
2009-09-06 22:01:59+00:00,389.07,383.82,384.71,383.87,383.53,386.62,386.49,391.41,397.67,L7
2009-09-15 21:55:47+00:00,389.07,383.82,384.71,383.87,381.72,383.76,385.30,392.99,397.67,L7
2009-12-03 22:02:19+00:00,387.61,385.02,387.19,387.98,382.67,383.81,386.09,395.54,398.73,L5
2010-01-05 21:57:00+00:00,388.29,386.06,388.89,390.48,384.00,386.07,387.62,396.52,400.60,L7
2010-01-20 22:02:37+00:00,383.90,382.83,386.48,388.92,381.10,384.94,386.44,395.86,401.32,L5
2010-01-28 22:03:31+00:00,383.68,382.26,386.24,387.80,380.74,384.55,386.27,395.17,400.51,L7
2010-02-05 22:02:41+00:00,381.74,381.01,385.27,388.04,380.60,384.25,386.89,396.74,400.67,L5
2010-02-21 22:02:44+00:00,383.66,382.20,386.71,387.71,380.97,384.26,387.43,396.56,402.46,L5
2010-03-17 22:03:57+00:00,382.27,380.64,386.29,387.18,381.73,386.16,389.41,396.08,402.69,L7
2010-04-11 21:57:51+00:00,383.93,380.59,385.90,386.46,381.41,385.48,388.45,394.83,400.99,L7
2010-06-21 22:03:58+00:00,387.42,382.30,386.96,386.99,383.73,387.20,389.76,396.09,403.77,L7
2010-07-23 22:04:02+00:00,390.09,383.33,387.48,385.00,385.13,386.03,389.43,395.06,401.92,L7
2010-08-08 22:04:01+00:00,393.20,386.13,388.56,384.59,387.00,385.28,389.38,392.78,400.17,L7
2010-10-27 22:04:18+00:00,393.72,388.89,389.75,385.79,391.15,387.18,391.73,396.03,401.17,L7
2011-01-07 22:01:44+00:00,386.24,385.90,388.41,384.80,387.99,384.49,390.02,394.03,399.13,L5
2011-04-13 22:01:34+00:00,382.27,383.01,387.18,385.19,386.37,385.56,390.32,396.31,405.67,L5
2011-05-07 22:05:25+00:00,384.45,383.84,387.15,383.74,385.23,386.36,388.16,394.83,402.84,L7
2011-05-23 22:05:23+00:00,388.09,384.75,390.32,385.86,385.41,388.52,388.46,394.64,403.50,L7
2011-07-10 22:05:20+00:00,392.87,388.06,391.10,387.30,388.33,388.99,389.24,394.66,402.61,L7
2011-08-27 22:05:11+00:00,393.63,387.83,390.65,386.10,387.65,387.33,388.31,394.29,399.62,L7
2012-04-07 22:05:52+00:00,376.53,376.69,379.71,380.79,376.30,378.43,379.27,388.56,390.34,L7
2012-04-23 22:06:04+00:00,377.17,378.55,381.94,380.61,379.50,380.28,381.85,390.93,392.87,L7
2012-05-02 22:00:07+00:00,385.21,382.87,385.15,382.73,382.70,381.74,384.77,395.34,392.87,L7
2012-06-10 22:06:11+00:00,388.24,387.21,390.09,386.27,384.94,384.60,385.37,396.32,394.85,L7
2012-07-12 22:06:34+00:00,390.99,389.16,391.28,387.50,386.91,385.77,386.90,397.17,395.89,L7
2012-09-30 22:07:25+00:00,389.00,386.77,389.29,386.09,385.33,384.26,385.71,394.95,394.90,L7
2012-10-16 22:07:34+00:00,388.56,383.94,385.19,382.69,384.33,384.48,386.09,394.94,396.23,L7
2012-10-25 22:01:27+00:00,390.71,384.64,385.39,383.15,384.65,384.94,386.42,395.76,398.15,L7
2013-02-05 22:08:01+00:00,381.70,374.24,373.88,373.87,376.52,379.58,383.64,391.25,398.89,L7
2013-03-09 22:07:57+00:00,381.94,374.29,373.93,374.86,375.73,378.92,381.68,389.07,396.97,L7
2013-04-10 22:07:50+00:00,384.86,375.94,373.96,375.30,377.10,380.03,382.34,389.66,398.45,L7
2013-04-11 22:07:51+00:00,384.86,375.94,376.48,377.43,379.48,380.90,382.85,390.01,398.77,L8
2013-05-12 22:07:41+00:00,387.47,382.47,384.79,384.82,383.95,382.83,385.65,390.55,399.29,L7
2013-05-20 22:13:50+00:00,389.62,385.22,386.17,385.02,385.46,383.06,386.59,391.44,399.05,L8
2013-06-05 22:13:51+00:00,390.57,385.72,386.52,384.97,385.34,382.92,386.64,391.80,398.14,L8
2013-06-21 22:13:43+00:00,391.82,387.04,387.06,385.40,386.53,383.25,387.15,392.31,398.58,L8
2013-07-07 22:13:48+00:00,392.94,388.46,388.44,385.99,387.37,384.28,388.54,392.77,398.69,L8
2013-07-15 22:07:11+00:00,393.55,389.16,389.39,386.82,387.92,385.69,389.78,393.06,399.45,L7
2013-09-01 22:07:18+00:00,393.37,388.50,389.59,387.16,387.73,385.52,389.68,393.13,398.89,L7
2013-09-17 22:07:29+00:00,394.71,390.26,391.32,387.43,388.24,385.76,390.57,394.02,399.72,L7
2013-09-25 22:13:41+00:00,392.87,388.84,390.71,386.64,387.78,385.05,389.80,393.36,398.94,L8
2013-10-11 22:13:41+00:00,393.42,390.35,392.07,388.33,388.16,386.73,390.97,394.02,399.17,L8
2013-10-19 22:07:51+00:00,393.42,389.84,391.14,388.26,387.72,386.66,390.43,393.44,398.84,L7
2013-11-12 22:13:32+00:00,394.56,390.28,390.43,387.32,387.44,386.26,390.06,393.33,398.93,L8
2013-11-29 22:01:56+00:00,394.77,389.19,390.13,387.45,386.88,386.46,389.94,393.07,399.04,L7
2013-12-14 22:13:21+00:00,393.55,389.14,390.15,386.99,385.90,386.47,389.73,392.92,399.59,L8
2014-01-23 22:08:33+00:00,389.35,385.01,389.23,386.31,382.67,385.14,386.43,391.52,399.03,L7
2014-02-16 22:12:38+00:00,386.95,383.76,387.88,385.27,381.50,384.29,385.82,391.35,398.05,L8
2014-03-05 22:02:25+00:00,386.35,383.98,387.68,385.23,381.71,384.75,385.47,392.38,398.89,L7
2014-03-20 22:12:13+00:00,385.62,384.08,387.81,386.01,382.81,385.50,385.68,393.44,400.06,L8
2014-03-21 22:02:32+00:00,385.62,384.08,387.81,386.01,382.81,385.50,385.68,393.44,400.51,L7
2014-04-05 22:11:58+00:00,385.56,383.98,387.25,386.64,382.67,385.53,385.21,393.44,400.29,L8
2014-04-22 22:02:48+00:00,383.88,381.94,387.96,384.75,381.66,383.51,384.57,394.50,401.56,L7
2014-04-29 22:09:01+00:00,383.88,381.94,391.43,388.97,381.97,384.17,384.57,396.79,402.59,L7
2014-05-08 22:02:53+00:00,383.88,381.94,391.43,388.97,381.97,384.17,384.57,396.79,403.74,L7
2014-05-31 22:09:12+00:00,381.40,381.61,391.30,390.51,382.08,385.00,384.55,396.78,403.33,L7
2014-06-16 22:09:12+00:00,381.43,381.29,391.60,392.34,384.20,386.37,385.62,397.80,403.78,L7
2014-07-02 22:09:19+00:00,382.86,381.18,392.85,392.12,385.31,386.51,386.02,398.01,404.83,L7
2014-07-26 22:11:43+00:00,384.26,382.65,392.51,391.70,385.78,385.23,385.87,397.69,403.21,L8
2014-08-19 22:09:27+00:00,386.21,383.88,392.58,391.81,386.22,385.60,386.66,398.66,403.50,L7
2014-12-18 22:04:09+00:00,391.24,385.11,393.12,384.44,387.61,389.26,386.75,395.50,398.17,L7
2015-02-04 22:04:19+00:00,391.17,385.35,379.28,381.39,383.57,393.48,387.23,398.72,393.69,L7
2015-02-20 22:04:24+00:00,389.00,380.98,380.59,383.17,387.52,406.52,,,,L7
2015-03-31 22:10:52+00:00,389.00,380.98,385.60,384.80,385.18,406.52,371.87,381.11,373.44,L7
2015-04-24 22:11:08+00:00,386.10,379.44,384.59,384.45,383.81,396.38,375.69,385.21,383.31,L8
2015-05-10 22:10:52+00:00,385.86,383.10,386.06,386.78,384.37,395.56,378.34,387.83,387.74,L8
2015-06-03 22:11:21+00:00,385.86,383.10,386.06,382.90,384.37,395.56,378.34,387.83,387.74,L7
2015-06-27 22:11:10+00:00,387.41,384.86,386.78,384.14,382.49,387.30,380.99,389.39,389.12,L8
2015-07-05 22:11:30+00:00,388.16,386.76,388.15,386.46,384.81,390.42,380.99,398.45,389.12,L7
2015-07-21 22:11:34+00:00,389.55,386.74,390.26,388.02,385.81,392.99,383.45,398.25,392.30,L7
2015-07-29 22:11:25+00:00,390.25,388.10,390.45,388.34,386.77,391.83,384.84,398.11,393.04,L8
2015-08-06 22:11:37+00:00,387.62,386.54,390.14,388.22,387.52,390.46,385.61,397.33,393.27,L7
2015-09-07 22:11:41+00:00,389.40,387.79,391.24,387.67,386.28,388.78,385.38,396.13,394.29,L7
2015-10-18 22:05:54+00:00,389.72,387.79,390.69,387.63,387.00,388.78,387.31,398.01,397.98,L7
2015-12-28 22:13:09+00:00,389.02,385.78,389.86,389.99,386.88,388.52,388.67,400.33,399.93,L7
2016-01-29 22:13:36+00:00,382.91,378.52,383.05,382.41,381.50,381.24,386.43,391.18,399.00,L7
2016-02-22 22:11:42+00:00,384.37,378.73,385.99,381.28,379.66,379.52,382.89,390.07,398.93,L8
2016-03-09 22:11:40+00:00,380.43,377.37,383.15,382.22,381.51,381.82,382.31,391.20,397.83,L8
2016-03-25 22:11:32+00:00,379.80,377.55,383.50,383.97,381.03,383.21,382.49,390.95,396.49,L8
2016-04-26 22:11:21+00:00,379.97,379.47,386.91,386.46,383.35,386.50,383.96,392.02,397.49,L8
2016-05-12 22:11:20+00:00,382.76,381.86,389.26,387.77,384.26,388.20,384.43,392.16,397.29,L8
2016-05-28 22:11:27+00:00,383.71,382.02,390.77,388.86,385.52,388.90,384.30,391.63,396.41,L8
2016-06-13 22:11:30+00:00,385.15,383.92,391.34,389.76,386.75,389.07,385.74,392.99,397.62,L8
2016-07-07 22:14:22+00:00,386.92,384.97,392.90,391.24,388.13,390.33,386.55,393.56,398.17,L7
2016-07-15 22:11:46+00:00,387.92,385.70,392.65,390.88,388.50,389.91,386.94,393.99,397.97,L8
