dates,satname,nzd0110-0000,nzd0110-0001,nzd0110-0002,nzd0110-0003,nzd0110-0004,nzd0110-0005,nzd0110-0006,nzd0110-0007,nzd0110-0008
1999-08-26 22:04:44+00:00,L7,392.80,393.63,401.67,393.47,387.58,393.20,395.01,399.82,400.94
1999-09-27 22:04:48+00:00,L7,380.46,374.35,378.83,376.91,372.70,354.63,378.20,382.71,388.84
1999-10-06 21:58:40+00:00,L7,,,,,,,,,
1999-10-13 22:04:48+00:00,L7,373.47,372.01,382.07,370.34,376.17,375.91,375.97,380.41,383.26
1999-11-14 22:04:42+00:00,L7,387.44,380.07,377.63,380.38,376.44,390.83,388.34,383.89,393.98
2000-07-11 22:03:17+00:00,L7,396.19,391.67,398.52,396.92,395.41,400.75,405.06,410.37,418.03
2001-05-11 22:01:45+00:00,L7,366.95,364.45,369.11,367.26,374.65,370.51,373.74,383.66,382.31
2001-06-28 22:01:09+00:00,L7,404.61,398.32,400.88,391.16,391.26,395.48,389.90,408.64,403.00
2001-07-14 22:01:09+00:00,L7,396.20,393.38,397.13,393.84,391.34,394.68,396.66,410.11,408.76
2001-08-15 22:00:38+00:00,L7,406.60,400.62,406.69,404.54,402.90,405.84,405.06,418.09,
2001-09-16 22:00:17+00:00,L7,369.55,364.25,370.67,371.44,375.84,376.13,373.69,381.15,
2001-10-02 22:00:04+00:00,L7,370.44,370.16,374.76,372.96,374.35,371.45,375.70,382.60,389.80
2001-12-05 22:00:18+00:00,L7,363.39,359.81,359.92,360.99,351.96,353.90,364.38,372.79,371.97
2002-01-22 22:00:40+00:00,L7,382.90,379.16,390.65,390.42,382.72,388.07,385.50,398.02,405.69
2002-02-23 22:00:43+00:00,L7,397.38,392.99,401.23,395.91,401.01,402.47,402.28,412.47,423.79
2002-03-27 22:00:37+00:00,L7,375.97,373.35,380.41,381.02,378.62,381.41,379.47,388.77,397.65
2002-04-28 22:00:38+00:00,L7,374.57,369.53,363.56,374.52,369.04,365.20,369.69,383.82,381.64
2002-07-17 22:00:08+00:00,L7,402.34,396.57,402.99,399.06,395.16,398.22,405.71,408.84,410.76
2002-08-02 22:00:01+00:00,L7,397.49,395.13,403.17,398.85,406.02,401.12,404.56,411.05,419.70
2002-08-18 21:59:57+00:00,L7,,,402.17,400.46,403.75,401.87,402.17,408.90,423.28
2002-09-19 21:59:35+00:00,L7,390.42,388.55,389.87,386.81,387.28,392.28,394.84,398.33,400.61
2002-10-14 21:53:19+00:00,L7,,395.89,,,,,,,
2002-10-21 21:59:36+00:00,L7,,,,,376.08,372.47,378.80,380.95,385.92
2002-11-22 21:59:57+00:00,L7,381.29,373.50,375.88,374.29,376.66,373.91,375.18,380.80,387.36
2002-12-24 22:00:09+00:00,L7,370.92,372.15,368.51,376.85,366.25,364.88,375.89,377.91,397.44
2003-01-25 22:00:18+00:00,L7,389.75,382.48,378.99,387.96,385.44,386.59,387.92,389.21,402.56
2003-03-30 22:00:31+00:00,L7,387.15,383.86,393.10,388.30,386.11,386.52,384.63,396.23,401.71
2003-08-05 22:00:11+00:00,L7,389.96,388.50,392.43,393.00,399.70,394.06,393.73,403.48,403.32
2003-08-06 21:42:27+00:00,L5,410.86,399.85,405.92,406.72,409.25,409.08,410.38,414.89,422.21
2003-08-13 21:48:45+00:00,L5,371.24,369.51,368.04,367.56,367.87,366.83,372.24,384.56,381.47
2003-09-14 21:49:18+00:00,L5,369.03,371.71,367.43,368.19,371.90,366.37,372.60,382.58,382.82
2003-10-17 21:53:51+00:00,L7,,,,,,,,,
2003-11-02 21:54:02+00:00,L7,610.27,614.60,,616.17,,,,,
2003-11-17 21:50:09+00:00,L5,387.78,384.56,398.18,395.10,,,,,
2003-12-19 21:50:27+00:00,L5,399.91,391.80,399.64,397.65,391.63,397.10,401.48,406.49,421.95
