,dates,jap0077-0000,jap0077-0001,jap0077-0002,jap0077-0003,jap0077-0004,jap0077-0005,jap0077-0006,jap0077-0007,jap0077-0008,jap0077-0009,jap0077-0010,jap0077-0011,jap0077-0012,jap0077-0013,jap0077-0014,jap0077-0015,jap0077-0016
0,1984-04-26 00:41:23+00:00,192.2431320618527,199.5941052939166,209.242980001943,203.77332699370407,,199.61551341634998,,197.00269147980774,,219.29053456441278,240.32119525564596,242.05876896393033,232.01249759254063,195.38121131262048,169.48992282217287,150.50475664579852,144.3063551935615
1,1984-10-12 00:38:08+00:00,172.44560442300232,,,,,180.2495295030165,,,174.3840428502106,,,237.46533330351448,239.35703285608028,227.2817032926312,203.25916498348235,178.76629342040295,173.4002471724237
2,1984-12-06 00:44:13+00:00,,230.21392787271043,215.54115625000267,206.9305561034307,,,,201.64505802490447,201.90415202631812,,,239.77039937876546,,,,150.83499372786645,150.8585178742417
3,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,
4,1985-05-24 00:38:10+00:00,171.59916576332097,164.74933022680278,,175.73828251238777,,,,,,,,208.43975960500293,210.44163774712447,170.08367591746102,,,125.15963979528497
5,1985-05-31 00:44:21+00:00,172.93990425196571,178.5259346546868,,,,,,,194.3983571544773,,221.71148749719285,226.23824716569217,224.00052948066732,197.45874386510923,180.54538423482197,161.28784789604973,153.9892760333174
6,1985-06-16 00:44:19+00:00,167.55086104775296,,174.27012237413828,,,,,,,195.76398847536817,219.2002525797034,233.2558698541477,233.4984480205331,202.24739756651104,193.81578338468245,160.86492570851806,164.72082709555562
7,1985-08-03 00:44:00+00:00,166.6129295494914,,,,,,193.35832803500378,,,,,230.53665630563552,237.30290035859719,217.91919830996272,209.18287501566763,184.83871124294575,167.5135713726377
8,1985-08-19 00:43:51+00:00,168.37827888824341,173.45711935194166,173.89929736287385,,,,,,,,,247.337195694891,245.73013638225203,,,,
9,1985-10-15 00:37:01+00:00,195.78135131952845,179.45010911914912,,,197.84548392335384,,,194.43614388003581,,,,242.29700416269839,245.83500661881666,,,,
