,dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173
0,1999-08-26 22:05:56+00:00,,145.79808378106634,124.92643168321547,88.4558449999061,91.74761175597777,102.53076831302349,102.70632794326647,86.71108745511947,,,,,,,83.92548990012855,36.58218097111037,71.821752473993,68.29343079999404,85.75485767322016,93.6814023584383,118.72827507005212,121.53602697059273,,127.43546074719623,,,,,,189.4688508955401,205.93978389006446,220.6040199564644,245.29952579298293,237.29246539581575,256.46319111213063,265.3424394355249,276.9873992809442,282.82168102669203,302.0287244907206,318.96269499606046,326.03831354282215,333.1818428620312,353.2945956160983,,391.0397976790889,390.5026462839566,403.839185665536,405.433364156959,406.0204409618373,410.32508793415445,416.8289270049316,422.03789487177704,420.6083969513026,413.0116619869392,412.1455688738999,408.75537478528895,,,,,,384.6782243552387,418.9458314503812,378.112083334917,367.5119823049225,355.664478142553,,354.0447313308967,,,,388.04925163696885,403.1389592453705,409.5134612135629,438.8059702451615,446.9340678074743,461.72644954927034,,,,,,,493.70019331049207,498.16476442908254,501.91586184732046,498.4094029592584,501.06333591488635,505.61367928677447,509.60176239250177,502.8898194331868,506.8798047934613,456.7847609410785,452.42454318175135,458.8635808741072,464.95097506626894,448.3305417443074,449.13067792842617,442.7308553321599,431.38388010369397,422.2709050630187,408.96340266160774,397.789375822248,,,345.0837206246736,,308.8914757612117,,291.05553789406815,,,258.0609011600061,240.75782853292242,250.61755281000688,216.3264560799469,209.6165337728416,223.11920691454338,218.04524677535454,,206.0856436748918,193.13199182890463,176.94730187086728,218.43733711626592,223.84949556976107,209.49390647789093,182.4448139103245,167.1767335603342,215.70041753570837,224.91741461866974,230.2651724499073,231.54923383489114,226.93452179090593,,,,,,,,,,,,,214.29566929342093,223.8592289251168,224.36175079898604,240.09000298193294,237.52254829805875,226.09104350720136,293.42229988882235,,,,,,,293.4367863267556,,,313.31069550383324,310.14882288581373,,304.93779199134997,359.6983878399133,362.0973848771874,333.5473810072744,360.0779954835118,331.94648716711316,306.5707441569929,337.6395188643872,,325.3074364177238
1,1999-09-27 22:06:00+00:00,,158.66550907838024,132.7611292592726,95.59844271940457,84.5207409135121,83.70894655644443,79.28162634845066,73.35700528145762,,,,,,,83.13091464518928,48.80105611756666,71.44496815045119,68.97291278979884,75.30760464287965,88.67059429363138,106.9742032606807,124.928646557164,,140.70078692209015,,,,,,196.0805606871555,212.7653414118279,,242.26700980402512,240.56786080035897,252.77062404660074,265.0328800188853,273.4867541559868,286.6166932160427,297.87066724030706,324.4228492520326,336.38791938976783,339.9864211525306,357.4075108376418,,,388.53679960622037,397.7058312209077,409.1193656637721,402.8108716303578,400.92480296974185,406.5280148926809,415.59565688684654,419.61972939569387,420.4534926044864,415.88913758748834,410.11129078553756,401.11597335685224,,,,,,,381.8782527869656,362.3261884975103,352.64268983188515,,357.47208794808404,,,373.3627388354276,384.63452777546024,404.10075179711947,413.6692032899912,433.8370886348535,440.15860755929293,455.813645172307,,,474.5994997147206,,489.89027570616884,496.5105125795578,493.38979775749505,497.66835091408507,501.904108386017,505.7152071819719,496.5735658607097,500.17466125302525,497.8624352771716,500.68458818495185,497.23615475805315,460.625797885942,454.08488352751397,458.36104585437323,462.1786743109018,445.84980677848057,442.5130380560295,431.34219826306355,427.7939313110631,417.53566763257874,414.37803031349847,392.79783170075166,,,344.1708692462792,,318.0636694137912,,293.8899219385677,,,251.70515665786002,238.32514592892267,248.59159969233374,216.52027717334352,204.18673563004182,210.59798701802106,208.54672176483245,,201.21149796364458,177.09386947858025,169.1553832402603,201.41005345032943,209.8231888871559,194.80810240705415,181.6127020954589,169.19985454365843,220.06432295789529,211.13695942717527,213.8096997133997,215.7893913998768,215.3189328203772,,,,,,,,,,,,,218.7212634692342,215.05526375253555,218.9964084636808,238.56000234662844,239.98111935644425,228.0332661686109,,,,,,,,297.22337487546326,,,310.68214837408823,304.43127195679847,,312.05321622366205,354.62652597289133,354.3918224021959,330.88879266202196,350.2380060596546,323.6267600850105,300.9565010154313,315.34872504057756,,319.5089517426279
2,1999-11-30 22:05:47+00:00,,,,,,,,,103.54454042101003,96.48405773370413,98.06161332844547,115.89073758493075,131.3486321044388,,,,,,,,,,207.35929879370372,,212.4196904176124,224.247690395939,229.86268394167172,249.91971751570924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.31985078030516,,,,,,,,264.27853623619364,,,,,,,,,,,,,,,,,,,213.20992676128253,209.5945506401485,,,258.24929841361455,262.8966139736948,275.3220240549088,,,,,,,,,,341.8621239408707,,,375.5455571827939,,375.01879309748006,392.77006191201133,,,,,,,,,,,,,
3,1999-12-16 22:05:57+00:00,,,,,,,,,130.7922970630732,109.84977036540734,98.43186651150188,117.14222640065904,129.92544931594313,,,,,,,,,,212.54348065836427,,226.586249338064,227.21632206804966,238.95796881833817,259.4585646144423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.19568599836765,,,,,,,,265.40094043224946,,,,,,,,,,,,,,,,,,,201.3932443314516,212.69374423576951,,,259.136833273158,272.20269257415595,297.6431321158868,,,,,,,,,,332.22049100711195,,,364.90157879420565,,375.7146969936378,383.66663480785417,,,,,,,,,,,,,
4,2000-03-05 22:05:36+00:00,,126.66175665518196,126.5396136166176,95.8123152813269,102.31914306220565,93.7050766979718,85.86200801656248,,,,,,,77.47532294843178,63.610102956340036,17.75385865602658,56.89700879606016,48.30655190817167,64.65363555944013,71.19659379828784,88.16263170719034,,,,,,,,,188.2907769283292,,213.37241095519087,240.20834070831495,227.27366694614878,232.1721538723645,247.863844148529,254.4950380534932,271.379746456382,284.2256171100963,310.35779405383977,316.85721332376517,315.47465107665596,,,374.69127576407413,,377.7935346578932,373.62409977289013,372.29742797792557,375.71487856883823,388.3663812900091,395.4968021911618,404.7994522802256,393.64459784605316,394.69372717038567,,,378.72295343490606,,,,368.7880793857286,410.15318769629437,378.61307186898205,352.1949506647683,339.01233360367615,,338.5141981757361,,,,,392.63883190962525,402.4726899879453,425.97742684218383,431.5116948594236,440.73682508967227,,450.0259678980085,468.4338036505339,,,,,487.7505012116103,490.24451163842565,517.1442210147709,513.1786445609338,503.26530292297804,504.2990073241425,492.5156039128781,495.565841423263,443.88247896804575,429.3003988839564,438.9950173734935,453.8753249159386,435.89970933234133,436.5104102898918,443.5099636877141,425.83547070892934,410.8232755400188,404.59231997640575,385.4597531483647,,,345.54101699437314,318.7368513979629,310.3860638403064,301.83921162846747,283.51643142298894,,,238.8399829403348,225.9213433960329,244.83157391022417,214.65881621170982,,215.56609223488869,208.41109271783225,,,184.05366200741946,169.3304846157978,205.5418960955792,205.13203533127992,186.69733779656133,159.91547534888844,146.21974617250615,203.40425012288495,201.49873068774684,203.24506057601064,207.7793929567249,208.14996579320234,,,219.9709130988258,,216.70950039866003,,,,,,,,,213.84728576017082,204.1566228995697,225.07797777388436,225.56880822138004,216.6254077773275,293.45930722187427,,,,,290.36383621428797,,295.0319774095218,,,298.5587019262473,290.4990600617394,303.39901161914554,283.1238553875849,346.44259069379484,348.608532565333,319.90208459260066,340.2435197714874,321.47545816855916,290.0118959310037,315.1061846073727,309.79387370422444,305.6382875033885
5,2000-03-21 22:05:37+00:00,,159.69626313656244,135.8775800464289,108.87884822672149,113.52622316713095,117.1592508484723,114.475798235663,79.24565559590141,,,,,,80.15596082204655,84.27030375077193,53.24511286598771,,,,,145.77216456663444,157.48467480443009,167.56108737444293,186.91612334194585,,,,,,,,,,,,286.417609430075,,300.37643951487286,307.6971600193679,324.18700477971316,340.6331856137883,342.5578742612882,362.9354753723809,,,385.2130780836414,397.04079206031327,400.3340289920764,399.7696722793587,398.2943601955297,398.3071562396089,413.55265623397446,412.68598185558096,408.18062372696227,410.0212169279166,410.3557088117131,404.1316384164886,409.9686701041197,,,,,421.9200584660847,383.83932970942544,366.68924952607733,358.2681698017586,,356.62864820720523,,,380.0654732272674,391.5851378978641,406.3763118206022,414.83297100930884,441.48624686072486,,459.49949614723556,470.3761669853145,484.2592375286813,,503.0922058666996,498.62648472682463,492.28980354710575,499.1799873666531,507.6802041388846,507.2932755208121,511.1584067001204,,,,,,,,,,,,,,,,,,,,351.28172437676136,342.6842902721919,335.7127429043192,,,,272.1077495763101,,,,240.49062189296527,,,,,,,216.49167684504604,221.04483300768695,210.83350296198964,189.36957887320636,178.0971350628066,226.74758364483247,222.53634815864828,217.51253522760416,224.81859569821992,,,,,,,,,,,,264.4039401892444,,265.2565898604987,242.77899507619497,,251.9976329710728,252.88380517995063,,302.332821943745,,,,,308.72891192204327,,302.53734191995983,,,316.84189400926175,314.35982732429096,327.10634493603163,314.86303590156217,363.2014094413546,367.5207231065648,343.58224458289186,362.73657920855965,336.6232086407653,312.8585533266553,,334.92847272384705,
6,2000-05-08 22:05:09+00:00,,,,,,,,113.60047370368656,112.61217627719788,123.64490918293694,,91.03202072661777,67.33647663600418,,,,,,,,116.28699787691038,123.13553277395927,125.71790382434159,129.64682425890135,,,,,,,,,,,,,,,,,,,,386.89966850728104,,441.83617113071887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7806724512285,453.51485054410693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9657211479886,364.2593364041827,,,,,,,,,,,,,,
7,2000-05-24 22:04:58+00:00,,,,,,,,114.5110100317896,116.81277097759647,113.36718802964904,,,84.05217827265562,,,,,,,,141.11349715331193,152.9281573735132,165.83617127835294,142.5458959877208,,,,,,,,,,,,,,,,,,,,,,428.0505780267715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0633907314082,,,,,,,,239.46142443373037,,,,,,,,,,,,,,,,,,,217.32239997698747,,,240.91614610599567,,185.76811282727527,,211.659723848104,,,,,,,,,,,,372.5203540942225,369.8274270934474,,360.6613144344055,,,,,,,,,,,,,
8,2000-08-12 22:04:05+00:00,,113.53166698861105,94.32437461782678,73.98025327608138,72.1219630741779,74.20172829648621,64.71817570114246,,,,,,,45.518858093996705,41.109704989871176,22.424588882885345,51.751622893819004,50.72068171872648,60.76654479088624,72.14223541853025,,,,,,,,,,186.35807064366486,,198.7482598796335,224.95149961467416,228.463254473045,234.2629645906512,250.852016658163,256.6779493216036,266.8613915423534,283.0777662836016,296.5883559388972,309.02758402815033,318.6760747807524,329.80610438626127,,,,373.4035379620941,379.32868363416003,378.5854169994707,383.0199522601055,377.25412610039103,384.67175209699565,384.01924143319525,378.1499147332577,,,,,,366.76255492357234,,,383.8735559803363,358.26327127608306,337.7094194605255,329.9796657785782,,328.4107183087491,,,,363.2970904876868,382.00301241350655,386.8532904127286,411.445211378967,415.70016480863336,425.7156352015365,,,,,,,,463.8121263980588,461.5967735489678,466.53801399016993,468.5297364598498,462.8407944047931,464.7300482947534,464.9801649150555,466.38169847183076,439.3712401714276,428.0807270687158,435.0729966204106,438.33326977443943,421.2410874638176,417.79494566124265,405.9925746546629,399.7198145961142,391.4373097856025,376.33523305392,358.435637403971,,336.331382676874,,,304.9685703460755,294.2602410246616,,,,231.8409523431108,220.79237162530984,228.97266915811355,206.40238672657387,191.74352839129375,192.94240058151382,197.35531346108442,,193.5662335580118,175.9410688193213,162.28179754297489,181.27480695588827,186.71138749128352,174.58523731292786,161.65632298819153,152.30402354192034,188.2372205149397,185.89951929737256,190.00874113686035,183.85963281042964,177.6997151869003,176.90429504580757,170.20863956716505,177.9800811534554,138.3389563386179,,,,,,,,,,196.272610993864,202.26347152389027,220.72146435921118,225.76360713396252,211.14685383556764,254.59008985866606,,262.82763778920787,,,,,,,,293.0954230956409,288.8044009946311,289.91696127735247,282.73943083277885,320.97860564437525,320.6095547843294,300.38109359131073,318.81088195745065,303.60741537829455,285.5929706435221,296.0719927112945,280.07904487158544,276.02845130509206
9,2000-09-13 22:03:38+00:00,,121.66254216625057,115.01094219609664,86.45382810185885,89.5687029840019,87.7999466028626,82.49825823751937,,,,,,,50.83364371951851,30.113491010146948,8.792801707827286,48.76193089200912,57.569359762858596,67.50301375208556,69.33482033041878,,,,,,,,,,,200.67405909767425,214.34129874977233,237.464285561507,231.02215853816986,235.23352410278488,260.75215831628685,263.4916825315483,273.712521854141,278.98817603151576,297.69159425674144,313.78610730939204,,,,,,,367.7304100710779,373.11179915629896,387.73839727504236,378.5272743520333,386.26147092356666,392.1120462351255,385.0182983901898,,,,,,,,369.93523695106603,400.7382418568294,363.6729863044021,348.53266973746616,337.36487339338015,,330.01428613496086,328.07405070784347,,,,375.81871855949305,388.06855002341933,413.0847930796729,418.50113189529463,429.1870555281342,438.05802398725723,,,,,,456.9891479406432,,463.27744577437517,474.32032075487655,,471.1966909493809,,474.98226487929145,470.1205215812768,429.5720807295632,411.7455803649031,431.8899497809107,433.4288931562969,425.52681195566174,415.0968177794338,398.5395149459945,395.5481556620547,384.6328746305084,382.44254384511476,359.28452880553635,,335.1950654843519,324.77221578874685,,299.85399364347825,,,,,234.90777081434808,224.92635142422824,245.69331014376004,216.14462251187948,206.4260880127161,221.68124518241734,,,,186.56455745407703,166.11542580179724,206.4292300023125,207.13055281302297,184.31637045436815,163.9832697663378,143.74909295262862,205.4817504180444,200.7206102011716,207.83590466931435,204.3766876150584,208.0543390752966,200.21311226810965,202.3885807298811,200.11215828266742,153.076504341349,210.11973932274947,,,,,,,,,,,212.0083211335301,219.28641797634842,212.25782661665,280.07339490834227,,,,,267.63533524258264,,,,,297.0421670349929,289.0904601450125,,,,,,,305.3184345813079,284.99546545535935,297.15211109193785,288.7868853025135,276.9729769310626
